"plb0050","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2015","Lower Saxony","general elemantary","","","","","1"
"Yes","2015","Lower Saxony","middle vocational","","","","","1"
"Yes","2015","Lower Saxony","vocational + Abi","","","","","1"
"Yes","2015","Lower Saxony","higher vocational","","","","","1"
"Yes","2015","Lower Saxony","higher education","","","","","1"
"Yes","2015","Bremen","in school","","","","","1"
"Yes","2015","Bremen","inadequately","","","","","1"
"Yes","2015","Bremen","general elemantary","","","","","1"
"Yes","2015","Bremen","middle vocational","","","","","1"
"Yes","2015","Bremen","vocational + Abi","","","","","1"
"Yes","2015","Bremen","higher vocational","","","","","1"
"Yes","2015","Bremen","higher education","","","","","1"
"Yes","2015","North Rhine-Westphalia","in school","","","","","1"
"Yes","2015","North Rhine-Westphalia","inadequately","","","","","1"
"Yes","2015","North Rhine-Westphalia","general elemantary","","","","","1"
"Yes","2015","North Rhine-Westphalia","middle vocational","","","","","1"
"Yes","2015","North Rhine-Westphalia","vocational + Abi","","","","","1"
"Yes","2015","North Rhine-Westphalia","higher vocational","","","","","1"
"Yes","2015","North Rhine-Westphalia","higher education","","","","","1"
"Yes","2015","Hesse","in school","","","","","1"
"Yes","2015","Hesse","inadequately","","","","","1"
"Yes","2015","Hesse","general elemantary","","","","","1"
"Yes","2015","Hesse","middle vocational","","","","","1"
"Yes","2015","Hesse","vocational + Abi","","","","","1"
"Yes","2015","Hesse","higher vocational","","","","","1"
"Yes","2015","Hesse","higher education","","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"Yes","2015","Baden-Württemberg","in school","","","","","1"
"Yes","2015","Baden-Württemberg","inadequately","","","","","1"
"Yes","2015","Baden-Württemberg","general elemantary","","","","","1"
"Yes","2015","Baden-Württemberg","middle vocational","","","","","1"
"Yes","2015","Baden-Württemberg","vocational + Abi","","","","","1"
"Yes","2015","Baden-Württemberg","higher vocational","","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Yes","2015","Saxony","in school","","","","","1"
"Yes","2015","Saxony","inadequately","","","","","1"
"Yes","2015","Saxony-Anhalt","in school","","","","","1"
"Yes","2015","Saxony-Anhalt","inadequately","","","","","1"
"Yes","2015","Saxony-Anhalt","general elemantary","","","","","1"
"Yes","2015","Saxony-Anhalt","middle vocational","","","","","1"
"Yes","2015","Saxony-Anhalt","vocational + Abi","","","","","1"
"Yes","2015","Saxony-Anhalt","higher vocational","","","","","1"
"Yes","2015","Thuringia","general elemantary","","","","","1"
"Yes","2015","Thuringia","middle vocational","","","","","1"
"Yes","2015","Thuringia","vocational + Abi","","","","","1"
"Yes","2015","Thuringia","higher vocational","","","","","1"
"Yes","2015","Thuringia","higher education","","","","","1"
"Yes","2015","Bavaria","general elemantary","","","","","1"
"Yes","2015","Bavaria","middle vocational","","","","","1"
"Yes","2015","Bavaria","vocational + Abi","","","","","1"
"Yes","2015","Berlin","general elemantary","","","","","1"
"Yes","2015","Berlin","middle vocational","","","","","1"
"Yes","2015","Berlin","vocational + Abi","","","","","1"
"Yes","2015","Saxony","higher vocational","","","","","1"
"Yes","2015","Saxony","higher education","","","","","1"
"Yes","2015","Baden-Württemberg","higher education","","","","","1"
"Yes","2015","Bavaria","in school","","","","","1"
"Yes","2015","Bavaria","inadequately","","","","","1"
"Yes","2015","Saxony-Anhalt","higher education","","","","","1"
"Yes","2015","Thuringia","in school","","","","","1"
"Yes","2015","Thuringia","inadequately","","","","","1"
"Yes","2015","Bavaria","higher vocational","","","","","1"
"Yes","2015","Bavaria","higher education","","","","","1"
"Yes","2015","Berlin","in school","","","","","1"
"Yes","2015","Berlin","inadequately","","","","","1"
"Yes","2015","Berlin","higher vocational","","","","","1"
"Yes","2015","Berlin","higher education","","","","","1"
"Yes","2015","Brandenburg","in school","","","","","1"
"Yes","2015","Brandenburg","inadequately","","","","","1"
"Yes","2015","Brandenburg","general elemantary","","","","","1"
"Yes","2015","Brandenburg","middle vocational","","","","","1"
"Yes","2015","Brandenburg","vocational + Abi","","","","","1"
"Yes","2015","Brandenburg","higher vocational","","","","","1"
"Yes","2015","Brandenburg","higher education","","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","in school","","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Yes","2015","Saxony","general elemantary","","","","","1"
"Yes","2015","Saxony","middle vocational","","","","","1"
"Yes","2015","Saxony","vocational + Abi","","","","","1"
"No","2016","Schleswig-Holstein","in school","1","","","","2"
"No","2016","Schleswig-Holstein","inadequately","5","","","","2"
"No","2016","Schleswig-Holstein","general elemantary","29","","","","2"
"No","2016","Schleswig-Holstein","middle vocational","99","0.462036345602476","0.393621942066115","0.530450749138837","2"
"No","2016","Schleswig-Holstein","vocational + Abi","32","0.645008799615375","0.513681620238562","0.776335978992188","2"
"No","2016","Schleswig-Holstein","higher vocational","12","","","","2"
"No","2016","Schleswig-Holstein","higher education","30","0.396118895225784","0.299285858174023","0.492951932277545","2"
"No","2016","Hamburg","in school","2","","","","2"
"No","2016","Hamburg","inadequately","","","","","2"
"No","2016","Hamburg","general elemantary","9","","","","2"
"No","2016","Hamburg","middle vocational","33","0.324971151893154","0.218972331836339","0.43096997194997","2"
"No","2016","Hamburg","vocational + Abi","16","","","","2"
"No","2016","Hamburg","higher vocational","2","","","","2"
"No","2016","Hamburg","higher education","33","0.294770438411004","0.203086448146712","0.386454428675297","2"
"No","2016","Lower Saxony","in school","4","","","","2"
"No","2016","Lower Saxony","inadequately","10","","","","2"
"No","2016","Lower Saxony","general elemantary","71","0.454854914778383","0.369906824136055","0.539803005420711","2"
"No","2016","Lower Saxony","middle vocational","289","0.446485217569849","0.407635226568378","0.485335208571319","2"
"No","2016","Lower Saxony","vocational + Abi","59","0.317096696612646","0.242627284201684","0.391566109023609","2"
"No","2016","Lower Saxony","higher vocational","29","","","","2"
"No","2016","Lower Saxony","higher education","117","0.314438714392273","0.264115848885093","0.364761579899453","2"
"No","2016","Bremen","in school","","","","","2"
"No","2016","Bremen","inadequately","4","","","","2"
"No","2016","Bremen","general elemantary","4","","","","2"
"No","2016","Bremen","middle vocational","19","","","","2"
"No","2016","Bremen","vocational + Abi","5","","","","2"
"No","2016","Bremen","higher vocational","1","","","","2"
"No","2016","Bremen","higher education","5","","","","2"
"No","2016","North Rhine-Westphalia","in school","9","","","","2"
"No","2016","North Rhine-Westphalia","inadequately","34","0.474167110199604","0.343386408192643","0.604947812206565","2"
"No","2016","North Rhine-Westphalia","general elemantary","185","0.626843849089541","0.570986948485056","0.682700749694025","2"
"No","2016","North Rhine-Westphalia","middle vocational","627","0.536771627720103","0.508452194176636","0.56509106126357","2"
"No","2016","North Rhine-Westphalia","vocational + Abi","200","0.480980443291876","0.432909835528154","0.529051051055598","2"
"No","2016","North Rhine-Westphalia","higher vocational","71","0.393373261898207","0.31838082235488","0.468365701441534","2"
"No","2016","North Rhine-Westphalia","higher education","259","0.330504773746004","0.295904341251858","0.365105206240149","2"
"No","2016","Hesse","in school","3","","","","2"
"No","2016","Hesse","inadequately","5","","","","2"
"No","2016","Hesse","general elemantary","40","0.552630705074164","0.438569684493229","0.6666917256551","2"
"No","2016","Hesse","middle vocational","175","0.427577052697617","0.37790051541775","0.477253589977485","2"
"No","2016","Hesse","vocational + Abi","48","0.526577971533146","0.429203978696945","0.623951964369348","2"
"No","2016","Hesse","higher vocational","18","","","","2"
"No","2016","Hesse","higher education","111","0.36380214928903","0.311417466918884","0.416186831659176","2"
"No","2016","Rhineland-Palatinate,Saarland","in school","6","","","","2"
"No","2016","Rhineland-Palatinate,Saarland","inadequately","8","","","","2"
"No","2016","Rhineland-Palatinate,Saarland","general elemantary","83","0.712166147460649","0.625566716225605","0.798765578695694","2"
"No","2016","Rhineland-Palatinate,Saarland","middle vocational","202","0.475257552100042","0.425113062515903","0.525402041684181","2"
"No","2016","Rhineland-Palatinate,Saarland","vocational + Abi","45","0.329625141302574","0.233043091460044","0.426207191145105","2"
"No","2016","Rhineland-Palatinate,Saarland","higher vocational","20","","","","2"
"No","2016","Rhineland-Palatinate,Saarland","higher education","64","0.327461152314329","0.257531137531704","0.397391167096955","2"
"No","2016","Baden-Württemberg","in school","5","","","","2"
"No","2016","Baden-Württemberg","inadequately","7","","","","2"
"No","2016","Baden-Württemberg","general elemantary","86","0.442265621306389","0.366253742823089","0.518277499789689","2"
"No","2016","Baden-Württemberg","middle vocational","395","0.515938566189098","0.479611516895008","0.552265615483188","2"
"No","2016","Baden-Württemberg","vocational + Abi","104","0.522067111376043","0.451041019863403","0.593093202888684","2"
"No","2016","Baden-Württemberg","higher vocational","47","0.453697199833874","0.366421599018455","0.540972800649293","2"
"No","2016","Baden-Württemberg","higher education","163","0.31780786403913","0.277748865656235","0.357866862422025","2"
"No","2016","Bavaria","in school","5","","","","2"
"No","2016","Bavaria","inadequately","7","","","","2"
"No","2016","Bavaria","general elemantary","106","0.593572107944862","0.522795340765749","0.664348875123975","2"
"No","2016","Bavaria","middle vocational","587","0.488884717152012","0.46008129592876","0.517688138375263","2"
"No","2016","Bavaria","vocational + Abi","94","0.402720251620679","0.334749241698224","0.470691261543135","2"
"No","2016","Bavaria","higher vocational","73","0.512231954893243","0.43328638991673","0.591177519869756","2"
"No","2016","Bavaria","higher education","204","0.37939427839865","0.340535606264272","0.418252950533029","2"
"No","2016","Berlin","in school","1","","","","2"
"No","2016","Berlin","inadequately","1","","","","2"
"No","2016","Berlin","general elemantary","7","","","","2"
"No","2016","Berlin","middle vocational","86","0.549290713581521","0.471460603195259","0.627120823967782","2"
"No","2016","Berlin","vocational + Abi","23","","","","2"
"No","2016","Berlin","higher vocational","8","","","","2"
"No","2016","Berlin","higher education","87","0.446151315002061","0.37826986134956","0.514032768654562","2"
"No","2016","Brandenburg","in school","1","","","","2"
"No","2016","Brandenburg","inadequately","2","","","","2"
"No","2016","Brandenburg","general elemantary","18","","","","2"
"No","2016","Brandenburg","middle vocational","120","0.526278406626408","0.461181067396646","0.591375745856169","2"
"No","2016","Brandenburg","vocational + Abi","21","","","","2"
"No","2016","Brandenburg","higher vocational","12","","","","2"
"No","2016","Brandenburg","higher education","40","0.19208897047966","0.124108178648412","0.260069762310909","2"
"No","2016","Mecklenburg-Western Pomerania","in school","","","","","2"
"No","2016","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"No","2016","Mecklenburg-Western Pomerania","general elemantary","9","","","","2"
"No","2016","Mecklenburg-Western Pomerania","middle vocational","85","0.557022628883734","0.476722431337592","0.637322826429876","2"
"No","2016","Mecklenburg-Western Pomerania","vocational + Abi","6","","","","2"
"No","2016","Mecklenburg-Western Pomerania","higher vocational","13","","","","2"
"No","2016","Mecklenburg-Western Pomerania","higher education","25","","","","2"
"No","2016","Saxony","in school","","","","","2"
"No","2016","Saxony","inadequately","1","","","","2"
"No","2016","Saxony","general elemantary","17","","","","2"
"No","2016","Saxony","middle vocational","235","0.562419173565087","0.514458377709087","0.610379969421088","2"
"No","2016","Saxony","vocational + Abi","23","","","","2"
"No","2016","Saxony","higher vocational","39","0.588723632045668","0.468169884227285","0.70927737986405","2"
"No","2016","Saxony","higher education","96","0.347181963933134","0.284837379859789","0.40952654800648","2"
"No","2016","Saxony-Anhalt","in school","","","","","2"
"No","2016","Saxony-Anhalt","inadequately","3","","","","2"
"No","2016","Saxony-Anhalt","general elemantary","15","","","","2"
"No","2016","Saxony-Anhalt","middle vocational","108","0.488021558895335","0.421361367510482","0.554681750280189","2"
"No","2016","Saxony-Anhalt","vocational + Abi","19","","","","2"
"No","2016","Saxony-Anhalt","higher vocational","20","","","","2"
"No","2016","Saxony-Anhalt","higher education","41","0.313540573407535","0.229833646514552","0.397247500300518","2"
"No","2016","Thuringia","in school","2","","","","2"
"No","2016","Thuringia","inadequately","","","","","2"
"No","2016","Thuringia","general elemantary","8","","","","2"
"No","2016","Thuringia","middle vocational","157","0.627514381999177","0.569414684782912","0.685614079215442","2"
"No","2016","Thuringia","vocational + Abi","15","","","","2"
"No","2016","Thuringia","higher vocational","13","","","","2"
"No","2016","Thuringia","higher education","61","0.44977007010743","0.368234435939059","0.531305704275801","2"
"Yes","2016","Schleswig-Holstein","in school","1","","","","1"
"Yes","2016","Schleswig-Holstein","inadequately","1","","","","1"
"Yes","2016","Schleswig-Holstein","general elemantary","22","","","","1"
"Yes","2016","Schleswig-Holstein","middle vocational","105","0.537963654397524","0.469549250861163","0.606378057933885","1"
"Yes","2016","Schleswig-Holstein","vocational + Abi","19","","","","1"
"Yes","2016","Schleswig-Holstein","higher vocational","19","","","","1"
"Yes","2016","Schleswig-Holstein","higher education","68","0.603881104774216","0.507048067722455","0.700714141825977","1"
"Yes","2016","Hamburg","in school","","","","","1"
"Yes","2016","Hamburg","inadequately","","","","","1"
"Yes","2016","Hamburg","general elemantary","7","","","","1"
"Yes","2016","Hamburg","middle vocational","42","0.675028848106846","0.56903002805003","0.781027668163661","1"
"Yes","2016","Hamburg","vocational + Abi","17","","","","1"
"Yes","2016","Hamburg","higher vocational","8","","","","1"
"Yes","2016","Hamburg","higher education","62","0.705229561588996","0.613545571324703","0.796913551853288","1"
"Yes","2016","Lower Saxony","in school","","","","","1"
"Yes","2016","Lower Saxony","inadequately","13","","","","1"
"Yes","2016","Lower Saxony","general elemantary","61","0.545145085221617","0.460196994579289","0.630093175863945","1"
"Yes","2016","Lower Saxony","middle vocational","340","0.553514782430151","0.514664791428681","0.592364773431622","1"
"Yes","2016","Lower Saxony","vocational + Abi","91","0.682903303387354","0.608433890976391","0.757372715798316","1"
"Yes","2016","Lower Saxony","higher vocational","43","0.580770196286356","0.466795070979466","0.694745321593247","1"
"Yes","2016","Lower Saxony","higher education","210","0.685561285607727","0.635238420100547","0.735884151114906","1"
"Yes","2016","Bremen","in school","","","","","1"
"Yes","2016","Bremen","inadequately","1","","","","1"
"Yes","2016","Bremen","general elemantary","4","","","","1"
"Yes","2016","Bremen","middle vocational","18","","","","1"
"Yes","2016","Bremen","vocational + Abi","4","","","","1"
"Yes","2016","Bremen","higher vocational","1","","","","1"
"Yes","2016","Bremen","higher education","18","","","","1"
"Yes","2016","North Rhine-Westphalia","in school","3","","","","1"
"Yes","2016","North Rhine-Westphalia","inadequately","22","","","","1"
"Yes","2016","North Rhine-Westphalia","general elemantary","103","0.373156150910459","0.317299250305975","0.429013051514944","1"
"Yes","2016","North Rhine-Westphalia","middle vocational","564","0.463228372279897","0.43490893873643","0.491547805823364","1"
"Yes","2016","North Rhine-Westphalia","vocational + Abi","215","0.519019556708124","0.470948948944402","0.567090164471846","1"
"Yes","2016","North Rhine-Westphalia","higher vocational","92","0.606626738101793","0.531634298558466","0.68161917764512","1"
"Yes","2016","North Rhine-Westphalia","higher education","451","0.669495226253996","0.634894793759851","0.704095658748142","1"
"Yes","2016","Hesse","in school","","","","","1"
"Yes","2016","Hesse","inadequately","4","","","","1"
"Yes","2016","Hesse","general elemantary","33","0.447369294925835","0.3333082743449","0.561430315506771","1"
"Yes","2016","Hesse","middle vocational","206","0.572422947302383","0.522746410022515","0.62209948458225","1"
"Yes","2016","Hesse","vocational + Abi","53","0.473422028466854","0.376048035630652","0.570796021303055","1"
"Yes","2016","Hesse","higher vocational","28","","","","1"
"Yes","2016","Hesse","higher education","213","0.63619785071097","0.583813168340824","0.688582533081116","1"
"Yes","2016","Rhineland-Palatinate,Saarland","in school","3","","","","1"
"Yes","2016","Rhineland-Palatinate,Saarland","inadequately","1","","","","1"
"Yes","2016","Rhineland-Palatinate,Saarland","general elemantary","22","","","","1"
"Yes","2016","Rhineland-Palatinate,Saarland","middle vocational","179","0.524742447899957","0.474597958315818","0.574886937484097","1"
"Yes","2016","Rhineland-Palatinate,Saarland","vocational + Abi","46","0.670374858697426","0.573792808854895","0.766956908539956","1"
"Yes","2016","Rhineland-Palatinate,Saarland","higher vocational","43","0.721819707060537","0.611168701799358","0.832470712321716","1"
"Yes","2016","Rhineland-Palatinate,Saarland","higher education","109","0.672538847685671","0.602608832903045","0.742468862468296","1"
"Yes","2016","Baden-Württemberg","in school","1","","","","1"
"Yes","2016","Baden-Württemberg","inadequately","4","","","","1"
"Yes","2016","Baden-Württemberg","general elemantary","78","0.557734378693611","0.481722500210311","0.633746257176911","1"
"Yes","2016","Baden-Württemberg","middle vocational","332","0.484061433810902","0.447734384516812","0.520388483104993","1"
"Yes","2016","Baden-Württemberg","vocational + Abi","86","0.477932888623956","0.406906797111316","0.548958980136597","1"
"Yes","2016","Baden-Württemberg","higher vocational","78","0.546302800166126","0.459027199350707","0.633578400981545","1"
"Yes","2016","Mecklenburg-Western Pomerania","general elemantary","2","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","middle vocational","62","0.442977371116266","0.362677173570124","0.523277568662408","1"
"Yes","2016","Mecklenburg-Western Pomerania","vocational + Abi","10","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","higher vocational","5","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","higher education","44","0.577638804607231","0.461093781819115","0.694183827395348","1"
"Yes","2016","Saxony","in school","","","","","1"
"Yes","2016","Saxony","inadequately","","","","","1"
"Yes","2016","Saxony-Anhalt","in school","","","","","1"
"Yes","2016","Saxony-Anhalt","inadequately","3","","","","1"
"Yes","2016","Saxony-Anhalt","general elemantary","8","","","","1"
"Yes","2016","Saxony-Anhalt","middle vocational","108","0.511978441104665","0.445318249719811","0.578638632489518","1"
"Yes","2016","Saxony-Anhalt","vocational + Abi","8","","","","1"
"Yes","2016","Saxony-Anhalt","higher vocational","14","","","","1"
"Yes","2016","Bavaria","middle vocational","570","0.511115282847988","0.482311861624737","0.53991870407124","1"
"Yes","2016","Bavaria","vocational + Abi","106","0.597279748379321","0.529308738456865","0.665250758301776","1"
"Yes","2016","Bavaria","higher vocational","81","0.487768045106757","0.408822480130244","0.56671361008327","1"
"Yes","2016","Bavaria","higher education","395","0.62060572160135","0.581747049466971","0.659464393735728","1"
"Yes","2016","Brandenburg","general elemantary","7","","","","1"
"Yes","2016","Brandenburg","middle vocational","106","0.473721593373592","0.408624254143831","0.538818932603354","1"
"Yes","2016","Brandenburg","vocational + Abi","27","","","","1"
"Yes","2016","Bavaria","in school","3","","","","1"
"Yes","2016","Bavaria","inadequately","8","","","","1"
"Yes","2016","Bavaria","general elemantary","79","0.406427892055138","0.335651124876025","0.477204659234251","1"
"Yes","2016","Saxony","general elemantary","16","","","","1"
"Yes","2016","Saxony","middle vocational","176","0.437580826434913","0.389620030578912","0.485541622290914","1"
"Yes","2016","Saxony","vocational + Abi","36","0.688047826956916","0.569832059337247","0.806263594576585","1"
"Yes","2016","Saxony","higher vocational","25","","","","1"
"Yes","2016","Saxony","higher education","128","0.652818036066866","0.59047345199352","0.715162620140211","1"
"Yes","2016","Baden-Württemberg","higher education","356","0.68219213596087","0.642133137577975","0.722251134343765","1"
"Yes","2016","Thuringia","general elemantary","8","","","","1"
"Yes","2016","Berlin","higher vocational","15","","","","1"
"Yes","2016","Berlin","higher education","119","0.553848684997939","0.485967231345438","0.62173013865044","1"
"Yes","2016","Brandenburg","in school","1","","","","1"
"Yes","2016","Brandenburg","higher vocational","21","","","","1"
"Yes","2016","Brandenburg","higher education","89","0.80791102952034","0.739930237689091","0.875891821351588","1"
"Yes","2016","Mecklenburg-Western Pomerania","in school","","","","","1"
"Yes","2016","Berlin","inadequately","2","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","inadequately","1","","","","1"
"Yes","2016","Berlin","general elemantary","9","","","","1"
"Yes","2016","Berlin","middle vocational","71","0.450709286418479","0.372879176032218","0.528539396804741","1"
"Yes","2016","Berlin","vocational + Abi","16","","","","1"
"Yes","2016","Brandenburg","inadequately","","","","","1"
"Yes","2016","Saxony-Anhalt","higher education","77","0.686459426592465","0.602752499699482","0.770166353485448","1"
"Yes","2016","Thuringia","in school","1","","","","1"
"Yes","2016","Thuringia","inadequately","","","","","1"
"Yes","2016","Thuringia","middle vocational","109","0.372485618000823","0.314385920784558","0.430585315217088","1"
"Yes","2016","Berlin","in school","","","","","1"
"Yes","2016","Thuringia","vocational + Abi","13","","","","1"
"Yes","2016","Thuringia","higher vocational","22","","","","1"
"Yes","2016","Thuringia","higher education","82","0.55022992989257","0.468694295724199","0.631765564060941","1"
"No","2017","Schleswig-Holstein","in school","","","","","2"
"No","2017","Schleswig-Holstein","inadequately","","","","","2"
"No","2017","Schleswig-Holstein","general elemantary","","","","","2"
"No","2017","Schleswig-Holstein","middle vocational","","","","","2"
"No","2017","Schleswig-Holstein","vocational + Abi","","","","","2"
"No","2017","Schleswig-Holstein","higher vocational","","","","","2"
"No","2017","Schleswig-Holstein","higher education","","","","","2"
"No","2017","Hamburg","in school","","","","","2"
"No","2017","Hamburg","inadequately","","","","","2"
"No","2017","Hamburg","general elemantary","","","","","2"
"No","2017","Hamburg","middle vocational","","","","","2"
"No","2017","Hamburg","vocational + Abi","","","","","2"
"No","2017","Hamburg","higher vocational","","","","","2"
"No","2017","Hamburg","higher education","","","","","2"
"No","2017","Lower Saxony","in school","","","","","2"
"No","2017","Lower Saxony","inadequately","","","","","2"
"No","2017","Lower Saxony","general elemantary","","","","","2"
"No","2017","Lower Saxony","middle vocational","","","","","2"
"No","2017","Lower Saxony","vocational + Abi","","","","","2"
"No","2017","Lower Saxony","higher vocational","","","","","2"
"No","2017","Lower Saxony","higher education","","","","","2"
"No","2017","Bremen","in school","","","","","2"
"No","2017","Bremen","inadequately","","","","","2"
"No","2017","Bremen","general elemantary","","","","","2"
"No","2017","Bremen","middle vocational","","","","","2"
"No","2017","Bremen","vocational + Abi","","","","","2"
"No","2017","Bremen","higher vocational","","","","","2"
"No","2017","Bremen","higher education","","","","","2"
"No","2017","North Rhine-Westphalia","in school","","","","","2"
"No","2017","North Rhine-Westphalia","inadequately","","","","","2"
"No","2017","North Rhine-Westphalia","general elemantary","","","","","2"
"No","2017","North Rhine-Westphalia","middle vocational","","","","","2"
"No","2017","North Rhine-Westphalia","vocational + Abi","","","","","2"
"No","2017","North Rhine-Westphalia","higher vocational","","","","","2"
"No","2017","North Rhine-Westphalia","higher education","","","","","2"
"No","2017","Hesse","in school","","","","","2"
"No","2017","Hesse","inadequately","","","","","2"
"No","2017","Hesse","general elemantary","","","","","2"
"No","2017","Hesse","middle vocational","","","","","2"
"No","2017","Hesse","vocational + Abi","","","","","2"
"No","2017","Hesse","higher vocational","","","","","2"
"No","2017","Hesse","higher education","","","","","2"
"No","2017","Rhineland-Palatinate,Saarland","in school","","","","","2"
"No","2017","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"No","2017","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"No","2017","Rhineland-Palatinate,Saarland","middle vocational","","","","","2"
"No","2017","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"No","2017","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"No","2017","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"No","2017","Baden-Württemberg","in school","","","","","2"
"No","2017","Baden-Württemberg","inadequately","","","","","2"
"No","2017","Baden-Württemberg","general elemantary","","","","","2"
"No","2017","Baden-Württemberg","middle vocational","","","","","2"
"No","2017","Baden-Württemberg","vocational + Abi","","","","","2"
"No","2017","Baden-Württemberg","higher vocational","","","","","2"
"No","2017","Baden-Württemberg","higher education","","","","","2"
"No","2017","Bavaria","in school","","","","","2"
"No","2017","Bavaria","inadequately","","","","","2"
"No","2017","Bavaria","general elemantary","","","","","2"
"No","2017","Bavaria","middle vocational","","","","","2"
"No","2017","Bavaria","vocational + Abi","","","","","2"
"No","2017","Bavaria","higher vocational","","","","","2"
"No","2017","Bavaria","higher education","","","","","2"
"No","2017","Berlin","in school","","","","","2"
"No","2017","Berlin","inadequately","","","","","2"
"No","2017","Berlin","general elemantary","","","","","2"
"No","2017","Berlin","middle vocational","","","","","2"
"No","2017","Berlin","vocational + Abi","","","","","2"
"No","2017","Berlin","higher vocational","","","","","2"
"No","2017","Berlin","higher education","","","","","2"
"No","2017","Brandenburg","in school","","","","","2"
"No","2017","Brandenburg","inadequately","","","","","2"
"No","2017","Brandenburg","general elemantary","","","","","2"
"No","2017","Brandenburg","middle vocational","","","","","2"
"No","2017","Brandenburg","vocational + Abi","","","","","2"
"No","2017","Brandenburg","higher vocational","","","","","2"
"No","2017","Brandenburg","higher education","","","","","2"
"No","2017","Mecklenburg-Western Pomerania","in school","","","","","2"
"No","2017","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"No","2017","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"No","2017","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"No","2017","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"No","2017","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"No","2017","Mecklenburg-Western Pomerania","higher education","","","","","2"
"No","2017","Saxony","in school","","","","","2"
"No","2017","Saxony","inadequately","","","","","2"
"No","2017","Saxony","general elemantary","","","","","2"
"No","2017","Saxony","middle vocational","","","","","2"
"No","2017","Saxony","vocational + Abi","","","","","2"
"No","2017","Saxony","higher vocational","","","","","2"
"No","2017","Saxony","higher education","","","","","2"
"No","2017","Saxony-Anhalt","in school","","","","","2"
"No","2017","Saxony-Anhalt","inadequately","","","","","2"
"No","2017","Saxony-Anhalt","general elemantary","","","","","2"
"No","2017","Saxony-Anhalt","middle vocational","","","","","2"
"No","2017","Saxony-Anhalt","vocational + Abi","","","","","2"
"No","2017","Saxony-Anhalt","higher vocational","","","","","2"
"No","2017","Saxony-Anhalt","higher education","","","","","2"
"No","2017","Thuringia","in school","","","","","2"
"No","2017","Thuringia","inadequately","","","","","2"
"No","2017","Thuringia","general elemantary","","","","","2"
"No","2017","Thuringia","middle vocational","","","","","2"
"No","2017","Thuringia","vocational + Abi","","","","","2"
"No","2017","Thuringia","higher vocational","","","","","2"
"No","2017","Thuringia","higher education","","","","","2"
"Yes","2017","Bremen","middle vocational","","","","","1"
"Yes","2017","Bremen","vocational + Abi","","","","","1"
"Yes","2017","Bremen","higher vocational","","","","","1"
"Yes","2017","Bremen","higher education","","","","","1"
"Yes","2017","North Rhine-Westphalia","in school","","","","","1"
"Yes","2017","North Rhine-Westphalia","inadequately","","","","","1"
"Yes","2017","North Rhine-Westphalia","general elemantary","","","","","1"
"Yes","2017","North Rhine-Westphalia","middle vocational","","","","","1"
"Yes","2017","North Rhine-Westphalia","vocational + Abi","","","","","1"
"Yes","2017","North Rhine-Westphalia","higher vocational","","","","","1"
"Yes","2017","North Rhine-Westphalia","higher education","","","","","1"
"Yes","2017","Hesse","in school","","","","","1"
"Yes","2017","Hesse","inadequately","","","","","1"
"Yes","2017","Hesse","general elemantary","","","","","1"
"Yes","2017","Hesse","middle vocational","","","","","1"
"Yes","2017","Hesse","vocational + Abi","","","","","1"
"Yes","2017","Hesse","higher vocational","","","","","1"
"Yes","2017","Hesse","higher education","","","","","1"
