"pli0081","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Daily","2017","lower secondary degree","West Germany","","","",""
"Daily","2017","lower secondary degree","East Germany","","","",""
"Daily","2017","secondary school degree","West Germany","","","",""
"Daily","2017","secondary school degree","East Germany","","","",""
"Daily","2017","college entrance qualification","West Germany","","","",""
"Daily","2017","college entrance qualification","East Germany","","","",""
"Daily","2017","Other degree","West Germany","","","",""
"Daily","2017","Other degree","East Germany","","","",""
"Daily","2017","no degree/no degree yet","West Germany","","","",""
"Daily","2017","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2017","lower secondary degree","West Germany","","","",""
"Min 1x per week","2017","lower secondary degree","East Germany","","","",""
"Min 1x per week","2017","secondary school degree","West Germany","","","",""
"Min 1x per week","2017","secondary school degree","East Germany","","","",""
"Min 1x per week","2017","college entrance qualification","West Germany","","","",""
"Min 1x per week","2017","college entrance qualification","East Germany","","","",""
"Min 1x per week","2017","Other degree","West Germany","","","",""
"Min 1x per week","2017","Other degree","East Germany","","","",""
"Min 1x per week","2017","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2017","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2017","lower secondary degree","West Germany","","","",""
"Min 1x per month","2017","lower secondary degree","East Germany","","","",""
"Min 1x per month","2017","secondary school degree","West Germany","","","",""
"Min 1x per month","2017","secondary school degree","East Germany","","","",""
"Min 1x per month","2017","college entrance qualification","West Germany","","","",""
"Min 1x per month","2017","college entrance qualification","East Germany","","","",""
"Min 1x per month","2017","Other degree","West Germany","","","",""
"Min 1x per month","2017","Other degree","East Germany","","","",""
"Min 1x per month","2017","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2017","no degree/no degree yet","East Germany","","","",""
"Rarely","2017","lower secondary degree","West Germany","","","",""
"Rarely","2017","lower secondary degree","East Germany","","","",""
"Rarely","2017","secondary school degree","West Germany","","","",""
"Rarely","2017","secondary school degree","East Germany","","","",""
"Rarely","2017","college entrance qualification","West Germany","","","",""
"Rarely","2017","college entrance qualification","East Germany","","","",""
"Rarely","2017","Other degree","West Germany","","","",""
"Rarely","2017","Other degree","East Germany","","","",""
"Rarely","2017","no degree/no degree yet","West Germany","","","",""
"Rarely","2017","no degree/no degree yet","East Germany","","","",""
"Never","2017","lower secondary degree","West Germany","","","",""
"Never","2017","lower secondary degree","East Germany","","","",""
"Never","2017","secondary school degree","West Germany","","","",""
"Never","2017","secondary school degree","East Germany","","","",""
"Never","2017","college entrance qualification","West Germany","","","",""
"Never","2017","college entrance qualification","East Germany","","","",""
"Never","2017","Other degree","West Germany","","","",""
"Never","2017","Other degree","East Germany","","","",""
"Never","2017","no degree/no degree yet","West Germany","","","",""
"Never","2017","no degree/no degree yet","East Germany","","","",""
"Daily","2018","lower secondary degree","West Germany","","","",""
"Daily","2018","lower secondary degree","East Germany","","","",""
"Daily","2018","secondary school degree","West Germany","","","",""
"Daily","2018","secondary school degree","East Germany","","","",""
"Daily","2018","college entrance qualification","West Germany","","","",""
"Daily","2018","college entrance qualification","East Germany","","","",""
"Daily","2018","Other degree","West Germany","","","",""
"Daily","2018","Other degree","East Germany","","","",""
"Daily","2018","no degree/no degree yet","West Germany","","","",""
"Daily","2018","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2018","lower secondary degree","West Germany","","","",""
"Min 1x per week","2018","lower secondary degree","East Germany","","","",""
"Min 1x per week","2018","secondary school degree","West Germany","","","",""
"Min 1x per week","2018","secondary school degree","East Germany","","","",""
"Min 1x per week","2018","college entrance qualification","West Germany","","","",""
"Min 1x per week","2018","college entrance qualification","East Germany","","","",""
"Min 1x per week","2018","Other degree","West Germany","","","",""
"Min 1x per week","2018","Other degree","East Germany","","","",""
"Min 1x per week","2018","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2018","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2018","lower secondary degree","West Germany","","","",""
"Min 1x per month","2018","lower secondary degree","East Germany","","","",""
"Min 1x per month","2018","secondary school degree","West Germany","","","",""
"Min 1x per month","2018","secondary school degree","East Germany","","","",""
"Min 1x per month","2018","college entrance qualification","West Germany","","","",""
"Min 1x per month","2018","college entrance qualification","East Germany","","","",""
"Min 1x per month","2018","Other degree","West Germany","","","",""
"Min 1x per month","2018","Other degree","East Germany","","","",""
"Min 1x per month","2018","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2018","no degree/no degree yet","East Germany","","","",""
"Rarely","2018","lower secondary degree","West Germany","","","",""
"Rarely","2018","lower secondary degree","East Germany","","","",""
"Rarely","2018","secondary school degree","West Germany","","","",""
"Rarely","2018","secondary school degree","East Germany","","","",""
"Rarely","2018","college entrance qualification","West Germany","","","",""
"Rarely","2018","college entrance qualification","East Germany","","","",""
"Rarely","2018","Other degree","West Germany","","","",""
"Rarely","2018","Other degree","East Germany","","","",""
"Rarely","2018","no degree/no degree yet","West Germany","","","",""
"Rarely","2018","no degree/no degree yet","East Germany","","","",""
"Never","2018","lower secondary degree","West Germany","","","",""
"Never","2018","lower secondary degree","East Germany","","","",""
"Never","2018","secondary school degree","West Germany","","","",""
"Never","2018","secondary school degree","East Germany","","","",""
"Never","2018","college entrance qualification","West Germany","","","",""
"Never","2018","college entrance qualification","East Germany","","","",""
"Never","2018","Other degree","West Germany","","","",""
"Never","2018","Other degree","East Germany","","","",""
"Never","2018","no degree/no degree yet","West Germany","","","",""
"Never","2018","no degree/no degree yet","East Germany","","","",""
"Daily","2019","lower secondary degree","West Germany","383","0.0856890562753722","0.077459608286042","0.0939185042647024"
"Daily","2019","lower secondary degree","East Germany","74","0.130127876838017","0.107589424682821","0.152666328993213"
"Daily","2019","secondary school degree","West Germany","361","0.0681290784152644","0.0610798764900964","0.0751782803404324"
"Daily","2019","secondary school degree","East Germany","212","0.0663251731104873","0.0565528403183487","0.0760975059026258"
"Daily","2019","college entrance qualification","West Germany","344","0.044197707559928","0.0393417524559232","0.0490536626639328"
"Daily","2019","college entrance qualification","East Germany","74","0.0356221250072709","0.0266049113143697","0.044639338700172"
"Daily","2019","Other degree","West Germany","154","0.0777993139503977","0.0668406565401097","0.0887579713606857"
"Daily","2019","Other degree","East Germany","18","","",""
"Daily","2019","no degree/no degree yet","West Germany","55","0.0774849076667516","0.0573304998105266","0.0976393155229766"
"Daily","2019","no degree/no degree yet","East Germany","13","","",""
"Min 1x per week","2019","lower secondary degree","West Germany","1776","0.381911478900331","0.367626889517441","0.39619606828322"
"Min 1x per week","2019","lower secondary degree","East Germany","286","0.317318621355591","0.2861392024821","0.348498040229082"
"Min 1x per week","2019","secondary school degree","West Germany","1951","0.375729821896664","0.362180425712508","0.38927921808082"
"Min 1x per week","2019","secondary school degree","East Germany","937","0.39845939421199","0.379233535923763","0.417685252500218"
"Min 1x per week","2019","college entrance qualification","West Germany","2396","0.333706944677446","0.32256641031354","0.344847479041353"
"Min 1x per week","2019","college entrance qualification","East Germany","615","0.365883732404665","0.342449818564561","0.389317646244768"
"Min 1x per week","2019","Other degree","West Germany","757","0.336635370420465","0.317301768397038","0.355968972443892"
"Min 1x per week","2019","Other degree","East Germany","71","0.219338876865103","0.169423401517424","0.269254352212781"
"Min 1x per week","2019","no degree/no degree yet","West Germany","235","0.418103337794407","0.380920760159883","0.45528591542893"
"Min 1x per week","2019","no degree/no degree yet","East Germany","28","","",""
"Min 1x per month","2019","lower secondary degree","West Germany","1162","0.258706529767429","0.245831155907574","0.271581903627283"
"Min 1x per month","2019","lower secondary degree","East Germany","242","0.262947039678586","0.233455686577493","0.29243839277968"
"Min 1x per month","2019","secondary school degree","West Germany","1468","0.303185509325154","0.290326467142505","0.316044551507804"
"Min 1x per month","2019","secondary school degree","East Germany","826","0.303265361397942","0.285214150814337","0.321316571981546"
"Min 1x per month","2019","college entrance qualification","West Germany","2449","0.366487867639132","0.355103785354614","0.37787194992365"
"Min 1x per month","2019","college entrance qualification","East Germany","592","0.350503275113983","0.3272906982928","0.373715851935166"
"Min 1x per month","2019","Other degree","West Germany","549","0.226474841936927","0.209350891967203","0.243598791906651"
"Min 1x per month","2019","Other degree","East Germany","64","0.245576036450958","0.193654581018016","0.297497491883899"
"Min 1x per month","2019","no degree/no degree yet","West Germany","178","0.22023273421478","0.188993658317223","0.251471810112336"
"Min 1x per month","2019","no degree/no degree yet","East Germany","28","","",""
"Rarely","2019","lower secondary degree","West Germany","925","0.227321124141899","0.21499914460982","0.239643103673979"
"Rarely","2019","lower secondary degree","East Germany","205","0.243321585588634","0.21457692399244","0.272066247184827"
"Rarely","2019","secondary school degree","West Germany","985","0.221824325783968","0.210200764107178","0.233447887460759"
"Rarely","2019","secondary school degree","East Germany","465","0.204061655636845","0.188235273642046","0.219888037631645"
"Rarely","2019","college entrance qualification","West Germany","1572","0.238009005873962","0.227947514219376","0.248070497528548"
"Rarely","2019","college entrance qualification","East Germany","324","0.232870290285848","0.212307583881115","0.253432996690581"
"Rarely","2019","Other degree","West Germany","646","0.277596884823502","0.259275687794097","0.295918081852907"
"Rarely","2019","Other degree","East Germany","90","0.356294326318244","0.298525406181633","0.414063246454855"
"Rarely","2019","no degree/no degree yet","West Germany","159","0.212075672130705","0.181260654251439","0.242890690009972"
"Rarely","2019","no degree/no degree yet","East Germany","27","","",""
"Never","2019","lower secondary degree","West Germany","198","0.0463718109149689","0.040189118599448","0.0525545032304898"
"Never","2019","lower secondary degree","East Germany","49","0.0462848765391717","0.0322101457017915","0.060359607376552"
"Never","2019","secondary school degree","West Germany","143","0.0311312645789494","0.0262724909450168","0.035990038212882"
"Never","2019","secondary school degree","East Germany","51","0.0278884156427356","0.021422482529706","0.0343543487557652"
"Never","2019","college entrance qualification","West Germany","121","0.0175984742495314","0.0144919640808959","0.020704984418167"
"Never","2019","college entrance qualification","East Germany","18","","",""
"Never","2019","Other degree","West Germany","189","0.0814935888687082","0.0703002522623437","0.0926869254750727"
"Never","2019","Other degree","East Germany","21","","",""
"Never","2019","no degree/no degree yet","West Germany","49","0.0721033481933567","0.0526048005978079","0.0916018957889056"
"Never","2019","no degree/no degree yet","East Germany","8","","",""
