"pli0081","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Daily","2016","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2016","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2016","Not Employed","secondary school degree","","","",""
"Min 1x per week","2016","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2016","Not Employed","Other degree","","","",""
"Min 1x per week","2016","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2016","Employed","lower secondary degree","","","",""
"Min 1x per week","2016","Employed","secondary school degree","","","",""
"Min 1x per week","2016","Employed","college entrance qualification","","","",""
"Min 1x per week","2016","Employed","Other degree","","","",""
"Min 1x per week","2016","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2016","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2016","Not Employed","secondary school degree","","","",""
"Min 1x per month","2016","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2016","Not Employed","Other degree","","","",""
"Min 1x per month","2016","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2016","Employed","lower secondary degree","","","",""
"Min 1x per month","2016","Employed","secondary school degree","","","",""
"Min 1x per month","2016","Employed","college entrance qualification","","","",""
"Min 1x per month","2016","Employed","Other degree","","","",""
"Min 1x per month","2016","Employed","no degree/no degree yet","","","",""
"Rarely","2016","Not Employed","lower secondary degree","","","",""
"Rarely","2016","Not Employed","secondary school degree","","","",""
"Rarely","2016","Not Employed","college entrance qualification","","","",""
"Rarely","2016","Not Employed","Other degree","","","",""
"Rarely","2016","Not Employed","no degree/no degree yet","","","",""
"Rarely","2016","Employed","lower secondary degree","","","",""
"Rarely","2016","Employed","secondary school degree","","","",""
"Rarely","2016","Employed","college entrance qualification","","","",""
"Rarely","2016","Employed","Other degree","","","",""
"Rarely","2016","Employed","no degree/no degree yet","","","",""
"Never","2016","Not Employed","lower secondary degree","","","",""
"Never","2016","Not Employed","secondary school degree","","","",""
"Never","2016","Not Employed","college entrance qualification","","","",""
"Never","2016","Not Employed","Other degree","","","",""
"Never","2016","Not Employed","no degree/no degree yet","","","",""
"Never","2016","Employed","lower secondary degree","","","",""
"Never","2016","Employed","secondary school degree","","","",""
"Never","2016","Employed","college entrance qualification","","","",""
"Never","2016","Employed","Other degree","","","",""
"Never","2016","Employed","no degree/no degree yet","","","",""
"Daily","2017","Not Employed","lower secondary degree","","","",""
"Daily","2017","Not Employed","secondary school degree","","","",""
"Daily","2017","Not Employed","college entrance qualification","","","",""
"Daily","2017","Not Employed","Other degree","","","",""
"Daily","2017","Not Employed","no degree/no degree yet","","","",""
"Daily","2017","Employed","lower secondary degree","","","",""
"Daily","2017","Employed","secondary school degree","","","",""
"Daily","2017","Employed","college entrance qualification","","","",""
"Daily","2017","Employed","Other degree","","","",""
"Daily","2017","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2017","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2017","Not Employed","secondary school degree","","","",""
"Min 1x per week","2017","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2017","Not Employed","Other degree","","","",""
"Min 1x per week","2017","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2017","Employed","lower secondary degree","","","",""
"Min 1x per week","2017","Employed","secondary school degree","","","",""
"Min 1x per week","2017","Employed","college entrance qualification","","","",""
"Min 1x per week","2017","Employed","Other degree","","","",""
"Min 1x per week","2017","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2017","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2017","Not Employed","secondary school degree","","","",""
"Min 1x per month","2017","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2017","Not Employed","Other degree","","","",""
"Min 1x per month","2017","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2017","Employed","lower secondary degree","","","",""
"Min 1x per month","2017","Employed","secondary school degree","","","",""
"Min 1x per month","2017","Employed","college entrance qualification","","","",""
"Min 1x per month","2017","Employed","Other degree","","","",""
"Min 1x per month","2017","Employed","no degree/no degree yet","","","",""
"Rarely","2017","Not Employed","lower secondary degree","","","",""
"Rarely","2017","Not Employed","secondary school degree","","","",""
"Rarely","2017","Not Employed","college entrance qualification","","","",""
"Rarely","2017","Not Employed","Other degree","","","",""
"Rarely","2017","Not Employed","no degree/no degree yet","","","",""
"Rarely","2017","Employed","lower secondary degree","","","",""
"Rarely","2017","Employed","secondary school degree","","","",""
"Rarely","2017","Employed","college entrance qualification","","","",""
"Rarely","2017","Employed","Other degree","","","",""
"Rarely","2017","Employed","no degree/no degree yet","","","",""
"Never","2017","Not Employed","lower secondary degree","","","",""
"Never","2017","Not Employed","secondary school degree","","","",""
"Never","2017","Not Employed","college entrance qualification","","","",""
"Never","2017","Not Employed","Other degree","","","",""
"Never","2017","Not Employed","no degree/no degree yet","","","",""
"Never","2017","Employed","lower secondary degree","","","",""
"Never","2017","Employed","secondary school degree","","","",""
"Never","2017","Employed","college entrance qualification","","","",""
"Never","2017","Employed","Other degree","","","",""
"Never","2017","Employed","no degree/no degree yet","","","",""
"Daily","2018","Not Employed","lower secondary degree","","","",""
"Daily","2018","Not Employed","secondary school degree","","","",""
"Daily","2018","Not Employed","college entrance qualification","","","",""
"Daily","2018","Not Employed","Other degree","","","",""
"Daily","2018","Not Employed","no degree/no degree yet","","","",""
"Daily","2018","Employed","lower secondary degree","","","",""
"Daily","2018","Employed","secondary school degree","","","",""
"Daily","2018","Employed","college entrance qualification","","","",""
"Daily","2018","Employed","Other degree","","","",""
"Daily","2018","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2018","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2018","Not Employed","secondary school degree","","","",""
"Min 1x per week","2018","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2018","Not Employed","Other degree","","","",""
"Min 1x per week","2018","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2018","Employed","lower secondary degree","","","",""
"Min 1x per week","2018","Employed","secondary school degree","","","",""
"Min 1x per week","2018","Employed","college entrance qualification","","","",""
"Min 1x per week","2018","Employed","Other degree","","","",""
"Min 1x per week","2018","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2018","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2018","Not Employed","secondary school degree","","","",""
"Min 1x per month","2018","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2018","Not Employed","Other degree","","","",""
"Min 1x per month","2018","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2018","Employed","lower secondary degree","","","",""
"Min 1x per month","2018","Employed","secondary school degree","","","",""
"Min 1x per month","2018","Employed","college entrance qualification","","","",""
"Min 1x per month","2018","Employed","Other degree","","","",""
"Min 1x per month","2018","Employed","no degree/no degree yet","","","",""
"Rarely","2018","Not Employed","lower secondary degree","","","",""
"Rarely","2018","Not Employed","secondary school degree","","","",""
"Rarely","2018","Not Employed","college entrance qualification","","","",""
"Rarely","2018","Not Employed","Other degree","","","",""
"Rarely","2018","Not Employed","no degree/no degree yet","","","",""
"Rarely","2018","Employed","lower secondary degree","","","",""
"Rarely","2018","Employed","secondary school degree","","","",""
"Rarely","2018","Employed","college entrance qualification","","","",""
"Rarely","2018","Employed","Other degree","","","",""
"Rarely","2018","Employed","no degree/no degree yet","","","",""
"Never","2018","Not Employed","lower secondary degree","","","",""
"Never","2018","Not Employed","secondary school degree","","","",""
"Never","2018","Not Employed","college entrance qualification","","","",""
"Never","2018","Not Employed","Other degree","","","",""
"Never","2018","Not Employed","no degree/no degree yet","","","",""
"Never","2018","Employed","lower secondary degree","","","",""
"Never","2018","Employed","secondary school degree","","","",""
"Never","2018","Employed","college entrance qualification","","","",""
"Never","2018","Employed","Other degree","","","",""
"Never","2018","Employed","no degree/no degree yet","","","",""
"Daily","2019","Not Employed","lower secondary degree","259","0.105229870886065","0.0935951727079939","0.116864569064136"
"Daily","2019","Not Employed","secondary school degree","150","0.0655973471468012","0.0547415800170696","0.0764531142765328"
"Daily","2019","Not Employed","college entrance qualification","91","0.0490301884437526","0.0392012102266426","0.0588591666608626"
"Daily","2019","Not Employed","Other degree","81","0.0963552371907039","0.0749936934845049","0.117716780896903"
"Daily","2019","Not Employed","no degree/no degree yet","46","0.0958991036274177","0.0696393740466913","0.122158833208144"
"Daily","2019","Employed","lower secondary degree","198","0.0749661075237813","0.0649133156474741","0.0850188994000885"
"Daily","2019","Employed","secondary school degree","423","0.0683320463518777","0.061616658805958","0.0750474338977975"
"Daily","2019","Employed","college entrance qualification","327","0.0408108032773431","0.0360715217131372","0.0455500848415491"
"Daily","2019","Employed","Other degree","91","0.0654296760364584","0.0541000408881153","0.0767593111848015"
"Daily","2019","Employed","no degree/no degree yet","22","","",""
"Min 1x per week","2019","Not Employed","lower secondary degree","944","0.343411321083734","0.325406705078506","0.361415937088962"
"Min 1x per week","2019","Not Employed","secondary school degree","728","0.361022412006613","0.339962320997901","0.382082503015325"
"Min 1x per week","2019","Not Employed","college entrance qualification","638","0.318553126324304","0.297345104401189","0.339761148247419"
"Min 1x per week","2019","Not Employed","Other degree","256","0.377439055402339","0.342346866522883","0.412531244281796"
"Min 1x per week","2019","Not Employed","no degree/no degree yet","162","0.372268262802387","0.32915711604843","0.415379409556345"
"Min 1x per week","2019","Employed","lower secondary degree","1120","0.409226348168852","0.390456198265889","0.427996498071815"
"Min 1x per week","2019","Employed","secondary school degree","2165","0.390492343144182","0.377507875964728","0.403476810323636"
"Min 1x per week","2019","Employed","college entrance qualification","2378","0.34420801593704","0.332827384935769","0.35558864693831"
"Min 1x per week","2019","Employed","Other degree","572","0.302010007860443","0.280974267037351","0.323045748683536"
"Min 1x per week","2019","Employed","no degree/no degree yet","101","0.43781615599124","0.38148806522443","0.49414424675805"
"Min 1x per month","2019","Not Employed","lower secondary degree","712","0.263069289917636","0.246374603421162","0.279763976414109"
"Min 1x per month","2019","Not Employed","secondary school degree","584","0.276734045965752","0.257117133393578","0.296350958537926"
"Min 1x per month","2019","Not Employed","college entrance qualification","626","0.336509036221707","0.315000587037552","0.358017485405861"
"Min 1x per month","2019","Not Employed","Other degree","159","0.217081088026823","0.187236506722928","0.246925669330718"
"Min 1x per month","2019","Not Employed","no degree/no degree yet","127","0.245231903611716","0.206863849176939","0.283599958046492"
"Min 1x per month","2019","Employed","lower secondary degree","692","0.254496995709355","0.237868942062235","0.271125049356476"
"Min 1x per month","2019","Employed","secondary school degree","1716","0.314017081743087","0.301664390789493","0.32636977269668"
"Min 1x per month","2019","Employed","college entrance qualification","2430","0.372785016540118","0.361202305102833","0.384367727977403"
"Min 1x per month","2019","Employed","Other degree","455","0.233410505767368","0.214030041454802","0.252790970079933"
"Min 1x per month","2019","Employed","no degree/no degree yet","80","0.223067735636434","0.17580161958504","0.270333851687828"
"Rarely","2019","Not Employed","lower secondary degree","606","0.233673930629659","0.217628853983829","0.249719007275489"
"Rarely","2019","Not Employed","secondary school degree","455","0.240538218727239","0.221797106725794","0.259279330728683"
"Rarely","2019","Not Employed","college entrance qualification","439","0.266304509632341","0.246183933533694","0.286425085730987"
"Rarely","2019","Not Employed","Other degree","168","0.216806834371935","0.186975887931188","0.246637780812683"
"Rarely","2019","Not Employed","no degree/no degree yet","113","0.210321074617758","0.173976365644018","0.246665783591499"
"Rarely","2019","Employed","lower secondary degree","530","0.224634384086641","0.208702513367091","0.240566254806192"
"Rarely","2019","Employed","secondary school degree","1004","0.207430475634377","0.196638939857497","0.218222011411256"
"Rarely","2019","Employed","college entrance qualification","1476","0.228480301315202","0.218423249415895","0.23853735321451"
"Rarely","2019","Employed","Other degree","570","0.31817645706422","0.296836548046335","0.339516366082106"
"Rarely","2019","Employed","no degree/no degree yet","73","0.226917168274242","0.179363212338788","0.274471124209696"
"Never","2019","Not Employed","lower secondary degree","151","0.0546155874829068","0.0459998513918256","0.063231323573988"
"Never","2019","Not Employed","secondary school degree","81","0.056107976153595","0.0460172177320802","0.0661987345751097"
"Never","2019","Not Employed","college entrance qualification","60","0.0296031393778959","0.0218881238854716","0.0373181548703201"
"Never","2019","Not Employed","Other degree","69","0.0923177850081987","0.0713619145737241","0.113273655442673"
"Never","2019","Not Employed","no degree/no degree yet","35","0.0762796553407211","0.0526068819313681","0.099952428750074"
"Never","2019","Employed","lower secondary degree","96","0.0366761645113704","0.0295006425631229","0.0438516864596179"
"Never","2019","Employed","secondary school degree","115","0.0197280531264765","0.0160268434378385","0.0234292628151146"
"Never","2019","Employed","college entrance qualification","84","0.0137158629302966","0.0109298354706057","0.0165018903899875"
"Never","2019","Employed","Other degree","142","0.0809733532715106","0.0684748600112811","0.0934718465317401"
"Never","2019","Employed","no degree/no degree yet","22","","",""
