"pli0081","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Daily","2009","Employed","inadequately","","","","","1"
"Daily","2009","Employed","general elemantary","","","","","1"
"Daily","2009","Employed","middle vocational","","","","","1"
"Daily","2009","Employed","vocational + Abi","","","","","1"
"Daily","2009","Employed","higher vocational","","","","","1"
"Daily","2009","Employed","higher education","","","","","1"
"Min 1x per month","2009","Not Employed","in school","","","","","3"
"Min 1x per month","2009","Not Employed","inadequately","","","","","3"
"Min 1x per month","2009","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2009","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2009","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2009","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2009","Not Employed","higher education","","","","","3"
"Min 1x per month","2009","Employed","in school","","","","","3"
"Min 1x per month","2009","Employed","inadequately","","","","","3"
"Min 1x per month","2009","Employed","general elemantary","","","","","3"
"Min 1x per month","2009","Employed","middle vocational","","","","","3"
"Min 1x per month","2009","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2009","Employed","higher vocational","","","","","3"
"Min 1x per month","2009","Employed","higher education","","","","","3"
"Min 1x per week","2009","Not Employed","in school","","","","","2"
"Min 1x per week","2009","Not Employed","inadequately","","","","","2"
"Min 1x per week","2009","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2009","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2009","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2009","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2009","Not Employed","higher education","","","","","2"
"Min 1x per week","2009","Employed","in school","","","","","2"
"Min 1x per week","2009","Employed","inadequately","","","","","2"
"Min 1x per week","2009","Employed","general elemantary","","","","","2"
"Min 1x per week","2009","Employed","middle vocational","","","","","2"
"Min 1x per week","2009","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2009","Employed","higher vocational","","","","","2"
"Min 1x per week","2009","Employed","higher education","","","","","2"
"Never","2009","Not Employed","in school","","","","","5"
"Never","2009","Not Employed","inadequately","","","","","5"
"Never","2009","Not Employed","general elemantary","","","","","5"
"Never","2009","Not Employed","middle vocational","","","","","5"
"Never","2009","Not Employed","vocational + Abi","","","","","5"
"Never","2009","Not Employed","higher vocational","","","","","5"
"Never","2009","Not Employed","higher education","","","","","5"
"Never","2009","Employed","in school","","","","","5"
"Never","2009","Employed","inadequately","","","","","5"
"Never","2009","Employed","general elemantary","","","","","5"
"Never","2009","Employed","middle vocational","","","","","5"
"Never","2009","Employed","vocational + Abi","","","","","5"
"Never","2009","Employed","higher vocational","","","","","5"
"Never","2009","Employed","higher education","","","","","5"
"Rarely","2009","Not Employed","in school","","","","","4"
"Rarely","2009","Not Employed","inadequately","","","","","4"
"Rarely","2009","Not Employed","general elemantary","","","","","4"
"Rarely","2009","Not Employed","middle vocational","","","","","4"
"Rarely","2009","Not Employed","vocational + Abi","","","","","4"
"Rarely","2009","Not Employed","higher vocational","","","","","4"
"Rarely","2009","Not Employed","higher education","","","","","4"
"Rarely","2009","Employed","in school","","","","","4"
"Rarely","2009","Employed","inadequately","","","","","4"
"Rarely","2009","Employed","general elemantary","","","","","4"
"Rarely","2009","Employed","middle vocational","","","","","4"
"Rarely","2009","Employed","vocational + Abi","","","","","4"
"Rarely","2009","Employed","higher vocational","","","","","4"
"Rarely","2009","Employed","higher education","","","","","4"
"Daily","2010","Not Employed","in school","","","","","1"
"Daily","2010","Not Employed","inadequately","","","","","1"
"Daily","2010","Not Employed","general elemantary","","","","","1"
"Daily","2010","Not Employed","middle vocational","","","","","1"
"Daily","2010","Not Employed","vocational + Abi","","","","","1"
"Daily","2010","Not Employed","higher vocational","","","","","1"
"Daily","2010","Not Employed","higher education","","","","","1"
"Daily","2010","Employed","in school","","","","","1"
"Daily","2010","Employed","inadequately","","","","","1"
"Daily","2010","Employed","general elemantary","","","","","1"
"Daily","2010","Employed","middle vocational","","","","","1"
"Daily","2010","Employed","vocational + Abi","","","","","1"
"Daily","2010","Employed","higher vocational","","","","","1"
"Daily","2010","Employed","higher education","","","","","1"
"Min 1x per month","2010","Not Employed","in school","","","","","3"
"Min 1x per month","2010","Not Employed","inadequately","","","","","3"
"Min 1x per month","2010","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2010","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2010","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2010","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2010","Not Employed","higher education","","","","","3"
"Min 1x per month","2010","Employed","in school","","","","","3"
"Min 1x per month","2010","Employed","inadequately","","","","","3"
"Min 1x per month","2010","Employed","general elemantary","","","","","3"
"Min 1x per month","2010","Employed","middle vocational","","","","","3"
"Min 1x per month","2010","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2010","Employed","higher vocational","","","","","3"
"Min 1x per month","2010","Employed","higher education","","","","","3"
"Min 1x per week","2010","Not Employed","in school","","","","","2"
"Min 1x per week","2010","Not Employed","inadequately","","","","","2"
"Min 1x per week","2010","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2010","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2010","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2010","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2010","Not Employed","higher education","","","","","2"
"Min 1x per week","2010","Employed","in school","","","","","2"
"Min 1x per week","2010","Employed","inadequately","","","","","2"
"Min 1x per week","2010","Employed","general elemantary","","","","","2"
"Min 1x per week","2010","Employed","middle vocational","","","","","2"
"Min 1x per week","2010","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2010","Employed","higher vocational","","","","","2"
"Min 1x per week","2010","Employed","higher education","","","","","2"
"Never","2010","Not Employed","in school","","","","","5"
"Never","2010","Not Employed","inadequately","","","","","5"
"Never","2010","Not Employed","general elemantary","","","","","5"
"Never","2010","Not Employed","middle vocational","","","","","5"
"Never","2010","Not Employed","vocational + Abi","","","","","5"
"Never","2010","Not Employed","higher vocational","","","","","5"
"Never","2010","Not Employed","higher education","","","","","5"
"Never","2010","Employed","in school","","","","","5"
"Never","2010","Employed","inadequately","","","","","5"
"Never","2010","Employed","general elemantary","","","","","5"
"Never","2010","Employed","middle vocational","","","","","5"
"Never","2010","Employed","vocational + Abi","","","","","5"
"Never","2010","Employed","higher vocational","","","","","5"
"Never","2010","Employed","higher education","","","","","5"
"Rarely","2010","Not Employed","in school","","","","","4"
"Rarely","2010","Not Employed","inadequately","","","","","4"
"Rarely","2010","Not Employed","general elemantary","","","","","4"
"Rarely","2010","Not Employed","middle vocational","","","","","4"
"Rarely","2010","Not Employed","vocational + Abi","","","","","4"
"Rarely","2010","Not Employed","higher vocational","","","","","4"
"Rarely","2010","Not Employed","higher education","","","","","4"
"Rarely","2010","Employed","in school","","","","","4"
"Rarely","2010","Employed","inadequately","","","","","4"
"Rarely","2010","Employed","general elemantary","","","","","4"
"Rarely","2010","Employed","middle vocational","","","","","4"
"Rarely","2010","Employed","vocational + Abi","","","","","4"
"Rarely","2010","Employed","higher vocational","","","","","4"
"Rarely","2010","Employed","higher education","","","","","4"
"Daily","2011","Not Employed","in school","","","","","1"
"Daily","2011","Not Employed","inadequately","","","","","1"
"Daily","2011","Not Employed","general elemantary","","","","","1"
"Daily","2011","Not Employed","middle vocational","","","","","1"
"Daily","2011","Not Employed","vocational + Abi","","","","","1"
"Daily","2011","Not Employed","higher vocational","","","","","1"
"Daily","2011","Not Employed","higher education","","","","","1"
"Daily","2011","Employed","in school","","","","","1"
"Daily","2011","Employed","inadequately","","","","","1"
"Daily","2011","Employed","general elemantary","","","","","1"
"Daily","2011","Employed","middle vocational","","","","","1"
"Daily","2011","Employed","vocational + Abi","","","","","1"
"Daily","2011","Employed","higher vocational","","","","","1"
"Daily","2011","Employed","higher education","","","","","1"
"Min 1x per month","2011","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2011","Not Employed","higher education","","","","","3"
"Min 1x per month","2011","Employed","in school","","","","","3"
"Min 1x per month","2011","Employed","inadequately","","","","","3"
"Min 1x per month","2011","Employed","general elemantary","","","","","3"
"Min 1x per month","2011","Employed","middle vocational","","","","","3"
"Min 1x per month","2011","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2011","Employed","higher vocational","","","","","3"
"Min 1x per month","2011","Employed","higher education","","","","","3"
"Min 1x per month","2011","Not Employed","in school","","","","","3"
"Min 1x per month","2011","Not Employed","inadequately","","","","","3"
"Min 1x per month","2011","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2011","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2011","Not Employed","vocational + Abi","","","","","3"
"Min 1x per week","2011","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2011","Not Employed","higher education","","","","","2"
"Min 1x per week","2011","Employed","in school","","","","","2"
"Min 1x per week","2011","Employed","inadequately","","","","","2"
"Min 1x per week","2011","Employed","general elemantary","","","","","2"
"Min 1x per week","2011","Employed","middle vocational","","","","","2"
"Min 1x per week","2011","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2011","Employed","higher vocational","","","","","2"
"Min 1x per week","2011","Employed","higher education","","","","","2"
"Min 1x per week","2011","Not Employed","in school","","","","","2"
"Min 1x per week","2011","Not Employed","inadequately","","","","","2"
"Min 1x per week","2011","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2011","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2011","Not Employed","vocational + Abi","","","","","2"
"Never","2011","Not Employed","in school","","","","","5"
"Never","2011","Not Employed","inadequately","","","","","5"
"Never","2011","Not Employed","general elemantary","","","","","5"
"Never","2011","Not Employed","middle vocational","","","","","5"
"Never","2011","Not Employed","vocational + Abi","","","","","5"
"Never","2011","Not Employed","higher vocational","","","","","5"
"Never","2011","Not Employed","higher education","","","","","5"
"Never","2011","Employed","in school","","","","","5"
"Never","2011","Employed","inadequately","","","","","5"
"Never","2011","Employed","general elemantary","","","","","5"
"Never","2011","Employed","middle vocational","","","","","5"
"Never","2011","Employed","vocational + Abi","","","","","5"
"Never","2011","Employed","higher vocational","","","","","5"
"Never","2011","Employed","higher education","","","","","5"
"Rarely","2011","Not Employed","higher vocational","","","","","4"
"Rarely","2011","Not Employed","higher education","","","","","4"
"Rarely","2011","Employed","in school","","","","","4"
"Rarely","2011","Employed","inadequately","","","","","4"
"Rarely","2011","Employed","general elemantary","","","","","4"
"Rarely","2011","Employed","middle vocational","","","","","4"
"Rarely","2011","Employed","vocational + Abi","","","","","4"
"Rarely","2011","Employed","higher vocational","","","","","4"
"Rarely","2011","Employed","higher education","","","","","4"
"Rarely","2011","Not Employed","in school","","","","","4"
"Rarely","2011","Not Employed","inadequately","","","","","4"
"Rarely","2011","Not Employed","general elemantary","","","","","4"
"Rarely","2011","Not Employed","middle vocational","","","","","4"
"Rarely","2011","Not Employed","vocational + Abi","","","","","4"
"Daily","2012","Not Employed","in school","","","","","1"
"Daily","2012","Not Employed","inadequately","","","","","1"
"Daily","2012","Not Employed","general elemantary","","","","","1"
"Daily","2012","Not Employed","middle vocational","","","","","1"
"Daily","2012","Not Employed","vocational + Abi","","","","","1"
"Daily","2012","Not Employed","higher vocational","","","","","1"
"Daily","2012","Not Employed","higher education","","","","","1"
"Daily","2012","Employed","in school","","","","","1"
"Daily","2012","Employed","inadequately","","","","","1"
"Daily","2012","Employed","general elemantary","","","","","1"
"Daily","2012","Employed","middle vocational","","","","","1"
"Daily","2012","Employed","vocational + Abi","","","","","1"
"Daily","2012","Employed","higher vocational","","","","","1"
"Daily","2012","Employed","higher education","","","","","1"
"Min 1x per month","2012","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2012","Not Employed","higher education","","","","","3"
"Min 1x per month","2012","Employed","in school","","","","","3"
"Min 1x per month","2012","Employed","inadequately","","","","","3"
"Min 1x per month","2012","Employed","general elemantary","","","","","3"
"Min 1x per month","2012","Employed","middle vocational","","","","","3"
"Min 1x per month","2012","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2012","Employed","higher vocational","","","","","3"
"Min 1x per month","2012","Employed","higher education","","","","","3"
"Min 1x per month","2012","Not Employed","in school","","","","","3"
"Min 1x per month","2012","Not Employed","inadequately","","","","","3"
"Min 1x per month","2012","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2012","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2012","Not Employed","vocational + Abi","","","","","3"
"Min 1x per week","2012","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2012","Not Employed","higher education","","","","","2"
"Min 1x per week","2012","Employed","in school","","","","","2"
"Min 1x per week","2012","Employed","inadequately","","","","","2"
"Min 1x per week","2012","Employed","general elemantary","","","","","2"
"Min 1x per week","2012","Employed","middle vocational","","","","","2"
"Min 1x per week","2012","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2012","Employed","higher vocational","","","","","2"
"Min 1x per week","2012","Employed","higher education","","","","","2"
"Min 1x per week","2012","Not Employed","in school","","","","","2"
"Min 1x per week","2012","Not Employed","inadequately","","","","","2"
"Min 1x per week","2012","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2012","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2012","Not Employed","vocational + Abi","","","","","2"
"Never","2012","Not Employed","in school","","","","","5"
"Never","2012","Not Employed","inadequately","","","","","5"
"Never","2012","Not Employed","general elemantary","","","","","5"
"Never","2012","Not Employed","middle vocational","","","","","5"
"Never","2012","Not Employed","vocational + Abi","","","","","5"
"Never","2012","Not Employed","higher vocational","","","","","5"
"Never","2012","Not Employed","higher education","","","","","5"
"Never","2012","Employed","in school","","","","","5"
"Never","2012","Employed","inadequately","","","","","5"
"Never","2012","Employed","general elemantary","","","","","5"
"Never","2012","Employed","middle vocational","","","","","5"
"Never","2012","Employed","vocational + Abi","","","","","5"
"Never","2012","Employed","higher vocational","","","","","5"
"Never","2012","Employed","higher education","","","","","5"
"Rarely","2012","Not Employed","higher vocational","","","","","4"
"Rarely","2012","Not Employed","higher education","","","","","4"
"Rarely","2012","Employed","in school","","","","","4"
"Rarely","2012","Employed","inadequately","","","","","4"
"Rarely","2012","Employed","general elemantary","","","","","4"
"Rarely","2012","Employed","middle vocational","","","","","4"
"Rarely","2012","Employed","vocational + Abi","","","","","4"
"Rarely","2012","Employed","higher vocational","","","","","4"
"Rarely","2012","Employed","higher education","","","","","4"
"Rarely","2012","Not Employed","in school","","","","","4"
"Rarely","2012","Not Employed","inadequately","","","","","4"
"Rarely","2012","Not Employed","general elemantary","","","","","4"
"Rarely","2012","Not Employed","middle vocational","","","","","4"
"Rarely","2012","Not Employed","vocational + Abi","","","","","4"
"Daily","2013","Not Employed","in school","23","","","","1"
"Daily","2013","Not Employed","inadequately","26","","","","1"
"Daily","2013","Not Employed","general elemantary","167","0.109896610718769","0.0932498160406429","0.126543405396896","1"
"Daily","2013","Not Employed","middle vocational","388","0.0880963452104426","0.0797621559553179","0.0964305344655672","1"
"Daily","2013","Not Employed","vocational + Abi","28","","","","1"
"Daily","2013","Not Employed","higher vocational","39","0.0706298370432236","0.0475894510186349","0.0936702230678123","1"
"Daily","2013","Not Employed","higher education","113","0.074603670541147","0.0611581686495283","0.0880491724327656","1"
"Daily","2013","Employed","in school","5","","","","1"
"Daily","2013","Employed","inadequately","20","","","","1"
"Daily","2013","Employed","general elemantary","117","0.0825907470983498","0.067276013181354","0.0979054810153455","1"
"Daily","2013","Employed","middle vocational","712","0.0845566824795406","0.0784527582667737","0.0906606066923074","1"
"Daily","2013","Employed","vocational + Abi","90","0.0480639169138595","0.0369619020894962","0.0591659317382227","1"
"Daily","2013","Employed","higher vocational","76","0.0630670823947809","0.0493193140303218","0.07681485075924","1"
"Daily","2013","Employed","higher education","189","0.0378238762633625","0.0321580361310091","0.0434897163957158","1"
"Min 1x per month","2013","Not Employed","in school","129","0.356555873103034","0.306159118347168","0.4069526278589","3"
"Min 1x per month","2013","Not Employed","inadequately","35","0.202048389296983","0.143873104193908","0.260223674400058","3"
"Min 1x per month","2013","Not Employed","general elemantary","312","0.232312214156258","0.209834787784604","0.254789640527911","3"
"Min 1x per month","2013","Not Employed","middle vocational","1206","0.267477236778823","0.254461645240865","0.280492828316782","3"
"Min 1x per month","2013","Not Employed","vocational + Abi","88","0.223995570315202","0.180379518717698","0.267611621912706","3"
"Min 1x per month","2013","Not Employed","higher vocational","139","0.283928471808782","0.243379115761781","0.324477827855783","3"
"Min 1x per month","2013","Not Employed","higher education","461","0.277174162043654","0.254269375970528","0.300078948116781","3"
"Min 1x per month","2013","Employed","in school","37","0.427015619789075","0.329082785111311","0.52494845446684","3"
"Min 1x per month","2013","Employed","inadequately","35","0.238787644327207","0.169867169045962","0.307708119608452","3"
"Min 1x per month","2013","Employed","general elemantary","324","0.28452446088329","0.259421820753281","0.309627101013298","3"
"Min 1x per month","2013","Employed","middle vocational","2343","0.308686153943128","0.298551343316529","0.318820964569726","3"
"Min 1x per month","2013","Employed","vocational + Abi","463","0.340272079171857","0.315680641579297","0.364863516764417","3"
"Min 1x per month","2013","Employed","higher vocational","402","0.352903505115729","0.325877049308744","0.379929960922713","3"
"Min 1x per month","2013","Employed","higher education","1664","0.388912975172048","0.374434202183886","0.403391748160211","3"
"Min 1x per week","2013","Not Employed","in school","103","0.238760733219982","0.193904231911222","0.283617234528742","2"
"Min 1x per week","2013","Not Employed","inadequately","66","0.306005540996312","0.239238029032288","0.372773052960336","2"
"Min 1x per week","2013","Not Employed","general elemantary","526","0.401186984812516","0.375099195434731","0.427274774190302","2"
"Min 1x per week","2013","Not Employed","middle vocational","1716","0.371444740855584","0.357236877438183","0.385652604272986","2"
"Min 1x per week","2013","Not Employed","vocational + Abi","132","0.369622210711368","0.319124229743751","0.420120191678984","2"
"Min 1x per week","2013","Not Employed","higher vocational","179","0.363562080263112","0.32030386476199","0.406820295764234","2"
"Min 1x per week","2013","Not Employed","higher education","499","0.335775934116993","0.311609358231193","0.359942510002793","2"
"Min 1x per week","2013","Employed","in school","27","","","","2"
"Min 1x per week","2013","Employed","inadequately","53","0.388248962336694","0.309466067838827","0.46703185683456","2"
"Min 1x per week","2013","Employed","general elemantary","502","0.395538514178617","0.368334004277482","0.422743024079752","2"
"Min 1x per week","2013","Employed","middle vocational","3205","0.363105227975035","0.352554813323845","0.373655642626224","2"
"Min 1x per week","2013","Employed","vocational + Abi","595","0.395804734445453","0.370423223047209","0.421186245843698","2"
"Min 1x per week","2013","Employed","higher vocational","488","0.383594952785437","0.356094102454313","0.411095803116561","2"
"Min 1x per week","2013","Employed","higher education","1424","0.308736278533505","0.295015785224671","0.322456771842339","2"
"Never","2013","Not Employed","in school","5","","","","5"
"Never","2013","Not Employed","inadequately","19","","","","5"
"Never","2013","Not Employed","general elemantary","72","0.0500902009102247","0.0384801047449842","0.0617002970754651","5"
"Never","2013","Not Employed","middle vocational","182","0.0446521025314955","0.038578985263824","0.0507252197991669","5"
"Never","2013","Not Employed","vocational + Abi","16","","","","5"
"Never","2013","Not Employed","higher vocational","18","","","","5"
"Never","2013","Not Employed","higher education","38","0.0285152325066773","0.0199981767501431","0.0370322882632116","5"
"Never","2013","Employed","in school","1","","","","5"
"Never","2013","Employed","inadequately","9","","","","5"
"Never","2013","Employed","general elemantary","45","0.0339579708808157","0.0238809750983653","0.0440349666632662","5"
"Never","2013","Employed","middle vocational","167","0.0295595281750662","0.0258437255723966","0.0332753307777358","5"
"Never","2013","Employed","vocational + Abi","22","","","","5"
"Never","2013","Employed","higher vocational","12","","","","5"
"Never","2013","Employed","higher education","57","0.0153671046869718","0.0117137889575819","0.0190204204163617","5"
"Rarely","2013","Not Employed","in school","87","0.351298231972818","0.301070464336254","0.401525999609382","4"
"Rarely","2013","Not Employed","inadequately","37","0.19318255729445","0.13598280594019","0.250382308648711","4"
"Rarely","2013","Not Employed","general elemantary","279","0.206513989402232","0.184968189526543","0.228059789277922","4"
"Rarely","2013","Not Employed","middle vocational","951","0.228329574623654","0.215986966335422","0.240672182911886","4"
"Rarely","2013","Not Employed","vocational + Abi","87","0.278851467186611","0.231938450367718","0.325764484005505","4"
"Rarely","2013","Not Employed","higher vocational","100","0.219110413594052","0.181911726568742","0.256309100619361","4"
"Rarely","2013","Not Employed","higher education","356","0.283931000791529","0.260857320178065","0.307004681404993","4"
"Rarely","2013","Employed","in school","28","","","","4"
"Rarely","2013","Employed","inadequately","30","0.173406963224376","0.112204547964203","0.234609378484549","4"
"Rarely","2013","Employed","general elemantary","253","0.203388306958928","0.18099343780658","0.225783176111275","4"
"Rarely","2013","Employed","middle vocational","1554","0.214092407427231","0.205093167912325","0.223091646942136","4"
"Rarely","2013","Employed","vocational + Abi","256","0.192393110569546","0.171934172205828","0.212852048933263","4"
"Rarely","2013","Employed","higher vocational","223","0.186953276327405","0.164903667988998","0.209002884665812","4"
"Rarely","2013","Employed","higher education","1021","0.249159765344113","0.236313800287495","0.26200573040073","4"
"Daily","2014","Not Employed","in school","","","","","1"
"Daily","2014","Not Employed","inadequately","","","","","1"
"Daily","2014","Not Employed","general elemantary","","","","","1"
"Daily","2014","Not Employed","middle vocational","","","","","1"
"Daily","2014","Not Employed","vocational + Abi","","","","","1"
"Daily","2014","Not Employed","higher vocational","","","","","1"
"Daily","2014","Not Employed","higher education","","","","","1"
"Daily","2014","Employed","in school","","","","","1"
"Daily","2014","Employed","inadequately","","","","","1"
"Daily","2014","Employed","general elemantary","","","","","1"
"Daily","2014","Employed","middle vocational","","","","","1"
"Daily","2014","Employed","vocational + Abi","","","","","1"
"Daily","2014","Employed","higher vocational","","","","","1"
"Daily","2014","Employed","higher education","","","","","1"
"Min 1x per month","2014","Not Employed","in school","","","","","3"
"Min 1x per month","2014","Not Employed","inadequately","","","","","3"
"Min 1x per month","2014","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2014","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2014","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2014","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2014","Not Employed","higher education","","","","","3"
"Min 1x per month","2014","Employed","in school","","","","","3"
"Min 1x per month","2014","Employed","inadequately","","","","","3"
"Min 1x per month","2014","Employed","general elemantary","","","","","3"
"Min 1x per month","2014","Employed","middle vocational","","","","","3"
"Min 1x per month","2014","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2014","Employed","higher vocational","","","","","3"
"Min 1x per month","2014","Employed","higher education","","","","","3"
"Min 1x per week","2014","Not Employed","in school","","","","","2"
"Min 1x per week","2014","Not Employed","inadequately","","","","","2"
"Min 1x per week","2014","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2014","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2014","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2014","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2014","Not Employed","higher education","","","","","2"
"Min 1x per week","2014","Employed","in school","","","","","2"
"Min 1x per week","2014","Employed","inadequately","","","","","2"
"Min 1x per week","2014","Employed","general elemantary","","","","","2"
"Min 1x per week","2014","Employed","middle vocational","","","","","2"
"Min 1x per week","2014","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2014","Employed","higher vocational","","","","","2"
"Min 1x per week","2014","Employed","higher education","","","","","2"
"Never","2014","Not Employed","in school","","","","","5"
"Never","2014","Not Employed","inadequately","","","","","5"
"Never","2014","Not Employed","general elemantary","","","","","5"
"Never","2014","Not Employed","middle vocational","","","","","5"
"Never","2014","Not Employed","vocational + Abi","","","","","5"
"Never","2014","Not Employed","higher vocational","","","","","5"
"Never","2014","Not Employed","higher education","","","","","5"
"Never","2014","Employed","in school","","","","","5"
"Never","2014","Employed","inadequately","","","","","5"
"Never","2014","Employed","general elemantary","","","","","5"
"Never","2014","Employed","middle vocational","","","","","5"
"Never","2014","Employed","vocational + Abi","","","","","5"
"Never","2014","Employed","higher vocational","","","","","5"
"Never","2014","Employed","higher education","","","","","5"
"Rarely","2014","Not Employed","in school","","","","","4"
"Rarely","2014","Not Employed","inadequately","","","","","4"
"Rarely","2014","Not Employed","general elemantary","","","","","4"
"Rarely","2014","Not Employed","middle vocational","","","","","4"
"Rarely","2014","Not Employed","vocational + Abi","","","","","4"
"Rarely","2014","Not Employed","higher vocational","","","","","4"
"Rarely","2014","Not Employed","higher education","","","","","4"
"Rarely","2014","Employed","in school","","","","","4"
"Rarely","2014","Employed","inadequately","","","","","4"
"Rarely","2014","Employed","general elemantary","","","","","4"
"Rarely","2014","Employed","middle vocational","","","","","4"
"Rarely","2014","Employed","vocational + Abi","","","","","4"
"Rarely","2014","Employed","higher vocational","","","","","4"
"Rarely","2014","Employed","higher education","","","","","4"
"Daily","2015","Not Employed","in school","","","","","1"
"Daily","2015","Not Employed","inadequately","","","","","1"
"Daily","2015","Not Employed","general elemantary","","","","","1"
"Daily","2015","Not Employed","middle vocational","","","","","1"
"Daily","2015","Not Employed","vocational + Abi","","","","","1"
"Daily","2015","Not Employed","higher vocational","","","","","1"
"Daily","2015","Not Employed","higher education","","","","","1"
"Daily","2015","Employed","in school","","","","","1"
"Daily","2015","Employed","inadequately","","","","","1"
"Daily","2015","Employed","general elemantary","","","","","1"
"Daily","2015","Employed","middle vocational","","","","","1"
"Daily","2015","Employed","vocational + Abi","","","","","1"
"Daily","2015","Employed","higher vocational","","","","","1"
"Daily","2015","Employed","higher education","","","","","1"
"Min 1x per month","2015","Not Employed","in school","","","","","3"
"Min 1x per month","2015","Not Employed","inadequately","","","","","3"
"Min 1x per month","2015","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2015","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2015","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2015","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2015","Not Employed","higher education","","","","","3"
"Min 1x per month","2015","Employed","in school","","","","","3"
"Min 1x per month","2015","Employed","inadequately","","","","","3"
"Min 1x per month","2015","Employed","general elemantary","","","","","3"
"Min 1x per month","2015","Employed","middle vocational","","","","","3"
"Min 1x per month","2015","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2015","Employed","higher vocational","","","","","3"
"Min 1x per month","2015","Employed","higher education","","","","","3"
"Min 1x per week","2015","Not Employed","in school","","","","","2"
"Min 1x per week","2015","Not Employed","inadequately","","","","","2"
"Min 1x per week","2015","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2015","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2015","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2015","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2015","Not Employed","higher education","","","","","2"
"Min 1x per week","2015","Employed","in school","","","","","2"
"Min 1x per week","2015","Employed","inadequately","","","","","2"
"Min 1x per week","2015","Employed","general elemantary","","","","","2"
"Min 1x per week","2015","Employed","middle vocational","","","","","2"
"Min 1x per week","2015","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2015","Employed","higher vocational","","","","","2"
"Min 1x per week","2015","Employed","higher education","","","","","2"
"Never","2015","Not Employed","in school","","","","","5"
"Never","2015","Not Employed","inadequately","","","","","5"
"Never","2015","Not Employed","general elemantary","","","","","5"
"Never","2015","Not Employed","middle vocational","","","","","5"
"Never","2015","Not Employed","vocational + Abi","","","","","5"
"Never","2015","Not Employed","higher vocational","","","","","5"
"Never","2015","Not Employed","higher education","","","","","5"
"Never","2015","Employed","in school","","","","","5"
"Never","2015","Employed","inadequately","","","","","5"
"Never","2015","Employed","general elemantary","","","","","5"
"Never","2015","Employed","middle vocational","","","","","5"
"Never","2015","Employed","vocational + Abi","","","","","5"
"Never","2015","Employed","higher vocational","","","","","5"
"Never","2015","Employed","higher education","","","","","5"
