"pli0081","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Daily","2011","Couple + C. LE 16 ","inadequately","","","","","1"
"Daily","2011","Couple + C. LE 16 ","general elemantary","","","","","1"
"Daily","2011","Couple + C. LE 16 ","middle vocational","","","","","1"
"Daily","2011","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Daily","2011","Couple + C. LE 16 ","higher vocational","","","","","1"
"Daily","2011","Couple + C. LE 16 ","higher education","","","","","1"
"Daily","2011","Couple + C. GT 16 ","in school","","","","","1"
"Daily","2011","Couple + C. GT 16 ","inadequately","","","","","1"
"Daily","2011","Couple + C. GT 16 ","general elemantary","","","","","1"
"Daily","2011","Couple + C. GT 16 ","middle vocational","","","","","1"
"Daily","2011","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Daily","2011","Couple + C. GT 16 ","higher vocational","","","","","1"
"Daily","2011","Couple + C. GT 16 ","higher education","","","","","1"
"Daily","2011","Couple + C. LE and GT 16","in school","","","","","1"
"Daily","2011","Couple + C. LE and GT 16","inadequately","","","","","1"
"Daily","2011","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Daily","2011","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Daily","2011","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Daily","2011","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Daily","2011","Couple + C. LE and GT 16","higher education","","","","","1"
"Daily","2011","1-pers.-HH","in school","","","","","1"
"Daily","2011","1-pers.-HH","inadequately","","","","","1"
"Daily","2011","1-pers.-HH","general elemantary","","","","","1"
"Daily","2011","1-pers.-HH","middle vocational","","","","","1"
"Min 1x per month","2011","Couple + C. LE 16 ","inadequately","","","","","3"
"Min 1x per month","2011","Couple + C. LE 16 ","general elemantary","","","","","3"
"Min 1x per month","2011","Couple + C. LE and GT 16","in school","","","","","3"
"Min 1x per month","2011","Single parent ","in school","","","","","3"
"Min 1x per month","2011","Couple + C. GT 16 ","higher education","","","","","3"
"Min 1x per month","2011","Single parent ","vocational + Abi","","","","","3"
"Min 1x per month","2011","(Married) couple without C. ","higher education","","","","","3"
"Min 1x per month","2011","Single parent ","higher vocational","","","","","3"
"Min 1x per month","2011","Single parent ","higher education","","","","","3"
"Min 1x per month","2011","Couple + C. LE 16 ","in school","","","","","3"
"Min 1x per month","2011","Couple + C. LE 16 ","higher vocational","","","","","3"
"Min 1x per month","2011","Couple + C. LE 16 ","higher education","","","","","3"
"Min 1x per month","2011","Couple + C. LE and GT 16","inadequately","","","","","3"
"Min 1x per month","2011","Couple + C. LE and GT 16","general elemantary","","","","","3"
"Min 1x per month","2011","Couple + C. LE and GT 16","middle vocational","","","","","3"
"Min 1x per month","2011","Couple + C. LE 16 ","middle vocational","","","","","3"
"Min 1x per month","2011","Couple + C. LE 16 ","vocational + Abi","","","","","3"
"Min 1x per month","2011","Couple + C. GT 16 ","middle vocational","","","","","3"
"Min 1x per month","2011","Couple + C. GT 16 ","vocational + Abi","","","","","3"
"Min 1x per month","2011","Couple + C. GT 16 ","higher vocational","","","","","3"
"Min 1x per month","2011","1-pers.-HH","in school","","","","","3"
"Min 1x per month","2011","1-pers.-HH","inadequately","","","","","3"
"Min 1x per month","2011","1-pers.-HH","vocational + Abi","","","","","3"
"Min 1x per month","2011","1-pers.-HH","higher vocational","","","","","3"
"Min 1x per month","2011","(Married) couple without C. ","general elemantary","","","","","3"
"Min 1x per month","2011","(Married) couple without C. ","middle vocational","","","","","3"
"Min 1x per month","2011","(Married) couple without C. ","vocational + Abi","","","","","3"
"Min 1x per month","2011","(Married) couple without C. ","higher vocational","","","","","3"
"Min 1x per month","2011","Single parent ","inadequately","","","","","3"
"Min 1x per month","2011","Single parent ","general elemantary","","","","","3"
"Min 1x per month","2011","Single parent ","middle vocational","","","","","3"
"Min 1x per month","2011","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"Min 1x per month","2011","Couple + C. LE and GT 16","higher vocational","","","","","3"
"Min 1x per month","2011","Couple + C. LE and GT 16","higher education","","","","","3"
"Min 1x per month","2011","1-pers.-HH","higher education","","","","","3"
"Min 1x per month","2011","(Married) couple without C. ","in school","","","","","3"
"Min 1x per month","2011","(Married) couple without C. ","inadequately","","","","","3"
"Min 1x per month","2011","Couple + C. GT 16 ","in school","","","","","3"
"Min 1x per month","2011","Couple + C. GT 16 ","inadequately","","","","","3"
"Min 1x per month","2011","Couple + C. GT 16 ","general elemantary","","","","","3"
"Min 1x per month","2011","1-pers.-HH","general elemantary","","","","","3"
"Min 1x per month","2011","1-pers.-HH","middle vocational","","","","","3"
"Min 1x per week","2011","Single parent ","higher education","","","","","2"
"Min 1x per week","2011","Couple + C. GT 16 ","higher vocational","","","","","2"
"Min 1x per week","2011","(Married) couple without C. ","higher education","","","","","2"
"Min 1x per week","2011","Single parent ","vocational + Abi","","","","","2"
"Min 1x per week","2011","Single parent ","higher vocational","","","","","2"
"Min 1x per week","2011","Couple + C. LE 16 ","in school","","","","","2"
"Min 1x per week","2011","Couple + C. LE 16 ","inadequately","","","","","2"
"Min 1x per week","2011","Couple + C. LE 16 ","general elemantary","","","","","2"
"Min 1x per week","2011","Couple + C. LE 16 ","middle vocational","","","","","2"
"Min 1x per week","2011","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"Min 1x per week","2011","Couple + C. LE 16 ","higher vocational","","","","","2"
"Min 1x per week","2011","Couple + C. LE 16 ","higher education","","","","","2"
"Min 1x per week","2011","Couple + C. GT 16 ","in school","","","","","2"
"Min 1x per week","2011","Couple + C. GT 16 ","inadequately","","","","","2"
"Min 1x per week","2011","Couple + C. GT 16 ","higher education","","","","","2"
"Min 1x per week","2011","Couple + C. LE and GT 16","in school","","","","","2"
"Min 1x per week","2011","Couple + C. LE and GT 16","inadequately","","","","","2"
"Min 1x per week","2011","Couple + C. LE and GT 16","general elemantary","","","","","2"
"Min 1x per week","2011","Couple + C. GT 16 ","general elemantary","","","","","2"
"Min 1x per week","2011","Couple + C. GT 16 ","middle vocational","","","","","2"
"Min 1x per week","2011","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"Min 1x per week","2011","Couple + C. LE and GT 16","middle vocational","","","","","2"
"Min 1x per week","2011","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"Min 1x per week","2011","Couple + C. LE and GT 16","higher vocational","","","","","2"
"Min 1x per week","2011","Couple + C. LE and GT 16","higher education","","","","","2"
"Min 1x per week","2011","1-pers.-HH","in school","","","","","2"
"Min 1x per week","2011","1-pers.-HH","vocational + Abi","","","","","2"
"Min 1x per week","2011","1-pers.-HH","higher vocational","","","","","2"
"Min 1x per week","2011","1-pers.-HH","higher education","","","","","2"
"Min 1x per week","2011","(Married) couple without C. ","in school","","","","","2"
"Min 1x per week","2011","(Married) couple without C. ","inadequately","","","","","2"
"Min 1x per week","2011","(Married) couple without C. ","general elemantary","","","","","2"
"Min 1x per week","2011","(Married) couple without C. ","middle vocational","","","","","2"
"Min 1x per week","2011","(Married) couple without C. ","vocational + Abi","","","","","2"
"Min 1x per week","2011","(Married) couple without C. ","higher vocational","","","","","2"
"Min 1x per week","2011","Single parent ","in school","","","","","2"
"Min 1x per week","2011","Single parent ","inadequately","","","","","2"
"Min 1x per week","2011","Single parent ","general elemantary","","","","","2"
"Min 1x per week","2011","Single parent ","middle vocational","","","","","2"
"Min 1x per week","2011","1-pers.-HH","inadequately","","","","","2"
"Min 1x per week","2011","1-pers.-HH","general elemantary","","","","","2"
"Min 1x per week","2011","1-pers.-HH","middle vocational","","","","","2"
"Never","2011","1-pers.-HH","in school","","","","","5"
"Never","2011","1-pers.-HH","inadequately","","","","","5"
"Never","2011","1-pers.-HH","general elemantary","","","","","5"
"Never","2011","1-pers.-HH","middle vocational","","","","","5"
"Never","2011","1-pers.-HH","vocational + Abi","","","","","5"
"Never","2011","1-pers.-HH","higher vocational","","","","","5"
"Never","2011","1-pers.-HH","higher education","","","","","5"
"Never","2011","(Married) couple without C. ","in school","","","","","5"
"Never","2011","(Married) couple without C. ","inadequately","","","","","5"
"Never","2011","(Married) couple without C. ","general elemantary","","","","","5"
"Never","2011","(Married) couple without C. ","middle vocational","","","","","5"
"Never","2011","(Married) couple without C. ","vocational + Abi","","","","","5"
"Never","2011","(Married) couple without C. ","higher vocational","","","","","5"
"Never","2011","(Married) couple without C. ","higher education","","","","","5"
"Never","2011","Single parent ","in school","","","","","5"
"Never","2011","Single parent ","inadequately","","","","","5"
"Never","2011","Single parent ","general elemantary","","","","","5"
"Never","2011","Single parent ","middle vocational","","","","","5"
"Never","2011","Single parent ","vocational + Abi","","","","","5"
"Never","2011","Single parent ","higher vocational","","","","","5"
"Never","2011","Single parent ","higher education","","","","","5"
"Never","2011","Couple + C. LE 16 ","in school","","","","","5"
"Never","2011","Couple + C. LE 16 ","inadequately","","","","","5"
"Never","2011","Couple + C. LE 16 ","general elemantary","","","","","5"
"Never","2011","Couple + C. LE 16 ","middle vocational","","","","","5"
"Never","2011","Couple + C. LE 16 ","vocational + Abi","","","","","5"
"Never","2011","Couple + C. LE 16 ","higher vocational","","","","","5"
"Never","2011","Couple + C. LE 16 ","higher education","","","","","5"
"Never","2011","Couple + C. GT 16 ","in school","","","","","5"
"Never","2011","Couple + C. GT 16 ","inadequately","","","","","5"
"Never","2011","Couple + C. GT 16 ","general elemantary","","","","","5"
"Never","2011","Couple + C. GT 16 ","middle vocational","","","","","5"
"Never","2011","Couple + C. GT 16 ","vocational + Abi","","","","","5"
"Never","2011","Couple + C. GT 16 ","higher vocational","","","","","5"
"Never","2011","Couple + C. GT 16 ","higher education","","","","","5"
"Never","2011","Couple + C. LE and GT 16","in school","","","","","5"
"Never","2011","Couple + C. LE and GT 16","inadequately","","","","","5"
"Never","2011","Couple + C. LE and GT 16","general elemantary","","","","","5"
"Never","2011","Couple + C. LE and GT 16","middle vocational","","","","","5"
"Never","2011","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"Never","2011","Couple + C. LE and GT 16","higher vocational","","","","","5"
"Never","2011","Couple + C. LE and GT 16","higher education","","","","","5"
"Rarely","2011","Couple + C. LE and GT 16","inadequately","","","","","4"
"Rarely","2011","Couple + C. LE 16 ","middle vocational","","","","","4"
"Rarely","2011","Couple + C. GT 16 ","higher education","","","","","4"
"Rarely","2011","(Married) couple without C. ","higher education","","","","","4"
"Rarely","2011","Couple + C. LE and GT 16","in school","","","","","4"
"Rarely","2011","Single parent ","inadequately","","","","","4"
"Rarely","2011","Single parent ","vocational + Abi","","","","","4"
"Rarely","2011","Single parent ","higher vocational","","","","","4"
"Rarely","2011","Single parent ","higher education","","","","","4"
"Rarely","2011","Couple + C. LE 16 ","in school","","","","","4"
"Rarely","2011","Couple + C. LE 16 ","general elemantary","","","","","4"
"Rarely","2011","Couple + C. LE 16 ","higher vocational","","","","","4"
"Rarely","2011","Couple + C. LE 16 ","higher education","","","","","4"
"Rarely","2011","Couple + C. GT 16 ","in school","","","","","4"
"Rarely","2011","Couple + C. GT 16 ","middle vocational","","","","","4"
"Rarely","2011","Couple + C. GT 16 ","vocational + Abi","","","","","4"
"Rarely","2011","Couple + C. LE and GT 16","middle vocational","","","","","4"
"Rarely","2011","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"Rarely","2011","Couple + C. LE and GT 16","higher vocational","","","","","4"
"Rarely","2011","Couple + C. LE 16 ","vocational + Abi","","","","","4"
"Rarely","2011","Single parent ","in school","","","","","4"
"Rarely","2011","Couple + C. GT 16 ","higher vocational","","","","","4"
"Rarely","2011","Couple + C. LE and GT 16","general elemantary","","","","","4"
"Rarely","2011","1-pers.-HH","general elemantary","","","","","4"
"Rarely","2011","1-pers.-HH","vocational + Abi","","","","","4"
"Rarely","2011","1-pers.-HH","higher vocational","","","","","4"
"Rarely","2011","1-pers.-HH","higher education","","","","","4"
"Rarely","2011","(Married) couple without C. ","in school","","","","","4"
"Rarely","2011","(Married) couple without C. ","middle vocational","","","","","4"
"Rarely","2011","(Married) couple without C. ","vocational + Abi","","","","","4"
"Rarely","2011","(Married) couple without C. ","higher vocational","","","","","4"
"Rarely","2011","Single parent ","general elemantary","","","","","4"
"Rarely","2011","Single parent ","middle vocational","","","","","4"
"Rarely","2011","Couple + C. LE 16 ","inadequately","","","","","4"
"Rarely","2011","Couple + C. GT 16 ","inadequately","","","","","4"
"Rarely","2011","Couple + C. GT 16 ","general elemantary","","","","","4"
"Rarely","2011","1-pers.-HH","in school","","","","","4"
"Rarely","2011","1-pers.-HH","inadequately","","","","","4"
"Rarely","2011","(Married) couple without C. ","inadequately","","","","","4"
"Rarely","2011","(Married) couple without C. ","general elemantary","","","","","4"
"Rarely","2011","1-pers.-HH","middle vocational","","","","","4"
"Rarely","2011","Couple + C. LE and GT 16","higher education","","","","","4"
"Daily","2012","1-pers.-HH","vocational + Abi","","","","","1"
"Daily","2012","1-pers.-HH","higher vocational","","","","","1"
"Daily","2012","1-pers.-HH","higher education","","","","","1"
"Daily","2012","(Married) couple without C. ","in school","","","","","1"
"Daily","2012","(Married) couple without C. ","inadequately","","","","","1"
"Daily","2012","(Married) couple without C. ","general elemantary","","","","","1"
"Daily","2012","(Married) couple without C. ","middle vocational","","","","","1"
"Daily","2012","(Married) couple without C. ","vocational + Abi","","","","","1"
"Daily","2012","(Married) couple without C. ","higher vocational","","","","","1"
"Daily","2012","(Married) couple without C. ","higher education","","","","","1"
"Daily","2012","Single parent ","in school","","","","","1"
"Daily","2012","Single parent ","inadequately","","","","","1"
"Daily","2012","Single parent ","general elemantary","","","","","1"
"Daily","2012","Single parent ","middle vocational","","","","","1"
"Daily","2012","Single parent ","vocational + Abi","","","","","1"
"Daily","2012","Single parent ","higher vocational","","","","","1"
"Daily","2012","Single parent ","higher education","","","","","1"
"Daily","2012","Couple + C. LE 16 ","in school","","","","","1"
"Daily","2012","Couple + C. LE 16 ","inadequately","","","","","1"
"Daily","2012","Couple + C. LE 16 ","general elemantary","","","","","1"
"Daily","2012","Couple + C. LE 16 ","middle vocational","","","","","1"
"Daily","2012","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Daily","2012","Couple + C. LE 16 ","higher vocational","","","","","1"
"Daily","2012","Couple + C. LE 16 ","higher education","","","","","1"
"Daily","2012","Couple + C. GT 16 ","in school","","","","","1"
"Daily","2012","Couple + C. GT 16 ","inadequately","","","","","1"
"Daily","2012","Couple + C. GT 16 ","general elemantary","","","","","1"
"Daily","2012","Couple + C. GT 16 ","middle vocational","","","","","1"
"Daily","2012","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Daily","2012","Couple + C. GT 16 ","higher vocational","","","","","1"
"Daily","2012","Couple + C. GT 16 ","higher education","","","","","1"
"Daily","2012","Couple + C. LE and GT 16","in school","","","","","1"
"Daily","2012","Couple + C. LE and GT 16","inadequately","","","","","1"
"Daily","2012","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Daily","2012","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Daily","2012","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Daily","2012","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Daily","2012","Couple + C. LE and GT 16","higher education","","","","","1"
"Daily","2012","1-pers.-HH","in school","","","","","1"
"Daily","2012","1-pers.-HH","inadequately","","","","","1"
"Daily","2012","1-pers.-HH","general elemantary","","","","","1"
"Daily","2012","1-pers.-HH","middle vocational","","","","","1"
"Min 1x per month","2012","(Married) couple without C. ","higher education","","","","","3"
"Min 1x per month","2012","Single parent ","in school","","","","","3"
"Min 1x per month","2012","Single parent ","vocational + Abi","","","","","3"
"Min 1x per month","2012","Couple + C. LE 16 ","higher vocational","","","","","3"
"Min 1x per month","2012","Couple + C. LE 16 ","higher education","","","","","3"
"Min 1x per month","2012","Single parent ","higher vocational","","","","","3"
"Min 1x per month","2012","Couple + C. GT 16 ","higher vocational","","","","","3"
"Min 1x per month","2012","Couple + C. LE and GT 16","inadequately","","","","","3"
"Min 1x per month","2012","Couple + C. LE and GT 16","general elemantary","","","","","3"
"Min 1x per month","2012","Couple + C. LE and GT 16","middle vocational","","","","","3"
"Min 1x per month","2012","Couple + C. GT 16 ","higher education","","","","","3"
"Min 1x per month","2012","Single parent ","higher education","","","","","3"
"Min 1x per month","2012","Couple + C. LE 16 ","in school","","","","","3"
"Min 1x per month","2012","Couple + C. LE 16 ","inadequately","","","","","3"
"Min 1x per month","2012","Couple + C. LE 16 ","general elemantary","","","","","3"
"Min 1x per month","2012","Couple + C. LE 16 ","middle vocational","","","","","3"
"Min 1x per month","2012","Couple + C. LE 16 ","vocational + Abi","","","","","3"
"Min 1x per month","2012","Couple + C. GT 16 ","middle vocational","","","","","3"
"Min 1x per month","2012","Couple + C. GT 16 ","vocational + Abi","","","","","3"
"Min 1x per month","2012","Couple + C. LE and GT 16","in school","","","","","3"
"Min 1x per month","2012","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"Min 1x per month","2012","Couple + C. LE and GT 16","higher vocational","","","","","3"
"Min 1x per month","2012","Couple + C. LE and GT 16","higher education","","","","","3"
"Min 1x per month","2012","1-pers.-HH","in school","","","","","3"
"Min 1x per month","2012","1-pers.-HH","inadequately","","","","","3"
"Min 1x per month","2012","1-pers.-HH","vocational + Abi","","","","","3"
"Min 1x per month","2012","1-pers.-HH","higher vocational","","","","","3"
"Min 1x per month","2012","1-pers.-HH","higher education","","","","","3"
"Min 1x per month","2012","(Married) couple without C. ","in school","","","","","3"
"Min 1x per month","2012","(Married) couple without C. ","inadequately","","","","","3"
"Min 1x per month","2012","(Married) couple without C. ","general elemantary","","","","","3"
"Min 1x per month","2012","(Married) couple without C. ","middle vocational","","","","","3"
"Min 1x per month","2012","(Married) couple without C. ","vocational + Abi","","","","","3"
"Min 1x per month","2012","(Married) couple without C. ","higher vocational","","","","","3"
"Min 1x per month","2012","Single parent ","inadequately","","","","","3"
"Min 1x per month","2012","Single parent ","general elemantary","","","","","3"
"Min 1x per month","2012","Single parent ","middle vocational","","","","","3"
"Min 1x per month","2012","Couple + C. GT 16 ","in school","","","","","3"
"Min 1x per month","2012","Couple + C. GT 16 ","inadequately","","","","","3"
"Min 1x per month","2012","Couple + C. GT 16 ","general elemantary","","","","","3"
"Min 1x per month","2012","1-pers.-HH","general elemantary","","","","","3"
"Min 1x per month","2012","1-pers.-HH","middle vocational","","","","","3"
"Min 1x per week","2012","(Married) couple without C. ","higher education","","","","","2"
"Min 1x per week","2012","Single parent ","vocational + Abi","","","","","2"
"Min 1x per week","2012","Single parent ","higher vocational","","","","","2"
"Min 1x per week","2012","Single parent ","higher education","","","","","2"
"Min 1x per week","2012","Couple + C. LE 16 ","in school","","","","","2"
"Min 1x per week","2012","Couple + C. LE 16 ","inadequately","","","","","2"
"Min 1x per week","2012","Couple + C. LE 16 ","general elemantary","","","","","2"
"Min 1x per week","2012","Couple + C. LE 16 ","middle vocational","","","","","2"
"Min 1x per week","2012","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"Min 1x per week","2012","Couple + C. LE 16 ","higher vocational","","","","","2"
"Min 1x per week","2012","Couple + C. LE 16 ","higher education","","","","","2"
"Min 1x per week","2012","Couple + C. GT 16 ","in school","","","","","2"
"Min 1x per week","2012","Couple + C. GT 16 ","inadequately","","","","","2"
"Min 1x per week","2012","Couple + C. GT 16 ","general elemantary","","","","","2"
"Min 1x per week","2012","Couple + C. GT 16 ","middle vocational","","","","","2"
"Min 1x per week","2012","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"Min 1x per week","2012","Couple + C. GT 16 ","higher vocational","","","","","2"
"Min 1x per week","2012","Couple + C. GT 16 ","higher education","","","","","2"
"Min 1x per week","2012","Couple + C. LE and GT 16","in school","","","","","2"
"Min 1x per week","2012","Couple + C. LE and GT 16","inadequately","","","","","2"
"Min 1x per week","2012","Couple + C. LE and GT 16","general elemantary","","","","","2"
"Min 1x per week","2012","Couple + C. LE and GT 16","middle vocational","","","","","2"
"Min 1x per week","2012","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"Min 1x per week","2012","Couple + C. LE and GT 16","higher vocational","","","","","2"
"Min 1x per week","2012","Couple + C. LE and GT 16","higher education","","","","","2"
"Min 1x per week","2012","1-pers.-HH","in school","","","","","2"
"Min 1x per week","2012","1-pers.-HH","vocational + Abi","","","","","2"
"Min 1x per week","2012","1-pers.-HH","higher vocational","","","","","2"
"Min 1x per week","2012","1-pers.-HH","higher education","","","","","2"
"Min 1x per week","2012","(Married) couple without C. ","in school","","","","","2"
"Min 1x per week","2012","(Married) couple without C. ","inadequately","","","","","2"
"Min 1x per week","2012","(Married) couple without C. ","general elemantary","","","","","2"
"Min 1x per week","2012","(Married) couple without C. ","middle vocational","","","","","2"
"Min 1x per week","2012","(Married) couple without C. ","vocational + Abi","","","","","2"
"Min 1x per week","2012","(Married) couple without C. ","higher vocational","","","","","2"
"Min 1x per week","2012","Single parent ","in school","","","","","2"
"Min 1x per week","2012","Single parent ","inadequately","","","","","2"
"Min 1x per week","2012","Single parent ","general elemantary","","","","","2"
"Min 1x per week","2012","Single parent ","middle vocational","","","","","2"
"Min 1x per week","2012","1-pers.-HH","inadequately","","","","","2"
"Min 1x per week","2012","1-pers.-HH","general elemantary","","","","","2"
"Min 1x per week","2012","1-pers.-HH","middle vocational","","","","","2"
"Never","2012","1-pers.-HH","in school","","","","","5"
"Never","2012","1-pers.-HH","inadequately","","","","","5"
"Never","2012","1-pers.-HH","general elemantary","","","","","5"
"Never","2012","1-pers.-HH","middle vocational","","","","","5"
"Never","2012","1-pers.-HH","vocational + Abi","","","","","5"
"Never","2012","1-pers.-HH","higher vocational","","","","","5"
"Never","2012","1-pers.-HH","higher education","","","","","5"
"Never","2012","(Married) couple without C. ","in school","","","","","5"
"Never","2012","(Married) couple without C. ","inadequately","","","","","5"
"Never","2012","(Married) couple without C. ","general elemantary","","","","","5"
"Never","2012","(Married) couple without C. ","middle vocational","","","","","5"
"Never","2012","(Married) couple without C. ","vocational + Abi","","","","","5"
"Never","2012","(Married) couple without C. ","higher vocational","","","","","5"
"Never","2012","(Married) couple without C. ","higher education","","","","","5"
"Never","2012","Single parent ","in school","","","","","5"
"Never","2012","Single parent ","inadequately","","","","","5"
"Never","2012","Single parent ","general elemantary","","","","","5"
"Never","2012","Single parent ","middle vocational","","","","","5"
"Never","2012","Single parent ","vocational + Abi","","","","","5"
"Never","2012","Single parent ","higher vocational","","","","","5"
"Never","2012","Single parent ","higher education","","","","","5"
"Never","2012","Couple + C. LE 16 ","in school","","","","","5"
"Never","2012","Couple + C. LE 16 ","inadequately","","","","","5"
"Never","2012","Couple + C. LE 16 ","general elemantary","","","","","5"
"Never","2012","Couple + C. LE 16 ","middle vocational","","","","","5"
"Never","2012","Couple + C. LE 16 ","vocational + Abi","","","","","5"
"Never","2012","Couple + C. LE 16 ","higher vocational","","","","","5"
"Never","2012","Couple + C. LE 16 ","higher education","","","","","5"
"Never","2012","Couple + C. GT 16 ","in school","","","","","5"
"Never","2012","Couple + C. GT 16 ","inadequately","","","","","5"
"Never","2012","Couple + C. GT 16 ","general elemantary","","","","","5"
"Never","2012","Couple + C. GT 16 ","middle vocational","","","","","5"
"Never","2012","Couple + C. GT 16 ","vocational + Abi","","","","","5"
"Never","2012","Couple + C. GT 16 ","higher vocational","","","","","5"
"Never","2012","Couple + C. GT 16 ","higher education","","","","","5"
"Never","2012","Couple + C. LE and GT 16","in school","","","","","5"
"Never","2012","Couple + C. LE and GT 16","inadequately","","","","","5"
"Never","2012","Couple + C. LE and GT 16","general elemantary","","","","","5"
"Never","2012","Couple + C. LE and GT 16","middle vocational","","","","","5"
"Never","2012","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"Never","2012","Couple + C. LE and GT 16","higher vocational","","","","","5"
"Never","2012","Couple + C. LE and GT 16","higher education","","","","","5"
"Rarely","2012","Couple + C. LE 16 ","middle vocational","","","","","4"
"Rarely","2012","(Married) couple without C. ","higher education","","","","","4"
"Rarely","2012","Single parent ","vocational + Abi","","","","","4"
"Rarely","2012","Couple + C. LE 16 ","vocational + Abi","","","","","4"
"Rarely","2012","Couple + C. LE 16 ","higher education","","","","","4"
"Rarely","2012","Single parent ","inadequately","","","","","4"
"Rarely","2012","Couple + C. GT 16 ","middle vocational","","","","","4"
"Rarely","2012","Couple + C. GT 16 ","vocational + Abi","","","","","4"
"Rarely","2012","Couple + C. LE 16 ","general elemantary","","","","","4"
"Rarely","2012","Couple + C. LE and GT 16","general elemantary","","","","","4"
"Rarely","2012","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"Rarely","2012","Couple + C. LE and GT 16","higher vocational","","","","","4"
"Rarely","2012","Couple + C. LE and GT 16","inadequately","","","","","4"
"Rarely","2012","Single parent ","in school","","","","","4"
"Rarely","2012","Couple + C. LE 16 ","inadequately","","","","","4"
"Rarely","2012","Couple + C. LE 16 ","higher vocational","","","","","4"
"Rarely","2012","Couple + C. GT 16 ","in school","","","","","4"
"Rarely","2012","Couple + C. GT 16 ","higher vocational","","","","","4"
"Rarely","2012","Couple + C. LE 16 ","in school","","","","","4"
"Rarely","2012","Couple + C. LE and GT 16","in school","","","","","4"
"Rarely","2012","Couple + C. LE and GT 16","middle vocational","","","","","4"
"Rarely","2012","Couple + C. GT 16 ","higher education","","","","","4"
"Rarely","2012","Single parent ","higher vocational","","","","","4"
"Rarely","2012","Single parent ","higher education","","","","","4"
"Rarely","2012","1-pers.-HH","in school","","","","","4"
"Rarely","2012","1-pers.-HH","inadequately","","","","","4"
"Rarely","2012","1-pers.-HH","general elemantary","","","","","4"
"Rarely","2012","1-pers.-HH","vocational + Abi","","","","","4"
"Rarely","2012","1-pers.-HH","higher vocational","","","","","4"
"Rarely","2012","1-pers.-HH","higher education","","","","","4"
"Rarely","2012","(Married) couple without C. ","in school","","","","","4"
"Rarely","2012","(Married) couple without C. ","inadequately","","","","","4"
"Rarely","2012","(Married) couple without C. ","general elemantary","","","","","4"
"Rarely","2012","(Married) couple without C. ","middle vocational","","","","","4"
"Rarely","2012","(Married) couple without C. ","vocational + Abi","","","","","4"
"Rarely","2012","(Married) couple without C. ","higher vocational","","","","","4"
"Rarely","2012","Single parent ","general elemantary","","","","","4"
"Rarely","2012","Single parent ","middle vocational","","","","","4"
"Rarely","2012","Couple + C. GT 16 ","inadequately","","","","","4"
"Rarely","2012","Couple + C. GT 16 ","general elemantary","","","","","4"
"Rarely","2012","1-pers.-HH","middle vocational","","","","","4"
"Rarely","2012","Couple + C. LE and GT 16","higher education","","","","","4"
"Daily","2013","Couple + C. GT 16 ","inadequately","4","","","","1"
"Daily","2013","1-pers.-HH","vocational + Abi","11","","","","1"
"Daily","2013","1-pers.-HH","higher vocational","14","","","","1"
"Daily","2013","1-pers.-HH","higher education","56","0.0631270340287945","0.0463586791473333","0.0798953889102556","1"
"Daily","2013","(Married) couple without C. ","in school","1","","","","1"
"Daily","2013","(Married) couple without C. ","inadequately","8","","","","1"
"Daily","2013","(Married) couple without C. ","general elemantary","74","0.0935950730333213","0.0708871625034434","0.116302983563199","1"
"Daily","2013","(Married) couple without C. ","middle vocational","297","0.0737647817739907","0.0655967749997474","0.081932788548234","1"
"Daily","2013","(Married) couple without C. ","vocational + Abi","14","","","","1"
"Daily","2013","(Married) couple without C. ","higher vocational","49","0.0832709664859405","0.0612002139644226","0.105341719007458","1"
"Daily","2013","(Married) couple without C. ","higher education","110","0.048963179459909","0.0395829627251812","0.0583433961946367","1"
"Daily","2013","Single parent ","in school","13","","","","1"
"Daily","2013","Single parent ","inadequately","11","","","","1"
"Daily","2013","Single parent ","general elemantary","30","0.0491792623901237","0.0279879222024909","0.0703706025777565","1"
