"pli0081","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2013","indirect migration background","general elemantary","53","0.328083813154209","0.263654580189656","0.392513046118762","3"
"Min 1x per month","2013","indirect migration background","middle vocational","127","0.30255575442906","0.261114342074371","0.343997166783749","3"
"Min 1x per month","2013","indirect migration background","vocational + Abi","30","0.340164105818591","0.232943151041477","0.447385060595706","3"
"Min 1x per month","2013","indirect migration background","higher vocational","21","","","","3"
"Min 1x per month","2013","indirect migration background","higher education","64","0.382747501139107","0.312516834648491","0.452978167629723","3"
"Min 1x per week","2013","direct migration background","middle vocational","434","0.377577334008025","0.347163663281597","0.407991004734453","2"
"Min 1x per week","2013","direct migration background","vocational + Abi","143","0.479642812019229","0.424208259865283","0.535077364173175","2"
"Min 1x per week","2013","direct migration background","higher vocational","36","0.400877794045079","0.304340704351086","0.497414883739072","2"
"Min 1x per week","2013","direct migration background","higher education","162","0.338684315985209","0.299487026925426","0.377881605044992","2"
"Min 1x per week","2013","indirect migration background","in school","36","0.305109226299176","0.212517489306503","0.397700963291848","2"
"Min 1x per week","2013","indirect migration background","inadequately","10","","","","2"
"Min 1x per week","2013","indirect migration background","general elemantary","69","0.323450538463412","0.259257678823851","0.387643398102972","2"
"Min 1x per week","2013","indirect migration background","middle vocational","215","0.446335522376497","0.401488754558852","0.491182290194142","2"
"Min 1x per week","2013","indirect migration background","vocational + Abi","23","","","","2"
"Min 1x per week","2013","indirect migration background","higher vocational","21","","","","2"
"Min 1x per week","2013","indirect migration background","higher education","64","0.237797179727842","0.176282636290847","0.299311723164837","2"
"Min 1x per week","2013","direct migration background","in school","4","","","","2"
"Min 1x per week","2013","direct migration background","inadequately","57","0.395670206457839","0.309602362063913","0.481738050851766","2"
"Min 1x per week","2013","direct migration background","general elemantary","256","0.487584835037381","0.444456834707116","0.530712835367645","2"
"Min 1x per week","2013","no migration background","in school","90","0.271256889823106","0.22328699779606","0.319226781850152","2"
"Min 1x per week","2013","no migration background","inadequately","52","0.300949726175015","0.233756923411973","0.368142528938056","2"
"Min 1x per week","2013","no migration background","general elemantary","703","0.38368434586049","0.361685262044906","0.405683429676074","2"
"Min 1x per week","2013","no migration background","middle vocational","4272","0.363434068935619","0.354435767122577","0.372432370748662","2"
"Min 1x per week","2013","no migration background","vocational + Abi","561","0.378839530245934","0.353337765182523","0.404341295309345","2"
"Min 1x per week","2013","no migration background","higher vocational","610","0.37740599809882","0.353077234723874","0.401734761473766","2"
"Min 1x per week","2013","no migration background","higher education","1697","0.316420212940919","0.303628507263739","0.329211918618098","2"
"Never","2013","no migration background","in school","4","","","","5"
"Never","2013","no migration background","inadequately","15","","","","5"
"Never","2013","no migration background","general elemantary","84","0.0442896463557917","0.0349822071870473","0.0535970855245361","5"
"Never","2013","no migration background","middle vocational","306","0.0330927427149682","0.0297462889184358","0.0364391965115005","5"
"Never","2013","no migration background","vocational + Abi","20","","","","5"
"Never","2013","direct migration background","higher vocational","2","","","","5"
"Never","2013","direct migration background","higher education","30","0.0558449232778845","0.0368268028487951","0.0748630437069739","5"
"Never","2013","indirect migration background","in school","1","","","","5"
"Never","2013","indirect migration background","inadequately","3","","","","5"
"Never","2013","indirect migration background","general elemantary","10","","","","5"
"Never","2013","indirect migration background","middle vocational","7","","","","5"
"Never","2013","indirect migration background","vocational + Abi","1","","","","5"
"Never","2013","indirect migration background","higher vocational","1","","","","5"
"Never","2013","indirect migration background","higher education","3","","","","5"
"Never","2013","no migration background","higher vocational","27","","","","5"
"Never","2013","no migration background","higher education","62","0.015062128027091","0.0117120931493358","0.0184121629048462","5"
"Never","2013","direct migration background","in school","1","","","","5"
"Never","2013","direct migration background","inadequately","10","","","","5"
"Never","2013","direct migration background","general elemantary","23","","","","5"
"Never","2013","direct migration background","middle vocational","36","0.0714698136020849","0.0553082818245538","0.087631345379616","5"
"Never","2013","direct migration background","vocational + Abi","17","","","","5"
"Rarely","2013","indirect migration background","vocational + Abi","15","","","","4"
"Rarely","2013","indirect migration background","middle vocational","67","0.142683888502439","0.111131295705906","0.174236481298973","4"
"Rarely","2013","indirect migration background","higher vocational","7","","","","4"
"Rarely","2013","indirect migration background","higher education","48","0.317660086793757","0.250390169678072","0.384930003909441","4"
"Rarely","2013","indirect migration background","in school","29","","","","4"
"Rarely","2013","indirect migration background","inadequately","4","","","","4"
"Rarely","2013","indirect migration background","general elemantary","51","0.17349916349332","0.121535070816855","0.225463256169786","4"
"Rarely","2013","direct migration background","in school","6","","","","4"
"Rarely","2013","direct migration background","inadequately","15","","","","4"
"Rarely","2013","direct migration background","general elemantary","75","0.150976047941485","0.12008467306401","0.181867422818961","4"
"Rarely","2013","direct migration background","middle vocational","204","0.226355569062568","0.200101932069763","0.252609206055373","4"
"Rarely","2013","direct migration background","vocational + Abi","64","0.148472071523669","0.109017927438432","0.187926215608907","4"
"Rarely","2013","direct migration background","higher vocational","20","","","","4"
"Rarely","2013","direct migration background","higher education","170","0.264972727934805","0.228421127920448","0.301524327949161","4"
"Rarely","2013","no migration background","in school","80","0.279290810733505","0.230884779779657","0.327696841687352","4"
"Rarely","2013","no migration background","inadequately","48","0.253521304847817","0.189792244526995","0.317250365168638","4"
"Rarely","2013","no migration background","general elemantary","406","0.218416420667557","0.199724827885803","0.237108013449311","4"
"Rarely","2013","no migration background","middle vocational","2234","0.221404966564577","0.213637568978303","0.229172364150852","4"
"Rarely","2013","no migration background","vocational + Abi","264","0.21831892083074","0.196601853452201","0.24003598820928","4"
"Rarely","2013","no migration background","higher vocational","296","0.200136958746466","0.18005599129402","0.220217926198912","4"
"Rarely","2013","no migration background","higher education","1159","0.256395743936889","0.244386156675959","0.26840533119782","4"
"Daily","2014","indirect migration background","in school","","","","","1"
"Daily","2014","indirect migration background","inadequately","","","","","1"
"Daily","2014","indirect migration background","general elemantary","","","","","1"
"Daily","2014","indirect migration background","middle vocational","","","","","1"
"Daily","2014","indirect migration background","vocational + Abi","","","","","1"
"Daily","2014","indirect migration background","higher vocational","","","","","1"
"Daily","2014","indirect migration background","higher education","","","","","1"
"Daily","2014","direct migration background","in school","","","","","1"
"Daily","2014","direct migration background","inadequately","","","","","1"
"Daily","2014","direct migration background","general elemantary","","","","","1"
"Daily","2014","no migration background","middle vocational","","","","","1"
"Daily","2014","no migration background","vocational + Abi","","","","","1"
"Daily","2014","no migration background","higher vocational","","","","","1"
"Daily","2014","direct migration background","middle vocational","","","","","1"
"Daily","2014","direct migration background","higher vocational","","","","","1"
"Daily","2014","direct migration background","higher education","","","","","1"
"Daily","2014","no migration background","in school","","","","","1"
"Daily","2014","no migration background","general elemantary","","","","","1"
"Daily","2014","no migration background","higher education","","","","","1"
"Daily","2014","direct migration background","vocational + Abi","","","","","1"
"Daily","2014","no migration background","inadequately","","","","","1"
"Min 1x per month","2014","no migration background","in school","","","","","3"
"Min 1x per month","2014","no migration background","inadequately","","","","","3"
"Min 1x per month","2014","no migration background","general elemantary","","","","","3"
"Min 1x per month","2014","no migration background","middle vocational","","","","","3"
"Min 1x per month","2014","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2014","no migration background","higher vocational","","","","","3"
"Min 1x per month","2014","no migration background","higher education","","","","","3"
"Min 1x per month","2014","direct migration background","in school","","","","","3"
"Min 1x per month","2014","direct migration background","inadequately","","","","","3"
"Min 1x per month","2014","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2014","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2014","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2014","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2014","direct migration background","higher education","","","","","3"
"Min 1x per month","2014","indirect migration background","in school","","","","","3"
"Min 1x per month","2014","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2014","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2014","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2014","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2014","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2014","indirect migration background","higher education","","","","","3"
"Min 1x per week","2014","direct migration background","in school","","","","","2"
"Min 1x per week","2014","direct migration background","inadequately","","","","","2"
"Min 1x per week","2014","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2014","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2014","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2014","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2014","direct migration background","higher education","","","","","2"
"Min 1x per week","2014","indirect migration background","in school","","","","","2"
"Min 1x per week","2014","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2014","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2014","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2014","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2014","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2014","indirect migration background","higher education","","","","","2"
"Min 1x per week","2014","no migration background","in school","","","","","2"
"Min 1x per week","2014","no migration background","inadequately","","","","","2"
"Min 1x per week","2014","no migration background","general elemantary","","","","","2"
"Min 1x per week","2014","no migration background","middle vocational","","","","","2"
"Min 1x per week","2014","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2014","no migration background","higher vocational","","","","","2"
"Min 1x per week","2014","no migration background","higher education","","","","","2"
"Never","2014","no migration background","in school","","","","","5"
"Never","2014","no migration background","inadequately","","","","","5"
"Never","2014","no migration background","general elemantary","","","","","5"
"Never","2014","no migration background","middle vocational","","","","","5"
"Never","2014","no migration background","vocational + Abi","","","","","5"
"Never","2014","direct migration background","higher vocational","","","","","5"
"Never","2014","direct migration background","higher education","","","","","5"
"Never","2014","indirect migration background","in school","","","","","5"
"Never","2014","indirect migration background","inadequately","","","","","5"
"Never","2014","indirect migration background","general elemantary","","","","","5"
"Never","2014","indirect migration background","middle vocational","","","","","5"
"Never","2014","indirect migration background","vocational + Abi","","","","","5"
"Never","2014","indirect migration background","higher vocational","","","","","5"
"Never","2014","indirect migration background","higher education","","","","","5"
"Never","2014","no migration background","higher vocational","","","","","5"
"Never","2014","no migration background","higher education","","","","","5"
"Never","2014","direct migration background","in school","","","","","5"
"Never","2014","direct migration background","inadequately","","","","","5"
"Never","2014","direct migration background","general elemantary","","","","","5"
"Never","2014","direct migration background","middle vocational","","","","","5"
"Never","2014","direct migration background","vocational + Abi","","","","","5"
"Rarely","2014","indirect migration background","in school","","","","","4"
"Rarely","2014","indirect migration background","inadequately","","","","","4"
"Rarely","2014","indirect migration background","general elemantary","","","","","4"
"Rarely","2014","indirect migration background","middle vocational","","","","","4"
"Rarely","2014","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2014","indirect migration background","higher vocational","","","","","4"
"Rarely","2014","indirect migration background","higher education","","","","","4"
"Rarely","2014","direct migration background","in school","","","","","4"
"Rarely","2014","direct migration background","inadequately","","","","","4"
"Rarely","2014","direct migration background","general elemantary","","","","","4"
"Rarely","2014","direct migration background","middle vocational","","","","","4"
"Rarely","2014","direct migration background","vocational + Abi","","","","","4"
"Rarely","2014","direct migration background","higher vocational","","","","","4"
"Rarely","2014","direct migration background","higher education","","","","","4"
"Rarely","2014","no migration background","in school","","","","","4"
"Rarely","2014","no migration background","inadequately","","","","","4"
"Rarely","2014","no migration background","middle vocational","","","","","4"
"Rarely","2014","no migration background","general elemantary","","","","","4"
"Rarely","2014","no migration background","vocational + Abi","","","","","4"
"Rarely","2014","no migration background","higher vocational","","","","","4"
"Rarely","2014","no migration background","higher education","","","","","4"
"Daily","2015","indirect migration background","in school","","","","","1"
"Daily","2015","indirect migration background","inadequately","","","","","1"
"Daily","2015","indirect migration background","general elemantary","","","","","1"
"Daily","2015","indirect migration background","middle vocational","","","","","1"
"Daily","2015","indirect migration background","vocational + Abi","","","","","1"
"Daily","2015","indirect migration background","higher vocational","","","","","1"
"Daily","2015","indirect migration background","higher education","","","","","1"
"Daily","2015","direct migration background","in school","","","","","1"
"Daily","2015","direct migration background","inadequately","","","","","1"
"Daily","2015","direct migration background","general elemantary","","","","","1"
"Daily","2015","direct migration background","middle vocational","","","","","1"
"Daily","2015","direct migration background","vocational + Abi","","","","","1"
"Daily","2015","direct migration background","higher vocational","","","","","1"
"Daily","2015","direct migration background","higher education","","","","","1"
"Daily","2015","no migration background","in school","","","","","1"
"Daily","2015","no migration background","inadequately","","","","","1"
"Daily","2015","no migration background","middle vocational","","","","","1"
"Daily","2015","no migration background","vocational + Abi","","","","","1"
"Daily","2015","no migration background","higher vocational","","","","","1"
"Daily","2015","no migration background","higher education","","","","","1"
"Daily","2015","no migration background","general elemantary","","","","","1"
"Min 1x per month","2015","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2015","no migration background","higher vocational","","","","","3"
"Min 1x per month","2015","no migration background","higher education","","","","","3"
"Min 1x per month","2015","direct migration background","in school","","","","","3"
"Min 1x per month","2015","direct migration background","inadequately","","","","","3"
"Min 1x per month","2015","no migration background","in school","","","","","3"
"Min 1x per month","2015","no migration background","inadequately","","","","","3"
"Min 1x per month","2015","no migration background","general elemantary","","","","","3"
"Min 1x per month","2015","no migration background","middle vocational","","","","","3"
"Min 1x per month","2015","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2015","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2015","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2015","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2015","direct migration background","higher education","","","","","3"
"Min 1x per month","2015","indirect migration background","in school","","","","","3"
"Min 1x per month","2015","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2015","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2015","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2015","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2015","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2015","indirect migration background","higher education","","","","","3"
"Min 1x per week","2015","no migration background","middle vocational","","","","","2"
"Min 1x per week","2015","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2015","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2015","indirect migration background","higher education","","","","","2"
"Min 1x per week","2015","no migration background","in school","","","","","2"
"Min 1x per week","2015","no migration background","inadequately","","","","","2"
"Min 1x per week","2015","no migration background","general elemantary","","","","","2"
"Min 1x per week","2015","no migration background","higher vocational","","","","","2"
"Min 1x per week","2015","no migration background","higher education","","","","","2"
"Min 1x per week","2015","direct migration background","in school","","","","","2"
"Min 1x per week","2015","direct migration background","inadequately","","","","","2"
"Min 1x per week","2015","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2015","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2015","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2015","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2015","direct migration background","higher education","","","","","2"
"Min 1x per week","2015","indirect migration background","in school","","","","","2"
"Min 1x per week","2015","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2015","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2015","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2015","indirect migration background","vocational + Abi","","","","","2"
"Never","2015","no migration background","in school","","","","","5"
"Never","2015","no migration background","inadequately","","","","","5"
"Never","2015","no migration background","general elemantary","","","","","5"
"Never","2015","no migration background","middle vocational","","","","","5"
"Never","2015","no migration background","vocational + Abi","","","","","5"
"Never","2015","no migration background","higher vocational","","","","","5"
"Never","2015","no migration background","higher education","","","","","5"
"Never","2015","direct migration background","in school","","","","","5"
"Never","2015","direct migration background","inadequately","","","","","5"
"Never","2015","direct migration background","general elemantary","","","","","5"
"Never","2015","direct migration background","middle vocational","","","","","5"
"Never","2015","direct migration background","vocational + Abi","","","","","5"
"Never","2015","direct migration background","higher vocational","","","","","5"
"Never","2015","direct migration background","higher education","","","","","5"
"Never","2015","indirect migration background","in school","","","","","5"
"Never","2015","indirect migration background","inadequately","","","","","5"
"Never","2015","indirect migration background","general elemantary","","","","","5"
"Never","2015","indirect migration background","middle vocational","","","","","5"
"Never","2015","indirect migration background","vocational + Abi","","","","","5"
"Never","2015","indirect migration background","higher vocational","","","","","5"
"Never","2015","indirect migration background","higher education","","","","","5"
"Rarely","2015","indirect migration background","in school","","","","","4"
"Rarely","2015","indirect migration background","inadequately","","","","","4"
"Rarely","2015","indirect migration background","general elemantary","","","","","4"
"Rarely","2015","indirect migration background","middle vocational","","","","","4"
"Rarely","2015","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2015","indirect migration background","higher vocational","","","","","4"
"Rarely","2015","indirect migration background","higher education","","","","","4"
"Rarely","2015","direct migration background","in school","","","","","4"
"Rarely","2015","direct migration background","inadequately","","","","","4"
"Rarely","2015","direct migration background","general elemantary","","","","","4"
"Rarely","2015","direct migration background","middle vocational","","","","","4"
"Rarely","2015","no migration background","in school","","","","","4"
"Rarely","2015","no migration background","inadequately","","","","","4"
"Rarely","2015","direct migration background","vocational + Abi","","","","","4"
"Rarely","2015","direct migration background","higher vocational","","","","","4"
"Rarely","2015","direct migration background","higher education","","","","","4"
"Rarely","2015","no migration background","higher education","","","","","4"
"Rarely","2015","no migration background","general elemantary","","","","","4"
"Rarely","2015","no migration background","middle vocational","","","","","4"
"Rarely","2015","no migration background","vocational + Abi","","","","","4"
"Rarely","2015","no migration background","higher vocational","","","","","4"
"Daily","2016","indirect migration background","in school","","","","","1"
"Daily","2016","indirect migration background","inadequately","","","","","1"
"Daily","2016","indirect migration background","general elemantary","","","","","1"
"Daily","2016","indirect migration background","middle vocational","","","","","1"
"Daily","2016","indirect migration background","vocational + Abi","","","","","1"
"Daily","2016","indirect migration background","higher vocational","","","","","1"
"Daily","2016","indirect migration background","higher education","","","","","1"
"Daily","2016","direct migration background","in school","","","","","1"
"Daily","2016","direct migration background","inadequately","","","","","1"
"Daily","2016","direct migration background","general elemantary","","","","","1"
"Daily","2016","direct migration background","middle vocational","","","","","1"
"Daily","2016","no migration background","in school","","","","","1"
"Daily","2016","no migration background","middle vocational","","","","","1"
"Daily","2016","no migration background","vocational + Abi","","","","","1"
"Daily","2016","no migration background","higher vocational","","","","","1"
"Daily","2016","no migration background","higher education","","","","","1"
"Daily","2016","direct migration background","vocational + Abi","","","","","1"
"Daily","2016","direct migration background","higher vocational","","","","","1"
"Daily","2016","direct migration background","higher education","","","","","1"
"Daily","2016","no migration background","inadequately","","","","","1"
"Daily","2016","no migration background","general elemantary","","","","","1"
"Min 1x per month","2016","indirect migration background","in school","","","","","3"
"Min 1x per month","2016","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2016","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2016","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2016","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2016","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2016","indirect migration background","higher education","","","","","3"
"Min 1x per month","2016","no migration background","in school","","","","","3"
"Min 1x per month","2016","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2016","no migration background","higher vocational","","","","","3"
"Min 1x per month","2016","no migration background","higher education","","","","","3"
"Min 1x per month","2016","direct migration background","in school","","","","","3"
"Min 1x per month","2016","direct migration background","inadequately","","","","","3"
"Min 1x per month","2016","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2016","direct migration background","higher education","","","","","3"
"Min 1x per month","2016","no migration background","inadequately","","","","","3"
"Min 1x per month","2016","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2016","no migration background","general elemantary","","","","","3"
"Min 1x per month","2016","no migration background","middle vocational","","","","","3"
"Min 1x per month","2016","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2016","direct migration background","general elemantary","","","","","3"
"Min 1x per week","2016","no migration background","in school","","","","","2"
"Min 1x per week","2016","no migration background","inadequately","","","","","2"
"Min 1x per week","2016","no migration background","general elemantary","","","","","2"
"Min 1x per week","2016","no migration background","middle vocational","","","","","2"
"Min 1x per week","2016","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2016","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2016","indirect migration background","higher education","","","","","2"
"Min 1x per week","2016","no migration background","higher vocational","","","","","2"
"Min 1x per week","2016","no migration background","higher education","","","","","2"
"Min 1x per week","2016","direct migration background","in school","","","","","2"
"Min 1x per week","2016","direct migration background","inadequately","","","","","2"
"Min 1x per week","2016","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2016","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2016","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2016","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2016","direct migration background","higher education","","","","","2"
"Min 1x per week","2016","indirect migration background","in school","","","","","2"
"Min 1x per week","2016","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2016","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2016","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2016","indirect migration background","vocational + Abi","","","","","2"
"Never","2016","no migration background","in school","","","","","5"
"Never","2016","no migration background","inadequately","","","","","5"
"Never","2016","no migration background","general elemantary","","","","","5"
"Never","2016","no migration background","middle vocational","","","","","5"
"Never","2016","no migration background","vocational + Abi","","","","","5"
"Never","2016","direct migration background","higher vocational","","","","","5"
"Never","2016","direct migration background","higher education","","","","","5"
"Never","2016","indirect migration background","in school","","","","","5"
"Never","2016","indirect migration background","inadequately","","","","","5"
"Never","2016","indirect migration background","general elemantary","","","","","5"
"Never","2016","indirect migration background","middle vocational","","","","","5"
"Never","2016","indirect migration background","vocational + Abi","","","","","5"
"Never","2016","indirect migration background","higher vocational","","","","","5"
"Never","2016","indirect migration background","higher education","","","","","5"
"Never","2016","no migration background","higher vocational","","","","","5"
"Never","2016","no migration background","higher education","","","","","5"
"Never","2016","direct migration background","in school","","","","","5"
"Never","2016","direct migration background","inadequately","","","","","5"
"Never","2016","direct migration background","general elemantary","","","","","5"
"Never","2016","direct migration background","middle vocational","","","","","5"
"Never","2016","direct migration background","vocational + Abi","","","","","5"
"Rarely","2016","indirect migration background","higher education","","","","","4"
"Rarely","2016","indirect migration background","higher vocational","","","","","4"
"Rarely","2016","indirect migration background","middle vocational","","","","","4"
"Rarely","2016","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2016","indirect migration background","in school","","","","","4"
"Rarely","2016","indirect migration background","inadequately","","","","","4"
"Rarely","2016","indirect migration background","general elemantary","","","","","4"
"Rarely","2016","direct migration background","in school","","","","","4"
"Rarely","2016","direct migration background","inadequately","","","","","4"
"Rarely","2016","direct migration background","general elemantary","","","","","4"
"Rarely","2016","direct migration background","middle vocational","","","","","4"
"Rarely","2016","direct migration background","vocational + Abi","","","","","4"
"Rarely","2016","direct migration background","higher vocational","","","","","4"
"Rarely","2016","direct migration background","higher education","","","","","4"
"Rarely","2016","no migration background","in school","","","","","4"
"Rarely","2016","no migration background","inadequately","","","","","4"
"Rarely","2016","no migration background","general elemantary","","","","","4"
"Rarely","2016","no migration background","middle vocational","","","","","4"
"Rarely","2016","no migration background","vocational + Abi","","","","","4"
"Rarely","2016","no migration background","higher vocational","","","","","4"
"Rarely","2016","no migration background","higher education","","","","","4"
"Daily","2017","indirect migration background","in school","","","","","1"
"Daily","2017","indirect migration background","inadequately","","","","","1"
"Daily","2017","indirect migration background","general elemantary","","","","","1"
"Daily","2017","indirect migration background","middle vocational","","","","","1"
"Daily","2017","indirect migration background","vocational + Abi","","","","","1"
"Daily","2017","indirect migration background","higher vocational","","","","","1"
"Daily","2017","indirect migration background","higher education","","","","","1"
"Daily","2017","direct migration background","in school","","","","","1"
"Daily","2017","direct migration background","inadequately","","","","","1"
"Daily","2017","direct migration background","general elemantary","","","","","1"
"Daily","2017","no migration background","in school","","","","","1"
"Daily","2017","no migration background","general elemantary","","","","","1"
"Daily","2017","no migration background","middle vocational","","","","","1"
"Daily","2017","no migration background","vocational + Abi","","","","","1"
"Daily","2017","no migration background","higher vocational","","","","","1"
"Daily","2017","no migration background","higher education","","","","","1"
"Daily","2017","direct migration background","middle vocational","","","","","1"
"Daily","2017","direct migration background","vocational + Abi","","","","","1"
"Daily","2017","direct migration background","higher vocational","","","","","1"
"Daily","2017","direct migration background","higher education","","","","","1"
"Daily","2017","no migration background","inadequately","","","","","1"
"Min 1x per month","2017","indirect migration background","in school","","","","","3"
"Min 1x per month","2017","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2017","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2017","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2017","no migration background","in school","","","","","3"
"Min 1x per month","2017","no migration background","middle vocational","","","","","3"
"Min 1x per month","2017","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2017","no migration background","higher vocational","","","","","3"
"Min 1x per month","2017","no migration background","higher education","","","","","3"
"Min 1x per month","2017","direct migration background","in school","","","","","3"
"Min 1x per month","2017","direct migration background","inadequately","","","","","3"
"Min 1x per month","2017","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2017","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2017","indirect migration background","higher education","","","","","3"
"Min 1x per month","2017","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2017","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2017","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2017","no migration background","general elemantary","","","","","3"
"Min 1x per month","2017","direct migration background","higher education","","","","","3"
"Min 1x per month","2017","no migration background","inadequately","","","","","3"
"Min 1x per month","2017","direct migration background","vocational + Abi","","","","","3"
"Min 1x per week","2017","no migration background","in school","","","","","2"
"Min 1x per week","2017","no migration background","inadequately","","","","","2"
"Min 1x per week","2017","no migration background","general elemantary","","","","","2"
"Min 1x per week","2017","no migration background","middle vocational","","","","","2"
"Min 1x per week","2017","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2017","no migration background","higher vocational","","","","","2"
"Min 1x per week","2017","no migration background","higher education","","","","","2"
"Min 1x per week","2017","direct migration background","in school","","","","","2"
"Min 1x per week","2017","direct migration background","inadequately","","","","","2"
"Min 1x per week","2017","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2017","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2017","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2017","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2017","direct migration background","higher education","","","","","2"
"Min 1x per week","2017","indirect migration background","in school","","","","","2"
"Min 1x per week","2017","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2017","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2017","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2017","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2017","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2017","indirect migration background","higher education","","","","","2"
"Never","2017","no migration background","in school","","","","","5"
"Never","2017","no migration background","inadequately","","","","","5"
"Never","2017","no migration background","general elemantary","","","","","5"
"Never","2017","no migration background","middle vocational","","","","","5"
"Never","2017","no migration background","vocational + Abi","","","","","5"
"Never","2017","direct migration background","higher vocational","","","","","5"
"Never","2017","direct migration background","higher education","","","","","5"
"Never","2017","indirect migration background","in school","","","","","5"
"Never","2017","indirect migration background","inadequately","","","","","5"
"Never","2017","indirect migration background","general elemantary","","","","","5"
"Never","2017","indirect migration background","middle vocational","","","","","5"
"Never","2017","indirect migration background","vocational + Abi","","","","","5"
"Never","2017","indirect migration background","higher vocational","","","","","5"
"Never","2017","indirect migration background","higher education","","","","","5"
"Never","2017","no migration background","higher vocational","","","","","5"
"Never","2017","no migration background","higher education","","","","","5"
"Never","2017","direct migration background","in school","","","","","5"
"Never","2017","direct migration background","inadequately","","","","","5"
