"pli0081","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Daily","2013","66 and older","higher vocational","32","0.0813116903061602","0.0528404065543024","0.109782974058018","1"
"Daily","2013","66 and older","higher education","87","0.0652161564212342","0.0509768020760693","0.079455510766399","1"
"Daily","2013","35-65 y.","in school","","","","","1"
"Daily","2013","35-65 y.","inadequately","17","","","","1"
"Daily","2013","35-65 y.","general elemantary","93","0.0724466540902242","0.0561669229937942","0.0887263851866541","1"
"Daily","2013","35-65 y.","middle vocational","650","0.088439628466487","0.0819900413530777","0.0948892155798963","1"
"Daily","2013","35-65 y.","vocational + Abi","74","0.0505194886245626","0.0383194763083768","0.0627195009407483","1"
"Daily","2013","35-65 y.","higher vocational","69","0.0498198455710967","0.0374111163272831","0.0622285748149104","1"
"Daily","2013","35-65 y.","higher education","180","0.0419266693162524","0.0356072948758278","0.0482460437566771","1"
"Daily","2013","16-34 y.","higher vocational","14","","","","1"
"Daily","2013","16-34 y.","higher education","35","0.0449349342860951","0.0306064961241434","0.0592633724480469","1"
"Daily","2013","16-34 y.","in school","28","","","","1"
"Daily","2013","16-34 y.","vocational + Abi","35","0.0447618845340896","0.0249388584237355","0.0645849106444437","1"
"Daily","2013","16-34 y.","middle vocational","245","0.080171665350633","0.0693477649569189","0.0909955657443471","1"
"Daily","2013","16-34 y.","general elemantary","101","0.0920511169794302","0.0730258170598514","0.111076416899009","1"
"Daily","2013","16-34 y.","inadequately","25","","","","1"
"Min 1x per month","2013","16-34 y.","in school","166","0.376690475320538","0.331669770815946","0.421711179825131","3"
"Min 1x per month","2013","16-34 y.","inadequately","24","","","","3"
"Min 1x per month","2013","16-34 y.","general elemantary","231","0.281753823982645","0.25214931571316","0.311358332252131","3"
"Min 1x per month","2013","16-34 y.","middle vocational","702","0.321772522736005","0.303152418375988","0.340392627096022","3"
"Min 1x per month","2013","16-34 y.","vocational + Abi","130","0.308410987336197","0.26413697176622","0.352685002906175","3"
"Min 1x per month","2013","16-34 y.","higher vocational","41","0.280800071231678","0.206624318986326","0.354975823477031","3"
"Min 1x per month","2013","16-34 y.","higher education","328","0.402296172564572","0.368380042881576","0.436212302247568","3"
"Min 1x per month","2013","35-65 y.","in school","","","","","3"
"Min 1x per month","2013","35-65 y.","inadequately","36","0.255209243759144","0.187654875196656","0.322763612321632","3"
"Min 1x per month","2013","35-65 y.","general elemantary","225","0.258534188370213","0.231037957287773","0.286030419452653","3"
"Min 1x per month","2013","35-65 y.","middle vocational","2112","0.286833941486099","0.276560254180189","0.297107628792009","3"
"Min 1x per month","2013","35-65 y.","vocational + Abi","389","0.334223208247562","0.307946534034092","0.360499882461032","3"
"Min 1x per month","2013","35-65 y.","higher vocational","392","0.360977591016","0.333585744632435","0.388369437399565","3"
"Min 1x per month","2013","35-65 y.","higher education","1424","0.376398943276133","0.361123031161662","0.391674855390603","3"
"Min 1x per month","2013","66 and older","in school","","","","","3"
"Min 1x per month","2013","66 and older","inadequately","10","","","","3"
"Min 1x per month","2013","66 and older","general elemantary","180","0.233370717498129","0.202812707655625","0.263928727340634","3"
"Min 1x per month","2013","66 and older","middle vocational","735","0.283383186283798","0.265930035603554","0.300836336964043","3"
"Min 1x per month","2013","66 and older","vocational + Abi","32","0.23244695173087","0.157185683232266","0.307708220229473","3"
"Min 1x per month","2013","66 and older","higher vocational","108","0.279820630092273","0.233057167239427","0.326584092945118","3"
"Min 1x per month","2013","66 and older","higher education","373","0.279896274532385","0.254005014481813","0.305787534582956","3"
"Min 1x per week","2013","35-65 y.","middle vocational","2883","0.352878154925627","0.34202337163822","0.363732938213033","2"
"Min 1x per week","2013","35-65 y.","vocational + Abi","504","0.369373302461931","0.342488509511999","0.396258095411863","2"
"Min 1x per week","2013","35-65 y.","higher vocational","477","0.380433347337406","0.352744399784396","0.408122294890416","2"
"Min 1x per week","2013","35-65 y.","higher education","1261","0.307965347402346","0.293409269240581","0.322521425564112","2"
"Min 1x per week","2013","66 and older","in school","","","","","2"
"Min 1x per week","2013","66 and older","inadequately","18","","","","2"
"Min 1x per week","2013","66 and older","general elemantary","306","0.415549175376688","0.379945536767375","0.451152813986","2"
"Min 1x per week","2013","66 and older","middle vocational","977","0.364942605127514","0.346297618573884","0.383587591681145","2"
"Min 1x per week","2013","66 and older","vocational + Abi","41","0.334442344197364","0.250378571461912","0.418506116932816","2"
"Min 1x per week","2013","66 and older","higher vocational","122","0.344612299848655","0.29510594044435","0.39411865925296","2"
"Min 1x per week","2013","66 and older","higher education","382","0.324454651066471","0.297454800835941","0.351454501297001","2"
"Min 1x per week","2013","35-65 y.","in school","","","","","2"
"Min 1x per week","2013","35-65 y.","inadequately","51","0.261815094768851","0.193696132888769","0.329934056648934","2"
"Min 1x per week","2013","35-65 y.","general elemantary","400","0.416413543316144","0.385454777582322","0.447372309049967","2"
"Min 1x per week","2013","16-34 y.","in school","130","0.27338313964216","0.231973001010271","0.314793278274048","2"
"Min 1x per week","2013","16-34 y.","inadequately","50","0.387839132736789","0.301020288276502","0.474657977197076","2"
"Min 1x per week","2013","16-34 y.","general elemantary","322","0.34916587014666","0.317794222115287","0.380537518178033","2"
"Min 1x per week","2013","16-34 y.","middle vocational","1061","0.410683378287626","0.391074721233757","0.430292035341495","2"
"Min 1x per week","2013","16-34 y.","vocational + Abi","182","0.459819561515119","0.412042097051249","0.507597025978989","2"
"Min 1x per week","2013","16-34 y.","higher vocational","68","0.451191745578922","0.369056525534436","0.533326965623408","2"
"Min 1x per week","2013","16-34 y.","higher education","280","0.332286588268356","0.299707286340434","0.364865890196278","2"
"Never","2013","16-34 y.","in school","6","","","","5"
"Never","2013","16-34 y.","inadequately","5","","","","5"
"Never","2013","16-34 y.","general elemantary","39","0.0486734662215232","0.0345123585904607","0.0628345738525857","5"
"Never","2013","16-34 y.","middle vocational","24","","","","5"
"Never","2013","16-34 y.","vocational + Abi","1","","","","5"
"Never","2013","35-65 y.","higher vocational","14","","","","5"
"Never","2013","35-65 y.","higher education","60","0.0156486234919995","0.0117353276688141","0.019561919315185","5"
"Never","2013","66 and older","in school","","","","","5"
"Never","2013","66 and older","inadequately","6","","","","5"
"Never","2013","66 and older","general elemantary","35","0.0459146558180909","0.0307937272161415","0.0610355844200403","5"
"Never","2013","66 and older","middle vocational","97","0.037321444136628","0.0299803098096174","0.0446625784636386","5"
"Never","2013","66 and older","vocational + Abi","6","","","","5"
"Never","2013","66 and older","higher vocational","15","","","","5"
"Never","2013","66 and older","higher education","27","","","","5"
"Never","2013","16-34 y.","higher vocational","1","","","","5"
"Never","2013","16-34 y.","higher education","8","","","","5"
"Never","2013","35-65 y.","in school","","","","","5"
"Never","2013","35-65 y.","inadequately","17","","","","5"
"Never","2013","35-65 y.","general elemantary","43","0.0360702935952103","0.0243600444940535","0.0477805426963672","5"
"Never","2013","35-65 y.","middle vocational","228","0.0435646688120279","0.0389279500607495","0.0482013875633063","5"
"Never","2013","35-65 y.","vocational + Abi","31","0.0349755415681295","0.024741689074428","0.045209394061831","5"
"Rarely","2013","66 and older","vocational + Abi","33","0.27219172847166","0.192886583911828","0.351496873031491","4"
"Rarely","2013","66 and older","middle vocational","547","0.229527909807748","0.213240969361977","0.245814850253519","4"
"Rarely","2013","66 and older","higher vocational","77","0.22806457581017","0.184356079845654","0.271773071774685","4"
"Rarely","2013","66 and older","higher education","286","0.29680693655248","0.27045992201019","0.323153951094771","4"
"Rarely","2013","66 and older","in school","","","","","4"
"Rarely","2013","66 and older","inadequately","11","","","","4"
"Rarely","2013","66 and older","general elemantary","125","0.181532924783642","0.15368534267882","0.209380506888464","4"
"Rarely","2013","35-65 y.","in school","","","","","4"
"Rarely","2013","35-65 y.","inadequately","39","0.182501729499786","0.122651611197227","0.242351847802345","4"
"Rarely","2013","35-65 y.","general elemantary","213","0.216535320628208","0.190668521095562","0.242402120160854","4"
"Rarely","2013","35-65 y.","middle vocational","1572","0.22828360630976","0.218749456638472","0.237817755981048","4"
"Rarely","2013","35-65 y.","vocational + Abi","240","0.210908459097815","0.188183743226202","0.233633174969428","4"
"Rarely","2013","35-65 y.","higher vocational","229","0.191845543781053","0.169388830914082","0.214302256648024","4"
"Rarely","2013","35-65 y.","higher education","939","0.258060416513269","0.244263739415077","0.271857093611461","4"
"Rarely","2013","16-34 y.","in school","115","0.3042186805597","0.261472491033964","0.346964870085435","4"
"Rarely","2013","16-34 y.","inadequately","17","","","","4"
"Rarely","2013","16-34 y.","general elemantary","194","0.228355722669741","0.200730817186586","0.255980628152897","4"
"Rarely","2013","16-34 y.","middle vocational","386","0.178806047194478","0.163532710865883","0.194079383523072","4"
"Rarely","2013","16-34 y.","vocational + Abi","70","0.185571975133315","0.148303424797237","0.222840525469393","4"
"Rarely","2013","16-34 y.","higher vocational","17","","","","4"
"Rarely","2013","16-34 y.","higher education","152","0.210135939752894","0.181957518109198","0.23831436139659","4"
"Daily","2014","66 and older","in school","","","","","1"
"Daily","2014","66 and older","inadequately","","","","","1"
"Daily","2014","66 and older","general elemantary","","","","","1"
"Daily","2014","66 and older","middle vocational","","","","","1"
"Daily","2014","66 and older","vocational + Abi","","","","","1"
"Daily","2014","66 and older","higher vocational","","","","","1"
"Daily","2014","66 and older","higher education","","","","","1"
"Daily","2014","35-65 y.","in school","","","","","1"
"Daily","2014","35-65 y.","inadequately","","","","","1"
"Daily","2014","35-65 y.","general elemantary","","","","","1"
"Daily","2014","16-34 y.","middle vocational","","","","","1"
"Daily","2014","16-34 y.","vocational + Abi","","","","","1"
"Daily","2014","16-34 y.","higher vocational","","","","","1"
"Daily","2014","35-65 y.","middle vocational","","","","","1"
"Daily","2014","35-65 y.","higher vocational","","","","","1"
"Daily","2014","35-65 y.","higher education","","","","","1"
"Daily","2014","16-34 y.","in school","","","","","1"
"Daily","2014","16-34 y.","general elemantary","","","","","1"
"Daily","2014","16-34 y.","higher education","","","","","1"
"Daily","2014","35-65 y.","vocational + Abi","","","","","1"
"Daily","2014","16-34 y.","inadequately","","","","","1"
"Min 1x per month","2014","16-34 y.","in school","","","","","3"
"Min 1x per month","2014","16-34 y.","inadequately","","","","","3"
"Min 1x per month","2014","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","2014","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","2014","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","2014","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","2014","16-34 y.","higher education","","","","","3"
"Min 1x per month","2014","35-65 y.","in school","","","","","3"
"Min 1x per month","2014","35-65 y.","inadequately","","","","","3"
"Min 1x per month","2014","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","2014","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","2014","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","2014","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","2014","35-65 y.","higher education","","","","","3"
"Min 1x per month","2014","66 and older","in school","","","","","3"
"Min 1x per month","2014","66 and older","inadequately","","","","","3"
"Min 1x per month","2014","66 and older","general elemantary","","","","","3"
"Min 1x per month","2014","66 and older","middle vocational","","","","","3"
"Min 1x per month","2014","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","2014","66 and older","higher vocational","","","","","3"
"Min 1x per month","2014","66 and older","higher education","","","","","3"
"Min 1x per week","2014","35-65 y.","in school","","","","","2"
"Min 1x per week","2014","35-65 y.","inadequately","","","","","2"
"Min 1x per week","2014","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","2014","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","2014","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","2014","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","2014","35-65 y.","higher education","","","","","2"
"Min 1x per week","2014","66 and older","in school","","","","","2"
"Min 1x per week","2014","66 and older","inadequately","","","","","2"
"Min 1x per week","2014","66 and older","general elemantary","","","","","2"
"Min 1x per week","2014","66 and older","middle vocational","","","","","2"
"Min 1x per week","2014","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","2014","66 and older","higher vocational","","","","","2"
"Min 1x per week","2014","66 and older","higher education","","","","","2"
"Min 1x per week","2014","16-34 y.","in school","","","","","2"
"Min 1x per week","2014","16-34 y.","inadequately","","","","","2"
"Min 1x per week","2014","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","2014","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","2014","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","2014","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","2014","16-34 y.","higher education","","","","","2"
"Never","2014","16-34 y.","in school","","","","","5"
"Never","2014","16-34 y.","inadequately","","","","","5"
"Never","2014","16-34 y.","general elemantary","","","","","5"
"Never","2014","16-34 y.","middle vocational","","","","","5"
"Never","2014","16-34 y.","vocational + Abi","","","","","5"
"Never","2014","35-65 y.","higher vocational","","","","","5"
"Never","2014","35-65 y.","higher education","","","","","5"
"Never","2014","66 and older","in school","","","","","5"
"Never","2014","66 and older","inadequately","","","","","5"
"Never","2014","66 and older","general elemantary","","","","","5"
"Never","2014","66 and older","middle vocational","","","","","5"
"Never","2014","66 and older","vocational + Abi","","","","","5"
"Never","2014","66 and older","higher vocational","","","","","5"
"Never","2014","66 and older","higher education","","","","","5"
"Never","2014","16-34 y.","higher vocational","","","","","5"
"Never","2014","16-34 y.","higher education","","","","","5"
"Never","2014","35-65 y.","in school","","","","","5"
"Never","2014","35-65 y.","inadequately","","","","","5"
"Never","2014","35-65 y.","general elemantary","","","","","5"
"Never","2014","35-65 y.","middle vocational","","","","","5"
"Never","2014","35-65 y.","vocational + Abi","","","","","5"
"Rarely","2014","66 and older","in school","","","","","4"
"Rarely","2014","66 and older","inadequately","","","","","4"
"Rarely","2014","66 and older","general elemantary","","","","","4"
"Rarely","2014","66 and older","middle vocational","","","","","4"
"Rarely","2014","66 and older","vocational + Abi","","","","","4"
"Rarely","2014","66 and older","higher vocational","","","","","4"
"Rarely","2014","66 and older","higher education","","","","","4"
"Rarely","2014","35-65 y.","in school","","","","","4"
"Rarely","2014","35-65 y.","inadequately","","","","","4"
"Rarely","2014","35-65 y.","general elemantary","","","","","4"
"Rarely","2014","35-65 y.","middle vocational","","","","","4"
"Rarely","2014","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2014","35-65 y.","higher vocational","","","","","4"
"Rarely","2014","35-65 y.","higher education","","","","","4"
"Rarely","2014","16-34 y.","in school","","","","","4"
"Rarely","2014","16-34 y.","inadequately","","","","","4"
"Rarely","2014","16-34 y.","middle vocational","","","","","4"
"Rarely","2014","16-34 y.","general elemantary","","","","","4"
"Rarely","2014","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2014","16-34 y.","higher vocational","","","","","4"
"Rarely","2014","16-34 y.","higher education","","","","","4"
"Daily","2015","66 and older","in school","","","","","1"
"Daily","2015","66 and older","inadequately","","","","","1"
"Daily","2015","66 and older","general elemantary","","","","","1"
"Daily","2015","66 and older","middle vocational","","","","","1"
"Daily","2015","66 and older","vocational + Abi","","","","","1"
"Daily","2015","66 and older","higher vocational","","","","","1"
"Daily","2015","66 and older","higher education","","","","","1"
"Daily","2015","35-65 y.","in school","","","","","1"
"Daily","2015","35-65 y.","inadequately","","","","","1"
"Daily","2015","35-65 y.","general elemantary","","","","","1"
"Daily","2015","35-65 y.","middle vocational","","","","","1"
"Daily","2015","35-65 y.","vocational + Abi","","","","","1"
"Daily","2015","35-65 y.","higher vocational","","","","","1"
"Daily","2015","35-65 y.","higher education","","","","","1"
"Daily","2015","16-34 y.","in school","","","","","1"
"Daily","2015","16-34 y.","inadequately","","","","","1"
"Daily","2015","16-34 y.","middle vocational","","","","","1"
"Daily","2015","16-34 y.","vocational + Abi","","","","","1"
"Daily","2015","16-34 y.","higher vocational","","","","","1"
"Daily","2015","16-34 y.","higher education","","","","","1"
"Daily","2015","16-34 y.","general elemantary","","","","","1"
"Min 1x per month","2015","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","2015","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","2015","16-34 y.","higher education","","","","","3"
"Min 1x per month","2015","35-65 y.","in school","","","","","3"
"Min 1x per month","2015","35-65 y.","inadequately","","","","","3"
"Min 1x per month","2015","16-34 y.","in school","","","","","3"
"Min 1x per month","2015","16-34 y.","inadequately","","","","","3"
"Min 1x per month","2015","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","2015","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","2015","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","2015","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","2015","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","2015","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","2015","35-65 y.","higher education","","","","","3"
"Min 1x per month","2015","66 and older","in school","","","","","3"
"Min 1x per month","2015","66 and older","inadequately","","","","","3"
"Min 1x per month","2015","66 and older","general elemantary","","","","","3"
"Min 1x per month","2015","66 and older","middle vocational","","","","","3"
"Min 1x per month","2015","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","2015","66 and older","higher vocational","","","","","3"
"Min 1x per month","2015","66 and older","higher education","","","","","3"
"Min 1x per week","2015","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","2015","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","2015","66 and older","higher vocational","","","","","2"
"Min 1x per week","2015","66 and older","higher education","","","","","2"
"Min 1x per week","2015","16-34 y.","in school","","","","","2"
"Min 1x per week","2015","16-34 y.","inadequately","","","","","2"
"Min 1x per week","2015","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","2015","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","2015","16-34 y.","higher education","","","","","2"
"Min 1x per week","2015","35-65 y.","in school","","","","","2"
"Min 1x per week","2015","35-65 y.","inadequately","","","","","2"
"Min 1x per week","2015","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","2015","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","2015","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","2015","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","2015","35-65 y.","higher education","","","","","2"
"Min 1x per week","2015","66 and older","in school","","","","","2"
"Min 1x per week","2015","66 and older","inadequately","","","","","2"
"Min 1x per week","2015","66 and older","general elemantary","","","","","2"
"Min 1x per week","2015","66 and older","middle vocational","","","","","2"
"Min 1x per week","2015","66 and older","vocational + Abi","","","","","2"
"Never","2015","16-34 y.","in school","","","","","5"
"Never","2015","16-34 y.","inadequately","","","","","5"
"Never","2015","16-34 y.","general elemantary","","","","","5"
"Never","2015","16-34 y.","middle vocational","","","","","5"
"Never","2015","16-34 y.","vocational + Abi","","","","","5"
"Never","2015","16-34 y.","higher vocational","","","","","5"
"Never","2015","16-34 y.","higher education","","","","","5"
"Never","2015","35-65 y.","in school","","","","","5"
"Never","2015","35-65 y.","inadequately","","","","","5"
"Never","2015","35-65 y.","general elemantary","","","","","5"
"Never","2015","35-65 y.","middle vocational","","","","","5"
"Never","2015","35-65 y.","vocational + Abi","","","","","5"
"Never","2015","35-65 y.","higher vocational","","","","","5"
"Never","2015","35-65 y.","higher education","","","","","5"
"Never","2015","66 and older","in school","","","","","5"
"Never","2015","66 and older","inadequately","","","","","5"
"Never","2015","66 and older","general elemantary","","","","","5"
"Never","2015","66 and older","middle vocational","","","","","5"
"Never","2015","66 and older","vocational + Abi","","","","","5"
"Never","2015","66 and older","higher vocational","","","","","5"
"Never","2015","66 and older","higher education","","","","","5"
"Rarely","2015","66 and older","in school","","","","","4"
"Rarely","2015","66 and older","inadequately","","","","","4"
"Rarely","2015","66 and older","general elemantary","","","","","4"
"Rarely","2015","66 and older","middle vocational","","","","","4"
"Rarely","2015","66 and older","vocational + Abi","","","","","4"
"Rarely","2015","66 and older","higher vocational","","","","","4"
"Rarely","2015","66 and older","higher education","","","","","4"
"Rarely","2015","35-65 y.","in school","","","","","4"
"Rarely","2015","35-65 y.","inadequately","","","","","4"
"Rarely","2015","35-65 y.","general elemantary","","","","","4"
"Rarely","2015","35-65 y.","middle vocational","","","","","4"
"Rarely","2015","16-34 y.","in school","","","","","4"
"Rarely","2015","16-34 y.","inadequately","","","","","4"
"Rarely","2015","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2015","35-65 y.","higher vocational","","","","","4"
"Rarely","2015","35-65 y.","higher education","","","","","4"
"Rarely","2015","16-34 y.","higher education","","","","","4"
"Rarely","2015","16-34 y.","general elemantary","","","","","4"
"Rarely","2015","16-34 y.","middle vocational","","","","","4"
"Rarely","2015","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2015","16-34 y.","higher vocational","","","","","4"
"Daily","2016","66 and older","in school","","","","","1"
"Daily","2016","66 and older","inadequately","","","","","1"
"Daily","2016","66 and older","general elemantary","","","","","1"
"Daily","2016","66 and older","middle vocational","","","","","1"
"Daily","2016","66 and older","vocational + Abi","","","","","1"
"Daily","2016","66 and older","higher vocational","","","","","1"
"Daily","2016","66 and older","higher education","","","","","1"
"Daily","2016","35-65 y.","in school","","","","","1"
"Daily","2016","35-65 y.","inadequately","","","","","1"
"Daily","2016","35-65 y.","general elemantary","","","","","1"
"Daily","2016","35-65 y.","middle vocational","","","","","1"
"Daily","2016","16-34 y.","in school","","","","","1"
"Daily","2016","16-34 y.","middle vocational","","","","","1"
"Daily","2016","16-34 y.","vocational + Abi","","","","","1"
"Daily","2016","16-34 y.","higher vocational","","","","","1"
"Daily","2016","16-34 y.","higher education","","","","","1"
"Daily","2016","35-65 y.","vocational + Abi","","","","","1"
"Daily","2016","35-65 y.","higher vocational","","","","","1"
"Daily","2016","35-65 y.","higher education","","","","","1"
"Daily","2016","16-34 y.","inadequately","","","","","1"
"Daily","2016","16-34 y.","general elemantary","","","","","1"
"Min 1x per month","2016","66 and older","in school","","","","","3"
"Min 1x per month","2016","66 and older","inadequately","","","","","3"
"Min 1x per month","2016","66 and older","general elemantary","","","","","3"
"Min 1x per month","2016","66 and older","middle vocational","","","","","3"
"Min 1x per month","2016","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","2016","66 and older","higher vocational","","","","","3"
"Min 1x per month","2016","66 and older","higher education","","","","","3"
"Min 1x per month","2016","16-34 y.","in school","","","","","3"
"Min 1x per month","2016","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","2016","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","2016","16-34 y.","higher education","","","","","3"
"Min 1x per month","2016","35-65 y.","in school","","","","","3"
"Min 1x per month","2016","35-65 y.","inadequately","","","","","3"
"Min 1x per month","2016","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","2016","35-65 y.","higher education","","","","","3"
"Min 1x per month","2016","16-34 y.","inadequately","","","","","3"
"Min 1x per month","2016","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","2016","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","2016","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","2016","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","2016","35-65 y.","general elemantary","","","","","3"
"Min 1x per week","2016","16-34 y.","in school","","","","","2"
"Min 1x per week","2016","16-34 y.","inadequately","","","","","2"
"Min 1x per week","2016","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","2016","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","2016","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","2016","66 and older","higher vocational","","","","","2"
"Min 1x per week","2016","66 and older","higher education","","","","","2"
"Min 1x per week","2016","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","2016","16-34 y.","higher education","","","","","2"
"Min 1x per week","2016","35-65 y.","in school","","","","","2"
"Min 1x per week","2016","35-65 y.","inadequately","","","","","2"
"Min 1x per week","2016","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","2016","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","2016","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","2016","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","2016","35-65 y.","higher education","","","","","2"
"Min 1x per week","2016","66 and older","in school","","","","","2"
"Min 1x per week","2016","66 and older","inadequately","","","","","2"
"Min 1x per week","2016","66 and older","general elemantary","","","","","2"
"Min 1x per week","2016","66 and older","middle vocational","","","","","2"
"Min 1x per week","2016","66 and older","vocational + Abi","","","","","2"
"Never","2016","16-34 y.","in school","","","","","5"
"Never","2016","16-34 y.","inadequately","","","","","5"
"Never","2016","16-34 y.","general elemantary","","","","","5"
"Never","2016","16-34 y.","middle vocational","","","","","5"
"Never","2016","16-34 y.","vocational + Abi","","","","","5"
"Never","2016","35-65 y.","higher vocational","","","","","5"
"Never","2016","35-65 y.","higher education","","","","","5"
"Never","2016","66 and older","in school","","","","","5"
"Never","2016","66 and older","inadequately","","","","","5"
"Never","2016","66 and older","general elemantary","","","","","5"
"Never","2016","66 and older","middle vocational","","","","","5"
"Never","2016","66 and older","vocational + Abi","","","","","5"
"Never","2016","66 and older","higher vocational","","","","","5"
"Never","2016","66 and older","higher education","","","","","5"
"Never","2016","16-34 y.","higher vocational","","","","","5"
"Never","2016","16-34 y.","higher education","","","","","5"
"Never","2016","35-65 y.","in school","","","","","5"
"Never","2016","35-65 y.","inadequately","","","","","5"
"Never","2016","35-65 y.","general elemantary","","","","","5"
"Never","2016","35-65 y.","middle vocational","","","","","5"
"Never","2016","35-65 y.","vocational + Abi","","","","","5"
"Rarely","2016","66 and older","higher education","","","","","4"
"Rarely","2016","66 and older","higher vocational","","","","","4"
"Rarely","2016","66 and older","middle vocational","","","","","4"
"Rarely","2016","66 and older","vocational + Abi","","","","","4"
"Rarely","2016","66 and older","in school","","","","","4"
"Rarely","2016","66 and older","inadequately","","","","","4"
"Rarely","2016","66 and older","general elemantary","","","","","4"
"Rarely","2016","35-65 y.","in school","","","","","4"
"Rarely","2016","35-65 y.","inadequately","","","","","4"
"Rarely","2016","35-65 y.","general elemantary","","","","","4"
"Rarely","2016","35-65 y.","middle vocational","","","","","4"
"Rarely","2016","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2016","35-65 y.","higher vocational","","","","","4"
"Rarely","2016","35-65 y.","higher education","","","","","4"
"Rarely","2016","16-34 y.","in school","","","","","4"
"Rarely","2016","16-34 y.","inadequately","","","","","4"
"Rarely","2016","16-34 y.","general elemantary","","","","","4"
"Rarely","2016","16-34 y.","middle vocational","","","","","4"
"Rarely","2016","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2016","16-34 y.","higher vocational","","","","","4"
"Rarely","2016","16-34 y.","higher education","","","","","4"
"Daily","2017","66 and older","in school","","","","","1"
"Daily","2017","66 and older","inadequately","","","","","1"
"Daily","2017","66 and older","general elemantary","","","","","1"
"Daily","2017","66 and older","middle vocational","","","","","1"
"Daily","2017","66 and older","vocational + Abi","","","","","1"
"Daily","2017","66 and older","higher vocational","","","","","1"
"Daily","2017","66 and older","higher education","","","","","1"
"Daily","2017","35-65 y.","in school","","","","","1"
"Daily","2017","35-65 y.","inadequately","","","","","1"
"Daily","2017","35-65 y.","general elemantary","","","","","1"
"Daily","2017","16-34 y.","in school","","","","","1"
"Daily","2017","16-34 y.","general elemantary","","","","","1"
"Daily","2017","16-34 y.","middle vocational","","","","","1"
"Daily","2017","16-34 y.","vocational + Abi","","","","","1"
"Daily","2017","16-34 y.","higher vocational","","","","","1"
"Daily","2017","16-34 y.","higher education","","","","","1"
"Daily","2017","35-65 y.","middle vocational","","","","","1"
"Daily","2017","35-65 y.","vocational + Abi","","","","","1"
"Daily","2017","35-65 y.","higher vocational","","","","","1"
"Daily","2017","35-65 y.","higher education","","","","","1"
"Daily","2017","16-34 y.","inadequately","","","","","1"
