"pli0081","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2012","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2012","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2012","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2012","direct migration background","(0) in school","","","",""
"Min 1x per month","2012","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2012","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2012","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2012","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2012","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2012","indirect migration background","(0) in school","","","",""
"Min 1x per month","2012","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2012","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2012","no migration background","(0) in school","","","",""
"Rarely","2012","no migration background","(1a) inadequately completed","","","",""
"Rarely","2012","no migration background","(1b) general elementary school","","","",""
"Rarely","2012","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2012","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2012","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2012","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2012","direct migration background","(0) in school","","","",""
"Rarely","2012","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2012","direct migration background","(1b) general elementary school","","","",""
"Rarely","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2012","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2012","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2012","indirect migration background","(0) in school","","","",""
"Rarely","2012","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2012","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2012","no migration background","(0) in school","","","",""
"Never","2012","no migration background","(1a) inadequately completed","","","",""
"Never","2012","no migration background","(1b) general elementary school","","","",""
"Never","2012","no migration background","(1c) basic vocational qualification","","","",""
"Never","2012","no migration background","(2b) intermediate general qualification","","","",""
"Never","2012","no migration background","(2a) intermediate vocational","","","",""
"Never","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","no migration background","(3a) lower tertiary education","","","",""
"Never","2012","no migration background","(3b) higher tertiary education","","","",""
"Never","2012","direct migration background","(0) in school","","","",""
"Never","2012","direct migration background","(1a) inadequately completed","","","",""
"Never","2012","direct migration background","(1b) general elementary school","","","",""
"Never","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2012","direct migration background","(2a) intermediate vocational","","","",""
"Never","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","direct migration background","(3a) lower tertiary education","","","",""
"Never","2012","direct migration background","(3b) higher tertiary education","","","",""
"Never","2012","indirect migration background","(0) in school","","","",""
"Never","2012","indirect migration background","(1a) inadequately completed","","","",""
"Never","2012","indirect migration background","(1b) general elementary school","","","",""
"Never","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","2013","no migration background","(0) in school","19","","",""
"Daily","2013","no migration background","(1a) inadequately completed","21","","",""
"Daily","2013","no migration background","(1b) general elementary school","163","0.112827205340144","0.0957854187750029","0.129868991905286"
"Daily","2013","no migration background","(1c) basic vocational qualification","479","0.0997542297013405","0.0915070649002838","0.108001394502397"
"Daily","2013","no migration background","(2b) intermediate general qualification","62","0.0758349651417864","0.0545990765717351","0.0970708537118377"
"Daily","2013","no migration background","(2a) intermediate vocational","505","0.0757767341979673","0.069112109552277","0.0824413588436576"
"Daily","2013","no migration background","(2c_gen) general maturity certificate","36","0.0536564923687431","0.0373100892915995","0.0700028954458867"
"Daily","2013","no migration background","(2c_voc) vocational maturity certificate","117","0.0537275301119378","0.043331307856495","0.0641237523673806"
"Daily","2013","no migration background","(3a) lower tertiary education","111","0.0468967136923554","0.0374791925636886","0.0563142348210223"
"Daily","2013","no migration background","(3b) higher tertiary education","154","0.0475479953580632","0.0401069721926017","0.0549890185235247"
"Daily","2013","direct migration background","(0) in school","3","","",""
"Daily","2013","direct migration background","(1a) inadequately completed","16","","",""
"Daily","2013","direct migration background","(1b) general elementary school","49","0.0937600805690463","0.0676558489270582","0.119864312211034"
"Daily","2013","direct migration background","(1c) basic vocational qualification","54","0.0822291272721913","0.0600623753528891","0.104395879191493"
"Daily","2013","direct migration background","(2b) intermediate general qualification","1","","",""
"Daily","2013","direct migration background","(2a) intermediate vocational","13","","",""
"Daily","2013","direct migration background","(2c_gen) general maturity certificate","14","","",""
"Daily","2013","direct migration background","(2c_voc) vocational maturity certificate","25","","",""
"Daily","2013","direct migration background","(3a) lower tertiary education","3","","",""
"Daily","2013","direct migration background","(3b) higher tertiary education","29","","",""
"Daily","2013","indirect migration background","(0) in school","6","","",""
"Daily","2013","indirect migration background","(1a) inadequately completed","4","","",""
"Daily","2013","indirect migration background","(1b) general elementary school","15","","",""
"Daily","2013","indirect migration background","(1c) basic vocational qualification","16","","",""
"Daily","2013","indirect migration background","(2b) intermediate general qualification","8","","",""
"Daily","2013","indirect migration background","(2a) intermediate vocational","24","","",""
"Daily","2013","indirect migration background","(2c_gen) general maturity certificate","16","","",""
"Daily","2013","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"Daily","2013","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2013","indirect migration background","(3b) higher tertiary education","5","","",""
"Min 1x per week","2013","no migration background","(0) in school","91","0.27233028141703","0.224517821003561","0.320142741830499"
"Min 1x per week","2013","no migration background","(1a) inadequately completed","61","0.313646530109455","0.248691286516369","0.378601773702541"
"Min 1x per week","2013","no migration background","(1b) general elementary school","506","0.389210488248006","0.362947620217498","0.415473356278514"
"Min 1x per week","2013","no migration background","(1c) basic vocational qualification","1945","0.360277130408861","0.347065002959962","0.373489257857761"
"Min 1x per week","2013","no migration background","(2b) intermediate general qualification","207","0.359364597243089","0.320875826735127","0.397853367751051"
"Min 1x per week","2013","no migration background","(2a) intermediate vocational","2432","0.378633300105465","0.366418040675825","0.390848559535105"
"Min 1x per week","2013","no migration background","(2c_gen) general maturity certificate","243","0.293426809635839","0.260396310673543","0.326457308598136"
"Min 1x per week","2013","no migration background","(2c_voc) vocational maturity certificate","734","0.372310682428541","0.350021500338","0.394599864519082"
"Min 1x per week","2013","no migration background","(3a) lower tertiary education","689","0.334177379051888","0.313165581303769","0.355189176800007"
"Min 1x per week","2013","no migration background","(3b) higher tertiary education","1008","0.304233320840135","0.288146130410143","0.320320511270126"
"Min 1x per week","2013","direct migration background","(0) in school","4","","",""
"Min 1x per week","2013","direct migration background","(1a) inadequately completed","64","0.359449382298264","0.282143448355392","0.436755316241136"
"Min 1x per week","2013","direct migration background","(1b) general elementary school","235","0.484411213119074","0.439656460599631","0.529165965638516"
"Min 1x per week","2013","direct migration background","(1c) basic vocational qualification","263","0.397347852992268","0.357862059067808","0.436833646916727"
"Min 1x per week","2013","direct migration background","(2b) intermediate general qualification","22","","",""
"Min 1x per week","2013","direct migration background","(2a) intermediate vocational","116","0.551727356148216","0.483483055970284","0.619971656326148"
"Min 1x per week","2013","direct migration background","(2c_gen) general maturity certificate","65","0.231234567452006","0.172947344434967","0.289521790469044"
"Min 1x per week","2013","direct migration background","(2c_voc) vocational maturity certificate","157","0.482335187743568","0.430060273567799","0.534610101919337"
"Min 1x per week","2013","direct migration background","(3a) lower tertiary education","31","0.405753948344433","0.303738106582037","0.507769790106829"
"Min 1x per week","2013","direct migration background","(3b) higher tertiary education","131","0.321257816847714","0.279086524542912","0.363429109152516"
"Min 1x per week","2013","indirect migration background","(0) in school","36","0.305109226299176","0.212517489306503","0.397700963291848"
"Min 1x per week","2013","indirect migration background","(1a) inadequately completed","7","","",""
"Min 1x per week","2013","indirect migration background","(1b) general elementary school","47","0.329549511842919","0.249056878597335","0.410042145088503"
"Min 1x per week","2013","indirect migration background","(1c) basic vocational qualification","75","0.435212126191074","0.360902819145535","0.509521433236613"
"Min 1x per week","2013","indirect migration background","(2b) intermediate general qualification","26","","",""
"Min 1x per week","2013","indirect migration background","(2a) intermediate vocational","105","0.463409509549809","0.396284537595768","0.530534481503849"
"Min 1x per week","2013","indirect migration background","(2c_gen) general maturity certificate","39","0.417730666957734","0.320581153019299","0.514880180896169"
"Min 1x per week","2013","indirect migration background","(2c_voc) vocational maturity certificate","29","","",""
"Min 1x per week","2013","indirect migration background","(3a) lower tertiary education","26","","",""
"Min 1x per week","2013","indirect migration background","(3b) higher tertiary education","38","0.235701713015425","0.160996645776388","0.310406780254463"
"Min 1x per month","2013","no migration background","(0) in school","137","0.398723644289589","0.346134145419817","0.45131314315936"
"Min 1x per month","2013","no migration background","(1a) inadequately completed","46","0.265666292660259","0.203831200160426","0.327501385160091"
"Min 1x per month","2013","no migration background","(1b) general elementary school","299","0.230610039260008","0.207920981488796","0.25329909703122"
"Min 1x per month","2013","no migration background","(1c) basic vocational qualification","1414","0.274749956483158","0.262465069470761","0.287034843495555"
"Min 1x per month","2013","no migration background","(2b) intermediate general qualification","180","0.30915876186371","0.272087204408278","0.346230319319142"
"Min 1x per month","2013","no migration background","(2a) intermediate vocational","1804","0.308067024158523","0.296439856759129","0.319694191557917"
"Min 1x per month","2013","no migration background","(2c_gen) general maturity certificate","272","0.384585023682582","0.349293787150949","0.419876260214214"
"Min 1x per month","2013","no migration background","(2c_voc) vocational maturity certificate","591","0.334597847943405","0.312842166703715","0.356353529183095"
"Min 1x per month","2013","no migration background","(3a) lower tertiary education","704","0.351216884839632","0.329953476610569","0.372480293068694"
"Min 1x per month","2013","no migration background","(3b) higher tertiary education","1191","0.374187944936861","0.35726749688291","0.391108392990812"
"Min 1x per month","2013","direct migration background","(0) in school","6","","",""
"Min 1x per month","2013","direct migration background","(1a) inadequately completed","35","0.219942570492978","0.153210412353493","0.286674728632463"
"Min 1x per month","2013","direct migration background","(1b) general elementary school","107","0.236198880886557","0.198161605809922","0.274236155963193"
"Min 1x per month","2013","direct migration background","(1c) basic vocational qualification","132","0.235135021758669","0.20091556327065","0.269354480246688"
"Min 1x per month","2013","direct migration background","(2b) intermediate general qualification","6","","",""
"Min 1x per month","2013","direct migration background","(2a) intermediate vocational","49","0.20332597621679","0.148096646969997","0.258555305463582"
"Min 1x per month","2013","direct migration background","(2c_gen) general maturity certificate","50","0.367307544778275","0.30066350503722","0.43395158451933"
"Min 1x per month","2013","direct migration background","(2c_voc) vocational maturity certificate","80","0.282078404589284","0.235000409338365","0.329156399840204"
"Min 1x per month","2013","direct migration background","(3a) lower tertiary education","29","","",""
"Min 1x per month","2013","direct migration background","(3b) higher tertiary education","137","0.296370967764544","0.255130143020144","0.337611792508944"
"Min 1x per month","2013","indirect migration background","(0) in school","23","","",""
"Min 1x per month","2013","indirect migration background","(1a) inadequately completed","2","","",""
"Min 1x per month","2013","indirect migration background","(1b) general elementary school","38","0.281373237643433","0.204370612632307","0.358375862654558"
"Min 1x per month","2013","indirect migration background","(1c) basic vocational qualification","45","0.264020267133408","0.197950679467733","0.330089854799084"
"Min 1x per month","2013","indirect migration background","(2b) intermediate general qualification","18","","",""
"Min 1x per month","2013","indirect migration background","(2a) intermediate vocational","51","0.262090391025473","0.202892355798374","0.321288426252572"
"Min 1x per month","2013","indirect migration background","(2c_gen) general maturity certificate","34","0.425601263738498","0.328205809815902","0.522996717661094"
"Min 1x per month","2013","indirect migration background","(2c_voc) vocational maturity certificate","37","0.355959415399251","0.258120633390973","0.453798197407529"
"Min 1x per month","2013","indirect migration background","(3a) lower tertiary education","18","","",""
"Min 1x per month","2013","indirect migration background","(3b) higher tertiary education","46","0.306522354381313","0.225373095508055","0.387671613254571"
"Rarely","2013","no migration background","(0) in school","82","0.283345104282911","0.234945828088091","0.33174438047773"
"Rarely","2013","no migration background","(1a) inadequately completed","51","0.269162134588372","0.207069861700582","0.331254407476162"
"Rarely","2013","no migration background","(1b) general elementary school","284","0.21287409982369","0.190825165075997","0.234923034571382"
"Rarely","2013","no migration background","(1c) basic vocational qualification","1044","0.22258421937184","0.211136147956005","0.234032290787674"
"Rarely","2013","no migration background","(2b) intermediate general qualification","133","0.228417589928101","0.194741872469808","0.262093307386393"
"Rarely","2013","no migration background","(2a) intermediate vocational","1194","0.212389335857538","0.202089235611125","0.222689436103951"
"Rarely","2013","no migration background","(2c_gen) general maturity certificate","169","0.247508994747213","0.216202617761787","0.278815371732639"
"Rarely","2013","no migration background","(2c_voc) vocational maturity certificate","340","0.213056377962882","0.194176982029079","0.231935773896684"
"Rarely","2013","no migration background","(3a) lower tertiary education","407","0.251483535940263","0.232157140020724","0.270809931859803"
"Rarely","2013","no migration background","(3b) higher tertiary education","752","0.259767033502881","0.244434242026018","0.275099824979744"
"Rarely","2013","direct migration background","(0) in school","6","","",""
"Rarely","2013","direct migration background","(1a) inadequately completed","22","","",""
"Rarely","2013","direct migration background","(1b) general elementary school","65","0.143861083411637","0.112432549888943","0.175289616934332"
"Rarely","2013","direct migration background","(1c) basic vocational qualification","121","0.214144520905215","0.181043079052373","0.247245962758058"
"Rarely","2013","direct migration background","(2b) intermediate general qualification","10","","",""
"Rarely","2013","direct migration background","(2a) intermediate vocational","24","","",""
"Rarely","2013","direct migration background","(2c_gen) general maturity certificate","59","0.272217222581995","0.210684129171884","0.333750315992106"
"Rarely","2013","direct migration background","(2c_voc) vocational maturity certificate","71","0.136571473729889","0.10064722230978","0.172495725149999"
"Rarely","2013","direct migration background","(3a) lower tertiary education","24","","",""
"Rarely","2013","direct migration background","(3b) higher tertiary education","146","0.272641517717366","0.232424682959218","0.312858352475514"
"Rarely","2013","indirect migration background","(0) in school","29","","",""
"Rarely","2013","indirect migration background","(1a) inadequately completed","2","","",""
"Rarely","2013","indirect migration background","(1b) general elementary school","24","","",""
"Rarely","2013","indirect migration background","(1c) basic vocational qualification","32","0.164133776477801","0.108617873899918","0.219649679055685"
"Rarely","2013","indirect migration background","(2b) intermediate general qualification","29","","",""
"Rarely","2013","indirect migration background","(2a) intermediate vocational","28","","",""
"Rarely","2013","indirect migration background","(2c_gen) general maturity certificate","10","","",""
"Rarely","2013","indirect migration background","(2c_voc) vocational maturity certificate","17","","",""
"Rarely","2013","indirect migration background","(3a) lower tertiary education","15","","",""
"Rarely","2013","indirect migration background","(3b) higher tertiary education","33","0.351088688763143","0.267077266029793","0.435100111496493"
"Never","2013","no migration background","(0) in school","4","","",""
"Never","2013","no migration background","(1a) inadequately completed","17","","",""
"Never","2013","no migration background","(1b) general elementary school","72","0.0544781673281522","0.0422531038230596","0.0667032308332448"
"Never","2013","no migration background","(1c) basic vocational qualification","190","0.0426344640348007","0.03707442594056","0.0481945021290414"
"Never","2013","no migration background","(2b) intermediate general qualification","15","","",""
"Never","2013","no migration background","(2a) intermediate vocational","122","0.0251336056805065","0.0211915817845063","0.0290756295765066"
"Never","2013","no migration background","(2c_gen) general maturity certificate","10","","",""
"Never","2013","no migration background","(2c_voc) vocational maturity certificate","25","","",""
"Never","2013","no migration background","(3a) lower tertiary education","25","","",""
"Never","2013","no migration background","(3b) higher tertiary education","37","0.0142637053620605","0.0101175883555133","0.0184098223686077"
"Never","2013","direct migration background","(0) in school","1","","",""
"Never","2013","direct migration background","(1a) inadequately completed","11","","",""
"Never","2013","direct migration background","(1b) general elementary school","23","","",""
"Never","2013","direct migration background","(1c) basic vocational qualification","20","","",""
"Never","2013","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2013","direct migration background","(2a) intermediate vocational","2","","",""
"Never","2013","direct migration background","(2c_gen) general maturity certificate","13","","",""
"Never","2013","direct migration background","(2c_voc) vocational maturity certificate","18","","",""
"Never","2013","direct migration background","(3a) lower tertiary education","2","","",""
"Never","2013","direct migration background","(3b) higher tertiary education","28","","",""
"Never","2013","indirect migration background","(0) in school","1","","",""
"Never","2013","indirect migration background","(1a) inadequately completed","2","","",""
"Never","2013","indirect migration background","(1b) general elementary school","7","","",""
"Never","2013","indirect migration background","(1c) basic vocational qualification","3","","",""
"Never","2013","indirect migration background","(2b) intermediate general qualification","4","","",""
"Never","2013","indirect migration background","(2a) intermediate vocational","4","","",""
"Never","2013","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2013","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Never","2013","indirect migration background","(3a) lower tertiary education","1","","",""
"Never","2013","indirect migration background","(3b) higher tertiary education","2","","",""
"Daily","2014","no migration background","(0) in school","","","",""
"Daily","2014","no migration background","(1a) inadequately completed","","","",""
"Daily","2014","no migration background","(1b) general elementary school","","","",""
"Daily","2014","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2014","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2014","no migration background","(2a) intermediate vocational","","","",""
"Daily","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2014","no migration background","(3a) lower tertiary education","","","",""
"Daily","2014","no migration background","(3b) higher tertiary education","","","",""
"Daily","2014","direct migration background","(0) in school","","","",""
"Daily","2014","direct migration background","(1a) inadequately completed","","","",""
"Daily","2014","direct migration background","(1b) general elementary school","","","",""
"Daily","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2014","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2014","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2014","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2014","indirect migration background","(0) in school","","","",""
"Daily","2014","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2014","indirect migration background","(1b) general elementary school","","","",""
"Daily","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2014","no migration background","(0) in school","","","",""
"Min 1x per week","2014","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2014","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2014","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2014","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2014","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2014","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2014","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2014","direct migration background","(0) in school","","","",""
"Min 1x per week","2014","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2014","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2014","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2014","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2014","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2014","indirect migration background","(0) in school","","","",""
"Min 1x per week","2014","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2014","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2014","no migration background","(0) in school","","","",""
"Min 1x per month","2014","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2014","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2014","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2014","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2014","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2014","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2014","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2014","direct migration background","(0) in school","","","",""
"Min 1x per month","2014","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2014","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2014","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2014","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2014","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2014","indirect migration background","(0) in school","","","",""
"Min 1x per month","2014","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2014","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2014","no migration background","(0) in school","","","",""
"Rarely","2014","no migration background","(1a) inadequately completed","","","",""
"Rarely","2014","no migration background","(1b) general elementary school","","","",""
"Rarely","2014","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2014","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2014","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2014","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2014","direct migration background","(0) in school","","","",""
"Rarely","2014","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2014","direct migration background","(1b) general elementary school","","","",""
"Rarely","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2014","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2014","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2014","indirect migration background","(0) in school","","","",""
"Rarely","2014","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2014","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2014","no migration background","(0) in school","","","",""
"Never","2014","no migration background","(1a) inadequately completed","","","",""
"Never","2014","no migration background","(1b) general elementary school","","","",""
"Never","2014","no migration background","(1c) basic vocational qualification","","","",""
"Never","2014","no migration background","(2b) intermediate general qualification","","","",""
"Never","2014","no migration background","(2a) intermediate vocational","","","",""
"Never","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2014","no migration background","(3a) lower tertiary education","","","",""
"Never","2014","no migration background","(3b) higher tertiary education","","","",""
"Never","2014","direct migration background","(0) in school","","","",""
"Never","2014","direct migration background","(1a) inadequately completed","","","",""
"Never","2014","direct migration background","(1b) general elementary school","","","",""
"Never","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2014","direct migration background","(2a) intermediate vocational","","","",""
