"pli0081","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2013","Saxony","West Germany","","","","","3"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","East Germany","190","0.322719322025753","0.284963209582759","0.360475434468746","3"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2013","Saxony","East Germany","621","0.377508424258423","0.35453883923021","0.400478009286635","3"
"Min 1x per month","2013","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2013","Hesse","West Germany","504","0.300359439834451","0.278912384964285","0.321806494704617","3"
"Min 1x per month","2013","Hesse","East Germany","","","","","3"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","West Germany","351","0.267661332906793","0.244617284629764","0.290705381183821","3"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2013","Baden-Württemberg","West Germany","934","0.30170787054337","0.285310404637941","0.3181053364488","3"
"Min 1x per month","2013","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2013","Bavaria","West Germany","1261","0.307604889455052","0.293358155794773","0.321851623115331","3"
"Min 1x per month","2013","Bavaria","East Germany","","","","","3"
"Min 1x per month","2013","Berlin","West Germany","157","0.267811849959212","0.230428350676286","0.305195349242138","3"
"Min 1x per month","2013","Berlin","East Germany","172","0.334062034061177","0.290190072341565","0.37793399578079","3"
"Min 1x per month","2013","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2013","Brandenburg","East Germany","330","0.325680088859496","0.296991132223105","0.354369045495886","3"
"Min 1x per month","2013","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2013","Saxony-Anhalt","East Germany","268","0.253846902285268","0.226402142430526","0.28129166214001","3"
"Min 1x per month","2013","Thuringia","West Germany","","","","","3"
"Min 1x per month","2013","Thuringia","East Germany","315","0.318240917501628","0.289342351321535","0.34713948368172","3"
"Min 1x per month","2013","Schleswig-Holstein","West Germany","293","0.331341524875838","0.30065808925747","0.362024960494206","3"
"Min 1x per month","2013","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2013","Hamburg","West Germany","120","0.322589568643239","0.277005980459026","0.368173156827452","3"
"Min 1x per month","2013","Hamburg","East Germany","","","","","3"
"Min 1x per month","2013","Lower Saxony","West Germany","719","0.30022324481708","0.282084750625273","0.318361739008887","3"
"Min 1x per month","2013","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2013","Bremen","West Germany","55","0.319484987109116","0.25192856680336","0.387041407414873","3"
"Min 1x per month","2013","Bremen","East Germany","","","","","3"
"Min 1x per month","2013","North Rhine-Westphalia","West Germany","1467","0.292676038909095","0.280196157591044","0.305155920227146","3"
"Min 1x per week","2013","Hesse","West Germany","666","0.344459710720483","0.322227715464284","0.366691705976682","2"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","West Germany","606","0.398228309134794","0.372748749535515","0.423707868734074","2"
"Min 1x per week","2013","Hesse","East Germany","","","","","2"
"Min 1x per week","2013","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2013","Hamburg","West Germany","156","0.370501247257894","0.32340897104911","0.417593523466679","2"
"Min 1x per week","2013","Hamburg","East Germany","","","","","2"
"Min 1x per week","2013","Lower Saxony","West Germany","953","0.373602554490469","0.354458707061242","0.392746401919697","2"
"Min 1x per week","2013","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2013","Bremen","East Germany","","","","","2"
"Min 1x per week","2013","North Rhine-Westphalia","West Germany","2006","0.366661453532686","0.353443680986894","0.379879226078478","2"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2013","Baden-Württemberg","West Germany","1140","0.356812322082345","0.339698239513498","0.373926404651192","2"
"Min 1x per week","2013","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2013","Bavaria","West Germany","1499","0.361278874339112","0.346449643836641","0.376108104841582","2"
"Min 1x per week","2013","Bavaria","East Germany","","","","","2"
"Min 1x per week","2013","Berlin","West Germany","165","0.278544238882881","0.240699487937047","0.316388989828715","2"
"Min 1x per week","2013","Berlin","East Germany","140","0.324527257567004","0.280977463060978","0.36807705207303","2"
"Min 1x per week","2013","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2013","Mecklenburg-Western Pomerania","East Germany","241","0.447551814657434","0.407395127198247","0.487708502116621","2"
"Min 1x per week","2013","Saxony","West Germany","","","","","2"
"Min 1x per week","2013","Saxony","East Germany","643","0.360453904961702","0.337703775131763","0.383204034791642","2"
"Min 1x per week","2013","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2013","Thuringia","West Germany","","","","","2"
"Min 1x per week","2013","Thuringia","East Germany","363","0.33356548340957","0.304313715847993","0.362817250971147","2"
"Min 1x per week","2013","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2013","Bremen","West Germany","67","0.33545512085635","0.26704790471378","0.40386233699892","2"
"Min 1x per week","2013","Brandenburg","East Germany","376","0.34210732211262","0.313064095097365","0.371150549127875","2"
"Min 1x per week","2013","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2013","Saxony-Anhalt","East Germany","383","0.374213104456797","0.343696777737756","0.404729431175838","2"
"Min 1x per week","2013","Schleswig-Holstein","West Germany","301","0.316749803900015","0.286424027000787","0.347075580799244","2"
"Never","2013","North Rhine-Westphalia","West Germany","145","0.0372057451554538","0.0320144056219032","0.0423970846890043","5"
"Never","2013","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2013","Mecklenburg-Western Pomerania","East Germany","15","","","","5"
"Never","2013","Thuringia","West Germany","","","","","5"
"Never","2013","Thuringia","East Germany","30","0.029994856750084","0.0194122359414588","0.0405774775587092","5"
"Never","2013","Schleswig-Holstein","East Germany","","","","","5"
"Never","2013","Hamburg","West Germany","16","","","","5"
"Never","2013","Hamburg","East Germany","","","","","5"
"Never","2013","Lower Saxony","West Germany","52","0.0291657205147759","0.0225067326553847","0.0358247083741672","5"
"Never","2013","Lower Saxony","East Germany","","","","","5"
"Never","2013","Bremen","West Germany","9","","","","5"
"Never","2013","Bremen","East Germany","","","","","5"
"Never","2013","Saxony","West Germany","","","","","5"
"Never","2013","Saxony","East Germany","40","0.0324276673057864","0.0240345622089584","0.0408207724026143","5"
"Never","2013","Saxony-Anhalt","West Germany","","","","","5"
"Never","2013","Saxony-Anhalt","East Germany","18","","","","5"
"Never","2013","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2013","Hesse","West Germany","56","0.0433961840551305","0.0338638038453434","0.0529285642649176","5"
"Never","2013","Hesse","East Germany","","","","","5"
"Never","2013","Rhineland-Palatinate,Saarland","West Germany","25","","","","5"
"Never","2013","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2013","Baden-Württemberg","West Germany","59","0.0260323532150173","0.0203439048178539","0.0317208016121807","5"
"Never","2013","Baden-Württemberg","East Germany","","","","","5"
"Never","2013","Bavaria","West Germany","126","0.0395575595957366","0.0335403919899683","0.0455747272015048","5"
"Never","2013","Bavaria","East Germany","","","","","5"
"Never","2013","Berlin","West Germany","38","0.0578188783795198","0.0381148175864507","0.0775229391725889","5"
"Never","2013","Berlin","East Germany","9","","","","5"
"Never","2013","Brandenburg","West Germany","","","","","5"
"Never","2013","Brandenburg","East Germany","19","","","","5"
"Never","2013","Schleswig-Holstein","West Germany","21","","","","5"
"Rarely","2013","Mecklenburg-Western Pomerania","East Germany","106","0.160445247092935","0.1308052344785","0.190085259707371","4"
"Rarely","2013","Saxony","West Germany","","","","","4"
"Rarely","2013","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2013","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2013","Saxony","East Germany","289","0.165129520896992","0.147536314445915","0.182722727348068","4"
"Rarely","2013","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2013","Hesse","West Germany","392","0.226031670800761","0.206463250260019","0.245600091341503","4"
"Rarely","2013","Hesse","East Germany","","","","","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","West Germany","303","0.229411326058594","0.207527224882502","0.251295427234685","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2013","Baden-Württemberg","West Germany","659","0.246225273617955","0.230834801464515","0.261615745771395","4"
"Rarely","2013","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2013","Bavaria","West Germany","867","0.228634392512078","0.215670285489125","0.241598499535031","4"
"Rarely","2013","Bavaria","East Germany","","","","","4"
"Rarely","2013","Saxony-Anhalt","East Germany","176","0.199733200868972","0.174521505056529","0.224944896681416","4"
"Rarely","2013","Thuringia","West Germany","","","","","4"
"Rarely","2013","Thuringia","East Germany","189","0.209430756542706","0.184185894113726","0.234675618971685","4"
"Rarely","2013","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2013","Berlin","West Germany","156","0.351296369726913","0.310995566364858","0.391597173088969","4"
"Rarely","2013","Berlin","East Germany","114","0.291573022835339","0.249298586943735","0.333847458726943","4"
"Rarely","2013","Brandenburg","West Germany","","","","","4"
"Rarely","2013","Brandenburg","East Germany","213","0.239572509079241","0.213442861424699","0.265702156733784","4"
"Rarely","2013","Schleswig-Holstein","West Germany","214","0.227150211340703","0.199837300020607","0.254463122660799","4"
"Rarely","2013","Hamburg","West Germany","96","0.239167615111514","0.197571469485432","0.280763760737596","4"
"Rarely","2013","Hamburg","East Germany","","","","","4"
"Rarely","2013","Lower Saxony","West Germany","511","0.21714133500196","0.200825389345283","0.233457280658637","4"
"Rarely","2013","Lower Saxony","East Germany","","","","","4"
"Rarely","2013","Bremen","West Germany","42","0.187592845868918","0.131031784332014","0.244153907405822","4"
"Rarely","2013","Bremen","East Germany","","","","","4"
"Rarely","2013","North Rhine-Westphalia","West Germany","1028","0.218233487825861","0.206904087729634","0.229562887922087","4"
"Daily","2014","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2014","Hesse","West Germany","","","","","1"
"Daily","2014","Hesse","East Germany","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2014","Baden-Württemberg","West Germany","","","","","1"
"Daily","2014","Baden-Württemberg","East Germany","","","","","1"
"Daily","2014","Bavaria","West Germany","","","","","1"
"Daily","2014","Bavaria","East Germany","","","","","1"
"Daily","2014","Berlin","West Germany","","","","","1"
"Daily","2014","Berlin","East Germany","","","","","1"
"Daily","2014","Brandenburg","West Germany","","","","","1"
"Daily","2014","Brandenburg","East Germany","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2014","Saxony","West Germany","","","","","1"
"Daily","2014","Saxony","East Germany","","","","","1"
"Daily","2014","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2014","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2014","Thuringia","West Germany","","","","","1"
"Daily","2014","Thuringia","East Germany","","","","","1"
"Daily","2014","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2014","Hamburg","West Germany","","","","","1"
"Daily","2014","Hamburg","East Germany","","","","","1"
"Daily","2014","Schleswig-Holstein","West Germany","","","","","1"
"Daily","2014","Lower Saxony","West Germany","","","","","1"
"Daily","2014","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2014","Bremen","West Germany","","","","","1"
"Daily","2014","Bremen","East Germany","","","","","1"
"Daily","2014","Lower Saxony","East Germany","","","","","1"
"Min 1x per month","2014","Saxony","West Germany","","","","","3"
"Min 1x per month","2014","Saxony","East Germany","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2014","Hesse","West Germany","","","","","3"
"Min 1x per month","2014","Hesse","East Germany","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2014","Bavaria","West Germany","","","","","3"
"Min 1x per month","2014","Bavaria","East Germany","","","","","3"
"Min 1x per month","2014","Berlin","West Germany","","","","","3"
"Min 1x per month","2014","Berlin","East Germany","","","","","3"
"Min 1x per month","2014","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2014","Brandenburg","East Germany","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2014","Hamburg","West Germany","","","","","3"
"Min 1x per month","2014","Hamburg","East Germany","","","","","3"
"Min 1x per month","2014","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","2014","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2014","Bremen","West Germany","","","","","3"
"Min 1x per month","2014","Bremen","East Germany","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","2014","Thuringia","West Germany","","","","","3"
"Min 1x per month","2014","Thuringia","East Germany","","","","","3"
"Min 1x per week","2014","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2014","Hesse","West Germany","","","","","2"
"Min 1x per week","2014","Hesse","East Germany","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","2014","Hamburg","West Germany","","","","","2"
"Min 1x per week","2014","Hamburg","East Germany","","","","","2"
"Min 1x per week","2014","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","2014","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","2014","Saxony","West Germany","","","","","2"
"Min 1x per week","2014","Saxony","East Germany","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2014","Bremen","West Germany","","","","","2"
"Min 1x per week","2014","Bremen","East Germany","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2014","Bavaria","West Germany","","","","","2"
"Min 1x per week","2014","Bavaria","East Germany","","","","","2"
"Min 1x per week","2014","Berlin","West Germany","","","","","2"
"Min 1x per week","2014","Berlin","East Germany","","","","","2"
"Min 1x per week","2014","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2014","Brandenburg","East Germany","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","2014","Thuringia","West Germany","","","","","2"
"Min 1x per week","2014","Thuringia","East Germany","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","West Germany","","","","","2"
"Never","2014","North Rhine-Westphalia","West Germany","","","","","5"
"Never","2014","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2014","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","2014","Schleswig-Holstein","East Germany","","","","","5"
"Never","2014","Hamburg","West Germany","","","","","5"
"Never","2014","Hamburg","East Germany","","","","","5"
"Never","2014","Lower Saxony","West Germany","","","","","5"
"Never","2014","Lower Saxony","East Germany","","","","","5"
"Never","2014","Bremen","West Germany","","","","","5"
"Never","2014","Bremen","East Germany","","","","","5"
"Never","2014","Saxony","West Germany","","","","","5"
"Never","2014","Saxony","East Germany","","","","","5"
"Never","2014","Saxony-Anhalt","West Germany","","","","","5"
"Never","2014","Saxony-Anhalt","East Germany","","","","","5"
"Never","2014","Thuringia","West Germany","","","","","5"
"Never","2014","Thuringia","East Germany","","","","","5"
"Never","2014","Schleswig-Holstein","West Germany","","","","","5"
"Never","2014","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2014","Hesse","West Germany","","","","","5"
"Never","2014","Hesse","East Germany","","","","","5"
"Never","2014","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","2014","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2014","Baden-Württemberg","West Germany","","","","","5"
"Never","2014","Baden-Württemberg","East Germany","","","","","5"
"Never","2014","Bavaria","West Germany","","","","","5"
"Never","2014","Bavaria","East Germany","","","","","5"
"Never","2014","Berlin","West Germany","","","","","5"
"Never","2014","Berlin","East Germany","","","","","5"
"Never","2014","Brandenburg","West Germany","","","","","5"
"Never","2014","Brandenburg","East Germany","","","","","5"
"Rarely","2014","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","2014","Saxony","West Germany","","","","","4"
"Rarely","2014","Saxony","East Germany","","","","","4"
"Rarely","2014","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2014","Thuringia","East Germany","","","","","4"
"Rarely","2014","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2014","Saxony-Anhalt","East Germany","","","","","4"
"Rarely","2014","Thuringia","West Germany","","","","","4"
"Rarely","2014","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2014","Hesse","West Germany","","","","","4"
"Rarely","2014","Hesse","East Germany","","","","","4"
"Rarely","2014","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","2014","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2014","Baden-Württemberg","West Germany","","","","","4"
"Rarely","2014","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2014","Bavaria","West Germany","","","","","4"
"Rarely","2014","Bavaria","East Germany","","","","","4"
"Rarely","2014","Schleswig-Holstein","West Germany","","","","","4"
"Rarely","2014","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2014","Berlin","West Germany","","","","","4"
"Rarely","2014","Berlin","East Germany","","","","","4"
"Rarely","2014","Brandenburg","West Germany","","","","","4"
"Rarely","2014","Brandenburg","East Germany","","","","","4"
"Rarely","2014","Lower Saxony","East Germany","","","","","4"
"Rarely","2014","Bremen","West Germany","","","","","4"
"Rarely","2014","Hamburg","West Germany","","","","","4"
"Rarely","2014","Hamburg","East Germany","","","","","4"
"Rarely","2014","Lower Saxony","West Germany","","","","","4"
"Rarely","2014","Bremen","East Germany","","","","","4"
"Rarely","2014","North Rhine-Westphalia","West Germany","","","","","4"
"Daily","2015","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2015","Hesse","West Germany","","","","","1"
"Daily","2015","Hesse","East Germany","","","","","1"
"Daily","2015","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","2015","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2015","Baden-Württemberg","West Germany","","","","","1"
"Daily","2015","Baden-Württemberg","East Germany","","","","","1"
"Daily","2015","Bavaria","West Germany","","","","","1"
"Daily","2015","Bavaria","East Germany","","","","","1"
"Daily","2015","Berlin","West Germany","","","","","1"
"Daily","2015","Berlin","East Germany","","","","","1"
"Daily","2015","Brandenburg","West Germany","","","","","1"
"Daily","2015","Brandenburg","East Germany","","","","","1"
"Daily","2015","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2015","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2015","Saxony","West Germany","","","","","1"
"Daily","2015","Saxony","East Germany","","","","","1"
"Daily","2015","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2015","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2015","Thuringia","West Germany","","","","","1"
"Daily","2015","Thuringia","East Germany","","","","","1"
"Daily","2015","Lower Saxony","West Germany","","","","","1"
"Daily","2015","Hamburg","West Germany","","","","","1"
"Daily","2015","Hamburg","East Germany","","","","","1"
"Daily","2015","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2015","Lower Saxony","East Germany","","","","","1"
"Daily","2015","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2015","Bremen","East Germany","","","","","1"
"Daily","2015","Schleswig-Holstein","West Germany","","","","","1"
"Daily","2015","Bremen","West Germany","","","","","1"
"Min 1x per month","2015","Saxony","East Germany","","","","","3"
"Min 1x per month","2015","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2015","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","2015","Saxony","West Germany","","","","","3"
"Min 1x per month","2015","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2015","Hesse","West Germany","","","","","3"
"Min 1x per month","2015","Hesse","East Germany","","","","","3"
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2015","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","2015","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2015","Bavaria","West Germany","","","","","3"
"Min 1x per month","2015","Bavaria","East Germany","","","","","3"
"Min 1x per month","2015","Berlin","West Germany","","","","","3"
"Min 1x per month","2015","Berlin","East Germany","","","","","3"
"Min 1x per month","2015","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2015","Brandenburg","East Germany","","","","","3"
"Min 1x per month","2015","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","2015","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2015","Hamburg","West Germany","","","","","3"
"Min 1x per month","2015","Hamburg","East Germany","","","","","3"
"Min 1x per month","2015","Bremen","West Germany","","","","","3"
"Min 1x per month","2015","Bremen","East Germany","","","","","3"
"Min 1x per month","2015","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","2015","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","2015","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2015","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2015","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","2015","Thuringia","West Germany","","","","","3"
"Min 1x per month","2015","Thuringia","East Germany","","","","","3"
"Min 1x per week","2015","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2015","Hesse","West Germany","","","","","2"
"Min 1x per week","2015","Hesse","East Germany","","","","","2"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","2015","Bremen","East Germany","","","","","2"
"Min 1x per week","2015","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","2015","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","2015","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2015","Hamburg","West Germany","","","","","2"
"Min 1x per week","2015","Hamburg","East Germany","","","","","2"
"Min 1x per week","2015","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","2015","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2015","Bremen","West Germany","","","","","2"
"Min 1x per week","2015","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","2015","Saxony","West Germany","","","","","2"
"Min 1x per week","2015","Saxony","East Germany","","","","","2"
"Min 1x per week","2015","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2015","Thuringia","East Germany","","","","","2"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2015","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","2015","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2015","Bavaria","West Germany","","","","","2"
"Min 1x per week","2015","Bavaria","East Germany","","","","","2"
"Min 1x per week","2015","Berlin","West Germany","","","","","2"
"Min 1x per week","2015","Berlin","East Germany","","","","","2"
"Min 1x per week","2015","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2015","Brandenburg","East Germany","","","","","2"
"Min 1x per week","2015","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2015","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","2015","Thuringia","West Germany","","","","","2"
"Never","2015","North Rhine-Westphalia","West Germany","","","","","5"
"Never","2015","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2015","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","2015","Saxony","West Germany","","","","","5"
"Never","2015","Saxony","East Germany","","","","","5"
"Never","2015","Saxony-Anhalt","West Germany","","","","","5"
"Never","2015","Saxony-Anhalt","East Germany","","","","","5"
"Never","2015","Thuringia","West Germany","","","","","5"
"Never","2015","Thuringia","East Germany","","","","","5"
"Never","2015","Schleswig-Holstein","West Germany","","","","","5"
"Never","2015","Schleswig-Holstein","East Germany","","","","","5"
"Never","2015","Hamburg","West Germany","","","","","5"
"Never","2015","Hamburg","East Germany","","","","","5"
"Never","2015","Lower Saxony","West Germany","","","","","5"
"Never","2015","Lower Saxony","East Germany","","","","","5"
"Never","2015","Bremen","West Germany","","","","","5"
"Never","2015","Bremen","East Germany","","","","","5"
"Never","2015","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2015","Hesse","West Germany","","","","","5"
"Never","2015","Hesse","East Germany","","","","","5"
"Never","2015","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","2015","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2015","Baden-Württemberg","West Germany","","","","","5"
"Never","2015","Baden-Württemberg","East Germany","","","","","5"
"Never","2015","Bavaria","West Germany","","","","","5"
"Never","2015","Bavaria","East Germany","","","","","5"
"Never","2015","Berlin","West Germany","","","","","5"
"Never","2015","Berlin","East Germany","","","","","5"
"Never","2015","Brandenburg","West Germany","","","","","5"
"Never","2015","Brandenburg","East Germany","","","","","5"
"Rarely","2015","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2015","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","2015","Saxony","West Germany","","","","","4"
"Rarely","2015","Saxony","East Germany","","","","","4"
"Rarely","2015","Thuringia","East Germany","","","","","4"
"Rarely","2015","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2015","Saxony-Anhalt","East Germany","","","","","4"
"Rarely","2015","Thuringia","West Germany","","","","","4"
"Rarely","2015","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2015","Hesse","West Germany","","","","","4"
"Rarely","2015","Hesse","East Germany","","","","","4"
"Rarely","2015","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","2015","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2015","Baden-Württemberg","West Germany","","","","","4"
"Rarely","2015","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2015","Bavaria","West Germany","","","","","4"
"Rarely","2015","Bavaria","East Germany","","","","","4"
"Rarely","2015","Berlin","West Germany","","","","","4"
"Rarely","2015","Berlin","East Germany","","","","","4"
"Rarely","2015","Brandenburg","West Germany","","","","","4"
"Rarely","2015","Brandenburg","East Germany","","","","","4"
"Rarely","2015","Schleswig-Holstein","West Germany","","","","","4"
"Rarely","2015","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2015","Hamburg","West Germany","","","","","4"
"Rarely","2015","Hamburg","East Germany","","","","","4"
"Rarely","2015","Lower Saxony","West Germany","","","","","4"
"Rarely","2015","Lower Saxony","East Germany","","","","","4"
