"pli0081","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2019","16-34 y.","Part Time","563","0.308853603081734","0.287868088982879","0.329839117180589","3"
"Min 1x per month","2019","35-65 y.","Part Time","1407","0.293878309193771","0.280922320847189","0.306834297540354","3"
"Min 1x per month","2019","35-65 y.","Not Working","577","0.252989766588792","0.235102433432227","0.270877099745357","3"
"Min 1x per month","2019","66 and older","Full Time","69","0.21864262520139","0.164635742997468","0.272649507405313","3"
"Min 1x per month","2019","66 and older","Part Time","173","0.258046662649044","0.223351821328439","0.292741503969649","3"
"Min 1x per month","2019","66 and older","Not Working","1279","0.273636953911904","0.260451922476913","0.286821985346896","3"
"Min 1x per month","2019","35-65 y.","Full Time","2714","0.334762215086308","0.324496711989102","0.345027718183513","3"
"Min 1x per month","2019","16-34 y.","Full Time","673","0.315587144476273","0.295942345359504","0.335231943593042","3"
"Min 1x per month","2019","16-34 y.","Not Working","450","0.322337848985678","0.298122510678352","0.346553187293004","3"
"Min 1x per week","2019","35-65 y.","Not Working","773","0.329071860984672","0.309738194608784","0.348405527360559","2"
"Min 1x per week","2019","16-34 y.","Not Working","464","0.324226269290267","0.299973964005529","0.348478574575005","2"
"Min 1x per week","2019","35-65 y.","Part Time","1877","0.39107169539146","0.377192692087655","0.404950698695266","2"
"Min 1x per week","2019","66 and older","Part Time","228","0.325799215221875","0.288637382021453","0.362961048422297","2"
"Min 1x per week","2019","66 and older","Not Working","1601","0.360769110436236","0.346566751816749","0.374971469055724","2"
"Min 1x per week","2019","16-34 y.","Full Time","889","0.406320997093639","0.385560423979365","0.427081570207914","2"
"Min 1x per week","2019","16-34 y.","Part Time","694","0.362861129046183","0.341021486431562","0.384700771660804","2"
"Min 1x per week","2019","66 and older","Full Time","86","0.379323943753953","0.315923184828464","0.442724702679442","2"
"Min 1x per week","2019","35-65 y.","Full Time","2869","0.341538371349274","0.331222437346798","0.35185430535175","2"
"Never","2019","16-34 y.","Full Time","45","0.017211746714151","0.0117141698168978","0.0227093236114042","5"
"Never","2019","16-34 y.","Part Time","65","0.0308438553888665","0.0229907855698697","0.0386969252078633","5"
"Never","2019","16-34 y.","Not Working","66","0.0484869000776789","0.0373581120697434","0.0596156880856144","5"
"Never","2019","35-65 y.","Full Time","197","0.0275839895706006","0.0240212985609015","0.0311466805802998","5"
"Never","2019","35-65 y.","Part Time","156","0.0347079740404713","0.029502131865496","0.0399138162154467","5"
"Never","2019","35-65 y.","Not Working","167","0.0764074942003775","0.0654770195393046","0.0873379688614504","5"
"Never","2019","66 and older","Full Time","5","","","","5"
"Never","2019","66 and older","Part Time","18","","","","5"
"Never","2019","66 and older","Not Working","190","0.0495008173911761","0.0430857830685454","0.0559158517138069","5"
"Rarely","2019","35-65 y.","Not Working","538","0.239850161002357","0.222281022999375","0.25741929900534","4"
"Rarely","2019","16-34 y.","Part Time","400","0.211590463525976","0.193038826773456","0.230142100278496","4"
"Rarely","2019","35-65 y.","Part Time","978","0.224426111542735","0.212560358967102","0.236291864118368","4"
"Rarely","2019","16-34 y.","Full Time","392","0.194341688417186","0.177615873267318","0.211067503567054","4"
"Rarely","2019","35-65 y.","Full Time","1882","0.245387061587867","0.236026292735916","0.254747830439819","4"
"Rarely","2019","66 and older","Part Time","149","0.303759178092697","0.267294537950332","0.340223818235061","4"
"Rarely","2019","66 and older","Not Working","973","0.234473256687681","0.221943467426028","0.247003045949335","4"
"Rarely","2019","16-34 y.","Not Working","358","0.249789706900462","0.227360854518148","0.272218559282776","4"
"Rarely","2019","66 and older","Full Time","54","0.267419385436997","0.209585684312935","0.325253086561059","4"
