"pli0081","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Never","2009","vocational + Abi","Urban Area","","","",""
"Never","2009","vocational + Abi","Rural Area","","","",""
"Never","2009","higher vocational","Urban Area","","","",""
"Never","2009","higher vocational","Rural Area","","","",""
"Never","2009","higher education","Urban Area","","","",""
"Never","2009","higher education","Rural Area","","","",""
"Daily","2010","in school","Urban Area","","","",""
"Daily","2010","in school","Rural Area","","","",""
"Daily","2010","inadequately","Urban Area","","","",""
"Daily","2010","inadequately","Rural Area","","","",""
"Daily","2010","general elemantary","Urban Area","","","",""
"Daily","2010","general elemantary","Rural Area","","","",""
"Daily","2010","middle vocational","Urban Area","","","",""
"Daily","2010","middle vocational","Rural Area","","","",""
"Daily","2010","vocational + Abi","Urban Area","","","",""
"Daily","2010","vocational + Abi","Rural Area","","","",""
"Daily","2010","higher vocational","Urban Area","","","",""
"Daily","2010","higher vocational","Rural Area","","","",""
"Daily","2010","higher education","Urban Area","","","",""
"Daily","2010","higher education","Rural Area","","","",""
"Min 1x per week","2010","in school","Urban Area","","","",""
"Min 1x per week","2010","in school","Rural Area","","","",""
"Min 1x per week","2010","inadequately","Urban Area","","","",""
"Min 1x per week","2010","inadequately","Rural Area","","","",""
"Min 1x per week","2010","general elemantary","Urban Area","","","",""
"Min 1x per week","2010","general elemantary","Rural Area","","","",""
"Min 1x per week","2010","middle vocational","Urban Area","","","",""
"Min 1x per week","2010","middle vocational","Rural Area","","","",""
"Min 1x per week","2010","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2010","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2010","higher vocational","Urban Area","","","",""
"Min 1x per week","2010","higher vocational","Rural Area","","","",""
"Min 1x per week","2010","higher education","Urban Area","","","",""
"Min 1x per week","2010","higher education","Rural Area","","","",""
"Min 1x per month","2010","in school","Urban Area","","","",""
"Min 1x per month","2010","in school","Rural Area","","","",""
"Min 1x per month","2010","inadequately","Urban Area","","","",""
"Min 1x per month","2010","inadequately","Rural Area","","","",""
"Min 1x per month","2010","general elemantary","Urban Area","","","",""
"Min 1x per month","2010","general elemantary","Rural Area","","","",""
"Min 1x per month","2010","middle vocational","Urban Area","","","",""
"Min 1x per month","2010","middle vocational","Rural Area","","","",""
"Min 1x per month","2010","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2010","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2010","higher vocational","Urban Area","","","",""
"Min 1x per month","2010","higher vocational","Rural Area","","","",""
"Min 1x per month","2010","higher education","Urban Area","","","",""
"Min 1x per month","2010","higher education","Rural Area","","","",""
"Rarely","2010","in school","Urban Area","","","",""
"Rarely","2010","in school","Rural Area","","","",""
"Rarely","2010","inadequately","Urban Area","","","",""
"Rarely","2010","inadequately","Rural Area","","","",""
"Rarely","2010","general elemantary","Urban Area","","","",""
"Rarely","2010","general elemantary","Rural Area","","","",""
"Rarely","2010","middle vocational","Urban Area","","","",""
"Rarely","2010","middle vocational","Rural Area","","","",""
"Rarely","2010","vocational + Abi","Urban Area","","","",""
"Rarely","2010","vocational + Abi","Rural Area","","","",""
"Rarely","2010","higher vocational","Urban Area","","","",""
"Rarely","2010","higher vocational","Rural Area","","","",""
"Rarely","2010","higher education","Urban Area","","","",""
"Rarely","2010","higher education","Rural Area","","","",""
"Never","2010","in school","Urban Area","","","",""
"Never","2010","in school","Rural Area","","","",""
"Never","2010","inadequately","Urban Area","","","",""
"Never","2010","inadequately","Rural Area","","","",""
"Never","2010","general elemantary","Urban Area","","","",""
"Never","2010","general elemantary","Rural Area","","","",""
"Never","2010","middle vocational","Urban Area","","","",""
"Never","2010","middle vocational","Rural Area","","","",""
"Never","2010","vocational + Abi","Urban Area","","","",""
"Never","2010","vocational + Abi","Rural Area","","","",""
"Never","2010","higher vocational","Urban Area","","","",""
"Never","2010","higher vocational","Rural Area","","","",""
"Never","2010","higher education","Urban Area","","","",""
"Never","2010","higher education","Rural Area","","","",""
"Daily","2011","in school","Urban Area","","","",""
"Daily","2011","in school","Rural Area","","","",""
"Daily","2011","inadequately","Urban Area","","","",""
"Daily","2011","inadequately","Rural Area","","","",""
"Daily","2011","general elemantary","Urban Area","","","",""
"Daily","2011","general elemantary","Rural Area","","","",""
"Daily","2011","middle vocational","Urban Area","","","",""
"Daily","2011","middle vocational","Rural Area","","","",""
"Daily","2011","vocational + Abi","Urban Area","","","",""
"Daily","2011","vocational + Abi","Rural Area","","","",""
"Daily","2011","higher vocational","Urban Area","","","",""
"Daily","2011","higher vocational","Rural Area","","","",""
"Daily","2011","higher education","Urban Area","","","",""
"Daily","2011","higher education","Rural Area","","","",""
"Min 1x per week","2011","in school","Urban Area","","","",""
"Min 1x per week","2011","in school","Rural Area","","","",""
"Min 1x per week","2011","inadequately","Urban Area","","","",""
"Min 1x per week","2011","inadequately","Rural Area","","","",""
"Min 1x per week","2011","general elemantary","Urban Area","","","",""
"Min 1x per week","2011","general elemantary","Rural Area","","","",""
"Min 1x per week","2011","middle vocational","Urban Area","","","",""
"Min 1x per week","2011","middle vocational","Rural Area","","","",""
"Min 1x per week","2011","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2011","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2011","higher vocational","Urban Area","","","",""
"Min 1x per week","2011","higher vocational","Rural Area","","","",""
"Min 1x per week","2011","higher education","Urban Area","","","",""
"Min 1x per week","2011","higher education","Rural Area","","","",""
"Min 1x per month","2011","in school","Urban Area","","","",""
"Min 1x per month","2011","in school","Rural Area","","","",""
"Min 1x per month","2011","inadequately","Urban Area","","","",""
"Min 1x per month","2011","inadequately","Rural Area","","","",""
"Min 1x per month","2011","general elemantary","Urban Area","","","",""
"Min 1x per month","2011","general elemantary","Rural Area","","","",""
"Min 1x per month","2011","middle vocational","Urban Area","","","",""
"Min 1x per month","2011","middle vocational","Rural Area","","","",""
"Min 1x per month","2011","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2011","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2011","higher vocational","Urban Area","","","",""
"Min 1x per month","2011","higher vocational","Rural Area","","","",""
"Min 1x per month","2011","higher education","Urban Area","","","",""
"Min 1x per month","2011","higher education","Rural Area","","","",""
"Rarely","2011","in school","Urban Area","","","",""
"Rarely","2011","in school","Rural Area","","","",""
"Rarely","2011","inadequately","Urban Area","","","",""
"Rarely","2011","inadequately","Rural Area","","","",""
"Rarely","2011","general elemantary","Urban Area","","","",""
"Rarely","2011","general elemantary","Rural Area","","","",""
"Rarely","2011","middle vocational","Urban Area","","","",""
"Rarely","2011","middle vocational","Rural Area","","","",""
"Rarely","2011","vocational + Abi","Urban Area","","","",""
"Rarely","2011","vocational + Abi","Rural Area","","","",""
"Rarely","2011","higher vocational","Urban Area","","","",""
"Rarely","2011","higher vocational","Rural Area","","","",""
"Rarely","2011","higher education","Urban Area","","","",""
"Rarely","2011","higher education","Rural Area","","","",""
"Never","2011","in school","Urban Area","","","",""
"Never","2011","in school","Rural Area","","","",""
"Never","2011","inadequately","Urban Area","","","",""
"Never","2011","inadequately","Rural Area","","","",""
"Never","2011","general elemantary","Urban Area","","","",""
"Never","2011","general elemantary","Rural Area","","","",""
"Never","2011","middle vocational","Urban Area","","","",""
"Never","2011","middle vocational","Rural Area","","","",""
"Never","2011","vocational + Abi","Urban Area","","","",""
"Never","2011","vocational + Abi","Rural Area","","","",""
"Never","2011","higher vocational","Urban Area","","","",""
"Never","2011","higher vocational","Rural Area","","","",""
"Never","2011","higher education","Urban Area","","","",""
"Never","2011","higher education","Rural Area","","","",""
"Daily","2012","in school","Urban Area","","","",""
"Daily","2012","in school","Rural Area","","","",""
"Daily","2012","inadequately","Urban Area","","","",""
"Daily","2012","inadequately","Rural Area","","","",""
"Daily","2012","general elemantary","Urban Area","","","",""
"Daily","2012","general elemantary","Rural Area","","","",""
"Daily","2012","middle vocational","Urban Area","","","",""
"Daily","2012","middle vocational","Rural Area","","","",""
"Daily","2012","vocational + Abi","Urban Area","","","",""
"Daily","2012","vocational + Abi","Rural Area","","","",""
"Daily","2012","higher vocational","Urban Area","","","",""
"Daily","2012","higher vocational","Rural Area","","","",""
"Daily","2012","higher education","Urban Area","","","",""
"Daily","2012","higher education","Rural Area","","","",""
"Min 1x per week","2012","in school","Urban Area","","","",""
"Min 1x per week","2012","in school","Rural Area","","","",""
"Min 1x per week","2012","inadequately","Urban Area","","","",""
"Min 1x per week","2012","inadequately","Rural Area","","","",""
"Min 1x per week","2012","general elemantary","Urban Area","","","",""
"Min 1x per week","2012","general elemantary","Rural Area","","","",""
"Min 1x per week","2012","middle vocational","Urban Area","","","",""
"Min 1x per week","2012","middle vocational","Rural Area","","","",""
"Min 1x per week","2012","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2012","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2012","higher vocational","Urban Area","","","",""
"Min 1x per week","2012","higher vocational","Rural Area","","","",""
"Min 1x per week","2012","higher education","Urban Area","","","",""
"Min 1x per week","2012","higher education","Rural Area","","","",""
"Min 1x per month","2012","in school","Urban Area","","","",""
"Min 1x per month","2012","in school","Rural Area","","","",""
"Min 1x per month","2012","inadequately","Urban Area","","","",""
"Min 1x per month","2012","inadequately","Rural Area","","","",""
"Min 1x per month","2012","general elemantary","Urban Area","","","",""
"Min 1x per month","2012","general elemantary","Rural Area","","","",""
"Min 1x per month","2012","middle vocational","Urban Area","","","",""
"Min 1x per month","2012","middle vocational","Rural Area","","","",""
"Min 1x per month","2012","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2012","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2012","higher vocational","Urban Area","","","",""
"Min 1x per month","2012","higher vocational","Rural Area","","","",""
"Min 1x per month","2012","higher education","Urban Area","","","",""
"Min 1x per month","2012","higher education","Rural Area","","","",""
"Rarely","2012","in school","Urban Area","","","",""
"Rarely","2012","in school","Rural Area","","","",""
"Rarely","2012","inadequately","Urban Area","","","",""
"Rarely","2012","inadequately","Rural Area","","","",""
"Rarely","2012","general elemantary","Urban Area","","","",""
"Rarely","2012","general elemantary","Rural Area","","","",""
"Rarely","2012","middle vocational","Urban Area","","","",""
"Rarely","2012","middle vocational","Rural Area","","","",""
"Rarely","2012","vocational + Abi","Urban Area","","","",""
"Rarely","2012","vocational + Abi","Rural Area","","","",""
"Rarely","2012","higher vocational","Urban Area","","","",""
"Rarely","2012","higher vocational","Rural Area","","","",""
"Rarely","2012","higher education","Urban Area","","","",""
"Rarely","2012","higher education","Rural Area","","","",""
"Never","2012","in school","Urban Area","","","",""
"Never","2012","in school","Rural Area","","","",""
"Never","2012","inadequately","Urban Area","","","",""
"Never","2012","inadequately","Rural Area","","","",""
"Never","2012","general elemantary","Urban Area","","","",""
"Never","2012","general elemantary","Rural Area","","","",""
"Never","2012","middle vocational","Urban Area","","","",""
"Never","2012","middle vocational","Rural Area","","","",""
"Never","2012","vocational + Abi","Urban Area","","","",""
"Never","2012","vocational + Abi","Rural Area","","","",""
"Never","2012","higher vocational","Urban Area","","","",""
"Never","2012","higher vocational","Rural Area","","","",""
"Never","2012","higher education","Urban Area","","","",""
"Never","2012","higher education","Rural Area","","","",""
"Daily","2013","in school","Urban Area","17","","",""
"Daily","2013","in school","Rural Area","11","","",""
"Daily","2013","inadequately","Urban Area","36","0.161519649344723","0.112213585844526","0.21082571284492"
"Daily","2013","inadequately","Rural Area","10","","",""
"Daily","2013","general elemantary","Urban Area","181","0.10253798468239","0.0881049519441902","0.11697101742059"
"Daily","2013","general elemantary","Rural Area","103","0.0902772649576816","0.071554475348591","0.109000054566772"
"Daily","2013","middle vocational","Urban Area","615","0.0806375300517392","0.0744229967686686","0.0868520633348098"
"Daily","2013","middle vocational","Rural Area","485","0.0949721130207542","0.0868861559172934","0.103058070124215"
"Daily","2013","vocational + Abi","Urban Area","77","0.0541143840344332","0.0417683091685713","0.066460458900295"
"Daily","2013","vocational + Abi","Rural Area","41","0.0522119450449502","0.0324548011911529","0.0719690888987475"
"Daily","2013","higher vocational","Urban Area","52","0.0459185622258733","0.0329586788287898","0.0588784456229567"
"Daily","2013","higher vocational","Rural Area","63","0.100359601215587","0.0776749513211677","0.123044251110006"
"Daily","2013","higher education","Urban Area","192","0.0433073777944096","0.0371456201761437","0.0494691354126754"
"Daily","2013","higher education","Rural Area","110","0.0620455517102775","0.0503343762472711","0.073756727173284"
"Min 1x per week","2013","in school","Urban Area","90","0.242928693314991","0.195034756917533","0.290822629712449"
"Min 1x per week","2013","in school","Rural Area","40","0.369956964449056","0.289112829425672","0.450801099472439"
"Min 1x per week","2013","inadequately","Urban Area","78","0.33506406003561","0.271823598424942","0.398304521646278"
"Min 1x per week","2013","inadequately","Rural Area","41","0.345774066225159","0.259221652675844","0.432326479774475"
"Min 1x per week","2013","general elemantary","Urban Area","712","0.416640737091403","0.393184621972493","0.440096852210313"
"Min 1x per week","2013","general elemantary","Rural Area","316","0.362948505460581","0.331533538162532","0.39436347275863"
"Min 1x per week","2013","middle vocational","Urban Area","2887","0.355121408048433","0.344198860818054","0.366043955278813"
"Min 1x per week","2013","middle vocational","Rural Area","2034","0.385541077109365","0.372117008666458","0.398965145552272"
"Min 1x per week","2013","vocational + Abi","Urban Area","525","0.384375698249947","0.357830310436505","0.410921086063388"
"Min 1x per week","2013","vocational + Abi","Rural Area","202","0.408023883909828","0.36437446206471","0.451673305754946"
"Min 1x per week","2013","higher vocational","Urban Area","406","0.390865187894935","0.360652842823146","0.421077532966723"
"Min 1x per week","2013","higher vocational","Rural Area","261","0.352686252241486","0.31661428534947","0.388758219133503"
"Min 1x per week","2013","higher education","Urban Area","1353","0.310432849347898","0.296426996089012","0.324438702606784"
"Min 1x per week","2013","higher education","Rural Area","570","0.333405596533096","0.310519508551098","0.356291684515095"
"Min 1x per month","2013","in school","Urban Area","113","0.394928946116454","0.340336141697217","0.449521750535691"
"Min 1x per month","2013","in school","Rural Area","53","0.318854622241209","0.24081699197377","0.396892252508648"
"Min 1x per month","2013","inadequately","Urban Area","41","0.208354842117725","0.153941138955786","0.262768545279664"
"Min 1x per month","2013","inadequately","Rural Area","29","","",""
"Min 1x per month","2013","general elemantary","Urban Area","399","0.244921467285129","0.224460947721956","0.265381986848302"
"Min 1x per month","2013","general elemantary","Rural Area","237","0.272769241608018","0.243671408140294","0.301867075075742"
"Min 1x per month","2013","middle vocational","Urban Area","2096","0.287185260931384","0.276858456950782","0.297512064911986"
"Min 1x per month","2013","middle vocational","Rural Area","1453","0.300390763353566","0.287747084493776","0.313034442213355"
"Min 1x per month","2013","vocational + Abi","Urban Area","406","0.30701477035909","0.281844095495908","0.332185445222272"
"Min 1x per month","2013","vocational + Abi","Rural Area","145","0.339242178937243","0.297192790039456","0.381291567835029"
"Min 1x per month","2013","higher vocational","Urban Area","331","0.350177539084427","0.32064126341892","0.379713814749934"
"Min 1x per month","2013","higher vocational","Rural Area","210","0.295862509724541","0.261404368609077","0.330320650840005"
"Min 1x per month","2013","higher education","Urban Area","1554","0.36173760280483","0.347191926735289","0.37628327887437"
"Min 1x per month","2013","higher education","Rural Area","571","0.346234449309154","0.323137722190475","0.369331176427834"
"Rarely","2013","in school","Urban Area","82","0.320298755495621","0.268190157200641","0.372407353790601"
"Rarely","2013","in school","Rural Area","33","0.253227297460476","0.180409542571417","0.326045052349535"
"Rarely","2013","inadequately","Urban Area","43","0.191997714927454","0.139226690046649","0.244768739808259"
"Rarely","2013","inadequately","Rural Area","24","","",""
"Rarely","2013","general elemantary","Urban Area","331","0.192825032124702","0.174054667089989","0.211595397159416"
"Rarely","2013","general elemantary","Rural Area","201","0.230134058055884","0.202634555504856","0.257633560606912"
"Rarely","2013","middle vocational","Urban Area","1548","0.237856616221832","0.228138714908282","0.247574517535382"
"Rarely","2013","middle vocational","Rural Area","957","0.189468571984302","0.178660308523554","0.20027683544505"
"Rarely","2013","vocational + Abi","Urban Area","251","0.217454048161709","0.194943197391924","0.239964898931494"
"Rarely","2013","vocational + Abi","Rural Area","92","0.192109209578631","0.1571200080577","0.227098411099562"
"Rarely","2013","higher vocational","Urban Area","195","0.185933375148421","0.161844147177636","0.210022603119206"
"Rarely","2013","higher vocational","Rural Area","128","0.217621814969916","0.186470403950622","0.24877322598921"
"Rarely","2013","higher education","Urban Area","1016","0.262780980709378","0.249457040226875","0.276104921191882"
"Rarely","2013","higher education","Rural Area","361","0.247261106436479","0.226317360007396","0.268204852865563"
"Never","2013","in school","Urban Area","6","","",""
"Never","2013","in school","Rural Area","","","",""
"Never","2013","inadequately","Urban Area","16","","",""
"Never","2013","inadequately","Rural Area","12","","",""
"Never","2013","general elemantary","Urban Area","74","0.0430747788163762","0.0334152109411964","0.0527343466915561"
"Never","2013","general elemantary","Rural Area","43","0.0438709299178364","0.0304903937068335","0.0572514661288393"
"Never","2013","middle vocational","Urban Area","228","0.0391991847466115","0.0347697151689236","0.0436286543242993"
"Never","2013","middle vocational","Rural Area","121","0.0296274745320132","0.0249509957895994","0.034303953274427"
"Never","2013","vocational + Abi","Urban Area","31","0.0370410991948211","0.0267348878355073","0.0473473105541349"
"Never","2013","vocational + Abi","Rural Area","7","","",""
"Never","2013","higher vocational","Urban Area","18","","",""
"Never","2013","higher vocational","Rural Area","12","","",""
"Never","2013","higher education","Urban Area","77","0.0217411893434848","0.0173264406448152","0.0261559380421543"
"Never","2013","higher education","Rural Area","18","","",""
"Daily","2014","in school","Urban Area","","","",""
"Daily","2014","in school","Rural Area","","","",""
"Daily","2014","inadequately","Urban Area","","","",""
"Daily","2014","inadequately","Rural Area","","","",""
"Daily","2014","general elemantary","Urban Area","","","",""
"Daily","2014","general elemantary","Rural Area","","","",""
"Daily","2014","middle vocational","Urban Area","","","",""
"Daily","2014","middle vocational","Rural Area","","","",""
"Daily","2014","vocational + Abi","Urban Area","","","",""
"Daily","2014","vocational + Abi","Rural Area","","","",""
"Daily","2014","higher vocational","Urban Area","","","",""
"Daily","2014","higher vocational","Rural Area","","","",""
"Daily","2014","higher education","Urban Area","","","",""
"Daily","2014","higher education","Rural Area","","","",""
"Min 1x per week","2014","in school","Urban Area","","","",""
"Min 1x per week","2014","in school","Rural Area","","","",""
"Min 1x per week","2014","inadequately","Urban Area","","","",""
"Min 1x per week","2014","inadequately","Rural Area","","","",""
"Min 1x per week","2014","general elemantary","Urban Area","","","",""
"Min 1x per week","2014","general elemantary","Rural Area","","","",""
"Min 1x per week","2014","middle vocational","Urban Area","","","",""
"Min 1x per week","2014","middle vocational","Rural Area","","","",""
"Min 1x per week","2014","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2014","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2014","higher vocational","Urban Area","","","",""
"Min 1x per week","2014","higher vocational","Rural Area","","","",""
"Min 1x per week","2014","higher education","Urban Area","","","",""
"Min 1x per week","2014","higher education","Rural Area","","","",""
"Min 1x per month","2014","in school","Urban Area","","","",""
"Min 1x per month","2014","in school","Rural Area","","","",""
"Min 1x per month","2014","inadequately","Urban Area","","","",""
"Min 1x per month","2014","inadequately","Rural Area","","","",""
"Min 1x per month","2014","general elemantary","Urban Area","","","",""
"Min 1x per month","2014","general elemantary","Rural Area","","","",""
"Min 1x per month","2014","middle vocational","Urban Area","","","",""
"Min 1x per month","2014","middle vocational","Rural Area","","","",""
"Min 1x per month","2014","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2014","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2014","higher vocational","Urban Area","","","",""
"Min 1x per month","2014","higher vocational","Rural Area","","","",""
"Min 1x per month","2014","higher education","Urban Area","","","",""
"Min 1x per month","2014","higher education","Rural Area","","","",""
"Rarely","2014","in school","Urban Area","","","",""
"Rarely","2014","in school","Rural Area","","","",""
"Rarely","2014","inadequately","Urban Area","","","",""
"Rarely","2014","inadequately","Rural Area","","","",""
"Rarely","2014","general elemantary","Urban Area","","","",""
"Rarely","2014","general elemantary","Rural Area","","","",""
"Rarely","2014","middle vocational","Urban Area","","","",""
"Rarely","2014","middle vocational","Rural Area","","","",""
"Rarely","2014","vocational + Abi","Urban Area","","","",""
"Rarely","2014","vocational + Abi","Rural Area","","","",""
"Rarely","2014","higher vocational","Urban Area","","","",""
"Rarely","2014","higher vocational","Rural Area","","","",""
"Rarely","2014","higher education","Urban Area","","","",""
"Rarely","2014","higher education","Rural Area","","","",""
"Never","2014","in school","Urban Area","","","",""
"Never","2014","in school","Rural Area","","","",""
"Never","2014","inadequately","Urban Area","","","",""
"Never","2014","inadequately","Rural Area","","","",""
"Never","2014","general elemantary","Urban Area","","","",""
"Never","2014","general elemantary","Rural Area","","","",""
"Never","2014","middle vocational","Urban Area","","","",""
"Never","2014","middle vocational","Rural Area","","","",""
"Never","2014","vocational + Abi","Urban Area","","","",""
"Never","2014","vocational + Abi","Rural Area","","","",""
"Never","2014","higher vocational","Urban Area","","","",""
"Never","2014","higher vocational","Rural Area","","","",""
"Never","2014","higher education","Urban Area","","","",""
"Never","2014","higher education","Rural Area","","","",""
"Daily","2015","in school","Urban Area","","","",""
"Daily","2015","in school","Rural Area","","","",""
"Daily","2015","inadequately","Urban Area","","","",""
"Daily","2015","inadequately","Rural Area","","","",""
"Daily","2015","general elemantary","Urban Area","","","",""
"Daily","2015","general elemantary","Rural Area","","","",""
"Daily","2015","middle vocational","Urban Area","","","",""
"Daily","2015","middle vocational","Rural Area","","","",""
"Daily","2015","vocational + Abi","Urban Area","","","",""
"Daily","2015","vocational + Abi","Rural Area","","","",""
"Daily","2015","higher vocational","Urban Area","","","",""
"Daily","2015","higher vocational","Rural Area","","","",""
"Daily","2015","higher education","Urban Area","","","",""
"Daily","2015","higher education","Rural Area","","","",""
"Min 1x per week","2015","in school","Urban Area","","","",""
"Min 1x per week","2015","in school","Rural Area","","","",""
"Min 1x per week","2015","inadequately","Urban Area","","","",""
"Min 1x per week","2015","inadequately","Rural Area","","","",""
"Min 1x per week","2015","general elemantary","Urban Area","","","",""
"Min 1x per week","2015","general elemantary","Rural Area","","","",""
"Min 1x per week","2015","middle vocational","Urban Area","","","",""
"Min 1x per week","2015","middle vocational","Rural Area","","","",""
"Min 1x per week","2015","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2015","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2015","higher vocational","Urban Area","","","",""
"Min 1x per week","2015","higher vocational","Rural Area","","","",""
"Min 1x per week","2015","higher education","Urban Area","","","",""
"Min 1x per week","2015","higher education","Rural Area","","","",""
"Min 1x per month","2015","in school","Urban Area","","","",""
"Min 1x per month","2015","in school","Rural Area","","","",""
"Min 1x per month","2015","inadequately","Urban Area","","","",""
"Min 1x per month","2015","inadequately","Rural Area","","","",""
"Min 1x per month","2015","general elemantary","Urban Area","","","",""
"Min 1x per month","2015","general elemantary","Rural Area","","","",""
"Min 1x per month","2015","middle vocational","Urban Area","","","",""
"Min 1x per month","2015","middle vocational","Rural Area","","","",""
"Min 1x per month","2015","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2015","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2015","higher vocational","Urban Area","","","",""
"Min 1x per month","2015","higher vocational","Rural Area","","","",""
"Min 1x per month","2015","higher education","Urban Area","","","",""
"Min 1x per month","2015","higher education","Rural Area","","","",""
"Rarely","2015","in school","Urban Area","","","",""
"Rarely","2015","in school","Rural Area","","","",""
"Rarely","2015","inadequately","Urban Area","","","",""
"Rarely","2015","inadequately","Rural Area","","","",""
"Rarely","2015","general elemantary","Urban Area","","","",""
"Rarely","2015","general elemantary","Rural Area","","","",""
"Rarely","2015","middle vocational","Urban Area","","","",""
"Rarely","2015","middle vocational","Rural Area","","","",""
"Rarely","2015","vocational + Abi","Urban Area","","","",""
"Rarely","2015","vocational + Abi","Rural Area","","","",""
"Rarely","2015","higher vocational","Urban Area","","","",""
"Rarely","2015","higher vocational","Rural Area","","","",""
"Rarely","2015","higher education","Urban Area","","","",""
"Rarely","2015","higher education","Rural Area","","","",""
"Never","2015","in school","Urban Area","","","",""
"Never","2015","in school","Rural Area","","","",""
"Never","2015","inadequately","Urban Area","","","",""
"Never","2015","inadequately","Rural Area","","","",""
"Never","2015","general elemantary","Urban Area","","","",""
"Never","2015","general elemantary","Rural Area","","","",""
"Never","2015","middle vocational","Urban Area","","","",""
"Never","2015","middle vocational","Rural Area","","","",""
"Never","2015","vocational + Abi","Urban Area","","","",""
"Never","2015","vocational + Abi","Rural Area","","","",""
"Never","2015","higher vocational","Urban Area","","","",""
"Never","2015","higher vocational","Rural Area","","","",""
"Never","2015","higher education","Urban Area","","","",""
"Never","2015","higher education","Rural Area","","","",""
"Daily","2016","in school","Urban Area","","","",""
"Daily","2016","in school","Rural Area","","","",""
"Daily","2016","inadequately","Urban Area","","","",""
"Daily","2016","inadequately","Rural Area","","","",""
"Daily","2016","general elemantary","Urban Area","","","",""
"Daily","2016","general elemantary","Rural Area","","","",""
"Daily","2016","middle vocational","Urban Area","","","",""
"Daily","2016","middle vocational","Rural Area","","","",""
"Daily","2016","vocational + Abi","Urban Area","","","",""
"Daily","2016","vocational + Abi","Rural Area","","","",""
"Daily","2016","higher vocational","Urban Area","","","",""
"Daily","2016","higher vocational","Rural Area","","","",""
"Daily","2016","higher education","Urban Area","","","",""
"Daily","2016","higher education","Rural Area","","","",""
"Min 1x per week","2016","in school","Urban Area","","","",""
"Min 1x per week","2016","in school","Rural Area","","","",""
"Min 1x per week","2016","inadequately","Urban Area","","","",""
"Min 1x per week","2016","inadequately","Rural Area","","","",""
"Min 1x per week","2016","general elemantary","Urban Area","","","",""
"Min 1x per week","2016","general elemantary","Rural Area","","","",""
"Min 1x per week","2016","middle vocational","Urban Area","","","",""
"Min 1x per week","2016","middle vocational","Rural Area","","","",""
"Min 1x per week","2016","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2016","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2016","higher vocational","Urban Area","","","",""
"Min 1x per week","2016","higher vocational","Rural Area","","","",""
"Min 1x per week","2016","higher education","Urban Area","","","",""
"Min 1x per week","2016","higher education","Rural Area","","","",""
"Min 1x per month","2016","in school","Urban Area","","","",""
"Min 1x per month","2016","in school","Rural Area","","","",""
"Min 1x per month","2016","inadequately","Urban Area","","","",""
"Min 1x per month","2016","inadequately","Rural Area","","","",""
"Min 1x per month","2016","general elemantary","Urban Area","","","",""
"Min 1x per month","2016","general elemantary","Rural Area","","","",""
"Min 1x per month","2016","middle vocational","Urban Area","","","",""
"Min 1x per month","2016","middle vocational","Rural Area","","","",""
"Min 1x per month","2016","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2016","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2016","higher vocational","Urban Area","","","",""
"Min 1x per month","2016","higher vocational","Rural Area","","","",""
"Min 1x per month","2016","higher education","Urban Area","","","",""
"Min 1x per month","2016","higher education","Rural Area","","","",""
"Rarely","2016","in school","Urban Area","","","",""
"Rarely","2016","in school","Rural Area","","","",""
"Rarely","2016","inadequately","Urban Area","","","",""
"Rarely","2016","inadequately","Rural Area","","","",""
"Rarely","2016","general elemantary","Urban Area","","","",""
"Rarely","2016","general elemantary","Rural Area","","","",""
"Rarely","2016","middle vocational","Urban Area","","","",""
"Rarely","2016","middle vocational","Rural Area","","","",""
"Rarely","2016","vocational + Abi","Urban Area","","","",""
"Rarely","2016","vocational + Abi","Rural Area","","","",""
"Rarely","2016","higher vocational","Urban Area","","","",""
"Rarely","2016","higher vocational","Rural Area","","","",""
"Rarely","2016","higher education","Urban Area","","","",""
"Rarely","2016","higher education","Rural Area","","","",""
"Never","2016","in school","Urban Area","","","",""
"Never","2016","in school","Rural Area","","","",""
"Never","2016","inadequately","Urban Area","","","",""
