"pli0081","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2009","in school","East Germany","","","","","2"
"Min 1x per week","2009","inadequately","West Germany","","","","","2"
"Min 1x per week","2009","inadequately","East Germany","","","","","2"
"Min 1x per week","2009","general elemantary","West Germany","","","","","2"
"Min 1x per week","2009","general elemantary","East Germany","","","","","2"
"Min 1x per week","2009","middle vocational","West Germany","","","","","2"
"Min 1x per week","2009","middle vocational","East Germany","","","","","2"
"Min 1x per week","2009","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2009","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2009","higher vocational","West Germany","","","","","2"
"Min 1x per week","2009","higher vocational","East Germany","","","","","2"
"Min 1x per week","2009","higher education","West Germany","","","","","2"
"Min 1x per week","2009","higher education","East Germany","","","","","2"
"Never","2009","in school","West Germany","","","","","5"
"Never","2009","in school","East Germany","","","","","5"
"Never","2009","inadequately","West Germany","","","","","5"
"Never","2009","inadequately","East Germany","","","","","5"
"Never","2009","general elemantary","West Germany","","","","","5"
"Never","2009","general elemantary","East Germany","","","","","5"
"Never","2009","middle vocational","West Germany","","","","","5"
"Never","2009","middle vocational","East Germany","","","","","5"
"Never","2009","vocational + Abi","West Germany","","","","","5"
"Never","2009","vocational + Abi","East Germany","","","","","5"
"Never","2009","higher vocational","West Germany","","","","","5"
"Never","2009","higher vocational","East Germany","","","","","5"
"Never","2009","higher education","West Germany","","","","","5"
"Never","2009","higher education","East Germany","","","","","5"
"Rarely","2009","in school","West Germany","","","","","4"
"Rarely","2009","in school","East Germany","","","","","4"
"Rarely","2009","inadequately","West Germany","","","","","4"
"Rarely","2009","inadequately","East Germany","","","","","4"
"Rarely","2009","general elemantary","West Germany","","","","","4"
"Rarely","2009","general elemantary","East Germany","","","","","4"
"Rarely","2009","middle vocational","West Germany","","","","","4"
"Rarely","2009","middle vocational","East Germany","","","","","4"
"Rarely","2009","vocational + Abi","West Germany","","","","","4"
"Rarely","2009","vocational + Abi","East Germany","","","","","4"
"Rarely","2009","higher vocational","West Germany","","","","","4"
"Rarely","2009","higher vocational","East Germany","","","","","4"
"Rarely","2009","higher education","West Germany","","","","","4"
"Rarely","2009","higher education","East Germany","","","","","4"
"Daily","2010","in school","West Germany","","","","","1"
"Daily","2010","in school","East Germany","","","","","1"
"Daily","2010","inadequately","West Germany","","","","","1"
"Daily","2010","inadequately","East Germany","","","","","1"
"Daily","2010","general elemantary","West Germany","","","","","1"
"Daily","2010","general elemantary","East Germany","","","","","1"
"Daily","2010","middle vocational","West Germany","","","","","1"
"Daily","2010","middle vocational","East Germany","","","","","1"
"Daily","2010","vocational + Abi","West Germany","","","","","1"
"Daily","2010","vocational + Abi","East Germany","","","","","1"
"Daily","2010","higher vocational","West Germany","","","","","1"
"Daily","2010","higher vocational","East Germany","","","","","1"
"Daily","2010","higher education","West Germany","","","","","1"
"Daily","2010","higher education","East Germany","","","","","1"
"Min 1x per month","2010","in school","West Germany","","","","","3"
"Min 1x per month","2010","in school","East Germany","","","","","3"
"Min 1x per month","2010","inadequately","West Germany","","","","","3"
"Min 1x per month","2010","inadequately","East Germany","","","","","3"
"Min 1x per month","2010","general elemantary","West Germany","","","","","3"
"Min 1x per month","2010","general elemantary","East Germany","","","","","3"
"Min 1x per month","2010","middle vocational","West Germany","","","","","3"
"Min 1x per month","2010","middle vocational","East Germany","","","","","3"
"Min 1x per month","2010","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2010","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2010","higher vocational","West Germany","","","","","3"
"Min 1x per month","2010","higher vocational","East Germany","","","","","3"
"Min 1x per month","2010","higher education","West Germany","","","","","3"
"Min 1x per month","2010","higher education","East Germany","","","","","3"
"Min 1x per week","2010","in school","West Germany","","","","","2"
"Min 1x per week","2010","in school","East Germany","","","","","2"
"Min 1x per week","2010","inadequately","West Germany","","","","","2"
"Min 1x per week","2010","inadequately","East Germany","","","","","2"
"Min 1x per week","2010","general elemantary","West Germany","","","","","2"
"Min 1x per week","2010","general elemantary","East Germany","","","","","2"
"Min 1x per week","2010","middle vocational","West Germany","","","","","2"
"Min 1x per week","2010","middle vocational","East Germany","","","","","2"
"Min 1x per week","2010","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2010","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2010","higher vocational","West Germany","","","","","2"
"Min 1x per week","2010","higher vocational","East Germany","","","","","2"
"Min 1x per week","2010","higher education","West Germany","","","","","2"
"Min 1x per week","2010","higher education","East Germany","","","","","2"
"Never","2010","in school","West Germany","","","","","5"
"Never","2010","in school","East Germany","","","","","5"
"Never","2010","inadequately","West Germany","","","","","5"
"Never","2010","inadequately","East Germany","","","","","5"
"Never","2010","general elemantary","West Germany","","","","","5"
"Never","2010","general elemantary","East Germany","","","","","5"
"Never","2010","middle vocational","West Germany","","","","","5"
"Never","2010","middle vocational","East Germany","","","","","5"
"Never","2010","vocational + Abi","West Germany","","","","","5"
"Never","2010","vocational + Abi","East Germany","","","","","5"
"Never","2010","higher vocational","West Germany","","","","","5"
"Never","2010","higher vocational","East Germany","","","","","5"
"Never","2010","higher education","West Germany","","","","","5"
"Never","2010","higher education","East Germany","","","","","5"
"Rarely","2010","in school","West Germany","","","","","4"
"Rarely","2010","in school","East Germany","","","","","4"
"Rarely","2010","inadequately","West Germany","","","","","4"
"Rarely","2010","inadequately","East Germany","","","","","4"
"Rarely","2010","general elemantary","West Germany","","","","","4"
"Rarely","2010","general elemantary","East Germany","","","","","4"
"Rarely","2010","middle vocational","West Germany","","","","","4"
"Rarely","2010","middle vocational","East Germany","","","","","4"
"Rarely","2010","vocational + Abi","West Germany","","","","","4"
"Rarely","2010","vocational + Abi","East Germany","","","","","4"
"Rarely","2010","higher vocational","West Germany","","","","","4"
"Rarely","2010","higher vocational","East Germany","","","","","4"
"Rarely","2010","higher education","West Germany","","","","","4"
"Rarely","2010","higher education","East Germany","","","","","4"
"Daily","2011","in school","West Germany","","","","","1"
"Daily","2011","in school","East Germany","","","","","1"
"Daily","2011","inadequately","West Germany","","","","","1"
"Daily","2011","inadequately","East Germany","","","","","1"
"Daily","2011","general elemantary","West Germany","","","","","1"
"Daily","2011","general elemantary","East Germany","","","","","1"
"Daily","2011","middle vocational","West Germany","","","","","1"
"Daily","2011","middle vocational","East Germany","","","","","1"
"Daily","2011","vocational + Abi","West Germany","","","","","1"
"Daily","2011","vocational + Abi","East Germany","","","","","1"
"Daily","2011","higher vocational","West Germany","","","","","1"
"Daily","2011","higher vocational","East Germany","","","","","1"
"Daily","2011","higher education","West Germany","","","","","1"
"Daily","2011","higher education","East Germany","","","","","1"
"Min 1x per month","2011","general elemantary","East Germany","","","","","3"
"Min 1x per month","2011","middle vocational","West Germany","","","","","3"
"Min 1x per month","2011","middle vocational","East Germany","","","","","3"
"Min 1x per month","2011","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2011","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2011","higher vocational","West Germany","","","","","3"
"Min 1x per month","2011","higher vocational","East Germany","","","","","3"
"Min 1x per month","2011","higher education","West Germany","","","","","3"
"Min 1x per month","2011","higher education","East Germany","","","","","3"
"Min 1x per month","2011","in school","West Germany","","","","","3"
"Min 1x per month","2011","in school","East Germany","","","","","3"
"Min 1x per month","2011","inadequately","West Germany","","","","","3"
"Min 1x per month","2011","inadequately","East Germany","","","","","3"
"Min 1x per month","2011","general elemantary","West Germany","","","","","3"
"Min 1x per week","2011","general elemantary","East Germany","","","","","2"
"Min 1x per week","2011","middle vocational","West Germany","","","","","2"
"Min 1x per week","2011","middle vocational","East Germany","","","","","2"
"Min 1x per week","2011","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2011","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2011","higher vocational","West Germany","","","","","2"
"Min 1x per week","2011","higher vocational","East Germany","","","","","2"
"Min 1x per week","2011","higher education","West Germany","","","","","2"
"Min 1x per week","2011","higher education","East Germany","","","","","2"
"Min 1x per week","2011","in school","West Germany","","","","","2"
"Min 1x per week","2011","in school","East Germany","","","","","2"
"Min 1x per week","2011","inadequately","West Germany","","","","","2"
"Min 1x per week","2011","inadequately","East Germany","","","","","2"
"Min 1x per week","2011","general elemantary","West Germany","","","","","2"
"Never","2011","in school","West Germany","","","","","5"
"Never","2011","in school","East Germany","","","","","5"
"Never","2011","inadequately","West Germany","","","","","5"
"Never","2011","inadequately","East Germany","","","","","5"
"Never","2011","general elemantary","West Germany","","","","","5"
"Never","2011","general elemantary","East Germany","","","","","5"
"Never","2011","middle vocational","West Germany","","","","","5"
"Never","2011","middle vocational","East Germany","","","","","5"
"Never","2011","vocational + Abi","West Germany","","","","","5"
"Never","2011","vocational + Abi","East Germany","","","","","5"
"Never","2011","higher vocational","West Germany","","","","","5"
"Never","2011","higher vocational","East Germany","","","","","5"
"Never","2011","higher education","West Germany","","","","","5"
"Never","2011","higher education","East Germany","","","","","5"
"Rarely","2011","general elemantary","East Germany","","","","","4"
"Rarely","2011","middle vocational","West Germany","","","","","4"
"Rarely","2011","middle vocational","East Germany","","","","","4"
"Rarely","2011","vocational + Abi","West Germany","","","","","4"
"Rarely","2011","vocational + Abi","East Germany","","","","","4"
"Rarely","2011","higher vocational","West Germany","","","","","4"
"Rarely","2011","higher vocational","East Germany","","","","","4"
"Rarely","2011","higher education","West Germany","","","","","4"
"Rarely","2011","higher education","East Germany","","","","","4"
"Rarely","2011","in school","West Germany","","","","","4"
"Rarely","2011","in school","East Germany","","","","","4"
"Rarely","2011","inadequately","West Germany","","","","","4"
"Rarely","2011","inadequately","East Germany","","","","","4"
"Rarely","2011","general elemantary","West Germany","","","","","4"
"Daily","2012","in school","West Germany","","","","","1"
"Daily","2012","in school","East Germany","","","","","1"
"Daily","2012","inadequately","West Germany","","","","","1"
"Daily","2012","inadequately","East Germany","","","","","1"
"Daily","2012","general elemantary","West Germany","","","","","1"
"Daily","2012","general elemantary","East Germany","","","","","1"
"Daily","2012","middle vocational","West Germany","","","","","1"
"Daily","2012","middle vocational","East Germany","","","","","1"
"Daily","2012","vocational + Abi","West Germany","","","","","1"
"Daily","2012","vocational + Abi","East Germany","","","","","1"
"Daily","2012","higher vocational","West Germany","","","","","1"
"Daily","2012","higher vocational","East Germany","","","","","1"
"Daily","2012","higher education","West Germany","","","","","1"
"Daily","2012","higher education","East Germany","","","","","1"
"Min 1x per month","2012","general elemantary","East Germany","","","","","3"
"Min 1x per month","2012","middle vocational","West Germany","","","","","3"
"Min 1x per month","2012","middle vocational","East Germany","","","","","3"
"Min 1x per month","2012","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2012","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2012","higher vocational","West Germany","","","","","3"
"Min 1x per month","2012","higher vocational","East Germany","","","","","3"
"Min 1x per month","2012","higher education","West Germany","","","","","3"
"Min 1x per month","2012","higher education","East Germany","","","","","3"
"Min 1x per month","2012","in school","West Germany","","","","","3"
"Min 1x per month","2012","in school","East Germany","","","","","3"
"Min 1x per month","2012","inadequately","West Germany","","","","","3"
"Min 1x per month","2012","inadequately","East Germany","","","","","3"
"Min 1x per month","2012","general elemantary","West Germany","","","","","3"
"Min 1x per week","2012","general elemantary","East Germany","","","","","2"
"Min 1x per week","2012","middle vocational","West Germany","","","","","2"
"Min 1x per week","2012","middle vocational","East Germany","","","","","2"
"Min 1x per week","2012","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2012","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2012","higher vocational","West Germany","","","","","2"
"Min 1x per week","2012","higher vocational","East Germany","","","","","2"
"Min 1x per week","2012","higher education","West Germany","","","","","2"
"Min 1x per week","2012","higher education","East Germany","","","","","2"
"Min 1x per week","2012","in school","West Germany","","","","","2"
"Min 1x per week","2012","in school","East Germany","","","","","2"
"Min 1x per week","2012","inadequately","West Germany","","","","","2"
"Min 1x per week","2012","inadequately","East Germany","","","","","2"
"Min 1x per week","2012","general elemantary","West Germany","","","","","2"
"Never","2012","in school","West Germany","","","","","5"
"Never","2012","in school","East Germany","","","","","5"
"Never","2012","inadequately","West Germany","","","","","5"
"Never","2012","inadequately","East Germany","","","","","5"
"Never","2012","general elemantary","West Germany","","","","","5"
"Never","2012","general elemantary","East Germany","","","","","5"
"Never","2012","middle vocational","West Germany","","","","","5"
"Never","2012","middle vocational","East Germany","","","","","5"
"Never","2012","vocational + Abi","West Germany","","","","","5"
"Never","2012","vocational + Abi","East Germany","","","","","5"
"Never","2012","higher vocational","West Germany","","","","","5"
"Never","2012","higher vocational","East Germany","","","","","5"
"Never","2012","higher education","West Germany","","","","","5"
"Never","2012","higher education","East Germany","","","","","5"
"Rarely","2012","general elemantary","East Germany","","","","","4"
"Rarely","2012","middle vocational","West Germany","","","","","4"
"Rarely","2012","middle vocational","East Germany","","","","","4"
"Rarely","2012","vocational + Abi","West Germany","","","","","4"
"Rarely","2012","vocational + Abi","East Germany","","","","","4"
"Rarely","2012","higher vocational","West Germany","","","","","4"
"Rarely","2012","higher vocational","East Germany","","","","","4"
"Rarely","2012","higher education","West Germany","","","","","4"
"Rarely","2012","higher education","East Germany","","","","","4"
"Rarely","2012","in school","West Germany","","","","","4"
"Rarely","2012","in school","East Germany","","","","","4"
"Rarely","2012","inadequately","West Germany","","","","","4"
"Rarely","2012","inadequately","East Germany","","","","","4"
"Rarely","2012","general elemantary","West Germany","","","","","4"
"Daily","2013","in school","West Germany","23","","","","1"
"Daily","2013","in school","East Germany","5","","","","1"
"Daily","2013","inadequately","West Germany","39","0.125591287939408","0.0868448372164121","0.164337738662405","1"
"Daily","2013","inadequately","East Germany","7","","","","1"
"Daily","2013","general elemantary","West Germany","238","0.0933154139300134","0.0813125922758105","0.105318235584216","1"
"Daily","2013","general elemantary","East Germany","46","0.137895958912286","0.101300557812854","0.174491360011719","1"
"Daily","2013","middle vocational","West Germany","828","0.0856767339824441","0.0800090453028891","0.0913444226619992","1"
"Daily","2013","middle vocational","East Germany","272","0.0871343087709822","0.0771350120996523","0.0971336054423121","1"
"Daily","2013","vocational + Abi","West Germany","100","0.0547567364039084","0.0432551121912763","0.0662583606165405","1"
"Daily","2013","vocational + Abi","East Germany","18","","","","1"
"Daily","2013","higher vocational","West Germany","76","0.0580803656168209","0.0450828754786826","0.0710778557549592","1"
"Daily","2013","higher vocational","East Germany","39","0.0890897887967741","0.0622265750606448","0.115953002532903","1"
"Daily","2013","higher education","West Germany","221","0.0463855395769141","0.0401462709042287","0.0526248082495995","1"
"Daily","2013","higher education","East Germany","81","0.0543776094734761","0.0427340103618893","0.0660212085850629","1"
"Min 1x per month","2013","in school","West Germany","145","0.374687886098549","0.326709795571604","0.422665976625494","3"
"Min 1x per month","2013","in school","East Germany","21","","","","3"
"Min 1x per month","2013","inadequately","West Germany","59","0.217942011053896","0.169671167708771","0.266212854399022","3"
"Min 1x per month","2013","inadequately","East Germany","11","","","","3"
"Min 1x per month","2013","general elemantary","West Germany","540","0.249010698432339","0.231166196868443","0.266855199996235","3"
"Min 1x per month","2013","general elemantary","East Germany","96","0.293574587428667","0.245239413231916","0.341909761625418","3"
"Min 1x per month","2013","middle vocational","West Germany","2582","0.284553149771336","0.275416330456002","0.293689969086671","3"
"Min 1x per month","2013","middle vocational","East Germany","967","0.320777056277602","0.304227771141193","0.337326341414012","3"
"Min 1x per month","2013","vocational + Abi","West Germany","462","0.310994293809868","0.287592118934413","0.334396468685323","3"
"Min 1x per month","2013","vocational + Abi","East Germany","89","0.342047965272101","0.28587680012904","0.398219130415162","3"
"Min 1x per month","2013","higher vocational","West Germany","400","0.325010088448059","0.298982438167655","0.351037738728462","3"
"Min 1x per month","2013","higher vocational","East Germany","141","0.3484796439264","0.303547316037574","0.393411971815226","3"
"Min 1x per month","2013","higher education","West Germany","1575","0.357635547250433","0.343416612657493","0.371854481843373","3"
"Min 1x per month","2013","higher education","East Germany","550","0.358427380870798","0.333804332684355","0.383050429057241","3"
"Min 1x per week","2013","in school","West Germany","116","0.263037890950323","0.21939721701108","0.306678564889567","2"
"Min 1x per week","2013","in school","East Germany","14","","","","2"
"Min 1x per week","2013","inadequately","West Germany","102","0.346234373139636","0.290606678359051","0.401862067920221","2"
"Min 1x per week","2013","inadequately","East Germany","17","","","","2"
"Min 1x per week","2013","general elemantary","West Germany","915","0.407437587329792","0.387161874150384","0.4277133005092","2"
"Min 1x per week","2013","general elemantary","East Germany","113","0.332923629924271","0.28290509226679","0.382942167581752","2"
"Min 1x per week","2013","middle vocational","West Germany","3758","0.364568099655606","0.354821604099844","0.374314595211368","2"
"Min 1x per week","2013","middle vocational","East Germany","1163","0.373641116793136","0.356489290591274","0.390792942994998","2"
"Min 1x per week","2013","vocational + Abi","West Germany","615","0.389848909592909","0.365192180785061","0.414505638400757","2"
"Min 1x per week","2013","vocational + Abi","East Germany","112","0.391592844196829","0.333798233877385","0.449387454516274","2"
"Min 1x per week","2013","higher vocational","West Germany","499","0.388615929505504","0.361529281776391","0.415702577234616","2"
"Min 1x per week","2013","higher vocational","East Germany","168","0.340655932343046","0.295964914352697","0.385346950333395","2"
"Min 1x per week","2013","higher education","West Germany","1393","0.309345351600148","0.295633117035139","0.323057586165158","2"
"Min 1x per week","2013","higher education","East Germany","530","0.342285766947589","0.31792273383462","0.366648800060557","2"
"Never","2013","in school","West Germany","6","","","","5"
"Never","2013","in school","East Germany","","","","","5"
"Never","2013","inadequately","West Germany","21","","","","5"
"Never","2013","inadequately","East Germany","7","","","","5"
"Never","2013","general elemantary","West Germany","100","0.0429389619034535","0.0345738042179048","0.0513041195890021","5"
"Never","2013","general elemantary","East Germany","17","","","","5"
"Never","2013","middle vocational","West Germany","268","0.0372462964882986","0.0334116635626737","0.0410809294139236","5"
"Never","2013","middle vocational","East Germany","81","0.0295025597889557","0.0235032890325426","0.0355018305453689","5"
"Never","2013","vocational + Abi","West Germany","35","0.0337858817487243","0.0246516312177505","0.0429201322796982","5"
"Never","2013","vocational + Abi","East Germany","3","","","","5"
"Never","2013","higher vocational","West Germany","23","","","","5"
"Never","2013","higher vocational","East Germany","7","","","","5"
"Never","2013","higher education","West Germany","81","0.0219114317616585","0.017568525687394","0.026254337835923","5"
"Never","2013","higher education","East Germany","14","","","","5"
"Rarely","2013","in school","West Germany","101","0.315863166723418","0.26978653845123","0.361939794995606","4"
"Rarely","2013","in school","East Germany","14","","","","4"
"Rarely","2013","inadequately","West Germany","60","0.184723840529571","0.139349661834308","0.230098019224834","4"
"Rarely","2013","inadequately","East Germany","7","","","","4"
"Rarely","2013","general elemantary","West Germany","463","0.207297338404402","0.190569856660803","0.224024820148001","4"
"Rarely","2013","general elemantary","East Germany","69","0.189206760436603","0.147635395336466","0.230778125536741","4"
"Rarely","2013","middle vocational","West Germany","1932","0.227955720102315","0.219460571073526","0.236450869131103","4"
"Rarely","2013","middle vocational","East Germany","573","0.188944958369324","0.175065764753256","0.202824151985392","4"
"Rarely","2013","vocational + Abi","West Germany","291","0.210614178444591","0.190000425644076","0.231227931245105","4"
"Rarely","2013","vocational + Abi","East Germany","52","0.216772874147381","0.167984186351784","0.265561561942978","4"
"Rarely","2013","higher vocational","West Germany","246","0.199288015219878","0.177089871633829","0.221486158805926","4"
"Rarely","2013","higher vocational","East Germany","77","0.191141160987788","0.154062871124901","0.228219450850674","4"
"Rarely","2013","higher education","West Germany","1095","0.264722129810846","0.251634022755576","0.277810236866115","4"
"Rarely","2013","higher education","East Germany","282","0.236724941647018","0.214898604480009","0.258551278814027","4"
"Daily","2014","in school","West Germany","","","","","1"
"Daily","2014","in school","East Germany","","","","","1"
"Daily","2014","inadequately","West Germany","","","","","1"
"Daily","2014","inadequately","East Germany","","","","","1"
"Daily","2014","general elemantary","West Germany","","","","","1"
"Daily","2014","general elemantary","East Germany","","","","","1"
"Daily","2014","middle vocational","West Germany","","","","","1"
"Daily","2014","middle vocational","East Germany","","","","","1"
"Daily","2014","vocational + Abi","West Germany","","","","","1"
"Daily","2014","vocational + Abi","East Germany","","","","","1"
"Daily","2014","higher vocational","West Germany","","","","","1"
"Daily","2014","higher vocational","East Germany","","","","","1"
"Daily","2014","higher education","West Germany","","","","","1"
"Daily","2014","higher education","East Germany","","","","","1"
"Min 1x per month","2014","in school","West Germany","","","","","3"
"Min 1x per month","2014","in school","East Germany","","","","","3"
"Min 1x per month","2014","inadequately","West Germany","","","","","3"
"Min 1x per month","2014","inadequately","East Germany","","","","","3"
"Min 1x per month","2014","general elemantary","West Germany","","","","","3"
"Min 1x per month","2014","general elemantary","East Germany","","","","","3"
"Min 1x per month","2014","middle vocational","West Germany","","","","","3"
"Min 1x per month","2014","middle vocational","East Germany","","","","","3"
"Min 1x per month","2014","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2014","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2014","higher vocational","West Germany","","","","","3"
"Min 1x per month","2014","higher vocational","East Germany","","","","","3"
"Min 1x per month","2014","higher education","West Germany","","","","","3"
"Min 1x per month","2014","higher education","East Germany","","","","","3"
"Min 1x per week","2014","in school","West Germany","","","","","2"
"Min 1x per week","2014","in school","East Germany","","","","","2"
"Min 1x per week","2014","inadequately","West Germany","","","","","2"
"Min 1x per week","2014","inadequately","East Germany","","","","","2"
"Min 1x per week","2014","general elemantary","West Germany","","","","","2"
"Min 1x per week","2014","general elemantary","East Germany","","","","","2"
"Min 1x per week","2014","middle vocational","West Germany","","","","","2"
"Min 1x per week","2014","middle vocational","East Germany","","","","","2"
"Min 1x per week","2014","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2014","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2014","higher vocational","West Germany","","","","","2"
"Min 1x per week","2014","higher vocational","East Germany","","","","","2"
"Min 1x per week","2014","higher education","West Germany","","","","","2"
"Min 1x per week","2014","higher education","East Germany","","","","","2"
"Never","2014","in school","West Germany","","","","","5"
"Never","2014","in school","East Germany","","","","","5"
"Never","2014","inadequately","West Germany","","","","","5"
"Never","2014","inadequately","East Germany","","","","","5"
"Never","2014","general elemantary","West Germany","","","","","5"
"Never","2014","general elemantary","East Germany","","","","","5"
"Never","2014","middle vocational","West Germany","","","","","5"
"Never","2014","middle vocational","East Germany","","","","","5"
"Never","2014","vocational + Abi","West Germany","","","","","5"
"Never","2014","vocational + Abi","East Germany","","","","","5"
"Never","2014","higher vocational","West Germany","","","","","5"
"Never","2014","higher vocational","East Germany","","","","","5"
"Never","2014","higher education","West Germany","","","","","5"
"Never","2014","higher education","East Germany","","","","","5"
"Rarely","2014","in school","West Germany","","","","","4"
"Rarely","2014","in school","East Germany","","","","","4"
"Rarely","2014","inadequately","West Germany","","","","","4"
"Rarely","2014","inadequately","East Germany","","","","","4"
"Rarely","2014","general elemantary","West Germany","","","","","4"
"Rarely","2014","general elemantary","East Germany","","","","","4"
"Rarely","2014","middle vocational","West Germany","","","","","4"
"Rarely","2014","middle vocational","East Germany","","","","","4"
"Rarely","2014","vocational + Abi","West Germany","","","","","4"
"Rarely","2014","vocational + Abi","East Germany","","","","","4"
"Rarely","2014","higher vocational","West Germany","","","","","4"
"Rarely","2014","higher vocational","East Germany","","","","","4"
"Rarely","2014","higher education","West Germany","","","","","4"
"Rarely","2014","higher education","East Germany","","","","","4"
"Daily","2015","in school","West Germany","","","","","1"
"Daily","2015","in school","East Germany","","","","","1"
"Daily","2015","inadequately","West Germany","","","","","1"
"Daily","2015","inadequately","East Germany","","","","","1"
"Daily","2015","general elemantary","West Germany","","","","","1"
"Daily","2015","general elemantary","East Germany","","","","","1"
"Daily","2015","middle vocational","West Germany","","","","","1"
"Daily","2015","middle vocational","East Germany","","","","","1"
"Daily","2015","vocational + Abi","West Germany","","","","","1"
"Daily","2015","vocational + Abi","East Germany","","","","","1"
"Daily","2015","higher vocational","West Germany","","","","","1"
"Daily","2015","higher vocational","East Germany","","","","","1"
"Daily","2015","higher education","West Germany","","","","","1"
"Daily","2015","higher education","East Germany","","","","","1"
"Min 1x per month","2015","in school","West Germany","","","","","3"
"Min 1x per month","2015","in school","East Germany","","","","","3"
"Min 1x per month","2015","inadequately","West Germany","","","","","3"
"Min 1x per month","2015","inadequately","East Germany","","","","","3"
"Min 1x per month","2015","general elemantary","West Germany","","","","","3"
"Min 1x per month","2015","general elemantary","East Germany","","","","","3"
"Min 1x per month","2015","middle vocational","West Germany","","","","","3"
"Min 1x per month","2015","middle vocational","East Germany","","","","","3"
"Min 1x per month","2015","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2015","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2015","higher vocational","West Germany","","","","","3"
"Min 1x per month","2015","higher vocational","East Germany","","","","","3"
"Min 1x per month","2015","higher education","West Germany","","","","","3"
"Min 1x per month","2015","higher education","East Germany","","","","","3"
"Min 1x per week","2015","in school","West Germany","","","","","2"
"Min 1x per week","2015","in school","East Germany","","","","","2"
"Min 1x per week","2015","inadequately","West Germany","","","","","2"
"Min 1x per week","2015","inadequately","East Germany","","","","","2"
"Min 1x per week","2015","general elemantary","West Germany","","","","","2"
"Min 1x per week","2015","general elemantary","East Germany","","","","","2"
"Min 1x per week","2015","middle vocational","West Germany","","","","","2"
"Min 1x per week","2015","middle vocational","East Germany","","","","","2"
"Min 1x per week","2015","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2015","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2015","higher vocational","West Germany","","","","","2"
"Min 1x per week","2015","higher vocational","East Germany","","","","","2"
"Min 1x per week","2015","higher education","West Germany","","","","","2"
"Min 1x per week","2015","higher education","East Germany","","","","","2"
"Never","2015","in school","West Germany","","","","","5"
"Never","2015","in school","East Germany","","","","","5"
"Never","2015","inadequately","West Germany","","","","","5"
"Never","2015","inadequately","East Germany","","","","","5"
"Never","2015","general elemantary","West Germany","","","","","5"
"Never","2015","general elemantary","East Germany","","","","","5"
"Never","2015","middle vocational","West Germany","","","","","5"
"Never","2015","middle vocational","East Germany","","","","","5"
"Never","2015","vocational + Abi","West Germany","","","","","5"
"Never","2015","vocational + Abi","East Germany","","","","","5"
"Never","2015","higher vocational","West Germany","","","","","5"
"Never","2015","higher vocational","East Germany","","","","","5"
"Never","2015","higher education","West Germany","","","","","5"
"Never","2015","higher education","East Germany","","","","","5"
"Rarely","2015","in school","West Germany","","","","","4"
"Rarely","2015","in school","East Germany","","","","","4"
"Rarely","2015","inadequately","West Germany","","","","","4"
"Rarely","2015","inadequately","East Germany","","","","","4"
"Rarely","2015","general elemantary","West Germany","","","","","4"
"Rarely","2015","general elemantary","East Germany","","","","","4"
"Rarely","2015","middle vocational","West Germany","","","","","4"
"Rarely","2015","middle vocational","East Germany","","","","","4"
"Rarely","2015","vocational + Abi","West Germany","","","","","4"
"Rarely","2015","vocational + Abi","East Germany","","","","","4"
"Rarely","2015","higher vocational","West Germany","","","","","4"
"Rarely","2015","higher vocational","East Germany","","","","","4"
"Rarely","2015","higher education","West Germany","","","","","4"
"Rarely","2015","higher education","East Germany","","","","","4"
"Daily","2016","in school","West Germany","","","","","1"
"Daily","2016","in school","East Germany","","","","","1"
"Daily","2016","inadequately","West Germany","","","","","1"
"Daily","2016","inadequately","East Germany","","","","","1"
"Daily","2016","general elemantary","West Germany","","","","","1"
"Daily","2016","general elemantary","East Germany","","","","","1"
"Daily","2016","middle vocational","West Germany","","","","","1"
"Daily","2016","middle vocational","East Germany","","","","","1"
"Daily","2016","vocational + Abi","West Germany","","","","","1"
"Daily","2016","vocational + Abi","East Germany","","","","","1"
"Daily","2016","higher vocational","West Germany","","","","","1"
"Daily","2016","higher vocational","East Germany","","","","","1"
