"plh0204_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"10 Very willing to take risks","2016","secondary school degree","no migration background","84","0.014614610174783","0.0115530333226474","0.0176761870269185"
"10 Very willing to take risks","2016","secondary school degree","direct migration background","17","","",""
"10 Very willing to take risks","2016","secondary school degree","indirect migration background","18","","",""
"10 Very willing to take risks","2016","college entrance qualification","no migration background","35","0.00668486588281453","0.00460099409343973","0.00876873767218933"
"10 Very willing to take risks","2016","college entrance qualification","direct migration background","9","","",""
"10 Very willing to take risks","2016","college entrance qualification","indirect migration background","19","","",""
"10 Very willing to take risks","2016","Other degree","no migration background","7","","",""
"10 Very willing to take risks","2016","Other degree","direct migration background","353","0.0275287335567766","0.0231509502377375","0.0319065168758157"
"10 Very willing to take risks","2016","Other degree","indirect migration background","3","","",""
"10 Very willing to take risks","2016","no degree/no degree yet","no migration background","8","","",""
"10 Very willing to take risks","2016","no degree/no degree yet","direct migration background","193","0.0615002780856693","0.0506691721679614","0.0723313840033772"
"10 Very willing to take risks","2016","no degree/no degree yet","indirect migration background","7","","",""
"0 Not at all Willing to take risks","2017","lower secondary degree","no migration background","270","0.0553212826901799","0.0491597245049471","0.0614828408754128"
"0 Not at all Willing to take risks","2017","lower secondary degree","direct migration background","28","","",""
"0 Not at all Willing to take risks","2017","lower secondary degree","indirect migration background","17","","",""
"0 Not at all Willing to take risks","2017","secondary school degree","no migration background","202","0.0315663040863459","0.0274191693182171","0.0357134388544747"
"0 Not at all Willing to take risks","2017","secondary school degree","direct migration background","14","","",""
"0 Not at all Willing to take risks","2017","secondary school degree","indirect migration background","12","","",""
"0 Not at all Willing to take risks","2017","college entrance qualification","no migration background","116","0.0164417566609151","0.0134407936291202","0.0194427196927101"
"0 Not at all Willing to take risks","2017","college entrance qualification","direct migration background","14","","",""
"0 Not at all Willing to take risks","2017","college entrance qualification","indirect migration background","17","","",""
"0 Not at all Willing to take risks","2017","Other degree","no migration background","7","","",""
"0 Not at all Willing to take risks","2017","Other degree","direct migration background","1008","0.0780086505122412","0.0710731839682186","0.0849441170562638"
"0 Not at all Willing to take risks","2017","Other degree","indirect migration background","5","","",""
"0 Not at all Willing to take risks","2017","no degree/no degree yet","no migration background","9","","",""
"0 Not at all Willing to take risks","2017","no degree/no degree yet","direct migration background","714","0.144789703987623","0.130790011270053","0.158789396705194"
"0 Not at all Willing to take risks","2017","no degree/no degree yet","indirect migration background","4","","",""
"1","2017","lower secondary degree","no migration background","274","0.0604786859119642","0.0540539266464274","0.066903445177501"
"1","2017","lower secondary degree","direct migration background","28","","",""
"1","2017","lower secondary degree","indirect migration background","23","","",""
"1","2017","secondary school degree","no migration background","314","0.0430598562761331","0.0382450367890503","0.0478746757632159"
"1","2017","secondary school degree","direct migration background","17","","",""
"1","2017","secondary school degree","indirect migration background","19","","",""
"1","2017","college entrance qualification","no migration background","247","0.0368323889137117","0.0323875873707884","0.0412771904566351"
"1","2017","college entrance qualification","direct migration background","9","","",""
"1","2017","college entrance qualification","indirect migration background","12","","",""
"1","2017","Other degree","no migration background","14","","",""
"1","2017","Other degree","direct migration background","308","0.0766124299914066","0.069734107939367","0.0834907520434462"
"1","2017","Other degree","indirect migration background","2","","",""
"1","2017","no degree/no degree yet","no migration background","18","","",""
"1","2017","no degree/no degree yet","direct migration background","122","0.0893894017375384","0.0780387037475284","0.100740099727548"
"1","2017","no degree/no degree yet","indirect migration background","4","","",""
"2","2017","lower secondary degree","no migration background","620","0.127685903514991","0.118690714572045","0.136681092457938"
"2","2017","lower secondary degree","direct migration background","54","0.105183194518973","0.0778515568642947","0.132514832173651"
"2","2017","lower secondary degree","indirect migration background","30","0.0729066702768748","0.0458621504675073","0.0999511900862423"
"2","2017","secondary school degree","no migration background","798","0.113082189233584","0.105570456510077","0.120593921957092"
"2","2017","secondary school degree","direct migration background","35","0.0859244885886451","0.0574070410525272","0.114441936124763"
"2","2017","secondary school degree","indirect migration background","46","0.0831361288386445","0.0568258629966079","0.109446394680681"
"2","2017","college entrance qualification","no migration background","750","0.109913083682435","0.102531876411943","0.117294290952926"
"2","2017","college entrance qualification","direct migration background","34","0.0763612572218489","0.0516027439500168","0.101119770493681"
"2","2017","college entrance qualification","indirect migration background","64","0.0893529450076917","0.0668814355539239","0.111824454461459"
"2","2017","Other degree","no migration background","16","","",""
"2","2017","Other degree","direct migration background","546","0.127055449232336","0.118442917152159","0.135667981312512"
"2","2017","Other degree","indirect migration background","7","","",""
"2","2017","no degree/no degree yet","no migration background","40","0.0947490425280517","0.0686845584366143","0.120813526619489"
"2","2017","no degree/no degree yet","direct migration background","181","0.0865503764072618","0.0753639856986786","0.097736767115845"
"2","2017","no degree/no degree yet","indirect migration background","7","","",""
"3","2017","lower secondary degree","no migration background","689","0.133615899383022","0.124445533275296","0.142786265490747"
"3","2017","lower secondary degree","direct migration background","43","0.111603282885653","0.083551054395583","0.139655511375724"
"3","2017","lower secondary degree","indirect migration background","29","","",""
"3","2017","secondary school degree","no migration background","959","0.145794679924912","0.137424143142362","0.154165216707461"
"3","2017","secondary school degree","direct migration background","35","0.0610367333682544","0.0366765205162364","0.0853969462202723"
"3","2017","secondary school degree","indirect migration background","44","0.101237772656408","0.0724921576927601","0.129983387620056"
"3","2017","college entrance qualification","no migration background","1082","0.161546122769363","0.152861032149366","0.17023121338936"
"3","2017","college entrance qualification","direct migration background","57","0.130618154553338","0.0992026519951485","0.162033657111528"
"3","2017","college entrance qualification","indirect migration background","69","0.105832963476149","0.0815991046898043","0.130066822262493"
"3","2017","Other degree","no migration background","17","","",""
"3","2017","Other degree","direct migration background","437","0.112371260586393","0.104203853934994","0.120538667237792"
"3","2017","Other degree","indirect migration background","2","","",""
"3","2017","no degree/no degree yet","no migration background","52","0.0881616022513425","0.0629281949879067","0.113395009514778"
"3","2017","no degree/no degree yet","direct migration background","159","0.134217086765137","0.120655153214852","0.147779020315422"
"3","2017","no degree/no degree yet","indirect migration background","6","","",""
"4","2017","lower secondary degree","no migration background","509","0.0955146986658737","0.0875926368018341","0.103436760529913"
"4","2017","lower secondary degree","direct migration background","34","0.0823583620444563","0.0578668377021049","0.106849886386808"
"4","2017","lower secondary degree","indirect migration background","26","","",""
"4","2017","secondary school degree","no migration background","665","0.0943241896406739","0.0873915398755006","0.101256839405847"
"4","2017","secondary school degree","direct migration background","29","","",""
"4","2017","secondary school degree","indirect migration background","31","0.0688604184481009","0.0447297067888573","0.0929911301073446"
"4","2017","college entrance qualification","no migration background","707","0.101113313733697","0.0939988340789312","0.108227793388463"
"4","2017","college entrance qualification","direct migration background","49","0.114277077604827","0.0846174658813242","0.143936689328331"
"4","2017","college entrance qualification","indirect migration background","51","0.0860671518171056","0.0639729342869972","0.108161369347214"
"4","2017","Other degree","no migration background","17","","",""
"4","2017","Other degree","direct migration background","330","0.0673742748350929","0.0608917883106145","0.0738567613595713"
"4","2017","Other degree","indirect migration background","3","","",""
"4","2017","no degree/no degree yet","no migration background","50","0.110638767118138","0.0827216876452473","0.138555846591029"
"4","2017","no degree/no degree yet","direct migration background","120","0.0745999889225794","0.064146835262286","0.0850531425828728"
"4","2017","no degree/no degree yet","indirect migration background","6","","",""
"5","2017","lower secondary degree","no migration background","1074","0.204656728091888","0.193782644007209","0.215530812176567"
"5","2017","lower secondary degree","direct migration background","79","0.187823785328587","0.15302806448487","0.222619506172305"
"5","2017","lower secondary degree","indirect migration background","58","0.163933776423248","0.125422450129917","0.20244510271658"
"5","2017","secondary school degree","no migration background","1351","0.194739824718768","0.185346986701916","0.20413266273562"
"5","2017","secondary school degree","direct migration background","70","0.21114511983047","0.169616239844526","0.252673999816414"
"5","2017","secondary school degree","indirect migration background","73","0.167910401448287","0.132289758520702","0.203531044375872"
"5","2017","college entrance qualification","no migration background","1303","0.182820505953067","0.173699186223644","0.19194182568249"
"5","2017","college entrance qualification","direct migration background","54","0.180529102062084","0.144671822695375","0.216386381428793"
"5","2017","college entrance qualification","indirect migration background","101","0.157852255970418","0.129129751359241","0.186574760581595"
"5","2017","Other degree","no migration background","37","0.261778419033346","0.1947025346117","0.328854303454992"
"5","2017","Other degree","direct migration background","1007","0.165256321609854","0.155651341150863","0.174861302068844"
"5","2017","Other degree","indirect migration background","9","","",""
"5","2017","no degree/no degree yet","no migration background","84","0.163084560909002","0.130205119107111","0.195964002710894"
"5","2017","no degree/no degree yet","direct migration background","373","0.164561402574132","0.149809961088043","0.179312844060221"
"5","2017","no degree/no degree yet","indirect migration background","19","","",""
"6","2017","lower secondary degree","no migration background","550","0.0983566387340172","0.0903302239019913","0.106383053566043"
"6","2017","lower secondary degree","direct migration background","58","0.100340852016608","0.0735736299112873","0.127108074121928"
"6","2017","lower secondary degree","indirect migration background","37","0.120280427442325","0.0864425180517484","0.154118336832902"
"6","2017","secondary school degree","no migration background","797","0.120132255134486","0.112420737638383","0.127843772630589"
"6","2017","secondary school degree","direct migration background","43","0.0808485937687877","0.0531095874541887","0.108587600083387"
"6","2017","secondary school degree","indirect migration background","47","0.109124101747102","0.0794110777911369","0.138837125703067"
"6","2017","college entrance qualification","no migration background","1002","0.141183078384283","0.132965797808833","0.149400358959734"
"6","2017","college entrance qualification","direct migration background","54","0.125858075107384","0.0949360111569799","0.156780139057787"
"6","2017","college entrance qualification","indirect migration background","85","0.145740805513375","0.117944429353983","0.173537181672767"
"6","2017","Other degree","no migration background","15","","",""
"6","2017","Other degree","direct migration background","488","0.089720707000599","0.0823301945878198","0.0971112194133782"
"6","2017","Other degree","indirect migration background","7","","",""
"6","2017","no degree/no degree yet","no migration background","54","0.0982027113897954","0.0717181110459449","0.124687311733646"
"6","2017","no degree/no degree yet","direct migration background","154","0.0690128631265276","0.0589284630794277","0.0790972631736274"
"6","2017","no degree/no degree yet","indirect migration background","9","","",""
"7","2017","lower secondary degree","no migration background","606","0.106399580555641","0.0980887580397215","0.114710403071561"
"7","2017","lower secondary degree","direct migration background","62","0.101452197597361","0.0745537799309581","0.128350615263764"
"7","2017","lower secondary degree","indirect migration background","45","0.129005333348246","0.0941358514131162","0.163874815283376"
"7","2017","secondary school degree","no migration background","886","0.132242221648012","0.124207225724183","0.14027721757184"
"7","2017","secondary school degree","direct migration background","52","0.173842374029438","0.135279409198366","0.212405338860509"
"7","2017","secondary school degree","indirect migration background","64","0.188515317785707","0.151242571526879","0.225788064044534"
"7","2017","college entrance qualification","no migration background","955","0.142514173768578","0.134264647672008","0.150763699865148"
"7","2017","college entrance qualification","direct migration background","72","0.155290600351802","0.121525876335812","0.189055324367792"
"7","2017","college entrance qualification","indirect migration background","104","0.189463686525633","0.158592594198263","0.220334778853002"
"7","2017","Other degree","no migration background","18","","",""
"7","2017","Other degree","direct migration background","606","0.114877981883123","0.106631649301073","0.123124314465174"
"7","2017","Other degree","indirect migration background","4","","",""
"7","2017","no degree/no degree yet","no migration background","81","0.175111143254497","0.141286608489969","0.208935678019025"
"7","2017","no degree/no degree yet","direct migration background","152","0.0607758731942128","0.0512706257604186","0.070281120628007"
"7","2017","no degree/no degree yet","indirect migration background","31","0.230720657814892","0.155963384697329","0.305477930932456"
"8","2017","lower secondary degree","no migration background","446","0.0804743776777797","0.0731425356536056","0.0878062197019537"
"8","2017","lower secondary degree","direct migration background","57","0.113187254867664","0.0849618528208584","0.141412656914469"
"8","2017","lower secondary degree","indirect migration background","47","0.107471782412045","0.0752542615792068","0.139689303244882"
"8","2017","secondary school degree","no migration background","605","0.0881528364215795","0.0814280188731803","0.0948776539699787"
"8","2017","secondary school degree","direct migration background","41","0.123059346912471","0.0896318743563673","0.156486819468574"
"8","2017","secondary school degree","indirect migration background","51","0.146494503097867","0.112797464678916","0.180191541516818"
"8","2017","college entrance qualification","no migration background","567","0.0818114352778084","0.0753435926879872","0.0882792778676295"
"8","2017","college entrance qualification","direct migration background","67","0.120580077016528","0.0902220960106135","0.150938058022443"
"8","2017","college entrance qualification","indirect migration background","78","0.132347136173637","0.105651944536898","0.159042327810376"
"8","2017","Other degree","no migration background","13","","",""
"8","2017","Other degree","direct migration background","501","0.103296172467962","0.0954255786172316","0.111166766318692"
"8","2017","Other degree","indirect migration background","7","","",""
"8","2017","no degree/no degree yet","no migration background","59","0.123989051933391","0.0946582688374494","0.153319835029332"
"8","2017","no degree/no degree yet","direct migration background","148","0.0887397284709274","0.0774263199661009","0.100053136975754"
"8","2017","no degree/no degree yet","indirect migration background","24","","",""
"9","2017","lower secondary degree","no migration background","152","0.0204978116491992","0.0166787310658846","0.0243168922325139"
"9","2017","lower secondary degree","direct migration background","21","","",""
"9","2017","lower secondary degree","indirect migration background","21","","",""
"9","2017","secondary school degree","no migration background","166","0.0251381091030703","0.0214249873933274","0.0288512308128132"
"9","2017","secondary school degree","direct migration background","16","","",""
"9","2017","secondary school degree","indirect migration background","18","","",""
"9","2017","college entrance qualification","no migration background","121","0.0176024017733224","0.0144991564699818","0.0207056470766631"
"9","2017","college entrance qualification","direct migration background","22","","",""
"9","2017","college entrance qualification","indirect migration background","22","","",""
"9","2017","Other degree","no migration background","7","","",""
"9","2017","Other degree","direct migration background","178","0.0330429363011632","0.028420363207047","0.0376655093952793"
"9","2017","Other degree","indirect migration background","1","","",""
"9","2017","no degree/no degree yet","no migration background","22","","",""
"9","2017","no degree/no degree yet","direct migration background","68","0.0262171040334211","0.0198603320647957","0.0325738760020465"
"9","2017","no degree/no degree yet","indirect migration background","4","","",""
"10 Very willing to take risks","2017","lower secondary degree","no migration background","98","0.0169983931254438","0.0135143508494054","0.0204824354014822"
"10 Very willing to take risks","2017","lower secondary degree","direct migration background","20","","",""
"10 Very willing to take risks","2017","lower secondary degree","indirect migration background","22","","",""
"10 Very willing to take risks","2017","secondary school degree","no migration background","85","0.0117675338124356","0.00920969236150798","0.0143253752633632"
"10 Very willing to take risks","2017","secondary school degree","direct migration background","19","","",""
"10 Very willing to take risks","2017","secondary school degree","indirect migration background","18","","",""
"10 Very willing to take risks","2017","college entrance qualification","no migration background","48","0.00822173908281919","0.00609077743526414","0.0103527007303742"
"10 Very willing to take risks","2017","college entrance qualification","direct migration background","10","","",""
"10 Very willing to take risks","2017","college entrance qualification","indirect migration background","16","","",""
"10 Very willing to take risks","2017","Other degree","no migration background","4","","",""
"10 Very willing to take risks","2017","Other degree","direct migration background","335","0.0323838155798299","0.0278060194663736","0.0369616116932862"
"10 Very willing to take risks","2017","Other degree","indirect migration background","3","","",""
"10 Very willing to take risks","2017","no degree/no degree yet","no migration background","16","","",""
"10 Very willing to take risks","2017","no degree/no degree yet","direct migration background","236","0.0611464707806394","0.0516141681399339","0.0706787734213449"
"10 Very willing to take risks","2017","no degree/no degree yet","indirect migration background","8","","",""
"0 Not at all Willing to take risks","2018","lower secondary degree","no migration background","371","0.0812663665668991","0.0736605638028191","0.0888721693309792"
"0 Not at all Willing to take risks","2018","lower secondary degree","direct migration background","29","","",""
"0 Not at all Willing to take risks","2018","lower secondary degree","indirect migration background","31","0.0815329432734729","0.0531065706866161","0.10995931586033"
"0 Not at all Willing to take risks","2018","secondary school degree","no migration background","293","0.0492788465907096","0.0440184962363464","0.0545391969450728"
"0 Not at all Willing to take risks","2018","secondary school degree","direct migration background","28","","",""
"0 Not at all Willing to take risks","2018","secondary school degree","indirect migration background","23","","",""
"0 Not at all Willing to take risks","2018","college entrance qualification","no migration background","140","0.0195276444239446","0.0162156369680531","0.0228396518798362"
"0 Not at all Willing to take risks","2018","college entrance qualification","direct migration background","23","","",""
"0 Not at all Willing to take risks","2018","college entrance qualification","indirect migration background","13","","",""
"0 Not at all Willing to take risks","2018","Other degree","no migration background","16","","",""
"0 Not at all Willing to take risks","2018","Other degree","direct migration background","1018","0.0914780394579654","0.0834011851812434","0.0995548937346873"
"0 Not at all Willing to take risks","2018","Other degree","indirect migration background","3","","",""
"0 Not at all Willing to take risks","2018","no degree/no degree yet","no migration background","27","","",""
"0 Not at all Willing to take risks","2018","no degree/no degree yet","direct migration background","705","0.242089131434342","0.222919202485302","0.261259060383383"
"0 Not at all Willing to take risks","2018","no degree/no degree yet","indirect migration background","6","","",""
"1","2018","lower secondary degree","no migration background","362","0.0780107618926508","0.0705456724524233","0.0854758513328783"
"1","2018","lower secondary degree","direct migration background","33","0.0836013929910226","0.0585512253407924","0.108651560641253"
"1","2018","lower secondary degree","indirect migration background","28","","",""
"1","2018","secondary school degree","no migration background","421","0.0667666430782301","0.0607002196238993","0.0728330665325609"
"1","2018","secondary school degree","direct migration background","14","","",""
"1","2018","secondary school degree","indirect migration background","21","","",""
"1","2018","college entrance qualification","no migration background","311","0.0446194708375121","0.039677512262605","0.0495614294124192"
"1","2018","college entrance qualification","direct migration background","18","","",""
"1","2018","college entrance qualification","indirect migration background","25","","",""
"1","2018","Other degree","no migration background","8","","",""
"1","2018","Other degree","direct migration background","376","0.0768449884316929","0.0693828861225241","0.0843070907408617"
"1","2018","Other degree","indirect migration background","9","","",""
"1","2018","no degree/no degree yet","no migration background","14","","",""
"1","2018","no degree/no degree yet","direct migration background","164","0.115630919207188","0.101319669685892","0.129942168728483"
"1","2018","no degree/no degree yet","indirect migration background","5","","",""
"2","2018","lower secondary degree","no migration background","732","0.149355695640656","0.139434141113936","0.159277250167377"
"2","2018","lower secondary degree","direct migration background","53","0.148464770201612","0.116285611543843","0.180643928859381"
"2","2018","lower secondary degree","indirect migration background","33","0.0822917024928971","0.0537451645930931","0.110838240392701"
"2","2018","secondary school degree","no migration background","910","0.135896289135252","0.127568215456758","0.144224362813746"
"2","2018","secondary school degree","direct migration background","35","0.0591349695415154","0.0344937265373339","0.0837762125456969"
"2","2018","secondary school degree","indirect migration background","48","0.0753993879173197","0.0501780546060125","0.100620721228627"
"2","2018","college entrance qualification","no migration background","860","0.121879027524556","0.114048511819503","0.129709543229608"
"2","2018","college entrance qualification","direct migration background","48","0.113321377005618","0.0829698797317241","0.143672874279512"
"2","2018","college entrance qualification","indirect migration background","68","0.0953976812660566","0.071344720782086","0.119450641750027"
"2","2018","Other degree","no migration background","19","","",""
"2","2018","Other degree","direct migration background","505","0.148332573323474","0.138374635902301","0.158290510744646"
"2","2018","Other degree","indirect migration background","5","","",""
"2","2018","no degree/no degree yet","no migration background","28","","",""
"2","2018","no degree/no degree yet","direct migration background","154","0.0681762113710982","0.056896262841414","0.0794561599007823"
"2","2018","no degree/no degree yet","indirect migration background","9","","",""
"3","2018","lower secondary degree","no migration background","699","0.148036157386353","0.138150869688583","0.157921445084124"
"3","2018","lower secondary degree","direct migration background","55","0.078374098792632","0.0540506425848478","0.102697555000416"
"3","2018","lower secondary degree","indirect migration background","32","0.0921853782323251","0.0621348092293392","0.122235947235311"
"3","2018","secondary school degree","no migration background","990","0.14685650718917","0.138254189774278","0.155458824604062"
"3","2018","secondary school degree","direct migration background","34","0.0856153911836383","0.0563861772744362","0.11484460509284"
"3","2018","secondary school degree","indirect migration background","47","0.115722483340648","0.0851655190289885","0.146279447652308"
"3","2018","college entrance qualification","no migration background","1210","0.188600498292268","0.179237014002158","0.197963982582378"
"3","2018","college entrance qualification","direct migration background","58","0.1437135664353","0.110124379236361","0.17730275363424"
"3","2018","college entrance qualification","indirect migration background","77","0.128835384128628","0.101404584232054","0.156266184025201"
"3","2018","Other degree","no migration background","10","","",""
"3","2018","Other degree","direct migration background","402","0.0901233516622151","0.0821005503768132","0.0981461529476169"
"3","2018","Other degree","indirect migration background","4","","",""
"3","2018","no degree/no degree yet","no migration background","38","0.0955583056086168","0.067205399945503","0.123911211271731"
"3","2018","no degree/no degree yet","direct migration background","117","0.0849119930149977","0.0724370164434577","0.0973869695865377"
"3","2018","no degree/no degree yet","indirect migration background","13","","",""
"4","2018","lower secondary degree","no migration background","420","0.082251488462711","0.0746038287208099","0.089899148204612"
"4","2018","lower secondary degree","direct migration background","17","","",""
"4","2018","lower secondary degree","indirect migration background","28","","",""
"4","2018","secondary school degree","no migration background","649","0.0964454218192327","0.0892711830168812","0.103619660621584"
"4","2018","secondary school degree","direct migration background","24","","",""
"4","2018","secondary school degree","indirect migration background","40","0.0695076636142464","0.0452147397685389","0.0938005874599539"
"4","2018","college entrance qualification","no migration background","766","0.110396311906046","0.102895223746648","0.117897400065445"
"4","2018","college entrance qualification","direct migration background","36","0.140287564178126","0.107034836838937","0.173540291517316"
"4","2018","college entrance qualification","indirect migration background","59","0.150443483279947","0.121171401624063","0.179715564935832"
"4","2018","Other degree","no migration background","18","","",""
"4","2018","Other degree","direct migration background","253","0.07599718572552","0.0685729541385078","0.0834214173125322"
"4","2018","Other degree","indirect migration background","2","","",""
"4","2018","no degree/no degree yet","no migration background","36","0.0880464825682745","0.0607180060378782","0.115374959098671"
"4","2018","no degree/no degree yet","direct migration background","82","0.0521331569913641","0.0421847288366495","0.0620815851460787"
"4","2018","no degree/no degree yet","indirect migration background","10","","",""
"5","2018","lower secondary degree","no migration background","959","0.194067408644091","0.183059102660895","0.205075714627287"
"5","2018","lower secondary degree","direct migration background","95","0.222257967620893","0.184630228497701","0.259885706744085"
"5","2018","lower secondary degree","indirect migration background","49","0.1131918896084","0.0802805488452628","0.146103230371537"
"5","2018","secondary school degree","no migration background","1276","0.200158963894816","0.190434913792176","0.209883013997456"
"5","2018","secondary school degree","direct migration background","71","0.234751404009151","0.190474002140381","0.279028805877921"
"5","2018","secondary school degree","indirect migration background","81","0.164824372410921","0.12938331551976","0.200265429302082"
"5","2018","college entrance qualification","no migration background","1164","0.177783019399012","0.168631629486897","0.186934409311127"
"5","2018","college entrance qualification","direct migration background","56","0.119416890913208","0.0883670674803792","0.150466714346037"
"5","2018","college entrance qualification","indirect migration background","88","0.168130130791136","0.137508998021578","0.198751263560694"
"5","2018","Other degree","no migration background","34","0.247893941674317","0.180136298430845","0.31565158491779"
"5","2018","Other degree","direct migration background","819","0.168965546026289","0.158467107697599","0.179463984354978"
"5","2018","Other degree","indirect migration background","5","","",""
"5","2018","no degree/no degree yet","no migration background","86","0.200862412760929","0.162222762947609","0.239502062574248"
"5","2018","no degree/no degree yet","direct migration background","260","0.121881151777577","0.107240220100418","0.136522083454735"
"5","2018","no degree/no degree yet","indirect migration background","22","","",""
"6","2018","lower secondary degree","no migration background","408","0.0825077904962352","0.074849294299192","0.0901662866932784"
"6","2018","lower secondary degree","direct migration background","42","0.0635594604291942","0.0414798262412546","0.0856390946171338"
"6","2018","lower secondary degree","indirect migration background","31","0.125524461435516","0.0911084047635362","0.159940518107496"
"6","2018","secondary school degree","no migration background","577","0.0937218698711997","0.0866390035195813","0.100804736222818"
"6","2018","secondary school degree","direct migration background","28","","",""
"6","2018","secondary school degree","indirect migration background","45","0.0890234772699755","0.0618207208735721","0.116226233666379"
"6","2018","college entrance qualification","no migration background","798","0.125171672836015","0.117250980456563","0.133092365215468"
"6","2018","college entrance qualification","direct migration background","36","0.117898734244613","0.0870203282246359","0.148777140264591"
"6","2018","college entrance qualification","indirect migration background","70","0.130614506222198","0.103023173317855","0.158205839126542"
"6","2018","Other degree","no migration background","17","","",""
"6","2018","Other degree","direct migration background","366","0.0973696848825141","0.0890638565939183","0.10567551317111"
"6","2018","Other degree","indirect migration background","2","","",""
"6","2018","no degree/no degree yet","no migration background","53","0.111478434870107","0.0811253746869021","0.141831495053312"
"6","2018","no degree/no degree yet","direct migration background","90","0.0789625522643645","0.0668935040463824","0.0910316004823466"
"6","2018","no degree/no degree yet","indirect migration background","11","","",""
"7","2018","lower secondary degree","no migration background","431","0.0799741531319267","0.0724237581914763","0.087524548072377"
"7","2018","lower secondary degree","direct migration background","54","0.12672101833824","0.0966143637073198","0.15682767296916"
"7","2018","lower secondary degree","indirect migration background","35","0.0808105251064229","0.0524992403550441","0.109121809857802"
"7","2018","secondary school degree","no migration background","687","0.100409187603122","0.0931050817747976","0.107713293431445"
"7","2018","secondary school degree","direct migration background","48","0.117376939777631","0.0837524436099869","0.151001435945275"
"7","2018","secondary school degree","indirect migration background","42","0.136320663033844","0.103544044044637","0.16909728202305"
"7","2018","college entrance qualification","no migration background","802","0.114606968265622","0.106982277023852","0.122231659507393"
"7","2018","college entrance qualification","direct migration background","59","0.127401197582425","0.0954758862571343","0.159326508907715"
"7","2018","college entrance qualification","indirect migration background","77","0.0849128336632341","0.0620889954889338","0.107736671837534"
"7","2018","Other degree","no migration background","14","","",""
"7","2018","Other degree","direct migration background","441","0.106009707734307","0.0973847827089093","0.114634632759706"
"7","2018","Other degree","indirect migration background","7","","",""
"7","2018","no degree/no degree yet","no migration background","61","0.177693233830181","0.14082728273417","0.214559184926193"
"7","2018","no degree/no degree yet","direct migration background","84","0.0559419303542962","0.0456572246682334","0.066226636040359"
"7","2018","no degree/no degree yet","indirect migration background","22","","",""
"8","2018","lower secondary degree","no migration background","382","0.0727038135890378","0.0654764040833672","0.0799312230947083"
"8","2018","lower secondary degree","direct migration background","53","0.107131518244668","0.079140799795187","0.135122236694149"
"8","2018","lower secondary degree","indirect migration background","57","0.138960531104483","0.103028616871347","0.17489244533762"
"8","2018","secondary school degree","no migration background","501","0.0788067904640963","0.0722586948999857","0.0853548860282068"
"8","2018","secondary school degree","direct migration background","46","0.180189479061057","0.140038307878381","0.220340650243732"
"8","2018","secondary school degree","indirect migration background","47","0.179203422417938","0.142568273491968","0.215838571343908"
"8","2018","college entrance qualification","no migration background","501","0.0763249970251025","0.0699696145324771","0.0826803795177278"
"8","2018","college entrance qualification","direct migration background","49","0.125463759516529","0.0937469763121281","0.157180542720931"
"8","2018","college entrance qualification","indirect migration background","64","0.134362587040617","0.106438565273795","0.162286608807438"
"8","2018","Other degree","no migration background","10","","",""
"8","2018","Other degree","direct migration background","365","0.085683673867458","0.0778419167714764","0.0935254309634397"
"8","2018","Other degree","indirect migration background","5","","",""
"8","2018","no degree/no degree yet","no migration background","43","0.0931373919650909","0.065108505191318","0.121166278738864"
"8","2018","no degree/no degree yet","direct migration background","109","0.105029591318736","0.0913086481530921","0.118750534484379"
"8","2018","no degree/no degree yet","indirect migration background","16","","",""
"9","2018","lower secondary degree","no migration background","115","0.0205302361601633","0.0165830526365912","0.0244774196837354"
"9","2018","lower secondary degree","direct migration background","14","","",""
"9","2018","lower secondary degree","indirect migration background","11","","",""
"9","2018","secondary school degree","no migration background","130","0.0221009935886032","0.0185281769647001","0.0256738102125064"
"9","2018","secondary school degree","direct migration background","9","","",""
"9","2018","secondary school degree","indirect migration background","16","","",""
"9","2018","college entrance qualification","no migration background","115","0.0154089957072247","0.012460749158781","0.0183572422556685"
"9","2018","college entrance qualification","direct migration background","20","","",""
"9","2018","college entrance qualification","indirect migration background","19","","",""
"9","2018","Other degree","no migration background","5","","",""
"9","2018","Other degree","direct migration background","149","0.0293491936414204","0.02462045070932","0.0340779365735209"
"9","2018","Other degree","indirect migration background","1","","",""
"9","2018","no degree/no degree yet","no migration background","11","","",""
"9","2018","no degree/no degree yet","direct migration background","35","0.036595109913788","0.028192005871583","0.044998213955993"
"9","2018","no degree/no degree yet","indirect migration background","6","","",""
"10 Very willing to take risks","2018","lower secondary degree","no migration background","79","0.0112961280292757","0.00835446616543069","0.0142377898931206"
"10 Very willing to take risks","2018","lower secondary degree","direct migration background","24","","",""
"10 Very willing to take risks","2018","lower secondary degree","indirect migration background","21","","",""
"10 Very willing to take risks","2018","secondary school degree","no migration background","70","0.00955848676556908","0.00719383706275459","0.0119231364683836"
"10 Very willing to take risks","2018","secondary school degree","direct migration background","15","","",""
"10 Very willing to take risks","2018","secondary school degree","indirect migration background","11","","",""
"10 Very willing to take risks","2018","college entrance qualification","no migration background","38","0.00568139378269601","0.00388236161482611","0.00748042595056592"
"10 Very willing to take risks","2018","college entrance qualification","direct migration background","16","","",""
"10 Very willing to take risks","2018","college entrance qualification","indirect migration background","13","","",""
"10 Very willing to take risks","2018","Other degree","no migration background","5","","",""
