"plh0204_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"2","2018","Rhineland-Palatinate,Saarland","higher education","34","0.128725345388817","0.0922031897370793","0.165247501040555","2"
"2","2018","Baden-Württemberg","in school","3","","","","2"
"2","2018","Baden-Württemberg","inadequately","9","","","","2"
"2","2018","Thuringia","in school","2","","","","2"
"2","2018","Thuringia","inadequately","4","","","","2"
"2","2018","Thuringia","general elemantary","2","","","","2"
"2","2018","Thuringia","middle vocational","74","0.148531499308201","0.118453113628422","0.17860988498798","2"
"2","2018","Thuringia","vocational + Abi","2","","","","2"
"2","2018","Thuringia","higher vocational","17","","","","2"
"2","2018","Thuringia","higher education","25","","","","2"
"2","2018","North Rhine-Westphalia","vocational + Abi","100","0.14113424183875","0.113947531641646","0.168320952035854","2"
"2","2018","North Rhine-Westphalia","higher vocational","39","0.140683456637414","0.098008203837275","0.183358709437554","2"
"2","2018","North Rhine-Westphalia","higher education","143","0.103285028870623","0.0870988586252904","0.119471199115956","2"
"2","2018","Hesse","in school","1","","","","2"
"2","2018","Hesse","inadequately","9","","","","2"
"2","2018","Hesse","general elemantary","26","","","","2"
"2","2018","Hesse","middle vocational","90","0.118751564639357","0.0962927009108304","0.141210428367884","2"
"2","2018","Hesse","vocational + Abi","26","","","","2"
"2","2018","Hesse","higher vocational","5","","","","2"
"2","2018","Hesse","higher education","64","0.157423406268284","0.126902756467219","0.18794405606935","2"
"2","2018","Rhineland-Palatinate,Saarland","in school","2","","","","2"
"3","2018","Mecklenburg-Western Pomerania","higher vocational","3","","","","3"
"3","2018","Berlin","inadequately","5","","","","3"
"3","2018","Berlin","general elemantary","12","","","","3"
"3","2018","Mecklenburg-Western Pomerania","higher education","22","","","","3"
"3","2018","Bavaria","higher education","164","0.164618119818482","0.1422622309838","0.186974008653164","3"
"3","2018","Berlin","in school","","","","","3"
"3","2018","Berlin","middle vocational","61","0.167648119185248","0.129990312951306","0.20530592541919","3"
"3","2018","Saxony","in school","3","","","","3"
"3","2018","Saxony","inadequately","5","","","","3"
"3","2018","Berlin","vocational + Abi","6","","","","3"
"3","2018","Berlin","higher vocational","5","","","","3"
"3","2018","Saxony","general elemantary","10","","","","3"
"3","2018","Saxony","higher vocational","16","","","","3"
"3","2018","Saxony","higher education","64","0.161029058489427","0.12676312696679","0.195294990012064","3"
"3","2018","Mecklenburg-Western Pomerania","vocational + Abi","4","","","","3"
"3","2018","Saxony","middle vocational","131","0.166917344672478","0.141789358207192","0.192045331137764","3"
"3","2018","Saxony","vocational + Abi","16","","","","3"
"3","2018","Berlin","higher education","72","0.187749796341502","0.151788640529291","0.223710952153713","3"
"3","2018","Brandenburg","in school","2","","","","3"
"3","2018","Brandenburg","inadequately","4","","","","3"
"3","2018","Saxony-Anhalt","in school","","","","","3"
"3","2018","Saxony-Anhalt","inadequately","5","","","","3"
"3","2018","Saxony-Anhalt","general elemantary","11","","","","3"
"3","2018","Saxony-Anhalt","middle vocational","56","0.10855053267174","0.0809791842928216","0.136121881050658","3"
"3","2018","Brandenburg","general elemantary","16","","","","3"
"3","2018","Brandenburg","middle vocational","85","0.147707793344508","0.117443740023345","0.177971846665672","3"
"3","2018","Brandenburg","vocational + Abi","13","","","","3"
"3","2018","Brandenburg","higher vocational","7","","","","3"
"3","2018","Brandenburg","higher education","46","0.198625086795702","0.14994255463098","0.247307618960424","3"
"3","2018","Mecklenburg-Western Pomerania","in school","1","","","","3"
"3","2018","Mecklenburg-Western Pomerania","general elemantary","5","","","","3"
"3","2018","Schleswig-Holstein","in school","","","","","3"
"3","2018","Schleswig-Holstein","inadequately","7","","","","3"
"3","2018","Schleswig-Holstein","general elemantary","15","","","","3"
"3","2018","Saxony-Anhalt","vocational + Abi","15","","","","3"
"3","2018","Saxony-Anhalt","higher vocational","10","","","","3"
"3","2018","Thuringia","in school","2","","","","3"
"3","2018","Thuringia","inadequately","7","","","","3"
"3","2018","Lower Saxony","vocational + Abi","32","0.134877115208565","0.0909217256825125","0.178832504734616","3"
"3","2018","Lower Saxony","higher vocational","14","","","","3"
"3","2018","Lower Saxony","higher education","101","0.17467129932254","0.144589997353899","0.204752601291182","3"
"3","2018","Bremen","in school","2","","","","3"
"3","2018","Bremen","inadequately","4","","","","3"
"3","2018","Bremen","general elemantary","5","","","","3"
"3","2018","Bremen","middle vocational","11","","","","3"
"3","2018","Mecklenburg-Western Pomerania","inadequately","1","","","","3"
"3","2018","Mecklenburg-Western Pomerania","middle vocational","47","0.147744001845622","0.108306639665093","0.187181364026151","3"
"3","2018","Hesse","middle vocational","98","0.135637671727789","0.111866148634181","0.159409194821396","3"
"3","2018","Hesse","vocational + Abi","21","","","","3"
"3","2018","Hesse","higher vocational","12","","","","3"
"3","2018","Schleswig-Holstein","middle vocational","77","0.188174413137041","0.152611219582009","0.223737606692074","3"
"3","2018","Schleswig-Holstein","vocational + Abi","9","","","","3"
"3","2018","Schleswig-Holstein","higher vocational","13","","","","3"
"3","2018","Schleswig-Holstein","higher education","43","0.182952161092642","0.13220775496327","0.233696567222014","3"
"3","2018","Saxony-Anhalt","higher education","44","0.213313327160506","0.159787088859258","0.266839565461753","3"
"3","2018","Lower Saxony","middle vocational","156","0.115416811128877","0.0975091553105028","0.13332446694725","3"
"3","2018","Bavaria","vocational + Abi","39","0.128417304663577","0.0901101093911152","0.166724499936039","3"
"3","2018","Bavaria","higher vocational","37","0.164582135797457","0.118709419604656","0.210454851990258","3"
"3","2018","Bremen","vocational + Abi","3","","","","3"
"3","2018","Bremen","higher vocational","1","","","","3"
"3","2018","Bremen","higher education","5","","","","3"
"3","2018","Hesse","general elemantary","26","","","","3"
"3","2018","Hamburg","in school","2","","","","3"
"3","2018","Hamburg","inadequately","2","","","","3"
"3","2018","Hamburg","general elemantary","3","","","","3"
"3","2018","Hamburg","middle vocational","20","","","","3"
"3","2018","North Rhine-Westphalia","in school","13","","","","3"
"3","2018","North Rhine-Westphalia","inadequately","32","0.115534990158753","0.0867876028414378","0.144282377476068","3"
"3","2018","North Rhine-Westphalia","general elemantary","82","0.125578349867905","0.102828050092613","0.148328649643196","3"
"3","2018","North Rhine-Westphalia","middle vocational","335","0.151467916574867","0.137222619965049","0.165713213184686","3"
"3","2018","North Rhine-Westphalia","vocational + Abi","92","0.149644944320028","0.121789570579393","0.177500318060664","3"
"3","2018","North Rhine-Westphalia","higher vocational","39","0.115835559633795","0.0765561028054439","0.155115016462147","3"
"3","2018","Hesse","in school","4","","","","3"
"3","2018","Hamburg","vocational + Abi","3","","","","3"
"3","2018","Hamburg","higher vocational","4","","","","3"
"3","2018","Lower Saxony","in school","2","","","","3"
"3","2018","Lower Saxony","inadequately","21","","","","3"
"3","2018","Lower Saxony","general elemantary","46","0.115493582256562","0.085995808502394","0.14499135601073","3"
"3","2018","North Rhine-Westphalia","higher education","203","0.149601657492417","0.130631208442626","0.168572106542209","3"
"3","2018","Hesse","inadequately","6","","","","3"
"3","2018","Hesse","higher education","88","0.172429625819183","0.140773130082073","0.204086121556294","3"
"3","2018","Rhineland-Palatinate,Saarland","in school","3","","","","3"
"3","2018","Rhineland-Palatinate,Saarland","inadequately","6","","","","3"
"3","2018","Rhineland-Palatinate,Saarland","general elemantary","29","","","","3"
"3","2018","Rhineland-Palatinate,Saarland","middle vocational","98","0.154187177159052","0.127809101838449","0.180565252479656","3"
"3","2018","Hamburg","higher education","31","0.196935203732493","0.138999568109291","0.254870839355695","3"
"3","2018","Bavaria","general elemantary","38","0.0930804719569838","0.0672227127597233","0.118938231154244","3"
"3","2018","Bavaria","middle vocational","277","0.138229480585059","0.12296529970061","0.153493661469508","3"
"3","2018","Rhineland-Palatinate,Saarland","vocational + Abi","19","","","","3"
"3","2018","Rhineland-Palatinate,Saarland","higher vocational","11","","","","3"
"3","2018","Baden-Württemberg","higher education","133","0.160609276089088","0.136500418362388","0.184718133815787","3"
"3","2018","Bavaria","in school","2","","","","3"
"3","2018","Bavaria","inadequately","9","","","","3"
"3","2018","Thuringia","general elemantary","10","","","","3"
"3","2018","Thuringia","middle vocational","87","0.19040639598746","0.157198967290462","0.223613824684459","3"
"3","2018","Thuringia","vocational + Abi","10","","","","3"
"3","2018","Thuringia","higher vocational","7","","","","3"
"3","2018","Thuringia","higher education","40","0.131735616632684","0.0887684011350771","0.174702832130291","3"
"3","2018","Rhineland-Palatinate,Saarland","higher education","47","0.176781329592143","0.135178522636499","0.218384136547788","3"
"3","2018","Baden-Württemberg","in school","3","","","","3"
"3","2018","Baden-Württemberg","inadequately","5","","","","3"
"3","2018","Baden-Württemberg","general elemantary","24","","","","3"
"3","2018","Baden-Württemberg","middle vocational","174","0.155039920974629","0.13488633639216","0.175193505557097","3"
"3","2018","Baden-Württemberg","vocational + Abi","50","0.232853233840206","0.179821778690583","0.285884688989829","3"
"3","2018","Baden-Württemberg","higher vocational","29","","","","3"
"4","2018","Berlin","in school","","","","","4"
"4","2018","Bavaria","higher education","125","0.129884355954426","0.109617914031917","0.150150797876936","4"
"4","2018","Schleswig-Holstein","in school","1","","","","4"
"4","2018","Baden-Württemberg","middle vocational","113","0.0962461366800759","0.0798240184603077","0.112668254899844","4"
"4","2018","Baden-Württemberg","vocational + Abi","22","","","","4"
"4","2018","Baden-Württemberg","higher vocational","22","","","","4"
"4","2018","Baden-Württemberg","higher education","96","0.117007102693628","0.0959016847447746","0.138112520642481","4"
"4","2018","Bavaria","in school","5","","","","4"
"4","2018","Bavaria","inadequately","6","","","","4"
"4","2018","Bavaria","general elemantary","38","0.0694587920139995","0.0468327473643929","0.0920848366636061","4"
"4","2018","Bavaria","middle vocational","168","0.0806557560872234","0.0686127719781283","0.0926987401963185","4"
"4","2018","Bavaria","vocational + Abi","29","","","","4"
"4","2018","Bavaria","higher vocational","23","","","","4"
"4","2018","Berlin","inadequately","5","","","","4"
"4","2018","Berlin","general elemantary","7","","","","4"
"4","2018","Berlin","middle vocational","35","0.0957280119493359","0.0660680049052466","0.125388018993425","4"
"4","2018","Berlin","vocational + Abi","6","","","","4"
"4","2018","Berlin","higher vocational","5","","","","4"
"4","2018","Berlin","higher education","42","0.122457151649941","0.0922697848083272","0.152644518491555","4"
"4","2018","Brandenburg","in school","2","","","","4"
"4","2018","Brandenburg","inadequately","1","","","","4"
"4","2018","Brandenburg","general elemantary","5","","","","4"
"4","2018","Brandenburg","middle vocational","39","0.0802888404106265","0.0571103871893008","0.103467293631952","4"
"4","2018","Brandenburg","vocational + Abi","9","","","","4"
"4","2018","Brandenburg","higher vocational","7","","","","4"
"4","2018","Brandenburg","higher education","30","0.145091491552012","0.102116180338272","0.188066802765751","4"
"4","2018","Mecklenburg-Western Pomerania","in school","","","","","4"
"4","2018","Mecklenburg-Western Pomerania","inadequately","1","","","","4"
"4","2018","Mecklenburg-Western Pomerania","general elemantary","4","","","","4"
"4","2018","Mecklenburg-Western Pomerania","middle vocational","30","0.0803111562958661","0.0501063332997985","0.110515979291934","4"
"4","2018","Mecklenburg-Western Pomerania","vocational + Abi","7","","","","4"
"4","2018","Mecklenburg-Western Pomerania","higher vocational","7","","","","4"
"4","2018","Mecklenburg-Western Pomerania","higher education","13","","","","4"
"4","2018","Saxony","in school","2","","","","4"
"4","2018","Saxony","inadequately","2","","","","4"
"4","2018","Saxony","general elemantary","6","","","","4"
"4","2018","Saxony","middle vocational","71","0.0641425168342563","0.0476327565848687","0.0806522770836439","4"
"4","2018","Saxony","vocational + Abi","12","","","","4"
"4","2018","Saxony","higher vocational","7","","","","4"
"4","2018","Saxony","higher education","50","0.119928908368884","0.0896418025818281","0.150216014155939","4"
"4","2018","Saxony-Anhalt","in school","","","","","4"
"4","2018","Saxony-Anhalt","inadequately","1","","","","4"
"4","2018","Saxony-Anhalt","general elemantary","5","","","","4"
"4","2018","Saxony-Anhalt","middle vocational","54","0.108661634869475","0.0810778994234535","0.136245370315497","4"
"4","2018","Saxony-Anhalt","vocational + Abi","4","","","","4"
"4","2018","Saxony-Anhalt","higher vocational","6","","","","4"
"4","2018","Saxony-Anhalt","higher education","24","","","","4"
"4","2018","Thuringia","in school","","","","","4"
"4","2018","Thuringia","inadequately","3","","","","4"
"4","2018","Thuringia","general elemantary","8","","","","4"
"4","2018","Thuringia","middle vocational","55","0.0893864022238023","0.0652560454873973","0.113516758960207","4"
"4","2018","Thuringia","vocational + Abi","6","","","","4"
"4","2018","Thuringia","higher vocational","2","","","","4"
"4","2018","Thuringia","higher education","22","","","","4"
"4","2018","Schleswig-Holstein","inadequately","5","","","","4"
"4","2018","Schleswig-Holstein","general elemantary","9","","","","4"
"4","2018","Schleswig-Holstein","middle vocational","42","0.113900901273912","0.0849945132284752","0.142807289319348","4"
"4","2018","Schleswig-Holstein","vocational + Abi","5","","","","4"
"4","2018","Schleswig-Holstein","higher vocational","4","","","","4"
"4","2018","Schleswig-Holstein","higher education","19","","","","4"
"4","2018","Rhineland-Palatinate,Saarland","inadequately","5","","","","4"
"4","2018","Rhineland-Palatinate,Saarland","general elemantary","20","","","","4"
"4","2018","Rhineland-Palatinate,Saarland","middle vocational","68","0.0980328393660511","0.076312680551358","0.119752998180744","4"
"4","2018","Rhineland-Palatinate,Saarland","vocational + Abi","14","","","","4"
"4","2018","Rhineland-Palatinate,Saarland","higher vocational","10","","","","4"
"4","2018","Rhineland-Palatinate,Saarland","higher education","35","0.114325574334545","0.0796234886376353","0.149027660031454","4"
"4","2018","Baden-Württemberg","in school","1","","","","4"
"4","2018","Baden-Württemberg","inadequately","6","","","","4"
"4","2018","Baden-Württemberg","general elemantary","17","","","","4"
"4","2018","Hamburg","in school","","","","","4"
"4","2018","Hamburg","inadequately","4","","","","4"
"4","2018","Hamburg","general elemantary","5","","","","4"
"4","2018","Hamburg","middle vocational","11","","","","4"
"4","2018","Hamburg","vocational + Abi","6","","","","4"
"4","2018","Hamburg","higher vocational","4","","","","4"
"4","2018","Hamburg","higher education","17","","","","4"
"4","2018","Lower Saxony","in school","6","","","","4"
"4","2018","Lower Saxony","inadequately","20","","","","4"
"4","2018","Lower Saxony","general elemantary","31","0.0742789049128513","0.0500779419805112","0.0984798678451914","4"
"4","2018","Lower Saxony","middle vocational","101","0.0885591419476509","0.0726364750734535","0.104481808821848","4"
"4","2018","Lower Saxony","vocational + Abi","23","","","","4"
"4","2018","Lower Saxony","higher vocational","20","","","","4"
"4","2018","Lower Saxony","higher education","69","0.0836111799863242","0.0616808863202075","0.105541473652441","4"
"4","2018","Bremen","in school","","","","","4"
"4","2018","Bremen","inadequately","1","","","","4"
"4","2018","Bremen","general elemantary","2","","","","4"
"4","2018","Bremen","middle vocational","6","","","","4"
"4","2018","Bremen","vocational + Abi","2","","","","4"
"4","2018","Bremen","higher vocational","","","","","4"
"4","2018","Bremen","higher education","7","","","","4"
"4","2018","North Rhine-Westphalia","in school","13","","","","4"
"4","2018","North Rhine-Westphalia","inadequately","24","","","","4"
"4","2018","North Rhine-Westphalia","general elemantary","38","0.0563994370786327","0.0405614214580761","0.0722374526991894","4"
"4","2018","North Rhine-Westphalia","middle vocational","187","0.0777280510002705","0.0670891828784755","0.0883669191220655","4"
"4","2018","North Rhine-Westphalia","vocational + Abi","55","0.0993583036163045","0.0759992133473407","0.122717393885268","4"
"4","2018","North Rhine-Westphalia","higher vocational","23","","","","4"
"4","2018","North Rhine-Westphalia","higher education","131","0.141008509211929","0.122498130790078","0.15951888763378","4"
"4","2018","Hesse","in school","1","","","","4"
"4","2018","Hesse","inadequately","6","","","","4"
"4","2018","Hesse","general elemantary","15","","","","4"
"4","2018","Hesse","middle vocational","69","0.0929605320374362","0.0728009593152966","0.113120104759576","4"
"4","2018","Hesse","vocational + Abi","17","","","","4"
"4","2018","Hesse","higher vocational","8","","","","4"
"4","2018","Hesse","higher education","53","0.093427529070948","0.0690385779735868","0.117816480168309","4"
"4","2018","Rhineland-Palatinate,Saarland","in school","5","","","","4"
"5","2018","Berlin","general elemantary","17","","","","5"
"5","2018","Berlin","higher vocational","10","","","","5"
"5","2018","Brandenburg","inadequately","8","","","","5"
"5","2018","Brandenburg","in school","4","","","","5"
"5","2018","Berlin","inadequately","11","","","","5"
"5","2018","Berlin","in school","","","","","5"
"5","2018","Berlin","vocational + Abi","12","","","","5"
"5","2018","Berlin","middle vocational","77","0.229634855355432","0.187234508653171","0.272035202057694","5"
"5","2018","Berlin","higher education","80","0.162895694357448","0.128890631615224","0.196900757099673","5"
"5","2018","Bavaria","higher education","159","0.12626569783591","0.106242059980632","0.146289335691187","5"
"5","2018","Lower Saxony","general elemantary","113","0.232844896540859","0.193838595238715","0.271851197843003","5"
"5","2018","Lower Saxony","middle vocational","246","0.187197813823738","0.165336428438593","0.209059199208883","5"
"5","2018","Lower Saxony","vocational + Abi","39","0.163396139697677","0.115820468214511","0.210971811180843","5"
"5","2018","Brandenburg","general elemantary","17","","","","5"
"5","2018","Brandenburg","middle vocational","106","0.220366005775757","0.185011170885735","0.25572084066578","5"
"5","2018","Brandenburg","vocational + Abi","15","","","","5"
"5","2018","Bavaria","higher vocational","48","0.199718757597585","0.150260139586081","0.249177375609089","5"
"5","2018","Schleswig-Holstein","in school","3","","","","5"
"5","2018","Lower Saxony","inadequately","70","0.209467139776788","0.162551560346472","0.256382719207103","5"
"5","2018","Bavaria","inadequately","29","","","","5"
"5","2018","Bavaria","vocational + Abi","54","0.184908150249925","0.140455712425843","0.229360588074006","5"
"5","2018","Bavaria","general elemantary","90","0.201988953265532","0.166257927618465","0.237719978912599","5"
"5","2018","Bavaria","middle vocational","379","0.189531797767859","0.172198293147845","0.206865302387873","5"
"5","2018","Schleswig-Holstein","inadequately","24","","","","5"
"5","2018","Lower Saxony","higher vocational","24","","","","5"
"5","2018","Lower Saxony","higher education","100","0.130433306029871","0.103751324473225","0.157115287586516","5"
"5","2018","Schleswig-Holstein","general elemantary","38","0.325939040958812","0.247735516449189","0.404142565468434","5"
"5","2018","Schleswig-Holstein","middle vocational","80","0.153686447911136","0.120871438365202","0.18650145745707","5"
"5","2018","Schleswig-Holstein","vocational + Abi","21","","","","5"
"5","2018","Schleswig-Holstein","higher vocational","10","","","","5"
"5","2018","Schleswig-Holstein","higher education","37","0.162691583001517","0.114249709591873","0.211133456411162","5"
"5","2018","Hamburg","in school","3","","","","5"
"5","2018","Lower Saxony","in school","5","","","","5"
"5","2018","Baden-Württemberg","higher education","133","0.170931496838778","0.146213373495173","0.195649620182383","5"
"5","2018","Bavaria","in school","7","","","","5"
"5","2018","Hamburg","inadequately","4","","","","5"
"5","2018","Hamburg","general elemantary","18","","","","5"
"5","2018","Hamburg","middle vocational","42","0.199921129982677","0.141494937137862","0.258347322827491","5"
"5","2018","Hamburg","vocational + Abi","10","","","","5"
"5","2018","Hamburg","higher vocational","2","","","","5"
"5","2018","Hamburg","higher education","28","","","","5"
"5","2018","Baden-Württemberg","vocational + Abi","32","0.129937142667477","0.0877485392907495","0.172125746044204","5"
"5","2018","Baden-Württemberg","higher vocational","25","","","","5"
"5","2018","Baden-Württemberg","middle vocational","226","0.203814263132885","0.181383868163418","0.226244658102353","5"
"5","2018","Bremen","in school","1","","","","5"
"5","2018","Bremen","inadequately","5","","","","5"
"5","2018","Bremen","general elemantary","3","","","","5"
"5","2018","Bremen","middle vocational","12","","","","5"
"5","2018","Baden-Württemberg","general elemantary","67","0.164743879741658","0.127149167244524","0.202338592238792","5"
"5","2018","Bremen","vocational + Abi","2","","","","5"
"5","2018","Bremen","higher vocational","1","","","","5"
"5","2018","Bremen","higher education","12","","","","5"
"5","2018","North Rhine-Westphalia","in school","15","","","","5"
"5","2018","North Rhine-Westphalia","inadequately","64","0.14903270960767","0.117007017913656","0.181058401301683","5"
"5","2018","North Rhine-Westphalia","general elemantary","128","0.147605065085291","0.123252744793349","0.171957385377233","5"
"5","2018","North Rhine-Westphalia","middle vocational","424","0.179107259267317","0.163871053183138","0.194343465351496","5"
"5","2018","North Rhine-Westphalia","vocational + Abi","99","0.145759482156301","0.118205377219534","0.173313587093069","5"
"5","2018","North Rhine-Westphalia","higher vocational","56","0.263271404260804","0.209216685848872","0.317326122672737","5"
"5","2018","North Rhine-Westphalia","higher education","208","0.170269514346697","0.150278484008682","0.190260544684711","5"
"5","2018","Hesse","in school","7","","","","5"
"5","2018","Hesse","inadequately","23","","","","5"
"5","2018","Hesse","general elemantary","43","0.16435261026678","0.120148155072206","0.208557065461355","5"
"5","2018","Hesse","middle vocational","143","0.200237077420077","0.172454546118383","0.22801960872177","5"
"5","2018","Hesse","vocational + Abi","26","","","","5"
"5","2018","Hesse","higher vocational","13","","","","5"
"5","2018","Hesse","higher education","85","0.18803057582362","0.155286065236901","0.22077508641034","5"
"5","2018","Rhineland-Palatinate,Saarland","in school","4","","","","5"
"5","2018","Rhineland-Palatinate,Saarland","inadequately","12","","","","5"
"5","2018","Rhineland-Palatinate,Saarland","general elemantary","47","0.142592722791737","0.101854963583757","0.183330481999717","5"
"5","2018","Rhineland-Palatinate,Saarland","middle vocational","125","0.196141935957274","0.167138011988528","0.22514585992602","5"
"5","2018","Rhineland-Palatinate,Saarland","vocational + Abi","21","","","","5"
"5","2018","Rhineland-Palatinate,Saarland","higher vocational","21","","","","5"
"5","2018","Rhineland-Palatinate,Saarland","higher education","61","0.203708383285073","0.159785852829325","0.247630913740822","5"
"5","2018","Baden-Württemberg","in school","3","","","","5"
"5","2018","Baden-Württemberg","inadequately","23","","","","5"
"5","2018","Brandenburg","higher vocational","13","","","","5"
"5","2018","Brandenburg","higher education","38","0.155876569108093","0.111614507850939","0.200138630365247","5"
"5","2018","Mecklenburg-Western Pomerania","in school","2","","","","5"
"5","2018","Mecklenburg-Western Pomerania","inadequately","4","","","","5"
"5","2018","Mecklenburg-Western Pomerania","general elemantary","10","","","","5"
"5","2018","Thuringia","inadequately","5","","","","5"
"5","2018","Thuringia","general elemantary","14","","","","5"
"5","2018","Thuringia","middle vocational","107","0.198100104354258","0.164389745259329","0.231810463449187","5"
"5","2018","Thuringia","vocational + Abi","10","","","","5"
"5","2018","Thuringia","higher vocational","9","","","","5"
"5","2018","Thuringia","higher education","45","0.235355766862376","0.181460361425886","0.289251172298866","5"
"5","2018","Mecklenburg-Western Pomerania","middle vocational","78","0.275408711087381","0.225760536300867","0.325056885873896","5"
"5","2018","Mecklenburg-Western Pomerania","vocational + Abi","6","","","","5"
"5","2018","Mecklenburg-Western Pomerania","higher vocational","10","","","","5"
"5","2018","Mecklenburg-Western Pomerania","higher education","34","0.228735933066856","0.163450201433305","0.294021664700408","5"
"5","2018","Saxony","in school","5","","","","5"
"5","2018","Saxony","inadequately","10","","","","5"
"5","2018","Saxony","general elemantary","36","0.240318382646919","0.170772184283543","0.309864581010296","5"
"5","2018","Saxony","middle vocational","180","0.229160745608057","0.200839331503114","0.257482159713","5"
"5","2018","Saxony","vocational + Abi","19","","","","5"
"5","2018","Saxony","higher vocational","26","","","","5"
"5","2018","Saxony","higher education","88","0.200216984746999","0.162911429945222","0.237522539548776","5"
"5","2018","Saxony-Anhalt","in school","","","","","5"
"5","2018","Saxony-Anhalt","inadequately","6","","","","5"
"5","2018","Saxony-Anhalt","general elemantary","18","","","","5"
"5","2018","Saxony-Anhalt","middle vocational","102","0.210945026006908","0.174784733319785","0.247105318694031","5"
"5","2018","Saxony-Anhalt","vocational + Abi","10","","","","5"
"5","2018","Saxony-Anhalt","higher vocational","11","","","","5"
"5","2018","Saxony-Anhalt","higher education","36","0.220605512038447","0.166424928680186","0.274786095396708","5"
"5","2018","Thuringia","in school","2","","","","5"
"6","2018","Mecklenburg-Western Pomerania","in school","1","","","","6"
"6","2018","Mecklenburg-Western Pomerania","inadequately","2","","","","6"
"6","2018","Mecklenburg-Western Pomerania","general elemantary","2","","","","6"
"6","2018","Mecklenburg-Western Pomerania","middle vocational","27","","","","6"
"6","2018","Mecklenburg-Western Pomerania","vocational + Abi","4","","","","6"
"6","2018","Mecklenburg-Western Pomerania","higher vocational","6","","","","6"
"6","2018","Bavaria","higher education","118","0.124790137906902","0.104867041748536","0.144713234065268","6"
"6","2018","Mecklenburg-Western Pomerania","higher education","17","","","","6"
"6","2018","Saxony","in school","3","","","","6"
"6","2018","Berlin","in school","1","","","","6"
"6","2018","Berlin","inadequately","6","","","","6"
"6","2018","Berlin","general elemantary","10","","","","6"
"6","2018","Berlin","middle vocational","29","","","","6"
"6","2018","Saxony","inadequately","5","","","","6"
"6","2018","Saxony","general elemantary","8","","","","6"
"6","2018","Saxony","middle vocational","81","0.11511012142082","0.0936038917552194","0.136616351086421","6"
"6","2018","Saxony","vocational + Abi","7","","","","6"
"6","2018","Berlin","vocational + Abi","6","","","","6"
"6","2018","Berlin","higher vocational","5","","","","6"
"6","2018","Berlin","higher education","57","0.149129102121518","0.1163262182501","0.181931985992936","6"
"6","2018","Brandenburg","in school","1","","","","6"
"6","2018","Brandenburg","inadequately","2","","","","6"
"6","2018","Brandenburg","general elemantary","5","","","","6"
"6","2018","Saxony","higher vocational","15","","","","6"
"6","2018","Saxony","higher education","58","0.107695201823951","0.0787956074119713","0.13659479623593","6"
"6","2018","Brandenburg","middle vocational","32","0.0720926388981148","0.0500314506143872","0.0941538271818424","6"
"6","2018","Brandenburg","vocational + Abi","4","","","","6"
"6","2018","Brandenburg","higher vocational","6","","","","6"
"6","2018","Brandenburg","higher education","29","","","","6"
"6","2018","Saxony-Anhalt","in school","1","","","","6"
"6","2018","Saxony-Anhalt","inadequately","4","","","","6"
"6","2018","Schleswig-Holstein","in school","1","","","","6"
"6","2018","Hamburg","middle vocational","12","","","","6"
"6","2018","Hamburg","vocational + Abi","2","","","","6"
"6","2018","Hamburg","higher vocational","1","","","","6"
"6","2018","Hamburg","higher education","26","","","","6"
"6","2018","Lower Saxony","in school","6","","","","6"
"6","2018","Lower Saxony","inadequately","12","","","","6"
"6","2018","Lower Saxony","general elemantary","45","0.104893815178162","0.076614294773735","0.133173335582588","6"
"6","2018","Lower Saxony","middle vocational","116","0.10749248615706","0.0901332801598888","0.124851692154231","6"
"6","2018","Lower Saxony","vocational + Abi","26","","","","6"
"6","2018","Lower Saxony","higher vocational","6","","","","6"
"6","2018","Lower Saxony","higher education","65","0.139732509359361","0.112263824632308","0.167201194086413","6"
"6","2018","Bremen","in school","","","","","6"
"6","2018","Bremen","inadequately","2","","","","6"
"6","2018","Bremen","general elemantary","1","","","","6"
"6","2018","Bremen","middle vocational","6","","","","6"
"6","2018","Bremen","vocational + Abi","3","","","","6"
"6","2018","Bremen","higher vocational","1","","","","6"
"6","2018","Bremen","higher education","5","","","","6"
"6","2018","North Rhine-Westphalia","in school","13","","","","6"
"6","2018","North Rhine-Westphalia","inadequately","26","","","","6"
"6","2018","North Rhine-Westphalia","general elemantary","66","0.0934937556130887","0.0735068303061794","0.113480680919998","6"
"6","2018","North Rhine-Westphalia","middle vocational","203","0.0853902627786627","0.0742857598767336","0.0964947656805918","6"
"6","2018","Schleswig-Holstein","inadequately","4","","","","6"
"6","2018","Schleswig-Holstein","general elemantary","11","","","","6"
"6","2018","Schleswig-Holstein","middle vocational","51","0.143436804753849","0.111543530554509","0.175330078953189","6"
"6","2018","Schleswig-Holstein","vocational + Abi","11","","","","6"
"6","2018","Schleswig-Holstein","higher vocational","2","","","","6"
"6","2018","Schleswig-Holstein","higher education","19","","","","6"
"6","2018","Hamburg","in school","","","","","6"
"6","2018","Hamburg","inadequately","2","","","","6"
"6","2018","Hamburg","general elemantary","5","","","","6"
"6","2018","Baden-Württemberg","higher education","100","0.106040891976603","0.0858244486876119","0.126257335265595","6"
"6","2018","Bavaria","in school","7","","","","6"
"6","2018","Bavaria","inadequately","9","","","","6"
"6","2018","Bavaria","general elemantary","25","","","","6"
