"ple0081_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2015","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","2015","Couple + C. LE and GT 16","higher education","","","",""
"No","2015","1-pers.-HH","in school","","","",""
"No","2015","1-pers.-HH","inadequately","","","",""
"No","2015","1-pers.-HH","general elemantary","","","",""
"No","2015","1-pers.-HH","middle vocational","","","",""
"No","2015","1-pers.-HH","vocational + Abi","","","",""
"No","2015","1-pers.-HH","higher vocational","","","",""
"No","2015","1-pers.-HH","higher education","","","",""
"No","2015","(Married) couple without C. ","in school","","","",""
"No","2015","(Married) couple without C. ","inadequately","","","",""
"No","2015","(Married) couple without C. ","general elemantary","","","",""
"No","2015","(Married) couple without C. ","middle vocational","","","",""
"No","2015","(Married) couple without C. ","vocational + Abi","","","",""
"No","2015","(Married) couple without C. ","higher vocational","","","",""
"No","2015","(Married) couple without C. ","higher education","","","",""
"No","2015","Single parent ","in school","","","",""
"No","2015","Single parent ","inadequately","","","",""
"No","2015","Single parent ","general elemantary","","","",""
"No","2015","Single parent ","middle vocational","","","",""
"No","2015","Single parent ","vocational + Abi","","","",""
"No","2015","Single parent ","higher vocational","","","",""
"No","2015","Single parent ","higher education","","","",""
"No","2015","Couple + C. LE 16 ","in school","","","",""
"No","2015","Couple + C. LE 16 ","inadequately","","","",""
"No","2015","Couple + C. LE 16 ","general elemantary","","","",""
"No","2015","Couple + C. LE 16 ","middle vocational","","","",""
"No","2015","Couple + C. LE 16 ","vocational + Abi","","","",""
"No","2015","Couple + C. LE 16 ","higher vocational","","","",""
"No","2015","Couple + C. LE 16 ","higher education","","","",""
"No","2015","Couple + C. GT 16 ","in school","","","",""
"No","2015","Couple + C. GT 16 ","inadequately","","","",""
"No","2015","Couple + C. GT 16 ","general elemantary","","","",""
"No","2015","Couple + C. GT 16 ","middle vocational","","","",""
"No","2015","Couple + C. GT 16 ","vocational + Abi","","","",""
"No","2015","Couple + C. GT 16 ","higher vocational","","","",""
"No","2015","Couple + C. GT 16 ","higher education","","","",""
"No","2015","Couple + C. LE and GT 16","in school","","","",""
"No","2015","Couple + C. LE and GT 16","inadequately","","","",""
"No","2015","Couple + C. LE and GT 16","general elemantary","","","",""
"No","2015","Couple + C. LE and GT 16","middle vocational","","","",""
"No","2015","Couple + C. LE and GT 16","vocational + Abi","","","",""
"No","2015","Couple + C. LE and GT 16","higher vocational","","","",""
"No","2015","Couple + C. LE and GT 16","higher education","","","",""
"Yes","2016","1-pers.-HH","in school","","","",""
"Yes","2016","1-pers.-HH","inadequately","18","","",""
"Yes","2016","1-pers.-HH","general elemantary","124","0.335272579050329","0.290070137389311","0.380475020711348"
"Yes","2016","1-pers.-HH","middle vocational","521","0.299765708577924","0.277765679478049","0.321765737677798"
"Yes","2016","1-pers.-HH","vocational + Abi","82","0.316427915943533","0.258891767658604","0.373964064228462"
"Yes","2016","1-pers.-HH","higher vocational","49","0.272397010180791","0.208927434535255","0.335866585826326"
"Yes","2016","1-pers.-HH","higher education","173","0.208232460998295","0.181142039930085","0.235322882066504"
"Yes","2016","(Married) couple without C. ","in school","","","",""
"Yes","2016","(Married) couple without C. ","inadequately","22","","",""
"Yes","2016","(Married) couple without C. ","general elemantary","144","0.243626321390587","0.208478283372445","0.27877435940873"
"Yes","2016","(Married) couple without C. ","middle vocational","868","0.237996514327599","0.22410087273869","0.251892155916507"
"Yes","2016","(Married) couple without C. ","vocational + Abi","124","0.224418712316487","0.186661070356746","0.262176354276228"
"Yes","2016","(Married) couple without C. ","higher vocational","81","0.179326440645841","0.146940158625866","0.211712722665816"
"Yes","2016","(Married) couple without C. ","higher education","285","0.148034960827893","0.13272140783361","0.163348513822176"
"Yes","2016","Single parent ","in school","20","","",""
"Yes","2016","Single parent ","inadequately","22","","",""
"Yes","2016","Single parent ","general elemantary","148","0.428177061617887","0.373792326679256","0.482561796556519"
"Yes","2016","Single parent ","middle vocational","417","0.397179460415045","0.366882319862299","0.427476600967792"
"Yes","2016","Single parent ","vocational + Abi","69","0.423104242937147","0.353038816422401","0.493169669451894"
"Yes","2016","Single parent ","higher vocational","22","","",""
"Yes","2016","Single parent ","higher education","66","0.276082224439117","0.226634408946358","0.325530039931875"
"Yes","2016","Couple + C. LE 16 ","in school","","","",""
"Yes","2016","Couple + C. LE 16 ","inadequately","72","0.508998503103077","0.422729874039517","0.595267132166636"
"Yes","2016","Couple + C. LE 16 ","general elemantary","232","0.45400695805599","0.409513069639237","0.498500846472743"
"Yes","2016","Couple + C. LE 16 ","middle vocational","823","0.332797567787016","0.313786304704625","0.351808830869407"
"Yes","2016","Couple + C. LE 16 ","vocational + Abi","184","0.257393545483073","0.224889765123996","0.28989732584215"
"Yes","2016","Couple + C. LE 16 ","higher vocational","71","0.217168553828587","0.17149040204191","0.262846705615265"
"Yes","2016","Couple + C. LE 16 ","higher education","214","0.12471379898305","0.109251801729811","0.14017579623629"
"Yes","2016","Couple + C. GT 16 ","in school","9","","",""
"Yes","2016","Couple + C. GT 16 ","inadequately","16","","",""
"Yes","2016","Couple + C. GT 16 ","general elemantary","112","0.298281519706945","0.247597558145734","0.348965481268156"
"Yes","2016","Couple + C. GT 16 ","middle vocational","351","0.286572998164453","0.262012622581971","0.311133373746936"
"Yes","2016","Couple + C. GT 16 ","vocational + Abi","38","0.201258558873893","0.145412081551461","0.257105036196325"
"Yes","2016","Couple + C. GT 16 ","higher vocational","36","0.159252757041245","0.104727057608626","0.213778456473864"
"Yes","2016","Couple + C. GT 16 ","higher education","72","0.174765782043908","0.141208841708155","0.208322722379661"
"Yes","2016","Couple + C. LE and GT 16","in school","13","","",""
"Yes","2016","Couple + C. LE and GT 16","inadequately","24","","",""
"Yes","2016","Couple + C. LE and GT 16","general elemantary","138","0.349828181453656","0.298834082876423","0.400822280030889"
"Yes","2016","Couple + C. LE and GT 16","middle vocational","212","0.220805810394104","0.192080817204563","0.249530803583644"
"Yes","2016","Couple + C. LE and GT 16","vocational + Abi","39","0.207323402824895","0.146739667021998","0.267907138627792"
"Yes","2016","Couple + C. LE and GT 16","higher vocational","17","","",""
"Yes","2016","Couple + C. LE and GT 16","higher education","29","","",""
"No","2016","1-pers.-HH","in school","","","",""
"No","2016","1-pers.-HH","inadequately","18","","",""
"No","2016","1-pers.-HH","general elemantary","295","0.664727420949671","0.619524979288652","0.709929862610689"
"No","2016","1-pers.-HH","middle vocational","1145","0.700234291422076","0.678234262322202","0.722234320521951"
"No","2016","1-pers.-HH","vocational + Abi","169","0.683572084056467","0.626035935771538","0.741108232341395"
"No","2016","1-pers.-HH","higher vocational","140","0.727602989819209","0.664133414173674","0.791072565464745"
"No","2016","1-pers.-HH","higher education","690","0.791767539001705","0.764677117933496","0.818857960069915"
"No","2016","(Married) couple without C. ","in school","","","",""
"No","2016","(Married) couple without C. ","inadequately","32","0.646086139737315","0.518546493251467","0.773625786223163"
"No","2016","(Married) couple without C. ","general elemantary","429","0.756373678609413","0.72122564059127","0.791521716627555"
"No","2016","(Married) couple without C. ","middle vocational","2740","0.762003485672402","0.748107844083493","0.77589912726131"
"No","2016","(Married) couple without C. ","vocational + Abi","345","0.775581287683513","0.737823645723772","0.813338929643254"
"No","2016","(Married) couple without C. ","higher vocational","458","0.820673559354159","0.788287277334184","0.853059841374134"
"No","2016","(Married) couple without C. ","higher education","1781","0.851965039172107","0.836651486177824","0.86727859216639"
"No","2016","Single parent ","in school","62","0.686070044679906","0.585621933968557","0.786518155391256"
"No","2016","Single parent ","inadequately","27","","",""
"No","2016","Single parent ","general elemantary","170","0.571822938382113","0.517438203443481","0.626207673320744"
"No","2016","Single parent ","middle vocational","585","0.602820539584955","0.572523399032208","0.633117680137701"
"No","2016","Single parent ","vocational + Abi","122","0.576895757062852","0.506830330548106","0.646961183577599"
"No","2016","Single parent ","higher vocational","46","0.616420066560754","0.500846116058052","0.731994017063457"
"No","2016","Single parent ","higher education","248","0.723917775560884","0.674469960068125","0.773365591053642"
"No","2016","Couple + C. LE 16 ","in school","2","","",""
"No","2016","Couple + C. LE 16 ","inadequately","57","0.491001496896923","0.404732867833364","0.577270125960482"
"No","2016","Couple + C. LE 16 ","general elemantary","249","0.54599304194401","0.501499153527257","0.590486930360763"
"No","2016","Couple + C. LE 16 ","middle vocational","1537","0.667202432212984","0.648191169130593","0.686213695295375"
"No","2016","Couple + C. LE 16 ","vocational + Abi","511","0.742606454516927","0.71010267415785","0.775110234876004"
"No","2016","Couple + C. LE 16 ","higher vocational","242","0.782831446171412","0.737153294384735","0.82850959795809"
"No","2016","Couple + C. LE 16 ","higher education","1540","0.87528620101695","0.85982420376371","0.890748198270189"
"No","2016","Couple + C. GT 16 ","in school","93","0.882719715543081","0.820278417340814","0.945161013745348"
"No","2016","Couple + C. GT 16 ","inadequately","21","","",""
"No","2016","Couple + C. GT 16 ","general elemantary","201","0.701718480293055","0.651034518731844","0.752402441854266"
"No","2016","Couple + C. GT 16 ","middle vocational","951","0.713427001835547","0.688866626253064","0.737987377418029"
"No","2016","Couple + C. GT 16 ","vocational + Abi","160","0.798741441126107","0.742894963803675","0.854587918448539"
"No","2016","Couple + C. GT 16 ","higher vocational","137","0.840747242958755","0.786221543526136","0.895272942391374"
"No","2016","Couple + C. GT 16 ","higher education","420","0.825234217956092","0.791677277620339","0.858791158291845"
"No","2016","Couple + C. LE and GT 16","in school","123","0.909340162884314","0.861084388364725","0.957595937403902"
"No","2016","Couple + C. LE and GT 16","inadequately","35","0.528582934759911","0.401208783232144","0.655957086287678"
"No","2016","Couple + C. LE and GT 16","general elemantary","198","0.650171818546344","0.599177719969111","0.701165917123577"
"No","2016","Couple + C. LE and GT 16","middle vocational","589","0.779194189605896","0.750469196416356","0.807919182795437"
"No","2016","Couple + C. LE and GT 16","vocational + Abi","133","0.792676597175105","0.732092861372208","0.853260332978002"
"No","2016","Couple + C. LE and GT 16","higher vocational","90","0.874925163841147","0.812245504526963","0.937604823155332"
"No","2016","Couple + C. LE and GT 16","higher education","305","0.917587150866719","0.888095710530695","0.947078591202742"
"Yes","2017","1-pers.-HH","in school","","","",""
"Yes","2017","1-pers.-HH","inadequately","","","",""
"Yes","2017","1-pers.-HH","general elemantary","","","",""
"Yes","2017","1-pers.-HH","middle vocational","","","",""
"Yes","2017","1-pers.-HH","vocational + Abi","","","",""
"Yes","2017","1-pers.-HH","higher vocational","","","",""
"Yes","2017","1-pers.-HH","higher education","","","",""
"Yes","2017","(Married) couple without C. ","in school","","","",""
"Yes","2017","(Married) couple without C. ","inadequately","","","",""
"Yes","2017","(Married) couple without C. ","general elemantary","","","",""
"Yes","2017","(Married) couple without C. ","middle vocational","","","",""
"Yes","2017","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","2017","(Married) couple without C. ","higher vocational","","","",""
"Yes","2017","(Married) couple without C. ","higher education","","","",""
"Yes","2017","Single parent ","in school","","","",""
"Yes","2017","Single parent ","inadequately","","","",""
"Yes","2017","Single parent ","general elemantary","","","",""
"Yes","2017","Single parent ","middle vocational","","","",""
"Yes","2017","Single parent ","vocational + Abi","","","",""
"Yes","2017","Single parent ","higher vocational","","","",""
"Yes","2017","Single parent ","higher education","","","",""
"Yes","2017","Couple + C. LE 16 ","in school","","","",""
"Yes","2017","Couple + C. LE 16 ","inadequately","","","",""
"Yes","2017","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","2017","Couple + C. LE 16 ","middle vocational","","","",""
"Yes","2017","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","2017","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","2017","Couple + C. LE 16 ","higher education","","","",""
"Yes","2017","Couple + C. GT 16 ","in school","","","",""
"Yes","2017","Couple + C. GT 16 ","inadequately","","","",""
"Yes","2017","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","2017","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","2017","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","2017","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","2017","Couple + C. GT 16 ","higher education","","","",""
"Yes","2017","Couple + C. LE and GT 16","in school","","","",""
"Yes","2017","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","2017","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","2017","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","2017","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","2017","Couple + C. LE and GT 16","higher education","","","",""
"No","2017","1-pers.-HH","in school","","","",""
"No","2017","1-pers.-HH","inadequately","","","",""
"No","2017","1-pers.-HH","general elemantary","","","",""
"No","2017","1-pers.-HH","middle vocational","","","",""
"No","2017","1-pers.-HH","vocational + Abi","","","",""
"No","2017","1-pers.-HH","higher vocational","","","",""
"No","2017","1-pers.-HH","higher education","","","",""
"No","2017","(Married) couple without C. ","in school","","","",""
"No","2017","(Married) couple without C. ","inadequately","","","",""
"No","2017","(Married) couple without C. ","general elemantary","","","",""
"No","2017","(Married) couple without C. ","middle vocational","","","",""
"No","2017","(Married) couple without C. ","vocational + Abi","","","",""
"No","2017","(Married) couple without C. ","higher vocational","","","",""
"No","2017","(Married) couple without C. ","higher education","","","",""
"No","2017","Single parent ","in school","","","",""
"No","2017","Single parent ","inadequately","","","",""
"No","2017","Single parent ","general elemantary","","","",""
"No","2017","Single parent ","middle vocational","","","",""
"No","2017","Single parent ","vocational + Abi","","","",""
"No","2017","Single parent ","higher vocational","","","",""
"No","2017","Single parent ","higher education","","","",""
"No","2017","Couple + C. LE 16 ","in school","","","",""
"No","2017","Couple + C. LE 16 ","inadequately","","","",""
"No","2017","Couple + C. LE 16 ","general elemantary","","","",""
"No","2017","Couple + C. LE 16 ","middle vocational","","","",""
"No","2017","Couple + C. LE 16 ","vocational + Abi","","","",""
"No","2017","Couple + C. LE 16 ","higher vocational","","","",""
"No","2017","Couple + C. LE 16 ","higher education","","","",""
"No","2017","Couple + C. GT 16 ","in school","","","",""
"No","2017","Couple + C. GT 16 ","inadequately","","","",""
"No","2017","Couple + C. GT 16 ","general elemantary","","","",""
"No","2017","Couple + C. GT 16 ","middle vocational","","","",""
"No","2017","Couple + C. GT 16 ","vocational + Abi","","","",""
"No","2017","Couple + C. GT 16 ","higher vocational","","","",""
"No","2017","Couple + C. GT 16 ","higher education","","","",""
"No","2017","Couple + C. LE and GT 16","in school","","","",""
"No","2017","Couple + C. LE and GT 16","inadequately","","","",""
"No","2017","Couple + C. LE and GT 16","general elemantary","","","",""
"No","2017","Couple + C. LE and GT 16","middle vocational","","","",""
"No","2017","Couple + C. LE and GT 16","vocational + Abi","","","",""
"No","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"No","2017","Couple + C. LE and GT 16","higher education","","","",""
"Yes","2018","1-pers.-HH","in school","2","","",""
"Yes","2018","1-pers.-HH","inadequately","33","0.522391427142151","0.392719865658782","0.652062988625519"
"Yes","2018","1-pers.-HH","general elemantary","168","0.331947061334616","0.28881946980764","0.375074652861593"
"Yes","2018","1-pers.-HH","middle vocational","603","0.287496051341889","0.26737690541798","0.307615197265798"
"Yes","2018","1-pers.-HH","vocational + Abi","102","0.342543874312949","0.289021408879379","0.39606633974652"
"Yes","2018","1-pers.-HH","higher vocational","60","0.230765687077107","0.176550739840782","0.284980634313432"
"Yes","2018","1-pers.-HH","higher education","210","0.20376325507321","0.179294787610598","0.228231722535822"
"Yes","2018","(Married) couple without C. ","in school","1","","",""
"Yes","2018","(Married) couple without C. ","inadequately","29","","",""
"Yes","2018","(Married) couple without C. ","general elemantary","150","0.242072513070193","0.207827493151797","0.276317532988589"
"Yes","2018","(Married) couple without C. ","middle vocational","900","0.231260602986915","0.217962724733891","0.24455848123994"
"Yes","2018","(Married) couple without C. ","vocational + Abi","120","0.198387052985917","0.163467534007192","0.233306571964641"
"Yes","2018","(Married) couple without C. ","higher vocational","89","0.190499292338365","0.158261450303957","0.222737134372772"
"Yes","2018","(Married) couple without C. ","higher education","279","0.129467803894505","0.115555841067157","0.143379766721852"
"Yes","2018","Single parent ","in school","5","","",""
"Yes","2018","Single parent ","inadequately","38","0.50678321106859","0.393635051433939","0.61993137070324"
"Yes","2018","Single parent ","general elemantary","158","0.477783759146169","0.42545325153097","0.530114266761368"
"Yes","2018","Single parent ","middle vocational","403","0.401603771207385","0.371325807028372","0.431881735386398"
"Yes","2018","Single parent ","vocational + Abi","69","0.383982912515006","0.314827907159805","0.453137917870208"
"Yes","2018","Single parent ","higher vocational","23","","",""
"Yes","2018","Single parent ","higher education","75","0.242598299342085","0.195995347644373","0.289201251039797"
"Yes","2018","Couple + C. LE 16 ","in school","","","",""
"Yes","2018","Couple + C. LE 16 ","inadequately","64","0.440246509853522","0.355238703526811","0.525254316180233"
"Yes","2018","Couple + C. LE 16 ","general elemantary","222","0.463025634880828","0.416592765483238","0.509458504278419"
"Yes","2018","Couple + C. LE 16 ","middle vocational","703","0.338689857684892","0.318400017071515","0.35897969829827"
"Yes","2018","Couple + C. LE 16 ","vocational + Abi","156","0.233784965978452","0.201248151051343","0.266321780905561"
"Yes","2018","Couple + C. LE 16 ","higher vocational","46","0.172343680736561","0.126785242569569","0.217902118903552"
"Yes","2018","Couple + C. LE 16 ","higher education","199","0.115467098832528","0.100540717386736","0.13039348027832"
"Yes","2018","Couple + C. GT 16 ","in school","13","","",""
"Yes","2018","Couple + C. GT 16 ","inadequately","19","","",""
"Yes","2018","Couple + C. GT 16 ","general elemantary","122","0.352268035735495","0.30073029166551","0.40380577980548"
"Yes","2018","Couple + C. GT 16 ","middle vocational","386","0.270270737960166","0.247180338475873","0.293361137444458"
"Yes","2018","Couple + C. GT 16 ","vocational + Abi","42","0.244528061009482","0.189922970236458","0.299133151782507"
"Yes","2018","Couple + C. GT 16 ","higher vocational","42","0.237191916921063","0.177025373440036","0.297358460402091"
"Yes","2018","Couple + C. GT 16 ","higher education","70","0.160333408719305","0.12842672372418","0.19224009371443"
"Yes","2018","Couple + C. LE and GT 16","in school","12","","",""
"Yes","2018","Couple + C. LE and GT 16","inadequately","36","0.539000612967278","0.419641524583933","0.658359701350622"
"Yes","2018","Couple + C. LE and GT 16","general elemantary","117","0.278450521314976","0.230015753928796","0.326885288701156"
"Yes","2018","Couple + C. LE and GT 16","middle vocational","231","0.246649810203275","0.217973248916673","0.275326371489877"
"Yes","2018","Couple + C. LE and GT 16","vocational + Abi","44","0.257844214660007","0.193938738839463","0.321749690480552"
"Yes","2018","Couple + C. LE and GT 16","higher vocational","15","","",""
"Yes","2018","Couple + C. LE and GT 16","higher education","35","0.082971292503944","0.0542369110067012","0.111705674001187"
"No","2018","1-pers.-HH","in school","1","","",""
"No","2018","1-pers.-HH","inadequately","24","","",""
"No","2018","1-pers.-HH","general elemantary","290","0.668052938665384","0.624925347138407","0.71118053019236"
"No","2018","1-pers.-HH","middle vocational","1341","0.712503948658111","0.692384802734202","0.73262309458202"
"No","2018","1-pers.-HH","vocational + Abi","200","0.657456125687051","0.60393366025348","0.710978591120621"
"No","2018","1-pers.-HH","higher vocational","172","0.769234312922893","0.715019365686568","0.823449260159218"
"No","2018","1-pers.-HH","higher education","831","0.79623674492679","0.771768277464178","0.820705212389402"
"No","2018","(Married) couple without C. ","in school","2","","",""
"No","2018","(Married) couple without C. ","inadequately","43","0.604323064873552","0.491372919207702","0.717273210539402"
"No","2018","(Married) couple without C. ","general elemantary","451","0.757927486929807","0.723682467011411","0.792172506848204"
"No","2018","(Married) couple without C. ","middle vocational","2962","0.768739397013085","0.75544151876006","0.782037275266109"
"No","2018","(Married) couple without C. ","vocational + Abi","381","0.801612947014083","0.766693428035359","0.836532465992808"
"No","2018","(Married) couple without C. ","higher vocational","481","0.809500707661635","0.777262865627228","0.841738549696043"
"No","2018","(Married) couple without C. ","higher education","1958","0.870532196105495","0.856620233278148","0.884444158932843"
"No","2018","Single parent ","in school","66","0.929012021753437","0.869277968139687","0.988746075367187"
"No","2018","Single parent ","inadequately","37","0.49321678893141","0.38006862929676","0.606364948566061"
"No","2018","Single parent ","general elemantary","192","0.522216240853831","0.469885733238632","0.57454674846903"
"No","2018","Single parent ","middle vocational","604","0.598396228792615","0.568118264613602","0.628674192971628"
"No","2018","Single parent ","vocational + Abi","121","0.616017087484994","0.546862082129792","0.685172092840195"
"No","2018","Single parent ","higher vocational","39","0.534368205062368","0.410204728292673","0.658531681832064"
"No","2018","Single parent ","higher education","250","0.757401700657915","0.710798748960203","0.804004652355627"
"No","2018","Couple + C. LE 16 ","in school","","","",""
"No","2018","Couple + C. LE 16 ","inadequately","67","0.559753490146478","0.474745683819767","0.644761296473189"
"No","2018","Couple + C. LE 16 ","general elemantary","221","0.536974365119172","0.490541495721581","0.583407234516762"
"No","2018","Couple + C. LE 16 ","middle vocational","1387","0.661310142315108","0.64102030170173","0.681599982928485"
"No","2018","Couple + C. LE 16 ","vocational + Abi","494","0.766215034021548","0.733678219094439","0.798751848948657"
"No","2018","Couple + C. LE 16 ","higher vocational","218","0.82765631926344","0.782097881096448","0.873214757430431"
"No","2018","Couple + C. LE 16 ","higher education","1562","0.884532901167472","0.86960651972168","0.899459282613264"
"No","2018","Couple + C. GT 16 ","in school","102","0.927652124464737","0.88030379793544","0.975000450994035"
"No","2018","Couple + C. GT 16 ","inadequately","24","","",""
"No","2018","Couple + C. GT 16 ","general elemantary","208","0.647731964264505","0.59619422019452","0.69926970833449"
"No","2018","Couple + C. GT 16 ","middle vocational","1035","0.729729262039834","0.706638862555542","0.752819661524127"
"No","2018","Couple + C. GT 16 ","vocational + Abi","196","0.755471938990518","0.700866848217493","0.810077029763542"
"No","2018","Couple + C. GT 16 ","higher vocational","150","0.762808083078937","0.702641539597909","0.822974626559964"
"No","2018","Couple + C. GT 16 ","higher education","438","0.839666591280695","0.80775990628557","0.87157327627582"
"No","2018","Couple + C. LE and GT 16","in school","126","0.909579685655403","0.861731890484951","0.957427480825854"
"No","2018","Couple + C. LE and GT 16","inadequately","31","0.460999387032722","0.341640298649378","0.580358475416067"
"No","2018","Couple + C. LE and GT 16","general elemantary","212","0.721549478685024","0.673114711298844","0.769984246071204"
"No","2018","Couple + C. LE and GT 16","middle vocational","637","0.753350189796725","0.724673628510123","0.782026751083327"
"No","2018","Couple + C. LE and GT 16","vocational + Abi","136","0.742155785339993","0.678250309519448","0.806061261160537"
"No","2018","Couple + C. LE and GT 16","higher vocational","89","0.893476674726616","0.834184771852699","0.952768577600532"
"No","2018","Couple + C. LE and GT 16","higher education","319","0.917028707496056","0.888294325998813","0.945763088993299"
