"pli0080","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Never","2010","Couple + C. GT 16 ","Male","","","",""
"Never","2010","Couple + C. GT 16 ","Female","","","",""
"Never","2010","Couple + C. LE and GT 16","Male","","","",""
"Never","2010","Couple + C. LE and GT 16","Female","","","",""
"Daily","2011","1-pers.-HH","Male","","","",""
"Daily","2011","1-pers.-HH","Female","","","",""
"Daily","2011","(Married) couple without C. ","Male","","","",""
"Daily","2011","(Married) couple without C. ","Female","","","",""
"Daily","2011","Single parent ","Male","","","",""
"Daily","2011","Single parent ","Female","","","",""
"Daily","2011","Couple + C. LE 16 ","Male","","","",""
"Daily","2011","Couple + C. LE 16 ","Female","","","",""
"Daily","2011","Couple + C. GT 16 ","Male","","","",""
"Daily","2011","Couple + C. GT 16 ","Female","","","",""
"Daily","2011","Couple + C. LE and GT 16","Male","","","",""
"Daily","2011","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2011","1-pers.-HH","Male","","","",""
"Min 1x per week","2011","1-pers.-HH","Female","","","",""
"Min 1x per week","2011","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2011","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2011","Single parent ","Male","","","",""
"Min 1x per week","2011","Single parent ","Female","","","",""
"Min 1x per week","2011","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2011","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2011","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2011","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2011","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2011","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2011","1-pers.-HH","Male","","","",""
"Min 1x per month","2011","1-pers.-HH","Female","","","",""
"Min 1x per month","2011","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2011","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2011","Single parent ","Male","","","",""
"Min 1x per month","2011","Single parent ","Female","","","",""
"Min 1x per month","2011","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2011","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2011","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2011","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2011","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2011","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2011","1-pers.-HH","Male","","","",""
"Rarely","2011","1-pers.-HH","Female","","","",""
"Rarely","2011","(Married) couple without C. ","Male","","","",""
"Rarely","2011","(Married) couple without C. ","Female","","","",""
"Rarely","2011","Single parent ","Male","","","",""
"Rarely","2011","Single parent ","Female","","","",""
"Rarely","2011","Couple + C. LE 16 ","Male","","","",""
"Rarely","2011","Couple + C. LE 16 ","Female","","","",""
"Rarely","2011","Couple + C. GT 16 ","Male","","","",""
"Rarely","2011","Couple + C. GT 16 ","Female","","","",""
"Rarely","2011","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2011","Couple + C. LE and GT 16","Female","","","",""
"Never","2011","1-pers.-HH","Male","","","",""
"Never","2011","1-pers.-HH","Female","","","",""
"Never","2011","(Married) couple without C. ","Male","","","",""
"Never","2011","(Married) couple without C. ","Female","","","",""
"Never","2011","Single parent ","Male","","","",""
"Never","2011","Single parent ","Female","","","",""
"Never","2011","Couple + C. LE 16 ","Male","","","",""
"Never","2011","Couple + C. LE 16 ","Female","","","",""
"Never","2011","Couple + C. GT 16 ","Male","","","",""
"Never","2011","Couple + C. GT 16 ","Female","","","",""
"Never","2011","Couple + C. LE and GT 16","Male","","","",""
"Never","2011","Couple + C. LE and GT 16","Female","","","",""
"Daily","2012","1-pers.-HH","Male","","","",""
"Daily","2012","1-pers.-HH","Female","","","",""
"Daily","2012","(Married) couple without C. ","Male","","","",""
"Daily","2012","(Married) couple without C. ","Female","","","",""
"Daily","2012","Single parent ","Male","","","",""
"Daily","2012","Single parent ","Female","","","",""
"Daily","2012","Couple + C. LE 16 ","Male","","","",""
"Daily","2012","Couple + C. LE 16 ","Female","","","",""
"Daily","2012","Couple + C. GT 16 ","Male","","","",""
"Daily","2012","Couple + C. GT 16 ","Female","","","",""
"Daily","2012","Couple + C. LE and GT 16","Male","","","",""
"Daily","2012","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2012","1-pers.-HH","Male","","","",""
"Min 1x per week","2012","1-pers.-HH","Female","","","",""
"Min 1x per week","2012","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2012","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2012","Single parent ","Male","","","",""
"Min 1x per week","2012","Single parent ","Female","","","",""
"Min 1x per week","2012","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2012","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2012","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2012","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2012","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2012","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2012","1-pers.-HH","Male","","","",""
"Min 1x per month","2012","1-pers.-HH","Female","","","",""
"Min 1x per month","2012","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2012","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2012","Single parent ","Male","","","",""
"Min 1x per month","2012","Single parent ","Female","","","",""
"Min 1x per month","2012","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2012","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2012","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2012","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2012","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2012","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2012","1-pers.-HH","Male","","","",""
"Rarely","2012","1-pers.-HH","Female","","","",""
"Rarely","2012","(Married) couple without C. ","Male","","","",""
"Rarely","2012","(Married) couple without C. ","Female","","","",""
"Rarely","2012","Single parent ","Male","","","",""
"Rarely","2012","Single parent ","Female","","","",""
"Rarely","2012","Couple + C. LE 16 ","Male","","","",""
"Rarely","2012","Couple + C. LE 16 ","Female","","","",""
"Rarely","2012","Couple + C. GT 16 ","Male","","","",""
"Rarely","2012","Couple + C. GT 16 ","Female","","","",""
"Rarely","2012","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2012","Couple + C. LE and GT 16","Female","","","",""
"Never","2012","1-pers.-HH","Male","","","",""
"Never","2012","1-pers.-HH","Female","","","",""
"Never","2012","(Married) couple without C. ","Male","","","",""
"Never","2012","(Married) couple without C. ","Female","","","",""
"Never","2012","Single parent ","Male","","","",""
"Never","2012","Single parent ","Female","","","",""
"Never","2012","Couple + C. LE 16 ","Male","","","",""
"Never","2012","Couple + C. LE 16 ","Female","","","",""
"Never","2012","Couple + C. GT 16 ","Male","","","",""
"Never","2012","Couple + C. GT 16 ","Female","","","",""
"Never","2012","Couple + C. LE and GT 16","Male","","","",""
"Never","2012","Couple + C. LE and GT 16","Female","","","",""
"Daily","2013","1-pers.-HH","Male","84","0.0480901717236791","0.03728783938973","0.0588925040576282"
"Daily","2013","1-pers.-HH","Female","102","0.0484376190555372","0.0391734066703483","0.057701831440726"
"Daily","2013","(Married) couple without C. ","Male","56","0.0123063451396388","0.00879683197214811","0.0158158583071296"
"Daily","2013","(Married) couple without C. ","Female","70","0.0163652844177473","0.0123502664376432","0.0203803023978514"
"Daily","2013","Single parent ","Male","72","0.128046000980904","0.0998372728584688","0.156254729103339"
"Daily","2013","Single parent ","Female","151","0.0705745234893486","0.0595415091673853","0.0816075378113118"
"Daily","2013","Couple + C. LE 16 ","Male","75","0.0322356826072095","0.0259999854955511","0.0384713797188678"
"Daily","2013","Couple + C. LE 16 ","Female","166","0.0447005038936766","0.0377483695515592","0.0516526382357941"
"Daily","2013","Couple + C. GT 16 ","Male","84","0.0694801617581786","0.056442004595524","0.0825183189208333"
"Daily","2013","Couple + C. GT 16 ","Female","50","0.0463998093886747","0.0350177083545935","0.0577819104227558"
"Daily","2013","Couple + C. LE and GT 16","Male","70","0.0610954333366958","0.046115583923741","0.0760752827496507"
"Daily","2013","Couple + C. LE and GT 16","Female","71","0.0633037798914384","0.0484829365065623","0.0781246232763145"
"Min 1x per week","2013","1-pers.-HH","Male","640","0.429380816049227","0.404389681796053","0.454371950302401"
"Min 1x per week","2013","1-pers.-HH","Female","899","0.422401007527373","0.401086555922772","0.443715459131975"
"Min 1x per week","2013","(Married) couple without C. ","Male","1047","0.291192593475361","0.276730689135511","0.30565449781521"
"Min 1x per week","2013","(Married) couple without C. ","Female","1166","0.302242898611218","0.287710443934068","0.316775353288368"
"Min 1x per week","2013","Single parent ","Male","262","0.52330446474473","0.48113952630169","0.565469403187771"
"Min 1x per week","2013","Single parent ","Female","978","0.463525147087325","0.44204316979526","0.485007124379389"
"Min 1x per week","2013","Couple + C. LE 16 ","Male","1192","0.369509378125854","0.352468819725865","0.386549936525843"
"Min 1x per week","2013","Couple + C. LE 16 ","Female","1628","0.455046045456659","0.438292769255084","0.471799321658233"
"Min 1x per week","2013","Couple + C. GT 16 ","Male","537","0.355498961547321","0.330954474401482","0.38004344869316"
"Min 1x per week","2013","Couple + C. GT 16 ","Female","477","0.379442541917624","0.353185537105415","0.405699546729833"
"Min 1x per week","2013","Couple + C. LE and GT 16","Male","381","0.366026385537159","0.335897425915958","0.396155345158359"
"Min 1x per week","2013","Couple + C. LE and GT 16","Female","465","0.440428342387348","0.410213231187844","0.470643453586853"
"Min 1x per month","2013","1-pers.-HH","Male","382","0.256040472746462","0.234005098549172","0.278075846943752"
"Min 1x per month","2013","1-pers.-HH","Female","541","0.268738931715509","0.249609591263222","0.287868272167797"
"Min 1x per month","2013","(Married) couple without C. ","Male","1430","0.367786187924156","0.352436452421446","0.383135923426867"
"Min 1x per month","2013","(Married) couple without C. ","Female","1528","0.39564979795394","0.38017558384312","0.411124012064761"
"Min 1x per month","2013","Single parent ","Male","100","0.183078108673256","0.150429687515753","0.215726529830759"
"Min 1x per month","2013","Single parent ","Female","529","0.264361808926192","0.245364398317001","0.283359219535383"
"Min 1x per month","2013","Couple + C. LE 16 ","Male","1129","0.386513907391758","0.369322291574007","0.40370552320951"
"Min 1x per month","2013","Couple + C. LE 16 ","Female","1100","0.331179271194325","0.315345709906571","0.347012832482079"
"Min 1x per month","2013","Couple + C. GT 16 ","Male","453","0.317823287785569","0.293947138489088","0.34169943708205"
"Min 1x per month","2013","Couple + C. GT 16 ","Female","469","0.334486007730394","0.308956129319658","0.360015886141131"
"Min 1x per month","2013","Couple + C. LE and GT 16","Male","293","0.315980072467012","0.286902605474829","0.345057539459195"
"Min 1x per month","2013","Couple + C. LE and GT 16","Female","319","0.323046705033136","0.29458435705999","0.351509053006281"
"Rarely","2013","1-pers.-HH","Male","319","0.215336013315309","0.194582498505312","0.236089528125305"
"Rarely","2013","1-pers.-HH","Female","400","0.203484458079917","0.186112001849732","0.220856914310102"
"Rarely","2013","(Married) couple without C. ","Male","1074","0.284481824884178","0.270120027469175","0.298843622299181"
"Rarely","2013","(Married) couple without C. ","Female","894","0.234978792649983","0.221561655380252","0.248395929919715"
"Rarely","2013","Single parent ","Male","83","0.132335734224709","0.103729009960679","0.160942458488739"
"Rarely","2013","Single parent ","Female","358","0.179024481441292","0.162509266364992","0.195539696517592"
"Rarely","2013","Couple + C. LE 16 ","Male","625","0.189304735531898","0.175474125663496","0.2031353454003"
"Rarely","2013","Couple + C. LE 16 ","Female","455","0.155536233412299","0.143343573204141","0.167728893620456"
"Rarely","2013","Couple + C. GT 16 ","Male","347","0.226476007129299","0.205013968244933","0.247938046013664"
"Rarely","2013","Couple + C. GT 16 ","Female","284","0.217805352761635","0.195471025902185","0.240139679621086"
"Rarely","2013","Couple + C. LE and GT 16","Male","217","0.227546839829837","0.201324959656509","0.253768720003166"
"Rarely","2013","Couple + C. LE and GT 16","Female","167","0.16537338934413","0.142761458935095","0.187985319753164"
"Never","2013","1-pers.-HH","Male","82","0.0511525261653232","0.0400294935467539","0.0622755587838926"
"Never","2013","1-pers.-HH","Female","121","0.0569379836216628","0.0469386825424369","0.0669372847008888"
"Never","2013","(Married) couple without C. ","Male","184","0.0442330485766658","0.0376878829692001","0.0507782141841315"
"Never","2013","(Married) couple without C. ","Female","178","0.0507632263671114","0.0438166521919118","0.0577098005423111"
"Never","2013","Single parent ","Male","22","","",""
"Never","2013","Single parent ","Female","54","0.0225140390558428","0.0161233911573294","0.0289046869543561"
"Never","2013","Couple + C. LE 16 ","Male","61","0.0224362963432805","0.0172077628824885","0.0276648298040726"
"Never","2013","Couple + C. LE 16 ","Female","45","0.0135379460430412","0.00965010273295039","0.017425789353132"
"Never","2013","Couple + C. GT 16 ","Male","40","0.0307215817796332","0.0218730942968414","0.0395700692624251"
"Never","2013","Couple + C. GT 16 ","Female","32","0.0218662882016717","0.0139528025164169","0.0297797738869265"
"Never","2013","Couple + C. LE and GT 16","Male","21","","",""
"Never","2013","Couple + C. LE and GT 16","Female","15","","",""
"Daily","2014","1-pers.-HH","Male","","","",""
"Daily","2014","1-pers.-HH","Female","","","",""
"Daily","2014","(Married) couple without C. ","Male","","","",""
"Daily","2014","(Married) couple without C. ","Female","","","",""
"Daily","2014","Single parent ","Male","","","",""
"Daily","2014","Single parent ","Female","","","",""
"Daily","2014","Couple + C. LE 16 ","Male","","","",""
"Daily","2014","Couple + C. LE 16 ","Female","","","",""
"Daily","2014","Couple + C. GT 16 ","Male","","","",""
"Daily","2014","Couple + C. GT 16 ","Female","","","",""
"Daily","2014","Couple + C. LE and GT 16","Male","","","",""
"Daily","2014","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2014","1-pers.-HH","Male","","","",""
"Min 1x per week","2014","1-pers.-HH","Female","","","",""
"Min 1x per week","2014","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2014","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2014","Single parent ","Male","","","",""
"Min 1x per week","2014","Single parent ","Female","","","",""
"Min 1x per week","2014","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2014","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2014","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2014","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2014","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2014","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2014","1-pers.-HH","Male","","","",""
"Min 1x per month","2014","1-pers.-HH","Female","","","",""
"Min 1x per month","2014","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2014","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2014","Single parent ","Male","","","",""
"Min 1x per month","2014","Single parent ","Female","","","",""
"Min 1x per month","2014","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2014","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2014","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2014","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2014","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2014","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2014","1-pers.-HH","Male","","","",""
"Rarely","2014","1-pers.-HH","Female","","","",""
"Rarely","2014","(Married) couple without C. ","Male","","","",""
"Rarely","2014","(Married) couple without C. ","Female","","","",""
"Rarely","2014","Single parent ","Male","","","",""
"Rarely","2014","Single parent ","Female","","","",""
"Rarely","2014","Couple + C. LE 16 ","Male","","","",""
"Rarely","2014","Couple + C. LE 16 ","Female","","","",""
"Rarely","2014","Couple + C. GT 16 ","Male","","","",""
"Rarely","2014","Couple + C. GT 16 ","Female","","","",""
"Rarely","2014","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2014","Couple + C. LE and GT 16","Female","","","",""
"Never","2014","1-pers.-HH","Male","","","",""
"Never","2014","1-pers.-HH","Female","","","",""
"Never","2014","(Married) couple without C. ","Male","","","",""
"Never","2014","(Married) couple without C. ","Female","","","",""
"Never","2014","Single parent ","Male","","","",""
"Never","2014","Single parent ","Female","","","",""
"Never","2014","Couple + C. LE 16 ","Male","","","",""
"Never","2014","Couple + C. LE 16 ","Female","","","",""
"Never","2014","Couple + C. GT 16 ","Male","","","",""
"Never","2014","Couple + C. GT 16 ","Female","","","",""
"Never","2014","Couple + C. LE and GT 16","Male","","","",""
"Never","2014","Couple + C. LE and GT 16","Female","","","",""
"Daily","2015","1-pers.-HH","Male","","","",""
"Daily","2015","1-pers.-HH","Female","","","",""
"Daily","2015","(Married) couple without C. ","Male","","","",""
"Daily","2015","(Married) couple without C. ","Female","","","",""
"Daily","2015","Single parent ","Male","","","",""
"Daily","2015","Single parent ","Female","","","",""
"Daily","2015","Couple + C. LE 16 ","Male","","","",""
"Daily","2015","Couple + C. LE 16 ","Female","","","",""
"Daily","2015","Couple + C. GT 16 ","Male","","","",""
"Daily","2015","Couple + C. GT 16 ","Female","","","",""
"Daily","2015","Couple + C. LE and GT 16","Male","","","",""
"Daily","2015","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2015","1-pers.-HH","Male","","","",""
"Min 1x per week","2015","1-pers.-HH","Female","","","",""
"Min 1x per week","2015","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2015","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2015","Single parent ","Male","","","",""
"Min 1x per week","2015","Single parent ","Female","","","",""
"Min 1x per week","2015","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2015","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2015","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2015","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2015","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2015","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2015","1-pers.-HH","Male","","","",""
"Min 1x per month","2015","1-pers.-HH","Female","","","",""
"Min 1x per month","2015","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2015","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2015","Single parent ","Male","","","",""
"Min 1x per month","2015","Single parent ","Female","","","",""
"Min 1x per month","2015","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2015","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2015","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2015","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2015","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2015","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2015","1-pers.-HH","Male","","","",""
"Rarely","2015","1-pers.-HH","Female","","","",""
"Rarely","2015","(Married) couple without C. ","Male","","","",""
"Rarely","2015","(Married) couple without C. ","Female","","","",""
"Rarely","2015","Single parent ","Male","","","",""
"Rarely","2015","Single parent ","Female","","","",""
"Rarely","2015","Couple + C. LE 16 ","Male","","","",""
"Rarely","2015","Couple + C. LE 16 ","Female","","","",""
"Rarely","2015","Couple + C. GT 16 ","Male","","","",""
"Rarely","2015","Couple + C. GT 16 ","Female","","","",""
"Rarely","2015","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2015","Couple + C. LE and GT 16","Female","","","",""
"Never","2015","1-pers.-HH","Male","","","",""
"Never","2015","1-pers.-HH","Female","","","",""
"Never","2015","(Married) couple without C. ","Male","","","",""
"Never","2015","(Married) couple without C. ","Female","","","",""
"Never","2015","Single parent ","Male","","","",""
"Never","2015","Single parent ","Female","","","",""
"Never","2015","Couple + C. LE 16 ","Male","","","",""
"Never","2015","Couple + C. LE 16 ","Female","","","",""
"Never","2015","Couple + C. GT 16 ","Male","","","",""
"Never","2015","Couple + C. GT 16 ","Female","","","",""
"Never","2015","Couple + C. LE and GT 16","Male","","","",""
"Never","2015","Couple + C. LE and GT 16","Female","","","",""
"Daily","2016","1-pers.-HH","Male","","","",""
"Daily","2016","1-pers.-HH","Female","","","",""
"Daily","2016","(Married) couple without C. ","Male","","","",""
"Daily","2016","(Married) couple without C. ","Female","","","",""
"Daily","2016","Single parent ","Male","","","",""
"Daily","2016","Single parent ","Female","","","",""
"Daily","2016","Couple + C. LE 16 ","Male","","","",""
"Daily","2016","Couple + C. LE 16 ","Female","","","",""
"Daily","2016","Couple + C. GT 16 ","Male","","","",""
"Daily","2016","Couple + C. GT 16 ","Female","","","",""
"Daily","2016","Couple + C. LE and GT 16","Male","","","",""
"Daily","2016","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2016","1-pers.-HH","Male","","","",""
"Min 1x per week","2016","1-pers.-HH","Female","","","",""
"Min 1x per week","2016","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2016","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2016","Single parent ","Male","","","",""
"Min 1x per week","2016","Single parent ","Female","","","",""
"Min 1x per week","2016","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2016","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2016","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2016","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2016","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2016","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2016","1-pers.-HH","Male","","","",""
"Min 1x per month","2016","1-pers.-HH","Female","","","",""
"Min 1x per month","2016","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2016","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2016","Single parent ","Male","","","",""
"Min 1x per month","2016","Single parent ","Female","","","",""
"Min 1x per month","2016","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2016","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2016","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2016","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2016","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2016","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2016","1-pers.-HH","Male","","","",""
"Rarely","2016","1-pers.-HH","Female","","","",""
"Rarely","2016","(Married) couple without C. ","Male","","","",""
"Rarely","2016","(Married) couple without C. ","Female","","","",""
"Rarely","2016","Single parent ","Male","","","",""
"Rarely","2016","Single parent ","Female","","","",""
"Rarely","2016","Couple + C. LE 16 ","Male","","","",""
"Rarely","2016","Couple + C. LE 16 ","Female","","","",""
"Rarely","2016","Couple + C. GT 16 ","Male","","","",""
"Rarely","2016","Couple + C. GT 16 ","Female","","","",""
"Rarely","2016","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2016","Couple + C. LE and GT 16","Female","","","",""
"Never","2016","1-pers.-HH","Male","","","",""
"Never","2016","1-pers.-HH","Female","","","",""
"Never","2016","(Married) couple without C. ","Male","","","",""
"Never","2016","(Married) couple without C. ","Female","","","",""
"Never","2016","Single parent ","Male","","","",""
"Never","2016","Single parent ","Female","","","",""
"Never","2016","Couple + C. LE 16 ","Male","","","",""
"Never","2016","Couple + C. LE 16 ","Female","","","",""
"Never","2016","Couple + C. GT 16 ","Male","","","",""
"Never","2016","Couple + C. GT 16 ","Female","","","",""
"Never","2016","Couple + C. LE and GT 16","Male","","","",""
"Never","2016","Couple + C. LE and GT 16","Female","","","",""
"Daily","2017","1-pers.-HH","Male","","","",""
"Daily","2017","1-pers.-HH","Female","","","",""
"Daily","2017","(Married) couple without C. ","Male","","","",""
"Daily","2017","(Married) couple without C. ","Female","","","",""
"Daily","2017","Single parent ","Male","","","",""
"Daily","2017","Single parent ","Female","","","",""
"Daily","2017","Couple + C. LE 16 ","Male","","","",""
"Daily","2017","Couple + C. LE 16 ","Female","","","",""
"Daily","2017","Couple + C. GT 16 ","Male","","","",""
"Daily","2017","Couple + C. GT 16 ","Female","","","",""
"Daily","2017","Couple + C. LE and GT 16","Male","","","",""
"Daily","2017","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2017","1-pers.-HH","Male","","","",""
"Min 1x per week","2017","1-pers.-HH","Female","","","",""
"Min 1x per week","2017","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2017","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2017","Single parent ","Male","","","",""
"Min 1x per week","2017","Single parent ","Female","","","",""
"Min 1x per week","2017","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2017","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2017","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2017","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2017","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2017","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2017","1-pers.-HH","Male","","","",""
"Min 1x per month","2017","1-pers.-HH","Female","","","",""
"Min 1x per month","2017","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2017","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2017","Single parent ","Male","","","",""
"Min 1x per month","2017","Single parent ","Female","","","",""
"Min 1x per month","2017","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2017","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2017","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2017","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2017","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2017","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2017","1-pers.-HH","Male","","","",""
"Rarely","2017","1-pers.-HH","Female","","","",""
"Rarely","2017","(Married) couple without C. ","Male","","","",""
"Rarely","2017","(Married) couple without C. ","Female","","","",""
"Rarely","2017","Single parent ","Male","","","",""
"Rarely","2017","Single parent ","Female","","","",""
"Rarely","2017","Couple + C. LE 16 ","Male","","","",""
"Rarely","2017","Couple + C. LE 16 ","Female","","","",""
"Rarely","2017","Couple + C. GT 16 ","Male","","","",""
"Rarely","2017","Couple + C. GT 16 ","Female","","","",""
"Rarely","2017","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2017","Couple + C. LE and GT 16","Female","","","",""
"Never","2017","1-pers.-HH","Male","","","",""
"Never","2017","1-pers.-HH","Female","","","",""
"Never","2017","(Married) couple without C. ","Male","","","",""
"Never","2017","(Married) couple without C. ","Female","","","",""
"Never","2017","Single parent ","Male","","","",""
"Never","2017","Single parent ","Female","","","",""
"Never","2017","Couple + C. LE 16 ","Male","","","",""
"Never","2017","Couple + C. LE 16 ","Female","","","",""
"Never","2017","Couple + C. GT 16 ","Male","","","",""
"Never","2017","Couple + C. GT 16 ","Female","","","",""
"Never","2017","Couple + C. LE and GT 16","Male","","","",""
"Never","2017","Couple + C. LE and GT 16","Female","","","",""
"Daily","2018","1-pers.-HH","Male","","","",""
"Daily","2018","1-pers.-HH","Female","","","",""
"Daily","2018","(Married) couple without C. ","Male","","","",""
"Daily","2018","(Married) couple without C. ","Female","","","",""
"Daily","2018","Single parent ","Male","","","",""
"Daily","2018","Single parent ","Female","","","",""
"Daily","2018","Couple + C. LE 16 ","Male","","","",""
"Daily","2018","Couple + C. LE 16 ","Female","","","",""
"Daily","2018","Couple + C. GT 16 ","Male","","","",""
"Daily","2018","Couple + C. GT 16 ","Female","","","",""
"Daily","2018","Couple + C. LE and GT 16","Male","","","",""
"Daily","2018","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2018","1-pers.-HH","Male","","","",""
"Min 1x per week","2018","1-pers.-HH","Female","","","",""
"Min 1x per week","2018","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2018","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2018","Single parent ","Male","","","",""
"Min 1x per week","2018","Single parent ","Female","","","",""
