"pli0080","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Never","2010","higher vocational","Female","","","","","5"
"Never","2010","higher education","Male","","","","","5"
"Never","2010","higher education","Female","","","","","5"
"Rarely","2010","in school","Male","","","","","4"
"Rarely","2010","in school","Female","","","","","4"
"Rarely","2010","inadequately","Male","","","","","4"
"Rarely","2010","inadequately","Female","","","","","4"
"Rarely","2010","general elemantary","Male","","","","","4"
"Rarely","2010","general elemantary","Female","","","","","4"
"Rarely","2010","middle vocational","Male","","","","","4"
"Rarely","2010","middle vocational","Female","","","","","4"
"Rarely","2010","vocational + Abi","Male","","","","","4"
"Rarely","2010","vocational + Abi","Female","","","","","4"
"Rarely","2010","higher vocational","Male","","","","","4"
"Rarely","2010","higher vocational","Female","","","","","4"
"Rarely","2010","higher education","Male","","","","","4"
"Rarely","2010","higher education","Female","","","","","4"
"Daily","2011","in school","Male","","","","","1"
"Daily","2011","in school","Female","","","","","1"
"Daily","2011","inadequately","Male","","","","","1"
"Daily","2011","inadequately","Female","","","","","1"
"Daily","2011","general elemantary","Male","","","","","1"
"Daily","2011","general elemantary","Female","","","","","1"
"Daily","2011","middle vocational","Male","","","","","1"
"Daily","2011","middle vocational","Female","","","","","1"
"Daily","2011","vocational + Abi","Male","","","","","1"
"Daily","2011","vocational + Abi","Female","","","","","1"
"Daily","2011","higher vocational","Male","","","","","1"
"Daily","2011","higher vocational","Female","","","","","1"
"Daily","2011","higher education","Male","","","","","1"
"Daily","2011","higher education","Female","","","","","1"
"Min 1x per month","2011","general elemantary","Female","","","","","3"
"Min 1x per month","2011","middle vocational","Male","","","","","3"
"Min 1x per month","2011","middle vocational","Female","","","","","3"
"Min 1x per month","2011","vocational + Abi","Male","","","","","3"
"Min 1x per month","2011","vocational + Abi","Female","","","","","3"
"Min 1x per month","2011","higher vocational","Male","","","","","3"
"Min 1x per month","2011","higher vocational","Female","","","","","3"
"Min 1x per month","2011","higher education","Male","","","","","3"
"Min 1x per month","2011","higher education","Female","","","","","3"
"Min 1x per month","2011","in school","Male","","","","","3"
"Min 1x per month","2011","in school","Female","","","","","3"
"Min 1x per month","2011","inadequately","Male","","","","","3"
"Min 1x per month","2011","inadequately","Female","","","","","3"
"Min 1x per month","2011","general elemantary","Male","","","","","3"
"Min 1x per week","2011","general elemantary","Female","","","","","2"
"Min 1x per week","2011","middle vocational","Male","","","","","2"
"Min 1x per week","2011","middle vocational","Female","","","","","2"
"Min 1x per week","2011","vocational + Abi","Male","","","","","2"
"Min 1x per week","2011","vocational + Abi","Female","","","","","2"
"Min 1x per week","2011","higher vocational","Male","","","","","2"
"Min 1x per week","2011","higher vocational","Female","","","","","2"
"Min 1x per week","2011","higher education","Male","","","","","2"
"Min 1x per week","2011","higher education","Female","","","","","2"
"Min 1x per week","2011","in school","Male","","","","","2"
"Min 1x per week","2011","in school","Female","","","","","2"
"Min 1x per week","2011","inadequately","Male","","","","","2"
"Min 1x per week","2011","inadequately","Female","","","","","2"
"Min 1x per week","2011","general elemantary","Male","","","","","2"
"Never","2011","in school","Male","","","","","5"
"Never","2011","in school","Female","","","","","5"
"Never","2011","inadequately","Male","","","","","5"
"Never","2011","inadequately","Female","","","","","5"
"Never","2011","general elemantary","Male","","","","","5"
"Never","2011","general elemantary","Female","","","","","5"
"Never","2011","middle vocational","Male","","","","","5"
"Never","2011","middle vocational","Female","","","","","5"
"Never","2011","vocational + Abi","Male","","","","","5"
"Never","2011","vocational + Abi","Female","","","","","5"
"Never","2011","higher vocational","Male","","","","","5"
"Never","2011","higher vocational","Female","","","","","5"
"Never","2011","higher education","Male","","","","","5"
"Never","2011","higher education","Female","","","","","5"
"Rarely","2011","general elemantary","Female","","","","","4"
"Rarely","2011","middle vocational","Male","","","","","4"
"Rarely","2011","middle vocational","Female","","","","","4"
"Rarely","2011","vocational + Abi","Male","","","","","4"
"Rarely","2011","vocational + Abi","Female","","","","","4"
"Rarely","2011","higher vocational","Male","","","","","4"
"Rarely","2011","higher vocational","Female","","","","","4"
"Rarely","2011","higher education","Male","","","","","4"
"Rarely","2011","higher education","Female","","","","","4"
"Rarely","2011","in school","Male","","","","","4"
"Rarely","2011","in school","Female","","","","","4"
"Rarely","2011","inadequately","Male","","","","","4"
"Rarely","2011","inadequately","Female","","","","","4"
"Rarely","2011","general elemantary","Male","","","","","4"
"Daily","2012","in school","Male","","","","","1"
"Daily","2012","in school","Female","","","","","1"
"Daily","2012","inadequately","Male","","","","","1"
"Daily","2012","inadequately","Female","","","","","1"
"Daily","2012","general elemantary","Male","","","","","1"
"Daily","2012","general elemantary","Female","","","","","1"
"Daily","2012","middle vocational","Male","","","","","1"
"Daily","2012","middle vocational","Female","","","","","1"
"Daily","2012","vocational + Abi","Male","","","","","1"
"Daily","2012","vocational + Abi","Female","","","","","1"
"Daily","2012","higher vocational","Male","","","","","1"
"Daily","2012","higher vocational","Female","","","","","1"
"Daily","2012","higher education","Male","","","","","1"
"Daily","2012","higher education","Female","","","","","1"
"Min 1x per month","2012","general elemantary","Female","","","","","3"
"Min 1x per month","2012","middle vocational","Male","","","","","3"
"Min 1x per month","2012","middle vocational","Female","","","","","3"
"Min 1x per month","2012","vocational + Abi","Male","","","","","3"
"Min 1x per month","2012","vocational + Abi","Female","","","","","3"
"Min 1x per month","2012","higher vocational","Male","","","","","3"
"Min 1x per month","2012","higher vocational","Female","","","","","3"
"Min 1x per month","2012","higher education","Male","","","","","3"
"Min 1x per month","2012","higher education","Female","","","","","3"
"Min 1x per month","2012","in school","Male","","","","","3"
"Min 1x per month","2012","in school","Female","","","","","3"
"Min 1x per month","2012","inadequately","Male","","","","","3"
"Min 1x per month","2012","inadequately","Female","","","","","3"
"Min 1x per month","2012","general elemantary","Male","","","","","3"
"Min 1x per week","2012","general elemantary","Female","","","","","2"
"Min 1x per week","2012","middle vocational","Male","","","","","2"
"Min 1x per week","2012","middle vocational","Female","","","","","2"
"Min 1x per week","2012","vocational + Abi","Male","","","","","2"
"Min 1x per week","2012","vocational + Abi","Female","","","","","2"
"Min 1x per week","2012","higher vocational","Male","","","","","2"
"Min 1x per week","2012","higher vocational","Female","","","","","2"
"Min 1x per week","2012","higher education","Male","","","","","2"
"Min 1x per week","2012","higher education","Female","","","","","2"
"Min 1x per week","2012","in school","Male","","","","","2"
"Min 1x per week","2012","in school","Female","","","","","2"
"Min 1x per week","2012","inadequately","Male","","","","","2"
"Min 1x per week","2012","inadequately","Female","","","","","2"
"Min 1x per week","2012","general elemantary","Male","","","","","2"
"Never","2012","in school","Male","","","","","5"
"Never","2012","in school","Female","","","","","5"
"Never","2012","inadequately","Male","","","","","5"
"Never","2012","inadequately","Female","","","","","5"
"Never","2012","general elemantary","Male","","","","","5"
"Never","2012","general elemantary","Female","","","","","5"
"Never","2012","middle vocational","Male","","","","","5"
"Never","2012","middle vocational","Female","","","","","5"
"Never","2012","vocational + Abi","Male","","","","","5"
"Never","2012","vocational + Abi","Female","","","","","5"
"Never","2012","higher vocational","Male","","","","","5"
"Never","2012","higher vocational","Female","","","","","5"
"Never","2012","higher education","Male","","","","","5"
"Never","2012","higher education","Female","","","","","5"
"Rarely","2012","general elemantary","Female","","","","","4"
"Rarely","2012","middle vocational","Male","","","","","4"
"Rarely","2012","middle vocational","Female","","","","","4"
"Rarely","2012","vocational + Abi","Male","","","","","4"
"Rarely","2012","vocational + Abi","Female","","","","","4"
"Rarely","2012","higher vocational","Male","","","","","4"
"Rarely","2012","higher vocational","Female","","","","","4"
"Rarely","2012","higher education","Male","","","","","4"
"Rarely","2012","higher education","Female","","","","","4"
"Rarely","2012","in school","Male","","","","","4"
"Rarely","2012","in school","Female","","","","","4"
"Rarely","2012","inadequately","Male","","","","","4"
"Rarely","2012","inadequately","Female","","","","","4"
"Rarely","2012","general elemantary","Male","","","","","4"
"Daily","2013","in school","Male","35","0.17561893463322","0.12427885516168","0.226959014104761","1"
"Daily","2013","in school","Female","33","0.121170298185113","0.0791794593880188","0.163161136982207","1"
"Daily","2013","inadequately","Male","15","","","","1"
"Daily","2013","inadequately","Female","18","","","","1"
"Daily","2013","general elemantary","Male","90","0.103037963158039","0.0828600842128516","0.123215842103227","1"
"Daily","2013","general elemantary","Female","125","0.0576452041185713","0.0466592088506843","0.0686311993864582","1"
"Daily","2013","middle vocational","Male","196","0.0387257611121614","0.0336080542925702","0.0438434679317526","1"
"Daily","2013","middle vocational","Female","313","0.0377705401259234","0.0332901539747563","0.0422509262770905","1"
"Daily","2013","vocational + Abi","Male","14","","","","1"
"Daily","2013","vocational + Abi","Female","35","0.0249454283318252","0.0159859743107056","0.0339048823529448","1"
"Daily","2013","higher vocational","Male","18","","","","1"
"Daily","2013","higher vocational","Female","9","","","","1"
"Daily","2013","higher education","Male","45","0.014749311963445","0.0104153714836449","0.019083252443245","1"
"Daily","2013","higher education","Female","65","0.020843008889548","0.0155954088233585","0.0260906089557375","1"
"Min 1x per month","2013","in school","Male","38","0.153764158103315","0.105092053180882","0.202436263025748","3"
"Min 1x per month","2013","in school","Female","31","0.129218175020059","0.0860542849262417","0.172382065113877","3"
"Min 1x per month","2013","inadequately","Male","17","","","","3"
"Min 1x per month","2013","inadequately","Female","25","","","","3"
"Min 1x per month","2013","general elemantary","Male","195","0.266956358066948","0.237595083884471","0.296317632249426","3"
"Min 1x per month","2013","general elemantary","Female","426","0.248972824070831","0.228590467577917","0.269355180563745","3"
"Min 1x per month","2013","middle vocational","Male","1701","0.30797862764919","0.295733260440698","0.320223994857682","3"
"Min 1x per month","2013","middle vocational","Female","2241","0.33042967638846","0.319375226258726","0.341484126518194","3"
"Min 1x per month","2013","vocational + Abi","Male","222","0.323436805543818","0.286375451396524","0.360498159691112","3"
"Min 1x per month","2013","vocational + Abi","Female","408","0.367861401120561","0.340158843558928","0.395563958682193","3"
"Min 1x per month","2013","higher vocational","Male","402","0.392260068209211","0.362442280747349","0.422077855671073","3"
"Min 1x per month","2013","higher vocational","Female","260","0.384557591968998","0.346925792903385","0.422189391034611","3"
"Min 1x per month","2013","higher education","Male","1214","0.389897943631382","0.372363160246616","0.407432727016148","3"
"Min 1x per month","2013","higher education","Female","1111","0.400517302911121","0.382518097834134","0.418516507988108","3"
"Min 1x per week","2013","in school","Male","121","0.561309268667511","0.494353623440818","0.628264913894204","2"
"Min 1x per week","2013","in school","Female","151","0.689876255836759","0.630357039184644","0.749395472488874","2"
"Min 1x per week","2013","inadequately","Male","59","0.397817563226265","0.316450861899683","0.479184264552847","2"
"Min 1x per week","2013","inadequately","Female","83","0.379704483517921","0.310878315383772","0.44853065165207","2"
"Min 1x per week","2013","general elemantary","Male","385","0.382569823422195","0.350311697744433","0.414827949099957","2"
"Min 1x per week","2013","general elemantary","Female","671","0.36927208090535","0.346523995036103","0.392020166774597","2"
"Min 1x per week","2013","middle vocational","Male","1827","0.333213927647125","0.320711147270651","0.345716708023599","2"
"Min 1x per week","2013","middle vocational","Female","2728","0.36488571259873","0.3535720325048","0.376199392692659","2"
"Min 1x per week","2013","vocational + Abi","Male","248","0.445733945774993","0.406354520317503","0.485113371232483","2"
"Min 1x per week","2013","vocational + Abi","Female","529","0.428813675902362","0.400382500481359","0.457244851323365","2"
"Min 1x per week","2013","higher vocational","Male","325","0.32453930701911","0.295946080057917","0.353132533980302","2"
"Min 1x per week","2013","higher vocational","Female","234","0.359275719899195","0.322162374621629","0.396389065176761","2"
"Min 1x per week","2013","higher education","Male","1032","0.357986729932724","0.340751020855138","0.37522243901031","2"
"Min 1x per week","2013","higher education","Female","1205","0.398193178422262","0.38021151690194","0.416174839942585","2"
"Never","2013","in school","Male","4","","","","5"
"Never","2013","in school","Female","1","","","","5"
"Never","2013","inadequately","Male","16","","","","5"
"Never","2013","inadequately","Female","23","","","","5"
"Never","2013","general elemantary","Male","46","0.0477032921840955","0.0335567543238867","0.0618498300443042","5"
"Never","2013","general elemantary","Female","122","0.0779996870012143","0.0653592363173398","0.0906401376850887","5"
"Never","2013","middle vocational","Male","265","0.0506835247031698","0.0448652974069875","0.0565017519993521","5"
"Never","2013","middle vocational","Female","249","0.0419342352923276","0.0372235775808167","0.0466448930038386","5"
"Never","2013","vocational + Abi","Male","14","","","","5"
"Never","2013","vocational + Abi","Female","13","","","","5"
"Never","2013","higher vocational","Male","24","","","","5"
"Never","2013","higher vocational","Female","20","","","","5"
"Never","2013","higher education","Male","46","0.019843719707644","0.0148297362825151","0.0248577031327729","5"
"Never","2013","higher education","Female","37","0.0140042749192642","0.00968786991495381","0.0183206799235745","5"
"Rarely","2013","in school","Male","13","","","","4"
"Rarely","2013","in school","Female","16","","","","4"
"Rarely","2013","inadequately","Male","32","0.251596751650118","0.179459259901618","0.323734243398618","4"
"Rarely","2013","inadequately","Female","42","0.255953425365044","0.194064642572224","0.317842208157864","4"
"Rarely","2013","general elemantary","Male","156","0.199732563168722","0.173196783099704","0.22626834323774","4"
"Rarely","2013","general elemantary","Female","385","0.246110203904034","0.225806777429927","0.26641363037814","4"
"Rarely","2013","middle vocational","Male","1471","0.269398158888353","0.257630516485773","0.281165801290934","4"
"Rarely","2013","middle vocational","Female","1424","0.224979835594559","0.215166247566856","0.234793423622262","4"
"Rarely","2013","vocational + Abi","Male","114","0.168946589894561","0.139259914552864","0.198633265236257","4"
"Rarely","2013","vocational + Abi","Female","179","0.157566704628763","0.136636590884501","0.178496818373026","4"
"Rarely","2013","higher vocational","Male","261","0.241846218304344","0.21569585168744","0.267996584921249","4"
"Rarely","2013","higher vocational","Female","119","0.200460861750866","0.169492713500892","0.231429010000839","4"
"Rarely","2013","higher education","Male","635","0.217522294764805","0.202689890198462","0.232354699331149","4"
"Rarely","2013","higher education","Female","429","0.166442234857805","0.152760096509824","0.180124373205785","4"
"Daily","2014","in school","Male","","","","","1"
"Daily","2014","in school","Female","","","","","1"
"Daily","2014","inadequately","Male","","","","","1"
"Daily","2014","inadequately","Female","","","","","1"
"Daily","2014","general elemantary","Male","","","","","1"
"Daily","2014","general elemantary","Female","","","","","1"
"Daily","2014","middle vocational","Male","","","","","1"
"Daily","2014","middle vocational","Female","","","","","1"
"Daily","2014","vocational + Abi","Male","","","","","1"
"Daily","2014","vocational + Abi","Female","","","","","1"
"Daily","2014","higher vocational","Male","","","","","1"
"Daily","2014","higher vocational","Female","","","","","1"
"Daily","2014","higher education","Male","","","","","1"
"Daily","2014","higher education","Female","","","","","1"
"Min 1x per month","2014","in school","Male","","","","","3"
"Min 1x per month","2014","in school","Female","","","","","3"
"Min 1x per month","2014","inadequately","Male","","","","","3"
"Min 1x per month","2014","inadequately","Female","","","","","3"
"Min 1x per month","2014","general elemantary","Male","","","","","3"
"Min 1x per month","2014","general elemantary","Female","","","","","3"
"Min 1x per month","2014","middle vocational","Male","","","","","3"
"Min 1x per month","2014","middle vocational","Female","","","","","3"
"Min 1x per month","2014","vocational + Abi","Male","","","","","3"
"Min 1x per month","2014","vocational + Abi","Female","","","","","3"
"Min 1x per month","2014","higher vocational","Male","","","","","3"
"Min 1x per month","2014","higher vocational","Female","","","","","3"
"Min 1x per month","2014","higher education","Male","","","","","3"
"Min 1x per month","2014","higher education","Female","","","","","3"
"Min 1x per week","2014","in school","Male","","","","","2"
"Min 1x per week","2014","in school","Female","","","","","2"
"Min 1x per week","2014","inadequately","Male","","","","","2"
"Min 1x per week","2014","inadequately","Female","","","","","2"
"Min 1x per week","2014","general elemantary","Male","","","","","2"
"Min 1x per week","2014","general elemantary","Female","","","","","2"
"Min 1x per week","2014","middle vocational","Male","","","","","2"
"Min 1x per week","2014","middle vocational","Female","","","","","2"
"Min 1x per week","2014","vocational + Abi","Male","","","","","2"
"Min 1x per week","2014","vocational + Abi","Female","","","","","2"
"Min 1x per week","2014","higher vocational","Male","","","","","2"
"Min 1x per week","2014","higher vocational","Female","","","","","2"
"Min 1x per week","2014","higher education","Male","","","","","2"
"Min 1x per week","2014","higher education","Female","","","","","2"
"Never","2014","in school","Male","","","","","5"
"Never","2014","in school","Female","","","","","5"
"Never","2014","inadequately","Male","","","","","5"
"Never","2014","inadequately","Female","","","","","5"
"Never","2014","general elemantary","Male","","","","","5"
"Never","2014","general elemantary","Female","","","","","5"
"Never","2014","middle vocational","Male","","","","","5"
"Never","2014","middle vocational","Female","","","","","5"
"Never","2014","vocational + Abi","Male","","","","","5"
"Never","2014","vocational + Abi","Female","","","","","5"
"Never","2014","higher vocational","Male","","","","","5"
"Never","2014","higher vocational","Female","","","","","5"
"Never","2014","higher education","Male","","","","","5"
"Never","2014","higher education","Female","","","","","5"
"Rarely","2014","in school","Male","","","","","4"
"Rarely","2014","in school","Female","","","","","4"
"Rarely","2014","inadequately","Male","","","","","4"
"Rarely","2014","inadequately","Female","","","","","4"
"Rarely","2014","general elemantary","Male","","","","","4"
"Rarely","2014","general elemantary","Female","","","","","4"
"Rarely","2014","middle vocational","Male","","","","","4"
"Rarely","2014","middle vocational","Female","","","","","4"
"Rarely","2014","vocational + Abi","Male","","","","","4"
"Rarely","2014","vocational + Abi","Female","","","","","4"
"Rarely","2014","higher vocational","Male","","","","","4"
"Rarely","2014","higher vocational","Female","","","","","4"
"Rarely","2014","higher education","Male","","","","","4"
"Rarely","2014","higher education","Female","","","","","4"
"Daily","2015","in school","Male","","","","","1"
"Daily","2015","in school","Female","","","","","1"
"Daily","2015","inadequately","Male","","","","","1"
"Daily","2015","inadequately","Female","","","","","1"
"Daily","2015","general elemantary","Male","","","","","1"
"Daily","2015","general elemantary","Female","","","","","1"
"Daily","2015","middle vocational","Male","","","","","1"
"Daily","2015","middle vocational","Female","","","","","1"
"Daily","2015","vocational + Abi","Male","","","","","1"
"Daily","2015","vocational + Abi","Female","","","","","1"
"Daily","2015","higher vocational","Male","","","","","1"
"Daily","2015","higher vocational","Female","","","","","1"
"Daily","2015","higher education","Male","","","","","1"
"Daily","2015","higher education","Female","","","","","1"
"Min 1x per month","2015","in school","Male","","","","","3"
"Min 1x per month","2015","in school","Female","","","","","3"
"Min 1x per month","2015","inadequately","Male","","","","","3"
"Min 1x per month","2015","inadequately","Female","","","","","3"
"Min 1x per month","2015","general elemantary","Male","","","","","3"
"Min 1x per month","2015","general elemantary","Female","","","","","3"
"Min 1x per month","2015","middle vocational","Male","","","","","3"
"Min 1x per month","2015","middle vocational","Female","","","","","3"
"Min 1x per month","2015","vocational + Abi","Male","","","","","3"
"Min 1x per month","2015","vocational + Abi","Female","","","","","3"
"Min 1x per month","2015","higher vocational","Male","","","","","3"
"Min 1x per month","2015","higher vocational","Female","","","","","3"
"Min 1x per month","2015","higher education","Male","","","","","3"
"Min 1x per month","2015","higher education","Female","","","","","3"
"Min 1x per week","2015","in school","Male","","","","","2"
"Min 1x per week","2015","in school","Female","","","","","2"
"Min 1x per week","2015","inadequately","Male","","","","","2"
"Min 1x per week","2015","inadequately","Female","","","","","2"
"Min 1x per week","2015","general elemantary","Male","","","","","2"
"Min 1x per week","2015","general elemantary","Female","","","","","2"
"Min 1x per week","2015","middle vocational","Male","","","","","2"
"Min 1x per week","2015","middle vocational","Female","","","","","2"
"Min 1x per week","2015","vocational + Abi","Male","","","","","2"
"Min 1x per week","2015","vocational + Abi","Female","","","","","2"
"Min 1x per week","2015","higher vocational","Male","","","","","2"
"Min 1x per week","2015","higher vocational","Female","","","","","2"
"Min 1x per week","2015","higher education","Male","","","","","2"
"Min 1x per week","2015","higher education","Female","","","","","2"
"Never","2015","in school","Male","","","","","5"
"Never","2015","in school","Female","","","","","5"
"Never","2015","inadequately","Male","","","","","5"
"Never","2015","inadequately","Female","","","","","5"
"Never","2015","general elemantary","Male","","","","","5"
"Never","2015","general elemantary","Female","","","","","5"
"Never","2015","middle vocational","Male","","","","","5"
"Never","2015","middle vocational","Female","","","","","5"
"Never","2015","vocational + Abi","Male","","","","","5"
"Never","2015","vocational + Abi","Female","","","","","5"
"Never","2015","higher vocational","Male","","","","","5"
"Never","2015","higher vocational","Female","","","","","5"
"Never","2015","higher education","Male","","","","","5"
"Never","2015","higher education","Female","","","","","5"
"Rarely","2015","in school","Male","","","","","4"
"Rarely","2015","in school","Female","","","","","4"
"Rarely","2015","inadequately","Male","","","","","4"
"Rarely","2015","inadequately","Female","","","","","4"
"Rarely","2015","general elemantary","Male","","","","","4"
"Rarely","2015","general elemantary","Female","","","","","4"
"Rarely","2015","middle vocational","Male","","","","","4"
"Rarely","2015","middle vocational","Female","","","","","4"
"Rarely","2015","vocational + Abi","Male","","","","","4"
"Rarely","2015","vocational + Abi","Female","","","","","4"
"Rarely","2015","higher vocational","Male","","","","","4"
"Rarely","2015","higher vocational","Female","","","","","4"
"Rarely","2015","higher education","Male","","","","","4"
"Rarely","2015","higher education","Female","","","","","4"
"Daily","2016","in school","Male","","","","","1"
"Daily","2016","in school","Female","","","","","1"
"Daily","2016","inadequately","Male","","","","","1"
"Daily","2016","inadequately","Female","","","","","1"
"Daily","2016","general elemantary","Male","","","","","1"
"Daily","2016","general elemantary","Female","","","","","1"
"Daily","2016","middle vocational","Male","","","","","1"
"Daily","2016","middle vocational","Female","","","","","1"
"Daily","2016","vocational + Abi","Male","","","","","1"
"Daily","2016","vocational + Abi","Female","","","","","1"
"Daily","2016","higher vocational","Male","","","","","1"
"Daily","2016","higher vocational","Female","","","","","1"
"Daily","2016","higher education","Male","","","","","1"
"Daily","2016","higher education","Female","","","","","1"
"Min 1x per month","2016","in school","Male","","","","","3"
"Min 1x per month","2016","in school","Female","","","","","3"
"Min 1x per month","2016","inadequately","Male","","","","","3"
"Min 1x per month","2016","inadequately","Female","","","","","3"
"Min 1x per month","2016","general elemantary","Male","","","","","3"
"Min 1x per month","2016","general elemantary","Female","","","","","3"
"Min 1x per month","2016","middle vocational","Male","","","","","3"
"Min 1x per month","2016","middle vocational","Female","","","","","3"
"Min 1x per month","2016","vocational + Abi","Male","","","","","3"
"Min 1x per month","2016","vocational + Abi","Female","","","","","3"
"Min 1x per month","2016","higher vocational","Male","","","","","3"
"Min 1x per month","2016","higher vocational","Female","","","","","3"
"Min 1x per month","2016","higher education","Male","","","","","3"
"Min 1x per month","2016","higher education","Female","","","","","3"
"Min 1x per week","2016","in school","Male","","","","","2"
"Min 1x per week","2016","in school","Female","","","","","2"
"Min 1x per week","2016","inadequately","Male","","","","","2"
"Min 1x per week","2016","inadequately","Female","","","","","2"
"Min 1x per week","2016","general elemantary","Male","","","","","2"
"Min 1x per week","2016","general elemantary","Female","","","","","2"
"Min 1x per week","2016","middle vocational","Male","","","","","2"
"Min 1x per week","2016","middle vocational","Female","","","","","2"
"Min 1x per week","2016","vocational + Abi","Male","","","","","2"
"Min 1x per week","2016","vocational + Abi","Female","","","","","2"
"Min 1x per week","2016","higher vocational","Male","","","","","2"
"Min 1x per week","2016","higher vocational","Female","","","","","2"
"Min 1x per week","2016","higher education","Male","","","","","2"
"Min 1x per week","2016","higher education","Female","","","","","2"
"Never","2016","in school","Male","","","","","5"
"Never","2016","in school","Female","","","","","5"
"Never","2016","inadequately","Male","","","","","5"
"Never","2016","inadequately","Female","","","","","5"
"Never","2016","general elemantary","Male","","","","","5"
"Never","2016","general elemantary","Female","","","","","5"
"Never","2016","middle vocational","Male","","","","","5"
"Never","2016","middle vocational","Female","","","","","5"
"Never","2016","vocational + Abi","Male","","","","","5"
"Never","2016","vocational + Abi","Female","","","","","5"
"Never","2016","higher vocational","Male","","","","","5"
"Never","2016","higher vocational","Female","","","","","5"
"Never","2016","higher education","Male","","","","","5"
"Never","2016","higher education","Female","","","","","5"
"Rarely","2016","in school","Male","","","","","4"
"Rarely","2016","in school","Female","","","","","4"
"Rarely","2016","inadequately","Male","","","","","4"
"Rarely","2016","inadequately","Female","","","","","4"
"Rarely","2016","general elemantary","Male","","","","","4"
"Rarely","2016","general elemantary","Female","","","","","4"
"Rarely","2016","middle vocational","Male","","","","","4"
"Rarely","2016","middle vocational","Female","","","","","4"
"Rarely","2016","vocational + Abi","Male","","","","","4"
"Rarely","2016","vocational + Abi","Female","","","","","4"
"Rarely","2016","higher vocational","Male","","","","","4"
"Rarely","2016","higher vocational","Female","","","","","4"
"Rarely","2016","higher education","Male","","","","","4"
"Rarely","2016","higher education","Female","","","","","4"
"Daily","2017","inadequately","Female","","","","","1"
"Daily","2017","general elemantary","Male","","","","","1"
"Daily","2017","general elemantary","Female","","","","","1"
"Daily","2017","middle vocational","Male","","","","","1"
"Daily","2017","middle vocational","Female","","","","","1"
"Daily","2017","vocational + Abi","Male","","","","","1"
"Daily","2017","vocational + Abi","Female","","","","","1"
"Daily","2017","higher vocational","Male","","","","","1"
"Daily","2017","higher vocational","Female","","","","","1"
"Daily","2017","higher education","Male","","","","","1"
"Daily","2017","higher education","Female","","","","","1"
"Daily","2017","in school","Male","","","","","1"
"Daily","2017","in school","Female","","","","","1"
"Daily","2017","inadequately","Male","","","","","1"
"Min 1x per month","2017","inadequately","Female","","","","","3"
"Min 1x per month","2017","general elemantary","Male","","","","","3"
"Min 1x per month","2017","general elemantary","Female","","","","","3"
"Min 1x per month","2017","middle vocational","Male","","","","","3"
"Min 1x per month","2017","middle vocational","Female","","","","","3"
"Min 1x per month","2017","vocational + Abi","Male","","","","","3"
"Min 1x per month","2017","vocational + Abi","Female","","","","","3"
"Min 1x per month","2017","higher vocational","Male","","","","","3"
"Min 1x per month","2017","higher vocational","Female","","","","","3"
"Min 1x per month","2017","in school","Male","","","","","3"
"Min 1x per month","2017","in school","Female","","","","","3"
"Min 1x per month","2017","inadequately","Male","","","","","3"
"Min 1x per month","2017","higher education","Male","","","","","3"
"Min 1x per month","2017","higher education","Female","","","","","3"
"Min 1x per week","2017","inadequately","Female","","","","","2"
"Min 1x per week","2017","general elemantary","Male","","","","","2"
"Min 1x per week","2017","general elemantary","Female","","","","","2"
"Min 1x per week","2017","middle vocational","Male","","","","","2"
"Min 1x per week","2017","middle vocational","Female","","","","","2"
"Min 1x per week","2017","vocational + Abi","Male","","","","","2"
"Min 1x per week","2017","vocational + Abi","Female","","","","","2"
"Min 1x per week","2017","higher vocational","Male","","","","","2"
"Min 1x per week","2017","higher vocational","Female","","","","","2"
"Min 1x per week","2017","higher education","Male","","","","","2"
"Min 1x per week","2017","higher education","Female","","","","","2"
"Min 1x per week","2017","in school","Male","","","","","2"
"Min 1x per week","2017","in school","Female","","","","","2"
"Min 1x per week","2017","inadequately","Male","","","","","2"
"Never","2017","in school","Male","","","","","5"
"Never","2017","in school","Female","","","","","5"
"Never","2017","inadequately","Male","","","","","5"
"Never","2017","inadequately","Female","","","","","5"
"Never","2017","general elemantary","Male","","","","","5"
"Never","2017","general elemantary","Female","","","","","5"
"Never","2017","middle vocational","Male","","","","","5"
"Never","2017","middle vocational","Female","","","","","5"
"Never","2017","vocational + Abi","Male","","","","","5"
"Never","2017","vocational + Abi","Female","","","","","5"
"Never","2017","higher vocational","Male","","","","","5"
"Never","2017","higher vocational","Female","","","","","5"
"Never","2017","higher education","Male","","","","","5"
"Never","2017","higher education","Female","","","","","5"
"Rarely","2017","in school","Male","","","","","4"
"Rarely","2017","in school","Female","","","","","4"
"Rarely","2017","inadequately","Male","","","","","4"
"Rarely","2017","inadequately","Female","","","","","4"
"Rarely","2017","general elemantary","Male","","","","","4"
"Rarely","2017","general elemantary","Female","","","","","4"
"Rarely","2017","middle vocational","Male","","","","","4"
"Rarely","2017","middle vocational","Female","","","","","4"
"Rarely","2017","vocational + Abi","Male","","","","","4"
"Rarely","2017","vocational + Abi","Female","","","","","4"
"Rarely","2017","higher vocational","Male","","","","","4"
"Rarely","2017","higher vocational","Female","","","","","4"
"Rarely","2017","higher education","Male","","","","","4"
"Rarely","2017","higher education","Female","","","","","4"
"Daily","2018","in school","Male","","","","","1"
"Daily","2018","in school","Female","","","","","1"
