"pli0080","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","2012","no migration background","(3a) lower tertiary education","","","",""
"Daily","2012","no migration background","(3b) higher tertiary education","","","",""
"Daily","2012","direct migration background","(0) in school","","","",""
"Daily","2012","direct migration background","(1a) inadequately completed","","","",""
"Daily","2012","direct migration background","(1b) general elementary school","","","",""
"Daily","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2012","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2012","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2012","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2012","indirect migration background","(0) in school","","","",""
"Daily","2012","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2012","indirect migration background","(1b) general elementary school","","","",""
"Daily","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2012","no migration background","(0) in school","","","",""
"Min 1x per week","2012","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2012","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2012","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2012","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2012","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2012","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2012","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2012","direct migration background","(0) in school","","","",""
"Min 1x per week","2012","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2012","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2012","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2012","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2012","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2012","indirect migration background","(0) in school","","","",""
"Min 1x per week","2012","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2012","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2012","no migration background","(0) in school","","","",""
"Min 1x per month","2012","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2012","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2012","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2012","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2012","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2012","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2012","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2012","direct migration background","(0) in school","","","",""
"Min 1x per month","2012","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2012","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2012","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2012","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2012","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2012","indirect migration background","(0) in school","","","",""
"Min 1x per month","2012","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2012","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2012","no migration background","(0) in school","","","",""
"Rarely","2012","no migration background","(1a) inadequately completed","","","",""
"Rarely","2012","no migration background","(1b) general elementary school","","","",""
"Rarely","2012","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2012","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2012","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2012","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2012","direct migration background","(0) in school","","","",""
"Rarely","2012","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2012","direct migration background","(1b) general elementary school","","","",""
"Rarely","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2012","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2012","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2012","indirect migration background","(0) in school","","","",""
"Rarely","2012","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2012","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2012","no migration background","(0) in school","","","",""
"Never","2012","no migration background","(1a) inadequately completed","","","",""
"Never","2012","no migration background","(1b) general elementary school","","","",""
"Never","2012","no migration background","(1c) basic vocational qualification","","","",""
"Never","2012","no migration background","(2b) intermediate general qualification","","","",""
"Never","2012","no migration background","(2a) intermediate vocational","","","",""
"Never","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","no migration background","(3a) lower tertiary education","","","",""
"Never","2012","no migration background","(3b) higher tertiary education","","","",""
"Never","2012","direct migration background","(0) in school","","","",""
"Never","2012","direct migration background","(1a) inadequately completed","","","",""
"Never","2012","direct migration background","(1b) general elementary school","","","",""
"Never","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2012","direct migration background","(2a) intermediate vocational","","","",""
"Never","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","direct migration background","(3a) lower tertiary education","","","",""
"Never","2012","direct migration background","(3b) higher tertiary education","","","",""
"Never","2012","indirect migration background","(0) in school","","","",""
"Never","2012","indirect migration background","(1a) inadequately completed","","","",""
"Never","2012","indirect migration background","(1b) general elementary school","","","",""
"Never","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","2013","no migration background","(0) in school","51","0.151776124478695","0.113180681928492","0.190371567028897"
"Daily","2013","no migration background","(1a) inadequately completed","18","","",""
"Daily","2013","no migration background","(1b) general elementary school","94","0.0666469360638174","0.0532176407280177","0.080076231399617"
"Daily","2013","no migration background","(1c) basic vocational qualification","165","0.0302892539881373","0.0255727103033857","0.035005797672889"
"Daily","2013","no migration background","(2b) intermediate general qualification","72","0.119997562550531","0.0939524853644036","0.146042639736658"
"Daily","2013","no migration background","(2a) intermediate vocational","199","0.0289990972754496","0.0247700332904423","0.0332281612604569"
"Daily","2013","no migration background","(2c_gen) general maturity certificate","66","0.117807236552955","0.0944213202623073","0.141193152843603"
"Daily","2013","no migration background","(2c_voc) vocational maturity certificate","44","0.0231058064003024","0.0161748396231278","0.030036773177477"
"Daily","2013","no migration background","(3a) lower tertiary education","31","0.0120152295316451","0.00715565648014409","0.0168748025831462"
"Daily","2013","no migration background","(3b) higher tertiary education","65","0.0221422502402389","0.0169963324811124","0.0272881679993653"
"Daily","2013","direct migration background","(0) in school","3","","",""
"Daily","2013","direct migration background","(1a) inadequately completed","7","","",""
"Daily","2013","direct migration background","(1b) general elementary school","26","","",""
"Daily","2013","direct migration background","(1c) basic vocational qualification","17","","",""
"Daily","2013","direct migration background","(2b) intermediate general qualification","2","","",""
"Daily","2013","direct migration background","(2a) intermediate vocational","7","","",""
"Daily","2013","direct migration background","(2c_gen) general maturity certificate","11","","",""
"Daily","2013","direct migration background","(2c_voc) vocational maturity certificate","12","","",""
"Daily","2013","direct migration background","(3a) lower tertiary education","1","","",""
"Daily","2013","direct migration background","(3b) higher tertiary education","11","","",""
"Daily","2013","indirect migration background","(0) in school","15","","",""
"Daily","2013","indirect migration background","(1a) inadequately completed","2","","",""
"Daily","2013","indirect migration background","(1b) general elementary school","25","","",""
"Daily","2013","indirect migration background","(1c) basic vocational qualification","9","","",""
"Daily","2013","indirect migration background","(2b) intermediate general qualification","7","","",""
"Daily","2013","indirect migration background","(2a) intermediate vocational","14","","",""
"Daily","2013","indirect migration background","(2c_gen) general maturity certificate","18","","",""
"Daily","2013","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Daily","2013","indirect migration background","(3a) lower tertiary education","1","","",""
"Daily","2013","indirect migration background","(3b) higher tertiary education","1","","",""
"Min 1x per week","2013","no migration background","(0) in school","207","0.645481575097515","0.594025058865876","0.696938091329153"
"Min 1x per week","2013","no migration background","(1a) inadequately completed","74","0.339416753406394","0.273126379228191","0.405707127584596"
"Min 1x per week","2013","no migration background","(1b) general elementary school","464","0.342176032449974","0.316630215761808","0.36772184913814"
"Min 1x per week","2013","no migration background","(1c) basic vocational qualification","1605","0.309393368781479","0.296672131852976","0.322114605709982"
"Min 1x per week","2013","no migration background","(2b) intermediate general qualification","281","0.434423102695961","0.394694820590398","0.474151384801525"
"Min 1x per week","2013","no migration background","(2a) intermediate vocational","2199","0.349812698751065","0.337793397323736","0.361832000178393"
"Min 1x per week","2013","no migration background","(2c_gen) general maturity certificate","421","0.567925390955686","0.531990885143164","0.603859896768208"
"Min 1x per week","2013","no migration background","(2c_voc) vocational maturity certificate","756","0.425787057904829","0.402976169251838","0.448597946557819"
"Min 1x per week","2013","no migration background","(3a) lower tertiary education","709","0.343456484072246","0.322276551542124","0.364636416602367"
"Min 1x per week","2013","no migration background","(3b) higher tertiary education","1233","0.385585066522261","0.368563281275172","0.402606851769349"
"Min 1x per week","2013","direct migration background","(0) in school","9","","",""
"Min 1x per week","2013","direct migration background","(1a) inadequately completed","68","0.416697244865572","0.337269073944951","0.496125415786193"
"Min 1x per week","2013","direct migration background","(1b) general elementary school","211","0.375759145673901","0.332432172888211","0.41908611845959"
"Min 1x per week","2013","direct migration background","(1c) basic vocational qualification","218","0.356610854234248","0.317894578714002","0.395327129754493"
"Min 1x per week","2013","direct migration background","(2b) intermediate general qualification","16","","",""
"Min 1x per week","2013","direct migration background","(2a) intermediate vocational","94","0.428808011250954","0.360727537199063","0.496888485302846"
"Min 1x per week","2013","direct migration background","(2c_gen) general maturity certificate","84","0.404111553570253","0.336440097314448","0.471783009826059"
"Min 1x per week","2013","direct migration background","(2c_voc) vocational maturity certificate","141","0.31945026335673","0.270672027065917","0.368228499647543"
"Min 1x per week","2013","direct migration background","(3a) lower tertiary education","35","0.443606920433982","0.340391852241403","0.546821988626561"
"Min 1x per week","2013","direct migration background","(3b) higher tertiary education","171","0.403417180550505","0.359206206157575","0.447628154943435"
"Min 1x per week","2013","indirect migration background","(0) in school","57","0.585798456360837","0.486220288315989","0.685376624405685"
"Min 1x per week","2013","indirect migration background","(1a) inadequately completed","7","","",""
"Min 1x per week","2013","indirect migration background","(1b) general elementary school","59","0.456918325280172","0.371615325159214","0.542221325401131"
"Min 1x per week","2013","indirect migration background","(1c) basic vocational qualification","67","0.391979098500502","0.31880780285167","0.465150394149333"
"Min 1x per week","2013","indirect migration background","(2b) intermediate general qualification","47","0.586188068011001","0.482095707551675","0.690280428470327"
"Min 1x per week","2013","indirect migration background","(2a) intermediate vocational","97","0.370327516626693","0.305324949338261","0.435330083915125"
"Min 1x per week","2013","indirect migration background","(2c_gen) general maturity certificate","51","0.587137104111123","0.490152413615375","0.684121794606871"
"Min 1x per week","2013","indirect migration background","(2c_voc) vocational maturity certificate","44","0.489126665496627","0.386980641941383","0.591272689051871"
"Min 1x per week","2013","indirect migration background","(3a) lower tertiary education","31","0.481820357025412","0.355388879848616","0.608251834202207"
"Min 1x per week","2013","indirect migration background","(3b) higher tertiary education","58","0.526679502541158","0.439152118451168","0.614206886631147"
"Min 1x per month","2013","no migration background","(0) in school","51","0.143913264618367","0.106157058728885","0.181669470507849"
"Min 1x per month","2013","no migration background","(1a) inadequately completed","35","0.202750936293668","0.146465180964295","0.259036691623041"
"Min 1x per month","2013","no migration background","(1b) general elementary school","306","0.238692519893555","0.215739512053649","0.26164552773346"
"Min 1x per month","2013","no migration background","(1c) basic vocational qualification","1535","0.297549809185348","0.284967913678368","0.310131704692329"
"Min 1x per month","2013","no migration background","(2b) intermediate general qualification","143","0.271096512720066","0.235468263746338","0.306724761693793"
"Min 1x per month","2013","no migration background","(2a) intermediate vocational","2154","0.365356415807224","0.353220696697144","0.377492134917304"
"Min 1x per month","2013","no migration background","(2c_gen) general maturity certificate","174","0.226844863555357","0.196465095156237","0.257224631954477"
"Min 1x per month","2013","no migration background","(2c_voc) vocational maturity certificate","687","0.373957572534236","0.351636115629597","0.396279029438874"
"Min 1x per month","2013","no migration background","(3a) lower tertiary education","755","0.393085503579787","0.371300169534268","0.414870837625306"
"Min 1x per month","2013","no migration background","(3b) higher tertiary education","1293","0.406926233643943","0.389746108449475","0.424106358838411"
"Min 1x per month","2013","direct migration background","(0) in school","4","","",""
"Min 1x per month","2013","direct migration background","(1a) inadequately completed","22","","",""
"Min 1x per month","2013","direct migration background","(1b) general elementary school","135","0.306485797133083","0.265241839791466","0.347729754474699"
"Min 1x per month","2013","direct migration background","(1c) basic vocational qualification","193","0.355927613668987","0.317227912694655","0.39462731464332"
"Min 1x per month","2013","direct migration background","(2b) intermediate general qualification","9","","",""
"Min 1x per month","2013","direct migration background","(2a) intermediate vocational","57","0.312704299641372","0.248931011171478","0.376477588111266"
"Min 1x per month","2013","direct migration background","(2c_gen) general maturity certificate","63","0.352107630703896","0.286241590140321","0.417973671267472"
"Min 1x per month","2013","direct migration background","(2c_voc) vocational maturity certificate","113","0.304244863762945","0.256112812458225","0.352376915067665"
"Min 1x per month","2013","direct migration background","(3a) lower tertiary education","31","0.36174183644989","0.261914232728535","0.461569440171246"
"Min 1x per month","2013","direct migration background","(3b) higher tertiary education","171","0.322943398738719","0.280803526472993","0.365083271004444"
"Min 1x per month","2013","indirect migration background","(0) in school","14","","",""
"Min 1x per month","2013","indirect migration background","(1a) inadequately completed","3","","",""
"Min 1x per month","2013","indirect migration background","(1b) general elementary school","21","","",""
"Min 1x per month","2013","indirect migration background","(1c) basic vocational qualification","54","0.314497353165845","0.244904746911419","0.384089959420271"
"Min 1x per month","2013","indirect migration background","(2b) intermediate general qualification","14","","",""
"Min 1x per month","2013","indirect migration background","(2a) intermediate vocational","68","0.422868829551796","0.356369041237978","0.489368617865614"
"Min 1x per month","2013","indirect migration background","(2c_gen) general maturity certificate","21","","",""
"Min 1x per month","2013","indirect migration background","(2c_voc) vocational maturity certificate","30","0.304339040042545","0.210316533160979","0.398361546924111"
"Min 1x per month","2013","indirect migration background","(3a) lower tertiary education","24","","",""
"Min 1x per month","2013","indirect migration background","(3b) higher tertiary education","51","0.414343574449537","0.327987111690206","0.500700037208868"
"Rarely","2013","no migration background","(0) in school","17","","",""
"Rarely","2013","no migration background","(1a) inadequately completed","46","0.249262363289926","0.188701437726945","0.309823288852907"
"Rarely","2013","no migration background","(1b) general elementary school","336","0.259754893086717","0.236144142519312","0.283365643654121"
"Rarely","2013","no migration background","(1c) basic vocational qualification","1447","0.295893977940603","0.283332360552192","0.308455595329013"
"Rarely","2013","no migration background","(2b) intermediate general qualification","85","0.145539885929949","0.117275834705359","0.173803937154538"
"Rarely","2013","no migration background","(2a) intermediate vocational","1332","0.228262391798955","0.21768461950118","0.238840164096729"
"Rarely","2013","no migration background","(2c_gen) general maturity certificate","66","0.0814673682586032","0.0616235244848848","0.101311212032322"
"Rarely","2013","no migration background","(2c_voc) vocational maturity certificate","290","0.151927436801419","0.135368055750217","0.16848681785262"
"Rarely","2013","no migration background","(3a) lower tertiary education","398","0.226912870884914","0.208231844198984","0.245593897570844"
"Rarely","2013","no migration background","(3b) higher tertiary education","520","0.17295412245277","0.159727639318148","0.186180605587392"
"Rarely","2013","direct migration background","(0) in school","4","","",""
"Rarely","2013","direct migration background","(1a) inadequately completed","37","0.277216062346349","0.205100220956646","0.349331903736051"
"Rarely","2013","direct migration background","(1b) general elementary school","86","0.238364748222706","0.200247459236969","0.276482037208442"
"Rarely","2013","direct migration background","(1c) basic vocational qualification","137","0.237248585554857","0.202864874007656","0.271632297102058"
"Rarely","2013","direct migration background","(2b) intermediate general qualification","9","","",""
"Rarely","2013","direct migration background","(2a) intermediate vocational","42","0.220246224964989","0.163238586376838","0.27725386355314"
"Rarely","2013","direct migration background","(2c_gen) general maturity certificate","37","0.111406965073354","0.0680179261618166","0.154796003984892"
"Rarely","2013","direct migration background","(2c_voc) vocational maturity certificate","76","0.271207218853498","0.224697128149207","0.317717309557789"
"Rarely","2013","direct migration background","(3a) lower tertiary education","20","","",""
"Rarely","2013","direct migration background","(3b) higher tertiary education","107","0.232390184611755","0.194327740628151","0.270452628595359"
"Rarely","2013","indirect migration background","(0) in school","8","","",""
"Rarely","2013","indirect migration background","(1a) inadequately completed","3","","",""
"Rarely","2013","indirect migration background","(1b) general elementary school","20","","",""
"Rarely","2013","indirect migration background","(1c) basic vocational qualification","36","0.208767959357777","0.147851606780172","0.269684311935381"
"Rarely","2013","indirect migration background","(2b) intermediate general qualification","15","","",""
"Rarely","2013","indirect migration background","(2a) intermediate vocational","30","0.12665905456731","0.0818887351900023","0.171429373944617"
"Rarely","2013","indirect migration background","(2c_gen) general maturity certificate","9","","",""
"Rarely","2013","indirect migration background","(2c_voc) vocational maturity certificate","13","","",""
"Rarely","2013","indirect migration background","(3a) lower tertiary education","4","","",""
"Rarely","2013","indirect migration background","(3b) higher tertiary education","15","","",""
"Never","2013","no migration background","(0) in school","6","","",""
"Never","2013","no migration background","(1a) inadequately completed","23","","",""
"Never","2013","no migration background","(1b) general elementary school","125","0.0927296185059369","0.0771118940946275","0.108347342917246"
"Never","2013","no migration background","(1c) basic vocational qualification","320","0.0668735901044327","0.0599988540507908","0.0737483261580745"
"Never","2013","no migration background","(2b) intermediate general qualification","17","","",""
"Never","2013","no migration background","(2a) intermediate vocational","164","0.027569396367307","0.0234428651250876","0.0316959276095264"
"Never","2013","no migration background","(2c_gen) general maturity certificate","3","","",""
"Never","2013","no migration background","(2c_voc) vocational maturity certificate","28","","",""
"Never","2013","no migration background","(3a) lower tertiary education","38","0.0245299119314082","0.0176305023581881","0.0314293215046282"
"Never","2013","no migration background","(3b) higher tertiary education","30","0.0123923271407875","0.00852346918182155","0.0162611850997535"
"Never","2013","direct migration background","(0) in school","","","",""
"Never","2013","direct migration background","(1a) inadequately completed","14","","",""
"Never","2013","direct migration background","(1b) general elementary school","22","","",""
"Never","2013","direct migration background","(1c) basic vocational qualification","23","","",""
"Never","2013","direct migration background","(2b) intermediate general qualification","3","","",""
"Never","2013","direct migration background","(2a) intermediate vocational","3","","",""
"Never","2013","direct migration background","(2c_gen) general maturity certificate","7","","",""
"Never","2013","direct migration background","(2c_voc) vocational maturity certificate","9","","",""
"Never","2013","direct migration background","(3a) lower tertiary education","2","","",""
"Never","2013","direct migration background","(3b) higher tertiary education","13","","",""
"Never","2013","indirect migration background","(0) in school","","","",""
"Never","2013","indirect migration background","(1a) inadequately completed","2","","",""
"Never","2013","indirect migration background","(1b) general elementary school","6","","",""
"Never","2013","indirect migration background","(1c) basic vocational qualification","5","","",""
"Never","2013","indirect migration background","(2b) intermediate general qualification","3","","",""
"Never","2013","indirect migration background","(2a) intermediate vocational","3","","",""
"Never","2013","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2013","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Never","2013","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2013","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","2014","no migration background","(0) in school","","","",""
"Daily","2014","no migration background","(1a) inadequately completed","","","",""
"Daily","2014","no migration background","(1b) general elementary school","","","",""
"Daily","2014","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2014","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2014","no migration background","(2a) intermediate vocational","","","",""
"Daily","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2014","no migration background","(3a) lower tertiary education","","","",""
"Daily","2014","no migration background","(3b) higher tertiary education","","","",""
"Daily","2014","direct migration background","(0) in school","","","",""
"Daily","2014","direct migration background","(1a) inadequately completed","","","",""
"Daily","2014","direct migration background","(1b) general elementary school","","","",""
"Daily","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2014","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2014","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2014","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2014","indirect migration background","(0) in school","","","",""
"Daily","2014","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2014","indirect migration background","(1b) general elementary school","","","",""
"Daily","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2014","no migration background","(0) in school","","","",""
"Min 1x per week","2014","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2014","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2014","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2014","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2014","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2014","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2014","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2014","direct migration background","(0) in school","","","",""
"Min 1x per week","2014","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2014","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2014","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2014","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2014","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2014","indirect migration background","(0) in school","","","",""
"Min 1x per week","2014","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2014","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2014","no migration background","(0) in school","","","",""
"Min 1x per month","2014","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2014","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2014","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2014","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2014","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2014","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2014","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2014","direct migration background","(0) in school","","","",""
"Min 1x per month","2014","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2014","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2014","direct migration background","(2b) intermediate general qualification","","","",""
