"plh0218","year","migback","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2017","no migration background","West Germany","Male","216","0.012568617132461","0.010793504811416","0.0143437294535059"
"7 Strongly agree","2017","no migration background","West Germany","Female","138","0.00970571412892436","0.00814355773287822","0.0112678705249705"
"7 Strongly agree","2017","no migration background","East Germany","Male","52","0.0140292557990886","0.0108168087610194","0.0172417028371578"
"7 Strongly agree","2017","no migration background","East Germany","Female","39","0.00699195176905496","0.00471600426166687","0.00926789927644305"
"7 Strongly agree","2017","direct migration background","West Germany","Male","55","0.00984885385977166","0.00743532536745149","0.0122623823520918"
"7 Strongly agree","2017","direct migration background","West Germany","Female","31","0.00303859859751324","0.00169340536135268","0.00438379183367379"
"7 Strongly agree","2017","direct migration background","East Germany","Male","","","",""
"7 Strongly agree","2017","direct migration background","East Germany","Female","","","",""
"7 Strongly agree","2017","indirect migration background","West Germany","Male","41","0.0375230482013343","0.0282286870182515","0.0468174093844171"
"7 Strongly agree","2017","indirect migration background","West Germany","Female","34","0.0240627965748526","0.0165680093593304","0.0315575837903748"
"7 Strongly agree","2017","indirect migration background","East Germany","Male","","","",""
"7 Strongly agree","2017","indirect migration background","East Germany","Female","","","",""
"1 Strongly disagree","2018","no migration background","West Germany","Male","","","",""
"1 Strongly disagree","2018","no migration background","West Germany","Female","","","",""
"1 Strongly disagree","2018","no migration background","East Germany","Male","","","",""
"1 Strongly disagree","2018","no migration background","East Germany","Female","","","",""
"1 Strongly disagree","2018","direct migration background","West Germany","Male","","","",""
"1 Strongly disagree","2018","direct migration background","West Germany","Female","","","",""
"1 Strongly disagree","2018","direct migration background","East Germany","Male","","","",""
"1 Strongly disagree","2018","direct migration background","East Germany","Female","","","",""
"1 Strongly disagree","2018","indirect migration background","West Germany","Male","","","",""
"1 Strongly disagree","2018","indirect migration background","West Germany","Female","","","",""
"1 Strongly disagree","2018","indirect migration background","East Germany","Male","","","",""
"1 Strongly disagree","2018","indirect migration background","East Germany","Female","","","",""
"2 on scale 1-7 ","2018","no migration background","West Germany","Male","","","",""
"2 on scale 1-7 ","2018","no migration background","West Germany","Female","","","",""
"2 on scale 1-7 ","2018","no migration background","East Germany","Male","","","",""
"2 on scale 1-7 ","2018","no migration background","East Germany","Female","","","",""
"2 on scale 1-7 ","2018","direct migration background","West Germany","Male","","","",""
"2 on scale 1-7 ","2018","direct migration background","West Germany","Female","","","",""
"2 on scale 1-7 ","2018","direct migration background","East Germany","Male","","","",""
"2 on scale 1-7 ","2018","direct migration background","East Germany","Female","","","",""
"2 on scale 1-7 ","2018","indirect migration background","West Germany","Male","","","",""
"2 on scale 1-7 ","2018","indirect migration background","West Germany","Female","","","",""
"2 on scale 1-7 ","2018","indirect migration background","East Germany","Male","","","",""
"2 on scale 1-7 ","2018","indirect migration background","East Germany","Female","","","",""
"3 on scale 1-7 ","2018","no migration background","West Germany","Male","","","",""
"3 on scale 1-7 ","2018","no migration background","West Germany","Female","","","",""
"3 on scale 1-7 ","2018","no migration background","East Germany","Male","","","",""
"3 on scale 1-7 ","2018","no migration background","East Germany","Female","","","",""
"3 on scale 1-7 ","2018","direct migration background","West Germany","Male","","","",""
"3 on scale 1-7 ","2018","direct migration background","West Germany","Female","","","",""
"3 on scale 1-7 ","2018","direct migration background","East Germany","Male","","","",""
"3 on scale 1-7 ","2018","direct migration background","East Germany","Female","","","",""
"3 on scale 1-7 ","2018","indirect migration background","West Germany","Male","","","",""
"3 on scale 1-7 ","2018","indirect migration background","West Germany","Female","","","",""
"3 on scale 1-7 ","2018","indirect migration background","East Germany","Male","","","",""
"3 on scale 1-7 ","2018","indirect migration background","East Germany","Female","","","",""
"4 on scale 1-7","2018","no migration background","West Germany","Male","","","",""
"4 on scale 1-7","2018","no migration background","West Germany","Female","","","",""
"4 on scale 1-7","2018","no migration background","East Germany","Male","","","",""
"4 on scale 1-7","2018","no migration background","East Germany","Female","","","",""
"4 on scale 1-7","2018","direct migration background","West Germany","Male","","","",""
"4 on scale 1-7","2018","direct migration background","West Germany","Female","","","",""
"4 on scale 1-7","2018","direct migration background","East Germany","Male","","","",""
"4 on scale 1-7","2018","direct migration background","East Germany","Female","","","",""
"4 on scale 1-7","2018","indirect migration background","West Germany","Male","","","",""
"4 on scale 1-7","2018","indirect migration background","West Germany","Female","","","",""
"4 on scale 1-7","2018","indirect migration background","East Germany","Male","","","",""
"4 on scale 1-7","2018","indirect migration background","East Germany","Female","","","",""
"5 on scale 1-7","2018","no migration background","West Germany","Male","","","",""
"5 on scale 1-7","2018","no migration background","West Germany","Female","","","",""
"5 on scale 1-7","2018","no migration background","East Germany","Male","","","",""
"5 on scale 1-7","2018","no migration background","East Germany","Female","","","",""
"5 on scale 1-7","2018","direct migration background","West Germany","Male","","","",""
"5 on scale 1-7","2018","direct migration background","West Germany","Female","","","",""
"5 on scale 1-7","2018","direct migration background","East Germany","Male","","","",""
"5 on scale 1-7","2018","direct migration background","East Germany","Female","","","",""
"5 on scale 1-7","2018","indirect migration background","West Germany","Male","","","",""
"5 on scale 1-7","2018","indirect migration background","West Germany","Female","","","",""
"5 on scale 1-7","2018","indirect migration background","East Germany","Male","","","",""
"5 on scale 1-7","2018","indirect migration background","East Germany","Female","","","",""
"6 on scale 1-7","2018","no migration background","West Germany","Male","","","",""
"6 on scale 1-7","2018","no migration background","West Germany","Female","","","",""
"6 on scale 1-7","2018","no migration background","East Germany","Male","","","",""
"6 on scale 1-7","2018","no migration background","East Germany","Female","","","",""
"6 on scale 1-7","2018","direct migration background","West Germany","Male","","","",""
"6 on scale 1-7","2018","direct migration background","West Germany","Female","","","",""
"6 on scale 1-7","2018","direct migration background","East Germany","Male","","","",""
"6 on scale 1-7","2018","direct migration background","East Germany","Female","","","",""
"6 on scale 1-7","2018","indirect migration background","West Germany","Male","","","",""
"6 on scale 1-7","2018","indirect migration background","West Germany","Female","","","",""
"6 on scale 1-7","2018","indirect migration background","East Germany","Male","","","",""
"6 on scale 1-7","2018","indirect migration background","East Germany","Female","","","",""
"7 Strongly agree","2018","no migration background","West Germany","Male","","","",""
"7 Strongly agree","2018","no migration background","West Germany","Female","","","",""
"7 Strongly agree","2018","no migration background","East Germany","Male","","","",""
"7 Strongly agree","2018","no migration background","East Germany","Female","","","",""
"7 Strongly agree","2018","direct migration background","West Germany","Male","","","",""
"7 Strongly agree","2018","direct migration background","West Germany","Female","","","",""
"7 Strongly agree","2018","direct migration background","East Germany","Male","","","",""
"7 Strongly agree","2018","direct migration background","East Germany","Female","","","",""
"7 Strongly agree","2018","indirect migration background","West Germany","Male","","","",""
"7 Strongly agree","2018","indirect migration background","West Germany","Female","","","",""
"7 Strongly agree","2018","indirect migration background","East Germany","Male","","","",""
"7 Strongly agree","2018","indirect migration background","East Germany","Female","","","",""
"1 Strongly disagree","2019","no migration background","West Germany","Male","2225","0.143934385331754","0.138316385774452","0.149552384889056"
"1 Strongly disagree","2019","no migration background","West Germany","Female","2832","0.188292028222284","0.182035091431361","0.194548965013206"
"1 Strongly disagree","2019","no migration background","East Germany","Male","891","0.159378767374461","0.149358617911786","0.169398916837136"
"1 Strongly disagree","2019","no migration background","East Germany","Female","1167","0.21302014264251","0.201811553914518","0.224228731370503"
"1 Strongly disagree","2019","direct migration background","West Germany","Male","624","0.179402743650162","0.166752631115438","0.192052856184887"
"1 Strongly disagree","2019","direct migration background","West Germany","Female","877","0.244502291722652","0.230332193483929","0.258672389961376"
"1 Strongly disagree","2019","direct migration background","East Germany","Male","55","0.214876734368077","0.167603783445838","0.262149685290317"
"1 Strongly disagree","2019","direct migration background","East Germany","Female","62","0.155220832527796","0.113543905070699","0.196897759984894"
"1 Strongly disagree","2019","indirect migration background","West Germany","Male","198","0.0965078587717428","0.0818265046752167","0.111189212868269"
"1 Strongly disagree","2019","indirect migration background","West Germany","Female","270","0.149456970973985","0.131730233352055","0.167183708595914"
"1 Strongly disagree","2019","indirect migration background","East Germany","Male","","","",""
"1 Strongly disagree","2019","indirect migration background","East Germany","Female","","","",""
"2 on scale 1-7 ","2019","no migration background","West Germany","Male","1809","0.118910629413086","0.113730194576108","0.124091064250065"
"2 on scale 1-7 ","2019","no migration background","West Germany","Female","2070","0.131778894785972","0.126365321815753","0.137192467756192"
"2 on scale 1-7 ","2019","no migration background","East Germany","Male","619","0.124641822190557","0.115599424960805","0.133684219420309"
"2 on scale 1-7 ","2019","no migration background","East Germany","Female","691","0.130426452433929","0.121207219437393","0.139645685430464"
"2 on scale 1-7 ","2019","direct migration background","West Germany","Male","399","0.112681454833536","0.102256340648698","0.123106569018374"
"2 on scale 1-7 ","2019","direct migration background","West Germany","Female","505","0.132333643733541","0.121161761916882","0.143505525550199"
"2 on scale 1-7 ","2019","direct migration background","East Germany","Male","36","0.1405217312153","0.100523730109292","0.180519732321307"
"2 on scale 1-7 ","2019","direct migration background","East Germany","Female","33","0.17275294087443","0.129243907712347","0.216261974036513"
"2 on scale 1-7 ","2019","indirect migration background","West Germany","Male","144","0.0997807273935948","0.0848795676732188","0.114681887113971"
"2 on scale 1-7 ","2019","indirect migration background","West Germany","Female","225","0.12430493953726","0.107901186316419","0.1407086927581"
"2 on scale 1-7 ","2019","indirect migration background","East Germany","Male","","","",""
"2 on scale 1-7 ","2019","indirect migration background","East Germany","Female","","","",""
"3 on scale 1-7 ","2019","no migration background","West Germany","Male","922","0.0693445900990666","0.0652787842052752","0.0734103959928579"
"3 on scale 1-7 ","2019","no migration background","West Germany","Female","972","0.0655846831776464","0.0616226593586803","0.0695467069966124"
"3 on scale 1-7 ","2019","no migration background","East Germany","Male","269","0.061143611983012","0.0545846680550073","0.0677025559110168"
"3 on scale 1-7 ","2019","no migration background","East Germany","Female","312","0.0636293178315886","0.0569472431155611","0.0703113925476161"
"3 on scale 1-7 ","2019","direct migration background","West Germany","Male","210","0.0670207241718778","0.0587763940239807","0.075265054319775"
"3 on scale 1-7 ","2019","direct migration background","West Germany","Female","211","0.0526546614992641","0.0452911089196811","0.0600182140788471"
"3 on scale 1-7 ","2019","direct migration background","East Germany","Male","","","",""
"3 on scale 1-7 ","2019","direct migration background","East Germany","Female","","","",""
"3 on scale 1-7 ","2019","indirect migration background","West Germany","Male","111","0.0797079006487715","0.0662419779825791","0.0931738233149638"
"3 on scale 1-7 ","2019","indirect migration background","West Germany","Female","97","0.0665585374168734","0.0541657781702254","0.0789512966635213"
"3 on scale 1-7 ","2019","indirect migration background","East Germany","Male","","","",""
"3 on scale 1-7 ","2019","indirect migration background","East Germany","Female","","","",""
"4 on scale 1-7","2019","no migration background","West Germany","Male","1014","0.070700050518434","0.0665976910363299","0.0748024100005381"
"4 on scale 1-7","2019","no migration background","West Germany","Female","882","0.0588178498655206","0.0550522227850538","0.0625834769459873"
"4 on scale 1-7","2019","no migration background","East Germany","Male","300","0.0630242103160806","0.0563718359536641","0.0696765846784972"
"4 on scale 1-7","2019","no migration background","East Germany","Female","239","0.0536303406436617","0.0474630492010347","0.0597976320862887"
"4 on scale 1-7","2019","direct migration background","West Germany","Male","174","0.0521550211682095","0.0448245559350419","0.0594854864013771"
"4 on scale 1-7","2019","direct migration background","West Germany","Female","183","0.0513592793008924","0.0440818975004336","0.0586366611013512"
"4 on scale 1-7","2019","direct migration background","East Germany","Male","","","",""
"4 on scale 1-7","2019","direct migration background","East Germany","Female","","","",""
"4 on scale 1-7","2019","indirect migration background","West Germany","Male","107","0.114468412297018","0.0986389033714948","0.130297921222541"
"4 on scale 1-7","2019","indirect migration background","West Germany","Female","110","0.055205517148903","0.0438506384443472","0.0665603958534588"
"4 on scale 1-7","2019","indirect migration background","East Germany","Male","","","",""
"4 on scale 1-7","2019","indirect migration background","East Germany","Female","","","",""
"5 on scale 1-7","2019","no migration background","West Germany","Male","743","0.0540819932887973","0.0504620731727078","0.0577019134048868"
"5 on scale 1-7","2019","no migration background","West Germany","Female","577","0.0369718868083985","0.0339519268451965","0.0399918467716006"
"5 on scale 1-7","2019","no migration background","East Germany","Male","221","0.0439265061112275","0.0383164428357768","0.0495365693866781"
"5 on scale 1-7","2019","no migration background","East Germany","Female","169","0.0344358541618417","0.0294440816471751","0.0394276266765083"
"5 on scale 1-7","2019","direct migration background","West Germany","Male","93","0.0359381341623652","0.029801290870578","0.0420749774541525"
"5 on scale 1-7","2019","direct migration background","West Germany","Female","96","0.0251994969561217","0.0200321380587012","0.0303668558535422"
"5 on scale 1-7","2019","direct migration background","East Germany","Male","","","",""
"5 on scale 1-7","2019","direct migration background","East Germany","Female","","","",""
"5 on scale 1-7","2019","indirect migration background","West Germany","Male","87","0.0637722552210391","0.0516235715186838","0.0759209389233943"
"5 on scale 1-7","2019","indirect migration background","West Germany","Female","79","0.0543742140538293","0.0431001958111573","0.0656482322965013"
"5 on scale 1-7","2019","indirect migration background","East Germany","Male","","","",""
"5 on scale 1-7","2019","indirect migration background","East Germany","Female","","","",""
"6 on scale 1-7","2019","no migration background","West Germany","Male","422","0.026198700972802","0.0236423472380078","0.0287550547075963"
"6 on scale 1-7","2019","no migration background","West Germany","Female","280","0.0183413048830178","0.0161937648460868","0.0204888449199489"
"6 on scale 1-7","2019","no migration background","East Germany","Male","96","0.022458533154954","0.0184023544711988","0.0265147118387092"
"6 on scale 1-7","2019","no migration background","East Germany","Female","79","0.0153141405039753","0.0119524792046539","0.0186758018032966"
"6 on scale 1-7","2019","direct migration background","West Germany","Male","53","0.0197433772874815","0.0151567290584523","0.0243300255165107"
"6 on scale 1-7","2019","direct migration background","West Germany","Female","51","0.0144056410359668","0.0104771097388161","0.0183341723331175"
"6 on scale 1-7","2019","direct migration background","East Germany","Male","","","",""
"6 on scale 1-7","2019","direct migration background","East Germany","Female","","","",""
"6 on scale 1-7","2019","indirect migration background","West Germany","Male","41","0.0313579424161135","0.0226927537334954","0.0400231310987316"
"6 on scale 1-7","2019","indirect migration background","West Germany","Female","35","0.0270380116021731","0.01897387463329","0.0351021485710562"
"6 on scale 1-7","2019","indirect migration background","East Germany","Male","","","",""
"6 on scale 1-7","2019","indirect migration background","East Germany","Female","","","",""
"7 Strongly agree","2019","no migration background","West Germany","Male","149","0.00906935601281288","0.00755211089088899","0.0105866011347368"
"7 Strongly agree","2019","no migration background","West Germany","Female","100","0.00797364662040817","0.00655021702180084","0.0093970762190155"
"7 Strongly agree","2019","no migration background","East Germany","Male","38","0.00787053177960565","0.00545148089878817","0.0102895826604231"
"7 Strongly agree","2019","no migration background","East Germany","Female","35","0.00709976887259571","0.00480132606614102","0.00939821167905039"
"7 Strongly agree","2019","direct migration background","West Germany","Male","37","0.00851310536219622","0.00548408417075854","0.0115421265536339"
"7 Strongly agree","2019","direct migration background","West Germany","Female","","","",""
"7 Strongly agree","2019","direct migration background","East Germany","Male","","","",""
"7 Strongly agree","2019","direct migration background","East Germany","Female","","","",""
"7 Strongly agree","2019","indirect migration background","West Germany","Male","","","",""
"7 Strongly agree","2019","indirect migration background","West Germany","Female","","","",""
"7 Strongly agree","2019","indirect migration background","East Germany","Male","","","",""
"7 Strongly agree","2019","indirect migration background","East Germany","Female","","","",""
