"pli0098_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2012","Bavaria","higher education","","","",""
"Min 1x per week","2012","Berlin","in school","","","",""
"Min 1x per week","2012","Berlin","inadequately","","","",""
"Min 1x per week","2012","Berlin","general elemantary","","","",""
"Min 1x per week","2012","Berlin","middle vocational","","","",""
"Min 1x per week","2012","Berlin","vocational + Abi","","","",""
"Min 1x per week","2012","Berlin","higher vocational","","","",""
"Min 1x per week","2012","Berlin","higher education","","","",""
"Min 1x per week","2012","Brandenburg","in school","","","",""
"Min 1x per week","2012","Brandenburg","inadequately","","","",""
"Min 1x per week","2012","Brandenburg","general elemantary","","","",""
"Min 1x per week","2012","Brandenburg","middle vocational","","","",""
"Min 1x per week","2012","Brandenburg","vocational + Abi","","","",""
"Min 1x per week","2012","Brandenburg","higher vocational","","","",""
"Min 1x per week","2012","Brandenburg","higher education","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","in school","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","inadequately","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","higher education","","","",""
"Min 1x per week","2012","Saxony","in school","","","",""
"Min 1x per week","2012","Saxony","inadequately","","","",""
"Min 1x per week","2012","Saxony","general elemantary","","","",""
"Min 1x per week","2012","Saxony","middle vocational","","","",""
"Min 1x per week","2012","Saxony","vocational + Abi","","","",""
"Min 1x per week","2012","Saxony","higher vocational","","","",""
"Min 1x per week","2012","Saxony","higher education","","","",""
"Min 1x per week","2012","Saxony-Anhalt","in school","","","",""
"Min 1x per week","2012","Saxony-Anhalt","inadequately","","","",""
"Min 1x per week","2012","Saxony-Anhalt","general elemantary","","","",""
"Min 1x per week","2012","Saxony-Anhalt","middle vocational","","","",""
"Min 1x per week","2012","Saxony-Anhalt","vocational + Abi","","","",""
"Min 1x per week","2012","Saxony-Anhalt","higher vocational","","","",""
"Min 1x per week","2012","Saxony-Anhalt","higher education","","","",""
"Min 1x per week","2012","Thuringia","in school","","","",""
"Min 1x per week","2012","Thuringia","inadequately","","","",""
"Min 1x per week","2012","Thuringia","general elemantary","","","",""
"Min 1x per week","2012","Thuringia","middle vocational","","","",""
"Min 1x per week","2012","Thuringia","vocational + Abi","","","",""
"Min 1x per week","2012","Thuringia","higher vocational","","","",""
"Min 1x per week","2012","Thuringia","higher education","","","",""
"Min 1x per month","2012","Schleswig-Holstein","in school","","","",""
"Min 1x per month","2012","Schleswig-Holstein","inadequately","","","",""
"Min 1x per month","2012","Schleswig-Holstein","general elemantary","","","",""
"Min 1x per month","2012","Schleswig-Holstein","middle vocational","","","",""
"Min 1x per month","2012","Schleswig-Holstein","vocational + Abi","","","",""
"Min 1x per month","2012","Schleswig-Holstein","higher vocational","","","",""
"Min 1x per month","2012","Schleswig-Holstein","higher education","","","",""
"Min 1x per month","2012","Hamburg","in school","","","",""
"Min 1x per month","2012","Hamburg","inadequately","","","",""
"Min 1x per month","2012","Hamburg","general elemantary","","","",""
"Min 1x per month","2012","Hamburg","middle vocational","","","",""
"Min 1x per month","2012","Hamburg","vocational + Abi","","","",""
"Min 1x per month","2012","Hamburg","higher vocational","","","",""
"Min 1x per month","2012","Hamburg","higher education","","","",""
"Min 1x per month","2012","Lower Saxony","in school","","","",""
"Min 1x per month","2012","Lower Saxony","inadequately","","","",""
"Min 1x per month","2012","Lower Saxony","general elemantary","","","",""
"Min 1x per month","2012","Lower Saxony","middle vocational","","","",""
"Min 1x per month","2012","Lower Saxony","vocational + Abi","","","",""
"Min 1x per month","2012","Lower Saxony","higher vocational","","","",""
"Min 1x per month","2012","Lower Saxony","higher education","","","",""
"Min 1x per month","2012","Bremen","in school","","","",""
"Min 1x per month","2012","Bremen","inadequately","","","",""
"Min 1x per month","2012","Bremen","general elemantary","","","",""
"Min 1x per month","2012","Bremen","middle vocational","","","",""
"Min 1x per month","2012","Bremen","vocational + Abi","","","",""
"Min 1x per month","2012","Bremen","higher vocational","","","",""
"Min 1x per month","2012","Bremen","higher education","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","in school","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","inadequately","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","general elemantary","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","middle vocational","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","vocational + Abi","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","higher vocational","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","higher education","","","",""
"Min 1x per month","2012","Hesse","in school","","","",""
"Min 1x per month","2012","Hesse","inadequately","","","",""
"Min 1x per month","2012","Hesse","general elemantary","","","",""
"Min 1x per month","2012","Hesse","middle vocational","","","",""
"Min 1x per month","2012","Hesse","vocational + Abi","","","",""
"Min 1x per month","2012","Hesse","higher vocational","","","",""
"Min 1x per month","2012","Hesse","higher education","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","in school","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","higher education","","","",""
"Min 1x per month","2012","Baden-Württemberg","in school","","","",""
"Min 1x per month","2012","Baden-Württemberg","inadequately","","","",""
"Min 1x per month","2012","Baden-Württemberg","general elemantary","","","",""
"Min 1x per month","2012","Baden-Württemberg","middle vocational","","","",""
"Min 1x per month","2012","Baden-Württemberg","vocational + Abi","","","",""
"Min 1x per month","2012","Baden-Württemberg","higher vocational","","","",""
"Min 1x per month","2012","Baden-Württemberg","higher education","","","",""
"Min 1x per month","2012","Bavaria","in school","","","",""
"Min 1x per month","2012","Bavaria","inadequately","","","",""
"Min 1x per month","2012","Bavaria","general elemantary","","","",""
"Min 1x per month","2012","Bavaria","middle vocational","","","",""
"Min 1x per month","2012","Bavaria","vocational + Abi","","","",""
"Min 1x per month","2012","Bavaria","higher vocational","","","",""
"Min 1x per month","2012","Bavaria","higher education","","","",""
"Min 1x per month","2012","Berlin","in school","","","",""
"Min 1x per month","2012","Berlin","inadequately","","","",""
"Min 1x per month","2012","Berlin","general elemantary","","","",""
"Min 1x per month","2012","Berlin","middle vocational","","","",""
"Min 1x per month","2012","Berlin","vocational + Abi","","","",""
"Min 1x per month","2012","Berlin","higher vocational","","","",""
"Min 1x per month","2012","Berlin","higher education","","","",""
"Min 1x per month","2012","Brandenburg","in school","","","",""
"Min 1x per month","2012","Brandenburg","inadequately","","","",""
"Min 1x per month","2012","Brandenburg","general elemantary","","","",""
"Min 1x per month","2012","Brandenburg","middle vocational","","","",""
"Min 1x per month","2012","Brandenburg","vocational + Abi","","","",""
"Min 1x per month","2012","Brandenburg","higher vocational","","","",""
"Min 1x per month","2012","Brandenburg","higher education","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","in school","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","inadequately","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","higher education","","","",""
"Min 1x per month","2012","Saxony","in school","","","",""
"Min 1x per month","2012","Saxony","inadequately","","","",""
"Min 1x per month","2012","Saxony","general elemantary","","","",""
"Min 1x per month","2012","Saxony","middle vocational","","","",""
"Min 1x per month","2012","Saxony","vocational + Abi","","","",""
"Min 1x per month","2012","Saxony","higher vocational","","","",""
"Min 1x per month","2012","Saxony","higher education","","","",""
"Min 1x per month","2012","Saxony-Anhalt","in school","","","",""
"Min 1x per month","2012","Saxony-Anhalt","inadequately","","","",""
"Min 1x per month","2012","Saxony-Anhalt","general elemantary","","","",""
"Min 1x per month","2012","Saxony-Anhalt","middle vocational","","","",""
"Min 1x per month","2012","Saxony-Anhalt","vocational + Abi","","","",""
"Min 1x per month","2012","Saxony-Anhalt","higher vocational","","","",""
"Min 1x per month","2012","Saxony-Anhalt","higher education","","","",""
"Min 1x per month","2012","Thuringia","in school","","","",""
"Min 1x per month","2012","Thuringia","inadequately","","","",""
"Min 1x per month","2012","Thuringia","general elemantary","","","",""
"Min 1x per month","2012","Thuringia","middle vocational","","","",""
"Min 1x per month","2012","Thuringia","vocational + Abi","","","",""
"Min 1x per month","2012","Thuringia","higher vocational","","","",""
"Min 1x per month","2012","Thuringia","higher education","","","",""
"Rarely","2012","Schleswig-Holstein","in school","","","",""
"Rarely","2012","Schleswig-Holstein","inadequately","","","",""
"Rarely","2012","Schleswig-Holstein","general elemantary","","","",""
"Rarely","2012","Schleswig-Holstein","middle vocational","","","",""
"Rarely","2012","Schleswig-Holstein","vocational + Abi","","","",""
"Rarely","2012","Schleswig-Holstein","higher vocational","","","",""
"Rarely","2012","Schleswig-Holstein","higher education","","","",""
"Rarely","2012","Hamburg","in school","","","",""
"Rarely","2012","Hamburg","inadequately","","","",""
"Rarely","2012","Hamburg","general elemantary","","","",""
"Rarely","2012","Hamburg","middle vocational","","","",""
"Rarely","2012","Hamburg","vocational + Abi","","","",""
"Rarely","2012","Hamburg","higher vocational","","","",""
"Rarely","2012","Hamburg","higher education","","","",""
"Rarely","2012","Lower Saxony","in school","","","",""
"Rarely","2012","Lower Saxony","inadequately","","","",""
"Rarely","2012","Lower Saxony","general elemantary","","","",""
"Rarely","2012","Lower Saxony","middle vocational","","","",""
"Rarely","2012","Lower Saxony","vocational + Abi","","","",""
"Rarely","2012","Lower Saxony","higher vocational","","","",""
"Rarely","2012","Lower Saxony","higher education","","","",""
"Rarely","2012","Bremen","in school","","","",""
"Rarely","2012","Bremen","inadequately","","","",""
"Rarely","2012","Bremen","general elemantary","","","",""
"Rarely","2012","Bremen","middle vocational","","","",""
"Rarely","2012","Bremen","vocational + Abi","","","",""
"Rarely","2012","Bremen","higher vocational","","","",""
"Rarely","2012","Bremen","higher education","","","",""
"Rarely","2012","North Rhine-Westphalia","in school","","","",""
"Rarely","2012","North Rhine-Westphalia","inadequately","","","",""
"Rarely","2012","North Rhine-Westphalia","general elemantary","","","",""
"Rarely","2012","North Rhine-Westphalia","middle vocational","","","",""
"Rarely","2012","North Rhine-Westphalia","vocational + Abi","","","",""
"Rarely","2012","North Rhine-Westphalia","higher vocational","","","",""
"Rarely","2012","North Rhine-Westphalia","higher education","","","",""
"Rarely","2012","Hesse","in school","","","",""
"Rarely","2012","Hesse","inadequately","","","",""
"Rarely","2012","Hesse","general elemantary","","","",""
"Rarely","2012","Hesse","middle vocational","","","",""
"Rarely","2012","Hesse","vocational + Abi","","","",""
"Rarely","2012","Hesse","higher vocational","","","",""
"Rarely","2012","Hesse","higher education","","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","in school","","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","higher education","","","",""
"Rarely","2012","Baden-Württemberg","in school","","","",""
"Rarely","2012","Baden-Württemberg","inadequately","","","",""
"Rarely","2012","Baden-Württemberg","general elemantary","","","",""
"Rarely","2012","Baden-Württemberg","middle vocational","","","",""
"Rarely","2012","Baden-Württemberg","vocational + Abi","","","",""
"Rarely","2012","Baden-Württemberg","higher vocational","","","",""
"Rarely","2012","Baden-Württemberg","higher education","","","",""
"Rarely","2012","Bavaria","in school","","","",""
"Rarely","2012","Bavaria","inadequately","","","",""
"Rarely","2012","Bavaria","general elemantary","","","",""
"Rarely","2012","Bavaria","middle vocational","","","",""
"Rarely","2012","Bavaria","vocational + Abi","","","",""
"Rarely","2012","Bavaria","higher vocational","","","",""
"Rarely","2012","Bavaria","higher education","","","",""
"Rarely","2012","Berlin","in school","","","",""
"Rarely","2012","Berlin","inadequately","","","",""
"Rarely","2012","Berlin","general elemantary","","","",""
"Rarely","2012","Berlin","middle vocational","","","",""
"Rarely","2012","Berlin","vocational + Abi","","","",""
"Rarely","2012","Berlin","higher vocational","","","",""
"Rarely","2012","Berlin","higher education","","","",""
"Rarely","2012","Brandenburg","in school","","","",""
"Rarely","2012","Brandenburg","inadequately","","","",""
"Rarely","2012","Brandenburg","general elemantary","","","",""
"Rarely","2012","Brandenburg","middle vocational","","","",""
"Rarely","2012","Brandenburg","vocational + Abi","","","",""
"Rarely","2012","Brandenburg","higher vocational","","","",""
"Rarely","2012","Brandenburg","higher education","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","in school","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","inadequately","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","higher education","","","",""
"Rarely","2012","Saxony","in school","","","",""
"Rarely","2012","Saxony","inadequately","","","",""
"Rarely","2012","Saxony","general elemantary","","","",""
"Rarely","2012","Saxony","middle vocational","","","",""
"Rarely","2012","Saxony","vocational + Abi","","","",""
"Rarely","2012","Saxony","higher vocational","","","",""
"Rarely","2012","Saxony","higher education","","","",""
"Rarely","2012","Saxony-Anhalt","in school","","","",""
"Rarely","2012","Saxony-Anhalt","inadequately","","","",""
"Rarely","2012","Saxony-Anhalt","general elemantary","","","",""
"Rarely","2012","Saxony-Anhalt","middle vocational","","","",""
"Rarely","2012","Saxony-Anhalt","vocational + Abi","","","",""
"Rarely","2012","Saxony-Anhalt","higher vocational","","","",""
"Rarely","2012","Saxony-Anhalt","higher education","","","",""
"Rarely","2012","Thuringia","in school","","","",""
"Rarely","2012","Thuringia","inadequately","","","",""
"Rarely","2012","Thuringia","general elemantary","","","",""
"Rarely","2012","Thuringia","middle vocational","","","",""
"Rarely","2012","Thuringia","vocational + Abi","","","",""
"Rarely","2012","Thuringia","higher vocational","","","",""
"Rarely","2012","Thuringia","higher education","","","",""
"Never","2012","Schleswig-Holstein","in school","","","",""
"Never","2012","Schleswig-Holstein","inadequately","","","",""
"Never","2012","Schleswig-Holstein","general elemantary","","","",""
"Never","2012","Schleswig-Holstein","middle vocational","","","",""
"Never","2012","Schleswig-Holstein","vocational + Abi","","","",""
"Never","2012","Schleswig-Holstein","higher vocational","","","",""
"Never","2012","Schleswig-Holstein","higher education","","","",""
"Never","2012","Hamburg","in school","","","",""
"Never","2012","Hamburg","inadequately","","","",""
"Never","2012","Hamburg","general elemantary","","","",""
"Never","2012","Hamburg","middle vocational","","","",""
"Never","2012","Hamburg","vocational + Abi","","","",""
"Never","2012","Hamburg","higher vocational","","","",""
"Never","2012","Hamburg","higher education","","","",""
"Never","2012","Lower Saxony","in school","","","",""
"Never","2012","Lower Saxony","inadequately","","","",""
"Never","2012","Lower Saxony","general elemantary","","","",""
"Never","2012","Lower Saxony","middle vocational","","","",""
"Never","2012","Lower Saxony","vocational + Abi","","","",""
"Never","2012","Lower Saxony","higher vocational","","","",""
"Never","2012","Lower Saxony","higher education","","","",""
"Never","2012","Bremen","in school","","","",""
"Never","2012","Bremen","inadequately","","","",""
"Never","2012","Bremen","general elemantary","","","",""
"Never","2012","Bremen","middle vocational","","","",""
"Never","2012","Bremen","vocational + Abi","","","",""
"Never","2012","Bremen","higher vocational","","","",""
"Never","2012","Bremen","higher education","","","",""
"Never","2012","North Rhine-Westphalia","in school","","","",""
"Never","2012","North Rhine-Westphalia","inadequately","","","",""
"Never","2012","North Rhine-Westphalia","general elemantary","","","",""
"Never","2012","North Rhine-Westphalia","middle vocational","","","",""
"Never","2012","North Rhine-Westphalia","vocational + Abi","","","",""
"Never","2012","North Rhine-Westphalia","higher vocational","","","",""
"Never","2012","North Rhine-Westphalia","higher education","","","",""
"Never","2012","Hesse","in school","","","",""
"Never","2012","Hesse","inadequately","","","",""
"Never","2012","Hesse","general elemantary","","","",""
"Never","2012","Hesse","middle vocational","","","",""
"Never","2012","Hesse","vocational + Abi","","","",""
"Never","2012","Hesse","higher vocational","","","",""
"Never","2012","Hesse","higher education","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","in school","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","higher education","","","",""
"Never","2012","Baden-Württemberg","in school","","","",""
"Never","2012","Baden-Württemberg","inadequately","","","",""
"Never","2012","Baden-Württemberg","general elemantary","","","",""
"Never","2012","Baden-Württemberg","middle vocational","","","",""
"Never","2012","Baden-Württemberg","vocational + Abi","","","",""
"Never","2012","Baden-Württemberg","higher vocational","","","",""
"Never","2012","Baden-Württemberg","higher education","","","",""
"Never","2012","Bavaria","in school","","","",""
"Never","2012","Bavaria","inadequately","","","",""
"Never","2012","Bavaria","general elemantary","","","",""
"Never","2012","Bavaria","middle vocational","","","",""
"Never","2012","Bavaria","vocational + Abi","","","",""
"Never","2012","Bavaria","higher vocational","","","",""
"Never","2012","Bavaria","higher education","","","",""
"Never","2012","Berlin","in school","","","",""
"Never","2012","Berlin","inadequately","","","",""
"Never","2012","Berlin","general elemantary","","","",""
"Never","2012","Berlin","middle vocational","","","",""
"Never","2012","Berlin","vocational + Abi","","","",""
"Never","2012","Berlin","higher vocational","","","",""
"Never","2012","Berlin","higher education","","","",""
"Never","2012","Brandenburg","in school","","","",""
"Never","2012","Brandenburg","inadequately","","","",""
"Never","2012","Brandenburg","general elemantary","","","",""
"Never","2012","Brandenburg","middle vocational","","","",""
"Never","2012","Brandenburg","vocational + Abi","","","",""
"Never","2012","Brandenburg","higher vocational","","","",""
"Never","2012","Brandenburg","higher education","","","",""
"Never","2012","Mecklenburg-Western Pomerania","in school","","","",""
"Never","2012","Mecklenburg-Western Pomerania","inadequately","","","",""
"Never","2012","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Never","2012","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Never","2012","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Never","2012","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Never","2012","Mecklenburg-Western Pomerania","higher education","","","",""
"Never","2012","Saxony","in school","","","",""
"Never","2012","Saxony","inadequately","","","",""
"Never","2012","Saxony","general elemantary","","","",""
"Never","2012","Saxony","middle vocational","","","",""
"Never","2012","Saxony","vocational + Abi","","","",""
"Never","2012","Saxony","higher vocational","","","",""
"Never","2012","Saxony","higher education","","","",""
"Never","2012","Saxony-Anhalt","in school","","","",""
"Never","2012","Saxony-Anhalt","inadequately","","","",""
"Never","2012","Saxony-Anhalt","general elemantary","","","",""
"Never","2012","Saxony-Anhalt","middle vocational","","","",""
"Never","2012","Saxony-Anhalt","vocational + Abi","","","",""
"Never","2012","Saxony-Anhalt","higher vocational","","","",""
"Never","2012","Saxony-Anhalt","higher education","","","",""
"Never","2012","Thuringia","in school","","","",""
"Never","2012","Thuringia","inadequately","","","",""
"Never","2012","Thuringia","general elemantary","","","",""
"Never","2012","Thuringia","middle vocational","","","",""
"Never","2012","Thuringia","vocational + Abi","","","",""
"Never","2012","Thuringia","higher vocational","","","",""
"Never","2012","Thuringia","higher education","","","",""
"Daily","2013","Schleswig-Holstein","in school","","","",""
"Daily","2013","Schleswig-Holstein","inadequately","","","",""
"Daily","2013","Schleswig-Holstein","general elemantary","","","",""
"Daily","2013","Schleswig-Holstein","middle vocational","","","",""
"Daily","2013","Schleswig-Holstein","vocational + Abi","","","",""
"Daily","2013","Schleswig-Holstein","higher vocational","","","",""
"Daily","2013","Schleswig-Holstein","higher education","1","","",""
"Daily","2013","Hamburg","in school","","","",""
"Daily","2013","Hamburg","inadequately","","","",""
"Daily","2013","Hamburg","general elemantary","","","",""
"Daily","2013","Hamburg","middle vocational","","","",""
"Daily","2013","Hamburg","vocational + Abi","","","",""
"Daily","2013","Hamburg","higher vocational","","","",""
"Daily","2013","Hamburg","higher education","","","",""
"Daily","2013","Lower Saxony","in school","","","",""
"Daily","2013","Lower Saxony","inadequately","","","",""
"Daily","2013","Lower Saxony","general elemantary","1","","",""
"Daily","2013","Lower Saxony","middle vocational","2","","",""
"Daily","2013","Lower Saxony","vocational + Abi","","","",""
"Daily","2013","Lower Saxony","higher vocational","","","",""
"Daily","2013","Lower Saxony","higher education","1","","",""
"Daily","2013","Bremen","in school","","","",""
"Daily","2013","Bremen","inadequately","","","",""
"Daily","2013","Bremen","general elemantary","","","",""
"Daily","2013","Bremen","middle vocational","","","",""
"Daily","2013","Bremen","vocational + Abi","","","",""
"Daily","2013","Bremen","higher vocational","","","",""
"Daily","2013","Bremen","higher education","","","",""
"Daily","2013","North Rhine-Westphalia","in school","","","",""
"Daily","2013","North Rhine-Westphalia","inadequately","1","","",""
"Daily","2013","North Rhine-Westphalia","general elemantary","3","","",""
"Daily","2013","North Rhine-Westphalia","middle vocational","3","","",""
"Daily","2013","North Rhine-Westphalia","vocational + Abi","","","",""
"Daily","2013","North Rhine-Westphalia","higher vocational","","","",""
"Daily","2013","North Rhine-Westphalia","higher education","3","","",""
"Daily","2013","Hesse","in school","","","",""
"Daily","2013","Hesse","inadequately","","","",""
"Daily","2013","Hesse","general elemantary","","","",""
"Daily","2013","Hesse","middle vocational","","","",""
"Daily","2013","Hesse","vocational + Abi","","","",""
"Daily","2013","Hesse","higher vocational","","","",""
"Daily","2013","Hesse","higher education","1","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","in school","","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","general elemantary","1","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","middle vocational","3","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","higher education","","","",""
"Daily","2013","Baden-Württemberg","in school","1","","",""
"Daily","2013","Baden-Württemberg","inadequately","","","",""
"Daily","2013","Baden-Württemberg","general elemantary","1","","",""
"Daily","2013","Baden-Württemberg","middle vocational","5","","",""
"Daily","2013","Baden-Württemberg","vocational + Abi","","","",""
"Daily","2013","Baden-Württemberg","higher vocational","1","","",""
"Daily","2013","Baden-Württemberg","higher education","1","","",""
"Daily","2013","Bavaria","in school","","","",""
"Daily","2013","Bavaria","inadequately","","","",""
"Daily","2013","Bavaria","general elemantary","","","",""
"Daily","2013","Bavaria","middle vocational","10","","",""
"Daily","2013","Bavaria","vocational + Abi","","","",""
"Daily","2013","Bavaria","higher vocational","","","",""
"Daily","2013","Bavaria","higher education","3","","",""
"Daily","2013","Berlin","in school","","","",""
"Daily","2013","Berlin","inadequately","","","",""
"Daily","2013","Berlin","general elemantary","","","",""
"Daily","2013","Berlin","middle vocational","","","",""
"Daily","2013","Berlin","vocational + Abi","","","",""
"Daily","2013","Berlin","higher vocational","","","",""
"Daily","2013","Berlin","higher education","","","",""
"Daily","2013","Brandenburg","in school","","","",""
"Daily","2013","Brandenburg","inadequately","","","",""
"Daily","2013","Brandenburg","general elemantary","","","",""
"Daily","2013","Brandenburg","middle vocational","","","",""
"Daily","2013","Brandenburg","vocational + Abi","","","",""
"Daily","2013","Brandenburg","higher vocational","","","",""
"Daily","2013","Brandenburg","higher education","1","","",""
"Daily","2013","Mecklenburg-Western Pomerania","in school","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","inadequately","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","middle vocational","2","","",""
"Daily","2013","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","higher education","1","","",""
"Daily","2013","Saxony","in school","","","",""
"Daily","2013","Saxony","inadequately","","","",""
"Daily","2013","Saxony","general elemantary","","","",""
"Daily","2013","Saxony","middle vocational","1","","",""
"Daily","2013","Saxony","vocational + Abi","","","",""
"Daily","2013","Saxony","higher vocational","","","",""
"Daily","2013","Saxony","higher education","2","","",""
"Daily","2013","Saxony-Anhalt","in school","","","",""
"Daily","2013","Saxony-Anhalt","inadequately","","","",""
"Daily","2013","Saxony-Anhalt","general elemantary","","","",""
"Daily","2013","Saxony-Anhalt","middle vocational","","","",""
"Daily","2013","Saxony-Anhalt","vocational + Abi","","","",""
"Daily","2013","Saxony-Anhalt","higher vocational","","","",""
"Daily","2013","Saxony-Anhalt","higher education","","","",""
"Daily","2013","Thuringia","in school","","","",""
"Daily","2013","Thuringia","inadequately","","","",""
"Daily","2013","Thuringia","general elemantary","","","",""
"Daily","2013","Thuringia","middle vocational","","","",""
"Daily","2013","Thuringia","vocational + Abi","","","",""
"Daily","2013","Thuringia","higher vocational","","","",""
"Daily","2013","Thuringia","higher education","2","","",""
"Min 1x per week","2013","Schleswig-Holstein","in school","1","","",""
"Min 1x per week","2013","Schleswig-Holstein","inadequately","1","","",""
"Min 1x per week","2013","Schleswig-Holstein","general elemantary","3","","",""
"Min 1x per week","2013","Schleswig-Holstein","middle vocational","23","","",""
"Min 1x per week","2013","Schleswig-Holstein","vocational + Abi","4","","",""
"Min 1x per week","2013","Schleswig-Holstein","higher vocational","4","","",""
"Min 1x per week","2013","Schleswig-Holstein","higher education","9","","",""
"Min 1x per week","2013","Hamburg","in school","","","",""
"Min 1x per week","2013","Hamburg","inadequately","","","",""
"Min 1x per week","2013","Hamburg","general elemantary","3","","",""
"Min 1x per week","2013","Hamburg","middle vocational","5","","",""
"Min 1x per week","2013","Hamburg","vocational + Abi","1","","",""
"Min 1x per week","2013","Hamburg","higher vocational","1","","",""
"Min 1x per week","2013","Hamburg","higher education","7","","",""
"Min 1x per week","2013","Lower Saxony","in school","4","","",""
"Min 1x per week","2013","Lower Saxony","inadequately","2","","",""
"Min 1x per week","2013","Lower Saxony","general elemantary","27","","",""
"Min 1x per week","2013","Lower Saxony","middle vocational","83","0.0614412920058751","0.048032068532608","0.0748505154791421"
"Min 1x per week","2013","Lower Saxony","vocational + Abi","9","","",""
"Min 1x per week","2013","Lower Saxony","higher vocational","7","","",""
"Min 1x per week","2013","Lower Saxony","higher education","43","0.0746007600226059","0.0511929057285752","0.0980086143166367"
"Min 1x per week","2013","Bremen","in school","","","",""
"Min 1x per week","2013","Bremen","inadequately","","","",""
"Min 1x per week","2013","Bremen","general elemantary","","","",""
