"pli0098_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2013","(Married) couple without C. ","general elemantary","291","0.476786203220619","0.437753897933155","0.515818508508082","5"
"Never","2013","(Married) couple without C. ","middle vocational","2204","0.550085603839511","0.534524047553848","0.565647160125174","5"
"Never","2013","(Married) couple without C. ","vocational + Abi","210","0.608301923733761","0.556868509330317","0.659735338137206","5"
"Never","2013","(Married) couple without C. ","higher vocational","325","0.502590539716849","0.462683123531736","0.542497955901962","5"
"Never","2013","(Married) couple without C. ","higher education","1142","0.569240980989875","0.547684072133743","0.590797889846007","5"
"Never","2013","Single parent ","in school","82","0.624151868782842","0.538557169497684","0.709746568067999","5"
"Never","2013","Single parent ","inadequately","35","0.82240946157108","0.709488201999078","0.935330721143081","5"
"Never","2013","Single parent ","general elemantary","293","0.725398586075228","0.681605920558169","0.769191251592287","5"
"Never","2013","Single parent ","middle vocational","821","0.643860054074085","0.617461469657496","0.670258638490674","5"
"Never","2013","Single parent ","vocational + Abi","124","0.625871726698735","0.560579753349377","0.691163700048093","5"
"Never","2013","Single parent ","higher vocational","35","0.437888200276798","0.333032550071849","0.542743850481747","5"
"Never","2013","Single parent ","higher education","201","0.54481244631541","0.494275106866426","0.595349785764394","5"
"Never","2013","Couple + C. LE 16 ","in school","1","","","","5"
"Never","2013","Couple + C. LE 16 ","inadequately","86","0.726385459742291","0.64269267867218","0.810078240812403","5"
"Never","2013","Couple + C. LE 16 ","general elemantary","302","0.591149776411948","0.546609177842355","0.635690374981541","5"
"Never","2013","Couple + C. LE 16 ","middle vocational","1691","0.592343616815456","0.574635067465342","0.61005216616557","5"
"Never","2013","Couple + C. LE 16 ","vocational + Abi","337","0.489236393549481","0.451856412838731","0.526616374260231","5"
"Never","2013","Couple + C. LE 16 ","higher vocational","193","0.4797795768015","0.433671777125185","0.525887376477815","5"
"Never","2013","Couple + C. LE 16 ","higher education","744","0.423360983600336","0.400138657045734","0.446583310154937","5"
"Never","2013","Couple + C. GT 16 ","in school","77","0.682074023329363","0.600111369757273","0.764036676901453","5"
"Never","2013","Couple + C. GT 16 ","inadequately","13","","","","5"
"Never","2013","Couple + C. GT 16 ","general elemantary","163","0.610097487623566","0.551704818253148","0.668490156993985","5"
"Never","2013","Couple + C. GT 16 ","middle vocational","706","0.536670844116685","0.51066149054313","0.562680197690239","5"
"Never","2013","Couple + C. GT 16 ","vocational + Abi","73","0.469137892514468","0.390062110539581","0.548213674489356","5"
"Never","2013","Couple + C. GT 16 ","higher vocational","84","0.457449168229441","0.38405642922761","0.530841907231272","5"
"Never","2013","Couple + C. GT 16 ","higher education","250","0.468436117991564","0.42521300627711","0.511659229706018","5"
"Never","2013","Couple + C. LE and GT 16","in school","84","0.519869142518702","0.447285421884142","0.592452863153262","5"
"Never","2013","Couple + C. LE and GT 16","inadequately","20","","","","5"
"Never","2013","Couple + C. LE and GT 16","general elemantary","164","0.572067141893795","0.514624159501534","0.629510124286056","5"
"Never","2013","Couple + C. LE and GT 16","middle vocational","351","0.47358209236932","0.439469781820164","0.507694402918475","5"
"Never","2013","Couple + C. LE and GT 16","vocational + Abi","42","0.280827744051299","0.206118015412828","0.35553747268977","5"
"Never","2013","Couple + C. LE and GT 16","higher vocational","35","0.285990354729026","0.210044098652112","0.36193661080594","5"
"Never","2013","Couple + C. LE and GT 16","higher education","85","0.256620300055532","0.208078178954973","0.305162421156091","5"
"Rarely","2013","1-pers.-HH","in school","2","","","","4"
"Rarely","2013","1-pers.-HH","inadequately","3","","","","4"
"Rarely","2013","1-pers.-HH","general elemantary","72","0.155337687933563","0.121833052451741","0.188842323415384","4"
"Rarely","2013","1-pers.-HH","vocational + Abi","43","0.179576722475104","0.127786131020103","0.231367313930106","4"
"Rarely","2013","1-pers.-HH","higher vocational","45","0.162042528896837","0.111226830220048","0.212858227573626","4"
"Rarely","2013","1-pers.-HH","higher education","193","0.245259806484824","0.215575749699519","0.274943863270129","4"
"Rarely","2013","(Married) couple without C. ","general elemantary","172","0.249393541919667","0.215581490697133","0.283205593142202","4"
"Rarely","2013","(Married) couple without C. ","middle vocational","1098","0.285408137032934","0.271281618223666","0.299534655842203","4"
"Rarely","2013","(Married) couple without C. ","vocational + Abi","94","0.261904069577741","0.215576707648629","0.308231431506852","4"
"Rarely","2013","(Married) couple without C. ","higher vocational","180","0.31067688226636","0.27374041753164","0.34761334700108","4"
"Rarely","2013","(Married) couple without C. ","higher education","558","0.267698599901278","0.248423830152105","0.286973369650451","4"
"Rarely","2013","Single parent ","in school","32","0.316973071569145","0.234743953466227","0.399202189672063","4"
"Rarely","2013","Single parent ","inadequately","6","","","","4"
"Rarely","2013","Single parent ","vocational + Abi","54","0.25815558635573","0.199107742703323","0.317203430008137","4"
"Rarely","2013","Couple + C. LE 16 ","in school","","","","","4"
"Rarely","2013","Couple + C. LE 16 ","inadequately","11","","","","4"
"Rarely","2013","Couple + C. LE 16 ","general elemantary","98","0.320119121037173","0.277852514015389","0.362385728058956","4"
"Rarely","2013","Couple + C. LE 16 ","middle vocational","783","0.261181263646665","0.245350970186231","0.277011557107099","4"
"Rarely","2013","Couple + C. LE 16 ","higher education","558","0.347864224479764","0.325478446285862","0.370250002673666","4"
"Rarely","2013","Couple + C. GT 16 ","in school","37","0.223206476146463","0.149916692085447","0.29649626020748","4"
"Rarely","2013","Couple + C. GT 16 ","middle vocational","473","0.331210024848685","0.306661389400287","0.355758660297082","4"
"Rarely","2013","Couple + C. GT 16 ","vocational + Abi","48","0.36755168449801","0.29115507156207","0.44394829743395","4"
"Rarely","2013","Couple + C. LE and GT 16","in school","50","0.243374506062763","0.181031114639932","0.305717897485594","4"
"Rarely","2013","Couple + C. LE and GT 16","inadequately","12","","","","4"
"Rarely","2013","Couple + C. LE and GT 16","general elemantary","68","0.243839099007902","0.193986885977562","0.293691312038242","4"
"Rarely","2013","Couple + C. LE and GT 16","middle vocational","241","0.29167949348316","0.260625602104559","0.322733384861761","4"
"Rarely","2013","Couple + C. LE and GT 16","vocational + Abi","54","0.358447769435596","0.278727337770396","0.438168201100796","4"
"Rarely","2013","Couple + C. LE and GT 16","higher vocational","45","0.323291012069926","0.244681260349846","0.401900763790007","4"
"Rarely","2013","Couple + C. LE 16 ","vocational + Abi","233","0.365114986395255","0.329112533572444","0.401117439218066","4"
"Rarely","2013","Couple + C. LE 16 ","higher vocational","162","0.34549693897971","0.301609750165237","0.389384127794183","4"
"Rarely","2013","Couple + C. GT 16 ","higher vocational","62","0.341872576251193","0.271993270091926","0.41175188241046","4"
"Rarely","2013","Couple + C. GT 16 ","higher education","158","0.337429199867107","0.296472911912174","0.37838548782204","4"
"Rarely","2013","(Married) couple without C. ","in school","","","","","4"
"Rarely","2013","(Married) couple without C. ","inadequately","13","","","","4"
"Rarely","2013","Single parent ","higher vocational","37","0.406995180367536","0.303165238677197","0.510825122057876","4"
"Rarely","2013","Single parent ","higher education","123","0.318683456944051","0.271395788426385","0.365971125461717","4"
"Rarely","2013","Single parent ","general elemantary","66","0.144996363160122","0.110448262298035","0.179544464022209","4"
"Rarely","2013","Single parent ","middle vocational","289","0.240078731535906","0.216531725357812","0.263625737714","4"
"Rarely","2013","Couple + C. GT 16 ","inadequately","4","","","","4"
"Rarely","2013","Couple + C. GT 16 ","general elemantary","61","0.222889235550286","0.173062010224883","0.27271646087569","4"
"Rarely","2013","1-pers.-HH","middle vocational","384","0.218158318669761","0.199073949538057","0.237242687801465","4"
"Rarely","2013","Couple + C. LE and GT 16","higher education","89","0.345275123626744","0.29243303655001","0.398117210703478","4"
"Daily","2014","Couple + C. GT 16 ","inadequately","","","","","1"
"Daily","2014","1-pers.-HH","vocational + Abi","","","","","1"
"Daily","2014","1-pers.-HH","higher vocational","","","","","1"
"Daily","2014","1-pers.-HH","higher education","","","","","1"
"Daily","2014","(Married) couple without C. ","in school","","","","","1"
"Daily","2014","(Married) couple without C. ","inadequately","","","","","1"
"Daily","2014","(Married) couple without C. ","general elemantary","","","","","1"
"Daily","2014","(Married) couple without C. ","middle vocational","","","","","1"
"Daily","2014","(Married) couple without C. ","vocational + Abi","","","","","1"
"Daily","2014","(Married) couple without C. ","higher vocational","","","","","1"
"Daily","2014","(Married) couple without C. ","higher education","","","","","1"
"Daily","2014","Single parent ","in school","","","","","1"
"Daily","2014","Single parent ","inadequately","","","","","1"
"Daily","2014","Single parent ","general elemantary","","","","","1"
"Daily","2014","Single parent ","middle vocational","","","","","1"
"Daily","2014","Single parent ","vocational + Abi","","","","","1"
"Daily","2014","Single parent ","higher vocational","","","","","1"
"Daily","2014","Single parent ","higher education","","","","","1"
"Daily","2014","Couple + C. LE 16 ","in school","","","","","1"
"Daily","2014","Couple + C. LE 16 ","inadequately","","","","","1"
"Daily","2014","Couple + C. LE 16 ","general elemantary","","","","","1"
"Daily","2014","Couple + C. LE 16 ","middle vocational","","","","","1"
"Daily","2014","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Daily","2014","Couple + C. LE 16 ","higher vocational","","","","","1"
"Daily","2014","Couple + C. LE 16 ","higher education","","","","","1"
"Daily","2014","Couple + C. GT 16 ","in school","","","","","1"
"Daily","2014","Couple + C. GT 16 ","general elemantary","","","","","1"
"Daily","2014","Couple + C. GT 16 ","middle vocational","","","","","1"
"Daily","2014","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Daily","2014","Couple + C. GT 16 ","higher vocational","","","","","1"
"Daily","2014","Couple + C. GT 16 ","higher education","","","","","1"
"Daily","2014","Couple + C. LE and GT 16","in school","","","","","1"
"Daily","2014","Couple + C. LE and GT 16","inadequately","","","","","1"
"Daily","2014","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Daily","2014","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Daily","2014","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Daily","2014","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Daily","2014","Couple + C. LE and GT 16","higher education","","","","","1"
"Daily","2014","1-pers.-HH","inadequately","","","","","1"
"Daily","2014","1-pers.-HH","in school","","","","","1"
"Daily","2014","1-pers.-HH","general elemantary","","","","","1"
"Daily","2014","1-pers.-HH","middle vocational","","","","","1"
"Min 1x per month","2014","1-pers.-HH","in school","","","","","3"
"Min 1x per month","2014","1-pers.-HH","inadequately","","","","","3"
"Min 1x per month","2014","1-pers.-HH","vocational + Abi","","","","","3"
"Min 1x per month","2014","1-pers.-HH","higher vocational","","","","","3"
"Min 1x per month","2014","1-pers.-HH","higher education","","","","","3"
"Min 1x per month","2014","(Married) couple without C. ","in school","","","","","3"
"Min 1x per month","2014","(Married) couple without C. ","inadequately","","","","","3"
"Min 1x per month","2014","(Married) couple without C. ","general elemantary","","","","","3"
"Min 1x per month","2014","(Married) couple without C. ","middle vocational","","","","","3"
"Min 1x per month","2014","(Married) couple without C. ","vocational + Abi","","","","","3"
"Min 1x per month","2014","(Married) couple without C. ","higher vocational","","","","","3"
"Min 1x per month","2014","(Married) couple without C. ","higher education","","","","","3"
"Min 1x per month","2014","Single parent ","in school","","","","","3"
"Min 1x per month","2014","Single parent ","vocational + Abi","","","","","3"
"Min 1x per month","2014","Single parent ","higher vocational","","","","","3"
"Min 1x per month","2014","Single parent ","higher education","","","","","3"
"Min 1x per month","2014","Couple + C. LE 16 ","in school","","","","","3"
"Min 1x per month","2014","Couple + C. LE 16 ","inadequately","","","","","3"
"Min 1x per month","2014","Couple + C. LE 16 ","general elemantary","","","","","3"
"Min 1x per month","2014","Couple + C. LE 16 ","middle vocational","","","","","3"
"Min 1x per month","2014","Couple + C. LE 16 ","vocational + Abi","","","","","3"
"Min 1x per month","2014","Couple + C. LE 16 ","higher vocational","","","","","3"
"Min 1x per month","2014","Couple + C. LE 16 ","higher education","","","","","3"
"Min 1x per month","2014","Couple + C. GT 16 ","in school","","","","","3"
"Min 1x per month","2014","Couple + C. GT 16 ","inadequately","","","","","3"
"Min 1x per month","2014","Couple + C. GT 16 ","general elemantary","","","","","3"
"Min 1x per month","2014","Couple + C. GT 16 ","middle vocational","","","","","3"
"Min 1x per month","2014","Couple + C. GT 16 ","vocational + Abi","","","","","3"
"Min 1x per month","2014","Couple + C. GT 16 ","higher vocational","","","","","3"
"Min 1x per month","2014","Couple + C. GT 16 ","higher education","","","","","3"
"Min 1x per month","2014","Couple + C. LE and GT 16","in school","","","","","3"
"Min 1x per month","2014","Couple + C. LE and GT 16","inadequately","","","","","3"
"Min 1x per month","2014","Couple + C. LE and GT 16","general elemantary","","","","","3"
"Min 1x per month","2014","Couple + C. LE and GT 16","middle vocational","","","","","3"
"Min 1x per month","2014","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"Min 1x per month","2014","Couple + C. LE and GT 16","higher vocational","","","","","3"
"Min 1x per month","2014","Couple + C. LE and GT 16","higher education","","","","","3"
"Min 1x per month","2014","Single parent ","inadequately","","","","","3"
"Min 1x per month","2014","Single parent ","general elemantary","","","","","3"
"Min 1x per month","2014","Single parent ","middle vocational","","","","","3"
"Min 1x per month","2014","1-pers.-HH","general elemantary","","","","","3"
"Min 1x per month","2014","1-pers.-HH","middle vocational","","","","","3"
"Min 1x per week","2014","Couple + C. GT 16 ","inadequately","","","","","2"
"Min 1x per week","2014","Couple + C. GT 16 ","general elemantary","","","","","2"
"Min 1x per week","2014","1-pers.-HH","in school","","","","","2"
"Min 1x per week","2014","1-pers.-HH","vocational + Abi","","","","","2"
"Min 1x per week","2014","1-pers.-HH","higher vocational","","","","","2"
"Min 1x per week","2014","1-pers.-HH","higher education","","","","","2"
"Min 1x per week","2014","(Married) couple without C. ","in school","","","","","2"
"Min 1x per week","2014","(Married) couple without C. ","inadequately","","","","","2"
"Min 1x per week","2014","(Married) couple without C. ","general elemantary","","","","","2"
"Min 1x per week","2014","(Married) couple without C. ","middle vocational","","","","","2"
"Min 1x per week","2014","(Married) couple without C. ","vocational + Abi","","","","","2"
"Min 1x per week","2014","(Married) couple without C. ","higher vocational","","","","","2"
"Min 1x per week","2014","(Married) couple without C. ","higher education","","","","","2"
"Min 1x per week","2014","Single parent ","vocational + Abi","","","","","2"
"Min 1x per week","2014","Single parent ","higher vocational","","","","","2"
"Min 1x per week","2014","Single parent ","higher education","","","","","2"
"Min 1x per week","2014","Couple + C. LE 16 ","in school","","","","","2"
"Min 1x per week","2014","Couple + C. LE 16 ","inadequately","","","","","2"
"Min 1x per week","2014","Couple + C. LE 16 ","general elemantary","","","","","2"
"Min 1x per week","2014","Couple + C. LE 16 ","middle vocational","","","","","2"
"Min 1x per week","2014","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"Min 1x per week","2014","Couple + C. LE 16 ","higher vocational","","","","","2"
"Min 1x per week","2014","Couple + C. LE 16 ","higher education","","","","","2"
"Min 1x per week","2014","Couple + C. GT 16 ","in school","","","","","2"
"Min 1x per week","2014","Couple + C. GT 16 ","middle vocational","","","","","2"
"Min 1x per week","2014","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"Min 1x per week","2014","Couple + C. GT 16 ","higher vocational","","","","","2"
"Min 1x per week","2014","Couple + C. GT 16 ","higher education","","","","","2"
"Min 1x per week","2014","Couple + C. LE and GT 16","in school","","","","","2"
"Min 1x per week","2014","Couple + C. LE and GT 16","inadequately","","","","","2"
"Min 1x per week","2014","Couple + C. LE and GT 16","general elemantary","","","","","2"
"Min 1x per week","2014","Couple + C. LE and GT 16","middle vocational","","","","","2"
"Min 1x per week","2014","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"Min 1x per week","2014","Couple + C. LE and GT 16","higher vocational","","","","","2"
"Min 1x per week","2014","Couple + C. LE and GT 16","higher education","","","","","2"
"Min 1x per week","2014","Single parent ","in school","","","","","2"
"Min 1x per week","2014","Single parent ","inadequately","","","","","2"
"Min 1x per week","2014","Single parent ","general elemantary","","","","","2"
"Min 1x per week","2014","Single parent ","middle vocational","","","","","2"
"Min 1x per week","2014","1-pers.-HH","middle vocational","","","","","2"
"Min 1x per week","2014","1-pers.-HH","general elemantary","","","","","2"
"Min 1x per week","2014","1-pers.-HH","inadequately","","","","","2"
"Never","2014","1-pers.-HH","in school","","","","","5"
"Never","2014","1-pers.-HH","inadequately","","","","","5"
"Never","2014","1-pers.-HH","general elemantary","","","","","5"
"Never","2014","1-pers.-HH","middle vocational","","","","","5"
"Never","2014","1-pers.-HH","vocational + Abi","","","","","5"
"Never","2014","1-pers.-HH","higher vocational","","","","","5"
"Never","2014","1-pers.-HH","higher education","","","","","5"
"Never","2014","(Married) couple without C. ","in school","","","","","5"
"Never","2014","(Married) couple without C. ","inadequately","","","","","5"
"Never","2014","(Married) couple without C. ","general elemantary","","","","","5"
"Never","2014","(Married) couple without C. ","vocational + Abi","","","","","5"
"Never","2014","(Married) couple without C. ","higher vocational","","","","","5"
"Never","2014","(Married) couple without C. ","higher education","","","","","5"
"Never","2014","Single parent ","in school","","","","","5"
"Never","2014","Single parent ","inadequately","","","","","5"
"Never","2014","Single parent ","general elemantary","","","","","5"
"Never","2014","Single parent ","vocational + Abi","","","","","5"
"Never","2014","Single parent ","higher vocational","","","","","5"
"Never","2014","Single parent ","higher education","","","","","5"
"Never","2014","Couple + C. LE 16 ","in school","","","","","5"
"Never","2014","Couple + C. LE 16 ","inadequately","","","","","5"
"Never","2014","Couple + C. LE 16 ","general elemantary","","","","","5"
"Never","2014","Couple + C. LE 16 ","middle vocational","","","","","5"
"Never","2014","Couple + C. LE 16 ","vocational + Abi","","","","","5"
"Never","2014","Couple + C. LE 16 ","higher vocational","","","","","5"
"Never","2014","Couple + C. LE 16 ","higher education","","","","","5"
"Never","2014","Couple + C. GT 16 ","in school","","","","","5"
"Never","2014","Couple + C. GT 16 ","inadequately","","","","","5"
"Never","2014","Couple + C. GT 16 ","middle vocational","","","","","5"
"Never","2014","Couple + C. GT 16 ","vocational + Abi","","","","","5"
"Never","2014","Couple + C. GT 16 ","higher vocational","","","","","5"
"Never","2014","Couple + C. GT 16 ","higher education","","","","","5"
"Never","2014","Couple + C. LE and GT 16","in school","","","","","5"
"Never","2014","Couple + C. LE and GT 16","inadequately","","","","","5"
"Never","2014","Couple + C. LE and GT 16","general elemantary","","","","","5"
"Never","2014","Couple + C. LE and GT 16","middle vocational","","","","","5"
"Never","2014","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"Never","2014","Couple + C. LE and GT 16","higher vocational","","","","","5"
"Never","2014","Couple + C. LE and GT 16","higher education","","","","","5"
"Never","2014","(Married) couple without C. ","middle vocational","","","","","5"
"Never","2014","Single parent ","middle vocational","","","","","5"
"Never","2014","Couple + C. GT 16 ","general elemantary","","","","","5"
"Rarely","2014","1-pers.-HH","in school","","","","","4"
"Rarely","2014","1-pers.-HH","inadequately","","","","","4"
"Rarely","2014","1-pers.-HH","general elemantary","","","","","4"
"Rarely","2014","1-pers.-HH","vocational + Abi","","","","","4"
"Rarely","2014","1-pers.-HH","higher vocational","","","","","4"
"Rarely","2014","1-pers.-HH","higher education","","","","","4"
"Rarely","2014","(Married) couple without C. ","in school","","","","","4"
"Rarely","2014","(Married) couple without C. ","inadequately","","","","","4"
"Rarely","2014","(Married) couple without C. ","general elemantary","","","","","4"
"Rarely","2014","(Married) couple without C. ","middle vocational","","","","","4"
"Rarely","2014","(Married) couple without C. ","vocational + Abi","","","","","4"
"Rarely","2014","(Married) couple without C. ","higher vocational","","","","","4"
"Rarely","2014","(Married) couple without C. ","higher education","","","","","4"
"Rarely","2014","Single parent ","in school","","","","","4"
"Rarely","2014","Single parent ","inadequately","","","","","4"
"Rarely","2014","Single parent ","vocational + Abi","","","","","4"
"Rarely","2014","Single parent ","higher vocational","","","","","4"
"Rarely","2014","Single parent ","higher education","","","","","4"
"Rarely","2014","Couple + C. LE 16 ","in school","","","","","4"
"Rarely","2014","Couple + C. LE 16 ","inadequately","","","","","4"
"Rarely","2014","Couple + C. LE 16 ","general elemantary","","","","","4"
"Rarely","2014","Couple + C. LE 16 ","middle vocational","","","","","4"
"Rarely","2014","Couple + C. LE 16 ","vocational + Abi","","","","","4"
"Rarely","2014","Couple + C. LE 16 ","higher vocational","","","","","4"
"Rarely","2014","Couple + C. LE 16 ","higher education","","","","","4"
"Rarely","2014","Couple + C. GT 16 ","in school","","","","","4"
"Rarely","2014","Couple + C. GT 16 ","middle vocational","","","","","4"
"Rarely","2014","Couple + C. GT 16 ","vocational + Abi","","","","","4"
"Rarely","2014","Couple + C. GT 16 ","higher vocational","","","","","4"
"Rarely","2014","Couple + C. GT 16 ","higher education","","","","","4"
"Rarely","2014","Couple + C. LE and GT 16","in school","","","","","4"
"Rarely","2014","Couple + C. LE and GT 16","inadequately","","","","","4"
"Rarely","2014","Couple + C. LE and GT 16","general elemantary","","","","","4"
"Rarely","2014","Couple + C. LE and GT 16","middle vocational","","","","","4"
"Rarely","2014","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"Rarely","2014","Couple + C. LE and GT 16","higher vocational","","","","","4"
"Rarely","2014","Couple + C. LE and GT 16","higher education","","","","","4"
"Rarely","2014","Single parent ","general elemantary","","","","","4"
"Rarely","2014","Single parent ","middle vocational","","","","","4"
"Rarely","2014","Couple + C. GT 16 ","inadequately","","","","","4"
"Rarely","2014","Couple + C. GT 16 ","general elemantary","","","","","4"
"Rarely","2014","1-pers.-HH","middle vocational","","","","","4"
"Daily","2015","Single parent ","general elemantary","","","","","1"
"Daily","2015","Couple + C. GT 16 ","inadequately","","","","","1"
"Daily","2015","1-pers.-HH","vocational + Abi","","","","","1"
"Daily","2015","1-pers.-HH","higher vocational","","","","","1"
"Daily","2015","1-pers.-HH","higher education","","","","","1"
"Daily","2015","(Married) couple without C. ","in school","","","","","1"
"Daily","2015","(Married) couple without C. ","inadequately","","","","","1"
"Daily","2015","(Married) couple without C. ","general elemantary","","","","","1"
"Daily","2015","(Married) couple without C. ","middle vocational","","","","","1"
"Daily","2015","(Married) couple without C. ","vocational + Abi","","","","","1"
"Daily","2015","(Married) couple without C. ","higher vocational","","","","","1"
"Daily","2015","(Married) couple without C. ","higher education","","","","","1"
"Daily","2015","Single parent ","in school","","","","","1"
"Daily","2015","Single parent ","inadequately","","","","","1"
"Daily","2015","Single parent ","middle vocational","","","","","1"
"Daily","2015","Single parent ","vocational + Abi","","","","","1"
"Daily","2015","Single parent ","higher vocational","","","","","1"
"Daily","2015","Single parent ","higher education","","","","","1"
"Daily","2015","Couple + C. LE 16 ","in school","","","","","1"
"Daily","2015","Couple + C. LE 16 ","inadequately","","","","","1"
"Daily","2015","Couple + C. LE 16 ","general elemantary","","","","","1"
"Daily","2015","Couple + C. LE 16 ","middle vocational","","","","","1"
"Daily","2015","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Daily","2015","Couple + C. LE 16 ","higher vocational","","","","","1"
"Daily","2015","Couple + C. LE 16 ","higher education","","","","","1"
"Daily","2015","Couple + C. GT 16 ","in school","","","","","1"
"Daily","2015","Couple + C. GT 16 ","general elemantary","","","","","1"
"Daily","2015","Couple + C. GT 16 ","middle vocational","","","","","1"
"Daily","2015","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Daily","2015","Couple + C. GT 16 ","higher vocational","","","","","1"
"Daily","2015","Couple + C. GT 16 ","higher education","","","","","1"
"Daily","2015","Couple + C. LE and GT 16","in school","","","","","1"
"Daily","2015","Couple + C. LE and GT 16","inadequately","","","","","1"
"Daily","2015","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Daily","2015","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Daily","2015","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Daily","2015","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Daily","2015","Couple + C. LE and GT 16","higher education","","","","","1"
"Daily","2015","1-pers.-HH","middle vocational","","","","","1"
"Daily","2015","1-pers.-HH","in school","","","","","1"
"Daily","2015","1-pers.-HH","inadequately","","","","","1"
"Daily","2015","1-pers.-HH","general elemantary","","","","","1"
"Min 1x per month","2015","1-pers.-HH","in school","2","","","","3"
"Min 1x per month","2015","1-pers.-HH","inadequately","6","","","","3"
"Min 1x per month","2015","1-pers.-HH","vocational + Abi","16","","","","3"
"Min 1x per month","2015","1-pers.-HH","higher vocational","12","","","","3"
"Min 1x per month","2015","1-pers.-HH","higher education","54","0.0584958598826244","0.0433396029933955","0.0736521167718533","3"
"Min 1x per month","2015","(Married) couple without C. ","in school","","","","","3"
"Min 1x per month","2015","(Married) couple without C. ","inadequately","5","","","","3"
"Min 1x per month","2015","(Married) couple without C. ","general elemantary","79","0.140451008139748","0.113882745591977","0.167019270687518","3"
"Min 1x per month","2015","(Married) couple without C. ","middle vocational","289","0.0691511102102007","0.0611638951556852","0.0771383252647161","3"
"Min 1x per month","2015","(Married) couple without C. ","vocational + Abi","35","0.06358777774688","0.0417807782567888","0.0853947772369711","3"
"Min 1x per month","2015","(Married) couple without C. ","higher vocational","55","0.101959144997233","0.0767162191245412","0.127202070869925","3"
"Min 1x per month","2015","(Married) couple without C. ","higher education","186","0.0731958528129221","0.0623929380036656","0.0839987676221785","3"
"Min 1x per month","2015","Single parent ","in school","9","","","","3"
"Min 1x per month","2015","Single parent ","vocational + Abi","20","","","","3"
"Min 1x per month","2015","Single parent ","higher vocational","6","","","","3"
"Min 1x per month","2015","Single parent ","higher education","30","0.0629572658380554","0.0374384159503538","0.088476115725757","3"
"Min 1x per month","2015","Couple + C. LE 16 ","in school","","","","","3"
"Min 1x per month","2015","Couple + C. LE 16 ","inadequately","9","","","","3"
"Min 1x per month","2015","Couple + C. LE 16 ","general elemantary","41","0.0441621084737574","0.0279506334872732","0.0603735834602415","3"
"Min 1x per month","2015","Couple + C. LE 16 ","middle vocational","281","0.0827086917978115","0.0724734350042363","0.0929439485913867","3"
"Min 1x per month","2015","Couple + C. LE 16 ","vocational + Abi","93","0.087863728883487","0.06793259906247","0.107794858704504","3"
"Min 1x per month","2015","Couple + C. LE 16 ","higher vocational","44","0.122961241665526","0.0898122036995271","0.156110279631525","3"
"Min 1x per month","2015","Couple + C. LE 16 ","higher education","274","0.124017732050042","0.109521737435872","0.138513726664212","3"
"Min 1x per month","2015","Couple + C. GT 16 ","in school","6","","","","3"
"Min 1x per month","2015","Couple + C. GT 16 ","inadequately","3","","","","3"
"Min 1x per month","2015","Couple + C. GT 16 ","general elemantary","26","","","","3"
"Min 1x per month","2015","Couple + C. GT 16 ","middle vocational","148","0.0752561912764546","0.0614768455371051","0.089035537015804","3"
"Min 1x per month","2015","Couple + C. GT 16 ","vocational + Abi","26","","","","3"
"Min 1x per month","2015","Couple + C. GT 16 ","higher vocational","23","","","","3"
"Min 1x per month","2015","Couple + C. GT 16 ","higher education","62","0.118694127014578","0.0910017398410087","0.146386514188147","3"
"Min 1x per month","2015","Couple + C. LE and GT 16","in school","15","","","","3"
"Min 1x per month","2015","Couple + C. LE and GT 16","inadequately","5","","","","3"
"Min 1x per month","2015","Couple + C. LE and GT 16","general elemantary","38","0.0776298256769463","0.049911084149467","0.105348567204426","3"
"Min 1x per month","2015","Couple + C. LE and GT 16","middle vocational","120","0.122684152108409","0.101274133615726","0.144094170601092","3"
"Min 1x per month","2015","Couple + C. LE and GT 16","vocational + Abi","24","","","","3"
"Min 1x per month","2015","Couple + C. LE and GT 16","higher vocational","22","","","","3"
"Min 1x per month","2015","Couple + C. LE and GT 16","higher education","57","0.192111879613311","0.149280789087682","0.234942970138941","3"
"Min 1x per month","2015","Single parent ","inadequately","4","","","","3"
"Min 1x per month","2015","Single parent ","general elemantary","14","","","","3"
"Min 1x per month","2015","Single parent ","middle vocational","68","0.0506944475305662","0.0377423382052721","0.0636465568558602","3"
