"pli0098_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Daily","2015","Lower Saxony","West Germany","","","","","1"
"Daily","2015","Hamburg","West Germany","","","","","1"
"Daily","2015","Hamburg","East Germany","","","","","1"
"Daily","2015","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2015","Lower Saxony","East Germany","","","","","1"
"Daily","2015","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2015","Bremen","East Germany","","","","","1"
"Daily","2015","Schleswig-Holstein","West Germany","","","","","1"
"Daily","2015","Bremen","West Germany","","","","","1"
"Min 1x per month","2015","Saxony","East Germany","81","0.0523177796260973","0.0412039963734808","0.0634315628787138","3"
"Min 1x per month","2015","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2015","Mecklenburg-Western Pomerania","East Germany","22","","","","3"
"Min 1x per month","2015","Saxony","West Germany","","","","","3"
"Min 1x per month","2015","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2015","Hesse","West Germany","201","0.0962546981958167","0.0829577742864964","0.109551622105137","3"
"Min 1x per month","2015","Hesse","East Germany","","","","","3"
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","West Germany","162","0.0904730022441314","0.076456573695265","0.104489430792998","3"
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2015","Baden-Württemberg","West Germany","380","0.100258124759119","0.0898971626982855","0.110619086819953","3"
"Min 1x per month","2015","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2015","Bavaria","West Germany","608","0.111263830039785","0.101966002310366","0.120561657769204","3"
"Min 1x per month","2015","Bavaria","East Germany","","","","","3"
"Min 1x per month","2015","Berlin","West Germany","27","","","","3"
"Min 1x per month","2015","Berlin","East Germany","17","","","","3"
"Min 1x per month","2015","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2015","Brandenburg","East Germany","43","0.0245222137107268","0.0149838048884427","0.0340606225330109","3"
"Min 1x per month","2015","Schleswig-Holstein","West Germany","49","0.0644741555663101","0.048437772503519","0.0805105386291012","3"
"Min 1x per month","2015","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2015","Hamburg","West Germany","42","0.0709066382508897","0.0475525871001399","0.0942606894016395","3"
"Min 1x per month","2015","Hamburg","East Germany","","","","","3"
"Min 1x per month","2015","Bremen","West Germany","13","","","","3"
"Min 1x per month","2015","Bremen","East Germany","","","","","3"
"Min 1x per month","2015","North Rhine-Westphalia","West Germany","513","0.0698011970710379","0.0631256054471043","0.0764767886949715","3"
"Min 1x per month","2015","Lower Saxony","West Germany","212","0.0726125157445887","0.0626608023093786","0.0825642291797987","3"
"Min 1x per month","2015","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2015","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2015","Saxony-Anhalt","East Germany","42","0.0416665838110618","0.0285969871239802","0.0547361804981434","3"
"Min 1x per month","2015","Thuringia","West Germany","","","","","3"
"Min 1x per month","2015","Thuringia","East Germany","57","0.0472003621325203","0.0339095315943814","0.0604911926706592","3"
"Min 1x per week","2015","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2015","Hesse","West Germany","181","0.083703425548712","0.0712178997516346","0.0961889513457894","2"
"Min 1x per week","2015","Hesse","East Germany","","","","","2"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","West Germany","120","0.0936894170795525","0.0794512572747649","0.10792757688434","2"
"Min 1x per week","2015","Bremen","East Germany","","","","","2"
"Min 1x per week","2015","North Rhine-Westphalia","West Germany","548","0.0971861379115121","0.0894259594489007","0.104946316374124","2"
"Min 1x per week","2015","Schleswig-Holstein","West Germany","32","0.0196780577551547","0.0106090207771373","0.028747094733172","2"
"Min 1x per week","2015","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2015","Hamburg","West Germany","18","","","","2"
"Min 1x per week","2015","Hamburg","East Germany","","","","","2"
"Min 1x per week","2015","Lower Saxony","West Germany","187","0.0679868096706309","0.0583333082432548","0.0776403110980071","2"
"Min 1x per week","2015","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2015","Bremen","West Germany","12","","","","2"
"Min 1x per week","2015","Mecklenburg-Western Pomerania","East Germany","15","","","","2"
"Min 1x per week","2015","Saxony","West Germany","","","","","2"
"Min 1x per week","2015","Saxony","East Germany","91","0.040080516495994","0.0302903526032455","0.0498706803887426","2"
"Min 1x per week","2015","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2015","Thuringia","East Germany","54","0.0425626319017904","0.0299109551266381","0.0552143086769427","2"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2015","Baden-Württemberg","West Germany","300","0.0998729503692161","0.0895296967400769","0.110216203998355","2"
"Min 1x per week","2015","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2015","Bavaria","West Germany","459","0.113301617298881","0.103929794304821","0.12267344029294","2"
"Min 1x per week","2015","Bavaria","East Germany","","","","","2"
"Min 1x per week","2015","Berlin","West Germany","48","0.063441239366375","0.0431800917890911","0.0837023869436588","2"
"Min 1x per week","2015","Berlin","East Germany","13","","","","2"
"Min 1x per week","2015","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2015","Brandenburg","East Germany","23","","","","2"
"Min 1x per week","2015","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2015","Saxony-Anhalt","East Germany","29","","","","2"
"Min 1x per week","2015","Thuringia","West Germany","","","","","2"
"Never","2015","North Rhine-Westphalia","West Germany","3044","0.571167935884906","0.558202235775785","0.584133635994027","5"
"Never","2015","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2015","Mecklenburg-Western Pomerania","East Germany","461","0.84274469422987","0.812593484287409","0.872895904172331","5"
"Never","2015","Saxony","West Germany","","","","","5"
"Never","2015","Saxony","East Germany","1155","0.769219095553846","0.748189502526805","0.790248688580886","5"
"Never","2015","Saxony-Anhalt","West Germany","","","","","5"
"Never","2015","Saxony-Anhalt","East Germany","719","0.828856851805216","0.80422316321309","0.853490540397341","5"
"Never","2015","Thuringia","West Germany","","","","","5"
"Never","2015","Thuringia","East Germany","688","0.72185693855317","0.693774271789909","0.749939605316431","5"
"Never","2015","Schleswig-Holstein","West Germany","619","0.690023939022866","0.659825683741583","0.720222194304149","5"
"Never","2015","Schleswig-Holstein","East Germany","","","","","5"
"Never","2015","Hamburg","West Germany","300","0.671931960294324","0.629211717537625","0.714652203051022","5"
"Never","2015","Hamburg","East Germany","","","","","5"
"Never","2015","Lower Saxony","West Germany","1343","0.541090871832714","0.521980903973361","0.560200839692066","5"
"Never","2015","Lower Saxony","East Germany","","","","","5"
"Never","2015","Bremen","West Germany","126","0.680323820796374","0.613303794234079","0.747343847358668","5"
"Never","2015","Bremen","East Germany","","","","","5"
"Never","2015","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2015","Hesse","West Germany","963","0.524861691195449","0.502347847302679","0.547375535088219","5"
"Never","2015","Hesse","East Germany","","","","","5"
"Never","2015","Rhineland-Palatinate,Saarland","West Germany","826","0.519871065196533","0.495459432220727","0.544282698172339","5"
"Never","2015","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2015","Baden-Württemberg","West Germany","1612","0.507395220771689","0.490148607519065","0.524641834024312","5"
"Never","2015","Baden-Württemberg","East Germany","","","","","5"
"Never","2015","Bavaria","West Germany","1987","0.474003033082549","0.459239161976245","0.488766904188853","5"
"Never","2015","Bavaria","East Germany","","","","","5"
"Never","2015","Berlin","West Germany","378","0.729988073862755","0.693085211694206","0.766890936031304","5"
"Never","2015","Berlin","East Germany","348","0.841631732975087","0.807480140143609","0.875783325806565","5"
"Never","2015","Brandenburg","West Germany","","","","","5"
"Never","2015","Brandenburg","East Germany","796","0.811288812190899","0.787157887084705","0.835419737297093","5"
"Rarely","2015","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2015","Mecklenburg-Western Pomerania","East Germany","62","0.127351075803098","0.0997405189681984","0.154961632637998","4"
"Rarely","2015","Saxony","West Germany","","","","","4"
"Rarely","2015","Saxony","East Germany","215","0.138382608324063","0.12114790195883","0.155617314689296","4"
"Rarely","2015","Thuringia","East Germany","179","0.188380067412519","0.163874063992621","0.212886070832417","4"
"Rarely","2015","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2015","Saxony-Anhalt","East Germany","108","0.115313396121891","0.0944231031995156","0.136203689044267","4"
"Rarely","2015","Thuringia","West Germany","","","","","4"
"Rarely","2015","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2015","Hesse","West Germany","545","0.295180185060023","0.274616552181406","0.315743817938639","4"
"Rarely","2015","Hesse","East Germany","","","","","4"
"Rarely","2015","Rhineland-Palatinate,Saarland","West Germany","501","0.295966515479783","0.273662245350599","0.318270785608968","4"
"Rarely","2015","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2015","Baden-Württemberg","West Germany","936","0.292473704099976","0.276781063320646","0.308166344879305","4"
"Rarely","2015","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2015","Bavaria","West Germany","1340","0.301431519578786","0.287863486637385","0.314999552520187","4"
"Rarely","2015","Bavaria","East Germany","","","","","4"
"Rarely","2015","Berlin","West Germany","103","0.155001347409603","0.124919365886019","0.185083328933188","4"
"Rarely","2015","Berlin","East Germany","61","0.104726594735097","0.0760833532864287","0.133369836183766","4"
"Rarely","2015","Brandenburg","West Germany","","","","","4"
"Rarely","2015","Brandenburg","East Germany","148","0.150930883073924","0.128853480193032","0.173008285954815","4"
"Rarely","2015","Schleswig-Holstein","West Germany","201","0.22582384765567","0.198522097279244","0.253125598032096","4"
"Rarely","2015","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2015","Hamburg","West Germany","104","0.239207968749028","0.200392047339243","0.278023890158814","4"
"Rarely","2015","Hamburg","East Germany","","","","","4"
"Rarely","2015","Lower Saxony","West Germany","870","0.318309802752067","0.300445748216468","0.336173857287666","4"
"Rarely","2015","Lower Saxony","East Germany","","","","","4"
"Rarely","2015","Bremen","West Germany","35","0.203822382397497","0.145929851261337","0.261714913533658","4"
"Rarely","2015","Bremen","East Germany","","","","","4"
"Rarely","2015","North Rhine-Westphalia","West Germany","1492","0.261844729132544","0.25032701704208","0.273362441223008","4"
"Daily","2016","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2016","Hesse","West Germany","","","","","1"
"Daily","2016","Hesse","East Germany","","","","","1"
"Daily","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2016","Baden-Württemberg","West Germany","","","","","1"
"Daily","2016","Baden-Württemberg","East Germany","","","","","1"
"Daily","2016","Bavaria","West Germany","","","","","1"
"Daily","2016","Bavaria","East Germany","","","","","1"
"Daily","2016","Berlin","West Germany","","","","","1"
"Daily","2016","Berlin","East Germany","","","","","1"
"Daily","2016","Brandenburg","West Germany","","","","","1"
"Daily","2016","Brandenburg","East Germany","","","","","1"
"Daily","2016","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2016","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2016","Saxony","West Germany","","","","","1"
"Daily","2016","Saxony","East Germany","","","","","1"
"Daily","2016","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2016","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2016","Thuringia","West Germany","","","","","1"
"Daily","2016","Thuringia","East Germany","","","","","1"
"Daily","2016","Schleswig-Holstein","West Germany","","","","","1"
"Daily","2016","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2016","Hamburg","West Germany","","","","","1"
"Daily","2016","Hamburg","East Germany","","","","","1"
"Daily","2016","Lower Saxony","West Germany","","","","","1"
"Daily","2016","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2016","Lower Saxony","East Germany","","","","","1"
"Daily","2016","Bremen","East Germany","","","","","1"
"Daily","2016","Bremen","West Germany","","","","","1"
"Min 1x per month","2016","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2016","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","2016","Saxony","West Germany","","","","","3"
"Min 1x per month","2016","Saxony","East Germany","","","","","3"
"Min 1x per month","2016","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2016","Hesse","West Germany","","","","","3"
"Min 1x per month","2016","Hesse","East Germany","","","","","3"
"Min 1x per month","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2016","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","2016","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2016","Bavaria","West Germany","","","","","3"
"Min 1x per month","2016","Bavaria","East Germany","","","","","3"
"Min 1x per month","2016","Berlin","West Germany","","","","","3"
"Min 1x per month","2016","Berlin","East Germany","","","","","3"
"Min 1x per month","2016","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2016","Brandenburg","East Germany","","","","","3"
"Min 1x per month","2016","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","2016","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2016","Hamburg","West Germany","","","","","3"
"Min 1x per month","2016","Hamburg","East Germany","","","","","3"
"Min 1x per month","2016","Bremen","West Germany","","","","","3"
"Min 1x per month","2016","Bremen","East Germany","","","","","3"
"Min 1x per month","2016","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","2016","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2016","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","2016","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","2016","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2016","Thuringia","East Germany","","","","","3"
"Min 1x per month","2016","Thuringia","West Germany","","","","","3"
"Min 1x per week","2016","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2016","Hesse","West Germany","","","","","2"
"Min 1x per week","2016","Hesse","East Germany","","","","","2"
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","2016","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2016","Hamburg","West Germany","","","","","2"
"Min 1x per week","2016","Hamburg","East Germany","","","","","2"
"Min 1x per week","2016","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","2016","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","2016","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2016","Bremen","West Germany","","","","","2"
"Min 1x per week","2016","Bremen","East Germany","","","","","2"
"Min 1x per week","2016","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","2016","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2016","Bavaria","West Germany","","","","","2"
"Min 1x per week","2016","Bavaria","East Germany","","","","","2"
"Min 1x per week","2016","Berlin","West Germany","","","","","2"
"Min 1x per week","2016","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","2016","Saxony","West Germany","","","","","2"
"Min 1x per week","2016","Saxony","East Germany","","","","","2"
"Min 1x per week","2016","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2016","Thuringia","East Germany","","","","","2"
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2016","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","2016","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2016","Brandenburg","East Germany","","","","","2"
"Min 1x per week","2016","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2016","Berlin","East Germany","","","","","2"
"Min 1x per week","2016","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","2016","Thuringia","West Germany","","","","","2"
"Never","2016","Schleswig-Holstein","West Germany","","","","","5"
"Never","2016","Schleswig-Holstein","East Germany","","","","","5"
"Never","2016","Hamburg","West Germany","","","","","5"
"Never","2016","Hamburg","East Germany","","","","","5"
"Never","2016","Lower Saxony","West Germany","","","","","5"
"Never","2016","Lower Saxony","East Germany","","","","","5"
"Never","2016","Bremen","West Germany","","","","","5"
"Never","2016","Bremen","East Germany","","","","","5"
"Never","2016","North Rhine-Westphalia","West Germany","","","","","5"
"Never","2016","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2016","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","2016","Saxony","West Germany","","","","","5"
"Never","2016","Saxony","East Germany","","","","","5"
"Never","2016","Saxony-Anhalt","West Germany","","","","","5"
"Never","2016","Saxony-Anhalt","East Germany","","","","","5"
"Never","2016","Thuringia","West Germany","","","","","5"
"Never","2016","Thuringia","East Germany","","","","","5"
"Never","2016","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2016","Hesse","West Germany","","","","","5"
"Never","2016","Hesse","East Germany","","","","","5"
"Never","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2016","Baden-Württemberg","West Germany","","","","","5"
"Never","2016","Baden-Württemberg","East Germany","","","","","5"
"Never","2016","Bavaria","West Germany","","","","","5"
"Never","2016","Bavaria","East Germany","","","","","5"
"Never","2016","Berlin","West Germany","","","","","5"
"Never","2016","Berlin","East Germany","","","","","5"
"Never","2016","Brandenburg","West Germany","","","","","5"
"Never","2016","Brandenburg","East Germany","","","","","5"
"Rarely","2016","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2016","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","2016","Saxony","West Germany","","","","","4"
"Rarely","2016","Saxony","East Germany","","","","","4"
"Rarely","2016","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2016","Saxony-Anhalt","East Germany","","","","","4"
"Rarely","2016","Thuringia","West Germany","","","","","4"
"Rarely","2016","Thuringia","East Germany","","","","","4"
"Rarely","2016","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2016","Schleswig-Holstein","West Germany","","","","","4"
"Rarely","2016","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2016","Hesse","West Germany","","","","","4"
"Rarely","2016","Hesse","East Germany","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2016","Baden-Württemberg","West Germany","","","","","4"
"Rarely","2016","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2016","Bavaria","West Germany","","","","","4"
"Rarely","2016","Bavaria","East Germany","","","","","4"
"Rarely","2016","Berlin","West Germany","","","","","4"
"Rarely","2016","Berlin","East Germany","","","","","4"
"Rarely","2016","Brandenburg","West Germany","","","","","4"
"Rarely","2016","Brandenburg","East Germany","","","","","4"
"Rarely","2016","Hamburg","West Germany","","","","","4"
"Rarely","2016","Hamburg","East Germany","","","","","4"
"Rarely","2016","Lower Saxony","West Germany","","","","","4"
"Rarely","2016","Lower Saxony","East Germany","","","","","4"
"Rarely","2016","Bremen","West Germany","","","","","4"
"Rarely","2016","Bremen","East Germany","","","","","4"
"Rarely","2016","North Rhine-Westphalia","West Germany","","","","","4"
"Daily","2017","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2017","Hesse","West Germany","3","","","","1"
"Daily","2017","Hesse","East Germany","","","","","1"
"Daily","2017","Rhineland-Palatinate,Saarland","West Germany","1","","","","1"
"Daily","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2017","Baden-Württemberg","West Germany","5","","","","1"
"Daily","2017","Baden-Württemberg","East Germany","","","","","1"
"Daily","2017","Bavaria","West Germany","5","","","","1"
"Daily","2017","Bavaria","East Germany","","","","","1"
"Daily","2017","Berlin","West Germany","1","","","","1"
"Daily","2017","Berlin","East Germany","","","","","1"
"Daily","2017","Brandenburg","West Germany","","","","","1"
"Daily","2017","Bremen","East Germany","","","","","1"
"Daily","2017","North Rhine-Westphalia","West Germany","9","","","","1"
"Daily","2017","Thuringia","East Germany","5","","","","1"
"Daily","2017","Schleswig-Holstein","West Germany","2","","","","1"
"Daily","2017","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2017","Hamburg","West Germany","1","","","","1"
"Daily","2017","Hamburg","East Germany","","","","","1"
"Daily","2017","Lower Saxony","West Germany","5","","","","1"
"Daily","2017","Lower Saxony","East Germany","","","","","1"
"Daily","2017","Brandenburg","East Germany","","","","","1"
"Daily","2017","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2017","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2017","Saxony","West Germany","","","","","1"
"Daily","2017","Saxony","East Germany","","","","","1"
"Daily","2017","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2017","Saxony-Anhalt","East Germany","2","","","","1"
"Daily","2017","Thuringia","West Germany","","","","","1"
"Daily","2017","Bremen","West Germany","","","","","1"
"Min 1x per month","2017","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2017","Bavaria","West Germany","654","0.128735315969169","0.119385725487398","0.13808490645094","3"
"Min 1x per month","2017","Bavaria","East Germany","","","","","3"
"Min 1x per month","2017","Berlin","West Germany","37","0.0440835375767074","0.0283265757574329","0.059840499395982","3"
"Min 1x per month","2017","Berlin","East Germany","17","","","","3"
"Min 1x per month","2017","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2017","Brandenburg","East Germany","53","0.0295966884767633","0.0200986798849563","0.0390946970685702","3"
"Min 1x per month","2017","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2017","Mecklenburg-Western Pomerania","East Germany","24","","","","3"
"Min 1x per month","2017","Saxony","West Germany","","","","","3"
"Min 1x per month","2017","Saxony","East Germany","96","0.0532428561720971","0.0429646618015541","0.06352105054264","3"
"Min 1x per month","2017","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2017","Hesse","West Germany","216","0.0785243442397623","0.0677826253369517","0.0892660631425728","3"
"Min 1x per month","2017","Hesse","East Germany","","","","","3"
"Min 1x per month","2017","Rhineland-Palatinate,Saarland","West Germany","196","0.0886866560410021","0.0757003928172024","0.101672919264802","3"
"Min 1x per month","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2017","Baden-Württemberg","West Germany","411","0.111946902529483","0.101787393130212","0.122106411928753","3"
"Min 1x per month","2017","Schleswig-Holstein","West Germany","67","0.0511868490186936","0.0388809801526352","0.063492717884752","3"
"Min 1x per month","2017","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2017","Hamburg","West Germany","51","0.0781723617133258","0.0571268465402467","0.0992178768864049","3"
"Min 1x per month","2017","Hamburg","East Germany","","","","","3"
"Min 1x per month","2017","Thuringia","East Germany","68","0.0601971356421453","0.0462361219550542","0.0741581493292365","3"
"Min 1x per month","2017","North Rhine-Westphalia","West Germany","604","0.0788643254196857","0.0724666575508424","0.0852619932885291","3"
"Min 1x per month","2017","Thuringia","West Germany","","","","","3"
"Min 1x per month","2017","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2017","Saxony-Anhalt","East Germany","52","0.0369405532398765","0.0254384787524402","0.0484426277273128","3"
"Min 1x per month","2017","Bremen","West Germany","20","","","","3"
"Min 1x per month","2017","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2017","Bremen","East Germany","","","","","3"
"Min 1x per month","2017","Lower Saxony","West Germany","229","0.0754322808167233","0.0664260766703134","0.0844384849631333","3"
"Min 1x per week","2017","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2017","Hesse","West Germany","315","0.102925548499161","0.0907915054843443","0.115059591513978","2"
"Min 1x per week","2017","Hesse","East Germany","","","","","2"
"Min 1x per week","2017","Rhineland-Palatinate,Saarland","West Germany","197","0.105958625733382","0.091899181160118","0.120018070306645","2"
"Min 1x per week","2017","North Rhine-Westphalia","West Germany","720","0.0931147336862371","0.0862170230982024","0.100012444274272","2"
"Min 1x per week","2017","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2017","Hamburg","West Germany","34","0.0369511450135325","0.0221618935890902","0.0517403964379747","2"
"Min 1x per week","2017","Hamburg","East Germany","","","","","2"
"Min 1x per week","2017","Lower Saxony","West Germany","261","0.0712488693970324","0.0624761857094109","0.0800215530846539","2"
"Min 1x per week","2017","Thuringia","East Germany","70","0.0319510430783482","0.0216281402707577","0.0422739458859388","2"
"Min 1x per week","2017","Schleswig-Holstein","West Germany","87","0.0282291826199667","0.0189806290766799","0.0374777361632535","2"
"Min 1x per week","2017","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2017","Bremen","West Germany","36","0.0638080575481063","0.0354324040328871","0.0921837110633254","2"
"Min 1x per week","2017","Bremen","East Germany","","","","","2"
"Min 1x per week","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2017","Baden-Württemberg","West Germany","416","0.0980356292670814","0.088454120736064","0.107617137798099","2"
"Min 1x per week","2017","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2017","Bavaria","West Germany","546","0.101786188916935","0.0933450125740538","0.110227365259816","2"
"Min 1x per week","2017","Bavaria","East Germany","","","","","2"
"Min 1x per week","2017","Berlin","West Germany","71","0.0613222064844756","0.0429063699378309","0.0797380430311202","2"
"Min 1x per week","2017","Berlin","East Germany","38","0.0394282286512755","0.0226690876745587","0.0561873696279923","2"
"Min 1x per week","2017","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2017","Brandenburg","East Germany","59","0.015761711368788","0.00878120905125961","0.0227422136863163","2"
"Min 1x per week","2017","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2017","Mecklenburg-Western Pomerania","East Germany","18","","","","2"
"Min 1x per week","2017","Saxony","West Germany","","","","","2"
"Min 1x per week","2017","Saxony","East Germany","115","0.0430991109017715","0.0338022893885704","0.0523959324149727","2"
"Min 1x per week","2017","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2017","Saxony-Anhalt","East Germany","47","0.0170444356376897","0.00915117968317625","0.0249376915922031","2"
"Min 1x per week","2017","Thuringia","West Germany","","","","","2"
"Never","2017","Schleswig-Holstein","West Germany","817","0.690477895880478","0.664663411092699","0.716292380668257","5"
"Never","2017","Schleswig-Holstein","East Germany","","","","","5"
"Never","2017","Hamburg","West Germany","381","0.668466199894935","0.631558947529258","0.705373452260613","5"
"Never","2017","Hamburg","East Germany","","","","","5"
"Never","2017","Lower Saxony","West Germany","1844","0.559474645350008","0.542544157838418","0.576405132861598","5"
"Never","2017","Lower Saxony","East Germany","","","","","5"
"Never","2017","Bremen","West Germany","154","0.588339351840178","0.531203423701763","0.645475279978593","5"
"Never","2017","Bremen","East Germany","","","","","5"
"Never","2017","North Rhine-Westphalia","West Germany","3897","0.574176057463434","0.562439055686634","0.585913059240234","5"
"Never","2017","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2017","Hesse","West Germany","1330","0.600679170949778","0.581121733072564","0.620236608826992","5"
"Never","2017","Hesse","East Germany","","","","","5"
"Never","2017","Rhineland-Palatinate,Saarland","West Germany","941","0.532394607682538","0.509602852243523","0.555186363121554","5"
"Never","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2017","Baden-Württemberg","West Germany","1838","0.507057170100473","0.490947970223488","0.523166369977458","5"
"Never","2017","Baden-Württemberg","East Germany","","","","","5"
"Never","2017","Bavaria","West Germany","2369","0.489967032795855","0.476011345292581","0.503922720299129","5"
"Never","2017","Bavaria","East Germany","","","","","5"
