"plb0218","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2015","Not Employed","(1b) general elementary school","9","","",""
"Yes, every week","2015","Not Employed","(1c) basic vocational qualification","8","","",""
"Yes, every week","2015","Not Employed","(2b) intermediate general qualification","7","","",""
"Yes, every week","2015","Not Employed","(2a) intermediate vocational","5","","",""
"Yes, every week","2015","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Yes, every week","2015","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every week","2015","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2015","Not Employed","(3b) higher tertiary education","9","","",""
"Yes, every week","2015","Employed","(0) in school","9","","",""
"Yes, every week","2015","Employed","(1a) inadequately completed","29","","",""
"Yes, every week","2015","Employed","(1b) general elementary school","135","0.177416583098276","0.150777355658112","0.204055810538441"
"Yes, every week","2015","Employed","(1c) basic vocational qualification","405","0.148954618870306","0.135170559509004","0.162738678231609"
"Yes, every week","2015","Employed","(2b) intermediate general qualification","68","0.182447540276407","0.144926254917719","0.219968825635095"
"Yes, every week","2015","Employed","(2a) intermediate vocational","456","0.11376584361728","0.103974605863444","0.123557081371115"
"Yes, every week","2015","Employed","(2c_gen) general maturity certificate","130","0.174339439491616","0.145525040259745","0.203153838723487"
"Yes, every week","2015","Employed","(2c_voc) vocational maturity certificate","171","0.104403567925171","0.0902498090079355","0.118557326842407"
"Yes, every week","2015","Employed","(3a) lower tertiary education","116","0.0947871997195363","0.07879013324967","0.110784266189403"
"Yes, every week","2015","Employed","(3b) higher tertiary education","430","0.172037781176488","0.15791652883721","0.186159033515766"
"Yes, every 2 weeks","2015","Not Employed","(0) in school","9","","",""
"Yes, every 2 weeks","2015","Not Employed","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2015","Not Employed","(1b) general elementary school","6","","",""
"Yes, every 2 weeks","2015","Not Employed","(1c) basic vocational qualification","6","","",""
"Yes, every 2 weeks","2015","Not Employed","(2b) intermediate general qualification","3","","",""
"Yes, every 2 weeks","2015","Not Employed","(2a) intermediate vocational","10","","",""
"Yes, every 2 weeks","2015","Not Employed","(2c_gen) general maturity certificate","7","","",""
"Yes, every 2 weeks","2015","Not Employed","(2c_voc) vocational maturity certificate","4","","",""
"Yes, every 2 weeks","2015","Not Employed","(3a) lower tertiary education","3","","",""
"Yes, every 2 weeks","2015","Not Employed","(3b) higher tertiary education","6","","",""
"Yes, every 2 weeks","2015","Employed","(0) in school","8","","",""
"Yes, every 2 weeks","2015","Employed","(1a) inadequately completed","36","0.198822897472927","0.137924819970889","0.259720974974964"
"Yes, every 2 weeks","2015","Employed","(1b) general elementary school","160","0.217667707775656","0.188891923055621","0.246443492495691"
"Yes, every 2 weeks","2015","Employed","(1c) basic vocational qualification","446","0.166966695060751","0.152528267581907","0.181405122539595"
"Yes, every 2 weeks","2015","Employed","(2b) intermediate general qualification","66","0.166216663893631","0.130049473477877","0.202383854309385"
"Yes, every 2 weeks","2015","Employed","(2a) intermediate vocational","693","0.174363958429498","0.162664113923634","0.186063802935361"
"Yes, every 2 weeks","2015","Employed","(2c_gen) general maturity certificate","110","0.158196382584654","0.130481397800984","0.185911367368325"
"Yes, every 2 weeks","2015","Employed","(2c_voc) vocational maturity certificate","258","0.155089354498836","0.13833397258146","0.171844736416212"
"Yes, every 2 weeks","2015","Employed","(3a) lower tertiary education","122","0.122435533345153","0.104534281059502","0.140336785630804"
"Yes, every 2 weeks","2015","Employed","(3b) higher tertiary education","328","0.127132340033621","0.114668316525952","0.13959636354129"
"Yes, every 3-4 weeks","2015","Not Employed","(0) in school","1","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(1a) inadequately completed","2","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(1b) general elementary school","3","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(1c) basic vocational qualification","2","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(2a) intermediate vocational","2","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(3a) lower tertiary education","1","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(3b) higher tertiary education","6","","",""
"Yes, every 3-4 weeks","2015","Employed","(0) in school","4","","",""
"Yes, every 3-4 weeks","2015","Employed","(1a) inadequately completed","12","","",""
"Yes, every 3-4 weeks","2015","Employed","(1b) general elementary school","56","0.0631588102391587","0.0461965194555109","0.0801211010228066"
"Yes, every 3-4 weeks","2015","Employed","(1c) basic vocational qualification","235","0.0875342785650467","0.0765929226528961","0.0984756344771974"
"Yes, every 3-4 weeks","2015","Employed","(2b) intermediate general qualification","30","0.0899325945329863","0.0621389033377605","0.117726285728212"
"Yes, every 3-4 weeks","2015","Employed","(2a) intermediate vocational","343","0.0828599903748791","0.0743594278217088","0.0913605529280495"
"Yes, every 3-4 weeks","2015","Employed","(2c_gen) general maturity certificate","44","0.0773085716579536","0.0570245977055936","0.0975925456103137"
"Yes, every 3-4 weeks","2015","Employed","(2c_voc) vocational maturity certificate","160","0.0881078064392017","0.0749877141582146","0.101227898720189"
"Yes, every 3-4 weeks","2015","Employed","(3a) lower tertiary education","97","0.0933671167645555","0.0774778862108436","0.109256347318267"
"Yes, every 3-4 weeks","2015","Employed","(3b) higher tertiary education","270","0.0995493731818262","0.088347123331237","0.110751623032415"
"Rarely","2015","Not Employed","(0) in school","2","","",""
"Rarely","2015","Not Employed","(1a) inadequately completed","","","",""
"Rarely","2015","Not Employed","(1b) general elementary school","3","","",""
"Rarely","2015","Not Employed","(1c) basic vocational qualification","5","","",""
"Rarely","2015","Not Employed","(2b) intermediate general qualification","5","","",""
"Rarely","2015","Not Employed","(2a) intermediate vocational","8","","",""
"Rarely","2015","Not Employed","(2c_gen) general maturity certificate","7","","",""
"Rarely","2015","Not Employed","(2c_voc) vocational maturity certificate","7","","",""
"Rarely","2015","Not Employed","(3a) lower tertiary education","3","","",""
"Rarely","2015","Not Employed","(3b) higher tertiary education","6","","",""
"Rarely","2015","Employed","(0) in school","7","","",""
"Rarely","2015","Employed","(1a) inadequately completed","24","","",""
"Rarely","2015","Employed","(1b) general elementary school","113","0.131743659456479","0.108159337849105","0.155327981063853"
"Rarely","2015","Employed","(1c) basic vocational qualification","566","0.223521318611957","0.207392668093758","0.239649969130156"
"Rarely","2015","Employed","(2b) intermediate general qualification","53","0.150075796411211","0.115378445907187","0.184773146915236"
"Rarely","2015","Employed","(2a) intermediate vocational","932","0.245837018459966","0.232559599662178","0.259114437257755"
"Rarely","2015","Employed","(2c_gen) general maturity certificate","123","0.196865363566598","0.166666554865483","0.227064172267713"
"Rarely","2015","Employed","(2c_voc) vocational maturity certificate","438","0.273290649927085","0.252662954659075","0.293918345195094"
"Rarely","2015","Employed","(3a) lower tertiary education","358","0.254757858331942","0.230961929753576","0.278553786910309"
"Rarely","2015","Employed","(3b) higher tertiary education","760","0.280342686304344","0.263536718606912","0.297148654001776"
"No, never","2016","Not Employed","(0) in school","","","",""
"No, never","2016","Not Employed","(1a) inadequately completed","","","",""
"No, never","2016","Not Employed","(1b) general elementary school","","","",""
"No, never","2016","Not Employed","(1c) basic vocational qualification","","","",""
"No, never","2016","Not Employed","(2b) intermediate general qualification","","","",""
"No, never","2016","Not Employed","(2a) intermediate vocational","","","",""
"No, never","2016","Not Employed","(2c_gen) general maturity certificate","","","",""
"No, never","2016","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"No, never","2016","Not Employed","(3a) lower tertiary education","","","",""
"No, never","2016","Not Employed","(3b) higher tertiary education","","","",""
"No, never","2016","Employed","(0) in school","","","",""
"No, never","2016","Employed","(1a) inadequately completed","","","",""
"No, never","2016","Employed","(1b) general elementary school","","","",""
"No, never","2016","Employed","(1c) basic vocational qualification","","","",""
"No, never","2016","Employed","(2b) intermediate general qualification","","","",""
"No, never","2016","Employed","(2a) intermediate vocational","","","",""
"No, never","2016","Employed","(2c_gen) general maturity certificate","","","",""
"No, never","2016","Employed","(2c_voc) vocational maturity certificate","","","",""
"No, never","2016","Employed","(3a) lower tertiary education","","","",""
"No, never","2016","Employed","(3b) higher tertiary education","","","",""
"Yes, every week","2016","Not Employed","(0) in school","","","",""
"Yes, every week","2016","Not Employed","(1a) inadequately completed","","","",""
"Yes, every week","2016","Not Employed","(1b) general elementary school","","","",""
"Yes, every week","2016","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every week","2016","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every week","2016","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every week","2016","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2016","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2016","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2016","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every week","2016","Employed","(0) in school","","","",""
"Yes, every week","2016","Employed","(1a) inadequately completed","","","",""
"Yes, every week","2016","Employed","(1b) general elementary school","","","",""
"Yes, every week","2016","Employed","(1c) basic vocational qualification","","","",""
"Yes, every week","2016","Employed","(2b) intermediate general qualification","","","",""
"Yes, every week","2016","Employed","(2a) intermediate vocational","","","",""
"Yes, every week","2016","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2016","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2016","Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2016","Employed","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2016","Not Employed","(0) in school","","","",""
"Yes, every 2 weeks","2016","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2016","Not Employed","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2016","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2016","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2016","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2016","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2016","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2016","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2016","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2016","Employed","(0) in school","","","",""
"Yes, every 2 weeks","2016","Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2016","Employed","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2016","Employed","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2016","Employed","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2016","Employed","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2016","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2016","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2016","Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2016","Employed","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2016","Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2016","Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2016","Employed","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2016","Employed","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2016","Employed","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2016","Employed","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2016","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2016","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2016","Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2016","Employed","(3b) higher tertiary education","","","",""
"Rarely","2016","Not Employed","(0) in school","","","",""
"Rarely","2016","Not Employed","(1a) inadequately completed","","","",""
"Rarely","2016","Not Employed","(1b) general elementary school","","","",""
"Rarely","2016","Not Employed","(1c) basic vocational qualification","","","",""
"Rarely","2016","Not Employed","(2b) intermediate general qualification","","","",""
"Rarely","2016","Not Employed","(2a) intermediate vocational","","","",""
"Rarely","2016","Not Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","Not Employed","(3a) lower tertiary education","","","",""
"Rarely","2016","Not Employed","(3b) higher tertiary education","","","",""
"Rarely","2016","Employed","(0) in school","","","",""
"Rarely","2016","Employed","(1a) inadequately completed","","","",""
"Rarely","2016","Employed","(1b) general elementary school","","","",""
"Rarely","2016","Employed","(1c) basic vocational qualification","","","",""
"Rarely","2016","Employed","(2b) intermediate general qualification","","","",""
"Rarely","2016","Employed","(2a) intermediate vocational","","","",""
"Rarely","2016","Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","Employed","(3a) lower tertiary education","","","",""
"Rarely","2016","Employed","(3b) higher tertiary education","","","",""
"No, never","2017","Not Employed","(0) in school","7","","",""
"No, never","2017","Not Employed","(1a) inadequately completed","5","","",""
"No, never","2017","Not Employed","(1b) general elementary school","27","","",""
"No, never","2017","Not Employed","(1c) basic vocational qualification","26","","",""
"No, never","2017","Not Employed","(2b) intermediate general qualification","22","","",""
"No, never","2017","Not Employed","(2a) intermediate vocational","29","","",""
"No, never","2017","Not Employed","(2c_gen) general maturity certificate","33","0.541078835448692","0.41499140838024","0.667166262517144"
"No, never","2017","Not Employed","(2c_voc) vocational maturity certificate","18","","",""
"No, never","2017","Not Employed","(3a) lower tertiary education","10","","",""
"No, never","2017","Not Employed","(3b) higher tertiary education","38","0.456463816500211","0.328274597057668","0.584653035942755"
"No, never","2017","Employed","(0) in school","8","","",""
"No, never","2017","Employed","(1a) inadequately completed","84","0.405245611153929","0.339469348726945","0.471021873580914"
"No, never","2017","Employed","(1b) general elementary school","362","0.429543797346276","0.396574930204234","0.462512664488318"
"No, never","2017","Employed","(1c) basic vocational qualification","969","0.371816358772955","0.353149680927995","0.390483036617915"
"No, never","2017","Employed","(2b) intermediate general qualification","196","0.466449960265592","0.418568192928164","0.51433172760302"
"No, never","2017","Employed","(2a) intermediate vocational","1874","0.417686575282816","0.403062758799027","0.432310391766604"
"No, never","2017","Employed","(2c_gen) general maturity certificate","349","0.401916062394443","0.368500860675482","0.435331264113404"
"No, never","2017","Employed","(2c_voc) vocational maturity certificate","899","0.444619133513389","0.423034298419476","0.466203968607302"
"No, never","2017","Employed","(3a) lower tertiary education","679","0.471315088926741","0.445139044588468","0.497491133265013"
"No, never","2017","Employed","(3b) higher tertiary education","1292","0.393020745928061","0.376074271894245","0.409967219961877"
"Yes, every week","2017","Not Employed","(0) in school","6","","",""
"Yes, every week","2017","Not Employed","(1a) inadequately completed","4","","",""
"Yes, every week","2017","Not Employed","(1b) general elementary school","5","","",""
"Yes, every week","2017","Not Employed","(1c) basic vocational qualification","4","","",""
"Yes, every week","2017","Not Employed","(2b) intermediate general qualification","3","","",""
"Yes, every week","2017","Not Employed","(2a) intermediate vocational","6","","",""
"Yes, every week","2017","Not Employed","(2c_gen) general maturity certificate","9","","",""
"Yes, every week","2017","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every week","2017","Not Employed","(3a) lower tertiary education","1","","",""
"Yes, every week","2017","Not Employed","(3b) higher tertiary education","4","","",""
"Yes, every week","2017","Employed","(0) in school","24","","",""
"Yes, every week","2017","Employed","(1a) inadequately completed","39","0.181464014502445","0.129827686580989","0.233100342423901"
"Yes, every week","2017","Employed","(1b) general elementary school","143","0.149554859674655","0.125802182745335","0.173307536603976"
"Yes, every week","2017","Employed","(1c) basic vocational qualification","382","0.147135782231647","0.133453499121925","0.160818065341368"
"Yes, every week","2017","Employed","(2b) intermediate general qualification","72","0.146328514680885","0.112405852046717","0.180251177315053"
"Yes, every week","2017","Employed","(2a) intermediate vocational","523","0.124858178742441","0.115056402462977","0.134659955021905"
"Yes, every week","2017","Employed","(2c_gen) general maturity certificate","164","0.221120329422129","0.192836067073335","0.249404591770922"
"Yes, every week","2017","Employed","(2c_voc) vocational maturity certificate","216","0.112033673070892","0.0983333206132088","0.125734025528575"
"Yes, every week","2017","Employed","(3a) lower tertiary education","107","0.0742235605711354","0.06047763962345","0.0879694815188207"
"Yes, every week","2017","Employed","(3b) higher tertiary education","471","0.140345448941651","0.128293817568206","0.152397080315097"
"Yes, every 2 weeks","2017","Not Employed","(0) in school","5","","",""
"Yes, every 2 weeks","2017","Not Employed","(1a) inadequately completed","3","","",""
"Yes, every 2 weeks","2017","Not Employed","(1b) general elementary school","3","","",""
"Yes, every 2 weeks","2017","Not Employed","(1c) basic vocational qualification","4","","",""
"Yes, every 2 weeks","2017","Not Employed","(2b) intermediate general qualification","4","","",""
"Yes, every 2 weeks","2017","Not Employed","(2a) intermediate vocational","6","","",""
"Yes, every 2 weeks","2017","Not Employed","(2c_gen) general maturity certificate","9","","",""
"Yes, every 2 weeks","2017","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 2 weeks","2017","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2017","Not Employed","(3b) higher tertiary education","2","","",""
"Yes, every 2 weeks","2017","Employed","(0) in school","10","","",""
"Yes, every 2 weeks","2017","Employed","(1a) inadequately completed","47","0.210100050716634","0.155519196797575","0.264680904635692"
"Yes, every 2 weeks","2017","Employed","(1b) general elementary school","160","0.177073578098105","0.151649422965891","0.202497733230319"
"Yes, every 2 weeks","2017","Employed","(1c) basic vocational qualification","463","0.172428000070096","0.157837631460783","0.187018368679409"
"Yes, every 2 weeks","2017","Employed","(2b) intermediate general qualification","56","0.137423805223212","0.104378498853517","0.170469111592907"
"Yes, every 2 weeks","2017","Employed","(2a) intermediate vocational","738","0.160991745511992","0.150093866300038","0.171889624723946"
"Yes, every 2 weeks","2017","Employed","(2c_gen) general maturity certificate","125","0.141467047536448","0.117714977474355","0.165219117598541"
"Yes, every 2 weeks","2017","Employed","(2c_voc) vocational maturity certificate","308","0.160126987915726","0.144197629488362","0.176056346343089"
"Yes, every 2 weeks","2017","Employed","(3a) lower tertiary education","122","0.100930389132116","0.0851340110092736","0.116726767254959"
"Yes, every 2 weeks","2017","Employed","(3b) higher tertiary education","366","0.116786919875309","0.105643601541099","0.127930238209519"
"Yes, every 3-4 weeks","2017","Not Employed","(0) in school","3","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(1b) general elementary school","3","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(1c) basic vocational qualification","6","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(2a) intermediate vocational","8","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(2c_gen) general maturity certificate","5","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(3b) higher tertiary education","6","","",""
"Yes, every 3-4 weeks","2017","Employed","(0) in school","7","","",""
"Yes, every 3-4 weeks","2017","Employed","(1a) inadequately completed","17","","",""
"Yes, every 3-4 weeks","2017","Employed","(1b) general elementary school","71","0.0922344586841044","0.0729626447879209","0.111506272580288"
"Yes, every 3-4 weeks","2017","Employed","(1c) basic vocational qualification","252","0.094588736332929","0.0832855175818725","0.105891955083985"
"Yes, every 3-4 weeks","2017","Employed","(2b) intermediate general qualification","33","0.0935048276437529","0.0655613902768373","0.121448265010668"
"Yes, every 3-4 weeks","2017","Employed","(2a) intermediate vocational","406","0.0855298710920281","0.0772370797261106","0.0938226624579455"
"Yes, every 3-4 weeks","2017","Employed","(2c_gen) general maturity certificate","67","0.078725153690673","0.0603704785773307","0.0970798288040152"
"Yes, every 3-4 weeks","2017","Employed","(2c_voc) vocational maturity certificate","215","0.0876950215353729","0.0754088465588218","0.0999811965119239"
"Yes, every 3-4 weeks","2017","Employed","(3a) lower tertiary education","135","0.0932694813894553","0.0780198696815136","0.108519093097397"
"Yes, every 3-4 weeks","2017","Employed","(3b) higher tertiary education","339","0.103997415971151","0.0934060836679665","0.114588748274335"
"Rarely","2017","Not Employed","(0) in school","1","","",""
"Rarely","2017","Not Employed","(1a) inadequately completed","1","","",""
"Rarely","2017","Not Employed","(1b) general elementary school","3","","",""
"Rarely","2017","Not Employed","(1c) basic vocational qualification","4","","",""
"Rarely","2017","Not Employed","(2b) intermediate general qualification","1","","",""
"Rarely","2017","Not Employed","(2a) intermediate vocational","8","","",""
"Rarely","2017","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Rarely","2017","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Rarely","2017","Not Employed","(3a) lower tertiary education","1","","",""
"Rarely","2017","Not Employed","(3b) higher tertiary education","8","","",""
"Rarely","2017","Employed","(0) in school","1","","",""
"Rarely","2017","Employed","(1a) inadequately completed","27","","",""
"Rarely","2017","Employed","(1b) general elementary school","130","0.151593306196859","0.127707978685115","0.175478633708603"
"Rarely","2017","Employed","(1c) basic vocational qualification","509","0.214031122592374","0.198189465305862","0.229872779878885"
"Rarely","2017","Employed","(2b) intermediate general qualification","60","0.156292892186558","0.121439461625649","0.191146322747468"
"Rarely","2017","Employed","(2a) intermediate vocational","828","0.210933629370724","0.198836376787183","0.223030881954265"
"Rarely","2017","Employed","(2c_gen) general maturity certificate","122","0.156771406956307","0.131991399852953","0.181551414059661"
"Rarely","2017","Employed","(2c_voc) vocational maturity certificate","398","0.19552518396462","0.178297901193908","0.212752466735332"
"Rarely","2017","Employed","(3a) lower tertiary education","354","0.260261479980552","0.237252680856819","0.283270279104285"
"Rarely","2017","Employed","(3b) higher tertiary education","723","0.245849469283828","0.230909546702047","0.260789391865609"
"No, never","2018","Not Employed","(0) in school","","","",""
"No, never","2018","Not Employed","(1a) inadequately completed","","","",""
"No, never","2018","Not Employed","(1b) general elementary school","","","",""
"No, never","2018","Not Employed","(1c) basic vocational qualification","","","",""
"No, never","2018","Not Employed","(2b) intermediate general qualification","","","",""
"No, never","2018","Not Employed","(2a) intermediate vocational","","","",""
"No, never","2018","Not Employed","(2c_gen) general maturity certificate","","","",""
"No, never","2018","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"No, never","2018","Not Employed","(3a) lower tertiary education","","","",""
"No, never","2018","Not Employed","(3b) higher tertiary education","","","",""
"No, never","2018","Employed","(0) in school","","","",""
"No, never","2018","Employed","(1a) inadequately completed","","","",""
"No, never","2018","Employed","(1b) general elementary school","","","",""
"No, never","2018","Employed","(1c) basic vocational qualification","","","",""
"No, never","2018","Employed","(2b) intermediate general qualification","","","",""
"No, never","2018","Employed","(2a) intermediate vocational","","","",""
"No, never","2018","Employed","(2c_gen) general maturity certificate","","","",""
"No, never","2018","Employed","(2c_voc) vocational maturity certificate","","","",""
"No, never","2018","Employed","(3a) lower tertiary education","","","",""
"No, never","2018","Employed","(3b) higher tertiary education","","","",""
"Yes, every week","2018","Not Employed","(0) in school","","","",""
"Yes, every week","2018","Not Employed","(1a) inadequately completed","","","",""
"Yes, every week","2018","Not Employed","(1b) general elementary school","","","",""
"Yes, every week","2018","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every week","2018","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every week","2018","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every week","2018","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2018","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2018","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2018","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every week","2018","Employed","(0) in school","","","",""
"Yes, every week","2018","Employed","(1a) inadequately completed","","","",""
"Yes, every week","2018","Employed","(1b) general elementary school","","","",""
"Yes, every week","2018","Employed","(1c) basic vocational qualification","","","",""
"Yes, every week","2018","Employed","(2b) intermediate general qualification","","","",""
"Yes, every week","2018","Employed","(2a) intermediate vocational","","","",""
"Yes, every week","2018","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2018","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2018","Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2018","Employed","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2018","Not Employed","(0) in school","","","",""
"Yes, every 2 weeks","2018","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2018","Not Employed","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2018","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2018","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2018","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2018","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2018","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2018","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2018","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2018","Employed","(0) in school","","","",""
"Yes, every 2 weeks","2018","Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2018","Employed","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2018","Employed","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2018","Employed","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2018","Employed","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2018","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2018","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2018","Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2018","Employed","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(3a) lower tertiary education","","","",""
