"plb0218","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"No, never","2016","indirect migration background","general elemantary","","","",""
"No, never","2016","indirect migration background","middle vocational","","","",""
"No, never","2016","indirect migration background","vocational + Abi","","","",""
"No, never","2016","indirect migration background","higher vocational","","","",""
"No, never","2016","indirect migration background","higher education","","","",""
"Yes, every week","2016","no migration background","in school","","","",""
"Yes, every week","2016","no migration background","inadequately","","","",""
"Yes, every week","2016","no migration background","general elemantary","","","",""
"Yes, every week","2016","no migration background","middle vocational","","","",""
"Yes, every week","2016","no migration background","vocational + Abi","","","",""
"Yes, every week","2016","no migration background","higher vocational","","","",""
"Yes, every week","2016","no migration background","higher education","","","",""
"Yes, every week","2016","direct migration background","in school","","","",""
"Yes, every week","2016","direct migration background","inadequately","","","",""
"Yes, every week","2016","direct migration background","general elemantary","","","",""
"Yes, every week","2016","direct migration background","middle vocational","","","",""
"Yes, every week","2016","direct migration background","vocational + Abi","","","",""
"Yes, every week","2016","direct migration background","higher vocational","","","",""
"Yes, every week","2016","direct migration background","higher education","","","",""
"Yes, every week","2016","indirect migration background","in school","","","",""
"Yes, every week","2016","indirect migration background","inadequately","","","",""
"Yes, every week","2016","indirect migration background","general elemantary","","","",""
"Yes, every week","2016","indirect migration background","middle vocational","","","",""
"Yes, every week","2016","indirect migration background","vocational + Abi","","","",""
"Yes, every week","2016","indirect migration background","higher vocational","","","",""
"Yes, every week","2016","indirect migration background","higher education","","","",""
"Yes, every 2 weeks","2016","no migration background","in school","","","",""
"Yes, every 2 weeks","2016","no migration background","inadequately","","","",""
"Yes, every 2 weeks","2016","no migration background","general elemantary","","","",""
"Yes, every 2 weeks","2016","no migration background","middle vocational","","","",""
"Yes, every 2 weeks","2016","no migration background","vocational + Abi","","","",""
"Yes, every 2 weeks","2016","no migration background","higher vocational","","","",""
"Yes, every 2 weeks","2016","no migration background","higher education","","","",""
"Yes, every 2 weeks","2016","direct migration background","in school","","","",""
"Yes, every 2 weeks","2016","direct migration background","inadequately","","","",""
"Yes, every 2 weeks","2016","direct migration background","general elemantary","","","",""
"Yes, every 2 weeks","2016","direct migration background","middle vocational","","","",""
"Yes, every 2 weeks","2016","direct migration background","vocational + Abi","","","",""
"Yes, every 2 weeks","2016","direct migration background","higher vocational","","","",""
"Yes, every 2 weeks","2016","direct migration background","higher education","","","",""
"Yes, every 2 weeks","2016","indirect migration background","in school","","","",""
"Yes, every 2 weeks","2016","indirect migration background","inadequately","","","",""
"Yes, every 2 weeks","2016","indirect migration background","general elemantary","","","",""
"Yes, every 2 weeks","2016","indirect migration background","middle vocational","","","",""
"Yes, every 2 weeks","2016","indirect migration background","vocational + Abi","","","",""
"Yes, every 2 weeks","2016","indirect migration background","higher vocational","","","",""
"Yes, every 2 weeks","2016","indirect migration background","higher education","","","",""
"Yes, every 3-4 weeks","2016","no migration background","in school","","","",""
"Yes, every 3-4 weeks","2016","no migration background","inadequately","","","",""
"Yes, every 3-4 weeks","2016","no migration background","general elemantary","","","",""
"Yes, every 3-4 weeks","2016","no migration background","middle vocational","","","",""
"Yes, every 3-4 weeks","2016","no migration background","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2016","no migration background","higher vocational","","","",""
"Yes, every 3-4 weeks","2016","no migration background","higher education","","","",""
"Yes, every 3-4 weeks","2016","direct migration background","in school","","","",""
"Yes, every 3-4 weeks","2016","direct migration background","inadequately","","","",""
"Yes, every 3-4 weeks","2016","direct migration background","general elemantary","","","",""
"Yes, every 3-4 weeks","2016","direct migration background","middle vocational","","","",""
"Yes, every 3-4 weeks","2016","direct migration background","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2016","direct migration background","higher vocational","","","",""
"Yes, every 3-4 weeks","2016","direct migration background","higher education","","","",""
"Yes, every 3-4 weeks","2016","indirect migration background","in school","","","",""
"Yes, every 3-4 weeks","2016","indirect migration background","inadequately","","","",""
"Yes, every 3-4 weeks","2016","indirect migration background","general elemantary","","","",""
"Yes, every 3-4 weeks","2016","indirect migration background","middle vocational","","","",""
"Yes, every 3-4 weeks","2016","indirect migration background","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2016","indirect migration background","higher vocational","","","",""
"Yes, every 3-4 weeks","2016","indirect migration background","higher education","","","",""
"Rarely","2016","no migration background","in school","","","",""
"Rarely","2016","no migration background","inadequately","","","",""
"Rarely","2016","no migration background","general elemantary","","","",""
"Rarely","2016","no migration background","middle vocational","","","",""
"Rarely","2016","no migration background","vocational + Abi","","","",""
"Rarely","2016","no migration background","higher vocational","","","",""
"Rarely","2016","no migration background","higher education","","","",""
"Rarely","2016","direct migration background","in school","","","",""
"Rarely","2016","direct migration background","inadequately","","","",""
"Rarely","2016","direct migration background","general elemantary","","","",""
"Rarely","2016","direct migration background","middle vocational","","","",""
"Rarely","2016","direct migration background","vocational + Abi","","","",""
"Rarely","2016","direct migration background","higher vocational","","","",""
"Rarely","2016","direct migration background","higher education","","","",""
"Rarely","2016","indirect migration background","in school","","","",""
"Rarely","2016","indirect migration background","inadequately","","","",""
"Rarely","2016","indirect migration background","general elemantary","","","",""
"Rarely","2016","indirect migration background","middle vocational","","","",""
"Rarely","2016","indirect migration background","vocational + Abi","","","",""
"Rarely","2016","indirect migration background","higher vocational","","","",""
"Rarely","2016","indirect migration background","higher education","","","",""
"No, never","2017","no migration background","in school","13","","",""
"No, never","2017","no migration background","inadequately","40","0.466030170455904","0.350805037179153","0.581255303732655"
"No, never","2017","no migration background","general elemantary","338","0.463638292157307","0.427925343176065","0.499351241138549"
"No, never","2017","no migration background","middle vocational","2491","0.416971175545919","0.404416602614528","0.429525748477309"
"No, never","2017","no migration background","vocational + Abi","541","0.470775250273242","0.44208825127673","0.499462249269754"
"No, never","2017","no migration background","higher vocational","360","0.352281070651685","0.321921489123964","0.382640652179406"
"No, never","2017","no migration background","higher education","1483","0.40573769710395","0.389609943679465","0.421865450528435"
"No, never","2017","direct migration background","in school","","","",""
"No, never","2017","direct migration background","inadequately","37","0.385809625376688","0.28740348546463","0.484215765288746"
"No, never","2017","direct migration background","general elemantary","190","0.463678863420882","0.41632402080409","0.511033706037674"
"No, never","2017","direct migration background","middle vocational","398","0.387875570295642","0.357987265065091","0.417763875526194"
"No, never","2017","direct migration background","vocational + Abi","195","0.422659166903435","0.377269846913973","0.468048486892897"
"No, never","2017","direct migration background","higher vocational","21","","",""
"No, never","2017","direct migration background","higher education","422","0.458844781613514","0.425463344283901","0.492226218943127"
"No, never","2017","indirect migration background","in school","2","","",""
"No, never","2017","indirect migration background","inadequately","8","","",""
"No, never","2017","indirect migration background","general elemantary","69","0.424403153471133","0.348527439117413","0.500278867824853"
"No, never","2017","indirect migration background","middle vocational","210","0.391632242078341","0.349144228664033","0.434120255492648"
"No, never","2017","indirect migration background","vocational + Abi","42","0.449091654477494","0.352086553490129","0.54609675546486"
"No, never","2017","indirect migration background","higher vocational","28","","",""
"No, never","2017","indirect migration background","higher education","114","0.488135299027883","0.425026884812971","0.551243713242794"
"Yes, every week","2017","no migration background","in school","18","","",""
"Yes, every week","2017","no migration background","inadequately","10","","",""
"Yes, every week","2017","no migration background","general elemantary","131","0.15957823273164","0.133351592796589","0.185804872666692"
"Yes, every week","2017","no migration background","middle vocational","791","0.134857561624013","0.126160243147846","0.143554880100181"
"Yes, every week","2017","no migration background","vocational + Abi","112","0.0940750594120716","0.077297005236598","0.110853113587545"
"Yes, every week","2017","no migration background","higher vocational","112","0.125231546058082","0.104195638182953","0.14626745393321"
"Yes, every week","2017","no migration background","higher education","468","0.122031986835577","0.111281248487893","0.13278272518326"
"Yes, every week","2017","direct migration background","in school","","","",""
"Yes, every week","2017","direct migration background","inadequately","14","","",""
"Yes, every week","2017","direct migration background","general elemantary","62","0.109365649993791","0.0797287017865565","0.139002598201026"
"Yes, every week","2017","direct migration background","middle vocational","173","0.184674428433501","0.160872939073704","0.208475917793297"
"Yes, every week","2017","direct migration background","vocational + Abi","53","0.14736696783996","0.114796533997331","0.179937401682589"
"Yes, every week","2017","direct migration background","higher vocational","7","","",""
"Yes, every week","2017","direct migration background","higher education","80","0.111276554082668","0.0902098613125451","0.132343246852792"
"Yes, every week","2017","indirect migration background","in school","12","","",""
"Yes, every week","2017","indirect migration background","inadequately","2","","",""
"Yes, every week","2017","indirect migration background","general elemantary","29","","",""
"Yes, every week","2017","indirect migration background","middle vocational","86","0.188757981415161","0.154695836520463","0.22282012630986"
"Yes, every week","2017","indirect migration background","vocational + Abi","15","","",""
"Yes, every week","2017","indirect migration background","higher vocational","4","","",""
"Yes, every week","2017","indirect migration background","higher education","35","0.124749886489295","0.0830316696438378","0.166468103334752"
"Yes, every 2 weeks","2017","no migration background","in school","11","","",""
"Yes, every 2 weeks","2017","no migration background","inadequately","7","","",""
"Yes, every 2 weeks","2017","no migration background","general elemantary","113","0.138376597948109","0.113648127764876","0.163105068131341"
"Yes, every 2 weeks","2017","no migration background","middle vocational","977","0.159913771616416","0.150581039943417","0.169246503289415"
"Yes, every 2 weeks","2017","no migration background","vocational + Abi","160","0.145254581692237","0.125003811539574","0.1655053518449"
"Yes, every 2 weeks","2017","no migration background","higher vocational","140","0.134481697252758","0.112798288766563","0.156165105738953"
"Yes, every 2 weeks","2017","no migration background","higher education","348","0.109355391868555","0.0991051426118917","0.119605641125217"
"Yes, every 2 weeks","2017","direct migration background","in school","1","","",""
"Yes, every 2 weeks","2017","direct migration background","inadequately","24","","",""
"Yes, every 2 weeks","2017","direct migration background","general elemantary","74","0.200225535035999","0.162225255631192","0.238225814440805"
"Yes, every 2 weeks","2017","direct migration background","middle vocational","207","0.182593140365592","0.15889596469996","0.206290316031225"
"Yes, every 2 weeks","2017","direct migration background","vocational + Abi","88","0.195240157919386","0.158818466023889","0.231661849814884"
"Yes, every 2 weeks","2017","direct migration background","higher vocational","12","","",""
"Yes, every 2 weeks","2017","direct migration background","higher education","122","0.122568800325987","0.100599930634513","0.144537670017461"
"Yes, every 2 weeks","2017","indirect migration background","in school","3","","",""
"Yes, every 2 weeks","2017","indirect migration background","inadequately","5","","",""
"Yes, every 2 weeks","2017","indirect migration background","general elemantary","33","0.135114260775441","0.0826354177629362","0.187593103787947"
"Yes, every 2 weeks","2017","indirect migration background","middle vocational","93","0.194721807791901","0.160253149641759","0.229190465942043"
"Yes, every 2 weeks","2017","indirect migration background","vocational + Abi","17","","",""
"Yes, every 2 weeks","2017","indirect migration background","higher vocational","2","","",""
"Yes, every 2 weeks","2017","indirect migration background","higher education","20","","",""
"Yes, every 3-4 weeks","2017","no migration background","in school","6","","",""
"Yes, every 3-4 weeks","2017","no migration background","inadequately","5","","",""
"Yes, every 3-4 weeks","2017","no migration background","general elemantary","60","0.0790446215265547","0.05972215166279","0.0983670913903194"
"Yes, every 3-4 weeks","2017","no migration background","middle vocational","570","0.0864973627375764","0.0793398809842213","0.0936548444909314"
"Yes, every 3-4 weeks","2017","no migration background","vocational + Abi","128","0.0881984813448379","0.0719003076133402","0.104496655076336"
"Yes, every 3-4 weeks","2017","no migration background","higher vocational","86","0.0915277792351485","0.0732008323540556","0.109854726116241"
"Yes, every 3-4 weeks","2017","no migration background","higher education","380","0.0979013329911107","0.0881405776459959","0.107662088336226"
"Yes, every 3-4 weeks","2017","direct migration background","in school","1","","",""
"Yes, every 3-4 weeks","2017","direct migration background","inadequately","9","","",""
"Yes, every 3-4 weeks","2017","direct migration background","general elemantary","34","0.0878163929510107","0.060939923373382","0.114692862528639"
"Yes, every 3-4 weeks","2017","direct migration background","middle vocational","75","0.0703540224168703","0.0546670734519959","0.0860409713817447"
"Yes, every 3-4 weeks","2017","direct migration background","vocational + Abi","48","0.114675908411813","0.0853987024137271","0.143953114409898"
"Yes, every 3-4 weeks","2017","direct migration background","higher vocational","5","","",""
"Yes, every 3-4 weeks","2017","direct migration background","higher education","80","0.119550563095772","0.0978165846653665","0.141284541526177"
"Yes, every 3-4 weeks","2017","indirect migration background","in school","3","","",""
"Yes, every 3-4 weeks","2017","indirect migration background","inadequately","1","","",""
"Yes, every 3-4 weeks","2017","indirect migration background","general elemantary","13","","",""
"Yes, every 3-4 weeks","2017","indirect migration background","middle vocational","47","0.0918015694572096","0.0666676894186057","0.116935449495814"
"Yes, every 3-4 weeks","2017","indirect migration background","vocational + Abi","15","","",""
"Yes, every 3-4 weeks","2017","indirect migration background","higher vocational","4","","",""
"Yes, every 3-4 weeks","2017","indirect migration background","higher education","20","","",""
"Rarely","2017","no migration background","in school","2","","",""
"Rarely","2017","no migration background","inadequately","10","","",""
"Rarely","2017","no migration background","general elemantary","107","0.159362255636389","0.133150002150135","0.185574509122643"
"Rarely","2017","no migration background","middle vocational","1096","0.201760128476076","0.191541601520157","0.211978655431995"
"Rarely","2017","no migration background","vocational + Abi","222","0.201696627277611","0.178634915835322","0.224758338719901"
"Rarely","2017","no migration background","higher vocational","253","0.296477906802327","0.267451527195897","0.325504286408757"
"Rarely","2017","no migration background","higher education","882","0.264973591200808","0.250478702944264","0.279468479457352"
"Rarely","2017","direct migration background","in school","","","",""
"Rarely","2017","direct migration background","inadequately","10","","",""
"Rarely","2017","direct migration background","general elemantary","66","0.138913558598317","0.106070848607849","0.171756268588786"
"Rarely","2017","direct migration background","middle vocational","168","0.174502838488395","0.151222233613148","0.197783443363641"
"Rarely","2017","direct migration background","vocational + Abi","71","0.120057798925406","0.0901926520846574","0.149922945766155"
"Rarely","2017","direct migration background","higher vocational","12","","",""
"Rarely","2017","direct migration background","higher education","152","0.187759300882059","0.161598302621623","0.213920299142494"
"Rarely","2017","indirect migration background","in school","","","",""
"Rarely","2017","indirect migration background","inadequately","2","","",""
"Rarely","2017","indirect migration background","general elemantary","19","","",""
"Rarely","2017","indirect migration background","middle vocational","71","0.133086399257387","0.103519971410491","0.162652827104283"
"Rarely","2017","indirect migration background","vocational + Abi","12","","",""
"Rarely","2017","indirect migration background","higher vocational","15","","",""
"Rarely","2017","indirect migration background","higher education","52","0.218936044528238","0.166727510144535","0.271144578911941"
"No, never","2018","no migration background","in school","","","",""
"No, never","2018","no migration background","inadequately","","","",""
"No, never","2018","no migration background","general elemantary","","","",""
"No, never","2018","no migration background","middle vocational","","","",""
"No, never","2018","no migration background","vocational + Abi","","","",""
"No, never","2018","no migration background","higher vocational","","","",""
"No, never","2018","no migration background","higher education","","","",""
"No, never","2018","direct migration background","in school","","","",""
"No, never","2018","direct migration background","inadequately","","","",""
"No, never","2018","direct migration background","general elemantary","","","",""
"No, never","2018","direct migration background","middle vocational","","","",""
"No, never","2018","direct migration background","vocational + Abi","","","",""
"No, never","2018","direct migration background","higher vocational","","","",""
"No, never","2018","direct migration background","higher education","","","",""
"No, never","2018","indirect migration background","in school","","","",""
"No, never","2018","indirect migration background","inadequately","","","",""
"No, never","2018","indirect migration background","general elemantary","","","",""
"No, never","2018","indirect migration background","middle vocational","","","",""
"No, never","2018","indirect migration background","vocational + Abi","","","",""
"No, never","2018","indirect migration background","higher vocational","","","",""
"No, never","2018","indirect migration background","higher education","","","",""
"Yes, every week","2018","no migration background","in school","","","",""
"Yes, every week","2018","no migration background","inadequately","","","",""
"Yes, every week","2018","no migration background","general elemantary","","","",""
"Yes, every week","2018","no migration background","middle vocational","","","",""
"Yes, every week","2018","no migration background","vocational + Abi","","","",""
"Yes, every week","2018","no migration background","higher vocational","","","",""
"Yes, every week","2018","no migration background","higher education","","","",""
"Yes, every week","2018","direct migration background","in school","","","",""
"Yes, every week","2018","direct migration background","inadequately","","","",""
"Yes, every week","2018","direct migration background","general elemantary","","","",""
"Yes, every week","2018","direct migration background","middle vocational","","","",""
"Yes, every week","2018","direct migration background","vocational + Abi","","","",""
"Yes, every week","2018","direct migration background","higher vocational","","","",""
"Yes, every week","2018","direct migration background","higher education","","","",""
"Yes, every week","2018","indirect migration background","in school","","","",""
"Yes, every week","2018","indirect migration background","inadequately","","","",""
"Yes, every week","2018","indirect migration background","general elemantary","","","",""
"Yes, every week","2018","indirect migration background","middle vocational","","","",""
"Yes, every week","2018","indirect migration background","vocational + Abi","","","",""
"Yes, every week","2018","indirect migration background","higher vocational","","","",""
"Yes, every week","2018","indirect migration background","higher education","","","",""
"Yes, every 2 weeks","2018","no migration background","in school","","","",""
"Yes, every 2 weeks","2018","no migration background","inadequately","","","",""
"Yes, every 2 weeks","2018","no migration background","general elemantary","","","",""
"Yes, every 2 weeks","2018","no migration background","middle vocational","","","",""
"Yes, every 2 weeks","2018","no migration background","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","no migration background","higher vocational","","","",""
"Yes, every 2 weeks","2018","no migration background","higher education","","","",""
"Yes, every 2 weeks","2018","direct migration background","in school","","","",""
"Yes, every 2 weeks","2018","direct migration background","inadequately","","","",""
"Yes, every 2 weeks","2018","direct migration background","general elemantary","","","",""
"Yes, every 2 weeks","2018","direct migration background","middle vocational","","","",""
"Yes, every 2 weeks","2018","direct migration background","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","direct migration background","higher vocational","","","",""
"Yes, every 2 weeks","2018","direct migration background","higher education","","","",""
"Yes, every 2 weeks","2018","indirect migration background","in school","","","",""
"Yes, every 2 weeks","2018","indirect migration background","inadequately","","","",""
"Yes, every 2 weeks","2018","indirect migration background","general elemantary","","","",""
"Yes, every 2 weeks","2018","indirect migration background","middle vocational","","","",""
"Yes, every 2 weeks","2018","indirect migration background","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","indirect migration background","higher vocational","","","",""
"Yes, every 2 weeks","2018","indirect migration background","higher education","","","",""
"Yes, every 3-4 weeks","2018","no migration background","in school","","","",""
"Yes, every 3-4 weeks","2018","no migration background","inadequately","","","",""
"Yes, every 3-4 weeks","2018","no migration background","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","no migration background","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","no migration background","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","no migration background","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","no migration background","higher education","","","",""
"Yes, every 3-4 weeks","2018","direct migration background","in school","","","",""
"Yes, every 3-4 weeks","2018","direct migration background","inadequately","","","",""
"Yes, every 3-4 weeks","2018","direct migration background","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","direct migration background","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","direct migration background","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","direct migration background","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","direct migration background","higher education","","","",""
"Yes, every 3-4 weeks","2018","indirect migration background","in school","","","",""
"Yes, every 3-4 weeks","2018","indirect migration background","inadequately","","","",""
"Yes, every 3-4 weeks","2018","indirect migration background","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","indirect migration background","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","indirect migration background","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","indirect migration background","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","indirect migration background","higher education","","","",""
"Rarely","2018","no migration background","in school","","","",""
"Rarely","2018","no migration background","inadequately","","","",""
"Rarely","2018","no migration background","general elemantary","","","",""
"Rarely","2018","no migration background","middle vocational","","","",""
"Rarely","2018","no migration background","vocational + Abi","","","",""
"Rarely","2018","no migration background","higher vocational","","","",""
"Rarely","2018","no migration background","higher education","","","",""
"Rarely","2018","direct migration background","in school","","","",""
"Rarely","2018","direct migration background","inadequately","","","",""
"Rarely","2018","direct migration background","general elemantary","","","",""
"Rarely","2018","direct migration background","middle vocational","","","",""
"Rarely","2018","direct migration background","vocational + Abi","","","",""
"Rarely","2018","direct migration background","higher vocational","","","",""
"Rarely","2018","direct migration background","higher education","","","",""
"Rarely","2018","indirect migration background","in school","","","",""
"Rarely","2018","indirect migration background","inadequately","","","",""
"Rarely","2018","indirect migration background","general elemantary","","","",""
"Rarely","2018","indirect migration background","middle vocational","","","",""
"Rarely","2018","indirect migration background","vocational + Abi","","","",""
"Rarely","2018","indirect migration background","higher vocational","","","",""
"Rarely","2018","indirect migration background","higher education","","","",""
"No, never","2019","no migration background","in school","13","","",""
"No, never","2019","no migration background","inadequately","34","0.500474857366937","0.380751055885084","0.62019865884879"
"No, never","2019","no migration background","general elemantary","336","0.440553091386824","0.404613373030356","0.476492809743291"
"No, never","2019","no migration background","middle vocational","2385","0.42683444402254","0.413857816146311","0.439811071898769"
"No, never","2019","no migration background","vocational + Abi","571","0.479475204249133","0.451702618629495","0.507247789868772"
"No, never","2019","no migration background","higher vocational","382","0.406142644694248","0.37694729475309","0.435337994635407"
"No, never","2019","no migration background","higher education","1497","0.401564737059129","0.386489487713996","0.416639986404262"
"No, never","2019","direct migration background","in school","1","","",""
"No, never","2019","direct migration background","inadequately","38","0.496883418568962","0.387998645813574","0.60576819132435"
"No, never","2019","direct migration background","general elemantary","142","0.373699452416213","0.321738320789749","0.425660584042677"
"No, never","2019","direct migration background","middle vocational","365","0.403319010325305","0.370436839532701","0.436201181117909"
"No, never","2019","direct migration background","vocational + Abi","157","0.431373945098761","0.380703421530763","0.482044468666759"
"No, never","2019","direct migration background","higher vocational","18","","",""
"No, never","2019","direct migration background","higher education","381","0.464382981098454","0.429844982737816","0.498920979459093"
"No, never","2019","indirect migration background","in school","7","","",""
"No, never","2019","indirect migration background","inadequately","9","","",""
"No, never","2019","indirect migration background","general elemantary","67","0.436498384773805","0.358168654022213","0.514828115525397"
"No, never","2019","indirect migration background","middle vocational","196","0.418036435452691","0.374497320463767","0.461575550441614"
"No, never","2019","indirect migration background","vocational + Abi","53","0.514339696920714","0.423777596685954","0.604901797155473"
"No, never","2019","indirect migration background","higher vocational","32","0.438409819857616","0.321332321292879","0.555487318422353"
"No, never","2019","indirect migration background","higher education","129","0.541437905733467","0.484959048408033","0.597916763058901"
"Yes, every week","2019","no migration background","in school","14","","",""
"Yes, every week","2019","no migration background","inadequately","7","","",""
"Yes, every week","2019","no migration background","general elemantary","107","0.162630129226012","0.135915123442754","0.18934513500927"
"Yes, every week","2019","no migration background","middle vocational","753","0.125936271789974","0.117231867685256","0.134640675894692"
"Yes, every week","2019","no migration background","vocational + Abi","126","0.0783346122072428","0.0633971776789302","0.0932720467355554"
"Yes, every week","2019","no migration background","higher vocational","180","0.120627525902611","0.101265849254927","0.139989202550295"
"Yes, every week","2019","no migration background","higher education","624","0.114752520712678","0.104951042068238","0.124553999357118"
"Yes, every week","2019","direct migration background","in school","5","","",""
"Yes, every week","2019","direct migration background","inadequately","14","","",""
"Yes, every week","2019","direct migration background","general elemantary","55","0.148793189061312","0.110569284744033","0.187017093378591"
"Yes, every week","2019","direct migration background","middle vocational","133","0.158417712798895","0.133943135705531","0.182892289892259"
"Yes, every week","2019","direct migration background","vocational + Abi","52","0.171339953756558","0.132789225957095","0.209890681556022"
"Yes, every week","2019","direct migration background","higher vocational","6","","",""
"Yes, every week","2019","direct migration background","higher education","97","0.148089939073648","0.123492409929368","0.172687468217929"
"Yes, every week","2019","indirect migration background","in school","6","","",""
"Yes, every week","2019","indirect migration background","inadequately","5","","",""
"Yes, every week","2019","indirect migration background","general elemantary","25","","",""
"Yes, every week","2019","indirect migration background","middle vocational","84","0.17225338808593","0.138921706552136","0.205585069619724"
"Yes, every week","2019","indirect migration background","vocational + Abi","7","","",""
"Yes, every week","2019","indirect migration background","higher vocational","6","","",""
"Yes, every week","2019","indirect migration background","higher education","50","0.0918924385036086","0.0591492452787468","0.124635631728471"
"Yes, every 2 weeks","2019","no migration background","in school","10","","",""
"Yes, every 2 weeks","2019","no migration background","inadequately","12","","",""
"Yes, every 2 weeks","2019","no migration background","general elemantary","142","0.164051051011461","0.137242367340062","0.19085973468286"
"Yes, every 2 weeks","2019","no migration background","middle vocational","874","0.15079140063193","0.14140308765856","0.160179713605301"
"Yes, every 2 weeks","2019","no migration background","vocational + Abi","175","0.137594126267692","0.118444146168941","0.156744106366444"
"Yes, every 2 weeks","2019","no migration background","higher vocational","142","0.113277939150325","0.0944371215396052","0.132118756761045"
"Yes, every 2 weeks","2019","no migration background","higher education","445","0.105216542669927","0.0957807341716712","0.114652351168183"
"Yes, every 2 weeks","2019","direct migration background","in school","1","","",""
"Yes, every 2 weeks","2019","direct migration background","inadequately","14","","",""
"Yes, every 2 weeks","2019","direct migration background","general elemantary","62","0.245676993770643","0.19944028679301","0.291913700748277"
"Yes, every 2 weeks","2019","direct migration background","middle vocational","161","0.195830703526762","0.169230854635722","0.222430552417802"
"Yes, every 2 weeks","2019","direct migration background","vocational + Abi","71","0.204419022697214","0.163160097729266","0.245677947665162"
"Yes, every 2 weeks","2019","direct migration background","higher vocational","14","","",""
"Yes, every 2 weeks","2019","direct migration background","higher education","115","0.150034988775225","0.125304731627487","0.174765245922962"
"Yes, every 2 weeks","2019","indirect migration background","in school","1","","",""
"Yes, every 2 weeks","2019","indirect migration background","inadequately","4","","",""
"Yes, every 2 weeks","2019","indirect migration background","general elemantary","32","0.214516820797422","0.14968520417125","0.279348437423595"
"Yes, every 2 weeks","2019","indirect migration background","middle vocational","91","0.189910796944393","0.155287702416483","0.224533891472302"
"Yes, every 2 weeks","2019","indirect migration background","vocational + Abi","19","","",""
"Yes, every 2 weeks","2019","indirect migration background","higher vocational","6","","",""
"Yes, every 2 weeks","2019","indirect migration background","higher education","29","","",""
"Yes, every 3-4 weeks","2019","no migration background","in school","4","","",""
"Yes, every 3-4 weeks","2019","no migration background","inadequately","2","","",""
"Yes, every 3-4 weeks","2019","no migration background","general elemantary","46","0.0484036092227727","0.0328668165715112","0.0639404018740341"
"Yes, every 3-4 weeks","2019","no migration background","middle vocational","518","0.0999339955432504","0.092065605413545","0.107802385672956"
"Yes, every 3-4 weeks","2019","no migration background","vocational + Abi","135","0.101074206092784","0.0843172698503054","0.117831142335263"
"Yes, every 3-4 weeks","2019","no migration background","higher vocational","97","0.0789249968020706","0.0628966731408241","0.0949533204633172"
"Yes, every 3-4 weeks","2019","no migration background","higher education","426","0.0895365711923283","0.080756265954519","0.0983168764301376"
"Yes, every 3-4 weeks","2019","direct migration background","in school","1","","",""
"Yes, every 3-4 weeks","2019","direct migration background","inadequately","3","","",""
"Yes, every 3-4 weeks","2019","direct migration background","general elemantary","18","","",""
"Yes, every 3-4 weeks","2019","direct migration background","middle vocational","57","0.07370024258369","0.0561866489947758","0.0912138361726043"
"Yes, every 3-4 weeks","2019","direct migration background","vocational + Abi","27","","",""
"Yes, every 3-4 weeks","2019","direct migration background","higher vocational","5","","",""
"Yes, every 3-4 weeks","2019","direct migration background","higher education","57","0.0602156646240673","0.0437416033882064","0.0766897258599281"
"Yes, every 3-4 weeks","2019","indirect migration background","in school","","","",""
"Yes, every 3-4 weeks","2019","indirect migration background","inadequately","1","","",""
"Yes, every 3-4 weeks","2019","indirect migration background","general elemantary","4","","",""
"Yes, every 3-4 weeks","2019","indirect migration background","middle vocational","42","0.0686674121903175","0.0463444218413343","0.0909904025393008"
"Yes, every 3-4 weeks","2019","indirect migration background","vocational + Abi","10","","",""
"Yes, every 3-4 weeks","2019","indirect migration background","higher vocational","7","","",""
"Yes, every 3-4 weeks","2019","indirect migration background","higher education","21","","",""
"Rarely","2019","no migration background","in school","7","","",""
"Rarely","2019","no migration background","inadequately","12","","",""
"Rarely","2019","no migration background","general elemantary","102","0.18436211915293","0.156289648063518","0.212434590242342"
"Rarely","2019","no migration background","middle vocational","1051","0.196503888012305","0.18607904452543","0.20692873149918"
"Rarely","2019","no migration background","vocational + Abi","236","0.203521851183148","0.181139537314959","0.225904165051336"
"Rarely","2019","no migration background","higher vocational","286","0.281026893450745","0.254305224263523","0.307748562637966"
"Rarely","2019","no migration background","higher education","1070","0.288929628365937","0.274990665453941","0.302868591277934"
"Rarely","2019","direct migration background","in school","","","",""
"Rarely","2019","direct migration background","inadequately","12","","",""
