"plb0218","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No, never","2017","direct migration background","(3a) lower tertiary education","43","0.606185676011725","0.491727278773998","0.720644073249451"
"No, never","2017","direct migration background","(3b) higher tertiary education","379","0.443239474880251","0.408510636933493","0.477968312827008"
"No, never","2017","indirect migration background","(0) in school","2","","",""
"No, never","2017","indirect migration background","(1a) inadequately completed","6","","",""
"No, never","2017","indirect migration background","(1b) general elementary school","36","0.32635994597692","0.233528005113608","0.419191886840232"
"No, never","2017","indirect migration background","(1c) basic vocational qualification","61","0.407098760827239","0.329251480467223","0.484946041187254"
"No, never","2017","indirect migration background","(2b) intermediate general qualification","36","0.569215071082151","0.453212526265609","0.685217615898692"
"No, never","2017","indirect migration background","(2a) intermediate vocational","100","0.396614348830461","0.332551568663098","0.460677128997824"
"No, never","2017","indirect migration background","(2c_gen) general maturity certificate","56","0.334637858090902","0.256194302595897","0.413081413585906"
"No, never","2017","indirect migration background","(2c_voc) vocational maturity certificate","53","0.473380578384023","0.384783004498218","0.561978152269829"
"No, never","2017","indirect migration background","(3a) lower tertiary education","31","0.468137869056588","0.345889091334261","0.590386646778916"
"No, never","2017","indirect migration background","(3b) higher tertiary education","83","0.496165421309117","0.422507630331662","0.569823212286572"
"Yes, every week","2017","no migration background","(0) in school","18","","",""
"Yes, every week","2017","no migration background","(1a) inadequately completed","21","","",""
"Yes, every week","2017","no migration background","(1b) general elementary school","72","0.168892296674759","0.133018722051261","0.204765871298256"
"Yes, every week","2017","no migration background","(1c) basic vocational qualification","279","0.143965178750764","0.1282091345527","0.159721222948827"
"Yes, every week","2017","no migration background","(2b) intermediate general qualification","59","0.14049036691682","0.103661896181014","0.177318837652626"
"Yes, every week","2017","no migration background","(2a) intermediate vocational","472","0.123952628783767","0.113752122466981","0.134153135100553"
"Yes, every week","2017","no migration background","(2c_gen) general maturity certificate","86","0.160413242041717","0.12798537095402","0.192841113129415"
"Yes, every week","2017","no migration background","(2c_voc) vocational maturity certificate","144","0.0985216133362022","0.0832191364557104","0.113824090216694"
"Yes, every week","2017","no migration background","(3a) lower tertiary education","98","0.0785578958546324","0.0637898869227947","0.09332590478647"
"Yes, every week","2017","no migration background","(3b) higher tertiary education","370","0.146026969321932","0.13155096874839","0.160502969895473"
"Yes, every week","2017","direct migration background","(0) in school","","","",""
"Yes, every week","2017","direct migration background","(1a) inadequately completed","21","","",""
"Yes, every week","2017","direct migration background","(1b) general elementary school","58","0.11605214486751","0.0842646944024228","0.147839595332596"
"Yes, every week","2017","direct migration background","(1c) basic vocational qualification","78","0.131892543691543","0.103842144098381","0.159942943284706"
"Yes, every week","2017","direct migration background","(2b) intermediate general qualification","4","","",""
"Yes, every week","2017","direct migration background","(2a) intermediate vocational","30","0.136458602814566","0.0880289363973966","0.184888269231736"
"Yes, every week","2017","direct migration background","(2c_gen) general maturity certificate","59","0.298506617862552","0.242451292277575","0.35456194344753"
"Yes, every week","2017","direct migration background","(2c_voc) vocational maturity certificate","57","0.138262962634904","0.107447770438909","0.169078154830899"
"Yes, every week","2017","direct migration background","(3a) lower tertiary education","3","","",""
"Yes, every week","2017","direct migration background","(3b) higher tertiary education","77","0.121765671206911","0.0989041852153435","0.144627157198478"
"Yes, every week","2017","indirect migration background","(0) in school","12","","",""
"Yes, every week","2017","indirect migration background","(1a) inadequately completed","1","","",""
"Yes, every week","2017","indirect migration background","(1b) general elementary school","18","","",""
"Yes, every week","2017","indirect migration background","(1c) basic vocational qualification","29","","",""
"Yes, every week","2017","indirect migration background","(2b) intermediate general qualification","12","","",""
"Yes, every week","2017","indirect migration background","(2a) intermediate vocational","27","","",""
"Yes, every week","2017","indirect migration background","(2c_gen) general maturity certificate","28","","",""
"Yes, every week","2017","indirect migration background","(2c_voc) vocational maturity certificate","17","","",""
"Yes, every week","2017","indirect migration background","(3a) lower tertiary education","7","","",""
"Yes, every week","2017","indirect migration background","(3b) higher tertiary education","28","","",""
"Yes, every 2 weeks","2017","no migration background","(0) in school","11","","",""
"Yes, every 2 weeks","2017","no migration background","(1a) inadequately completed","13","","",""
"Yes, every 2 weeks","2017","no migration background","(1b) general elementary school","65","0.13578967916916","0.102988898141793","0.168590460196527"
"Yes, every 2 weeks","2017","no migration background","(1c) basic vocational qualification","323","0.166806352182279","0.150074192054066","0.183538512310493"
"Yes, every 2 weeks","2017","no migration background","(2b) intermediate general qualification","50","0.14949453220869","0.111703718147985","0.187285346269395"
"Yes, every 2 weeks","2017","no migration background","(2a) intermediate vocational","670","0.157109635161838","0.145845002924221","0.168374267399455"
"Yes, every 2 weeks","2017","no migration background","(2c_gen) general maturity certificate","61","0.131652220008416","0.101775942674773","0.161528497342059"
"Yes, every 2 weeks","2017","no migration background","(2c_voc) vocational maturity certificate","199","0.141278288628054","0.123393564333324","0.159163012922783"
"Yes, every 2 weeks","2017","no migration background","(3a) lower tertiary education","116","0.104249454669685","0.0874759646282494","0.12102294471112"
"Yes, every 2 weeks","2017","no migration background","(3b) higher tertiary education","232","0.112173550245161","0.0992369770452079","0.125110123445115"
"Yes, every 2 weeks","2017","direct migration background","(0) in school","1","","",""
"Yes, every 2 weeks","2017","direct migration background","(1a) inadequately completed","31","0.256480634961809","0.177352925840434","0.335608344083184"
"Yes, every 2 weeks","2017","direct migration background","(1b) general elementary school","72","0.216434264971183","0.175563147279404","0.257305382662961"
"Yes, every 2 weeks","2017","direct migration background","(1c) basic vocational qualification","120","0.18680111636013","0.154491611122392","0.219110621597868"
"Yes, every 2 weeks","2017","direct migration background","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2017","direct migration background","(2a) intermediate vocational","35","0.230987751295596","0.171526979692215","0.290448522898977"
"Yes, every 2 weeks","2017","direct migration background","(2c_gen) general maturity certificate","47","0.148236428327506","0.104708789370106","0.191764067284906"
"Yes, every 2 weeks","2017","direct migration background","(2c_voc) vocational maturity certificate","94","0.21965344876088","0.182692990878763","0.256613906642997"
"Yes, every 2 weeks","2017","direct migration background","(3a) lower tertiary education","3","","",""
"Yes, every 2 weeks","2017","direct migration background","(3b) higher tertiary education","119","0.129059508241805","0.105621210758484","0.152497805725126"
"Yes, every 2 weeks","2017","indirect migration background","(0) in school","3","","",""
"Yes, every 2 weeks","2017","indirect migration background","(1a) inadequately completed","6","","",""
"Yes, every 2 weeks","2017","indirect migration background","(1b) general elementary school","26","","",""
"Yes, every 2 weeks","2017","indirect migration background","(1c) basic vocational qualification","24","","",""
"Yes, every 2 weeks","2017","indirect migration background","(2b) intermediate general qualification","8","","",""
"Yes, every 2 weeks","2017","indirect migration background","(2a) intermediate vocational","39","0.178635896515538","0.12847372738243","0.228798065648646"
"Yes, every 2 weeks","2017","indirect migration background","(2c_gen) general maturity certificate","26","","",""
"Yes, every 2 weeks","2017","indirect migration background","(2c_voc) vocational maturity certificate","17","","",""
"Yes, every 2 weeks","2017","indirect migration background","(3a) lower tertiary education","3","","",""
"Yes, every 2 weeks","2017","indirect migration background","(3b) higher tertiary education","17","","",""
"Yes, every 3-4 weeks","2017","no migration background","(0) in school","6","","",""
"Yes, every 3-4 weeks","2017","no migration background","(1a) inadequately completed","7","","",""
"Yes, every 3-4 weeks","2017","no migration background","(1b) general elementary school","36","0.0848866757913381","0.0581997663264939","0.111573585256182"
"Yes, every 3-4 weeks","2017","no migration background","(1c) basic vocational qualification","190","0.0994844891190148","0.0860507772123527","0.112918201025677"
"Yes, every 3-4 weeks","2017","no migration background","(2b) intermediate general qualification","26","","",""
"Yes, every 3-4 weeks","2017","no migration background","(2a) intermediate vocational","382","0.0838343647436394","0.0752555339773391","0.0924131955099398"
"Yes, every 3-4 weeks","2017","no migration background","(2c_gen) general maturity certificate","43","0.0749709033011829","0.0517012663133397","0.0982405402890261"
"Yes, every 3-4 weeks","2017","no migration background","(2c_voc) vocational maturity certificate","154","0.0859523727595694","0.071560024378381","0.100344721140758"
"Yes, every 3-4 weeks","2017","no migration background","(3a) lower tertiary education","128","0.0960938893445342","0.0799167194849524","0.112271059204116"
"Yes, every 3-4 weeks","2017","no migration background","(3b) higher tertiary education","252","0.0988989289768138","0.0866614340392311","0.111136423914396"
"Yes, every 3-4 weeks","2017","direct migration background","(0) in school","1","","",""
"Yes, every 3-4 weeks","2017","direct migration background","(1a) inadequately completed","10","","",""
"Yes, every 3-4 weeks","2017","direct migration background","(1b) general elementary school","31","0.0846784606024339","0.0570479375821652","0.112308983622703"
"Yes, every 3-4 weeks","2017","direct migration background","(1c) basic vocational qualification","49","0.0642096760789238","0.0438893018556553","0.0845300503021924"
"Yes, every 3-4 weeks","2017","direct migration background","(2b) intermediate general qualification","3","","",""
"Yes, every 3-4 weeks","2017","direct migration background","(2a) intermediate vocational","14","","",""
"Yes, every 3-4 weeks","2017","direct migration background","(2c_gen) general maturity certificate","16","","",""
"Yes, every 3-4 weeks","2017","direct migration background","(2c_voc) vocational maturity certificate","48","0.100809085675059","0.0739308743119463","0.127687297038172"
"Yes, every 3-4 weeks","2017","direct migration background","(3a) lower tertiary education","4","","",""
"Yes, every 3-4 weeks","2017","direct migration background","(3b) higher tertiary education","76","0.125278316564032","0.102135846073224","0.14842078705484"
"Yes, every 3-4 weeks","2017","indirect migration background","(0) in school","3","","",""
"Yes, every 3-4 weeks","2017","indirect migration background","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2017","indirect migration background","(1b) general elementary school","7","","",""
"Yes, every 3-4 weeks","2017","indirect migration background","(1c) basic vocational qualification","19","","",""
"Yes, every 3-4 weeks","2017","indirect migration background","(2b) intermediate general qualification","6","","",""
"Yes, every 3-4 weeks","2017","indirect migration background","(2a) intermediate vocational","18","","",""
"Yes, every 3-4 weeks","2017","indirect migration background","(2c_gen) general maturity certificate","13","","",""
"Yes, every 3-4 weeks","2017","indirect migration background","(2c_voc) vocational maturity certificate","15","","",""
"Yes, every 3-4 weeks","2017","indirect migration background","(3a) lower tertiary education","3","","",""
"Yes, every 3-4 weeks","2017","indirect migration background","(3b) higher tertiary education","17","","",""
"Rarely","2017","no migration background","(0) in school","2","","",""
"Rarely","2017","no migration background","(1a) inadequately completed","15","","",""
"Rarely","2017","no migration background","(1b) general elementary school","62","0.154230075010202","0.11964794546196","0.188812204558445"
"Rarely","2017","no migration background","(1c) basic vocational qualification","385","0.214845152358853","0.196411424051314","0.233278880666391"
"Rarely","2017","no migration background","(2b) intermediate general qualification","47","0.167088400759071","0.127551042841721","0.206625758676422"
"Rarely","2017","no migration background","(2a) intermediate vocational","766","0.213091644786995","0.200415845553356","0.225767444020633"
"Rarely","2017","no migration background","(2c_gen) general maturity certificate","78","0.178397214282247","0.1445681079267","0.212226320637794"
"Rarely","2017","no migration background","(2c_voc) vocational maturity certificate","303","0.221451846127333","0.200131183045717","0.242772509208949"
"Rarely","2017","no migration background","(3a) lower tertiary education","318","0.253724651676208","0.229839726834678","0.277609576517738"
"Rarely","2017","no migration background","(3b) higher tertiary education","564","0.271182303120768","0.252958034626983","0.289406571614554"
"Rarely","2017","direct migration background","(0) in school","","","",""
"Rarely","2017","direct migration background","(1a) inadequately completed","11","","",""
"Rarely","2017","direct migration background","(1b) general elementary school","60","0.144208336974254","0.109342909248743","0.179073764699766"
"Rarely","2017","direct migration background","(1c) basic vocational qualification","108","0.231691150788988","0.19671557860539","0.266666722972586"
"Rarely","2017","direct migration background","(2b) intermediate general qualification","6","","",""
"Rarely","2017","direct migration background","(2a) intermediate vocational","30","0.116526611764357","0.0712599225004352","0.161793301028278"
"Rarely","2017","direct migration background","(2c_gen) general maturity certificate","32","0.110465253844975","0.0720660328273342","0.148864474862616"
"Rarely","2017","direct migration background","(2c_voc) vocational maturity certificate","76","0.115402696480665","0.0868790296010923","0.143926363360239"
"Rarely","2017","direct migration background","(3a) lower tertiary education","17","","",""
"Rarely","2017","direct migration background","(3b) higher tertiary education","135","0.180657029107001","0.153760445714169","0.207553612499833"
"Rarely","2017","indirect migration background","(0) in school","","","",""
"Rarely","2017","indirect migration background","(1a) inadequately completed","2","","",""
"Rarely","2017","indirect migration background","(1b) general elementary school","11","","",""
"Rarely","2017","indirect migration background","(1c) basic vocational qualification","20","","",""
"Rarely","2017","indirect migration background","(2b) intermediate general qualification","8","","",""
"Rarely","2017","indirect migration background","(2a) intermediate vocational","40","0.218733416190713","0.164598025630653","0.272868806750774"
"Rarely","2017","indirect migration background","(2c_gen) general maturity certificate","16","","",""
"Rarely","2017","indirect migration background","(2c_voc) vocational maturity certificate","20","","",""
"Rarely","2017","indirect migration background","(3a) lower tertiary education","20","","",""
"Rarely","2017","indirect migration background","(3b) higher tertiary education","32","0.16914394527927","0.113916801828393","0.224371088730147"
"No, never","2018","no migration background","(0) in school","","","",""
"No, never","2018","no migration background","(1a) inadequately completed","","","",""
"No, never","2018","no migration background","(1b) general elementary school","","","",""
"No, never","2018","no migration background","(1c) basic vocational qualification","","","",""
"No, never","2018","no migration background","(2b) intermediate general qualification","","","",""
"No, never","2018","no migration background","(2a) intermediate vocational","","","",""
"No, never","2018","no migration background","(2c_gen) general maturity certificate","","","",""
"No, never","2018","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No, never","2018","no migration background","(3a) lower tertiary education","","","",""
"No, never","2018","no migration background","(3b) higher tertiary education","","","",""
"No, never","2018","direct migration background","(0) in school","","","",""
"No, never","2018","direct migration background","(1a) inadequately completed","","","",""
"No, never","2018","direct migration background","(1b) general elementary school","","","",""
"No, never","2018","direct migration background","(1c) basic vocational qualification","","","",""
"No, never","2018","direct migration background","(2b) intermediate general qualification","","","",""
"No, never","2018","direct migration background","(2a) intermediate vocational","","","",""
"No, never","2018","direct migration background","(2c_gen) general maturity certificate","","","",""
"No, never","2018","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"No, never","2018","direct migration background","(3a) lower tertiary education","","","",""
"No, never","2018","direct migration background","(3b) higher tertiary education","","","",""
"No, never","2018","indirect migration background","(0) in school","","","",""
"No, never","2018","indirect migration background","(1a) inadequately completed","","","",""
"No, never","2018","indirect migration background","(1b) general elementary school","","","",""
"No, never","2018","indirect migration background","(1c) basic vocational qualification","","","",""
"No, never","2018","indirect migration background","(2b) intermediate general qualification","","","",""
"No, never","2018","indirect migration background","(2a) intermediate vocational","","","",""
"No, never","2018","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No, never","2018","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No, never","2018","indirect migration background","(3a) lower tertiary education","","","",""
"No, never","2018","indirect migration background","(3b) higher tertiary education","","","",""
"Yes, every week","2018","no migration background","(0) in school","","","",""
"Yes, every week","2018","no migration background","(1a) inadequately completed","","","",""
"Yes, every week","2018","no migration background","(1b) general elementary school","","","",""
"Yes, every week","2018","no migration background","(1c) basic vocational qualification","","","",""
"Yes, every week","2018","no migration background","(2b) intermediate general qualification","","","",""
"Yes, every week","2018","no migration background","(2a) intermediate vocational","","","",""
"Yes, every week","2018","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2018","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2018","no migration background","(3a) lower tertiary education","","","",""
"Yes, every week","2018","no migration background","(3b) higher tertiary education","","","",""
"Yes, every week","2018","direct migration background","(0) in school","","","",""
"Yes, every week","2018","direct migration background","(1a) inadequately completed","","","",""
"Yes, every week","2018","direct migration background","(1b) general elementary school","","","",""
"Yes, every week","2018","direct migration background","(1c) basic vocational qualification","","","",""
"Yes, every week","2018","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every week","2018","direct migration background","(2a) intermediate vocational","","","",""
"Yes, every week","2018","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2018","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2018","direct migration background","(3a) lower tertiary education","","","",""
"Yes, every week","2018","direct migration background","(3b) higher tertiary education","","","",""
"Yes, every week","2018","indirect migration background","(0) in school","","","",""
"Yes, every week","2018","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every week","2018","indirect migration background","(1b) general elementary school","","","",""
"Yes, every week","2018","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes, every week","2018","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes, every week","2018","indirect migration background","(2a) intermediate vocational","","","",""
"Yes, every week","2018","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2018","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2018","indirect migration background","(3a) lower tertiary education","","","",""
"Yes, every week","2018","indirect migration background","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2018","no migration background","(0) in school","","","",""
"Yes, every 2 weeks","2018","no migration background","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2018","no migration background","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2018","no migration background","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2018","no migration background","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2018","no migration background","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2018","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2018","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2018","no migration background","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2018","no migration background","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2018","direct migration background","(0) in school","","","",""
"Yes, every 2 weeks","2018","direct migration background","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2018","direct migration background","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2018","direct migration background","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2018","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2018","direct migration background","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2018","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2018","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2018","direct migration background","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2018","direct migration background","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2018","indirect migration background","(0) in school","","","",""
"Yes, every 2 weeks","2018","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2018","indirect migration background","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2018","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2018","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2018","indirect migration background","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2018","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2018","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2018","indirect migration background","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2018","indirect migration background","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2018","no migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2018","no migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2018","no migration background","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2018","no migration background","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2018","no migration background","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2018","no migration background","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2018","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","no migration background","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2018","no migration background","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2018","direct migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2018","direct migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2018","direct migration background","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2018","direct migration background","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2018","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2018","direct migration background","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2018","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","direct migration background","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2018","direct migration background","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2018","indirect migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2018","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2018","indirect migration background","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2018","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2018","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2018","indirect migration background","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2018","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","indirect migration background","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2018","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2018","no migration background","(0) in school","","","",""
"Rarely","2018","no migration background","(1a) inadequately completed","","","",""
"Rarely","2018","no migration background","(1b) general elementary school","","","",""
"Rarely","2018","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2018","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2018","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2018","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2018","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2018","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2018","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2018","direct migration background","(0) in school","","","",""
"Rarely","2018","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2018","direct migration background","(1b) general elementary school","","","",""
"Rarely","2018","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2018","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2018","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2018","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2018","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2018","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2018","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2018","indirect migration background","(0) in school","","","",""
"Rarely","2018","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2018","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2018","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2018","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2018","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2018","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2018","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2018","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2018","indirect migration background","(3b) higher tertiary education","","","",""
"No, never","2019","no migration background","(0) in school","13","","",""
"No, never","2019","no migration background","(1a) inadequately completed","36","0.498477029995886","0.390910530802189","0.606043529189584"
"No, never","2019","no migration background","(1b) general elementary school","162","0.421985675021916","0.371798265909658","0.472173084134175"
"No, never","2019","no migration background","(1c) basic vocational qualification","649","0.395337394917154","0.371782043083595","0.418892746750713"
"No, never","2019","no migration background","(2b) intermediate general qualification","185","0.475434597613422","0.425090634100801","0.525778561126042"
"No, never","2019","no migration background","(2a) intermediate vocational","1632","0.429878044635379","0.414276723597574","0.445479365673183"
"No, never","2019","no migration background","(2c_gen) general maturity certificate","273","0.49057815724607","0.450137153576535","0.531019160915605"
"No, never","2019","no migration background","(2c_voc) vocational maturity certificate","706","0.477325707242956","0.452712521226803","0.50193889325911"
"No, never","2019","no migration background","(3a) lower tertiary education","600","0.431621869496454","0.405995177993795","0.457248560999112"
"No, never","2019","no migration background","(3b) higher tertiary education","897","0.385050014007304","0.366442149959523","0.403657878055085"
"No, never","2019","direct migration background","(0) in school","1","","",""
"No, never","2019","direct migration background","(1a) inadequately completed","42","0.452277675387501","0.353736474587383","0.550818876187619"
"No, never","2019","direct migration background","(1b) general elementary school","127","0.376890430381232","0.322414950461645","0.43136591030082"
"No, never","2019","direct migration background","(1c) basic vocational qualification","176","0.402144829022163","0.356433252926372","0.447856405117955"
"No, never","2019","direct migration background","(2b) intermediate general qualification","17","","",""
"No, never","2019","direct migration background","(2a) intermediate vocational","73","0.427129016555987","0.351652113948278","0.502605919163695"
"No, never","2019","direct migration background","(2c_gen) general maturity certificate","107","0.403908357104837","0.340356494149809","0.467460220059864"
"No, never","2019","direct migration background","(2c_voc) vocational maturity certificate","165","0.413740782726024","0.365233214204124","0.462248351247923"
"No, never","2019","direct migration background","(3a) lower tertiary education","33","0.487530527773983","0.368727217422474","0.606333838125492"
"No, never","2019","direct migration background","(3b) higher tertiary education","348","0.462052550032541","0.425960486266043","0.498144613799038"
"No, never","2019","indirect migration background","(0) in school","7","","",""
"No, never","2019","indirect migration background","(1a) inadequately completed","5","","",""
"No, never","2019","indirect migration background","(1b) general elementary school","29","","",""
"No, never","2019","indirect migration background","(1c) basic vocational qualification","57","0.40118215695765","0.32112779218312","0.48123652173218"
"No, never","2019","indirect migration background","(2b) intermediate general qualification","43","0.532277359430219","0.421547695205012","0.643007023655426"
"No, never","2019","indirect migration background","(2a) intermediate vocational","99","0.46452770603591","0.400761809047961","0.528293603023859"
"No, never","2019","indirect migration background","(2c_gen) general maturity certificate","52","0.423391590246211","0.338781132807467","0.508002047684955"
"No, never","2019","indirect migration background","(2c_voc) vocational maturity certificate","61","0.485087387514121","0.401702892271423","0.568471882756819"
"No, never","2019","indirect migration background","(3a) lower tertiary education","40","0.494173118795446","0.392560620735112","0.595785616855779"
"No, never","2019","indirect migration background","(3b) higher tertiary education","89","0.55989188712555","0.492104911908954","0.627678862342146"
"Yes, every week","2019","no migration background","(0) in school","14","","",""
"Yes, every week","2019","no migration background","(1a) inadequately completed","14","","",""
"Yes, every week","2019","no migration background","(1b) general elementary school","54","0.174774267126018","0.136181870729043","0.213366663522993"
"Yes, every week","2019","no migration background","(1c) basic vocational qualification","241","0.125373586813463","0.109419813691628","0.141327359935298"
"Yes, every week","2019","no migration background","(2b) intermediate general qualification","53","0.136472665531788","0.101865735660096","0.171079595403479"
"Yes, every week","2019","no migration background","(2a) intermediate vocational","512","0.124690409054753","0.114279174597964","0.135101643511542"
"Yes, every week","2019","no migration background","(2c_gen) general maturity certificate","94","0.111317121583708","0.0858732361821061","0.136761006985309"
"Yes, every week","2019","no migration background","(2c_voc) vocational maturity certificate","170","0.0821272527060633","0.068597815331766","0.0956566900803605"
"Yes, every week","2019","no migration background","(3a) lower tertiary education","171","0.0694034008008836","0.0562543850124245","0.0825524165893426"
"Yes, every week","2019","no migration background","(3b) higher tertiary education","453","0.139669340623858","0.12641368245795","0.152924998789766"
"Yes, every week","2019","direct migration background","(0) in school","5","","",""
"Yes, every week","2019","direct migration background","(1a) inadequately completed","18","","",""
"Yes, every week","2019","direct migration background","(1b) general elementary school","51","0.151811269802901","0.111473716293738","0.192148823312063"
"Yes, every week","2019","direct migration background","(1c) basic vocational qualification","62","0.127992158113768","0.0968471224472415","0.159137193780294"
"Yes, every week","2019","direct migration background","(2b) intermediate general qualification","5","","",""
"Yes, every week","2019","direct migration background","(2a) intermediate vocational","24","","",""
"Yes, every week","2019","direct migration background","(2c_gen) general maturity certificate","44","0.225377728865397","0.171261087082174","0.27949437064862"
