"plb0218","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"No, never","2017","Other degree","general elemantary","116","0.42972633984585","0.371429387659573","0.488023292032127"
"No, never","2017","Other degree","middle vocational","244","0.337432191374839","0.300480766460494","0.374383616289185"
"No, never","2017","Other degree","vocational + Abi","152","0.381865477008788","0.332560543936905","0.431170410080671"
"No, never","2017","Other degree","higher vocational","8","","",""
"No, never","2017","Other degree","higher education","338","0.442816129828923","0.406097927359117","0.479534332298729"
"No, never","2017","no degree/no degree yet","in school","15","","",""
"No, never","2017","no degree/no degree yet","inadequately","75","0.429953611125179","0.354642345365567","0.50526487688479"
"No, never","2017","no degree/no degree yet","general elemantary","","","",""
"No, never","2017","no degree/no degree yet","middle vocational","13","","",""
"No, never","2017","no degree/no degree yet","vocational + Abi","","","",""
"No, never","2017","no degree/no degree yet","higher vocational","1","","",""
"No, never","2017","no degree/no degree yet","higher education","2","","",""
"Yes, every week","2017","lower secondary degree","in school","","","",""
"Yes, every week","2017","lower secondary degree","inadequately","","","",""
"Yes, every week","2017","lower secondary degree","general elemantary","97","0.159666070886697","0.130645587074416","0.188686554698977"
"Yes, every week","2017","lower secondary degree","middle vocational","304","0.147080444980299","0.131665370796255","0.162495519164343"
"Yes, every week","2017","lower secondary degree","vocational + Abi","","","",""
"Yes, every week","2017","lower secondary degree","higher vocational","22","","",""
"Yes, every week","2017","lower secondary degree","higher education","1","","",""
"Yes, every week","2017","secondary school degree","in school","","","",""
"Yes, every week","2017","secondary school degree","inadequately","","","",""
"Yes, every week","2017","secondary school degree","general elemantary","75","0.133887806844634","0.102389840786912","0.165385772902355"
"Yes, every week","2017","secondary school degree","middle vocational","471","0.126244584279292","0.115811632316303","0.136677536242282"
"Yes, every week","2017","secondary school degree","vocational + Abi","","","",""
"Yes, every week","2017","secondary school degree","higher vocational","59","0.116448342089836","0.0891143614213097","0.143782322758363"
"Yes, every week","2017","secondary school degree","higher education","28","","",""
"Yes, every week","2017","college entrance qualification","in school","","","",""
"Yes, every week","2017","college entrance qualification","inadequately","","","",""
"Yes, every week","2017","college entrance qualification","general elemantary","","","",""
"Yes, every week","2017","college entrance qualification","middle vocational","131","0.192610864987615","0.163079423483358","0.222142306491871"
"Yes, every week","2017","college entrance qualification","vocational + Abi","136","0.110775828554376","0.093952554464615","0.127599102644137"
"Yes, every week","2017","college entrance qualification","higher vocational","35","0.10201606040582","0.069458818384018","0.134573302427622"
"Yes, every week","2017","college entrance qualification","higher education","467","0.127844485320428","0.116700527516316","0.138988443124539"
"Yes, every week","2017","Other degree","in school","","","",""
"Yes, every week","2017","Other degree","inadequately","1","","",""
"Yes, every week","2017","Other degree","general elemantary","50","0.135635396969649","0.0953132902542364","0.175957503685061"
"Yes, every week","2017","Other degree","middle vocational","102","0.194683744661774","0.163740144080996","0.225627345242552"
"Yes, every week","2017","Other degree","vocational + Abi","44","0.122428689505034","0.089164535403275","0.155692843606794"
"Yes, every week","2017","Other degree","higher vocational","2","","",""
"Yes, every week","2017","Other degree","higher education","71","0.127729103658167","0.103055018918475","0.152403188397859"
"Yes, every week","2017","no degree/no degree yet","in school","30","0.449045458490049","0.334154757121542","0.563936159858557"
"Yes, every week","2017","no degree/no degree yet","inadequately","25","","",""
"Yes, every week","2017","no degree/no degree yet","general elemantary","","","",""
"Yes, every week","2017","no degree/no degree yet","middle vocational","16","","",""
"Yes, every week","2017","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every week","2017","no degree/no degree yet","higher vocational","2","","",""
"Yes, every week","2017","no degree/no degree yet","higher education","","","",""
"Yes, every 2 weeks","2017","lower secondary degree","in school","","","",""
"Yes, every 2 weeks","2017","lower secondary degree","inadequately","","","",""
"Yes, every 2 weeks","2017","lower secondary degree","general elemantary","113","0.166073630440832","0.136589618854218","0.195557642027445"
"Yes, every 2 weeks","2017","lower secondary degree","middle vocational","340","0.163272698800527","0.147186150354551","0.179359247246503"
"Yes, every 2 weeks","2017","lower secondary degree","vocational + Abi","1","","",""
"Yes, every 2 weeks","2017","lower secondary degree","higher vocational","30","0.262707793066752","0.193198314536971","0.332217271596533"
"Yes, every 2 weeks","2017","lower secondary degree","higher education","2","","",""
"Yes, every 2 weeks","2017","secondary school degree","in school","","","",""
"Yes, every 2 weeks","2017","secondary school degree","inadequately","","","",""
"Yes, every 2 weeks","2017","secondary school degree","general elemantary","60","0.131784252142291","0.100496777679494","0.163071726605088"
"Yes, every 2 weeks","2017","secondary school degree","middle vocational","667","0.165965194282383","0.154278101659607","0.177652286905159"
"Yes, every 2 weeks","2017","secondary school degree","vocational + Abi","1","","",""
"Yes, every 2 weeks","2017","secondary school degree","higher vocational","74","0.11935543136639","0.0917279255618165","0.146982937170963"
"Yes, every 2 weeks","2017","secondary school degree","higher education","51","0.163353849116158","0.125886938458949","0.200820759773368"
"Yes, every 2 weeks","2017","college entrance qualification","in school","","","",""
"Yes, every 2 weeks","2017","college entrance qualification","inadequately","","","",""
"Yes, every 2 weeks","2017","college entrance qualification","general elemantary","","","",""
"Yes, every 2 weeks","2017","college entrance qualification","middle vocational","99","0.150690419087726","0.123900053675958","0.177480784499493"
"Yes, every 2 weeks","2017","college entrance qualification","vocational + Abi","187","0.143168844440219","0.124394954305213","0.161942734575225"
"Yes, every 2 weeks","2017","college entrance qualification","higher vocational","42","0.136610562196118","0.0996682091681503","0.173552915224086"
"Yes, every 2 weeks","2017","college entrance qualification","higher education","316","0.0979932891167052","0.088071167507231","0.107915410726179"
"Yes, every 2 weeks","2017","Other degree","in school","","","",""
"Yes, every 2 weeks","2017","Other degree","inadequately","3","","",""
"Yes, every 2 weeks","2017","Other degree","general elemantary","47","0.177374745444569","0.13239105124289","0.222358439646249"
"Yes, every 2 weeks","2017","Other degree","middle vocational","132","0.187965311859753","0.157433757560192","0.218496866159314"
"Yes, every 2 weeks","2017","Other degree","vocational + Abi","76","0.237966420750756","0.194751017595456","0.281181823906057"
"Yes, every 2 weeks","2017","Other degree","higher vocational","6","","",""
"Yes, every 2 weeks","2017","Other degree","higher education","110","0.132730155492417","0.107649877088266","0.157810433896567"
"Yes, every 2 weeks","2017","no degree/no degree yet","in school","15","","",""
"Yes, every 2 weeks","2017","no degree/no degree yet","inadequately","33","0.207435763468895","0.145754522919375","0.269117004018415"
"Yes, every 2 weeks","2017","no degree/no degree yet","general elemantary","","","",""
"Yes, every 2 weeks","2017","no degree/no degree yet","middle vocational","17","","",""
"Yes, every 2 weeks","2017","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 2 weeks","2017","no degree/no degree yet","higher vocational","","","",""
"Yes, every 2 weeks","2017","no degree/no degree yet","higher education","1","","",""
"Yes, every 3-4 weeks","2017","lower secondary degree","in school","","","",""
"Yes, every 3-4 weeks","2017","lower secondary degree","inadequately","","","",""
"Yes, every 3-4 weeks","2017","lower secondary degree","general elemantary","51","0.0856064089078005","0.0634401650714695","0.107772652744131"
"Yes, every 3-4 weeks","2017","lower secondary degree","middle vocational","201","0.0952848278885262","0.0825062675090687","0.108063388267984"
"Yes, every 3-4 weeks","2017","lower secondary degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2017","lower secondary degree","higher vocational","24","","",""
"Yes, every 3-4 weeks","2017","lower secondary degree","higher education","2","","",""
"Yes, every 3-4 weeks","2017","secondary school degree","in school","","","",""
"Yes, every 3-4 weeks","2017","secondary school degree","inadequately","","","",""
"Yes, every 3-4 weeks","2017","secondary school degree","general elemantary","35","0.0882823235711112","0.0620406224013546","0.114524024740868"
"Yes, every 3-4 weeks","2017","secondary school degree","middle vocational","371","0.0855752673549729","0.0767879966947997","0.0943625380151461"
"Yes, every 3-4 weeks","2017","secondary school degree","vocational + Abi","1","","",""
"Yes, every 3-4 weeks","2017","secondary school degree","higher vocational","43","0.0802205295841475","0.0570729879840466","0.103368071184248"
"Yes, every 3-4 weeks","2017","secondary school degree","higher education","36","0.0706891327623454","0.0447133212293823","0.0966649442953084"
"Yes, every 3-4 weeks","2017","college entrance qualification","in school","","","",""
"Yes, every 3-4 weeks","2017","college entrance qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2017","college entrance qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2017","college entrance qualification","middle vocational","55","0.065229164032017","0.0467374874614983","0.0837208406025357"
"Yes, every 3-4 weeks","2017","college entrance qualification","vocational + Abi","148","0.0849256385457086","0.0699829070889178","0.0998683700024993"
"Yes, every 3-4 weeks","2017","college entrance qualification","higher vocational","26","","",""
"Yes, every 3-4 weeks","2017","college entrance qualification","higher education","365","0.099906668326023","0.0898987787654126","0.109914557886633"
"Yes, every 3-4 weeks","2017","Other degree","in school","","","",""
"Yes, every 3-4 weeks","2017","Other degree","inadequately","2","","",""
"Yes, every 3-4 weeks","2017","Other degree","general elemantary","21","","",""
"Yes, every 3-4 weeks","2017","Other degree","middle vocational","48","0.0709750782262576","0.050907757565083","0.0910423988874323"
"Yes, every 3-4 weeks","2017","Other degree","vocational + Abi","42","0.133553428243194","0.0990317349893818","0.168075121497006"
"Yes, every 3-4 weeks","2017","Other degree","higher vocational","2","","",""
"Yes, every 3-4 weeks","2017","Other degree","higher education","68","0.124406940197208","0.10000952100996","0.148804359384457"
"Yes, every 3-4 weeks","2017","no degree/no degree yet","in school","10","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","inadequately","13","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","general elemantary","","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","middle vocational","5","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","higher vocational","","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","higher education","","","",""
"Rarely","2017","lower secondary degree","in school","","","",""
"Rarely","2017","lower secondary degree","inadequately","","","",""
"Rarely","2017","lower secondary degree","general elemantary","88","0.148222704209783","0.120071772321519","0.176373636098046"
"Rarely","2017","lower secondary degree","middle vocational","394","0.202580387802356","0.185087711038954","0.220073064565758"
"Rarely","2017","lower secondary degree","vocational + Abi","","","",""
"Rarely","2017","lower secondary degree","higher vocational","36","0.215385677500141","0.150458838920164","0.280312516080119"
"Rarely","2017","lower secondary degree","higher education","11","","",""
"Rarely","2017","secondary school degree","in school","","","",""
"Rarely","2017","secondary school degree","inadequately","","","",""
"Rarely","2017","secondary school degree","general elemantary","61","0.143102907223418","0.110712718115483","0.175493096331354"
"Rarely","2017","secondary school degree","middle vocational","696","0.193306980964177","0.18090235117236","0.205711610755994"
"Rarely","2017","secondary school degree","vocational + Abi","","","",""
"Rarely","2017","secondary school degree","higher vocational","140","0.323401341072491","0.283539557248841","0.363263124896141"
"Rarely","2017","secondary school degree","higher education","80","0.222359506444003","0.180216106055398","0.264502906832608"
"Rarely","2017","college entrance qualification","in school","","","",""
"Rarely","2017","college entrance qualification","inadequately","","","",""
"Rarely","2017","college entrance qualification","general elemantary","","","",""
"Rarely","2017","college entrance qualification","middle vocational","101","0.155358500200222","0.128231203141339","0.182485797259105"
"Rarely","2017","college entrance qualification","vocational + Abi","246","0.189752685820949","0.16873498753638","0.210770384105517"
"Rarely","2017","college entrance qualification","higher vocational","93","0.275167862052773","0.227128567144447","0.3232071569611"
"Rarely","2017","college entrance qualification","higher education","860","0.267805470074897","0.253027170854708","0.282583769295086"
"Rarely","2017","Other degree","in school","","","",""
"Rarely","2017","Other degree","inadequately","2","","",""
"Rarely","2017","Other degree","general elemantary","43","0.156400939153121","0.113625357020372","0.19917652128587"
"Rarely","2017","Other degree","middle vocational","103","0.208943673877376","0.177171927606234","0.240715420148517"
"Rarely","2017","Other degree","vocational + Abi","59","0.124185984492227","0.0907175103585606","0.157654458625894"
"Rarely","2017","Other degree","higher vocational","6","","",""
"Rarely","2017","Other degree","higher education","116","0.172317670823285","0.144400771653283","0.200234569993287"
"Rarely","2017","no degree/no degree yet","in school","2","","",""
"Rarely","2017","no degree/no degree yet","inadequately","20","","",""
"Rarely","2017","no degree/no degree yet","general elemantary","","","",""
"Rarely","2017","no degree/no degree yet","middle vocational","8","","",""
"Rarely","2017","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2017","no degree/no degree yet","higher vocational","","","",""
"Rarely","2017","no degree/no degree yet","higher education","2","","",""
"No, never","2018","lower secondary degree","in school","","","",""
"No, never","2018","lower secondary degree","inadequately","","","",""
"No, never","2018","lower secondary degree","general elemantary","","","",""
"No, never","2018","lower secondary degree","middle vocational","","","",""
"No, never","2018","lower secondary degree","vocational + Abi","","","",""
"No, never","2018","lower secondary degree","higher vocational","","","",""
"No, never","2018","lower secondary degree","higher education","","","",""
"No, never","2018","secondary school degree","in school","","","",""
"No, never","2018","secondary school degree","inadequately","","","",""
"No, never","2018","secondary school degree","general elemantary","","","",""
"No, never","2018","secondary school degree","middle vocational","","","",""
"No, never","2018","secondary school degree","vocational + Abi","","","",""
"No, never","2018","secondary school degree","higher vocational","","","",""
"No, never","2018","secondary school degree","higher education","","","",""
"No, never","2018","college entrance qualification","in school","","","",""
"No, never","2018","college entrance qualification","inadequately","","","",""
"No, never","2018","college entrance qualification","general elemantary","","","",""
"No, never","2018","college entrance qualification","middle vocational","","","",""
"No, never","2018","college entrance qualification","vocational + Abi","","","",""
"No, never","2018","college entrance qualification","higher vocational","","","",""
"No, never","2018","college entrance qualification","higher education","","","",""
"No, never","2018","Other degree","in school","","","",""
"No, never","2018","Other degree","inadequately","","","",""
"No, never","2018","Other degree","general elemantary","","","",""
"No, never","2018","Other degree","middle vocational","","","",""
"No, never","2018","Other degree","vocational + Abi","","","",""
"No, never","2018","Other degree","higher vocational","","","",""
"No, never","2018","Other degree","higher education","","","",""
"No, never","2018","no degree/no degree yet","in school","","","",""
"No, never","2018","no degree/no degree yet","inadequately","","","",""
"No, never","2018","no degree/no degree yet","general elemantary","","","",""
"No, never","2018","no degree/no degree yet","middle vocational","","","",""
"No, never","2018","no degree/no degree yet","vocational + Abi","","","",""
"No, never","2018","no degree/no degree yet","higher vocational","","","",""
"No, never","2018","no degree/no degree yet","higher education","","","",""
"Yes, every week","2018","lower secondary degree","in school","","","",""
"Yes, every week","2018","lower secondary degree","inadequately","","","",""
"Yes, every week","2018","lower secondary degree","general elemantary","","","",""
"Yes, every week","2018","lower secondary degree","middle vocational","","","",""
"Yes, every week","2018","lower secondary degree","vocational + Abi","","","",""
"Yes, every week","2018","lower secondary degree","higher vocational","","","",""
"Yes, every week","2018","lower secondary degree","higher education","","","",""
"Yes, every week","2018","secondary school degree","in school","","","",""
"Yes, every week","2018","secondary school degree","inadequately","","","",""
"Yes, every week","2018","secondary school degree","general elemantary","","","",""
"Yes, every week","2018","secondary school degree","middle vocational","","","",""
"Yes, every week","2018","secondary school degree","vocational + Abi","","","",""
"Yes, every week","2018","secondary school degree","higher vocational","","","",""
"Yes, every week","2018","secondary school degree","higher education","","","",""
"Yes, every week","2018","college entrance qualification","in school","","","",""
"Yes, every week","2018","college entrance qualification","inadequately","","","",""
"Yes, every week","2018","college entrance qualification","general elemantary","","","",""
"Yes, every week","2018","college entrance qualification","middle vocational","","","",""
"Yes, every week","2018","college entrance qualification","vocational + Abi","","","",""
"Yes, every week","2018","college entrance qualification","higher vocational","","","",""
"Yes, every week","2018","college entrance qualification","higher education","","","",""
"Yes, every week","2018","Other degree","in school","","","",""
"Yes, every week","2018","Other degree","inadequately","","","",""
"Yes, every week","2018","Other degree","general elemantary","","","",""
"Yes, every week","2018","Other degree","middle vocational","","","",""
"Yes, every week","2018","Other degree","vocational + Abi","","","",""
"Yes, every week","2018","Other degree","higher vocational","","","",""
"Yes, every week","2018","Other degree","higher education","","","",""
"Yes, every week","2018","no degree/no degree yet","in school","","","",""
"Yes, every week","2018","no degree/no degree yet","inadequately","","","",""
"Yes, every week","2018","no degree/no degree yet","general elemantary","","","",""
"Yes, every week","2018","no degree/no degree yet","middle vocational","","","",""
"Yes, every week","2018","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every week","2018","no degree/no degree yet","higher vocational","","","",""
"Yes, every week","2018","no degree/no degree yet","higher education","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","in school","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","inadequately","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","general elemantary","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","middle vocational","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","higher vocational","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","higher education","","","",""
"Yes, every 2 weeks","2018","secondary school degree","in school","","","",""
"Yes, every 2 weeks","2018","secondary school degree","inadequately","","","",""
"Yes, every 2 weeks","2018","secondary school degree","general elemantary","","","",""
"Yes, every 2 weeks","2018","secondary school degree","middle vocational","","","",""
"Yes, every 2 weeks","2018","secondary school degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","secondary school degree","higher vocational","","","",""
"Yes, every 2 weeks","2018","secondary school degree","higher education","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","in school","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","inadequately","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","general elemantary","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","middle vocational","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","higher vocational","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","higher education","","","",""
"Yes, every 2 weeks","2018","Other degree","in school","","","",""
"Yes, every 2 weeks","2018","Other degree","inadequately","","","",""
"Yes, every 2 weeks","2018","Other degree","general elemantary","","","",""
"Yes, every 2 weeks","2018","Other degree","middle vocational","","","",""
"Yes, every 2 weeks","2018","Other degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","Other degree","higher vocational","","","",""
"Yes, every 2 weeks","2018","Other degree","higher education","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","in school","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","inadequately","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","general elemantary","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","middle vocational","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","higher vocational","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","higher education","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","in school","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","inadequately","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","higher education","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","in school","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","inadequately","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","higher education","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","in school","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","higher education","","","",""
"Yes, every 3-4 weeks","2018","Other degree","in school","","","",""
"Yes, every 3-4 weeks","2018","Other degree","inadequately","","","",""
"Yes, every 3-4 weeks","2018","Other degree","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","Other degree","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","Other degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","Other degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","Other degree","higher education","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","in school","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","inadequately","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","higher education","","","",""
"Rarely","2018","lower secondary degree","in school","","","",""
"Rarely","2018","lower secondary degree","inadequately","","","",""
"Rarely","2018","lower secondary degree","general elemantary","","","",""
"Rarely","2018","lower secondary degree","middle vocational","","","",""
"Rarely","2018","lower secondary degree","vocational + Abi","","","",""
"Rarely","2018","lower secondary degree","higher vocational","","","",""
"Rarely","2018","lower secondary degree","higher education","","","",""
"Rarely","2018","secondary school degree","in school","","","",""
"Rarely","2018","secondary school degree","inadequately","","","",""
"Rarely","2018","secondary school degree","general elemantary","","","",""
"Rarely","2018","secondary school degree","middle vocational","","","",""
"Rarely","2018","secondary school degree","vocational + Abi","","","",""
"Rarely","2018","secondary school degree","higher vocational","","","",""
"Rarely","2018","secondary school degree","higher education","","","",""
"Rarely","2018","college entrance qualification","in school","","","",""
"Rarely","2018","college entrance qualification","inadequately","","","",""
"Rarely","2018","college entrance qualification","general elemantary","","","",""
"Rarely","2018","college entrance qualification","middle vocational","","","",""
"Rarely","2018","college entrance qualification","vocational + Abi","","","",""
"Rarely","2018","college entrance qualification","higher vocational","","","",""
"Rarely","2018","college entrance qualification","higher education","","","",""
"Rarely","2018","Other degree","in school","","","",""
"Rarely","2018","Other degree","inadequately","","","",""
"Rarely","2018","Other degree","general elemantary","","","",""
"Rarely","2018","Other degree","middle vocational","","","",""
"Rarely","2018","Other degree","vocational + Abi","","","",""
"Rarely","2018","Other degree","higher vocational","","","",""
"Rarely","2018","Other degree","higher education","","","",""
"Rarely","2018","no degree/no degree yet","in school","","","",""
"Rarely","2018","no degree/no degree yet","inadequately","","","",""
"Rarely","2018","no degree/no degree yet","general elemantary","","","",""
"Rarely","2018","no degree/no degree yet","middle vocational","","","",""
"Rarely","2018","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2018","no degree/no degree yet","higher vocational","","","",""
"Rarely","2018","no degree/no degree yet","higher education","","","",""
"No, never","2019","lower secondary degree","in school","","","",""
"No, never","2019","lower secondary degree","inadequately","","","",""
"No, never","2019","lower secondary degree","general elemantary","206","0.40067706597436","0.358147525140997","0.443206606807724"
"No, never","2019","lower secondary degree","middle vocational","692","0.403828821316761","0.380647307142922","0.427010335490599"
"No, never","2019","lower secondary degree","vocational + Abi","","","",""
"No, never","2019","lower secondary degree","higher vocational","60","0.372953210009786","0.303268198514157","0.442638221505415"
"No, never","2019","lower secondary degree","higher education","18","","",""
"No, never","2019","secondary school degree","in school","","","",""
"No, never","2019","secondary school degree","inadequately","","","",""
"No, never","2019","secondary school degree","general elemantary","245","0.475467396679341","0.431159126523255","0.519775666835427"
"No, never","2019","secondary school degree","middle vocational","1598","0.43494713655777","0.418923390483414","0.450970882632125"
"No, never","2019","secondary school degree","vocational + Abi","4","","",""
"No, never","2019","secondary school degree","higher vocational","204","0.401899935284311","0.362338869959666","0.441461000608955"
"No, never","2019","secondary school degree","higher education","188","0.47662487397967","0.430272118887774","0.522977629071566"
"No, never","2019","college entrance qualification","in school","","","",""
"No, never","2019","college entrance qualification","inadequately","","","",""
"No, never","2019","college entrance qualification","general elemantary","","","",""
"No, never","2019","college entrance qualification","middle vocational","347","0.47427981765648","0.439169704540049","0.509389930772911"
"No, never","2019","college entrance qualification","vocational + Abi","663","0.491318282865376","0.465452438060446","0.517184127670306"
"No, never","2019","college entrance qualification","higher vocational","148","0.461471437189512","0.410948443773152","0.511994430605871"
"No, never","2019","college entrance qualification","higher education","1445","0.409500832440023","0.394051891441653","0.424949773438393"
"No, never","2019","Other degree","in school","","","",""
"No, never","2019","Other degree","inadequately","18","","",""
"No, never","2019","Other degree","general elemantary","94","0.378140908772136","0.314352109173046","0.441929708371225"
"No, never","2019","Other degree","middle vocational","212","0.371638902789189","0.329239177038902","0.414038628539476"
"No, never","2019","Other degree","vocational + Abi","114","0.356181747815731","0.300683081446084","0.411680414185378"
"No, never","2019","Other degree","higher vocational","8","","",""
"No, never","2019","Other degree","higher education","293","0.448025652094671","0.409558373320319","0.486492930869023"
"No, never","2019","no degree/no degree yet","in school","21","","",""
"No, never","2019","no degree/no degree yet","inadequately","63","0.480949131373603","0.398185677437997","0.563712585309209"
"No, never","2019","no degree/no degree yet","general elemantary","","","",""
"No, never","2019","no degree/no degree yet","middle vocational","17","","",""
"No, never","2019","no degree/no degree yet","vocational + Abi","","","",""
"No, never","2019","no degree/no degree yet","higher vocational","3","","",""
"No, never","2019","no degree/no degree yet","higher education","3","","",""
"Yes, every week","2019","lower secondary degree","in school","","","",""
"Yes, every week","2019","lower secondary degree","inadequately","","","",""
"Yes, every week","2019","lower secondary degree","general elemantary","80","0.157566683573456","0.125946603380621","0.18918676376629"
"Yes, every week","2019","lower secondary degree","middle vocational","236","0.126815533498925","0.11109392841087","0.142537138586981"
"Yes, every week","2019","lower secondary degree","vocational + Abi","","","",""
"Yes, every week","2019","lower secondary degree","higher vocational","42","0.217581720743706","0.158126099083617","0.277037342403794"
"Yes, every week","2019","lower secondary degree","higher education","7","","",""
"Yes, every week","2019","secondary school degree","in school","","","",""
"Yes, every week","2019","secondary school degree","inadequately","","","",""
"Yes, every week","2019","secondary school degree","general elemantary","68","0.136078746273398","0.105657961820015","0.166499530726781"
"Yes, every week","2019","secondary school degree","middle vocational","473","0.12774446905207","0.116955146049647","0.138533792054493"
"Yes, every week","2019","secondary school degree","vocational + Abi","1","","",""
"Yes, every week","2019","secondary school degree","higher vocational","96","0.114656440241808","0.0889479111998687","0.140364969283746"
"Yes, every week","2019","secondary school degree","higher education","54","0.0533134826822655","0.0324636639095968","0.0741633014549341"
"Yes, every week","2019","college entrance qualification","in school","","","",""
"Yes, every week","2019","college entrance qualification","inadequately","","","",""
"Yes, every week","2019","college entrance qualification","general elemantary","","","",""
"Yes, every week","2019","college entrance qualification","middle vocational","145","0.146693975597401","0.121817083246518","0.171570867948285"
"Yes, every week","2019","college entrance qualification","vocational + Abi","146","0.0839403394295563","0.0695930658221567","0.0982876130369558"
"Yes, every week","2019","college entrance qualification","higher vocational","46","0.0843728617961636","0.056203759431227","0.1125419641611"
"Yes, every week","2019","college entrance qualification","higher education","605","0.12136306697018","0.111103957262718","0.131622176677642"
"Yes, every week","2019","Other degree","in school","","","",""
"Yes, every week","2019","Other degree","inadequately","3","","",""
"Yes, every week","2019","Other degree","general elemantary","39","0.189640214071677","0.138072751414382","0.241207676728973"
"Yes, every week","2019","Other degree","middle vocational","73","0.161334053620276","0.12905986404516","0.193608243195391"
"Yes, every week","2019","Other degree","vocational + Abi","38","0.172755698366029","0.128943186054145","0.216568210677913"
"Yes, every week","2019","Other degree","higher vocational","2","","",""
"Yes, every week","2019","Other degree","higher education","80","0.135335420205063","0.108874182795791","0.161796657614335"
"Yes, every week","2019","no degree/no degree yet","in school","25","","",""
"Yes, every week","2019","no degree/no degree yet","inadequately","23","","",""
