"plb0219","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Rarely","2014","(0) in school","East Germany","","","",""
"Rarely","2014","(1a) inadequately completed","West Germany","","","",""
"Rarely","2014","(1a) inadequately completed","East Germany","","","",""
"Rarely","2014","(1b) general elementary school","West Germany","","","",""
"Rarely","2014","(1b) general elementary school","East Germany","","","",""
"Rarely","2014","(1c) basic vocational qualification","West Germany","","","",""
"Rarely","2014","(1c) basic vocational qualification","East Germany","","","",""
"Rarely","2014","(2b) intermediate general qualification","West Germany","","","",""
"Rarely","2014","(2b) intermediate general qualification","East Germany","","","",""
"Rarely","2014","(2a) intermediate vocational","West Germany","","","",""
"Rarely","2014","(2a) intermediate vocational","East Germany","","","",""
"Rarely","2014","(2c_gen) general maturity certificate","West Germany","","","",""
"Rarely","2014","(2c_gen) general maturity certificate","East Germany","","","",""
"Rarely","2014","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Rarely","2014","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Rarely","2014","(3a) lower tertiary education","West Germany","","","",""
"Rarely","2014","(3a) lower tertiary education","East Germany","","","",""
"Rarely","2014","(3b) higher tertiary education","West Germany","","","",""
"Rarely","2014","(3b) higher tertiary education","East Germany","","","",""
"No, never","2015","(0) in school","West Germany","26","","",""
"No, never","2015","(0) in school","East Germany","1","","",""
"No, never","2015","(1a) inadequately completed","West Germany","107","0.672888631344935","0.59973448243005","0.74604278025982"
"No, never","2015","(1a) inadequately completed","East Germany","12","","",""
"No, never","2015","(1b) general elementary school","West Germany","521","0.682873351430718","0.649590956167099","0.716155746694337"
"No, never","2015","(1b) general elementary school","East Germany","39","0.55742746640474","0.435740373779495","0.679114559029986"
"No, never","2015","(1c) basic vocational qualification","West Germany","1497","0.65625856244958","0.636856456704443","0.675660668194718"
"No, never","2015","(1c) basic vocational qualification","East Germany","140","0.520430550314641","0.4568270431306","0.584034057498681"
"No, never","2015","(2b) intermediate general qualification","West Germany","264","0.695312760617764","0.648158082880267","0.742467438355262"
"No, never","2015","(2b) intermediate general qualification","East Germany","46","0.804476542809151","0.705755809479376","0.903197276138927"
"No, never","2015","(2a) intermediate vocational","West Germany","1760","0.628955982255328","0.610841305588797","0.64707065892186"
"No, never","2015","(2a) intermediate vocational","East Germany","775","0.60607875505351","0.579321426061706","0.632836084045313"
"No, never","2015","(2c_gen) general maturity certificate","West Germany","388","0.581994973974918","0.543510657240928","0.620479290708907"
"No, never","2015","(2c_gen) general maturity certificate","East Germany","39","0.52339091429975","0.407215784898195","0.639566043701305"
"No, never","2015","(2c_voc) vocational maturity certificate","West Germany","985","0.592993238481389","0.568535971485082","0.617450505477697"
"No, never","2015","(2c_voc) vocational maturity certificate","East Germany","150","0.580150867965425","0.519094870129957","0.641206865800893"
"No, never","2015","(3a) lower tertiary education","West Germany","597","0.588880945272967","0.558059407782991","0.619702482762943"
"No, never","2015","(3a) lower tertiary education","East Germany","192","0.63453081099465","0.581096214245514","0.687965407743785"
"No, never","2015","(3b) higher tertiary education","West Germany","1061","0.447551763389919","0.427005906246731","0.468097620533108"
"No, never","2015","(3b) higher tertiary education","East Germany","259","0.458924833165971","0.416299477115687","0.501550189216255"
"Yes, every week","2015","(0) in school","West Germany","9","","",""
"Yes, every week","2015","(0) in school","East Germany","1","","",""
"Yes, every week","2015","(1a) inadequately completed","West Germany","12","","",""
"Yes, every week","2015","(1a) inadequately completed","East Germany","","","",""
"Yes, every week","2015","(1b) general elementary school","West Germany","46","0.0623930440241511","0.0450946167492247","0.0796914712990775"
"Yes, every week","2015","(1b) general elementary school","East Germany","3","","",""
"Yes, every week","2015","(1c) basic vocational qualification","West Germany","137","0.0555549266435241","0.0461977447161185","0.0649121085709296"
"Yes, every week","2015","(1c) basic vocational qualification","East Germany","21","","",""
"Yes, every week","2015","(2b) intermediate general qualification","West Germany","26","","",""
"Yes, every week","2015","(2b) intermediate general qualification","East Germany","3","","",""
"Yes, every week","2015","(2a) intermediate vocational","West Germany","105","0.0344551584426784","0.0276157097938226","0.0412946070915341"
"Yes, every week","2015","(2a) intermediate vocational","East Germany","64","0.0481534954089697","0.0364296280947357","0.0598773627232037"
"Yes, every week","2015","(2c_gen) general maturity certificate","West Germany","54","0.0854086585760555","0.0636015591027098","0.107215758049401"
"Yes, every week","2015","(2c_gen) general maturity certificate","East Germany","6","","",""
"Yes, every week","2015","(2c_voc) vocational maturity certificate","West Germany","73","0.0476752539879422","0.037067552629592","0.0582829553462924"
"Yes, every week","2015","(2c_voc) vocational maturity certificate","East Germany","12","","",""
"Yes, every week","2015","(3a) lower tertiary education","West Germany","51","0.0431820408403252","0.0304492681444065","0.0559148135362439"
"Yes, every week","2015","(3a) lower tertiary education","East Germany","15","","",""
"Yes, every week","2015","(3b) higher tertiary education","West Germany","289","0.138729140150539","0.124446432197378","0.153011848103701"
"Yes, every week","2015","(3b) higher tertiary education","East Germany","62","0.10723439434043","0.0807674248856891","0.13370136379517"
"Yes, every 2 weeks","2015","(0) in school","West Germany","10","","",""
"Yes, every 2 weeks","2015","(0) in school","East Germany","1","","",""
"Yes, every 2 weeks","2015","(1a) inadequately completed","West Germany","20","","",""
"Yes, every 2 weeks","2015","(1a) inadequately completed","East Germany","","","",""
"Yes, every 2 weeks","2015","(1b) general elementary school","West Germany","78","0.106450601207548","0.084392838250647","0.128508364164448"
"Yes, every 2 weeks","2015","(1b) general elementary school","East Germany","13","","",""
"Yes, every 2 weeks","2015","(1c) basic vocational qualification","West Germany","239","0.0935099974769212","0.0816165991745792","0.105403395779263"
"Yes, every 2 weeks","2015","(1c) basic vocational qualification","East Germany","37","0.17761793990886","0.128959951990852","0.226275927826868"
"Yes, every 2 weeks","2015","(2b) intermediate general qualification","West Germany","31","0.0568536326879972","0.0331302723124185","0.0805769930635759"
"Yes, every 2 weeks","2015","(2b) intermediate general qualification","East Germany","7","","",""
"Yes, every 2 weeks","2015","(2a) intermediate vocational","West Germany","274","0.0965863584042154","0.0855096949227616","0.107663021885669"
"Yes, every 2 weeks","2015","(2a) intermediate vocational","East Germany","164","0.122856418161272","0.104879808191191","0.140833028131353"
"Yes, every 2 weeks","2015","(2c_gen) general maturity certificate","West Germany","76","0.126849396924221","0.1008823720503","0.152816421798143"
"Yes, every 2 weeks","2015","(2c_gen) general maturity certificate","East Germany","7","","",""
"Yes, every 2 weeks","2015","(2c_voc) vocational maturity certificate","West Germany","140","0.0971525324527385","0.0824084925726205","0.111896572332857"
"Yes, every 2 weeks","2015","(2c_voc) vocational maturity certificate","East Germany","34","0.121022482264952","0.0806734482412872","0.161371516288616"
"Yes, every 2 weeks","2015","(3a) lower tertiary education","West Germany","63","0.084015859607642","0.0666385971774764","0.101393122037808"
"Yes, every 2 weeks","2015","(3a) lower tertiary education","East Germany","23","","",""
"Yes, every 2 weeks","2015","(3b) higher tertiary education","West Germany","206","0.0923807226420085","0.0804160900944854","0.104345355189532"
"Yes, every 2 weeks","2015","(3b) higher tertiary education","East Germany","36","0.0856675984122004","0.061727342388967","0.109607854435434"
"Yes, every 3-4 weeks","2015","(0) in school","West Germany","","","",""
"Yes, every 3-4 weeks","2015","(0) in school","East Germany","1","","",""
"Yes, every 3-4 weeks","2015","(1a) inadequately completed","West Germany","7","","",""
"Yes, every 3-4 weeks","2015","(1a) inadequately completed","East Germany","1","","",""
"Yes, every 3-4 weeks","2015","(1b) general elementary school","West Germany","39","0.0558698414111467","0.0394438051530646","0.0722958776692288"
"Yes, every 3-4 weeks","2015","(1b) general elementary school","East Germany","2","","",""
"Yes, every 3-4 weeks","2015","(1c) basic vocational qualification","West Germany","96","0.0399732802210809","0.0319708483449406","0.0479757120972211"
"Yes, every 3-4 weeks","2015","(1c) basic vocational qualification","East Germany","12","","",""
"Yes, every 3-4 weeks","2015","(2b) intermediate general qualification","West Germany","12","","",""
"Yes, every 3-4 weeks","2015","(2b) intermediate general qualification","East Germany","4","","",""
"Yes, every 3-4 weeks","2015","(2a) intermediate vocational","West Germany","130","0.0442220692841113","0.0365129321182057","0.0519312064500169"
"Yes, every 3-4 weeks","2015","(2a) intermediate vocational","East Germany","71","0.0611309224438323","0.0480117476494014","0.0742500972382631"
"Yes, every 3-4 weeks","2015","(2c_gen) general maturity certificate","West Germany","28","","",""
"Yes, every 3-4 weeks","2015","(2c_gen) general maturity certificate","East Germany","2","","",""
"Yes, every 3-4 weeks","2015","(2c_voc) vocational maturity certificate","West Germany","78","0.0608040972979205","0.0489073904734491","0.072700804122392"
"Yes, every 3-4 weeks","2015","(2c_voc) vocational maturity certificate","East Germany","15","","",""
"Yes, every 3-4 weeks","2015","(3a) lower tertiary education","West Germany","50","0.0673156297853985","0.0516198805606851","0.0830113790101119"
"Yes, every 3-4 weeks","2015","(3a) lower tertiary education","East Germany","26","","",""
"Yes, every 3-4 weeks","2015","(3b) higher tertiary education","West Germany","168","0.081175848793096","0.0698912414462723","0.0924604561399197"
"Yes, every 3-4 weeks","2015","(3b) higher tertiary education","East Germany","48","0.0996733791417929","0.0740487212406278","0.125298037042958"
"Rarely","2015","(0) in school","West Germany","9","","",""
"Rarely","2015","(0) in school","East Germany","","","",""
"Rarely","2015","(1a) inadequately completed","West Germany","12","","",""
"Rarely","2015","(1a) inadequately completed","East Germany","2","","",""
"Rarely","2015","(1b) general elementary school","West Germany","67","0.0924131619264366","0.0717003466497405","0.113125977203133"
"Rarely","2015","(1b) general elementary school","East Germany","7","","",""
"Rarely","2015","(1c) basic vocational qualification","West Germany","333","0.154703233208893","0.139930878391219","0.169475588026567"
"Rarely","2015","(1c) basic vocational qualification","East Germany","27","","",""
"Rarely","2015","(2b) intermediate general qualification","West Germany","33","0.118851679789474","0.0856977724577728","0.152005587121176"
"Rarely","2015","(2b) intermediate general qualification","East Germany","2","","",""
"Rarely","2015","(2a) intermediate vocational","West Germany","463","0.195780431613667","0.18090122746781","0.210659635759524"
"Rarely","2015","(2a) intermediate vocational","East Germany","207","0.161780408932416","0.141614611789918","0.181946206074915"
"Rarely","2015","(2c_gen) general maturity certificate","West Germany","85","0.144311913789264","0.116893505003131","0.171730322575397"
"Rarely","2015","(2c_gen) general maturity certificate","East Germany","17","","",""
"Rarely","2015","(2c_voc) vocational maturity certificate","West Germany","274","0.201374877780009","0.181410472815346","0.221339282744673"
"Rarely","2015","(2c_voc) vocational maturity certificate","East Germany","40","0.219011558371233","0.167847256663255","0.27017586007921"
"Rarely","2015","(3a) lower tertiary education","West Germany","218","0.216605524493667","0.190801837690115","0.242409211297219"
"Rarely","2015","(3a) lower tertiary education","East Germany","56","0.135847658193931","0.0978294164624515","0.17386589992541"
"Rarely","2015","(3b) higher tertiary education","West Germany","526","0.240162525024436","0.222511505026425","0.257813545022448"
"Rarely","2015","(3b) higher tertiary education","East Germany","120","0.248499794939606","0.211534344010564","0.285465245868648"
"No, never","2016","(0) in school","West Germany","","","",""
"No, never","2016","(0) in school","East Germany","","","",""
"No, never","2016","(1a) inadequately completed","West Germany","","","",""
"No, never","2016","(1a) inadequately completed","East Germany","","","",""
"No, never","2016","(1b) general elementary school","West Germany","","","",""
"No, never","2016","(1b) general elementary school","East Germany","","","",""
"No, never","2016","(1c) basic vocational qualification","West Germany","","","",""
"No, never","2016","(1c) basic vocational qualification","East Germany","","","",""
"No, never","2016","(2b) intermediate general qualification","West Germany","","","",""
"No, never","2016","(2b) intermediate general qualification","East Germany","","","",""
"No, never","2016","(2a) intermediate vocational","West Germany","","","",""
"No, never","2016","(2a) intermediate vocational","East Germany","","","",""
"No, never","2016","(2c_gen) general maturity certificate","West Germany","","","",""
"No, never","2016","(2c_gen) general maturity certificate","East Germany","","","",""
"No, never","2016","(2c_voc) vocational maturity certificate","West Germany","","","",""
"No, never","2016","(2c_voc) vocational maturity certificate","East Germany","","","",""
"No, never","2016","(3a) lower tertiary education","West Germany","","","",""
"No, never","2016","(3a) lower tertiary education","East Germany","","","",""
"No, never","2016","(3b) higher tertiary education","West Germany","","","",""
"No, never","2016","(3b) higher tertiary education","East Germany","","","",""
"Yes, every week","2016","(0) in school","West Germany","","","",""
"Yes, every week","2016","(0) in school","East Germany","","","",""
"Yes, every week","2016","(1a) inadequately completed","West Germany","","","",""
"Yes, every week","2016","(1a) inadequately completed","East Germany","","","",""
"Yes, every week","2016","(1b) general elementary school","West Germany","","","",""
"Yes, every week","2016","(1b) general elementary school","East Germany","","","",""
"Yes, every week","2016","(1c) basic vocational qualification","West Germany","","","",""
"Yes, every week","2016","(1c) basic vocational qualification","East Germany","","","",""
"Yes, every week","2016","(2b) intermediate general qualification","West Germany","","","",""
"Yes, every week","2016","(2b) intermediate general qualification","East Germany","","","",""
"Yes, every week","2016","(2a) intermediate vocational","West Germany","","","",""
"Yes, every week","2016","(2a) intermediate vocational","East Germany","","","",""
"Yes, every week","2016","(2c_gen) general maturity certificate","West Germany","","","",""
"Yes, every week","2016","(2c_gen) general maturity certificate","East Germany","","","",""
"Yes, every week","2016","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Yes, every week","2016","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Yes, every week","2016","(3a) lower tertiary education","West Germany","","","",""
"Yes, every week","2016","(3a) lower tertiary education","East Germany","","","",""
"Yes, every week","2016","(3b) higher tertiary education","West Germany","","","",""
"Yes, every week","2016","(3b) higher tertiary education","East Germany","","","",""
"Yes, every 2 weeks","2016","(0) in school","West Germany","","","",""
"Yes, every 2 weeks","2016","(0) in school","East Germany","","","",""
"Yes, every 2 weeks","2016","(1a) inadequately completed","West Germany","","","",""
"Yes, every 2 weeks","2016","(1a) inadequately completed","East Germany","","","",""
"Yes, every 2 weeks","2016","(1b) general elementary school","West Germany","","","",""
"Yes, every 2 weeks","2016","(1b) general elementary school","East Germany","","","",""
"Yes, every 2 weeks","2016","(1c) basic vocational qualification","West Germany","","","",""
"Yes, every 2 weeks","2016","(1c) basic vocational qualification","East Germany","","","",""
"Yes, every 2 weeks","2016","(2b) intermediate general qualification","West Germany","","","",""
"Yes, every 2 weeks","2016","(2b) intermediate general qualification","East Germany","","","",""
"Yes, every 2 weeks","2016","(2a) intermediate vocational","West Germany","","","",""
"Yes, every 2 weeks","2016","(2a) intermediate vocational","East Germany","","","",""
"Yes, every 2 weeks","2016","(2c_gen) general maturity certificate","West Germany","","","",""
"Yes, every 2 weeks","2016","(2c_gen) general maturity certificate","East Germany","","","",""
"Yes, every 2 weeks","2016","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Yes, every 2 weeks","2016","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Yes, every 2 weeks","2016","(3a) lower tertiary education","West Germany","","","",""
"Yes, every 2 weeks","2016","(3a) lower tertiary education","East Germany","","","",""
"Yes, every 2 weeks","2016","(3b) higher tertiary education","West Germany","","","",""
"Yes, every 2 weeks","2016","(3b) higher tertiary education","East Germany","","","",""
"Yes, every 3-4 weeks","2016","(0) in school","West Germany","","","",""
"Yes, every 3-4 weeks","2016","(0) in school","East Germany","","","",""
"Yes, every 3-4 weeks","2016","(1a) inadequately completed","West Germany","","","",""
"Yes, every 3-4 weeks","2016","(1a) inadequately completed","East Germany","","","",""
"Yes, every 3-4 weeks","2016","(1b) general elementary school","West Germany","","","",""
"Yes, every 3-4 weeks","2016","(1b) general elementary school","East Germany","","","",""
"Yes, every 3-4 weeks","2016","(1c) basic vocational qualification","West Germany","","","",""
"Yes, every 3-4 weeks","2016","(1c) basic vocational qualification","East Germany","","","",""
"Yes, every 3-4 weeks","2016","(2b) intermediate general qualification","West Germany","","","",""
"Yes, every 3-4 weeks","2016","(2b) intermediate general qualification","East Germany","","","",""
"Yes, every 3-4 weeks","2016","(2a) intermediate vocational","West Germany","","","",""
"Yes, every 3-4 weeks","2016","(2a) intermediate vocational","East Germany","","","",""
"Yes, every 3-4 weeks","2016","(2c_gen) general maturity certificate","West Germany","","","",""
"Yes, every 3-4 weeks","2016","(2c_gen) general maturity certificate","East Germany","","","",""
"Yes, every 3-4 weeks","2016","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Yes, every 3-4 weeks","2016","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Yes, every 3-4 weeks","2016","(3a) lower tertiary education","West Germany","","","",""
"Yes, every 3-4 weeks","2016","(3a) lower tertiary education","East Germany","","","",""
"Yes, every 3-4 weeks","2016","(3b) higher tertiary education","West Germany","","","",""
"Yes, every 3-4 weeks","2016","(3b) higher tertiary education","East Germany","","","",""
"Rarely","2016","(0) in school","West Germany","","","",""
"Rarely","2016","(0) in school","East Germany","","","",""
"Rarely","2016","(1a) inadequately completed","West Germany","","","",""
"Rarely","2016","(1a) inadequately completed","East Germany","","","",""
"Rarely","2016","(1b) general elementary school","West Germany","","","",""
"Rarely","2016","(1b) general elementary school","East Germany","","","",""
"Rarely","2016","(1c) basic vocational qualification","West Germany","","","",""
"Rarely","2016","(1c) basic vocational qualification","East Germany","","","",""
"Rarely","2016","(2b) intermediate general qualification","West Germany","","","",""
"Rarely","2016","(2b) intermediate general qualification","East Germany","","","",""
"Rarely","2016","(2a) intermediate vocational","West Germany","","","",""
"Rarely","2016","(2a) intermediate vocational","East Germany","","","",""
"Rarely","2016","(2c_gen) general maturity certificate","West Germany","","","",""
"Rarely","2016","(2c_gen) general maturity certificate","East Germany","","","",""
"Rarely","2016","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Rarely","2016","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Rarely","2016","(3a) lower tertiary education","West Germany","","","",""
"Rarely","2016","(3a) lower tertiary education","East Germany","","","",""
"Rarely","2016","(3b) higher tertiary education","West Germany","","","",""
"Rarely","2016","(3b) higher tertiary education","East Germany","","","",""
"No, never","2017","(0) in school","West Germany","31","0.447707197061506","0.323931900332909","0.571482493790102"
"No, never","2017","(0) in school","East Germany","4","","",""
"No, never","2017","(1a) inadequately completed","West Germany","134","0.64924604855424","0.583921396647245","0.714570700461236"
"No, never","2017","(1a) inadequately completed","East Germany","14","","",""
"No, never","2017","(1b) general elementary school","West Germany","586","0.726931828292732","0.696399928890882","0.757463727694582"
"No, never","2017","(1b) general elementary school","East Germany","52","0.739983313147358","0.64136606760981","0.838600558684905"
"No, never","2017","(1c) basic vocational qualification","West Germany","1538","0.647734217154867","0.628225227788923","0.66724320652081"
"No, never","2017","(1c) basic vocational qualification","East Germany","159","0.597259798066856","0.53787277185509","0.656646824278622"
"No, never","2017","(2b) intermediate general qualification","West Germany","263","0.748937779479736","0.704206837679728","0.793668721279743"
"No, never","2017","(2b) intermediate general qualification","East Germany","60","0.678636653928009","0.579358097223015","0.777915210633004"
"No, never","2017","(2a) intermediate vocational","West Germany","1945","0.650251898343991","0.633045816530287","0.667457980157695"
"No, never","2017","(2a) intermediate vocational","East Germany","869","0.615734500722318","0.590227327641737","0.641241673802899"
"No, never","2017","(2c_gen) general maturity certificate","West Germany","481","0.600767829832248","0.566198815141083","0.635336844523413"
"No, never","2017","(2c_gen) general maturity certificate","East Germany","72","0.653914687498303","0.565415612379335","0.74241376261727"
"No, never","2017","(2c_voc) vocational maturity certificate","West Germany","1110","0.63104196039555","0.608428303718932","0.653655617072167"
"No, never","2017","(2c_voc) vocational maturity certificate","East Germany","193","0.6327064017829","0.578156338664897","0.687256464900903"
"No, never","2017","(3a) lower tertiary education","West Germany","677","0.64071996185459","0.611795767649327","0.669644156059854"
"No, never","2017","(3a) lower tertiary education","East Germany","205","0.645898181224251","0.593984072716684","0.697812289731819"
"No, never","2017","(3b) higher tertiary education","West Germany","1398","0.517314273622981","0.498227517676327","0.536401029569636"
"No, never","2017","(3b) higher tertiary education","East Germany","337","0.577170128575742","0.537069741270064","0.61727051588142"
"Yes, every week","2017","(0) in school","West Germany","14","","",""
"Yes, every week","2017","(0) in school","East Germany","1","","",""
"Yes, every week","2017","(1a) inadequately completed","West Germany","16","","",""
"Yes, every week","2017","(1a) inadequately completed","East Germany","1","","",""
"Yes, every week","2017","(1b) general elementary school","West Germany","43","0.0466464872082279","0.0321951545995769","0.061097819816879"
"Yes, every week","2017","(1b) general elementary school","East Germany","4","","",""
"Yes, every week","2017","(1c) basic vocational qualification","West Germany","140","0.0621135180755664","0.0522559604572053","0.0719710756939276"
"Yes, every week","2017","(1c) basic vocational qualification","East Germany","15","","",""
"Yes, every week","2017","(2b) intermediate general qualification","West Germany","25","","",""
"Yes, every week","2017","(2b) intermediate general qualification","East Germany","6","","",""
"Yes, every week","2017","(2a) intermediate vocational","West Germany","125","0.0372084827840089","0.0303795852755243","0.0440373802924936"
"Yes, every week","2017","(2a) intermediate vocational","East Germany","81","0.0629301190486093","0.0501961099982631","0.0756641280989555"
"Yes, every week","2017","(2c_gen) general maturity certificate","West Germany","80","0.108837592340627","0.0868544995005929","0.130820685180661"
"Yes, every week","2017","(2c_gen) general maturity certificate","East Germany","11","","",""
"Yes, every week","2017","(2c_voc) vocational maturity certificate","West Germany","109","0.0642836538310673","0.0527895379494062","0.0757777697127283"
"Yes, every week","2017","(2c_voc) vocational maturity certificate","East Germany","11","","",""
"Yes, every week","2017","(3a) lower tertiary education","West Germany","43","0.0371463684771028","0.0257452117716949","0.0485475251825107"
"Yes, every week","2017","(3a) lower tertiary education","East Germany","9","","",""
"Yes, every week","2017","(3b) higher tertiary education","West Germany","302","0.111195320983429","0.0991873650905636","0.123203276876294"
"Yes, every week","2017","(3b) higher tertiary education","East Germany","57","0.0962838153133628","0.0723392758043135","0.120228354822412"
"Yes, every 2 weeks","2017","(0) in school","West Germany","9","","",""
"Yes, every 2 weeks","2017","(0) in school","East Germany","1","","",""
"Yes, every 2 weeks","2017","(1a) inadequately completed","West Germany","26","","",""
"Yes, every 2 weeks","2017","(1a) inadequately completed","East Germany","1","","",""
"Yes, every 2 weeks","2017","(1b) general elementary school","West Germany","89","0.103211891574067","0.0823630836482374","0.124060699499897"
"Yes, every 2 weeks","2017","(1b) general elementary school","East Germany","9","","",""
"Yes, every 2 weeks","2017","(1c) basic vocational qualification","West Germany","205","0.084256820015717","0.0729121857201077","0.0956014543113263"
"Yes, every 2 weeks","2017","(1c) basic vocational qualification","East Germany","39","0.1779973993315","0.131680351582572","0.224314447080429"
"Yes, every 2 weeks","2017","(2b) intermediate general qualification","West Germany","26","","",""
"Yes, every 2 weeks","2017","(2b) intermediate general qualification","East Germany","7","","",""
"Yes, every 2 weeks","2017","(2a) intermediate vocational","West Germany","309","0.10680635357237","0.0956625142142808","0.117950192930459"
"Yes, every 2 weeks","2017","(2a) intermediate vocational","East Germany","159","0.0997563838212707","0.0840418948711168","0.115470872771425"
"Yes, every 2 weeks","2017","(2c_gen) general maturity certificate","West Germany","93","0.117656859590732","0.0949138316441441","0.14039988753732"
"Yes, every 2 weeks","2017","(2c_gen) general maturity certificate","East Germany","9","","",""
"Yes, every 2 weeks","2017","(2c_voc) vocational maturity certificate","West Germany","177","0.106295246043843","0.0918505921210804","0.120739899966605"
"Yes, every 2 weeks","2017","(2c_voc) vocational maturity certificate","East Germany","37","0.121506842796472","0.0845361981441014","0.158477487448844"
"Yes, every 2 weeks","2017","(3a) lower tertiary education","West Germany","52","0.0499385196037508","0.0368073235848461","0.0630697156226554"
"Yes, every 2 weeks","2017","(3a) lower tertiary education","East Germany","30","0.112119318742398","0.0778696149858646","0.146369022498932"
"Yes, every 2 weeks","2017","(3b) higher tertiary education","West Germany","244","0.0949939604749128","0.0837945181516059","0.10619340279822"
"Yes, every 2 weeks","2017","(3b) higher tertiary education","East Germany","46","0.0701066863563116","0.0493809439429917","0.0908324287696315"
"Yes, every 3-4 weeks","2017","(0) in school","West Germany","4","","",""
"Yes, every 3-4 weeks","2017","(0) in school","East Germany","2","","",""
"Yes, every 3-4 weeks","2017","(1a) inadequately completed","West Germany","11","","",""
"Yes, every 3-4 weeks","2017","(1a) inadequately completed","East Germany","3","","",""
"Yes, every 3-4 weeks","2017","(1b) general elementary school","West Germany","37","0.0494746734454012","0.0346137856925351","0.0643355611982673"
"Yes, every 3-4 weeks","2017","(1b) general elementary school","East Germany","4","","",""
"Yes, every 3-4 weeks","2017","(1c) basic vocational qualification","West Germany","127","0.0519511520640118","0.0428872736549802","0.0610150304730434"
"Yes, every 3-4 weeks","2017","(1c) basic vocational qualification","East Germany","18","","",""
"Yes, every 3-4 weeks","2017","(2b) intermediate general qualification","West Germany","18","","",""
"Yes, every 3-4 weeks","2017","(2b) intermediate general qualification","East Germany","2","","",""
"Yes, every 3-4 weeks","2017","(2a) intermediate vocational","West Germany","162","0.0495309134803041","0.0417025559318438","0.0573592710287643"
"Yes, every 3-4 weeks","2017","(2a) intermediate vocational","East Germany","93","0.0691148786071097","0.0558138965623614","0.082415860651858"
"Yes, every 3-4 weeks","2017","(2c_gen) general maturity certificate","West Germany","40","0.0648762064034206","0.0474902662979055","0.0822621465089356"
"Yes, every 3-4 weeks","2017","(2c_gen) general maturity certificate","East Germany","4","","",""
"Yes, every 3-4 weeks","2017","(2c_voc) vocational maturity certificate","West Germany","110","0.0504306562558737","0.0401749909603624","0.0606863215513851"
"Yes, every 3-4 weeks","2017","(2c_voc) vocational maturity certificate","East Germany","19","","",""
"Yes, every 3-4 weeks","2017","(3a) lower tertiary education","West Germany","77","0.0786067147385073","0.0623825277967501","0.0948309016802646"
"Yes, every 3-4 weeks","2017","(3a) lower tertiary education","East Germany","20","","",""
"Yes, every 3-4 weeks","2017","(3b) higher tertiary education","West Germany","217","0.0807914424406034","0.0703823618281752","0.0912005230530317"
"Yes, every 3-4 weeks","2017","(3b) higher tertiary education","East Germany","50","0.0727327274399897","0.0516522124465449","0.0938132424334344"
"Rarely","2017","(0) in school","West Germany","4","","",""
"Rarely","2017","(0) in school","East Germany","1","","",""
"Rarely","2017","(1a) inadequately completed","West Germany","18","","",""
"Rarely","2017","(1a) inadequately completed","East Germany","2","","",""
"Rarely","2017","(1b) general elementary school","West Germany","63","0.0737351194795713","0.0558259175865199","0.0916443213726228"
"Rarely","2017","(1b) general elementary school","East Germany","7","","",""
"Rarely","2017","(1c) basic vocational qualification","West Germany","293","0.153944292689838","0.139204804683331","0.168683780696345"
"Rarely","2017","(1c) basic vocational qualification","East Germany","31","0.108298608824457","0.0706699615170658","0.145927256131849"
"Rarely","2017","(2b) intermediate general qualification","West Germany","29","","",""
"Rarely","2017","(2b) intermediate general qualification","East Germany","10","","",""
"Rarely","2017","(2a) intermediate vocational","West Germany","410","0.156202351819326","0.143103705198281","0.169300998440371"
"Rarely","2017","(2a) intermediate vocational","East Germany","195","0.152464117800692","0.133614056904529","0.171314178696855"
"Rarely","2017","(2c_gen) general maturity certificate","West Germany","77","0.107861511832972","0.0859652341746762","0.129757789491269"
"Rarely","2017","(2c_gen) general maturity certificate","East Germany","15","","",""
"Rarely","2017","(2c_voc) vocational maturity certificate","West Germany","243","0.147948483473667","0.13130894132685","0.164588025620483"
"Rarely","2017","(2c_voc) vocational maturity certificate","East Germany","40","0.176001373430796","0.132908174321627","0.219094572539964"
"Rarely","2017","(3a) lower tertiary education","West Germany","208","0.193588435326049","0.169769152792065","0.217407717860033"
"Rarely","2017","(3a) lower tertiary education","East Germany","62","0.159591902419159","0.119837078793334","0.199346726044984"
"Rarely","2017","(3b) higher tertiary education","West Germany","472","0.195705002478073","0.180550862004123","0.210859142952024"
"Rarely","2017","(3b) higher tertiary education","East Germany","93","0.183706642314594","0.152272662158861","0.215140622470328"
"No, never","2018","(0) in school","West Germany","","","",""
"No, never","2018","(0) in school","East Germany","","","",""
"No, never","2018","(1a) inadequately completed","West Germany","","","",""
"No, never","2018","(1a) inadequately completed","East Germany","","","",""
"No, never","2018","(1b) general elementary school","West Germany","","","",""
"No, never","2018","(1b) general elementary school","East Germany","","","",""
"No, never","2018","(1c) basic vocational qualification","West Germany","","","",""
