"plb0219","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"No, never","2015","(2c_voc) vocational maturity certificate","Male","433","0.537068983623148","0.501642427292133","0.572495539954163"
"No, never","2015","(2c_voc) vocational maturity certificate","Female","702","0.642408005780837","0.613278656217753","0.671537355343922"
"No, never","2015","(3a) lower tertiary education","Male","373","0.544344954162755","0.505669665166364","0.583020243159146"
"No, never","2015","(3a) lower tertiary education","Female","416","0.659767872119956","0.623456516799746","0.696079227440166"
"No, never","2015","(3b) higher tertiary education","Male","621","0.448136850455315","0.421936863666007","0.474336837244624"
"No, never","2015","(3b) higher tertiary education","Female","699","0.450558581473035","0.424411642316557","0.476705520629514"
"Yes, every week","2015","(0) in school","Male","3","","",""
"Yes, every week","2015","(0) in school","Female","7","","",""
"Yes, every week","2015","(1a) inadequately completed","Male","7","","",""
"Yes, every week","2015","(1a) inadequately completed","Female","5","","",""
"Yes, every week","2015","(1b) general elementary school","Male","26","","",""
"Yes, every week","2015","(1b) general elementary school","Female","23","","",""
"Yes, every week","2015","(1c) basic vocational qualification","Male","97","0.0583341223143713","0.046586388458271","0.0700818561704716"
"Yes, every week","2015","(1c) basic vocational qualification","Female","61","0.0609965672834298","0.0462369977454501","0.0757561368214096"
"Yes, every week","2015","(2b) intermediate general qualification","Male","18","","",""
"Yes, every week","2015","(2b) intermediate general qualification","Female","11","","",""
"Yes, every week","2015","(2a) intermediate vocational","Male","80","0.0443457691218955","0.0345656351857101","0.054125903058081"
"Yes, every week","2015","(2a) intermediate vocational","Female","89","0.0332709672338342","0.0259590172446726","0.0405829172229959"
"Yes, every week","2015","(2c_gen) general maturity certificate","Male","26","","",""
"Yes, every week","2015","(2c_gen) general maturity certificate","Female","34","0.111919763434761","0.0795323031365831","0.14430722373294"
"Yes, every week","2015","(2c_voc) vocational maturity certificate","Male","42","0.0587556872130446","0.0420474012246419","0.0754639732014474"
"Yes, every week","2015","(2c_voc) vocational maturity certificate","Female","43","0.0366914438753586","0.0252653830561507","0.0481175046945665"
"Yes, every week","2015","(3a) lower tertiary education","Male","31","0.039816853562644","0.024632759579607","0.055000947545681"
"Yes, every week","2015","(3a) lower tertiary education","Female","35","0.0392422596609081","0.0243608810389156","0.0541236382829005"
"Yes, every week","2015","(3b) higher tertiary education","Male","159","0.119490962973425","0.102402048141117","0.136579877805733"
"Yes, every week","2015","(3b) higher tertiary education","Female","192","0.150199000158315","0.131424141953456","0.168973858363174"
"Yes, every 2 weeks","2015","(0) in school","Male","5","","",""
"Yes, every 2 weeks","2015","(0) in school","Female","6","","",""
"Yes, every 2 weeks","2015","(1a) inadequately completed","Male","12","","",""
"Yes, every 2 weeks","2015","(1a) inadequately completed","Female","8","","",""
"Yes, every 2 weeks","2015","(1b) general elementary school","Male","38","0.121824704931571","0.0910167809084178","0.152632628954724"
"Yes, every 2 weeks","2015","(1b) general elementary school","Female","53","0.127794897732899","0.0943151267619981","0.161274668703799"
"Yes, every 2 weeks","2015","(1c) basic vocational qualification","Male","137","0.0836544089779851","0.0697766796339451","0.0975321383220251"
"Yes, every 2 weeks","2015","(1c) basic vocational qualification","Female","139","0.127871523023344","0.107276392115199","0.148466653931489"
"Yes, every 2 weeks","2015","(2b) intermediate general qualification","Male","15","","",""
"Yes, every 2 weeks","2015","(2b) intermediate general qualification","Female","23","","",""
"Yes, every 2 weeks","2015","(2a) intermediate vocational","Male","165","0.0938727497683128","0.0800169155462864","0.107728583990339"
"Yes, every 2 weeks","2015","(2a) intermediate vocational","Female","273","0.114343267559815","0.101368901952619","0.127317633167012"
"Yes, every 2 weeks","2015","(2c_gen) general maturity certificate","Male","38","0.102112403318164","0.0698319239085581","0.134392882727769"
"Yes, every 2 weeks","2015","(2c_gen) general maturity certificate","Female","45","0.14718676957357","0.110790342644408","0.183583196502731"
"Yes, every 2 weeks","2015","(2c_voc) vocational maturity certificate","Male","59","0.0804956855978108","0.0611662599274891","0.0998251112681324"
"Yes, every 2 weeks","2015","(2c_voc) vocational maturity certificate","Female","115","0.118448028985886","0.0988090321156956","0.138087025856077"
"Yes, every 2 weeks","2015","(3a) lower tertiary education","Male","36","0.0737994752751756","0.0534966010984075","0.0941023494519438"
"Yes, every 2 weeks","2015","(3a) lower tertiary education","Female","50","0.106865302697716","0.0831877911137448","0.130542814281686"
"Yes, every 2 weeks","2015","(3b) higher tertiary education","Male","124","0.0757953472060799","0.0618514107616506","0.0897392836505092"
"Yes, every 2 weeks","2015","(3b) higher tertiary education","Female","118","0.108854064054466","0.0924866049129801","0.125221523195952"
"Yes, every 3-4 weeks","2015","(0) in school","Male","","","",""
"Yes, every 3-4 weeks","2015","(0) in school","Female","1","","",""
"Yes, every 3-4 weeks","2015","(1a) inadequately completed","Male","4","","",""
"Yes, every 3-4 weeks","2015","(1a) inadequately completed","Female","4","","",""
"Yes, every 3-4 weeks","2015","(1b) general elementary school","Male","21","","",""
"Yes, every 3-4 weeks","2015","(1b) general elementary school","Female","20","","",""
"Yes, every 3-4 weeks","2015","(1c) basic vocational qualification","Male","78","0.0486887465463912","0.0379012675661654","0.0594762255266171"
"Yes, every 3-4 weeks","2015","(1c) basic vocational qualification","Female","30","0.0268884436157764","0.0169125559168296","0.0368643313147233"
"Yes, every 3-4 weeks","2015","(2b) intermediate general qualification","Male","9","","",""
"Yes, every 3-4 weeks","2015","(2b) intermediate general qualification","Female","7","","",""
"Yes, every 3-4 weeks","2015","(2a) intermediate vocational","Male","107","0.0613523563301726","0.0499515587777664","0.0727531538825788"
"Yes, every 3-4 weeks","2015","(2a) intermediate vocational","Female","94","0.0382140826810726","0.0303978218298301","0.0460303435323151"
"Yes, every 3-4 weeks","2015","(2c_gen) general maturity certificate","Male","15","","",""
"Yes, every 3-4 weeks","2015","(2c_gen) general maturity certificate","Female","15","","",""
"Yes, every 3-4 weeks","2015","(2c_voc) vocational maturity certificate","Male","51","0.080255857841758","0.0609527317097694","0.0995589839737467"
"Yes, every 3-4 weeks","2015","(2c_voc) vocational maturity certificate","Female","42","0.0363367566096239","0.0249639632445162","0.0477095499747316"
"Yes, every 3-4 weeks","2015","(3a) lower tertiary education","Male","38","0.0747614538427219","0.0543372986051524","0.0951856090802915"
"Yes, every 3-4 weeks","2015","(3a) lower tertiary education","Female","38","0.0704297232904817","0.0508196903946621","0.0900397561863014"
"Yes, every 3-4 weeks","2015","(3b) higher tertiary education","Male","126","0.0899377619022134","0.0748652154478391","0.105010308356588"
"Yes, every 3-4 weeks","2015","(3b) higher tertiary education","Female","90","0.0772901518993566","0.0632562258289435","0.0913240779697697"
"Rarely","2015","(0) in school","Male","2","","",""
"Rarely","2015","(0) in school","Female","7","","",""
"Rarely","2015","(1a) inadequately completed","Male","8","","",""
"Rarely","2015","(1a) inadequately completed","Female","6","","",""
"Rarely","2015","(1b) general elementary school","Male","49","0.0800892646695511","0.0545231849073868","0.105655344431715"
"Rarely","2015","(1b) general elementary school","Female","25","","",""
"Rarely","2015","(1c) basic vocational qualification","Male","262","0.18414864614157","0.164720376035181","0.20357691624796"
"Rarely","2015","(1c) basic vocational qualification","Female","98","0.104635308984564","0.0857585897381446","0.123512028230983"
"Rarely","2015","(2b) intermediate general qualification","Male","20","","",""
"Rarely","2015","(2b) intermediate general qualification","Female","15","","",""
"Rarely","2015","(2a) intermediate vocational","Male","390","0.242210310222315","0.22185681628478","0.262563804159849"
"Rarely","2015","(2a) intermediate vocational","Female","280","0.133153792803214","0.119302321209499","0.147005264396928"
"Rarely","2015","(2c_gen) general maturity certificate","Male","52","0.186993089150601","0.145425997631807","0.228560180669394"
"Rarely","2015","(2c_gen) general maturity certificate","Female","50","0.129694611592287","0.0951806984483917","0.164208524736182"
"Rarely","2015","(2c_voc) vocational maturity certificate","Male","176","0.243423785724239","0.212933351415029","0.273914220033449"
"Rarely","2015","(2c_voc) vocational maturity certificate","Female","138","0.166115764748294","0.143495914361666","0.188735615134921"
"Rarely","2015","(3a) lower tertiary education","Male","159","0.267277263156703","0.232911244878932","0.301643281434475"
"Rarely","2015","(3a) lower tertiary education","Female","115","0.123694842230939","0.0984622019556077","0.14892748250627"
"Rarely","2015","(3b) higher tertiary education","Male","354","0.266639077462966","0.243342033065696","0.289936121860237"
"Rarely","2015","(3b) higher tertiary education","Female","292","0.213098202414827","0.191578577970454","0.234617826859201"
"No, never","2016","(0) in school","Male","","","",""
"No, never","2016","(0) in school","Female","","","",""
"No, never","2016","(1a) inadequately completed","Male","","","",""
"No, never","2016","(1a) inadequately completed","Female","","","",""
"No, never","2016","(1b) general elementary school","Male","","","",""
"No, never","2016","(1b) general elementary school","Female","","","",""
"No, never","2016","(1c) basic vocational qualification","Male","","","",""
"No, never","2016","(1c) basic vocational qualification","Female","","","",""
"No, never","2016","(2b) intermediate general qualification","Male","","","",""
"No, never","2016","(2b) intermediate general qualification","Female","","","",""
"No, never","2016","(2a) intermediate vocational","Male","","","",""
"No, never","2016","(2a) intermediate vocational","Female","","","",""
"No, never","2016","(2c_gen) general maturity certificate","Male","","","",""
"No, never","2016","(2c_gen) general maturity certificate","Female","","","",""
"No, never","2016","(2c_voc) vocational maturity certificate","Male","","","",""
"No, never","2016","(2c_voc) vocational maturity certificate","Female","","","",""
"No, never","2016","(3a) lower tertiary education","Male","","","",""
"No, never","2016","(3a) lower tertiary education","Female","","","",""
"No, never","2016","(3b) higher tertiary education","Male","","","",""
"No, never","2016","(3b) higher tertiary education","Female","","","",""
"Yes, every week","2016","(0) in school","Male","","","",""
"Yes, every week","2016","(0) in school","Female","","","",""
"Yes, every week","2016","(1a) inadequately completed","Male","","","",""
"Yes, every week","2016","(1a) inadequately completed","Female","","","",""
"Yes, every week","2016","(1b) general elementary school","Male","","","",""
"Yes, every week","2016","(1b) general elementary school","Female","","","",""
"Yes, every week","2016","(1c) basic vocational qualification","Male","","","",""
"Yes, every week","2016","(1c) basic vocational qualification","Female","","","",""
"Yes, every week","2016","(2b) intermediate general qualification","Male","","","",""
"Yes, every week","2016","(2b) intermediate general qualification","Female","","","",""
"Yes, every week","2016","(2a) intermediate vocational","Male","","","",""
"Yes, every week","2016","(2a) intermediate vocational","Female","","","",""
"Yes, every week","2016","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every week","2016","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every week","2016","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, every week","2016","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every week","2016","(3a) lower tertiary education","Male","","","",""
"Yes, every week","2016","(3a) lower tertiary education","Female","","","",""
"Yes, every week","2016","(3b) higher tertiary education","Male","","","",""
"Yes, every week","2016","(3b) higher tertiary education","Female","","","",""
"Yes, every 2 weeks","2016","(0) in school","Male","","","",""
"Yes, every 2 weeks","2016","(0) in school","Female","","","",""
"Yes, every 2 weeks","2016","(1a) inadequately completed","Male","","","",""
"Yes, every 2 weeks","2016","(1a) inadequately completed","Female","","","",""
"Yes, every 2 weeks","2016","(1b) general elementary school","Male","","","",""
"Yes, every 2 weeks","2016","(1b) general elementary school","Female","","","",""
"Yes, every 2 weeks","2016","(1c) basic vocational qualification","Male","","","",""
"Yes, every 2 weeks","2016","(1c) basic vocational qualification","Female","","","",""
"Yes, every 2 weeks","2016","(2b) intermediate general qualification","Male","","","",""
"Yes, every 2 weeks","2016","(2b) intermediate general qualification","Female","","","",""
"Yes, every 2 weeks","2016","(2a) intermediate vocational","Male","","","",""
"Yes, every 2 weeks","2016","(2a) intermediate vocational","Female","","","",""
"Yes, every 2 weeks","2016","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every 2 weeks","2016","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every 2 weeks","2016","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, every 2 weeks","2016","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every 2 weeks","2016","(3a) lower tertiary education","Male","","","",""
"Yes, every 2 weeks","2016","(3a) lower tertiary education","Female","","","",""
"Yes, every 2 weeks","2016","(3b) higher tertiary education","Male","","","",""
"Yes, every 2 weeks","2016","(3b) higher tertiary education","Female","","","",""
"Yes, every 3-4 weeks","2016","(0) in school","Male","","","",""
"Yes, every 3-4 weeks","2016","(0) in school","Female","","","",""
"Yes, every 3-4 weeks","2016","(1a) inadequately completed","Male","","","",""
"Yes, every 3-4 weeks","2016","(1a) inadequately completed","Female","","","",""
"Yes, every 3-4 weeks","2016","(1b) general elementary school","Male","","","",""
"Yes, every 3-4 weeks","2016","(1b) general elementary school","Female","","","",""
"Yes, every 3-4 weeks","2016","(1c) basic vocational qualification","Male","","","",""
"Yes, every 3-4 weeks","2016","(1c) basic vocational qualification","Female","","","",""
"Yes, every 3-4 weeks","2016","(2b) intermediate general qualification","Male","","","",""
"Yes, every 3-4 weeks","2016","(2b) intermediate general qualification","Female","","","",""
"Yes, every 3-4 weeks","2016","(2a) intermediate vocational","Male","","","",""
"Yes, every 3-4 weeks","2016","(2a) intermediate vocational","Female","","","",""
"Yes, every 3-4 weeks","2016","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every 3-4 weeks","2016","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every 3-4 weeks","2016","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, every 3-4 weeks","2016","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every 3-4 weeks","2016","(3a) lower tertiary education","Male","","","",""
"Yes, every 3-4 weeks","2016","(3a) lower tertiary education","Female","","","",""
"Yes, every 3-4 weeks","2016","(3b) higher tertiary education","Male","","","",""
"Yes, every 3-4 weeks","2016","(3b) higher tertiary education","Female","","","",""
"Rarely","2016","(0) in school","Male","","","",""
"Rarely","2016","(0) in school","Female","","","",""
"Rarely","2016","(1a) inadequately completed","Male","","","",""
"Rarely","2016","(1a) inadequately completed","Female","","","",""
"Rarely","2016","(1b) general elementary school","Male","","","",""
"Rarely","2016","(1b) general elementary school","Female","","","",""
"Rarely","2016","(1c) basic vocational qualification","Male","","","",""
"Rarely","2016","(1c) basic vocational qualification","Female","","","",""
"Rarely","2016","(2b) intermediate general qualification","Male","","","",""
"Rarely","2016","(2b) intermediate general qualification","Female","","","",""
"Rarely","2016","(2a) intermediate vocational","Male","","","",""
"Rarely","2016","(2a) intermediate vocational","Female","","","",""
"Rarely","2016","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2016","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2016","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2016","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2016","(3a) lower tertiary education","Male","","","",""
"Rarely","2016","(3a) lower tertiary education","Female","","","",""
"Rarely","2016","(3b) higher tertiary education","Male","","","",""
"Rarely","2016","(3b) higher tertiary education","Female","","","",""
"No, never","2017","(0) in school","Male","13","","",""
"No, never","2017","(0) in school","Female","22","","",""
"No, never","2017","(1a) inadequately completed","Male","83","0.625841825553188","0.541348436630657","0.710335214475718"
"No, never","2017","(1a) inadequately completed","Female","65","0.699303171951617","0.609426855741373","0.78917948816186"
"No, never","2017","(1b) general elementary school","Male","330","0.750634442264973","0.710705086945749","0.790563797584198"
"No, never","2017","(1b) general elementary school","Female","308","0.704038723221253","0.661531577157895","0.746545869284611"
"No, never","2017","(1c) basic vocational qualification","Male","983","0.618873463489588","0.594585673005618","0.643161253973558"
"No, never","2017","(1c) basic vocational qualification","Female","714","0.684807859997052","0.656421319922934","0.71319440007117"
"No, never","2017","(2b) intermediate general qualification","Male","144","0.698773902719064","0.635189919739433","0.762357885698695"
"No, never","2017","(2b) intermediate general qualification","Female","179","0.778081340537796","0.726154733287037","0.830007947788555"
"No, never","2017","(2a) intermediate vocational","Male","1090","0.584286408527526","0.561948768313043","0.606624048742008"
"No, never","2017","(2a) intermediate vocational","Female","1724","0.695177957455282","0.677053349513405","0.713302565397159"
"No, never","2017","(2c_gen) general maturity certificate","Male","264","0.617416527748245","0.571691344568493","0.663141710927997"
"No, never","2017","(2c_gen) general maturity certificate","Female","289","0.59618864983448","0.550753684946965","0.641623614721994"
"No, never","2017","(2c_voc) vocational maturity certificate","Male","495","0.57808152662826","0.54503595542545","0.611127097831069"
"No, never","2017","(2c_voc) vocational maturity certificate","Female","808","0.679646300363003","0.653146136414776","0.706146464311229"
"No, never","2017","(3a) lower tertiary education","Male","419","0.606912274587315","0.570467837422204","0.643356711752427"
"No, never","2017","(3a) lower tertiary education","Female","463","0.682270888595412","0.647606112585107","0.716935664605717"
"No, never","2017","(3b) higher tertiary education","Male","810","0.501269584406677","0.476838729004671","0.525700439808683"
"No, never","2017","(3b) higher tertiary education","Female","925","0.554975845134961","0.530677931430565","0.579273758839357"
"Yes, every week","2017","(0) in school","Male","4","","",""
"Yes, every week","2017","(0) in school","Female","11","","",""
"Yes, every week","2017","(1a) inadequately completed","Male","7","","",""
"Yes, every week","2017","(1a) inadequately completed","Female","10","","",""
"Yes, every week","2017","(1b) general elementary school","Male","23","","",""
"Yes, every week","2017","(1b) general elementary school","Female","24","","",""
"Yes, every week","2017","(1c) basic vocational qualification","Male","95","0.0604473127796734","0.0485293629714186","0.0723652625879282"
"Yes, every week","2017","(1c) basic vocational qualification","Female","60","0.0647592014632536","0.0497224899343494","0.0797959129921578"
"Yes, every week","2017","(2b) intermediate general qualification","Male","15","","",""
"Yes, every week","2017","(2b) intermediate general qualification","Female","16","","",""
"Yes, every week","2017","(2a) intermediate vocational","Male","97","0.0523355711639608","0.0422418091351657","0.062429333192756"
"Yes, every week","2017","(2a) intermediate vocational","Female","109","0.0369704955487669","0.0295412472693903","0.0443997438281434"
"Yes, every week","2017","(2c_gen) general maturity certificate","Male","49","0.0980075278487014","0.070034827047688","0.125980228649715"
"Yes, every week","2017","(2c_gen) general maturity certificate","Female","42","0.114726312450271","0.0852156214034949","0.144237003497046"
"Yes, every week","2017","(2c_voc) vocational maturity certificate","Male","59","0.079365125196953","0.0612782721016887","0.0974519782922173"
"Yes, every week","2017","(2c_voc) vocational maturity certificate","Female","61","0.0420668461336824","0.0306661915155863","0.0534675007517784"
"Yes, every week","2017","(3a) lower tertiary education","Male","30","0.0404135518619006","0.0257199215362914","0.0551071821875099"
"Yes, every week","2017","(3a) lower tertiary education","Female","22","","",""
"Yes, every week","2017","(3b) higher tertiary education","Male","161","0.0998900452369914","0.0852386509375273","0.114541439536455"
"Yes, every week","2017","(3b) higher tertiary education","Female","198","0.119633523259363","0.103766394441722","0.135500652077004"
"Yes, every 2 weeks","2017","(0) in school","Male","4","","",""
"Yes, every 2 weeks","2017","(0) in school","Female","6","","",""
"Yes, every 2 weeks","2017","(1a) inadequately completed","Male","14","","",""
"Yes, every 2 weeks","2017","(1a) inadequately completed","Female","13","","",""
"Yes, every 2 weeks","2017","(1b) general elementary school","Male","33","0.0727654391019585","0.0487927251852356","0.0967381530186814"
"Yes, every 2 weeks","2017","(1b) general elementary school","Female","65","0.128620121695582","0.0974452661670582","0.159794977224106"
"Yes, every 2 weeks","2017","(1c) basic vocational qualification","Male","127","0.0748654549700169","0.0617042495905855","0.0880266603494483"
"Yes, every 2 weeks","2017","(1c) basic vocational qualification","Female","117","0.118686878162046","0.0989259711211231","0.138447785202968"
"Yes, every 2 weeks","2017","(2b) intermediate general qualification","Male","11","","",""
"Yes, every 2 weeks","2017","(2b) intermediate general qualification","Female","22","","",""
"Yes, every 2 weeks","2017","(2a) intermediate vocational","Male","193","0.0994379254061288","0.0858747886103943","0.113001062201863"
"Yes, every 2 weeks","2017","(2a) intermediate vocational","Female","275","0.110019154614862","0.097698836500785","0.122339472728939"
"Yes, every 2 weeks","2017","(2c_gen) general maturity certificate","Male","50","0.12003947520182","0.0894623349470091","0.150616615456632"
"Yes, every 2 weeks","2017","(2c_gen) general maturity certificate","Female","52","0.107264681237245","0.0786097866148324","0.135919575859657"
"Yes, every 2 weeks","2017","(2c_voc) vocational maturity certificate","Male","74","0.0945045428553163","0.0749307977812926","0.11407828792934"
"Yes, every 2 weeks","2017","(2c_voc) vocational maturity certificate","Female","140","0.120916562505319","0.102400435318183","0.139432689692455"
"Yes, every 2 weeks","2017","(3a) lower tertiary education","Male","38","0.0624467162415245","0.0443925960957189","0.0805008363873302"
"Yes, every 2 weeks","2017","(3a) lower tertiary education","Female","44","0.0596479275498215","0.0420150010936555","0.0772808540059875"
"Yes, every 2 weeks","2017","(3b) higher tertiary education","Male","147","0.0893802626300437","0.0754403705414847","0.103320154718603"
"Yes, every 2 weeks","2017","(3b) higher tertiary education","Female","143","0.0936412750344013","0.0793975404736301","0.107885009595173"
"Yes, every 3-4 weeks","2017","(0) in school","Male","4","","",""
"Yes, every 3-4 weeks","2017","(0) in school","Female","2","","",""
"Yes, every 3-4 weeks","2017","(1a) inadequately completed","Male","9","","",""
"Yes, every 3-4 weeks","2017","(1a) inadequately completed","Female","5","","",""
"Yes, every 3-4 weeks","2017","(1b) general elementary school","Male","24","","",""
"Yes, every 3-4 weeks","2017","(1b) general elementary school","Female","17","","",""
"Yes, every 3-4 weeks","2017","(1c) basic vocational qualification","Male","98","0.0642051882459375","0.0519469555420994","0.0764634209497756"
"Yes, every 3-4 weeks","2017","(1c) basic vocational qualification","Female","47","0.032428363226073","0.0216054423710168","0.0432512840811293"
"Yes, every 3-4 weeks","2017","(2b) intermediate general qualification","Male","12","","",""
"Yes, every 3-4 weeks","2017","(2b) intermediate general qualification","Female","8","","",""
"Yes, every 3-4 weeks","2017","(2a) intermediate vocational","Male","123","0.0605515047023483","0.0497414909804132","0.0713615184242833"
"Yes, every 3-4 weeks","2017","(2a) intermediate vocational","Female","132","0.0498350795441094","0.0412673743563211","0.0584027847318978"
"Yes, every 3-4 weeks","2017","(2c_gen) general maturity certificate","Male","19","","",""
"Yes, every 3-4 weeks","2017","(2c_gen) general maturity certificate","Female","25","","",""
"Yes, every 3-4 weeks","2017","(2c_voc) vocational maturity certificate","Male","62","0.0603443821282334","0.0444110273348341","0.0762777369216328"
"Yes, every 3-4 weeks","2017","(2c_voc) vocational maturity certificate","Female","67","0.0384041476671461","0.0274903080734215","0.0493179872608707"
"Yes, every 3-4 weeks","2017","(3a) lower tertiary education","Male","57","0.075500502903653","0.0557875444095223","0.0952134613977838"
"Yes, every 3-4 weeks","2017","(3a) lower tertiary education","Female","40","0.070695231244423","0.0516118372725954","0.0897786252162507"
"Yes, every 3-4 weeks","2017","(3b) higher tertiary education","Male","157","0.0945687334751967","0.0802708550772838","0.10886661187311"
"Yes, every 3-4 weeks","2017","(3b) higher tertiary education","Female","110","0.062192011869086","0.0503843360901967","0.0739996876479753"
"Rarely","2017","(0) in school","Male","4","","",""
"Rarely","2017","(0) in school","Female","1","","",""
"Rarely","2017","(1a) inadequately completed","Male","13","","",""
"Rarely","2017","(1a) inadequately completed","Female","7","","",""
"Rarely","2017","(1b) general elementary school","Male","41","0.0689400387525019","0.0455578906431536","0.0923221868618502"
"Rarely","2017","(1b) general elementary school","Female","29","","",""
"Rarely","2017","(1c) basic vocational qualification","Male","233","0.181608580514784","0.162328839363727","0.200888321665841"
"Rarely","2017","(1c) basic vocational qualification","Female","91","0.0993176971515761","0.0810434481183043","0.117591946184848"
"Rarely","2017","(2b) intermediate general qualification","Male","18","","",""
"Rarely","2017","(2b) intermediate general qualification","Female","21","","",""
"Rarely","2017","(2a) intermediate vocational","Male","367","0.203388590200036","0.185144851556589","0.221632328843484"
"Rarely","2017","(2a) intermediate vocational","Female","238","0.10799731283698","0.0957768685294531","0.120217757144507"
"Rarely","2017","(2c_gen) general maturity certificate","Male","52","0.12106883900007","0.0903788419926179","0.151758836007522"
"Rarely","2017","(2c_gen) general maturity certificate","Female","40","0.0990692005866555","0.0714046174564118","0.126733783716899"
"Rarely","2017","(2c_voc) vocational maturity certificate","Male","168","0.187704423191238","0.161576869753616","0.213831976628859"
"Rarely","2017","(2c_voc) vocational maturity certificate","Female","115","0.11896614333085","0.100579595297976","0.137352691363724"
"Rarely","2017","(3a) lower tertiary education","Male","146","0.214726954405606","0.1840877719321","0.245366136879113"
"Rarely","2017","(3a) lower tertiary education","Female","124","0.155571782224","0.128586419753208","0.182557144694793"
"Rarely","2017","(3b) higher tertiary education","Male","334","0.214891374251091","0.194821509999698","0.234961238502485"
"Rarely","2017","(3b) higher tertiary education","Female","231","0.169557344702189","0.151210842377622","0.187903847026756"
"No, never","2018","(0) in school","Male","","","",""
"No, never","2018","(0) in school","Female","","","",""
"No, never","2018","(1a) inadequately completed","Male","","","",""
"No, never","2018","(1a) inadequately completed","Female","","","",""
"No, never","2018","(1b) general elementary school","Male","","","",""
"No, never","2018","(1b) general elementary school","Female","","","",""
"No, never","2018","(1c) basic vocational qualification","Male","","","",""
"No, never","2018","(1c) basic vocational qualification","Female","","","",""
"No, never","2018","(2b) intermediate general qualification","Male","","","",""
"No, never","2018","(2b) intermediate general qualification","Female","","","",""
"No, never","2018","(2a) intermediate vocational","Male","","","",""
"No, never","2018","(2a) intermediate vocational","Female","","","",""
"No, never","2018","(2c_gen) general maturity certificate","Male","","","",""
"No, never","2018","(2c_gen) general maturity certificate","Female","","","",""
"No, never","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"No, never","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"No, never","2018","(3a) lower tertiary education","Male","","","",""
"No, never","2018","(3a) lower tertiary education","Female","","","",""
"No, never","2018","(3b) higher tertiary education","Male","","","",""
"No, never","2018","(3b) higher tertiary education","Female","","","",""
"Yes, every week","2018","(0) in school","Male","","","",""
"Yes, every week","2018","(0) in school","Female","","","",""
"Yes, every week","2018","(1a) inadequately completed","Male","","","",""
"Yes, every week","2018","(1a) inadequately completed","Female","","","",""
"Yes, every week","2018","(1b) general elementary school","Male","","","",""
"Yes, every week","2018","(1b) general elementary school","Female","","","",""
"Yes, every week","2018","(1c) basic vocational qualification","Male","","","",""
"Yes, every week","2018","(1c) basic vocational qualification","Female","","","",""
"Yes, every week","2018","(2b) intermediate general qualification","Male","","","",""
"Yes, every week","2018","(2b) intermediate general qualification","Female","","","",""
"Yes, every week","2018","(2a) intermediate vocational","Male","","","",""
"Yes, every week","2018","(2a) intermediate vocational","Female","","","",""
"Yes, every week","2018","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every week","2018","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every week","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, every week","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every week","2018","(3a) lower tertiary education","Male","","","",""
"Yes, every week","2018","(3a) lower tertiary education","Female","","","",""
"Yes, every week","2018","(3b) higher tertiary education","Male","","","",""
"Yes, every week","2018","(3b) higher tertiary education","Female","","","",""
"Yes, every 2 weeks","2018","(0) in school","Male","","","",""
"Yes, every 2 weeks","2018","(0) in school","Female","","","",""
"Yes, every 2 weeks","2018","(1a) inadequately completed","Male","","","",""
"Yes, every 2 weeks","2018","(1a) inadequately completed","Female","","","",""
"Yes, every 2 weeks","2018","(1b) general elementary school","Male","","","",""
"Yes, every 2 weeks","2018","(1b) general elementary school","Female","","","",""
"Yes, every 2 weeks","2018","(1c) basic vocational qualification","Male","","","",""
"Yes, every 2 weeks","2018","(1c) basic vocational qualification","Female","","","",""
"Yes, every 2 weeks","2018","(2b) intermediate general qualification","Male","","","",""
"Yes, every 2 weeks","2018","(2b) intermediate general qualification","Female","","","",""
"Yes, every 2 weeks","2018","(2a) intermediate vocational","Male","","","",""
"Yes, every 2 weeks","2018","(2a) intermediate vocational","Female","","","",""
"Yes, every 2 weeks","2018","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every 2 weeks","2018","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every 2 weeks","2018","(2c_voc) vocational maturity certificate","Male","","","",""
