"plb0219","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2015","Employed","(1c) basic vocational qualification","155","0.0600907573498845","0.0507673942229217","0.0694141204768473"
"Yes, every week","2015","Employed","(2b) intermediate general qualification","25","","",""
"Yes, every week","2015","Employed","(2a) intermediate vocational","165","0.0386093803729383","0.0326125349932571","0.0446062257526194"
"Yes, every week","2015","Employed","(2c_gen) general maturity certificate","58","0.0845741746479398","0.0633301964041981","0.105818152891682"
"Yes, every week","2015","Employed","(2c_voc) vocational maturity certificate","82","0.0460935071812217","0.036335883545977","0.0558511308164663"
"Yes, every week","2015","Employed","(3a) lower tertiary education","66","0.0399292126963354","0.0291779276037629","0.050680497788908"
"Yes, every week","2015","Employed","(3b) higher tertiary education","345","0.134690619737236","0.121872650671793","0.147508588802678"
"Yes, every 2 weeks","2015","Not Employed","(0) in school","8","","",""
"Yes, every 2 weeks","2015","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2015","Not Employed","(1b) general elementary school","4","","",""
"Yes, every 2 weeks","2015","Not Employed","(1c) basic vocational qualification","2","","",""
"Yes, every 2 weeks","2015","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes, every 2 weeks","2015","Not Employed","(2a) intermediate vocational","4","","",""
"Yes, every 2 weeks","2015","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Yes, every 2 weeks","2015","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every 2 weeks","2015","Not Employed","(3a) lower tertiary education","1","","",""
"Yes, every 2 weeks","2015","Not Employed","(3b) higher tertiary education","2","","",""
"Yes, every 2 weeks","2015","Employed","(0) in school","3","","",""
"Yes, every 2 weeks","2015","Employed","(1a) inadequately completed","20","","",""
"Yes, every 2 weeks","2015","Employed","(1b) general elementary school","87","0.120098177819816","0.0973141746642669","0.142882180975364"
"Yes, every 2 weeks","2015","Employed","(1c) basic vocational qualification","274","0.101443887241555","0.0895995342132452","0.113288240269864"
"Yes, every 2 weeks","2015","Employed","(2b) intermediate general qualification","37","0.0692520846046356","0.0443720742410873","0.0941320949681839"
"Yes, every 2 weeks","2015","Employed","(2a) intermediate vocational","434","0.105515431263014","0.0959529430968526","0.115077919429175"
"Yes, every 2 weeks","2015","Employed","(2c_gen) general maturity certificate","79","0.126652154537464","0.101259663876179","0.152044645198749"
"Yes, every 2 weeks","2015","Employed","(2c_voc) vocational maturity certificate","171","0.100525691415521","0.0865329051879989","0.114518477643043"
"Yes, every 2 weeks","2015","Employed","(3a) lower tertiary education","85","0.0894357581114103","0.0737655678663705","0.10510594835645"
"Yes, every 2 weeks","2015","Employed","(3b) higher tertiary education","240","0.0923635580511372","0.0814925172103573","0.103234598891917"
"Yes, every 3-4 weeks","2015","Not Employed","(0) in school","1","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(1b) general elementary school","3","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(2a) intermediate vocational","1","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2015","Not Employed","(3b) higher tertiary education","7","","",""
"Yes, every 3-4 weeks","2015","Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2015","Employed","(1a) inadequately completed","7","","",""
"Yes, every 3-4 weeks","2015","Employed","(1b) general elementary school","38","0.0521779462550678","0.03659133837373","0.0677645541364055"
"Yes, every 3-4 weeks","2015","Employed","(1c) basic vocational qualification","108","0.0413536394627316","0.0335425451253268","0.0491647338001365"
"Yes, every 3-4 weeks","2015","Employed","(2b) intermediate general qualification","14","","",""
"Yes, every 3-4 weeks","2015","Employed","(2a) intermediate vocational","200","0.0499434678376113","0.0431632980961904","0.0567236375790323"
"Yes, every 3-4 weeks","2015","Employed","(2c_gen) general maturity certificate","29","","",""
"Yes, every 3-4 weeks","2015","Employed","(2c_voc) vocational maturity certificate","91","0.0579597229707399","0.0470862277098108","0.0688332182316689"
"Yes, every 3-4 weeks","2015","Employed","(3a) lower tertiary education","76","0.0734490155581832","0.0591241344030408","0.0877738967133256"
"Yes, every 3-4 weeks","2015","Employed","(3b) higher tertiary education","209","0.0827520107112186","0.0724077966432689","0.0930962247791684"
"Rarely","2015","Not Employed","(0) in school","1","","",""
"Rarely","2015","Not Employed","(1a) inadequately completed","1","","",""
"Rarely","2015","Not Employed","(1b) general elementary school","2","","",""
"Rarely","2015","Not Employed","(1c) basic vocational qualification","5","","",""
"Rarely","2015","Not Employed","(2b) intermediate general qualification","3","","",""
"Rarely","2015","Not Employed","(2a) intermediate vocational","5","","",""
"Rarely","2015","Not Employed","(2c_gen) general maturity certificate","5","","",""
"Rarely","2015","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"Rarely","2015","Not Employed","(3a) lower tertiary education","2","","",""
"Rarely","2015","Not Employed","(3b) higher tertiary education","5","","",""
"Rarely","2015","Employed","(0) in school","8","","",""
"Rarely","2015","Employed","(1a) inadequately completed","13","","",""
"Rarely","2015","Employed","(1b) general elementary school","72","0.0917166827157287","0.0714874433902002","0.111945922041257"
"Rarely","2015","Employed","(1c) basic vocational qualification","355","0.155333559766813","0.141123331060054","0.169543788473572"
"Rarely","2015","Employed","(2b) intermediate general qualification","32","0.107668209720716","0.0772925986138041","0.138043820827628"
"Rarely","2015","Employed","(2a) intermediate vocational","665","0.185399426703604","0.173303112913335","0.197495740493872"
"Rarely","2015","Employed","(2c_gen) general maturity certificate","97","0.160385804913619","0.132368378886368","0.188403230940871"
"Rarely","2015","Employed","(2c_voc) vocational maturity certificate","311","0.204558583353264","0.185787720487188","0.223329446219341"
"Rarely","2015","Employed","(3a) lower tertiary education","272","0.201496511750535","0.17947051595713","0.223522507543941"
"Rarely","2015","Employed","(3b) higher tertiary education","641","0.242739136762376","0.226641671544082","0.25883660198067"
"No, never","2016","Not Employed","(0) in school","","","",""
"No, never","2016","Not Employed","(1a) inadequately completed","","","",""
"No, never","2016","Not Employed","(1b) general elementary school","","","",""
"No, never","2016","Not Employed","(1c) basic vocational qualification","","","",""
"No, never","2016","Not Employed","(2b) intermediate general qualification","","","",""
"No, never","2016","Not Employed","(2a) intermediate vocational","","","",""
"No, never","2016","Not Employed","(2c_gen) general maturity certificate","","","",""
"No, never","2016","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"No, never","2016","Not Employed","(3a) lower tertiary education","","","",""
"No, never","2016","Not Employed","(3b) higher tertiary education","","","",""
"No, never","2016","Employed","(0) in school","","","",""
"No, never","2016","Employed","(1a) inadequately completed","","","",""
"No, never","2016","Employed","(1b) general elementary school","","","",""
"No, never","2016","Employed","(1c) basic vocational qualification","","","",""
"No, never","2016","Employed","(2b) intermediate general qualification","","","",""
"No, never","2016","Employed","(2a) intermediate vocational","","","",""
"No, never","2016","Employed","(2c_gen) general maturity certificate","","","",""
"No, never","2016","Employed","(2c_voc) vocational maturity certificate","","","",""
"No, never","2016","Employed","(3a) lower tertiary education","","","",""
"No, never","2016","Employed","(3b) higher tertiary education","","","",""
"Yes, every week","2016","Not Employed","(0) in school","","","",""
"Yes, every week","2016","Not Employed","(1a) inadequately completed","","","",""
"Yes, every week","2016","Not Employed","(1b) general elementary school","","","",""
"Yes, every week","2016","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every week","2016","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every week","2016","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every week","2016","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2016","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2016","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2016","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every week","2016","Employed","(0) in school","","","",""
"Yes, every week","2016","Employed","(1a) inadequately completed","","","",""
"Yes, every week","2016","Employed","(1b) general elementary school","","","",""
"Yes, every week","2016","Employed","(1c) basic vocational qualification","","","",""
"Yes, every week","2016","Employed","(2b) intermediate general qualification","","","",""
"Yes, every week","2016","Employed","(2a) intermediate vocational","","","",""
"Yes, every week","2016","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2016","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2016","Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2016","Employed","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2016","Not Employed","(0) in school","","","",""
"Yes, every 2 weeks","2016","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2016","Not Employed","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2016","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2016","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2016","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2016","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2016","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2016","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2016","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2016","Employed","(0) in school","","","",""
"Yes, every 2 weeks","2016","Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2016","Employed","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2016","Employed","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2016","Employed","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2016","Employed","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2016","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2016","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2016","Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2016","Employed","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2016","Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2016","Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2016","Employed","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2016","Employed","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2016","Employed","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2016","Employed","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2016","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2016","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2016","Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2016","Employed","(3b) higher tertiary education","","","",""
"Rarely","2016","Not Employed","(0) in school","","","",""
"Rarely","2016","Not Employed","(1a) inadequately completed","","","",""
"Rarely","2016","Not Employed","(1b) general elementary school","","","",""
"Rarely","2016","Not Employed","(1c) basic vocational qualification","","","",""
"Rarely","2016","Not Employed","(2b) intermediate general qualification","","","",""
"Rarely","2016","Not Employed","(2a) intermediate vocational","","","",""
"Rarely","2016","Not Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","Not Employed","(3a) lower tertiary education","","","",""
"Rarely","2016","Not Employed","(3b) higher tertiary education","","","",""
"Rarely","2016","Employed","(0) in school","","","",""
"Rarely","2016","Employed","(1a) inadequately completed","","","",""
"Rarely","2016","Employed","(1b) general elementary school","","","",""
"Rarely","2016","Employed","(1c) basic vocational qualification","","","",""
"Rarely","2016","Employed","(2b) intermediate general qualification","","","",""
"Rarely","2016","Employed","(2a) intermediate vocational","","","",""
"Rarely","2016","Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","Employed","(3a) lower tertiary education","","","",""
"Rarely","2016","Employed","(3b) higher tertiary education","","","",""
"No, never","2017","Not Employed","(0) in school","14","","",""
"No, never","2017","Not Employed","(1a) inadequately completed","10","","",""
"No, never","2017","Not Employed","(1b) general elementary school","31","0.713525323001946","0.575135556269504","0.851915089734388"
"No, never","2017","Not Employed","(1c) basic vocational qualification","33","0.827299774365528","0.714322324221176","0.940277224509879"
"No, never","2017","Not Employed","(2b) intermediate general qualification","28","","",""
"No, never","2017","Not Employed","(2a) intermediate vocational","40","0.789240364136215","0.683361560085735","0.895119168186694"
"No, never","2017","Not Employed","(2c_gen) general maturity certificate","41","0.794993204813441","0.692843220954039","0.897143188672843"
"No, never","2017","Not Employed","(2c_voc) vocational maturity certificate","20","","",""
"No, never","2017","Not Employed","(3a) lower tertiary education","11","","",""
"No, never","2017","Not Employed","(3b) higher tertiary education","44","0.689641751434309","0.570578561631536","0.808704941237082"
"No, never","2017","Employed","(0) in school","21","","",""
"No, never","2017","Employed","(1a) inadequately completed","138","0.652514350241479","0.588416475335728","0.716612225147231"
"No, never","2017","Employed","(1b) general elementary school","607","0.728470635379102","0.698624507038555","0.758316763719649"
"No, never","2017","Employed","(1c) basic vocational qualification","1664","0.640439396559677","0.621710998991296","0.659167794128057"
"No, never","2017","Employed","(2b) intermediate general qualification","295","0.718008241302224","0.674664056129297","0.761352426475151"
"No, never","2017","Employed","(2a) intermediate vocational","2774","0.638355474121203","0.623979374451758","0.652731573790647"
"No, never","2017","Employed","(2c_gen) general maturity certificate","512","0.595751173954735","0.562202989719935","0.629299358189535"
"No, never","2017","Employed","(2c_voc) vocational maturity certificate","1283","0.628345599993386","0.60729270785323","0.649398492133543"
"No, never","2017","Employed","(3a) lower tertiary education","871","0.639463957811798","0.614047692064276","0.66488022355932"
"No, never","2017","Employed","(3b) higher tertiary education","1691","0.522203362208933","0.504781948075921","0.539624776341945"
"Yes, every week","2017","Not Employed","(0) in school","3","","",""
"Yes, every week","2017","Not Employed","(1a) inadequately completed","1","","",""
"Yes, every week","2017","Not Employed","(1b) general elementary school","4","","",""
"Yes, every week","2017","Not Employed","(1c) basic vocational qualification","1","","",""
"Yes, every week","2017","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes, every week","2017","Not Employed","(2a) intermediate vocational","1","","",""
"Yes, every week","2017","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Yes, every week","2017","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every week","2017","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2017","Not Employed","(3b) higher tertiary education","4","","",""
"Yes, every week","2017","Employed","(0) in school","12","","",""
"Yes, every week","2017","Employed","(1a) inadequately completed","16","","",""
"Yes, every week","2017","Employed","(1b) general elementary school","43","0.0451225464836014","0.0311927684734835","0.0590523244937193"
"Yes, every week","2017","Employed","(1c) basic vocational qualification","154","0.0623377005759283","0.0529019996605107","0.0717734014913458"
"Yes, every week","2017","Employed","(2b) intermediate general qualification","30","0.0650696053498958","0.0413106880252234","0.0888285226745682"
"Yes, every week","2017","Employed","(2a) intermediate vocational","205","0.0450939718924934","0.0388851615176502","0.0513027822673366"
"Yes, every week","2017","Employed","(2c_gen) general maturity certificate","87","0.110581915204657","0.0891427824332002","0.132021047976113"
"Yes, every week","2017","Employed","(2c_voc) vocational maturity certificate","118","0.0601741120488493","0.0498138346481334","0.0705343894495652"
"Yes, every week","2017","Employed","(3a) lower tertiary education","52","0.0367172948614948","0.0267622875415294","0.0466723021814602"
"Yes, every week","2017","Employed","(3b) higher tertiary education","355","0.107818860890628","0.0970016345569717","0.118636087224285"
"Yes, every 2 weeks","2017","Not Employed","(0) in school","2","","",""
"Yes, every 2 weeks","2017","Not Employed","(1a) inadequately completed","2","","",""
"Yes, every 2 weeks","2017","Not Employed","(1b) general elementary school","2","","",""
"Yes, every 2 weeks","2017","Not Employed","(1c) basic vocational qualification","2","","",""
"Yes, every 2 weeks","2017","Not Employed","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2017","Not Employed","(2a) intermediate vocational","7","","",""
"Yes, every 2 weeks","2017","Not Employed","(2c_gen) general maturity certificate","7","","",""
"Yes, every 2 weeks","2017","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 2 weeks","2017","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2017","Not Employed","(3b) higher tertiary education","1","","",""
"Yes, every 2 weeks","2017","Employed","(0) in school","8","","",""
"Yes, every 2 weeks","2017","Employed","(1a) inadequately completed","25","","",""
"Yes, every 2 weeks","2017","Employed","(1b) general elementary school","96","0.103441049738071","0.0830044113602544","0.123877688115888"
"Yes, every 2 weeks","2017","Employed","(1c) basic vocational qualification","242","0.0927766834564411","0.0814539294167621","0.10409943749612"
"Yes, every 2 weeks","2017","Employed","(2b) intermediate general qualification","31","0.0711387121025133","0.0463772462276612","0.0959001779773654"
"Yes, every 2 weeks","2017","Employed","(2a) intermediate vocational","461","0.10425992825355","0.0951163003094759","0.113403556197623"
"Yes, every 2 weeks","2017","Employed","(2c_gen) general maturity certificate","95","0.113876471380703","0.0921606471845245","0.135592295576882"
"Yes, every 2 weeks","2017","Employed","(2c_voc) vocational maturity certificate","212","0.10907378192304","0.0954930276100204","0.12265453623606"
"Yes, every 2 weeks","2017","Employed","(3a) lower tertiary education","82","0.0616064784937366","0.0488792143866062","0.0743337426008669"
"Yes, every 2 weeks","2017","Employed","(3b) higher tertiary education","289","0.0934888753403416","0.0833355438631192","0.103642206817564"
"Yes, every 3-4 weeks","2017","Not Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(1b) general elementary school","1","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(1c) basic vocational qualification","3","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(2a) intermediate vocational","5","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2017","Not Employed","(3b) higher tertiary education","4","","",""
"Yes, every 3-4 weeks","2017","Employed","(0) in school","6","","",""
"Yes, every 3-4 weeks","2017","Employed","(1a) inadequately completed","13","","",""
"Yes, every 3-4 weeks","2017","Employed","(1b) general elementary school","40","0.0485630789234706","0.0341380503402646","0.0629881075066766"
"Yes, every 3-4 weeks","2017","Employed","(1c) basic vocational qualification","142","0.0525537282017822","0.0438450025202467","0.0612624538833176"
"Yes, every 3-4 weeks","2017","Employed","(2b) intermediate general qualification","20","","",""
"Yes, every 3-4 weeks","2017","Employed","(2a) intermediate vocational","250","0.0555399547320548","0.0486872283811668","0.0623926810829428"
"Yes, every 3-4 weeks","2017","Employed","(2c_gen) general maturity certificate","40","0.0642285040498135","0.0474690065958565","0.0809880015037705"
"Yes, every 3-4 weeks","2017","Employed","(2c_voc) vocational maturity certificate","128","0.0490183919715054","0.0396123172169589","0.058424466726052"
"Yes, every 3-4 weeks","2017","Employed","(3a) lower tertiary education","97","0.0738244928694753","0.0599832131417133","0.0876657725972373"
"Yes, every 3-4 weeks","2017","Employed","(3b) higher tertiary education","263","0.0791091351420382","0.0696954551918346","0.0885228150922417"
"Rarely","2017","Not Employed","(0) in school","3","","",""
"Rarely","2017","Not Employed","(1a) inadequately completed","","","",""
"Rarely","2017","Not Employed","(1b) general elementary school","3","","",""
"Rarely","2017","Not Employed","(1c) basic vocational qualification","4","","",""
"Rarely","2017","Not Employed","(2b) intermediate general qualification","1","","",""
"Rarely","2017","Not Employed","(2a) intermediate vocational","4","","",""
"Rarely","2017","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Rarely","2017","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2017","Not Employed","(3a) lower tertiary education","1","","",""
"Rarely","2017","Not Employed","(3b) higher tertiary education","5","","",""
"Rarely","2017","Employed","(0) in school","2","","",""
"Rarely","2017","Employed","(1a) inadequately completed","20","","",""
"Rarely","2017","Employed","(1b) general elementary school","67","0.0744026894757546","0.056791895568753","0.0920134833827563"
"Rarely","2017","Employed","(1c) basic vocational qualification","320","0.151892491206172","0.137884716228322","0.165900266184021"
"Rarely","2017","Employed","(2b) intermediate general qualification","38","0.102838246470522","0.0735791690982095","0.132097323842835"
"Rarely","2017","Employed","(2a) intermediate vocational","601","0.1567506710007","0.145872608739719","0.16762873326168"
"Rarely","2017","Employed","(2c_gen) general maturity certificate","88","0.115561935410092","0.0937068102284592","0.137417060591724"
"Rarely","2017","Employed","(2c_voc) vocational maturity certificate","283","0.153388114063219","0.137688792988725","0.169087435137713"
"Rarely","2017","Employed","(3a) lower tertiary education","269","0.188387775963496","0.167689698265854","0.209085853661137"
"Rarely","2017","Employed","(3b) higher tertiary education","560","0.197379766418059","0.183497882915883","0.211261649920235"
"No, never","2018","Not Employed","(0) in school","","","",""
"No, never","2018","Not Employed","(1a) inadequately completed","","","",""
"No, never","2018","Not Employed","(1b) general elementary school","","","",""
"No, never","2018","Not Employed","(1c) basic vocational qualification","","","",""
"No, never","2018","Not Employed","(2b) intermediate general qualification","","","",""
"No, never","2018","Not Employed","(2a) intermediate vocational","","","",""
"No, never","2018","Not Employed","(2c_gen) general maturity certificate","","","",""
"No, never","2018","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"No, never","2018","Not Employed","(3a) lower tertiary education","","","",""
"No, never","2018","Not Employed","(3b) higher tertiary education","","","",""
"No, never","2018","Employed","(0) in school","","","",""
"No, never","2018","Employed","(1a) inadequately completed","","","",""
"No, never","2018","Employed","(1b) general elementary school","","","",""
"No, never","2018","Employed","(1c) basic vocational qualification","","","",""
"No, never","2018","Employed","(2b) intermediate general qualification","","","",""
"No, never","2018","Employed","(2a) intermediate vocational","","","",""
"No, never","2018","Employed","(2c_gen) general maturity certificate","","","",""
"No, never","2018","Employed","(2c_voc) vocational maturity certificate","","","",""
"No, never","2018","Employed","(3a) lower tertiary education","","","",""
"No, never","2018","Employed","(3b) higher tertiary education","","","",""
"Yes, every week","2018","Not Employed","(0) in school","","","",""
"Yes, every week","2018","Not Employed","(1a) inadequately completed","","","",""
"Yes, every week","2018","Not Employed","(1b) general elementary school","","","",""
"Yes, every week","2018","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every week","2018","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every week","2018","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every week","2018","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2018","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2018","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2018","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every week","2018","Employed","(0) in school","","","",""
"Yes, every week","2018","Employed","(1a) inadequately completed","","","",""
"Yes, every week","2018","Employed","(1b) general elementary school","","","",""
"Yes, every week","2018","Employed","(1c) basic vocational qualification","","","",""
"Yes, every week","2018","Employed","(2b) intermediate general qualification","","","",""
"Yes, every week","2018","Employed","(2a) intermediate vocational","","","",""
"Yes, every week","2018","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2018","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2018","Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2018","Employed","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2018","Not Employed","(0) in school","","","",""
"Yes, every 2 weeks","2018","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2018","Not Employed","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2018","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2018","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2018","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2018","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2018","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2018","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2018","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2018","Employed","(0) in school","","","",""
"Yes, every 2 weeks","2018","Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2018","Employed","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2018","Employed","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2018","Employed","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2018","Employed","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2018","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2018","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2018","Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2018","Employed","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2018","Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2018","Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2018","Employed","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2018","Employed","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2018","Employed","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2018","Employed","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2018","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2018","Employed","(3b) higher tertiary education","","","",""
