"plb0219","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2016","secondary school degree","general elemantary","","","",""
"Yes, every 2 weeks","2016","secondary school degree","middle vocational","","","",""
"Yes, every 2 weeks","2016","secondary school degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2016","secondary school degree","higher vocational","","","",""
"Yes, every 2 weeks","2016","secondary school degree","higher education","","","",""
"Yes, every 2 weeks","2016","college entrance qualification","in school","","","",""
"Yes, every 2 weeks","2016","college entrance qualification","inadequately","","","",""
"Yes, every 2 weeks","2016","college entrance qualification","general elemantary","","","",""
"Yes, every 2 weeks","2016","college entrance qualification","middle vocational","","","",""
"Yes, every 2 weeks","2016","college entrance qualification","vocational + Abi","","","",""
"Yes, every 2 weeks","2016","college entrance qualification","higher vocational","","","",""
"Yes, every 2 weeks","2016","college entrance qualification","higher education","","","",""
"Yes, every 2 weeks","2016","Other degree","in school","","","",""
"Yes, every 2 weeks","2016","Other degree","inadequately","","","",""
"Yes, every 2 weeks","2016","Other degree","general elemantary","","","",""
"Yes, every 2 weeks","2016","Other degree","middle vocational","","","",""
"Yes, every 2 weeks","2016","Other degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2016","Other degree","higher vocational","","","",""
"Yes, every 2 weeks","2016","Other degree","higher education","","","",""
"Yes, every 2 weeks","2016","no degree/no degree yet","in school","","","",""
"Yes, every 2 weeks","2016","no degree/no degree yet","inadequately","","","",""
"Yes, every 2 weeks","2016","no degree/no degree yet","general elemantary","","","",""
"Yes, every 2 weeks","2016","no degree/no degree yet","middle vocational","","","",""
"Yes, every 2 weeks","2016","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 2 weeks","2016","no degree/no degree yet","higher vocational","","","",""
"Yes, every 2 weeks","2016","no degree/no degree yet","higher education","","","",""
"Yes, every 3-4 weeks","2016","lower secondary degree","in school","","","",""
"Yes, every 3-4 weeks","2016","lower secondary degree","inadequately","","","",""
"Yes, every 3-4 weeks","2016","lower secondary degree","general elemantary","","","",""
"Yes, every 3-4 weeks","2016","lower secondary degree","middle vocational","","","",""
"Yes, every 3-4 weeks","2016","lower secondary degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2016","lower secondary degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2016","lower secondary degree","higher education","","","",""
"Yes, every 3-4 weeks","2016","secondary school degree","in school","","","",""
"Yes, every 3-4 weeks","2016","secondary school degree","inadequately","","","",""
"Yes, every 3-4 weeks","2016","secondary school degree","general elemantary","","","",""
"Yes, every 3-4 weeks","2016","secondary school degree","middle vocational","","","",""
"Yes, every 3-4 weeks","2016","secondary school degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2016","secondary school degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2016","secondary school degree","higher education","","","",""
"Yes, every 3-4 weeks","2016","college entrance qualification","in school","","","",""
"Yes, every 3-4 weeks","2016","college entrance qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2016","college entrance qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2016","college entrance qualification","middle vocational","","","",""
"Yes, every 3-4 weeks","2016","college entrance qualification","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2016","college entrance qualification","higher vocational","","","",""
"Yes, every 3-4 weeks","2016","college entrance qualification","higher education","","","",""
"Yes, every 3-4 weeks","2016","Other degree","in school","","","",""
"Yes, every 3-4 weeks","2016","Other degree","inadequately","","","",""
"Yes, every 3-4 weeks","2016","Other degree","general elemantary","","","",""
"Yes, every 3-4 weeks","2016","Other degree","middle vocational","","","",""
"Yes, every 3-4 weeks","2016","Other degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2016","Other degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2016","Other degree","higher education","","","",""
"Yes, every 3-4 weeks","2016","no degree/no degree yet","in school","","","",""
"Yes, every 3-4 weeks","2016","no degree/no degree yet","inadequately","","","",""
"Yes, every 3-4 weeks","2016","no degree/no degree yet","general elemantary","","","",""
"Yes, every 3-4 weeks","2016","no degree/no degree yet","middle vocational","","","",""
"Yes, every 3-4 weeks","2016","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2016","no degree/no degree yet","higher vocational","","","",""
"Yes, every 3-4 weeks","2016","no degree/no degree yet","higher education","","","",""
"Rarely","2016","lower secondary degree","in school","","","",""
"Rarely","2016","lower secondary degree","inadequately","","","",""
"Rarely","2016","lower secondary degree","general elemantary","","","",""
"Rarely","2016","lower secondary degree","middle vocational","","","",""
"Rarely","2016","lower secondary degree","vocational + Abi","","","",""
"Rarely","2016","lower secondary degree","higher vocational","","","",""
"Rarely","2016","lower secondary degree","higher education","","","",""
"Rarely","2016","secondary school degree","in school","","","",""
"Rarely","2016","secondary school degree","inadequately","","","",""
"Rarely","2016","secondary school degree","general elemantary","","","",""
"Rarely","2016","secondary school degree","middle vocational","","","",""
"Rarely","2016","secondary school degree","vocational + Abi","","","",""
"Rarely","2016","secondary school degree","higher vocational","","","",""
"Rarely","2016","secondary school degree","higher education","","","",""
"Rarely","2016","college entrance qualification","in school","","","",""
"Rarely","2016","college entrance qualification","inadequately","","","",""
"Rarely","2016","college entrance qualification","general elemantary","","","",""
"Rarely","2016","college entrance qualification","middle vocational","","","",""
"Rarely","2016","college entrance qualification","vocational + Abi","","","",""
"Rarely","2016","college entrance qualification","higher vocational","","","",""
"Rarely","2016","college entrance qualification","higher education","","","",""
"Rarely","2016","Other degree","in school","","","",""
"Rarely","2016","Other degree","inadequately","","","",""
"Rarely","2016","Other degree","general elemantary","","","",""
"Rarely","2016","Other degree","middle vocational","","","",""
"Rarely","2016","Other degree","vocational + Abi","","","",""
"Rarely","2016","Other degree","higher vocational","","","",""
"Rarely","2016","Other degree","higher education","","","",""
"Rarely","2016","no degree/no degree yet","in school","","","",""
"Rarely","2016","no degree/no degree yet","inadequately","","","",""
"Rarely","2016","no degree/no degree yet","general elemantary","","","",""
"Rarely","2016","no degree/no degree yet","middle vocational","","","",""
"Rarely","2016","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2016","no degree/no degree yet","higher vocational","","","",""
"Rarely","2016","no degree/no degree yet","higher education","","","",""
"No, never","2017","lower secondary degree","in school","","","",""
"No, never","2017","lower secondary degree","inadequately","","","",""
"No, never","2017","lower secondary degree","general elemantary","425","0.736936916821922","0.701706516727563","0.77216731691628"
"No, never","2017","lower secondary degree","middle vocational","1327","0.656727958180261","0.635814422326596","0.677641494033927"
"No, never","2017","lower secondary degree","vocational + Abi","2","","",""
"No, never","2017","lower secondary degree","higher vocational","78","0.48431092914291","0.404067208870811","0.56455464941501"
"No, never","2017","lower secondary degree","higher education","19","","",""
"No, never","2017","secondary school degree","in school","","","",""
"No, never","2017","secondary school degree","inadequately","","","",""
"No, never","2017","secondary school degree","general elemantary","323","0.737460606720359","0.696624219478407","0.778296993962311"
"No, never","2017","secondary school degree","middle vocational","2505","0.648191997058587","0.633060555744723","0.66332343837245"
"No, never","2017","secondary school degree","vocational + Abi","6","","",""
"No, never","2017","secondary school degree","higher vocational","306","0.586499208100345","0.544090494505455","0.628907921695235"
"No, never","2017","secondary school degree","higher education","233","0.631919810900234","0.58237483673243","0.681464785068038"
"No, never","2017","college entrance qualification","in school","","","",""
"No, never","2017","college entrance qualification","inadequately","","","",""
"No, never","2017","college entrance qualification","general elemantary","","","",""
"No, never","2017","college entrance qualification","middle vocational","412","0.596556027009902","0.559736929547084","0.63337512447272"
"No, never","2017","college entrance qualification","vocational + Abi","859","0.639425044171901","0.613619390105906","0.665230698237897"
"No, never","2017","college entrance qualification","higher vocational","195","0.615608121025566","0.562963931831843","0.668252310219289"
"No, never","2017","college entrance qualification","higher education","1867","0.551219933411092","0.534516528630182","0.567923338192001"
"No, never","2017","Other degree","in school","","","",""
"No, never","2017","Other degree","inadequately","13","","",""
"No, never","2017","Other degree","general elemantary","200","0.715601117103791","0.662378895613183","0.7688233385944"
"No, never","2017","Other degree","middle vocational","425","0.61964963566501","0.581589257421251","0.657710013908769"
"No, never","2017","Other degree","vocational + Abi","236","0.618016358671986","0.568642281819005","0.667390435524968"
"No, never","2017","Other degree","higher vocational","16","","",""
"No, never","2017","Other degree","higher education","449","0.585061697828513","0.548587841893048","0.621535553763979"
"No, never","2017","no degree/no degree yet","in school","35","0.439775283933485","0.3243195628354","0.55523100503157"
"No, never","2017","no degree/no degree yet","inadequately","119","0.68156816248081","0.610699059430457","0.752437265531162"
"No, never","2017","no degree/no degree yet","general elemantary","","","",""
"No, never","2017","no degree/no degree yet","middle vocational","27","","",""
"No, never","2017","no degree/no degree yet","vocational + Abi","","","",""
"No, never","2017","no degree/no degree yet","higher vocational","2","","",""
"No, never","2017","no degree/no degree yet","higher education","4","","",""
"Yes, every week","2017","lower secondary degree","in school","","","",""
"Yes, every week","2017","lower secondary degree","inadequately","","","",""
"Yes, every week","2017","lower secondary degree","general elemantary","27","","",""
"Yes, every week","2017","lower secondary degree","middle vocational","117","0.059123251793451","0.0487345562197818","0.0695119473671203"
"Yes, every week","2017","lower secondary degree","vocational + Abi","","","",""
"Yes, every week","2017","lower secondary degree","higher vocational","9","","",""
"Yes, every week","2017","lower secondary degree","higher education","1","","",""
"Yes, every week","2017","secondary school degree","in school","","","",""
"Yes, every week","2017","secondary school degree","inadequately","","","",""
"Yes, every week","2017","secondary school degree","general elemantary","31","0.0591426398494859","0.0372502633843159","0.0810350163146559"
"Yes, every week","2017","secondary school degree","middle vocational","178","0.043242352783822","0.0367972293815911","0.0496874761860529"
"Yes, every week","2017","secondary school degree","vocational + Abi","","","",""
"Yes, every week","2017","secondary school degree","higher vocational","27","","",""
"Yes, every week","2017","secondary school degree","higher education","12","","",""
"Yes, every week","2017","college entrance qualification","in school","","","",""
"Yes, every week","2017","college entrance qualification","inadequately","","","",""
"Yes, every week","2017","college entrance qualification","general elemantary","","","",""
"Yes, every week","2017","college entrance qualification","middle vocational","72","0.10237547224064","0.0796244341073317","0.125126510373949"
"Yes, every week","2017","college entrance qualification","vocational + Abi","75","0.0630206042758672","0.0499610434497733","0.0760801651019612"
"Yes, every week","2017","college entrance qualification","higher vocational","18","","",""
"Yes, every week","2017","college entrance qualification","higher education","342","0.0923317177426086","0.082609512017347","0.10205392346787"
"Yes, every week","2017","Other degree","in school","","","",""
"Yes, every week","2017","Other degree","inadequately","","","",""
"Yes, every week","2017","Other degree","general elemantary","20","","",""
"Yes, every week","2017","Other degree","middle vocational","49","0.0976069182867423","0.0743396037169076","0.120874232856577"
"Yes, every week","2017","Other degree","vocational + Abi","27","","",""
"Yes, every week","2017","Other degree","higher vocational","","","",""
"Yes, every week","2017","Other degree","higher education","44","0.0982837592444878","0.0762461282083084","0.120321390280667"
"Yes, every week","2017","no degree/no degree yet","in school","15","","",""
"Yes, every week","2017","no degree/no degree yet","inadequately","11","","",""
"Yes, every week","2017","no degree/no degree yet","general elemantary","","","",""
"Yes, every week","2017","no degree/no degree yet","middle vocational","5","","",""
"Yes, every week","2017","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every week","2017","no degree/no degree yet","higher vocational","1","","",""
"Yes, every week","2017","no degree/no degree yet","higher education","","","",""
"Yes, every 2 weeks","2017","lower secondary degree","in school","","","",""
"Yes, every 2 weeks","2017","lower secondary degree","inadequately","","","",""
"Yes, every 2 weeks","2017","lower secondary degree","general elemantary","76","0.103203255360845","0.0788606994796324","0.127545811242058"
"Yes, every 2 weeks","2017","lower secondary degree","middle vocational","176","0.0903538826687775","0.0777261569321932","0.102981608405362"
"Yes, every 2 weeks","2017","lower secondary degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2017","lower secondary degree","higher vocational","13","","",""
"Yes, every 2 weeks","2017","lower secondary degree","higher education","1","","",""
"Yes, every 2 weeks","2017","secondary school degree","in school","","","",""
"Yes, every 2 weeks","2017","secondary school degree","inadequately","","","",""
"Yes, every 2 weeks","2017","secondary school degree","general elemantary","33","0.0699426234267264","0.046272174678353","0.0936130721750997"
"Yes, every 2 weeks","2017","secondary school degree","middle vocational","419","0.108671207722794","0.0988095069063736","0.118532908539215"
"Yes, every 2 weeks","2017","secondary school degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2017","secondary school degree","higher vocational","49","0.0790155789557803","0.0557846960166255","0.102246461894935"
"Yes, every 2 weeks","2017","secondary school degree","higher education","36","0.107243120208205","0.0754561801752287","0.139030060241181"
"Yes, every 2 weeks","2017","college entrance qualification","in school","","","",""
"Yes, every 2 weeks","2017","college entrance qualification","inadequately","","","",""
"Yes, every 2 weeks","2017","college entrance qualification","general elemantary","","","",""
"Yes, every 2 weeks","2017","college entrance qualification","middle vocational","81","0.116583392523291","0.0924978170205565","0.140668968026025"
"Yes, every 2 weeks","2017","college entrance qualification","vocational + Abi","137","0.103558901212593","0.0871840686814502","0.119933733743735"
"Yes, every 2 weeks","2017","college entrance qualification","higher vocational","22","","",""
"Yes, every 2 weeks","2017","college entrance qualification","higher education","244","0.0757694036372721","0.0668822461856681","0.084656561088876"
"Yes, every 2 weeks","2017","Other degree","in school","","","",""
"Yes, every 2 weeks","2017","Other degree","inadequately","1","","",""
"Yes, every 2 weeks","2017","Other degree","general elemantary","21","","",""
"Yes, every 2 weeks","2017","Other degree","middle vocational","75","0.105308892766143","0.0812443748452727","0.129373410687014"
"Yes, every 2 weeks","2017","Other degree","vocational + Abi","51","0.159359545198988","0.12216572348923","0.196553366908746"
"Yes, every 2 weeks","2017","Other degree","higher vocational","5","","",""
"Yes, every 2 weeks","2017","Other degree","higher education","80","0.0987345411281288","0.076651951511521","0.120817130744737"
"Yes, every 2 weeks","2017","no degree/no degree yet","in school","10","","",""
"Yes, every 2 weeks","2017","no degree/no degree yet","inadequately","13","","",""
"Yes, every 2 weeks","2017","no degree/no degree yet","general elemantary","","","",""
"Yes, every 2 weeks","2017","no degree/no degree yet","middle vocational","14","","",""
"Yes, every 2 weeks","2017","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 2 weeks","2017","no degree/no degree yet","higher vocational","","","",""
"Yes, every 2 weeks","2017","no degree/no degree yet","higher education","1","","",""
"Yes, every 3-4 weeks","2017","lower secondary degree","in school","","","",""
"Yes, every 3-4 weeks","2017","lower secondary degree","inadequately","","","",""
"Yes, every 3-4 weeks","2017","lower secondary degree","general elemantary","26","","",""
"Yes, every 3-4 weeks","2017","lower secondary degree","middle vocational","106","0.0487477697563867","0.0392626959308405","0.0582328435819329"
"Yes, every 3-4 weeks","2017","lower secondary degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2017","lower secondary degree","higher vocational","19","","",""
"Yes, every 3-4 weeks","2017","lower secondary degree","higher education","1","","",""
"Yes, every 3-4 weeks","2017","secondary school degree","in school","","","",""
"Yes, every 3-4 weeks","2017","secondary school degree","inadequately","","","",""
"Yes, every 3-4 weeks","2017","secondary school degree","general elemantary","20","","",""
"Yes, every 3-4 weeks","2017","secondary school degree","middle vocational","225","0.0563793379203862","0.0490707358791125","0.06368793996166"
"Yes, every 3-4 weeks","2017","secondary school degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2017","secondary school degree","higher vocational","30","0.0469233296104661","0.0287120047592315","0.0651346544617006"
"Yes, every 3-4 weeks","2017","secondary school degree","higher education","23","","",""
"Yes, every 3-4 weeks","2017","college entrance qualification","in school","","","",""
"Yes, every 3-4 weeks","2017","college entrance qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2017","college entrance qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2017","college entrance qualification","middle vocational","37","0.0575313577544659","0.0400553724779716","0.0750073430309602"
"Yes, every 3-4 weeks","2017","college entrance qualification","vocational + Abi","94","0.0515969292233847","0.0397083303497725","0.063485528096997"
"Yes, every 3-4 weeks","2017","college entrance qualification","higher vocational","15","","",""
"Yes, every 3-4 weeks","2017","college entrance qualification","higher education","285","0.0774007270034082","0.0684263389779373","0.0863751150288791"
"Yes, every 3-4 weeks","2017","Other degree","in school","","","",""
"Yes, every 3-4 weeks","2017","Other degree","inadequately","2","","",""
"Yes, every 3-4 weeks","2017","Other degree","general elemantary","13","","",""
"Yes, every 3-4 weeks","2017","Other degree","middle vocational","26","","",""
"Yes, every 3-4 weeks","2017","Other degree","vocational + Abi","20","","",""
"Yes, every 3-4 weeks","2017","Other degree","higher vocational","1","","",""
"Yes, every 3-4 weeks","2017","Other degree","higher education","45","0.0765298652123929","0.0568502780459033","0.0962094523788826"
"Yes, every 3-4 weeks","2017","no degree/no degree yet","in school","6","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","inadequately","9","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","general elemantary","","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","middle vocational","5","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","higher vocational","","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","higher education","","","",""
"Rarely","2017","lower secondary degree","in school","","","",""
"Rarely","2017","lower secondary degree","inadequately","","","",""
"Rarely","2017","lower secondary degree","general elemantary","46","0.0759481455228812","0.054750910051555","0.0971453809942075"
"Rarely","2017","lower secondary degree","middle vocational","254","0.145047137601123","0.129536088858355","0.160558186343892"
"Rarely","2017","lower secondary degree","vocational + Abi","","","",""
"Rarely","2017","lower secondary degree","higher vocational","30","0.180361603644323","0.118625651822106","0.242097555466541"
"Rarely","2017","lower secondary degree","higher education","10","","",""
"Rarely","2017","secondary school degree","in school","","","",""
"Rarely","2017","secondary school degree","inadequately","","","",""
"Rarely","2017","secondary school degree","general elemantary","39","0.0945714579028455","0.0674140825984021","0.121728833207289"
"Rarely","2017","secondary school degree","middle vocational","499","0.143515104514411","0.132405866587478","0.154624342441344"
"Rarely","2017","secondary school degree","vocational + Abi","","","",""
"Rarely","2017","secondary school degree","higher vocational","106","0.234231572428516","0.197759985845062","0.27070315901197"
"Rarely","2017","secondary school degree","higher education","60","0.174947060870609","0.13591768266388","0.213976439077337"
"Rarely","2017","college entrance qualification","in school","","","",""
"Rarely","2017","college entrance qualification","inadequately","","","",""
"Rarely","2017","college entrance qualification","general elemantary","","","",""
"Rarely","2017","college entrance qualification","middle vocational","80","0.126953750471701","0.101967718182701","0.151939782760701"
"Rarely","2017","college entrance qualification","vocational + Abi","165","0.142398521116254","0.123617561854748","0.16117948037776"
"Rarely","2017","college entrance qualification","higher vocational","78","0.234161885598089","0.188333162089883","0.279990609106295"
"Rarely","2017","college entrance qualification","higher education","668","0.203278218205619","0.189762954087619","0.21679348232362"
"Rarely","2017","Other degree","in school","","","",""
"Rarely","2017","Other degree","inadequately","2","","",""
"Rarely","2017","Other degree","general elemantary","22","","",""
"Rarely","2017","Other degree","middle vocational","50","0.127919631547775","0.101734489310664","0.154104773784887"
"Rarely","2017","Other degree","vocational + Abi","38","0.100359739307604","0.0698252384736162","0.130894240141592"
"Rarely","2017","Other degree","higher vocational","4","","",""
"Rarely","2017","Other degree","higher education","83","0.141390136586477","0.115597450314959","0.167182822857995"
"Rarely","2017","no degree/no degree yet","in school","5","","",""
"Rarely","2017","no degree/no degree yet","inadequately","14","","",""
"Rarely","2017","no degree/no degree yet","general elemantary","","","",""
"Rarely","2017","no degree/no degree yet","middle vocational","6","","",""
"Rarely","2017","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2017","no degree/no degree yet","higher vocational","","","",""
"Rarely","2017","no degree/no degree yet","higher education","","","",""
"No, never","2018","lower secondary degree","in school","","","",""
"No, never","2018","lower secondary degree","inadequately","","","",""
"No, never","2018","lower secondary degree","general elemantary","","","",""
"No, never","2018","lower secondary degree","middle vocational","","","",""
"No, never","2018","lower secondary degree","vocational + Abi","","","",""
"No, never","2018","lower secondary degree","higher vocational","","","",""
"No, never","2018","lower secondary degree","higher education","","","",""
"No, never","2018","secondary school degree","in school","","","",""
"No, never","2018","secondary school degree","inadequately","","","",""
"No, never","2018","secondary school degree","general elemantary","","","",""
"No, never","2018","secondary school degree","middle vocational","","","",""
"No, never","2018","secondary school degree","vocational + Abi","","","",""
"No, never","2018","secondary school degree","higher vocational","","","",""
"No, never","2018","secondary school degree","higher education","","","",""
"No, never","2018","college entrance qualification","in school","","","",""
"No, never","2018","college entrance qualification","inadequately","","","",""
"No, never","2018","college entrance qualification","general elemantary","","","",""
"No, never","2018","college entrance qualification","middle vocational","","","",""
"No, never","2018","college entrance qualification","vocational + Abi","","","",""
"No, never","2018","college entrance qualification","higher vocational","","","",""
"No, never","2018","college entrance qualification","higher education","","","",""
"No, never","2018","Other degree","in school","","","",""
"No, never","2018","Other degree","inadequately","","","",""
"No, never","2018","Other degree","general elemantary","","","",""
"No, never","2018","Other degree","middle vocational","","","",""
"No, never","2018","Other degree","vocational + Abi","","","",""
"No, never","2018","Other degree","higher vocational","","","",""
"No, never","2018","Other degree","higher education","","","",""
"No, never","2018","no degree/no degree yet","in school","","","",""
"No, never","2018","no degree/no degree yet","inadequately","","","",""
"No, never","2018","no degree/no degree yet","general elemantary","","","",""
"No, never","2018","no degree/no degree yet","middle vocational","","","",""
"No, never","2018","no degree/no degree yet","vocational + Abi","","","",""
"No, never","2018","no degree/no degree yet","higher vocational","","","",""
"No, never","2018","no degree/no degree yet","higher education","","","",""
"Yes, every week","2018","lower secondary degree","in school","","","",""
"Yes, every week","2018","lower secondary degree","inadequately","","","",""
"Yes, every week","2018","lower secondary degree","general elemantary","","","",""
"Yes, every week","2018","lower secondary degree","middle vocational","","","",""
"Yes, every week","2018","lower secondary degree","vocational + Abi","","","",""
"Yes, every week","2018","lower secondary degree","higher vocational","","","",""
"Yes, every week","2018","lower secondary degree","higher education","","","",""
"Yes, every week","2018","secondary school degree","in school","","","",""
"Yes, every week","2018","secondary school degree","inadequately","","","",""
"Yes, every week","2018","secondary school degree","general elemantary","","","",""
"Yes, every week","2018","secondary school degree","middle vocational","","","",""
"Yes, every week","2018","secondary school degree","vocational + Abi","","","",""
"Yes, every week","2018","secondary school degree","higher vocational","","","",""
"Yes, every week","2018","secondary school degree","higher education","","","",""
"Yes, every week","2018","college entrance qualification","in school","","","",""
"Yes, every week","2018","college entrance qualification","inadequately","","","",""
"Yes, every week","2018","college entrance qualification","general elemantary","","","",""
"Yes, every week","2018","college entrance qualification","middle vocational","","","",""
"Yes, every week","2018","college entrance qualification","vocational + Abi","","","",""
"Yes, every week","2018","college entrance qualification","higher vocational","","","",""
"Yes, every week","2018","college entrance qualification","higher education","","","",""
"Yes, every week","2018","Other degree","in school","","","",""
"Yes, every week","2018","Other degree","inadequately","","","",""
"Yes, every week","2018","Other degree","general elemantary","","","",""
"Yes, every week","2018","Other degree","middle vocational","","","",""
"Yes, every week","2018","Other degree","vocational + Abi","","","",""
"Yes, every week","2018","Other degree","higher vocational","","","",""
"Yes, every week","2018","Other degree","higher education","","","",""
"Yes, every week","2018","no degree/no degree yet","in school","","","",""
"Yes, every week","2018","no degree/no degree yet","inadequately","","","",""
"Yes, every week","2018","no degree/no degree yet","general elemantary","","","",""
"Yes, every week","2018","no degree/no degree yet","middle vocational","","","",""
"Yes, every week","2018","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every week","2018","no degree/no degree yet","higher vocational","","","",""
"Yes, every week","2018","no degree/no degree yet","higher education","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","in school","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","inadequately","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","general elemantary","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","middle vocational","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","higher vocational","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","higher education","","","",""
"Yes, every 2 weeks","2018","secondary school degree","in school","","","",""
"Yes, every 2 weeks","2018","secondary school degree","inadequately","","","",""
"Yes, every 2 weeks","2018","secondary school degree","general elemantary","","","",""
"Yes, every 2 weeks","2018","secondary school degree","middle vocational","","","",""
"Yes, every 2 weeks","2018","secondary school degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","secondary school degree","higher vocational","","","",""
"Yes, every 2 weeks","2018","secondary school degree","higher education","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","in school","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","inadequately","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","general elemantary","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","middle vocational","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","higher vocational","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","higher education","","","",""
"Yes, every 2 weeks","2018","Other degree","in school","","","",""
"Yes, every 2 weeks","2018","Other degree","inadequately","","","",""
"Yes, every 2 weeks","2018","Other degree","general elemantary","","","",""
"Yes, every 2 weeks","2018","Other degree","middle vocational","","","",""
"Yes, every 2 weeks","2018","Other degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","Other degree","higher vocational","","","",""
"Yes, every 2 weeks","2018","Other degree","higher education","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","in school","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","inadequately","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","general elemantary","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","middle vocational","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","higher vocational","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","higher education","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","in school","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","inadequately","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","higher education","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","in school","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","inadequately","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","higher education","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","in school","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","higher education","","","",""
"Yes, every 3-4 weeks","2018","Other degree","in school","","","",""
"Yes, every 3-4 weeks","2018","Other degree","inadequately","","","",""
"Yes, every 3-4 weeks","2018","Other degree","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","Other degree","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","Other degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","Other degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","Other degree","higher education","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","in school","","","",""
