"plb0219","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2016","35-65 y.","in school","","","",""
"Yes, every week","2016","35-65 y.","inadequately","","","",""
"Yes, every week","2016","35-65 y.","general elemantary","","","",""
"Yes, every week","2016","35-65 y.","middle vocational","","","",""
"Yes, every week","2016","35-65 y.","vocational + Abi","","","",""
"Yes, every week","2016","35-65 y.","higher vocational","","","",""
"Yes, every week","2016","35-65 y.","higher education","","","",""
"Yes, every week","2016","66 and older","in school","","","",""
"Yes, every week","2016","66 and older","inadequately","","","",""
"Yes, every week","2016","66 and older","general elemantary","","","",""
"Yes, every week","2016","66 and older","middle vocational","","","",""
"Yes, every week","2016","66 and older","vocational + Abi","","","",""
"Yes, every week","2016","66 and older","higher vocational","","","",""
"Yes, every week","2016","66 and older","higher education","","","",""
"Yes, every 2 weeks","2016","16-34 y.","in school","","","",""
"Yes, every 2 weeks","2016","16-34 y.","inadequately","","","",""
"Yes, every 2 weeks","2016","16-34 y.","general elemantary","","","",""
"Yes, every 2 weeks","2016","16-34 y.","middle vocational","","","",""
"Yes, every 2 weeks","2016","16-34 y.","vocational + Abi","","","",""
"Yes, every 2 weeks","2016","16-34 y.","higher vocational","","","",""
"Yes, every 2 weeks","2016","16-34 y.","higher education","","","",""
"Yes, every 2 weeks","2016","35-65 y.","in school","","","",""
"Yes, every 2 weeks","2016","35-65 y.","inadequately","","","",""
"Yes, every 2 weeks","2016","35-65 y.","general elemantary","","","",""
"Yes, every 2 weeks","2016","35-65 y.","middle vocational","","","",""
"Yes, every 2 weeks","2016","35-65 y.","vocational + Abi","","","",""
"Yes, every 2 weeks","2016","35-65 y.","higher vocational","","","",""
"Yes, every 2 weeks","2016","35-65 y.","higher education","","","",""
"Yes, every 2 weeks","2016","66 and older","in school","","","",""
"Yes, every 2 weeks","2016","66 and older","inadequately","","","",""
"Yes, every 2 weeks","2016","66 and older","general elemantary","","","",""
"Yes, every 2 weeks","2016","66 and older","middle vocational","","","",""
"Yes, every 2 weeks","2016","66 and older","vocational + Abi","","","",""
"Yes, every 2 weeks","2016","66 and older","higher vocational","","","",""
"Yes, every 2 weeks","2016","66 and older","higher education","","","",""
"Yes, every 3-4 weeks","2016","16-34 y.","in school","","","",""
"Yes, every 3-4 weeks","2016","16-34 y.","inadequately","","","",""
"Yes, every 3-4 weeks","2016","16-34 y.","general elemantary","","","",""
"Yes, every 3-4 weeks","2016","16-34 y.","middle vocational","","","",""
"Yes, every 3-4 weeks","2016","16-34 y.","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2016","16-34 y.","higher vocational","","","",""
"Yes, every 3-4 weeks","2016","16-34 y.","higher education","","","",""
"Yes, every 3-4 weeks","2016","35-65 y.","in school","","","",""
"Yes, every 3-4 weeks","2016","35-65 y.","inadequately","","","",""
"Yes, every 3-4 weeks","2016","35-65 y.","general elemantary","","","",""
"Yes, every 3-4 weeks","2016","35-65 y.","middle vocational","","","",""
"Yes, every 3-4 weeks","2016","35-65 y.","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2016","35-65 y.","higher vocational","","","",""
"Yes, every 3-4 weeks","2016","35-65 y.","higher education","","","",""
"Yes, every 3-4 weeks","2016","66 and older","in school","","","",""
"Yes, every 3-4 weeks","2016","66 and older","inadequately","","","",""
"Yes, every 3-4 weeks","2016","66 and older","general elemantary","","","",""
"Yes, every 3-4 weeks","2016","66 and older","middle vocational","","","",""
"Yes, every 3-4 weeks","2016","66 and older","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2016","66 and older","higher vocational","","","",""
"Yes, every 3-4 weeks","2016","66 and older","higher education","","","",""
"Rarely","2016","16-34 y.","in school","","","",""
"Rarely","2016","16-34 y.","inadequately","","","",""
"Rarely","2016","16-34 y.","general elemantary","","","",""
"Rarely","2016","16-34 y.","middle vocational","","","",""
"Rarely","2016","16-34 y.","vocational + Abi","","","",""
"Rarely","2016","16-34 y.","higher vocational","","","",""
"Rarely","2016","16-34 y.","higher education","","","",""
"Rarely","2016","35-65 y.","in school","","","",""
"Rarely","2016","35-65 y.","inadequately","","","",""
"Rarely","2016","35-65 y.","general elemantary","","","",""
"Rarely","2016","35-65 y.","middle vocational","","","",""
"Rarely","2016","35-65 y.","vocational + Abi","","","",""
"Rarely","2016","35-65 y.","higher vocational","","","",""
"Rarely","2016","35-65 y.","higher education","","","",""
"Rarely","2016","66 and older","in school","","","",""
"Rarely","2016","66 and older","inadequately","","","",""
"Rarely","2016","66 and older","general elemantary","","","",""
"Rarely","2016","66 and older","middle vocational","","","",""
"Rarely","2016","66 and older","vocational + Abi","","","",""
"Rarely","2016","66 and older","higher vocational","","","",""
"Rarely","2016","66 and older","higher education","","","",""
"No, never","2017","16-34 y.","in school","35","0.439775283933485","0.3243195628354","0.55523100503157"
"No, never","2017","16-34 y.","inadequately","40","0.762773237740499","0.650352531142574","0.875193944338424"
"No, never","2017","16-34 y.","general elemantary","408","0.713501847833618","0.67631987862545","0.750683817041785"
"No, never","2017","16-34 y.","middle vocational","1111","0.655945484496025","0.633376302558002","0.678514666434048"
"No, never","2017","16-34 y.","vocational + Abi","259","0.620816512362518","0.573966919483272","0.667666105241764"
"No, never","2017","16-34 y.","higher vocational","76","0.682335034135022","0.596494509184773","0.768175559085272"
"No, never","2017","16-34 y.","higher education","539","0.619416993505287","0.586795821122647","0.652038165887927"
"No, never","2017","35-65 y.","in school","","","",""
"No, never","2017","35-65 y.","inadequately","91","0.649213008123318","0.566216164357198","0.732209851889437"
"No, never","2017","35-65 y.","general elemantary","524","0.757532416700194","0.726378809589303","0.788686023811085"
"No, never","2017","35-65 y.","middle vocational","3555","0.635940792585464","0.623160420425543","0.648721164745386"
"No, never","2017","35-65 y.","vocational + Abi","836","0.652005600099468","0.625941270834169","0.678069929364768"
"No, never","2017","35-65 y.","higher vocational","511","0.550453069318996","0.517953732148569","0.582952406489424"
"No, never","2017","35-65 y.","higher education","1992","0.539284267025054","0.523033292341568","0.555535241708539"
"No, never","2017","66 and older","in school","","","",""
"No, never","2017","66 and older","inadequately","1","","",""
"No, never","2017","66 and older","general elemantary","16","","",""
"No, never","2017","66 and older","middle vocational","131","0.700390454665814","0.633094955021271","0.767685954310356"
"No, never","2017","66 and older","vocational + Abi","8","","",""
"No, never","2017","66 and older","higher vocational","21","","",""
"No, never","2017","66 and older","higher education","86","0.56805490989992","0.484185203693599","0.651924616106241"
"Yes, every week","2017","16-34 y.","in school","15","","",""
"Yes, every week","2017","16-34 y.","inadequately","3","","",""
"Yes, every week","2017","16-34 y.","general elemantary","36","0.0604727742204218","0.0408704054879358","0.0800751429529078"
"Yes, every week","2017","16-34 y.","middle vocational","115","0.0609966012083311","0.0496267517772163","0.072366450639446"
"Yes, every week","2017","16-34 y.","vocational + Abi","26","","",""
"Yes, every week","2017","16-34 y.","higher vocational","8","","",""
"Yes, every week","2017","16-34 y.","higher education","56","0.0716818192407319","0.0543503153712781","0.0890133231101857"
"Yes, every week","2017","35-65 y.","in school","","","",""
"Yes, every week","2017","35-65 y.","inadequately","8","","",""
"Yes, every week","2017","35-65 y.","general elemantary","37","0.0447367417719605","0.0297096617891365","0.0597638217547845"
"Yes, every week","2017","35-65 y.","middle vocational","296","0.0522644263349883","0.0463529516505692","0.0581759010194074"
"Yes, every week","2017","35-65 y.","vocational + Abi","76","0.0711678909666639","0.0570994678707904","0.0852363140625373"
"Yes, every week","2017","35-65 y.","higher vocational","48","0.0521284738086377","0.0376060508904528","0.0666508967268225"
"Yes, every week","2017","35-65 y.","higher education","348","0.0937203027679878","0.084218588117405","0.103222017418571"
"Yes, every week","2017","66 and older","in school","","","",""
"Yes, every week","2017","66 and older","inadequately","","","",""
"Yes, every week","2017","66 and older","general elemantary","5","","",""
"Yes, every week","2017","66 and older","middle vocational","16","","",""
"Yes, every week","2017","66 and older","vocational + Abi","","","",""
"Yes, every week","2017","66 and older","higher vocational","1","","",""
"Yes, every week","2017","66 and older","higher education","7","","",""
"Yes, every 2 weeks","2017","16-34 y.","in school","10","","",""
"Yes, every 2 weeks","2017","16-34 y.","inadequately","4","","",""
"Yes, every 2 weeks","2017","16-34 y.","general elemantary","54","0.0893878301808877","0.0659250297916123","0.112850630570163"
"Yes, every 2 weeks","2017","16-34 y.","middle vocational","196","0.102922656358186","0.0884869263584255","0.117358386357947"
"Yes, every 2 weeks","2017","16-34 y.","vocational + Abi","57","0.152980180779632","0.118221454452349","0.187738907106915"
"Yes, every 2 weeks","2017","16-34 y.","higher vocational","11","","",""
"Yes, every 2 weeks","2017","16-34 y.","higher education","74","0.0811495308134589","0.0628032203605645","0.0994958412663533"
"Yes, every 2 weeks","2017","35-65 y.","in school","","","",""
"Yes, every 2 weeks","2017","35-65 y.","inadequately","10","","",""
"Yes, every 2 weeks","2017","35-65 y.","general elemantary","73","0.0816364974528931","0.0617329551975428","0.101540039708243"
"Yes, every 2 weeks","2017","35-65 y.","middle vocational","580","0.108024989950772","0.0997800478567431","0.1162699320448"
"Yes, every 2 weeks","2017","35-65 y.","vocational + Abi","130","0.0967207699097432","0.0805472090383585","0.112894330781128"
"Yes, every 2 weeks","2017","35-65 y.","higher vocational","80","0.0903605621122103","0.0716299944841897","0.109091129740231"
"Yes, every 2 weeks","2017","35-65 y.","higher education","287","0.0812531821976531","0.0723453478911812","0.090161016504125"
"Yes, every 2 weeks","2017","66 and older","in school","","","",""
"Yes, every 2 weeks","2017","66 and older","inadequately","","","",""
"Yes, every 2 weeks","2017","66 and older","general elemantary","3","","",""
"Yes, every 2 weeks","2017","66 and older","middle vocational","6","","",""
"Yes, every 2 weeks","2017","66 and older","vocational + Abi","1","","",""
"Yes, every 2 weeks","2017","66 and older","higher vocational","","","",""
"Yes, every 2 weeks","2017","66 and older","higher education","11","","",""
"Yes, every 3-4 weeks","2017","16-34 y.","in school","6","","",""
"Yes, every 3-4 weeks","2017","16-34 y.","inadequately","5","","",""
"Yes, every 3-4 weeks","2017","16-34 y.","general elemantary","22","","",""
"Yes, every 3-4 weeks","2017","16-34 y.","middle vocational","93","0.055140134745538","0.0442962242172535","0.0659840452738224"
"Yes, every 3-4 weeks","2017","16-34 y.","vocational + Abi","22","","",""
"Yes, every 3-4 weeks","2017","16-34 y.","higher vocational","2","","",""
"Yes, every 3-4 weeks","2017","16-34 y.","higher education","55","0.0798007330443807","0.0615941815901391","0.0980072844986224"
"Yes, every 3-4 weeks","2017","35-65 y.","in school","","","",""
"Yes, every 3-4 weeks","2017","35-65 y.","inadequately","6","","",""
"Yes, every 3-4 weeks","2017","35-65 y.","general elemantary","37","0.0476566487881949","0.0321706431726425","0.0631426544037473"
"Yes, every 3-4 weeks","2017","35-65 y.","middle vocational","311","0.0546853845055974","0.0486462740867939","0.0607244949244009"
"Yes, every 3-4 weeks","2017","35-65 y.","vocational + Abi","91","0.0545424705646408","0.0421167043523796","0.0669682367769019"
"Yes, every 3-4 weeks","2017","35-65 y.","higher vocational","62","0.0653647754767136","0.0492167362577689","0.0815128146956584"
"Yes, every 3-4 weeks","2017","35-65 y.","higher education","303","0.0788863472568551","0.070097912152685","0.0876747823610252"
"Yes, every 3-4 weeks","2017","66 and older","in school","","","",""
"Yes, every 3-4 weeks","2017","66 and older","inadequately","","","",""
"Yes, every 3-4 weeks","2017","66 and older","general elemantary","","","",""
"Yes, every 3-4 weeks","2017","66 and older","middle vocational","4","","",""
"Yes, every 3-4 weeks","2017","66 and older","vocational + Abi","1","","",""
"Yes, every 3-4 weeks","2017","66 and older","higher vocational","1","","",""
"Yes, every 3-4 weeks","2017","66 and older","higher education","6","","",""
"Rarely","2017","16-34 y.","in school","5","","",""
"Rarely","2017","16-34 y.","inadequately","3","","",""
"Rarely","2017","16-34 y.","general elemantary","48","0.0919684886668342","0.0682031554456665","0.115733821888002"
"Rarely","2017","16-34 y.","middle vocational","187","0.12499512319192","0.109283535114042","0.140706711269798"
"Rarely","2017","16-34 y.","vocational + Abi","48","0.130009377760875","0.097534755471408","0.162484000050341"
"Rarely","2017","16-34 y.","higher vocational","16","","",""
"Rarely","2017","16-34 y.","higher education","127","0.147950923396142","0.124096196103931","0.171805650688353"
"Rarely","2017","35-65 y.","in school","","","",""
"Rarely","2017","35-65 y.","inadequately","12","","",""
"Rarely","2017","35-65 y.","general elemantary","56","0.0684376952867576","0.0500835347151557","0.0867918558583596"
"Rarely","2017","35-65 y.","middle vocational","703","0.149084406623178","0.13962402837846","0.158544784867897"
"Rarely","2017","35-65 y.","vocational + Abi","150","0.125563268459484","0.107431913300943","0.143694623618025"
"Rarely","2017","35-65 y.","higher vocational","199","0.241693119283442","0.213723826960758","0.269662411606126"
"Rarely","2017","35-65 y.","higher education","684","0.20685590075245","0.193650121823082","0.220061679681818"
"Rarely","2017","66 and older","in school","","","",""
"Rarely","2017","66 and older","inadequately","1","","",""
"Rarely","2017","66 and older","general elemantary","3","","",""
"Rarely","2017","66 and older","middle vocational","21","","",""
"Rarely","2017","66 and older","vocational + Abi","5","","",""
"Rarely","2017","66 and older","higher vocational","7","","",""
"Rarely","2017","66 and older","higher education","24","","",""
"No, never","2018","16-34 y.","in school","","","",""
"No, never","2018","16-34 y.","inadequately","","","",""
"No, never","2018","16-34 y.","general elemantary","","","",""
"No, never","2018","16-34 y.","middle vocational","","","",""
"No, never","2018","16-34 y.","vocational + Abi","","","",""
"No, never","2018","16-34 y.","higher vocational","","","",""
"No, never","2018","16-34 y.","higher education","","","",""
"No, never","2018","35-65 y.","in school","","","",""
"No, never","2018","35-65 y.","inadequately","","","",""
"No, never","2018","35-65 y.","general elemantary","","","",""
"No, never","2018","35-65 y.","middle vocational","","","",""
"No, never","2018","35-65 y.","vocational + Abi","","","",""
"No, never","2018","35-65 y.","higher vocational","","","",""
"No, never","2018","35-65 y.","higher education","","","",""
"No, never","2018","66 and older","in school","","","",""
"No, never","2018","66 and older","inadequately","","","",""
"No, never","2018","66 and older","general elemantary","","","",""
"No, never","2018","66 and older","middle vocational","","","",""
"No, never","2018","66 and older","vocational + Abi","","","",""
"No, never","2018","66 and older","higher vocational","","","",""
"No, never","2018","66 and older","higher education","","","",""
"Yes, every week","2018","16-34 y.","in school","","","",""
"Yes, every week","2018","16-34 y.","inadequately","","","",""
"Yes, every week","2018","16-34 y.","general elemantary","","","",""
"Yes, every week","2018","16-34 y.","middle vocational","","","",""
"Yes, every week","2018","16-34 y.","vocational + Abi","","","",""
"Yes, every week","2018","16-34 y.","higher vocational","","","",""
"Yes, every week","2018","16-34 y.","higher education","","","",""
"Yes, every week","2018","35-65 y.","in school","","","",""
"Yes, every week","2018","35-65 y.","inadequately","","","",""
"Yes, every week","2018","35-65 y.","general elemantary","","","",""
"Yes, every week","2018","35-65 y.","middle vocational","","","",""
"Yes, every week","2018","35-65 y.","vocational + Abi","","","",""
"Yes, every week","2018","35-65 y.","higher vocational","","","",""
"Yes, every week","2018","35-65 y.","higher education","","","",""
"Yes, every week","2018","66 and older","in school","","","",""
"Yes, every week","2018","66 and older","inadequately","","","",""
"Yes, every week","2018","66 and older","general elemantary","","","",""
"Yes, every week","2018","66 and older","middle vocational","","","",""
"Yes, every week","2018","66 and older","vocational + Abi","","","",""
"Yes, every week","2018","66 and older","higher vocational","","","",""
"Yes, every week","2018","66 and older","higher education","","","",""
"Yes, every 2 weeks","2018","16-34 y.","in school","","","",""
"Yes, every 2 weeks","2018","16-34 y.","inadequately","","","",""
"Yes, every 2 weeks","2018","16-34 y.","general elemantary","","","",""
"Yes, every 2 weeks","2018","16-34 y.","middle vocational","","","",""
"Yes, every 2 weeks","2018","16-34 y.","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","16-34 y.","higher vocational","","","",""
"Yes, every 2 weeks","2018","16-34 y.","higher education","","","",""
"Yes, every 2 weeks","2018","35-65 y.","in school","","","",""
"Yes, every 2 weeks","2018","35-65 y.","inadequately","","","",""
"Yes, every 2 weeks","2018","35-65 y.","general elemantary","","","",""
"Yes, every 2 weeks","2018","35-65 y.","middle vocational","","","",""
"Yes, every 2 weeks","2018","35-65 y.","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","35-65 y.","higher vocational","","","",""
"Yes, every 2 weeks","2018","35-65 y.","higher education","","","",""
"Yes, every 2 weeks","2018","66 and older","in school","","","",""
"Yes, every 2 weeks","2018","66 and older","inadequately","","","",""
"Yes, every 2 weeks","2018","66 and older","general elemantary","","","",""
"Yes, every 2 weeks","2018","66 and older","middle vocational","","","",""
"Yes, every 2 weeks","2018","66 and older","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","66 and older","higher vocational","","","",""
"Yes, every 2 weeks","2018","66 and older","higher education","","","",""
"Yes, every 3-4 weeks","2018","16-34 y.","in school","","","",""
"Yes, every 3-4 weeks","2018","16-34 y.","inadequately","","","",""
"Yes, every 3-4 weeks","2018","16-34 y.","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","16-34 y.","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","16-34 y.","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","16-34 y.","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","16-34 y.","higher education","","","",""
"Yes, every 3-4 weeks","2018","35-65 y.","in school","","","",""
"Yes, every 3-4 weeks","2018","35-65 y.","inadequately","","","",""
"Yes, every 3-4 weeks","2018","35-65 y.","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","35-65 y.","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","35-65 y.","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","35-65 y.","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","35-65 y.","higher education","","","",""
"Yes, every 3-4 weeks","2018","66 and older","in school","","","",""
"Yes, every 3-4 weeks","2018","66 and older","inadequately","","","",""
"Yes, every 3-4 weeks","2018","66 and older","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","66 and older","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","66 and older","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","66 and older","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","66 and older","higher education","","","",""
"Rarely","2018","16-34 y.","in school","","","",""
"Rarely","2018","16-34 y.","inadequately","","","",""
"Rarely","2018","16-34 y.","general elemantary","","","",""
"Rarely","2018","16-34 y.","middle vocational","","","",""
"Rarely","2018","16-34 y.","vocational + Abi","","","",""
"Rarely","2018","16-34 y.","higher vocational","","","",""
"Rarely","2018","16-34 y.","higher education","","","",""
"Rarely","2018","35-65 y.","in school","","","",""
"Rarely","2018","35-65 y.","inadequately","","","",""
"Rarely","2018","35-65 y.","general elemantary","","","",""
"Rarely","2018","35-65 y.","middle vocational","","","",""
"Rarely","2018","35-65 y.","vocational + Abi","","","",""
"Rarely","2018","35-65 y.","higher vocational","","","",""
"Rarely","2018","35-65 y.","higher education","","","",""
"Rarely","2018","66 and older","in school","","","",""
"Rarely","2018","66 and older","inadequately","","","",""
"Rarely","2018","66 and older","general elemantary","","","",""
"Rarely","2018","66 and older","middle vocational","","","",""
"Rarely","2018","66 and older","vocational + Abi","","","",""
"Rarely","2018","66 and older","higher vocational","","","",""
"Rarely","2018","66 and older","higher education","","","",""
"No, never","2019","16-34 y.","in school","38","0.501922477794535","0.382199507302784","0.621645448286286"
"No, never","2019","16-34 y.","inadequately","34","0.787131503020731","0.666182833092373","0.908080172949089"
"No, never","2019","16-34 y.","general elemantary","367","0.756684625807732","0.719298103990028","0.794071147625436"
"No, never","2019","16-34 y.","middle vocational","989","0.673188470649468","0.649202670406926","0.69717427089201"
"No, never","2019","16-34 y.","vocational + Abi","228","0.629821091590311","0.580487967681859","0.679154215498764"
"No, never","2019","16-34 y.","higher vocational","78","0.63763798880891","0.552689832469128","0.722586145148691"
"No, never","2019","16-34 y.","higher education","465","0.57311084069021","0.538921010683915","0.607300670696505"
"No, never","2019","35-65 y.","in school","","","",""
"No, never","2019","35-65 y.","inadequately","87","0.745748189514052","0.666847047167047","0.824649331861056"
"No, never","2019","35-65 y.","general elemantary","439","0.691638625806699","0.656352437288056","0.726924814325342"
"No, never","2019","35-65 y.","middle vocational","3319","0.652796946815227","0.639746256222637","0.665847637407817"
"No, never","2019","35-65 y.","vocational + Abi","859","0.68524613019285","0.660164021904666","0.710328238481033"
"No, never","2019","35-65 y.","higher vocational","575","0.552351596085855","0.521654722070875","0.583048470100835"
"No, never","2019","35-65 y.","higher education","2078","0.539472825984595","0.524155955631382","0.554789696337808"
"No, never","2019","66 and older","in school","","","",""
"No, never","2019","66 and older","inadequately","2","","",""
"No, never","2019","66 and older","general elemantary","30","0.767107778693512","0.63772935737259","0.896486200014434"
"No, never","2019","66 and older","middle vocational","172","0.698872604303587","0.640834046450938","0.756911162156236"
"No, never","2019","66 and older","vocational + Abi","16","","",""
"No, never","2019","66 and older","higher vocational","41","0.857874779881109","0.770249241586954","0.945500318175264"
"No, never","2019","66 and older","higher education","129","0.491981423429615","0.430256299634189","0.55370654722504"
"Yes, every week","2019","16-34 y.","in school","8","","",""
"Yes, every week","2019","16-34 y.","inadequately","3","","",""
"Yes, every week","2019","16-34 y.","general elemantary","34","0.0498364411683785","0.030876127031716","0.068796755305041"
"Yes, every week","2019","16-34 y.","middle vocational","98","0.0560215473558373","0.0442618597807883","0.0677812349308863"
"Yes, every week","2019","16-34 y.","vocational + Abi","24","","",""
"Yes, every week","2019","16-34 y.","higher vocational","4","","",""
"Yes, every week","2019","16-34 y.","higher education","68","0.081039376546303","0.0621761246783631","0.0999026284142428"
"Yes, every week","2019","35-65 y.","in school","","","",""
"Yes, every week","2019","35-65 y.","inadequately","6","","",""
"Yes, every week","2019","35-65 y.","general elemantary","43","0.0590001031929629","0.0409966291149703","0.0770035772709556"
"Yes, every week","2019","35-65 y.","middle vocational","294","0.0550404411409949","0.048788710862927","0.0612921714190628"
"Yes, every week","2019","35-65 y.","vocational + Abi","70","0.0455139647772351","0.0342572327534997","0.0567706968009705"
"Yes, every week","2019","35-65 y.","higher vocational","75","0.0744258532114627","0.0582232295901592","0.0906284768327661"
"Yes, every week","2019","35-65 y.","higher education","399","0.0917748324367663","0.0829029416870264","0.100646723186506"
"Yes, every week","2019","66 and older","in school","","","",""
"Yes, every week","2019","66 and older","inadequately","1","","",""
"Yes, every week","2019","66 and older","general elemantary","5","","",""
"Yes, every week","2019","66 and older","middle vocational","11","","",""
"Yes, every week","2019","66 and older","vocational + Abi","","","",""
"Yes, every week","2019","66 and older","higher vocational","2","","",""
"Yes, every week","2019","66 and older","higher education","23","","",""
"Yes, every 2 weeks","2019","16-34 y.","in school","11","","",""
"Yes, every 2 weeks","2019","16-34 y.","inadequately","4","","",""
"Yes, every 2 weeks","2019","16-34 y.","general elemantary","50","0.0907289494566037","0.065702890933523","0.115755007979684"
"Yes, every 2 weeks","2019","16-34 y.","middle vocational","154","0.106903329009765","0.0911024210561524","0.122704236963379"
"Yes, every 2 weeks","2019","16-34 y.","vocational + Abi","54","0.144385663685155","0.108474850071449","0.180296477298861"
"Yes, every 2 weeks","2019","16-34 y.","higher vocational","16","","",""
"Yes, every 2 weeks","2019","16-34 y.","higher education","74","0.108810110479789","0.0872852761409864","0.130334944818591"
"Yes, every 2 weeks","2019","35-65 y.","in school","","","",""
"Yes, every 2 weeks","2019","35-65 y.","inadequately","11","","",""
"Yes, every 2 weeks","2019","35-65 y.","general elemantary","86","0.127021826192169","0.101578375365033","0.152465277019305"
"Yes, every 2 weeks","2019","35-65 y.","middle vocational","527","0.0979763295309785","0.0898269936427883","0.106125665419169"
"Yes, every 2 weeks","2019","35-65 y.","vocational + Abi","135","0.105475647095602","0.0888863728398056","0.122064921351398"
"Yes, every 2 weeks","2019","35-65 y.","higher vocational","77","0.0905663345249294","0.0728494753183906","0.108283193731468"
"Yes, every 2 weeks","2019","35-65 y.","higher education","353","0.0732211032917461","0.0652160574885897","0.0812261490949025"
"Yes, every 2 weeks","2019","66 and older","in school","","","",""
"Yes, every 2 weeks","2019","66 and older","inadequately","1","","",""
"Yes, every 2 weeks","2019","66 and older","general elemantary","2","","",""
"Yes, every 2 weeks","2019","66 and older","middle vocational","10","","",""
"Yes, every 2 weeks","2019","66 and older","vocational + Abi","1","","",""
"Yes, every 2 weeks","2019","66 and older","higher vocational","3","","",""
"Yes, every 2 weeks","2019","66 and older","higher education","15","","",""
"Yes, every 3-4 weeks","2019","16-34 y.","in school","5","","",""
"Yes, every 3-4 weeks","2019","16-34 y.","inadequately","","","",""
"Yes, every 3-4 weeks","2019","16-34 y.","general elemantary","18","","",""
"Yes, every 3-4 weeks","2019","16-34 y.","middle vocational","80","0.0541127512523701","0.0425434618161186","0.0656820406886217"
"Yes, every 3-4 weeks","2019","16-34 y.","vocational + Abi","24","","",""
"Yes, every 3-4 weeks","2019","16-34 y.","higher vocational","9","","",""
"Yes, every 3-4 weeks","2019","16-34 y.","higher education","52","0.0636552546524006","0.04677981542131","0.0805306938834911"
"Yes, every 3-4 weeks","2019","35-65 y.","in school","","","",""
"Yes, every 3-4 weeks","2019","35-65 y.","inadequately","4","","",""
"Yes, every 3-4 weeks","2019","35-65 y.","general elemantary","20","","",""
"Yes, every 3-4 weeks","2019","35-65 y.","middle vocational","302","0.0628976570344378","0.0562424217419527","0.0695528923269228"
"Yes, every 3-4 weeks","2019","35-65 y.","vocational + Abi","84","0.0517997648831672","0.0398304545534863","0.063769075212848"
"Yes, every 3-4 weeks","2019","35-65 y.","higher vocational","58","0.0450106707197114","0.0322117064483651","0.0578096349910576"
"Yes, every 3-4 weeks","2019","35-65 y.","higher education","323","0.0671981149828312","0.0595044925083607","0.0748917374573017"
"Yes, every 3-4 weeks","2019","66 and older","in school","","","",""
"Yes, every 3-4 weeks","2019","66 and older","inadequately","1","","",""
"Yes, every 3-4 weeks","2019","66 and older","general elemantary","1","","",""
"Yes, every 3-4 weeks","2019","66 and older","middle vocational","5","","",""
"Yes, every 3-4 weeks","2019","66 and older","vocational + Abi","2","","",""
"Yes, every 3-4 weeks","2019","66 and older","higher vocational","3","","",""
"Yes, every 3-4 weeks","2019","66 and older","higher education","20","","",""
"Rarely","2019","16-34 y.","in school","5","","",""
"Rarely","2019","16-34 y.","inadequately","3","","",""
"Rarely","2019","16-34 y.","general elemantary","37","0.0801157772041081","0.0564621121472465","0.10376944226097"
"Rarely","2019","16-34 y.","middle vocational","148","0.109773901732559","0.0937880086286632","0.125759794836455"
"Rarely","2019","16-34 y.","vocational + Abi","38","0.114492312274284","0.0819604808724543","0.147024143676113"
"Rarely","2019","16-34 y.","higher vocational","16","","",""
"Rarely","2019","16-34 y.","higher education","145","0.173384417631298","0.147216034323853","0.199552800938742"
"Rarely","2019","35-65 y.","in school","","","",""
"Rarely","2019","35-65 y.","inadequately","9","","",""
"Rarely","2019","35-65 y.","general elemantary","70","0.091192835298174","0.0691964471493824","0.113189223446965"
"Rarely","2019","35-65 y.","middle vocational","670","0.131288625478362","0.12203090693188","0.140546344024844"
"Rarely","2019","35-65 y.","vocational + Abi","169","0.111964493051146","0.0949346546073183","0.128994331494974"
"Rarely","2019","35-65 y.","higher vocational","223","0.237645545458042","0.21136943159449","0.263921659321594"
"Rarely","2019","35-65 y.","higher education","915","0.228333123304062","0.215434094666126","0.241232151941997"
"Rarely","2019","66 and older","in school","","","",""
"Rarely","2019","66 and older","inadequately","","","",""
"Rarely","2019","66 and older","general elemantary","3","","",""
"Rarely","2019","66 and older","middle vocational","42","0.176858275143515","0.128586588790781","0.225129961496248"
"Rarely","2019","66 and older","vocational + Abi","10","","",""
"Rarely","2019","66 and older","higher vocational","12","","",""
"Rarely","2019","66 and older","higher education","65","0.322757364971864","0.265033148506349","0.38048158143738"
