"plb0219","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No, never","2019","Thuringia","(0) in school","1","","",""
"No, never","2019","Thuringia","(1a) inadequately completed","1","","",""
"No, never","2019","Thuringia","(1b) general elementary school","10","","",""
"No, never","2019","Thuringia","(1c) basic vocational qualification","31","0.523790457305129","0.388045327501295","0.659535587108963"
"No, never","2019","Thuringia","(2b) intermediate general qualification","17","","",""
"No, never","2019","Thuringia","(2a) intermediate vocational","152","0.578523515305344","0.514845534471909","0.642201496138779"
"No, never","2019","Thuringia","(2c_gen) general maturity certificate","9","","",""
"No, never","2019","Thuringia","(2c_voc) vocational maturity certificate","31","0.771998864057926","0.646600838256789","0.897396889859064"
"No, never","2019","Thuringia","(3a) lower tertiary education","36","0.81839728045347","0.718315752786394","0.918478808120545"
"No, never","2019","Thuringia","(3b) higher tertiary education","61","0.50485259175188","0.41613336952647","0.59357181397729"
"Yes, every week","2019","Schleswig-Holstein","(0) in school","","","",""
"Yes, every week","2019","Schleswig-Holstein","(1a) inadequately completed","1","","",""
"Yes, every week","2019","Schleswig-Holstein","(1b) general elementary school","1","","",""
"Yes, every week","2019","Schleswig-Holstein","(1c) basic vocational qualification","12","","",""
"Yes, every week","2019","Schleswig-Holstein","(2b) intermediate general qualification","1","","",""
"Yes, every week","2019","Schleswig-Holstein","(2a) intermediate vocational","12","","",""
"Yes, every week","2019","Schleswig-Holstein","(2c_gen) general maturity certificate","1","","",""
"Yes, every week","2019","Schleswig-Holstein","(2c_voc) vocational maturity certificate","5","","",""
"Yes, every week","2019","Schleswig-Holstein","(3a) lower tertiary education","5","","",""
"Yes, every week","2019","Schleswig-Holstein","(3b) higher tertiary education","16","","",""
"Yes, every week","2019","Hamburg","(0) in school","","","",""
"Yes, every week","2019","Hamburg","(1a) inadequately completed","","","",""
"Yes, every week","2019","Hamburg","(1b) general elementary school","","","",""
"Yes, every week","2019","Hamburg","(1c) basic vocational qualification","2","","",""
"Yes, every week","2019","Hamburg","(2b) intermediate general qualification","","","",""
"Yes, every week","2019","Hamburg","(2a) intermediate vocational","1","","",""
"Yes, every week","2019","Hamburg","(2c_gen) general maturity certificate","4","","",""
"Yes, every week","2019","Hamburg","(2c_voc) vocational maturity certificate","5","","",""
"Yes, every week","2019","Hamburg","(3a) lower tertiary education","4","","",""
"Yes, every week","2019","Hamburg","(3b) higher tertiary education","13","","",""
"Yes, every week","2019","Lower Saxony","(0) in school","2","","",""
"Yes, every week","2019","Lower Saxony","(1a) inadequately completed","2","","",""
"Yes, every week","2019","Lower Saxony","(1b) general elementary school","8","","",""
"Yes, every week","2019","Lower Saxony","(1c) basic vocational qualification","11","","",""
"Yes, every week","2019","Lower Saxony","(2b) intermediate general qualification","6","","",""
"Yes, every week","2019","Lower Saxony","(2a) intermediate vocational","18","","",""
"Yes, every week","2019","Lower Saxony","(2c_gen) general maturity certificate","10","","",""
"Yes, every week","2019","Lower Saxony","(2c_voc) vocational maturity certificate","13","","",""
"Yes, every week","2019","Lower Saxony","(3a) lower tertiary education","13","","",""
"Yes, every week","2019","Lower Saxony","(3b) higher tertiary education","38","0.113075629963559","0.0772399816585257","0.148911278268592"
"Yes, every week","2019","Bremen","(0) in school","","","",""
"Yes, every week","2019","Bremen","(1a) inadequately completed","","","",""
"Yes, every week","2019","Bremen","(1b) general elementary school","","","",""
"Yes, every week","2019","Bremen","(1c) basic vocational qualification","","","",""
"Yes, every week","2019","Bremen","(2b) intermediate general qualification","","","",""
"Yes, every week","2019","Bremen","(2a) intermediate vocational","1","","",""
"Yes, every week","2019","Bremen","(2c_gen) general maturity certificate","2","","",""
"Yes, every week","2019","Bremen","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every week","2019","Bremen","(3a) lower tertiary education","","","",""
"Yes, every week","2019","Bremen","(3b) higher tertiary education","5","","",""
"Yes, every week","2019","North Rhine-Westphalia","(0) in school","3","","",""
"Yes, every week","2019","North Rhine-Westphalia","(1a) inadequately completed","3","","",""
"Yes, every week","2019","North Rhine-Westphalia","(1b) general elementary school","13","","",""
"Yes, every week","2019","North Rhine-Westphalia","(1c) basic vocational qualification","22","","",""
"Yes, every week","2019","North Rhine-Westphalia","(2b) intermediate general qualification","6","","",""
"Yes, every week","2019","North Rhine-Westphalia","(2a) intermediate vocational","40","0.0471671750896222","0.0307812527255813","0.0635530974536631"
"Yes, every week","2019","North Rhine-Westphalia","(2c_gen) general maturity certificate","25","","",""
"Yes, every week","2019","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","38","0.0542660882657283","0.0358294033462037","0.0727027731852529"
"Yes, every week","2019","North Rhine-Westphalia","(3a) lower tertiary education","20","","",""
"Yes, every week","2019","North Rhine-Westphalia","(3b) higher tertiary education","92","0.13501040677637","0.109676710048818","0.160344103503922"
"Yes, every week","2019","Hesse","(0) in school","","","",""
"Yes, every week","2019","Hesse","(1a) inadequately completed","2","","",""
"Yes, every week","2019","Hesse","(1b) general elementary school","4","","",""
"Yes, every week","2019","Hesse","(1c) basic vocational qualification","7","","",""
"Yes, every week","2019","Hesse","(2b) intermediate general qualification","1","","",""
"Yes, every week","2019","Hesse","(2a) intermediate vocational","14","","",""
"Yes, every week","2019","Hesse","(2c_gen) general maturity certificate","15","","",""
"Yes, every week","2019","Hesse","(2c_voc) vocational maturity certificate","10","","",""
"Yes, every week","2019","Hesse","(3a) lower tertiary education","6","","",""
"Yes, every week","2019","Hesse","(3b) higher tertiary education","43","0.154671014509111","0.113956981518113","0.195385047500109"
"Yes, every week","2019","Rhineland-Palatinate,Saarland","(0) in school","1","","",""
"Yes, every week","2019","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Yes, every week","2019","Rhineland-Palatinate,Saarland","(1b) general elementary school","4","","",""
"Yes, every week","2019","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","9","","",""
"Yes, every week","2019","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","4","","",""
"Yes, every week","2019","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","6","","",""
"Yes, every week","2019","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","2","","",""
"Yes, every week","2019","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","5","","",""
"Yes, every week","2019","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","2","","",""
"Yes, every week","2019","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","8","","",""
"Yes, every week","2019","Baden-Württemberg","(0) in school","2","","",""
"Yes, every week","2019","Baden-Württemberg","(1a) inadequately completed","2","","",""
"Yes, every week","2019","Baden-Württemberg","(1b) general elementary school","3","","",""
"Yes, every week","2019","Baden-Württemberg","(1c) basic vocational qualification","11","","",""
"Yes, every week","2019","Baden-Württemberg","(2b) intermediate general qualification","1","","",""
"Yes, every week","2019","Baden-Württemberg","(2a) intermediate vocational","18","","",""
"Yes, every week","2019","Baden-Württemberg","(2c_gen) general maturity certificate","11","","",""
"Yes, every week","2019","Baden-Württemberg","(2c_voc) vocational maturity certificate","10","","",""
"Yes, every week","2019","Baden-Württemberg","(3a) lower tertiary education","14","","",""
"Yes, every week","2019","Baden-Württemberg","(3b) higher tertiary education","35","0.0746931764224441","0.0502121527016891","0.0991742001431991"
"Yes, every week","2019","Bavaria","(0) in school","1","","",""
"Yes, every week","2019","Bavaria","(1a) inadequately completed","3","","",""
"Yes, every week","2019","Bavaria","(1b) general elementary school","6","","",""
"Yes, every week","2019","Bavaria","(1c) basic vocational qualification","35","0.0572800061066271","0.0376258756241963","0.0769341365890579"
"Yes, every week","2019","Bavaria","(2b) intermediate general qualification","5","","",""
"Yes, every week","2019","Bavaria","(2a) intermediate vocational","33","0.0470146085649027","0.0303800058667515","0.0636492112630538"
"Yes, every week","2019","Bavaria","(2c_gen) general maturity certificate","13","","",""
"Yes, every week","2019","Bavaria","(2c_voc) vocational maturity certificate","11","","",""
"Yes, every week","2019","Bavaria","(3a) lower tertiary education","21","","",""
"Yes, every week","2019","Bavaria","(3b) higher tertiary education","55","0.104041280376825","0.0784084428837546","0.129674117869895"
"Yes, every week","2019","Berlin","(0) in school","","","",""
"Yes, every week","2019","Berlin","(1a) inadequately completed","","","",""
"Yes, every week","2019","Berlin","(1b) general elementary school","","","",""
"Yes, every week","2019","Berlin","(1c) basic vocational qualification","3","","",""
"Yes, every week","2019","Berlin","(2b) intermediate general qualification","1","","",""
"Yes, every week","2019","Berlin","(2a) intermediate vocational","4","","",""
"Yes, every week","2019","Berlin","(2c_gen) general maturity certificate","3","","",""
"Yes, every week","2019","Berlin","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every week","2019","Berlin","(3a) lower tertiary education","2","","",""
"Yes, every week","2019","Berlin","(3b) higher tertiary education","33","0.0833104438315508","0.0505889083226512","0.11603197934045"
"Yes, every week","2019","Brandenburg","(0) in school","","","",""
"Yes, every week","2019","Brandenburg","(1a) inadequately completed","","","",""
"Yes, every week","2019","Brandenburg","(1b) general elementary school","1","","",""
"Yes, every week","2019","Brandenburg","(1c) basic vocational qualification","4","","",""
"Yes, every week","2019","Brandenburg","(2b) intermediate general qualification","3","","",""
"Yes, every week","2019","Brandenburg","(2a) intermediate vocational","11","","",""
"Yes, every week","2019","Brandenburg","(2c_gen) general maturity certificate","2","","",""
"Yes, every week","2019","Brandenburg","(2c_voc) vocational maturity certificate","7","","",""
"Yes, every week","2019","Brandenburg","(3a) lower tertiary education","2","","",""
"Yes, every week","2019","Brandenburg","(3b) higher tertiary education","10","","",""
"Yes, every week","2019","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Yes, every week","2019","Mecklenburg-Western Pomerania","(1a) inadequately completed","2","","",""
"Yes, every week","2019","Mecklenburg-Western Pomerania","(1b) general elementary school","2","","",""
"Yes, every week","2019","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","1","","",""
"Yes, every week","2019","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","2","","",""
"Yes, every week","2019","Mecklenburg-Western Pomerania","(2a) intermediate vocational","8","","",""
"Yes, every week","2019","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","3","","",""
"Yes, every week","2019","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every week","2019","Mecklenburg-Western Pomerania","(3a) lower tertiary education","1","","",""
"Yes, every week","2019","Mecklenburg-Western Pomerania","(3b) higher tertiary education","6","","",""
"Yes, every week","2019","Saxony","(0) in school","","","",""
"Yes, every week","2019","Saxony","(1a) inadequately completed","","","",""
"Yes, every week","2019","Saxony","(1b) general elementary school","2","","",""
"Yes, every week","2019","Saxony","(1c) basic vocational qualification","8","","",""
"Yes, every week","2019","Saxony","(2b) intermediate general qualification","2","","",""
"Yes, every week","2019","Saxony","(2a) intermediate vocational","23","","",""
"Yes, every week","2019","Saxony","(2c_gen) general maturity certificate","4","","",""
"Yes, every week","2019","Saxony","(2c_voc) vocational maturity certificate","4","","",""
"Yes, every week","2019","Saxony","(3a) lower tertiary education","5","","",""
"Yes, every week","2019","Saxony","(3b) higher tertiary education","17","","",""
"Yes, every week","2019","Saxony-Anhalt","(0) in school","","","",""
"Yes, every week","2019","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Yes, every week","2019","Saxony-Anhalt","(1b) general elementary school","2","","",""
"Yes, every week","2019","Saxony-Anhalt","(1c) basic vocational qualification","6","","",""
"Yes, every week","2019","Saxony-Anhalt","(2b) intermediate general qualification","2","","",""
"Yes, every week","2019","Saxony-Anhalt","(2a) intermediate vocational","10","","",""
"Yes, every week","2019","Saxony-Anhalt","(2c_gen) general maturity certificate","4","","",""
"Yes, every week","2019","Saxony-Anhalt","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every week","2019","Saxony-Anhalt","(3a) lower tertiary education","2","","",""
"Yes, every week","2019","Saxony-Anhalt","(3b) higher tertiary education","8","","",""
"Yes, every week","2019","Thuringia","(0) in school","","","",""
"Yes, every week","2019","Thuringia","(1a) inadequately completed","","","",""
"Yes, every week","2019","Thuringia","(1b) general elementary school","1","","",""
"Yes, every week","2019","Thuringia","(1c) basic vocational qualification","4","","",""
"Yes, every week","2019","Thuringia","(2b) intermediate general qualification","1","","",""
"Yes, every week","2019","Thuringia","(2a) intermediate vocational","9","","",""
"Yes, every week","2019","Thuringia","(2c_gen) general maturity certificate","1","","",""
"Yes, every week","2019","Thuringia","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every week","2019","Thuringia","(3a) lower tertiary education","3","","",""
"Yes, every week","2019","Thuringia","(3b) higher tertiary education","11","","",""
"Yes, every 2 weeks","2019","Schleswig-Holstein","(0) in school","1","","",""
"Yes, every 2 weeks","2019","Schleswig-Holstein","(1a) inadequately completed","2","","",""
"Yes, every 2 weeks","2019","Schleswig-Holstein","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2019","Schleswig-Holstein","(1c) basic vocational qualification","12","","",""
"Yes, every 2 weeks","2019","Schleswig-Holstein","(2b) intermediate general qualification","3","","",""
"Yes, every 2 weeks","2019","Schleswig-Holstein","(2a) intermediate vocational","22","","",""
"Yes, every 2 weeks","2019","Schleswig-Holstein","(2c_gen) general maturity certificate","1","","",""
"Yes, every 2 weeks","2019","Schleswig-Holstein","(2c_voc) vocational maturity certificate","13","","",""
"Yes, every 2 weeks","2019","Schleswig-Holstein","(3a) lower tertiary education","6","","",""
"Yes, every 2 weeks","2019","Schleswig-Holstein","(3b) higher tertiary education","12","","",""
"Yes, every 2 weeks","2019","Hamburg","(0) in school","","","",""
"Yes, every 2 weeks","2019","Hamburg","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2019","Hamburg","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2019","Hamburg","(1c) basic vocational qualification","1","","",""
"Yes, every 2 weeks","2019","Hamburg","(2b) intermediate general qualification","1","","",""
"Yes, every 2 weeks","2019","Hamburg","(2a) intermediate vocational","6","","",""
"Yes, every 2 weeks","2019","Hamburg","(2c_gen) general maturity certificate","1","","",""
"Yes, every 2 weeks","2019","Hamburg","(2c_voc) vocational maturity certificate","5","","",""
"Yes, every 2 weeks","2019","Hamburg","(3a) lower tertiary education","5","","",""
"Yes, every 2 weeks","2019","Hamburg","(3b) higher tertiary education","5","","",""
"Yes, every 2 weeks","2019","Lower Saxony","(0) in school","","","",""
"Yes, every 2 weeks","2019","Lower Saxony","(1a) inadequately completed","2","","",""
"Yes, every 2 weeks","2019","Lower Saxony","(1b) general elementary school","16","","",""
"Yes, every 2 weeks","2019","Lower Saxony","(1c) basic vocational qualification","20","","",""
"Yes, every 2 weeks","2019","Lower Saxony","(2b) intermediate general qualification","7","","",""
"Yes, every 2 weeks","2019","Lower Saxony","(2a) intermediate vocational","48","0.12034078156433","0.0900430669207681","0.150638496207891"
"Yes, every 2 weeks","2019","Lower Saxony","(2c_gen) general maturity certificate","13","","",""
"Yes, every 2 weeks","2019","Lower Saxony","(2c_voc) vocational maturity certificate","16","","",""
"Yes, every 2 weeks","2019","Lower Saxony","(3a) lower tertiary education","6","","",""
"Yes, every 2 weeks","2019","Lower Saxony","(3b) higher tertiary education","32","0.101832658552957","0.0676103238534187","0.136054993252496"
"Yes, every 2 weeks","2019","Bremen","(0) in school","","","",""
"Yes, every 2 weeks","2019","Bremen","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2019","Bremen","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2019","Bremen","(1c) basic vocational qualification","2","","",""
"Yes, every 2 weeks","2019","Bremen","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2019","Bremen","(2a) intermediate vocational","1","","",""
"Yes, every 2 weeks","2019","Bremen","(2c_gen) general maturity certificate","2","","",""
"Yes, every 2 weeks","2019","Bremen","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every 2 weeks","2019","Bremen","(3a) lower tertiary education","1","","",""
"Yes, every 2 weeks","2019","Bremen","(3b) higher tertiary education","2","","",""
"Yes, every 2 weeks","2019","North Rhine-Westphalia","(0) in school","3","","",""
"Yes, every 2 weeks","2019","North Rhine-Westphalia","(1a) inadequately completed","11","","",""
"Yes, every 2 weeks","2019","North Rhine-Westphalia","(1b) general elementary school","20","","",""
"Yes, every 2 weeks","2019","North Rhine-Westphalia","(1c) basic vocational qualification","42","0.0807324987061412","0.0558373728740961","0.105627624538186"
"Yes, every 2 weeks","2019","North Rhine-Westphalia","(2b) intermediate general qualification","16","","",""
"Yes, every 2 weeks","2019","North Rhine-Westphalia","(2a) intermediate vocational","60","0.08419410800214","0.0627313676691882","0.105656848335092"
"Yes, every 2 weeks","2019","North Rhine-Westphalia","(2c_gen) general maturity certificate","18","","",""
"Yes, every 2 weeks","2019","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","66","0.117319496977076","0.0911303738627863","0.143508620091366"
"Yes, every 2 weeks","2019","North Rhine-Westphalia","(3a) lower tertiary education","13","","",""
"Yes, every 2 weeks","2019","North Rhine-Westphalia","(3b) higher tertiary education","60","0.0700489408256921","0.0511281041759308","0.0889697774754535"
"Yes, every 2 weeks","2019","Hesse","(0) in school","","","",""
"Yes, every 2 weeks","2019","Hesse","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2019","Hesse","(1b) general elementary school","11","","",""
"Yes, every 2 weeks","2019","Hesse","(1c) basic vocational qualification","9","","",""
"Yes, every 2 weeks","2019","Hesse","(2b) intermediate general qualification","4","","",""
"Yes, every 2 weeks","2019","Hesse","(2a) intermediate vocational","21","","",""
"Yes, every 2 weeks","2019","Hesse","(2c_gen) general maturity certificate","12","","",""
"Yes, every 2 weeks","2019","Hesse","(2c_voc) vocational maturity certificate","17","","",""
"Yes, every 2 weeks","2019","Hesse","(3a) lower tertiary education","10","","",""
"Yes, every 2 weeks","2019","Hesse","(3b) higher tertiary education","26","","",""
"Yes, every 2 weeks","2019","Rhineland-Palatinate,Saarland","(0) in school","3","","",""
"Yes, every 2 weeks","2019","Rhineland-Palatinate,Saarland","(1a) inadequately completed","4","","",""
"Yes, every 2 weeks","2019","Rhineland-Palatinate,Saarland","(1b) general elementary school","9","","",""
"Yes, every 2 weeks","2019","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","20","","",""
"Yes, every 2 weeks","2019","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2019","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","19","","",""
"Yes, every 2 weeks","2019","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","5","","",""
"Yes, every 2 weeks","2019","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","11","","",""
"Yes, every 2 weeks","2019","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","5","","",""
"Yes, every 2 weeks","2019","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","17","","",""
"Yes, every 2 weeks","2019","Baden-Württemberg","(0) in school","2","","",""
"Yes, every 2 weeks","2019","Baden-Württemberg","(1a) inadequately completed","2","","",""
"Yes, every 2 weeks","2019","Baden-Württemberg","(1b) general elementary school","13","","",""
"Yes, every 2 weeks","2019","Baden-Württemberg","(1c) basic vocational qualification","22","","",""
"Yes, every 2 weeks","2019","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2019","Baden-Württemberg","(2a) intermediate vocational","31","0.0679914754908269","0.0441428484549159","0.0918401025267379"
"Yes, every 2 weeks","2019","Baden-Württemberg","(2c_gen) general maturity certificate","5","","",""
"Yes, every 2 weeks","2019","Baden-Württemberg","(2c_voc) vocational maturity certificate","19","","",""
"Yes, every 2 weeks","2019","Baden-Württemberg","(3a) lower tertiary education","8","","",""
"Yes, every 2 weeks","2019","Baden-Württemberg","(3b) higher tertiary education","42","0.117122181192681","0.0871777473230962","0.147066615062266"
"Yes, every 2 weeks","2019","Bavaria","(0) in school","","","",""
"Yes, every 2 weeks","2019","Bavaria","(1a) inadequately completed","4","","",""
"Yes, every 2 weeks","2019","Bavaria","(1b) general elementary school","8","","",""
"Yes, every 2 weeks","2019","Bavaria","(1c) basic vocational qualification","41","0.06885464197108","0.0474387433829953","0.0902705405591648"
"Yes, every 2 weeks","2019","Bavaria","(2b) intermediate general qualification","8","","",""
"Yes, every 2 weeks","2019","Bavaria","(2a) intermediate vocational","57","0.0729162618994182","0.0524836174265015","0.0933489063723349"
"Yes, every 2 weeks","2019","Bavaria","(2c_gen) general maturity certificate","18","","",""
"Yes, every 2 weeks","2019","Bavaria","(2c_voc) vocational maturity certificate","29","","",""
"Yes, every 2 weeks","2019","Bavaria","(3a) lower tertiary education","15","","",""
"Yes, every 2 weeks","2019","Bavaria","(3b) higher tertiary education","47","0.0713701134917776","0.0497564014102647","0.0929838255732905"
"Yes, every 2 weeks","2019","Berlin","(0) in school","","","",""
"Yes, every 2 weeks","2019","Berlin","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2019","Berlin","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2019","Berlin","(1c) basic vocational qualification","1","","",""
"Yes, every 2 weeks","2019","Berlin","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2019","Berlin","(2a) intermediate vocational","16","","",""
"Yes, every 2 weeks","2019","Berlin","(2c_gen) general maturity certificate","10","","",""
"Yes, every 2 weeks","2019","Berlin","(2c_voc) vocational maturity certificate","10","","",""
"Yes, every 2 weeks","2019","Berlin","(3a) lower tertiary education","6","","",""
"Yes, every 2 weeks","2019","Berlin","(3b) higher tertiary education","27","","",""
"Yes, every 2 weeks","2019","Brandenburg","(0) in school","","","",""
"Yes, every 2 weeks","2019","Brandenburg","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2019","Brandenburg","(1b) general elementary school","3","","",""
"Yes, every 2 weeks","2019","Brandenburg","(1c) basic vocational qualification","5","","",""
"Yes, every 2 weeks","2019","Brandenburg","(2b) intermediate general qualification","1","","",""
"Yes, every 2 weeks","2019","Brandenburg","(2a) intermediate vocational","31","0.102845791092332","0.0649643558209926","0.14072722636367"
"Yes, every 2 weeks","2019","Brandenburg","(2c_gen) general maturity certificate","2","","",""
"Yes, every 2 weeks","2019","Brandenburg","(2c_voc) vocational maturity certificate","14","","",""
"Yes, every 2 weeks","2019","Brandenburg","(3a) lower tertiary education","6","","",""
"Yes, every 2 weeks","2019","Brandenburg","(3b) higher tertiary education","8","","",""
"Yes, every 2 weeks","2019","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Yes, every 2 weeks","2019","Mecklenburg-Western Pomerania","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2019","Mecklenburg-Western Pomerania","(1b) general elementary school","3","","",""
"Yes, every 2 weeks","2019","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","4","","",""
"Yes, every 2 weeks","2019","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","1","","",""
"Yes, every 2 weeks","2019","Mecklenburg-Western Pomerania","(2a) intermediate vocational","15","","",""
"Yes, every 2 weeks","2019","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2019","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 2 weeks","2019","Mecklenburg-Western Pomerania","(3a) lower tertiary education","6","","",""
"Yes, every 2 weeks","2019","Mecklenburg-Western Pomerania","(3b) higher tertiary education","9","","",""
"Yes, every 2 weeks","2019","Saxony","(0) in school","1","","",""
"Yes, every 2 weeks","2019","Saxony","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2019","Saxony","(1b) general elementary school","1","","",""
"Yes, every 2 weeks","2019","Saxony","(1c) basic vocational qualification","6","","",""
"Yes, every 2 weeks","2019","Saxony","(2b) intermediate general qualification","3","","",""
"Yes, every 2 weeks","2019","Saxony","(2a) intermediate vocational","56","0.132545208246325","0.101285543592203","0.163804872900448"
"Yes, every 2 weeks","2019","Saxony","(2c_gen) general maturity certificate","3","","",""
"Yes, every 2 weeks","2019","Saxony","(2c_voc) vocational maturity certificate","9","","",""
"Yes, every 2 weeks","2019","Saxony","(3a) lower tertiary education","9","","",""
"Yes, every 2 weeks","2019","Saxony","(3b) higher tertiary education","28","","",""
"Yes, every 2 weeks","2019","Saxony-Anhalt","(0) in school","","","",""
"Yes, every 2 weeks","2019","Saxony-Anhalt","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2019","Saxony-Anhalt","(1b) general elementary school","3","","",""
"Yes, every 2 weeks","2019","Saxony-Anhalt","(1c) basic vocational qualification","4","","",""
"Yes, every 2 weeks","2019","Saxony-Anhalt","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2019","Saxony-Anhalt","(2a) intermediate vocational","25","","",""
"Yes, every 2 weeks","2019","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2019","Saxony-Anhalt","(2c_voc) vocational maturity certificate","4","","",""
"Yes, every 2 weeks","2019","Saxony-Anhalt","(3a) lower tertiary education","7","","",""
"Yes, every 2 weeks","2019","Saxony-Anhalt","(3b) higher tertiary education","10","","",""
"Yes, every 2 weeks","2019","Thuringia","(0) in school","1","","",""
"Yes, every 2 weeks","2019","Thuringia","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2019","Thuringia","(1b) general elementary school","1","","",""
"Yes, every 2 weeks","2019","Thuringia","(1c) basic vocational qualification","9","","",""
"Yes, every 2 weeks","2019","Thuringia","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2019","Thuringia","(2a) intermediate vocational","22","","",""
"Yes, every 2 weeks","2019","Thuringia","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2019","Thuringia","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every 2 weeks","2019","Thuringia","(3a) lower tertiary education","3","","",""
"Yes, every 2 weeks","2019","Thuringia","(3b) higher tertiary education","11","","",""
"Yes, every 3-4 weeks","2019","Schleswig-Holstein","(0) in school","","","",""
"Yes, every 3-4 weeks","2019","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2019","Schleswig-Holstein","(1b) general elementary school","1","","",""
"Yes, every 3-4 weeks","2019","Schleswig-Holstein","(1c) basic vocational qualification","4","","",""
"Yes, every 3-4 weeks","2019","Schleswig-Holstein","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2019","Schleswig-Holstein","(2a) intermediate vocational","8","","",""
"Yes, every 3-4 weeks","2019","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2019","Schleswig-Holstein","(2c_voc) vocational maturity certificate","7","","",""
"Yes, every 3-4 weeks","2019","Schleswig-Holstein","(3a) lower tertiary education","2","","",""
"Yes, every 3-4 weeks","2019","Schleswig-Holstein","(3b) higher tertiary education","7","","",""
"Yes, every 3-4 weeks","2019","Hamburg","(0) in school","","","",""
"Yes, every 3-4 weeks","2019","Hamburg","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2019","Hamburg","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2019","Hamburg","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2019","Hamburg","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2019","Hamburg","(2a) intermediate vocational","1","","",""
"Yes, every 3-4 weeks","2019","Hamburg","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2019","Hamburg","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every 3-4 weeks","2019","Hamburg","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2019","Hamburg","(3b) higher tertiary education","10","","",""
"Yes, every 3-4 weeks","2019","Lower Saxony","(0) in school","1","","",""
"Yes, every 3-4 weeks","2019","Lower Saxony","(1a) inadequately completed","1","","",""
