"pli0096_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2008","Couple + C. GT 16 ","general elemantary","308","0.798219718324701","0.75818331767785","0.838256118971552"
"Never","2008","Couple + C. GT 16 ","middle vocational","1150","0.670404367565868","0.647973313029201","0.692835422102534"
"Never","2008","Couple + C. GT 16 ","vocational + Abi","94","0.633585632547849","0.555696237443708","0.71147502765199"
"Never","2008","Couple + C. GT 16 ","higher vocational","120","0.597107952085046","0.528789774762646","0.665426129407446"
"Never","2008","Couple + C. GT 16 ","higher education","344","0.628139591986258","0.58962826720851","0.666650916764005"
"Never","2008","Couple + C. LE and GT 16","in school","74","0.583320038157084","0.498895790560533","0.667744285753634"
"Never","2008","Couple + C. LE and GT 16","inadequately","10","","",""
"Never","2008","Couple + C. LE and GT 16","general elemantary","118","0.814690562918481","0.752302705919204","0.877078419917759"
"Never","2008","Couple + C. LE and GT 16","middle vocational","308","0.65042521437926","0.608248176145805","0.692602252612716"
"Never","2008","Couple + C. LE and GT 16","vocational + Abi","36","0.562896055876107","0.444999776370832","0.680792335381381"
"Never","2008","Couple + C. LE and GT 16","higher vocational","52","0.648341822464065","0.550237131487806","0.746446513440323"
"Never","2008","Couple + C. LE and GT 16","higher education","110","0.559732608061018","0.49290918403216","0.626556032089876"
"Daily","2009","1-pers.-HH","in school","","","",""
"Daily","2009","1-pers.-HH","inadequately","","","",""
"Daily","2009","1-pers.-HH","general elemantary","","","",""
"Daily","2009","1-pers.-HH","middle vocational","","","",""
"Daily","2009","1-pers.-HH","vocational + Abi","","","",""
"Daily","2009","1-pers.-HH","higher vocational","","","",""
"Daily","2009","1-pers.-HH","higher education","","","",""
"Daily","2009","(Married) couple without C. ","in school","","","",""
"Daily","2009","(Married) couple without C. ","inadequately","","","",""
"Daily","2009","(Married) couple without C. ","general elemantary","","","",""
"Daily","2009","(Married) couple without C. ","middle vocational","","","",""
"Daily","2009","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","2009","(Married) couple without C. ","higher vocational","","","",""
"Daily","2009","(Married) couple without C. ","higher education","","","",""
"Daily","2009","Single parent ","in school","","","",""
"Daily","2009","Single parent ","inadequately","","","",""
"Daily","2009","Single parent ","general elemantary","","","",""
"Daily","2009","Single parent ","middle vocational","","","",""
"Daily","2009","Single parent ","vocational + Abi","","","",""
"Daily","2009","Single parent ","higher vocational","","","",""
"Daily","2009","Single parent ","higher education","","","",""
"Daily","2009","Couple + C. LE 16 ","in school","","","",""
"Daily","2009","Couple + C. LE 16 ","inadequately","","","",""
"Daily","2009","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","2009","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","2009","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","2009","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","2009","Couple + C. LE 16 ","higher education","","","",""
"Daily","2009","Couple + C. GT 16 ","in school","","","",""
"Daily","2009","Couple + C. GT 16 ","inadequately","","","",""
"Daily","2009","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","2009","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","2009","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","2009","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","2009","Couple + C. GT 16 ","higher education","","","",""
"Daily","2009","Couple + C. LE and GT 16","in school","","","",""
"Daily","2009","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","2009","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","2009","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","2009","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","2009","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","2009","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","2009","1-pers.-HH","in school","","","",""
"Min 1x per week","2009","1-pers.-HH","inadequately","","","",""
"Min 1x per week","2009","1-pers.-HH","general elemantary","13","","",""
"Min 1x per week","2009","1-pers.-HH","middle vocational","119","0.0743790005080244","0.0610516901744178","0.0877063108416311"
"Min 1x per week","2009","1-pers.-HH","vocational + Abi","13","","",""
"Min 1x per week","2009","1-pers.-HH","higher vocational","22","","",""
"Min 1x per week","2009","1-pers.-HH","higher education","72","0.121477338455024","0.0955104196647483","0.1474442572453"
"Min 1x per week","2009","(Married) couple without C. ","in school","","","",""
"Min 1x per week","2009","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","2009","(Married) couple without C. ","general elemantary","32","0.060699021189235","0.0400966849114845","0.0813013574669856"
"Min 1x per week","2009","(Married) couple without C. ","middle vocational","285","0.079110176883395","0.0701515359154434","0.0880688178513467"
"Min 1x per week","2009","(Married) couple without C. ","vocational + Abi","23","","",""
"Min 1x per week","2009","(Married) couple without C. ","higher vocational","54","0.0868268369131264","0.0624365634077267","0.111217110418526"
"Min 1x per week","2009","(Married) couple without C. ","higher education","244","0.127022765314818","0.111344751222931","0.142700779406706"
"Min 1x per week","2009","Single parent ","in school","6","","",""
"Min 1x per week","2009","Single parent ","inadequately","","","",""
"Min 1x per week","2009","Single parent ","general elemantary","8","","",""
"Min 1x per week","2009","Single parent ","middle vocational","30","0.0676301918967307","0.045071753863046","0.0901886299304153"
"Min 1x per week","2009","Single parent ","vocational + Abi","","","",""
"Min 1x per week","2009","Single parent ","higher vocational","2","","",""
"Min 1x per week","2009","Single parent ","higher education","17","","",""
"Min 1x per week","2009","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2009","Couple + C. LE 16 ","inadequately","1","","",""
"Min 1x per week","2009","Couple + C. LE 16 ","general elemantary","7","","",""
"Min 1x per week","2009","Couple + C. LE 16 ","middle vocational","140","0.113473486127376","0.0965419559866405","0.130405016268112"
"Min 1x per week","2009","Couple + C. LE 16 ","vocational + Abi","28","","",""
"Min 1x per week","2009","Couple + C. LE 16 ","higher vocational","38","0.136640884225755","0.0969731021704417","0.176308666281068"
"Min 1x per week","2009","Couple + C. LE 16 ","higher education","103","0.143202421070515","0.117290844953272","0.169113997187757"
"Min 1x per week","2009","Couple + C. GT 16 ","in school","23","","",""
"Min 1x per week","2009","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per week","2009","Couple + C. GT 16 ","general elemantary","23","","",""
"Min 1x per week","2009","Couple + C. GT 16 ","middle vocational","186","0.123747341582589","0.107510477293259","0.139984205871919"
"Min 1x per week","2009","Couple + C. GT 16 ","vocational + Abi","23","","",""
"Min 1x per week","2009","Couple + C. GT 16 ","higher vocational","33","0.142830140355123","0.0948152010033569","0.190845079706889"
"Min 1x per week","2009","Couple + C. GT 16 ","higher education","72","0.134075320148528","0.106297468639211","0.161853171657845"
"Min 1x per week","2009","Couple + C. LE and GT 16","in school","19","","",""
"Min 1x per week","2009","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per week","2009","Couple + C. LE and GT 16","general elemantary","15","","",""
"Min 1x per week","2009","Couple + C. LE and GT 16","middle vocational","49","0.0812719707000621","0.0570528963734457","0.105491045026679"
"Min 1x per week","2009","Couple + C. LE and GT 16","vocational + Abi","11","","",""
"Min 1x per week","2009","Couple + C. LE and GT 16","higher vocational","9","","",""
"Min 1x per week","2009","Couple + C. LE and GT 16","higher education","35","0.143735463955602","0.0960591830757738","0.19141174483543"
"Min 1x per month","2009","1-pers.-HH","in school","","","",""
"Min 1x per month","2009","1-pers.-HH","inadequately","","","",""
"Min 1x per month","2009","1-pers.-HH","general elemantary","8","","",""
"Min 1x per month","2009","1-pers.-HH","middle vocational","100","0.0619603627624799","0.0497150942401649","0.0742056312847949"
"Min 1x per month","2009","1-pers.-HH","vocational + Abi","17","","",""
"Min 1x per month","2009","1-pers.-HH","higher vocational","20","","",""
"Min 1x per month","2009","1-pers.-HH","higher education","49","0.0672888504115371","0.0473756327922931","0.0872020680307812"
"Min 1x per month","2009","(Married) couple without C. ","in school","1","","",""
"Min 1x per month","2009","(Married) couple without C. ","inadequately","1","","",""
"Min 1x per month","2009","(Married) couple without C. ","general elemantary","21","","",""
"Min 1x per month","2009","(Married) couple without C. ","middle vocational","245","0.0730093009048859","0.0643745681511064","0.0816440336586655"
"Min 1x per month","2009","(Married) couple without C. ","vocational + Abi","25","","",""
"Min 1x per month","2009","(Married) couple without C. ","higher vocational","65","0.106826748967986","0.0800707623196605","0.133582735616312"
"Min 1x per month","2009","(Married) couple without C. ","higher education","189","0.0990224792812435","0.0849596506235676","0.113085307938919"
"Min 1x per month","2009","Single parent ","in school","7","","",""
"Min 1x per month","2009","Single parent ","inadequately","","","",""
"Min 1x per month","2009","Single parent ","general elemantary","13","","",""
"Min 1x per month","2009","Single parent ","middle vocational","37","0.0696765755536195","0.0468045308236295","0.0925486202836095"
"Min 1x per month","2009","Single parent ","vocational + Abi","5","","",""
"Min 1x per month","2009","Single parent ","higher vocational","3","","",""
"Min 1x per month","2009","Single parent ","higher education","15","","",""
"Min 1x per month","2009","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","2009","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","2009","Couple + C. LE 16 ","general elemantary","4","","",""
"Min 1x per month","2009","Couple + C. LE 16 ","middle vocational","119","0.0738716689945934","0.0599087028360724","0.0878346351531145"
"Min 1x per month","2009","Couple + C. LE 16 ","vocational + Abi","29","","",""
"Min 1x per month","2009","Couple + C. LE 16 ","higher vocational","42","0.139980299792928","0.0999084393118257","0.180052160274029"
"Min 1x per month","2009","Couple + C. LE 16 ","higher education","78","0.0774693378191084","0.0576935013696181","0.0972451742685986"
"Min 1x per month","2009","Couple + C. GT 16 ","in school","12","","",""
"Min 1x per month","2009","Couple + C. GT 16 ","inadequately","2","","",""
"Min 1x per month","2009","Couple + C. GT 16 ","general elemantary","19","","",""
"Min 1x per month","2009","Couple + C. GT 16 ","middle vocational","154","0.0927920984168927","0.0784857611999317","0.107098435633854"
"Min 1x per month","2009","Couple + C. GT 16 ","vocational + Abi","14","","",""
"Min 1x per month","2009","Couple + C. GT 16 ","higher vocational","26","","",""
"Min 1x per month","2009","Couple + C. GT 16 ","higher education","76","0.116991502162918","0.0907889392724259","0.14319406505341"
"Min 1x per month","2009","Couple + C. LE and GT 16","in school","12","","",""
"Min 1x per month","2009","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","2009","Couple + C. LE and GT 16","general elemantary","5","","",""
"Min 1x per month","2009","Couple + C. LE and GT 16","middle vocational","40","0.0970638219383879","0.0708246042517363","0.12330303962504"
"Min 1x per month","2009","Couple + C. LE and GT 16","vocational + Abi","7","","",""
"Min 1x per month","2009","Couple + C. LE and GT 16","higher vocational","12","","",""
"Min 1x per month","2009","Couple + C. LE and GT 16","higher education","38","0.208372679397147","0.153178002075753","0.263567356718542"
"Rarely","2009","1-pers.-HH","in school","","","",""
"Rarely","2009","1-pers.-HH","inadequately","1","","",""
"Rarely","2009","1-pers.-HH","general elemantary","21","","",""
"Rarely","2009","1-pers.-HH","middle vocational","129","0.0911840652108716","0.0765623546125316","0.105805775809212"
"Rarely","2009","1-pers.-HH","vocational + Abi","15","","",""
"Rarely","2009","1-pers.-HH","higher vocational","26","","",""
"Rarely","2009","1-pers.-HH","higher education","86","0.130193563200137","0.103444882500995","0.156942243899279"
"Rarely","2009","(Married) couple without C. ","in school","","","",""
"Rarely","2009","(Married) couple without C. ","inadequately","","","",""
"Rarely","2009","(Married) couple without C. ","general elemantary","30","0.0463718988365936","0.0282275995785302","0.064516198094657"
"Rarely","2009","(Married) couple without C. ","middle vocational","343","0.105777009246606","0.0955690089294224","0.11598500956379"
"Rarely","2009","(Married) couple without C. ","vocational + Abi","24","","",""
"Rarely","2009","(Married) couple without C. ","higher vocational","59","0.139871720194593","0.109827586770109","0.169915853619078"
"Rarely","2009","(Married) couple without C. ","higher education","258","0.176804791457357","0.158843099590303","0.194766483324411"
"Rarely","2009","Single parent ","in school","6","","",""
"Rarely","2009","Single parent ","inadequately","","","",""
"Rarely","2009","Single parent ","general elemantary","17","","",""
"Rarely","2009","Single parent ","middle vocational","51","0.12202001835204","0.0926162857511208","0.151423750952959"
"Rarely","2009","Single parent ","vocational + Abi","8","","",""
"Rarely","2009","Single parent ","higher vocational","3","","",""
"Rarely","2009","Single parent ","higher education","22","","",""
"Rarely","2009","Couple + C. LE 16 ","in school","","","",""
"Rarely","2009","Couple + C. LE 16 ","inadequately","1","","",""
"Rarely","2009","Couple + C. LE 16 ","general elemantary","13","","",""
"Rarely","2009","Couple + C. LE 16 ","middle vocational","195","0.158291690464413","0.138806125115515","0.177777255813312"
"Rarely","2009","Couple + C. LE 16 ","vocational + Abi","40","0.153672123323763","0.111729480693941","0.195614765953584"
"Rarely","2009","Couple + C. LE 16 ","higher vocational","49","0.147295260835605","0.106364900087293","0.188225621583918"
"Rarely","2009","Couple + C. LE 16 ","higher education","132","0.181617610085277","0.153098455254865","0.210136764915689"
"Rarely","2009","Couple + C. GT 16 ","in school","23","","",""
"Rarely","2009","Couple + C. GT 16 ","inadequately","3","","",""
"Rarely","2009","Couple + C. GT 16 ","general elemantary","46","0.140484545385587","0.103602752751215","0.177366338019959"
"Rarely","2009","Couple + C. GT 16 ","middle vocational","202","0.140328290064997","0.123202189819601","0.157454390310393"
"Rarely","2009","Couple + C. GT 16 ","vocational + Abi","20","","",""
"Rarely","2009","Couple + C. GT 16 ","higher vocational","32","0.20391894194808","0.148629725263384","0.259208158632775"
"Rarely","2009","Couple + C. GT 16 ","higher education","104","0.168584959967785","0.138063695390961","0.19910622454461"
"Rarely","2009","Couple + C. LE and GT 16","in school","21","","",""
"Rarely","2009","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2009","Couple + C. LE and GT 16","general elemantary","16","","",""
"Rarely","2009","Couple + C. LE and GT 16","middle vocational","105","0.255752336722439","0.217083402130277","0.294421271314602"
"Rarely","2009","Couple + C. LE and GT 16","vocational + Abi","9","","",""
"Rarely","2009","Couple + C. LE and GT 16","higher vocational","14","","",""
"Rarely","2009","Couple + C. LE and GT 16","higher education","33","0.124283941014607","0.079450137044532","0.169117744984681"
"Never","2009","1-pers.-HH","in school","1","","",""
"Never","2009","1-pers.-HH","inadequately","24","","",""
"Never","2009","1-pers.-HH","general elemantary","345","0.896733021707323","0.866414716226787","0.927051327187858"
"Never","2009","1-pers.-HH","middle vocational","1141","0.772476571518624","0.751182610137236","0.793770532900012"
"Never","2009","1-pers.-HH","vocational + Abi","110","0.640859238506226","0.565333337289648","0.716385139722803"
"Never","2009","1-pers.-HH","higher vocational","120","0.655905956272607","0.587996769256967","0.723815143288246"
"Never","2009","1-pers.-HH","higher education","401","0.681040247933302","0.643993453701293","0.718087042165311"
"Never","2009","(Married) couple without C. ","in school","2","","",""
"Never","2009","(Married) couple without C. ","inadequately","52","0.984935688699063","0.952142115949374","1.01772926144875"
"Never","2009","(Married) couple without C. ","general elemantary","433","0.841585871480941","0.810081601944874","0.873090141017008"
"Never","2009","(Married) couple without C. ","middle vocational","2614","0.742103512965113","0.727583163316681","0.756623862613545"
"Never","2009","(Married) couple without C. ","vocational + Abi","221","0.727585414258233","0.676608745514387","0.778562083002079"
"Never","2009","(Married) couple without C. ","higher vocational","334","0.666474693924294","0.625636235664379","0.707313152184209"
"Never","2009","(Married) couple without C. ","higher education","1042","0.597149963946581","0.574057928349975","0.620241999543187"
"Never","2009","Single parent ","in school","25","","",""
"Never","2009","Single parent ","inadequately","18","","",""
"Never","2009","Single parent ","general elemantary","133","0.840648181323052","0.785790722358659","0.895505640287445"
"Never","2009","Single parent ","middle vocational","358","0.74067321419761","0.701301744867594","0.780044683527626"
"Never","2009","Single parent ","vocational + Abi","31","0.573519320598225","0.427387276278483","0.719651364917967"
"Never","2009","Single parent ","higher vocational","27","","",""
"Never","2009","Single parent ","higher education","99","0.655004822347712","0.579681210524279","0.730328434171145"
"Never","2009","Couple + C. LE 16 ","in school","","","",""
"Never","2009","Couple + C. LE 16 ","inadequately","24","","",""
"Never","2009","Couple + C. LE 16 ","general elemantary","157","0.806745559991873","0.749222519185847","0.8642686007979"
"Never","2009","Couple + C. LE 16 ","middle vocational","894","0.654363154413617","0.628975499874998","0.679750808952235"
"Never","2009","Couple + C. LE 16 ","vocational + Abi","187","0.635156786647734","0.579170388476176","0.691143184819292"
"Never","2009","Couple + C. LE 16 ","higher vocational","159","0.576083555145712","0.519010027270991","0.633157083020433"
"Never","2009","Couple + C. LE 16 ","higher education","389","0.5977106310251","0.561436726707049","0.633984535343151"
"Never","2009","Couple + C. GT 16 ","in school","78","0.666379080213669","0.587135160030118","0.745623000397221"
"Never","2009","Couple + C. GT 16 ","inadequately","26","","",""
"Never","2009","Couple + C. GT 16 ","general elemantary","253","0.752009613026731","0.706174319087666","0.797844906965795"
"Never","2009","Couple + C. GT 16 ","middle vocational","1038","0.643132269935521","0.619509907016308","0.666754632854735"
"Never","2009","Couple + C. GT 16 ","vocational + Abi","83","0.582075695683076","0.500375589640614","0.663775801725538"
"Never","2009","Couple + C. GT 16 ","higher vocational","113","0.523476822393567","0.454940033855323","0.592013610931811"
"Never","2009","Couple + C. GT 16 ","higher education","326","0.580348217720768","0.540116086853602","0.620580348587934"
"Never","2009","Couple + C. LE and GT 16","in school","67","0.584262443641358","0.495712513027918","0.672812374254797"
"Never","2009","Couple + C. LE and GT 16","inadequately","10","","",""
"Never","2009","Couple + C. LE and GT 16","general elemantary","101","0.787412586454288","0.718901988541852","0.855923184366725"
"Never","2009","Couple + C. LE and GT 16","middle vocational","295","0.565911870639111","0.521982293962976","0.609841447315246"
"Never","2009","Couple + C. LE and GT 16","vocational + Abi","42","0.593425010603169","0.477526781943851","0.709323239262488"
"Never","2009","Couple + C. LE and GT 16","higher vocational","43","0.590614820075507","0.481491136333936","0.699738503817078"
"Never","2009","Couple + C. LE and GT 16","higher education","102","0.523607915632644","0.455734173584858","0.59148165768043"
"Daily","2010","1-pers.-HH","in school","","","",""
"Daily","2010","1-pers.-HH","inadequately","","","",""
"Daily","2010","1-pers.-HH","general elemantary","","","",""
"Daily","2010","1-pers.-HH","middle vocational","","","",""
"Daily","2010","1-pers.-HH","vocational + Abi","","","",""
"Daily","2010","1-pers.-HH","higher vocational","","","",""
"Daily","2010","1-pers.-HH","higher education","","","",""
"Daily","2010","(Married) couple without C. ","in school","","","",""
"Daily","2010","(Married) couple without C. ","inadequately","","","",""
"Daily","2010","(Married) couple without C. ","general elemantary","","","",""
"Daily","2010","(Married) couple without C. ","middle vocational","","","",""
"Daily","2010","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","2010","(Married) couple without C. ","higher vocational","","","",""
"Daily","2010","(Married) couple without C. ","higher education","","","",""
"Daily","2010","Single parent ","in school","","","",""
"Daily","2010","Single parent ","inadequately","","","",""
"Daily","2010","Single parent ","general elemantary","","","",""
"Daily","2010","Single parent ","middle vocational","","","",""
"Daily","2010","Single parent ","vocational + Abi","","","",""
"Daily","2010","Single parent ","higher vocational","","","",""
"Daily","2010","Single parent ","higher education","","","",""
"Daily","2010","Couple + C. LE 16 ","in school","","","",""
"Daily","2010","Couple + C. LE 16 ","inadequately","","","",""
"Daily","2010","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","2010","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","2010","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","2010","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","2010","Couple + C. LE 16 ","higher education","","","",""
"Daily","2010","Couple + C. GT 16 ","in school","","","",""
"Daily","2010","Couple + C. GT 16 ","inadequately","","","",""
"Daily","2010","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","2010","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","2010","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","2010","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","2010","Couple + C. GT 16 ","higher education","","","",""
"Daily","2010","Couple + C. LE and GT 16","in school","","","",""
"Daily","2010","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","2010","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","2010","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","2010","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","2010","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","2010","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","2010","1-pers.-HH","in school","","","",""
"Min 1x per week","2010","1-pers.-HH","inadequately","","","",""
"Min 1x per week","2010","1-pers.-HH","general elemantary","","","",""
"Min 1x per week","2010","1-pers.-HH","middle vocational","","","",""
"Min 1x per week","2010","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per week","2010","1-pers.-HH","higher vocational","","","",""
"Min 1x per week","2010","1-pers.-HH","higher education","","","",""
"Min 1x per week","2010","(Married) couple without C. ","in school","","","",""
"Min 1x per week","2010","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","2010","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per week","2010","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per week","2010","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per week","2010","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per week","2010","(Married) couple without C. ","higher education","","","",""
"Min 1x per week","2010","Single parent ","in school","","","",""
"Min 1x per week","2010","Single parent ","inadequately","","","",""
"Min 1x per week","2010","Single parent ","general elemantary","","","",""
"Min 1x per week","2010","Single parent ","middle vocational","","","",""
"Min 1x per week","2010","Single parent ","vocational + Abi","","","",""
"Min 1x per week","2010","Single parent ","higher vocational","","","",""
"Min 1x per week","2010","Single parent ","higher education","","","",""
"Min 1x per week","2010","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2010","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per week","2010","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per week","2010","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per week","2010","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per week","2010","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per week","2010","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per week","2010","Couple + C. GT 16 ","in school","","","",""
"Min 1x per week","2010","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per week","2010","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per week","2010","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per week","2010","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per week","2010","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per week","2010","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per week","2010","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per week","2010","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per week","2010","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per week","2010","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per week","2010","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per week","2010","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per week","2010","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per month","2010","1-pers.-HH","in school","","","",""
"Min 1x per month","2010","1-pers.-HH","inadequately","","","",""
"Min 1x per month","2010","1-pers.-HH","general elemantary","","","",""
"Min 1x per month","2010","1-pers.-HH","middle vocational","","","",""
"Min 1x per month","2010","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per month","2010","1-pers.-HH","higher vocational","","","",""
"Min 1x per month","2010","1-pers.-HH","higher education","","","",""
"Min 1x per month","2010","(Married) couple without C. ","in school","","","",""
"Min 1x per month","2010","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","2010","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per month","2010","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per month","2010","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per month","2010","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per month","2010","(Married) couple without C. ","higher education","","","",""
"Min 1x per month","2010","Single parent ","in school","","","",""
"Min 1x per month","2010","Single parent ","inadequately","","","",""
"Min 1x per month","2010","Single parent ","general elemantary","","","",""
"Min 1x per month","2010","Single parent ","middle vocational","","","",""
"Min 1x per month","2010","Single parent ","vocational + Abi","","","",""
"Min 1x per month","2010","Single parent ","higher vocational","","","",""
"Min 1x per month","2010","Single parent ","higher education","","","",""
"Min 1x per month","2010","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","2010","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","2010","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per month","2010","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per month","2010","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per month","2010","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per month","2010","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per month","2010","Couple + C. GT 16 ","in school","","","",""
"Min 1x per month","2010","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per month","2010","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per month","2010","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per month","2010","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per month","2010","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per month","2010","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per month","2010","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per month","2010","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","2010","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per month","2010","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per month","2010","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per month","2010","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per month","2010","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","2010","1-pers.-HH","in school","","","",""
"Rarely","2010","1-pers.-HH","inadequately","","","",""
"Rarely","2010","1-pers.-HH","general elemantary","","","",""
"Rarely","2010","1-pers.-HH","middle vocational","","","",""
"Rarely","2010","1-pers.-HH","vocational + Abi","","","",""
"Rarely","2010","1-pers.-HH","higher vocational","","","",""
"Rarely","2010","1-pers.-HH","higher education","","","",""
"Rarely","2010","(Married) couple without C. ","in school","","","",""
"Rarely","2010","(Married) couple without C. ","inadequately","","","",""
"Rarely","2010","(Married) couple without C. ","general elemantary","","","",""
"Rarely","2010","(Married) couple without C. ","middle vocational","","","",""
"Rarely","2010","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","2010","(Married) couple without C. ","higher vocational","","","",""
"Rarely","2010","(Married) couple without C. ","higher education","","","",""
"Rarely","2010","Single parent ","in school","","","",""
"Rarely","2010","Single parent ","inadequately","","","",""
"Rarely","2010","Single parent ","general elemantary","","","",""
"Rarely","2010","Single parent ","middle vocational","","","",""
"Rarely","2010","Single parent ","vocational + Abi","","","",""
"Rarely","2010","Single parent ","higher vocational","","","",""
"Rarely","2010","Single parent ","higher education","","","",""
"Rarely","2010","Couple + C. LE 16 ","in school","","","",""
"Rarely","2010","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","2010","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","2010","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","2010","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","2010","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","2010","Couple + C. LE 16 ","higher education","","","",""
"Rarely","2010","Couple + C. GT 16 ","in school","","","",""
"Rarely","2010","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","2010","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely","2010","Couple + C. GT 16 ","middle vocational","","","",""
