"pli0096_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Daily","2012","Hamburg","no migration background","","","",""
"Daily","2012","Hamburg","direct migration background","","","",""
"Daily","2012","Hamburg","indirect migration background","","","",""
"Daily","2012","Lower Saxony","no migration background","","","",""
"Daily","2012","Lower Saxony","direct migration background","","","",""
"Daily","2012","Lower Saxony","indirect migration background","","","",""
"Daily","2012","Bremen","no migration background","","","",""
"Daily","2012","Bremen","direct migration background","","","",""
"Daily","2012","Bremen","indirect migration background","","","",""
"Daily","2012","North Rhine-Westphalia","no migration background","","","",""
"Daily","2012","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2012","Hesse","no migration background","","","",""
"Daily","2012","Hesse","direct migration background","","","",""
"Daily","2012","Hesse","indirect migration background","","","",""
"Daily","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2012","Baden-Württemberg","no migration background","","","",""
"Daily","2012","Baden-Württemberg","direct migration background","","","",""
"Daily","2012","Baden-Württemberg","indirect migration background","","","",""
"Daily","2012","Bavaria","no migration background","","","",""
"Daily","2012","Bavaria","direct migration background","","","",""
"Daily","2012","Bavaria","indirect migration background","","","",""
"Daily","2012","Berlin","no migration background","","","",""
"Daily","2012","Berlin","direct migration background","","","",""
"Daily","2012","Berlin","indirect migration background","","","",""
"Daily","2012","Brandenburg","no migration background","","","",""
"Daily","2012","Brandenburg","direct migration background","","","",""
"Daily","2012","Brandenburg","indirect migration background","","","",""
"Daily","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2012","Saxony","no migration background","","","",""
"Daily","2012","Saxony","direct migration background","","","",""
"Daily","2012","Saxony","indirect migration background","","","",""
"Daily","2012","Saxony-Anhalt","no migration background","","","",""
"Daily","2012","Saxony-Anhalt","direct migration background","","","",""
"Daily","2012","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2012","Thuringia","no migration background","","","",""
"Daily","2012","Thuringia","direct migration background","","","",""
"Daily","2012","Thuringia","indirect migration background","","","",""
"Min 1x per week","2012","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","2012","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","2012","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","2012","Hamburg","no migration background","","","",""
"Min 1x per week","2012","Hamburg","direct migration background","","","",""
"Min 1x per week","2012","Hamburg","indirect migration background","","","",""
"Min 1x per week","2012","Lower Saxony","no migration background","","","",""
"Min 1x per week","2012","Lower Saxony","direct migration background","","","",""
"Min 1x per week","2012","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","2012","Bremen","no migration background","","","",""
"Min 1x per week","2012","Bremen","direct migration background","","","",""
"Min 1x per week","2012","Bremen","indirect migration background","","","",""
"Min 1x per week","2012","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","2012","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","2012","Hesse","no migration background","","","",""
"Min 1x per week","2012","Hesse","direct migration background","","","",""
"Min 1x per week","2012","Hesse","indirect migration background","","","",""
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","2012","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","2012","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","2012","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","2012","Bavaria","no migration background","","","",""
"Min 1x per week","2012","Bavaria","direct migration background","","","",""
"Min 1x per week","2012","Bavaria","indirect migration background","","","",""
"Min 1x per week","2012","Berlin","no migration background","","","",""
"Min 1x per week","2012","Berlin","direct migration background","","","",""
"Min 1x per week","2012","Berlin","indirect migration background","","","",""
"Min 1x per week","2012","Brandenburg","no migration background","","","",""
"Min 1x per week","2012","Brandenburg","direct migration background","","","",""
"Min 1x per week","2012","Brandenburg","indirect migration background","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","2012","Saxony","no migration background","","","",""
"Min 1x per week","2012","Saxony","direct migration background","","","",""
"Min 1x per week","2012","Saxony","indirect migration background","","","",""
"Min 1x per week","2012","Saxony-Anhalt","no migration background","","","",""
"Min 1x per week","2012","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","2012","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","2012","Thuringia","no migration background","","","",""
"Min 1x per week","2012","Thuringia","direct migration background","","","",""
"Min 1x per week","2012","Thuringia","indirect migration background","","","",""
"Min 1x per month","2012","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","2012","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","2012","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","2012","Hamburg","no migration background","","","",""
"Min 1x per month","2012","Hamburg","direct migration background","","","",""
"Min 1x per month","2012","Hamburg","indirect migration background","","","",""
"Min 1x per month","2012","Lower Saxony","no migration background","","","",""
"Min 1x per month","2012","Lower Saxony","direct migration background","","","",""
"Min 1x per month","2012","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","2012","Bremen","no migration background","","","",""
"Min 1x per month","2012","Bremen","direct migration background","","","",""
"Min 1x per month","2012","Bremen","indirect migration background","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per month","2012","Hesse","no migration background","","","",""
"Min 1x per month","2012","Hesse","direct migration background","","","",""
"Min 1x per month","2012","Hesse","indirect migration background","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","2012","Baden-Württemberg","no migration background","","","",""
"Min 1x per month","2012","Baden-Württemberg","direct migration background","","","",""
"Min 1x per month","2012","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","2012","Bavaria","no migration background","","","",""
"Min 1x per month","2012","Bavaria","direct migration background","","","",""
"Min 1x per month","2012","Bavaria","indirect migration background","","","",""
"Min 1x per month","2012","Berlin","no migration background","","","",""
"Min 1x per month","2012","Berlin","direct migration background","","","",""
"Min 1x per month","2012","Berlin","indirect migration background","","","",""
"Min 1x per month","2012","Brandenburg","no migration background","","","",""
"Min 1x per month","2012","Brandenburg","direct migration background","","","",""
"Min 1x per month","2012","Brandenburg","indirect migration background","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","2012","Saxony","no migration background","","","",""
"Min 1x per month","2012","Saxony","direct migration background","","","",""
"Min 1x per month","2012","Saxony","indirect migration background","","","",""
"Min 1x per month","2012","Saxony-Anhalt","no migration background","","","",""
"Min 1x per month","2012","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","2012","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","2012","Thuringia","no migration background","","","",""
"Min 1x per month","2012","Thuringia","direct migration background","","","",""
"Min 1x per month","2012","Thuringia","indirect migration background","","","",""
"Rarely","2012","Schleswig-Holstein","no migration background","","","",""
"Rarely","2012","Schleswig-Holstein","direct migration background","","","",""
"Rarely","2012","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","2012","Hamburg","no migration background","","","",""
"Rarely","2012","Hamburg","direct migration background","","","",""
"Rarely","2012","Hamburg","indirect migration background","","","",""
"Rarely","2012","Lower Saxony","no migration background","","","",""
"Rarely","2012","Lower Saxony","direct migration background","","","",""
"Rarely","2012","Lower Saxony","indirect migration background","","","",""
"Rarely","2012","Bremen","no migration background","","","",""
"Rarely","2012","Bremen","direct migration background","","","",""
"Rarely","2012","Bremen","indirect migration background","","","",""
"Rarely","2012","North Rhine-Westphalia","no migration background","","","",""
"Rarely","2012","North Rhine-Westphalia","direct migration background","","","",""
"Rarely","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Rarely","2012","Hesse","no migration background","","","",""
"Rarely","2012","Hesse","direct migration background","","","",""
"Rarely","2012","Hesse","indirect migration background","","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","2012","Baden-Württemberg","no migration background","","","",""
"Rarely","2012","Baden-Württemberg","direct migration background","","","",""
"Rarely","2012","Baden-Württemberg","indirect migration background","","","",""
"Rarely","2012","Bavaria","no migration background","","","",""
"Rarely","2012","Bavaria","direct migration background","","","",""
"Rarely","2012","Bavaria","indirect migration background","","","",""
"Rarely","2012","Berlin","no migration background","","","",""
"Rarely","2012","Berlin","direct migration background","","","",""
"Rarely","2012","Berlin","indirect migration background","","","",""
"Rarely","2012","Brandenburg","no migration background","","","",""
"Rarely","2012","Brandenburg","direct migration background","","","",""
"Rarely","2012","Brandenburg","indirect migration background","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","2012","Saxony","no migration background","","","",""
"Rarely","2012","Saxony","direct migration background","","","",""
"Rarely","2012","Saxony","indirect migration background","","","",""
"Rarely","2012","Saxony-Anhalt","no migration background","","","",""
"Rarely","2012","Saxony-Anhalt","direct migration background","","","",""
"Rarely","2012","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","2012","Thuringia","no migration background","","","",""
"Rarely","2012","Thuringia","direct migration background","","","",""
"Rarely","2012","Thuringia","indirect migration background","","","",""
"Never","2012","Schleswig-Holstein","no migration background","","","",""
"Never","2012","Schleswig-Holstein","direct migration background","","","",""
"Never","2012","Schleswig-Holstein","indirect migration background","","","",""
"Never","2012","Hamburg","no migration background","","","",""
"Never","2012","Hamburg","direct migration background","","","",""
"Never","2012","Hamburg","indirect migration background","","","",""
"Never","2012","Lower Saxony","no migration background","","","",""
"Never","2012","Lower Saxony","direct migration background","","","",""
"Never","2012","Lower Saxony","indirect migration background","","","",""
"Never","2012","Bremen","no migration background","","","",""
"Never","2012","Bremen","direct migration background","","","",""
"Never","2012","Bremen","indirect migration background","","","",""
"Never","2012","North Rhine-Westphalia","no migration background","","","",""
"Never","2012","North Rhine-Westphalia","direct migration background","","","",""
"Never","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Never","2012","Hesse","no migration background","","","",""
"Never","2012","Hesse","direct migration background","","","",""
"Never","2012","Hesse","indirect migration background","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","2012","Baden-Württemberg","no migration background","","","",""
"Never","2012","Baden-Württemberg","direct migration background","","","",""
"Never","2012","Baden-Württemberg","indirect migration background","","","",""
"Never","2012","Bavaria","no migration background","","","",""
"Never","2012","Bavaria","direct migration background","","","",""
"Never","2012","Bavaria","indirect migration background","","","",""
"Never","2012","Berlin","no migration background","","","",""
"Never","2012","Berlin","direct migration background","","","",""
"Never","2012","Berlin","indirect migration background","","","",""
"Never","2012","Brandenburg","no migration background","","","",""
"Never","2012","Brandenburg","direct migration background","","","",""
"Never","2012","Brandenburg","indirect migration background","","","",""
"Never","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2012","Saxony","no migration background","","","",""
"Never","2012","Saxony","direct migration background","","","",""
"Never","2012","Saxony","indirect migration background","","","",""
"Never","2012","Saxony-Anhalt","no migration background","","","",""
"Never","2012","Saxony-Anhalt","direct migration background","","","",""
"Never","2012","Saxony-Anhalt","indirect migration background","","","",""
"Never","2012","Thuringia","no migration background","","","",""
"Never","2012","Thuringia","direct migration background","","","",""
"Never","2012","Thuringia","indirect migration background","","","",""
"Daily","2013","Schleswig-Holstein","no migration background","14","","",""
"Daily","2013","Schleswig-Holstein","direct migration background","","","",""
"Daily","2013","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2013","Hamburg","no migration background","2","","",""
"Daily","2013","Hamburg","direct migration background","","","",""
"Daily","2013","Hamburg","indirect migration background","","","",""
"Daily","2013","Lower Saxony","no migration background","41","0.0186119667126065","0.0128872200847166","0.0243367133404964"
"Daily","2013","Lower Saxony","direct migration background","3","","",""
"Daily","2013","Lower Saxony","indirect migration background","1","","",""
"Daily","2013","Bremen","no migration background","2","","",""
"Daily","2013","Bremen","direct migration background","2","","",""
"Daily","2013","Bremen","indirect migration background","","","",""
"Daily","2013","North Rhine-Westphalia","no migration background","65","0.0155125255137689","0.0116823494235926","0.0193427016039452"
"Daily","2013","North Rhine-Westphalia","direct migration background","5","","",""
"Daily","2013","North Rhine-Westphalia","indirect migration background","2","","",""
"Daily","2013","Hesse","no migration background","35","0.0201874822987518","0.0127292601922181","0.0276457044052855"
"Daily","2013","Hesse","direct migration background","1","","",""
"Daily","2013","Hesse","indirect migration background","1","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","no migration background","29","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","direct migration background","1","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2013","Baden-Württemberg","no migration background","53","0.0239398728281017","0.0177830529606721","0.0300966926955313"
"Daily","2013","Baden-Württemberg","direct migration background","2","","",""
"Daily","2013","Baden-Württemberg","indirect migration background","3","","",""
"Daily","2013","Bavaria","no migration background","60","0.0167072516495266","0.0123836985484968","0.0210308047505563"
"Daily","2013","Bavaria","direct migration background","6","","",""
"Daily","2013","Bavaria","indirect migration background","6","","",""
"Daily","2013","Berlin","no migration background","14","","",""
"Daily","2013","Berlin","direct migration background","","","",""
"Daily","2013","Berlin","indirect migration background","1","","",""
"Daily","2013","Brandenburg","no migration background","6","","",""
"Daily","2013","Brandenburg","direct migration background","","","",""
"Daily","2013","Brandenburg","indirect migration background","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","no migration background","9","","",""
"Daily","2013","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Daily","2013","Saxony","no migration background","15","","",""
"Daily","2013","Saxony","direct migration background","","","",""
"Daily","2013","Saxony","indirect migration background","1","","",""
"Daily","2013","Saxony-Anhalt","no migration background","20","","",""
"Daily","2013","Saxony-Anhalt","direct migration background","","","",""
"Daily","2013","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2013","Thuringia","no migration background","11","","",""
"Daily","2013","Thuringia","direct migration background","","","",""
"Daily","2013","Thuringia","indirect migration background","","","",""
"Min 1x per week","2013","Schleswig-Holstein","no migration background","80","0.0995949765749957","0.0786599030956148","0.120530050054376"
"Min 1x per week","2013","Schleswig-Holstein","direct migration background","5","","",""
"Min 1x per week","2013","Schleswig-Holstein","indirect migration background","1","","",""
"Min 1x per week","2013","Hamburg","no migration background","27","","",""
"Min 1x per week","2013","Hamburg","direct migration background","1","","",""
"Min 1x per week","2013","Hamburg","indirect migration background","1","","",""
"Min 1x per week","2013","Lower Saxony","no migration background","237","0.100942905497588","0.0881822996542811","0.113703511340895"
"Min 1x per week","2013","Lower Saxony","direct migration background","10","","",""
"Min 1x per week","2013","Lower Saxony","indirect migration background","11","","",""
"Min 1x per week","2013","Bremen","no migration background","13","","",""
"Min 1x per week","2013","Bremen","direct migration background","2","","",""
"Min 1x per week","2013","Bremen","indirect migration background","1","","",""
"Min 1x per week","2013","North Rhine-Westphalia","no migration background","420","0.109486476222987","0.0998087598991906","0.119164192546783"
"Min 1x per week","2013","North Rhine-Westphalia","direct migration background","36","0.039928457295092","0.0260360059015302","0.0538209086886539"
"Min 1x per week","2013","North Rhine-Westphalia","indirect migration background","25","","",""
"Min 1x per week","2013","Hesse","no migration background","186","0.130428324819167","0.112569149856531","0.148287499781803"
"Min 1x per week","2013","Hesse","direct migration background","17","","",""
"Min 1x per week","2013","Hesse","indirect migration background","5","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","no migration background","136","0.119978076610534","0.101367178265027","0.138588974956042"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","direct migration background","4","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","indirect migration background","5","","",""
"Min 1x per week","2013","Baden-Württemberg","no migration background","348","0.134392945624736","0.120655503619064","0.148130387630408"
"Min 1x per week","2013","Baden-Württemberg","direct migration background","25","","",""
"Min 1x per week","2013","Baden-Württemberg","indirect migration background","18","","",""
"Min 1x per week","2013","Bavaria","no migration background","461","0.122972350999425","0.111894455791862","0.134050246206987"
"Min 1x per week","2013","Bavaria","direct migration background","18","","",""
"Min 1x per week","2013","Bavaria","indirect migration background","19","","",""
"Min 1x per week","2013","Berlin","no migration background","60","0.0610377657597952","0.0451299027904714","0.076945628729119"
"Min 1x per week","2013","Berlin","direct migration background","4","","",""
"Min 1x per week","2013","Berlin","indirect migration background","3","","",""
"Min 1x per week","2013","Brandenburg","no migration background","59","0.0629147806949524","0.047642483613154","0.0781870777767507"
"Min 1x per week","2013","Brandenburg","direct migration background","1","","",""
"Min 1x per week","2013","Brandenburg","indirect migration background","1","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","no migration background","55","0.0892475032903691","0.0657391564246375","0.112755850156101"
"Min 1x per week","2013","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","2013","Saxony","no migration background","138","0.0837155355770301","0.0703761410831473","0.0970549300709128"
"Min 1x per week","2013","Saxony","direct migration background","3","","",""
"Min 1x per week","2013","Saxony","indirect migration background","1","","",""
"Min 1x per week","2013","Saxony-Anhalt","no migration background","51","0.0451957352538225","0.0318662563324171","0.0585252141752279"
"Min 1x per week","2013","Saxony-Anhalt","direct migration background","2","","",""
"Min 1x per week","2013","Saxony-Anhalt","indirect migration background","1","","",""
"Min 1x per week","2013","Thuringia","no migration background","77","0.0762383672894729","0.0595464882163758","0.09293024636257"
"Min 1x per week","2013","Thuringia","direct migration background","2","","",""
"Min 1x per week","2013","Thuringia","indirect migration background","","","",""
"Min 1x per month","2013","Schleswig-Holstein","no migration background","60","0.0850485884079639","0.0655470268303722","0.104550149985556"
"Min 1x per month","2013","Schleswig-Holstein","direct migration background","3","","",""
"Min 1x per month","2013","Schleswig-Holstein","indirect migration background","3","","",""
"Min 1x per month","2013","Hamburg","no migration background","33","0.0631346198914666","0.0371299806782934","0.0891392591046398"
"Min 1x per month","2013","Hamburg","direct migration background","1","","",""
"Min 1x per month","2013","Hamburg","indirect migration background","","","",""
"Min 1x per month","2013","Lower Saxony","no migration background","231","0.09564610868485","0.083188272493344","0.108103944876356"
"Min 1x per month","2013","Lower Saxony","direct migration background","9","","",""
"Min 1x per month","2013","Lower Saxony","indirect migration background","6","","",""
"Min 1x per month","2013","Bremen","no migration background","10","","",""
"Min 1x per month","2013","Bremen","direct migration background","2","","",""
"Min 1x per month","2013","Bremen","indirect migration background","","","",""
"Min 1x per month","2013","North Rhine-Westphalia","no migration background","351","0.0724559267872305","0.0644210980485336","0.0804907555259275"
"Min 1x per month","2013","North Rhine-Westphalia","direct migration background","27","","",""
"Min 1x per month","2013","North Rhine-Westphalia","indirect migration background","22","","",""
"Min 1x per month","2013","Hesse","no migration background","153","0.111421894859334","0.094735757466536","0.128108032252132"
"Min 1x per month","2013","Hesse","direct migration background","11","","",""
"Min 1x per month","2013","Hesse","indirect migration background","6","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","no migration background","123","0.0946238824178029","0.07785961645568","0.111388148379926"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","direct migration background","5","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","indirect migration background","3","","",""
"Min 1x per month","2013","Baden-Württemberg","no migration background","267","0.0910311792263325","0.0794453580894515","0.102617000363214"
"Min 1x per month","2013","Baden-Württemberg","direct migration background","30","0.0916366007684909","0.0642393118074495","0.119033889729532"
"Min 1x per month","2013","Baden-Württemberg","indirect migration background","19","","",""
"Min 1x per month","2013","Bavaria","no migration background","425","0.0991489140120819","0.0890675950375401","0.109230232986624"
"Min 1x per month","2013","Bavaria","direct migration background","21","","",""
"Min 1x per month","2013","Bavaria","indirect migration background","17","","",""
"Min 1x per month","2013","Berlin","no migration background","53","0.0649926711988824","0.0486121330457836","0.0813732093519811"
"Min 1x per month","2013","Berlin","direct migration background","4","","",""
"Min 1x per month","2013","Berlin","indirect migration background","1","","",""
"Min 1x per month","2013","Brandenburg","no migration background","96","0.08493720606446","0.0674019177720429","0.102472494356877"
"Min 1x per month","2013","Brandenburg","direct migration background","","","",""
"Min 1x per month","2013","Brandenburg","indirect migration background","","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","no migration background","41","0.0509900184467877","0.0328514987144988","0.0691285381790766"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Min 1x per month","2013","Saxony","no migration background","125","0.0663805116734732","0.0543904014111054","0.0783706219358409"
"Min 1x per month","2013","Saxony","direct migration background","1","","",""
"Min 1x per month","2013","Saxony","indirect migration background","2","","",""
"Min 1x per month","2013","Saxony-Anhalt","no migration background","73","0.0977599768882237","0.0787032259308785","0.116816727845569"
"Min 1x per month","2013","Saxony-Anhalt","direct migration background","2","","",""
"Min 1x per month","2013","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","2013","Thuringia","no migration background","89","0.070773490344145","0.0546434824923398","0.0869034981959502"
"Min 1x per month","2013","Thuringia","direct migration background","","","",""
"Min 1x per month","2013","Thuringia","indirect migration background","1","","",""
"Rarely","2013","Schleswig-Holstein","no migration background","74","0.0982277899665771","0.0774211271993051","0.119034452733849"
"Rarely","2013","Schleswig-Holstein","direct migration background","4","","",""
"Rarely","2013","Schleswig-Holstein","indirect migration background","2","","",""
"Rarely","2013","Hamburg","no migration background","30","0.0655137112443237","0.0390572946705056","0.0919701278181418"
"Rarely","2013","Hamburg","direct migration background","2","","",""
"Rarely","2013","Hamburg","indirect migration background","4","","",""
"Rarely","2013","Lower Saxony","no migration background","227","0.113617827571141","0.100175530027361","0.127060125114921"
"Rarely","2013","Lower Saxony","direct migration background","21","","",""
"Rarely","2013","Lower Saxony","indirect migration background","9","","",""
"Rarely","2013","Bremen","no migration background","16","","",""
"Rarely","2013","Bremen","direct migration background","5","","",""
"Rarely","2013","Bremen","indirect migration background","1","","",""
"Rarely","2013","North Rhine-Westphalia","no migration background","399","0.10016430873525","0.0908594347567209","0.10946918271378"
"Rarely","2013","North Rhine-Westphalia","direct migration background","56","0.0948656474326607","0.0740736202851128","0.115657674580209"
"Rarely","2013","North Rhine-Westphalia","indirect migration background","32","0.0881913079424318","0.0575959261644948","0.118786689720369"
"Rarely","2013","Hesse","no migration background","183","0.123702238929956","0.106242514999073","0.141161962860839"
"Rarely","2013","Hesse","direct migration background","20","","",""
"Rarely","2013","Hesse","indirect migration background","11","","",""
"Rarely","2013","Rhineland-Palatinate,Saarland","no migration background","154","0.142274675577492","0.122266496678214","0.162282854476769"
"Rarely","2013","Rhineland-Palatinate,Saarland","direct migration background","11","","",""
"Rarely","2013","Rhineland-Palatinate,Saarland","indirect migration background","10","","",""
"Rarely","2013","Baden-Württemberg","no migration background","298","0.117634158412076","0.104657935110767","0.130610381713385"
"Rarely","2013","Baden-Württemberg","direct migration background","28","","",""
"Rarely","2013","Baden-Württemberg","indirect migration background","24","","",""
"Rarely","2013","Bavaria","no migration background","415","0.119221871656861","0.108290916803377","0.130152826510346"
"Rarely","2013","Bavaria","direct migration background","36","0.0783532380816838","0.0530126352029875","0.10369384096038"
"Rarely","2013","Bavaria","indirect migration background","19","","",""
"Rarely","2013","Berlin","no migration background","93","0.104744924187572","0.0843966137777794","0.125093234597364"
"Rarely","2013","Berlin","direct migration background","6","","",""
"Rarely","2013","Berlin","indirect migration background","2","","",""
"Rarely","2013","Brandenburg","no migration background","105","0.113595339664918","0.0936365248488761","0.133554154480959"
"Rarely","2013","Brandenburg","direct migration background","4","","",""
"Rarely","2013","Brandenburg","indirect migration background","","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","no migration background","56","0.10124080445706","0.0763680814029993","0.12611352751112"
"Rarely","2013","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","indirect migration background","2","","",""
"Rarely","2013","Saxony","no migration background","141","0.0933052742540042","0.0792964538883619","0.107314094619647"
"Rarely","2013","Saxony","direct migration background","2","","",""
"Rarely","2013","Saxony","indirect migration background","1","","",""
"Rarely","2013","Saxony-Anhalt","no migration background","82","0.0813091954899044","0.0637719336670549","0.0988464573127539"
"Rarely","2013","Saxony-Anhalt","direct migration background","1","","",""
"Rarely","2013","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","2013","Thuringia","no migration background","105","0.105281515960947","0.0859770520478003","0.124585979874093"
"Rarely","2013","Thuringia","direct migration background","3","","",""
"Rarely","2013","Thuringia","indirect migration background","2","","",""
"Never","2013","Schleswig-Holstein","no migration background","558","0.69989776303526","0.667858041190895","0.731937484879625"
"Never","2013","Schleswig-Holstein","direct migration background","73","0.868198944950876","0.796285896636808","0.940111993264943"
"Never","2013","Schleswig-Holstein","indirect migration background","25","","",""
"Never","2013","Hamburg","no migration background","244","0.770900127966516","0.725964591128169","0.815835664804863"
"Never","2013","Hamburg","direct migration background","38","0.907053538734282","0.819241039737437","0.994866037731127"
"Never","2013","Hamburg","indirect migration background","20","","",""
"Never","2013","Lower Saxony","no migration background","1405","0.671181191533815","0.651281883632344","0.691080499435285"
"Never","2013","Lower Saxony","direct migration background","186","0.825046750718029","0.775839326156686","0.874254175279373"
"Never","2013","Lower Saxony","indirect migration background","52","0.754106785107396","0.659150384911684","0.849063185303109"
"Never","2013","Bremen","no migration background","105","0.744010341882015","0.673220268996601","0.814800414767429"
"Never","2013","Bremen","direct migration background","18","","",""
"Never","2013","Bremen","indirect migration background","7","","",""
"Never","2013","North Rhine-Westphalia","no migration background","2764","0.702380762740764","0.688210131625573","0.716551393855954"
"Never","2013","North Rhine-Westphalia","direct migration background","639","0.798793143354016","0.770346935806671","0.827239350901361"
"Never","2013","North Rhine-Westphalia","indirect migration background","249","0.77798117061675","0.733140658054058","0.822821683179442"
"Never","2013","Hesse","no migration background","809","0.614260059092791","0.588446601227614","0.640073516957968"
"Never","2013","Hesse","direct migration background","231","0.858801231120973","0.818013376793451","0.899589085448494"
