"pli0096_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2011","direct migration background","higher vocational","87","0.725742493789543","0.645584812111997","0.80590017546709"
"Never","2011","direct migration background","higher education","432","0.686646568593662","0.650045870955663","0.723247266231662"
"Never","2011","indirect migration background","in school","61","0.557715794105604","0.453947675633869","0.661483912577339"
"Never","2011","indirect migration background","inadequately","","","",""
"Never","2011","indirect migration background","general elemantary","160","0.739173686221836","0.679645328846652","0.79870204359702"
"Never","2011","indirect migration background","middle vocational","398","0.734054786892787","0.696684943783826","0.771424630001748"
"Never","2011","indirect migration background","vocational + Abi","64","0.523308398239354","0.422873674115308","0.6237431223634"
"Never","2011","indirect migration background","higher vocational","34","0.646287624945978","0.526304209388828","0.766271040503128"
"Never","2011","indirect migration background","higher education","134","0.751676296600214","0.690723455646881","0.812629137553547"
"Daily","2012","no migration background","in school","","","",""
"Daily","2012","no migration background","inadequately","","","",""
"Daily","2012","no migration background","general elemantary","","","",""
"Daily","2012","no migration background","middle vocational","","","",""
"Daily","2012","no migration background","vocational + Abi","","","",""
"Daily","2012","no migration background","higher vocational","","","",""
"Daily","2012","no migration background","higher education","","","",""
"Daily","2012","direct migration background","in school","","","",""
"Daily","2012","direct migration background","inadequately","","","",""
"Daily","2012","direct migration background","general elemantary","","","",""
"Daily","2012","direct migration background","middle vocational","","","",""
"Daily","2012","direct migration background","vocational + Abi","","","",""
"Daily","2012","direct migration background","higher vocational","","","",""
"Daily","2012","direct migration background","higher education","","","",""
"Daily","2012","indirect migration background","in school","","","",""
"Daily","2012","indirect migration background","inadequately","","","",""
"Daily","2012","indirect migration background","general elemantary","","","",""
"Daily","2012","indirect migration background","middle vocational","","","",""
"Daily","2012","indirect migration background","vocational + Abi","","","",""
"Daily","2012","indirect migration background","higher vocational","","","",""
"Daily","2012","indirect migration background","higher education","","","",""
"Min 1x per week","2012","no migration background","in school","","","",""
"Min 1x per week","2012","no migration background","inadequately","","","",""
"Min 1x per week","2012","no migration background","general elemantary","","","",""
"Min 1x per week","2012","no migration background","middle vocational","","","",""
"Min 1x per week","2012","no migration background","vocational + Abi","","","",""
"Min 1x per week","2012","no migration background","higher vocational","","","",""
"Min 1x per week","2012","no migration background","higher education","","","",""
"Min 1x per week","2012","direct migration background","in school","","","",""
"Min 1x per week","2012","direct migration background","inadequately","","","",""
"Min 1x per week","2012","direct migration background","general elemantary","","","",""
"Min 1x per week","2012","direct migration background","middle vocational","","","",""
"Min 1x per week","2012","direct migration background","vocational + Abi","","","",""
"Min 1x per week","2012","direct migration background","higher vocational","","","",""
"Min 1x per week","2012","direct migration background","higher education","","","",""
"Min 1x per week","2012","indirect migration background","in school","","","",""
"Min 1x per week","2012","indirect migration background","inadequately","","","",""
"Min 1x per week","2012","indirect migration background","general elemantary","","","",""
"Min 1x per week","2012","indirect migration background","middle vocational","","","",""
"Min 1x per week","2012","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","2012","indirect migration background","higher vocational","","","",""
"Min 1x per week","2012","indirect migration background","higher education","","","",""
"Min 1x per month","2012","no migration background","in school","","","",""
"Min 1x per month","2012","no migration background","inadequately","","","",""
"Min 1x per month","2012","no migration background","general elemantary","","","",""
"Min 1x per month","2012","no migration background","middle vocational","","","",""
"Min 1x per month","2012","no migration background","vocational + Abi","","","",""
"Min 1x per month","2012","no migration background","higher vocational","","","",""
"Min 1x per month","2012","no migration background","higher education","","","",""
"Min 1x per month","2012","direct migration background","in school","","","",""
"Min 1x per month","2012","direct migration background","inadequately","","","",""
"Min 1x per month","2012","direct migration background","general elemantary","","","",""
"Min 1x per month","2012","direct migration background","middle vocational","","","",""
"Min 1x per month","2012","direct migration background","vocational + Abi","","","",""
"Min 1x per month","2012","direct migration background","higher vocational","","","",""
"Min 1x per month","2012","direct migration background","higher education","","","",""
"Min 1x per month","2012","indirect migration background","in school","","","",""
"Min 1x per month","2012","indirect migration background","inadequately","","","",""
"Min 1x per month","2012","indirect migration background","general elemantary","","","",""
"Min 1x per month","2012","indirect migration background","middle vocational","","","",""
"Min 1x per month","2012","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","2012","indirect migration background","higher vocational","","","",""
"Min 1x per month","2012","indirect migration background","higher education","","","",""
"Rarely","2012","no migration background","in school","","","",""
"Rarely","2012","no migration background","inadequately","","","",""
"Rarely","2012","no migration background","general elemantary","","","",""
"Rarely","2012","no migration background","middle vocational","","","",""
"Rarely","2012","no migration background","vocational + Abi","","","",""
"Rarely","2012","no migration background","higher vocational","","","",""
"Rarely","2012","no migration background","higher education","","","",""
"Rarely","2012","direct migration background","in school","","","",""
"Rarely","2012","direct migration background","inadequately","","","",""
"Rarely","2012","direct migration background","general elemantary","","","",""
"Rarely","2012","direct migration background","middle vocational","","","",""
"Rarely","2012","direct migration background","vocational + Abi","","","",""
"Rarely","2012","direct migration background","higher vocational","","","",""
"Rarely","2012","direct migration background","higher education","","","",""
"Rarely","2012","indirect migration background","in school","","","",""
"Rarely","2012","indirect migration background","inadequately","","","",""
"Rarely","2012","indirect migration background","general elemantary","","","",""
"Rarely","2012","indirect migration background","middle vocational","","","",""
"Rarely","2012","indirect migration background","vocational + Abi","","","",""
"Rarely","2012","indirect migration background","higher vocational","","","",""
"Rarely","2012","indirect migration background","higher education","","","",""
"Never","2012","no migration background","in school","","","",""
"Never","2012","no migration background","inadequately","","","",""
"Never","2012","no migration background","general elemantary","","","",""
"Never","2012","no migration background","middle vocational","","","",""
"Never","2012","no migration background","vocational + Abi","","","",""
"Never","2012","no migration background","higher vocational","","","",""
"Never","2012","no migration background","higher education","","","",""
"Never","2012","direct migration background","in school","","","",""
"Never","2012","direct migration background","inadequately","","","",""
"Never","2012","direct migration background","general elemantary","","","",""
"Never","2012","direct migration background","middle vocational","","","",""
"Never","2012","direct migration background","vocational + Abi","","","",""
"Never","2012","direct migration background","higher vocational","","","",""
"Never","2012","direct migration background","higher education","","","",""
"Never","2012","indirect migration background","in school","","","",""
"Never","2012","indirect migration background","inadequately","","","",""
"Never","2012","indirect migration background","general elemantary","","","",""
"Never","2012","indirect migration background","middle vocational","","","",""
"Never","2012","indirect migration background","vocational + Abi","","","",""
"Never","2012","indirect migration background","higher vocational","","","",""
"Never","2012","indirect migration background","higher education","","","",""
"Daily","2013","no migration background","in school","","","",""
"Daily","2013","no migration background","inadequately","","","",""
"Daily","2013","no migration background","general elemantary","","","",""
"Daily","2013","no migration background","middle vocational","152","0.0136223530503449","0.01145110950747","0.0157935965932199"
"Daily","2013","no migration background","vocational + Abi","","","",""
"Daily","2013","no migration background","higher vocational","40","0.0334074840997598","0.0243914732951677","0.0424234949043518"
"Daily","2013","no migration background","higher education","130","0.0249529030416541","0.0206610366276687","0.0292447694556395"
"Daily","2013","direct migration background","in school","","","",""
"Daily","2013","direct migration background","inadequately","","","",""
"Daily","2013","direct migration background","general elemantary","","","",""
"Daily","2013","direct migration background","middle vocational","","","",""
"Daily","2013","direct migration background","vocational + Abi","","","",""
"Daily","2013","direct migration background","higher vocational","","","",""
"Daily","2013","direct migration background","higher education","","","",""
"Daily","2013","indirect migration background","in school","","","",""
"Daily","2013","indirect migration background","inadequately","","","",""
"Daily","2013","indirect migration background","general elemantary","","","",""
"Daily","2013","indirect migration background","middle vocational","","","",""
"Daily","2013","indirect migration background","vocational + Abi","","","",""
"Daily","2013","indirect migration background","higher vocational","","","",""
"Daily","2013","indirect migration background","higher education","","","",""
"Min 1x per week","2013","no migration background","in school","50","0.16787963744299","0.127553817447338","0.208205457438643"
"Min 1x per week","2013","no migration background","inadequately","","","",""
"Min 1x per week","2013","no migration background","general elemantary","160","0.0788447009495577","0.0666431235191362","0.0910462783799792"
"Min 1x per week","2013","no migration background","middle vocational","1024","0.0945509300264053","0.0890703593949043","0.100031500657906"
"Min 1x per week","2013","no migration background","vocational + Abi","150","0.115051060275891","0.0982586019264099","0.131843518625372"
"Min 1x per week","2013","no migration background","higher vocational","219","0.135656852984092","0.118476392906059","0.152837313062125"
"Min 1x per week","2013","no migration background","higher education","703","0.133356008805328","0.12400196241908","0.142710055191576"
"Min 1x per week","2013","direct migration background","in school","","","",""
"Min 1x per week","2013","direct migration background","inadequately","","","",""
"Min 1x per week","2013","direct migration background","general elemantary","","","",""
"Min 1x per week","2013","direct migration background","middle vocational","47","0.0512817233409942","0.0374152858626079","0.0651481608193805"
"Min 1x per week","2013","direct migration background","vocational + Abi","","","",""
"Min 1x per week","2013","direct migration background","higher vocational","","","",""
"Min 1x per week","2013","direct migration background","higher education","46","0.0671122232105178","0.0463698854744163","0.0878545609466193"
"Min 1x per week","2013","indirect migration background","in school","","","",""
"Min 1x per week","2013","indirect migration background","inadequately","","","",""
"Min 1x per week","2013","indirect migration background","general elemantary","","","",""
"Min 1x per week","2013","indirect migration background","middle vocational","35","0.0676235014927694","0.0448983830222455","0.0903486199632933"
"Min 1x per week","2013","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","2013","indirect migration background","higher vocational","","","",""
"Min 1x per week","2013","indirect migration background","higher education","","","",""
"Min 1x per month","2013","no migration background","in school","","","",""
"Min 1x per month","2013","no migration background","inadequately","","","",""
"Min 1x per month","2013","no migration background","general elemantary","105","0.0595690469004331","0.0488529389237712","0.070285154877095"
"Min 1x per month","2013","no migration background","middle vocational","949","0.0773811847296929","0.0723763504234094","0.0823860190359764"
"Min 1x per month","2013","no migration background","vocational + Abi","140","0.0861490194020301","0.0713826842706441","0.100915354533416"
"Min 1x per month","2013","no migration background","higher vocational","191","0.110505776878343","0.0947755538152307","0.126235999941455"
"Min 1x per month","2013","no migration background","higher education","700","0.112941656103979","0.104232500940384","0.121650811267573"
"Min 1x per month","2013","direct migration background","in school","","","",""
"Min 1x per month","2013","direct migration background","inadequately","","","",""
"Min 1x per month","2013","direct migration background","general elemantary","","","",""
"Min 1x per month","2013","direct migration background","middle vocational","36","0.0612474012479684","0.0461731979610411","0.0763216045348957"
"Min 1x per month","2013","direct migration background","vocational + Abi","","","",""
"Min 1x per month","2013","direct migration background","higher vocational","","","",""
"Min 1x per month","2013","direct migration background","higher education","39","0.0768676539277725","0.0547852685662295","0.0989500392893156"
"Min 1x per month","2013","indirect migration background","in school","","","",""
"Min 1x per month","2013","indirect migration background","inadequately","","","",""
"Min 1x per month","2013","indirect migration background","general elemantary","","","",""
"Min 1x per month","2013","indirect migration background","middle vocational","35","0.0778785746621371","0.0536256161789481","0.102131533145326"
"Min 1x per month","2013","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","2013","indirect migration background","higher vocational","","","",""
"Min 1x per month","2013","indirect migration background","higher education","","","",""
"Rarely","2013","no migration background","in school","52","0.222758611888619","0.177864815563925","0.267652408213314"
"Rarely","2013","no migration background","inadequately","","","",""
"Rarely","2013","no migration background","general elemantary","158","0.0886348537327722","0.0757668324137105","0.101502875051834"
"Rarely","2013","no migration background","middle vocational","1084","0.10218841244893","0.0965148702112876","0.107861954686573"
"Rarely","2013","no migration background","vocational + Abi","175","0.129393690254057","0.111730167783543","0.147057212724571"
"Rarely","2013","no migration background","higher vocational","190","0.121901854742611","0.105486604381429","0.138317105103792"
"Rarely","2013","no migration background","higher education","677","0.122904320680928","0.113870324123224","0.131938317238631"
"Rarely","2013","direct migration background","in school","","","",""
"Rarely","2013","direct migration background","inadequately","","","",""
"Rarely","2013","direct migration background","general elemantary","","","",""
"Rarely","2013","direct migration background","middle vocational","77","0.0689227451078154","0.0529973909007957","0.084848099314835"
"Rarely","2013","direct migration background","vocational + Abi","","","",""
"Rarely","2013","direct migration background","higher vocational","","","",""
"Rarely","2013","direct migration background","higher education","57","0.128231233637034","0.100514646682518","0.15594782059155"
"Rarely","2013","indirect migration background","in school","","","",""
"Rarely","2013","indirect migration background","inadequately","","","",""
"Rarely","2013","indirect migration background","general elemantary","","","",""
"Rarely","2013","indirect migration background","middle vocational","44","0.0809873799112435","0.0562968118598786","0.105677947962608"
"Rarely","2013","indirect migration background","vocational + Abi","","","",""
"Rarely","2013","indirect migration background","higher vocational","","","",""
"Rarely","2013","indirect migration background","higher education","","","",""
"Never","2013","no migration background","in school","196","0.543501549047942","0.489759877755001","0.597243220340883"
"Never","2013","no migration background","inadequately","157","0.845604269526552","0.792373507341451","0.898835031711652"
"Never","2013","no migration background","general elemantary","1436","0.766438488676226","0.747282587448007","0.785594389904446"
"Never","2013","no migration background","middle vocational","7740","0.712257119744627","0.703777398888325","0.720736840600929"
"Never","2013","no migration background","vocational + Abi","894","0.650480089285203","0.625386497733901","0.675573680836504"
"Never","2013","no migration background","higher vocational","886","0.598528031295194","0.573933379094586","0.623122683495803"
"Never","2013","no migration background","higher education","2864","0.605845111368112","0.592399296656577","0.619290926079646"
"Never","2013","direct migration background","in school","","","",""
"Never","2013","direct migration background","inadequately","118","0.959833844732987","0.925274507146452","0.994393182319521"
"Never","2013","direct migration background","general elemantary","464","0.877713523496453","0.849418498153438","0.906008548839468"
"Never","2013","direct migration background","middle vocational","803","0.807416384463857","0.78262656262837","0.832206206299343"
"Never","2013","direct migration background","vocational + Abi","257","0.832399576046122","0.790954372621374","0.87384477947087"
"Never","2013","direct migration background","higher vocational","81","0.83443657809177","0.76122001181548","0.907653144368061"
"Never","2013","direct migration background","higher education","409","0.714948768331824","0.677525552082546","0.752371984581102"
"Never","2013","indirect migration background","in school","65","0.718043095069812","0.627563028632098","0.808523161507526"
"Never","2013","indirect migration background","inadequately","","","",""
"Never","2013","indirect migration background","general elemantary","172","0.906241262419587","0.86633886845216","0.946143656387014"
"Never","2013","indirect migration background","middle vocational","346","0.740263565091585","0.700579030217991","0.779948099965178"
"Never","2013","indirect migration background","vocational + Abi","51","0.723565184250429","0.622348370923337","0.82478199757752"
"Never","2013","indirect migration background","higher vocational","39","0.72104736985367","0.599150220912214","0.842944518795126"
"Never","2013","indirect migration background","higher education","123","0.74231723056557","0.67912311501563","0.805511346115511"
"Daily","2014","no migration background","in school","","","",""
"Daily","2014","no migration background","inadequately","","","",""
"Daily","2014","no migration background","general elemantary","","","",""
"Daily","2014","no migration background","middle vocational","","","",""
"Daily","2014","no migration background","vocational + Abi","","","",""
"Daily","2014","no migration background","higher vocational","","","",""
"Daily","2014","no migration background","higher education","","","",""
"Daily","2014","direct migration background","in school","","","",""
"Daily","2014","direct migration background","inadequately","","","",""
"Daily","2014","direct migration background","general elemantary","","","",""
"Daily","2014","direct migration background","middle vocational","","","",""
"Daily","2014","direct migration background","vocational + Abi","","","",""
"Daily","2014","direct migration background","higher vocational","","","",""
"Daily","2014","direct migration background","higher education","","","",""
"Daily","2014","indirect migration background","in school","","","",""
"Daily","2014","indirect migration background","inadequately","","","",""
"Daily","2014","indirect migration background","general elemantary","","","",""
"Daily","2014","indirect migration background","middle vocational","","","",""
"Daily","2014","indirect migration background","vocational + Abi","","","",""
"Daily","2014","indirect migration background","higher vocational","","","",""
"Daily","2014","indirect migration background","higher education","","","",""
"Min 1x per week","2014","no migration background","in school","","","",""
"Min 1x per week","2014","no migration background","inadequately","","","",""
"Min 1x per week","2014","no migration background","general elemantary","","","",""
"Min 1x per week","2014","no migration background","middle vocational","","","",""
"Min 1x per week","2014","no migration background","vocational + Abi","","","",""
"Min 1x per week","2014","no migration background","higher vocational","","","",""
"Min 1x per week","2014","no migration background","higher education","","","",""
"Min 1x per week","2014","direct migration background","in school","","","",""
"Min 1x per week","2014","direct migration background","inadequately","","","",""
"Min 1x per week","2014","direct migration background","general elemantary","","","",""
"Min 1x per week","2014","direct migration background","middle vocational","","","",""
"Min 1x per week","2014","direct migration background","vocational + Abi","","","",""
"Min 1x per week","2014","direct migration background","higher vocational","","","",""
"Min 1x per week","2014","direct migration background","higher education","","","",""
"Min 1x per week","2014","indirect migration background","in school","","","",""
"Min 1x per week","2014","indirect migration background","inadequately","","","",""
"Min 1x per week","2014","indirect migration background","general elemantary","","","",""
"Min 1x per week","2014","indirect migration background","middle vocational","","","",""
"Min 1x per week","2014","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","2014","indirect migration background","higher vocational","","","",""
"Min 1x per week","2014","indirect migration background","higher education","","","",""
"Min 1x per month","2014","no migration background","in school","","","",""
"Min 1x per month","2014","no migration background","inadequately","","","",""
"Min 1x per month","2014","no migration background","general elemantary","","","",""
"Min 1x per month","2014","no migration background","middle vocational","","","",""
"Min 1x per month","2014","no migration background","vocational + Abi","","","",""
"Min 1x per month","2014","no migration background","higher vocational","","","",""
"Min 1x per month","2014","no migration background","higher education","","","",""
"Min 1x per month","2014","direct migration background","in school","","","",""
"Min 1x per month","2014","direct migration background","inadequately","","","",""
"Min 1x per month","2014","direct migration background","general elemantary","","","",""
"Min 1x per month","2014","direct migration background","middle vocational","","","",""
"Min 1x per month","2014","direct migration background","vocational + Abi","","","",""
"Min 1x per month","2014","direct migration background","higher vocational","","","",""
"Min 1x per month","2014","direct migration background","higher education","","","",""
"Min 1x per month","2014","indirect migration background","in school","","","",""
"Min 1x per month","2014","indirect migration background","inadequately","","","",""
"Min 1x per month","2014","indirect migration background","general elemantary","","","",""
"Min 1x per month","2014","indirect migration background","middle vocational","","","",""
"Min 1x per month","2014","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","2014","indirect migration background","higher vocational","","","",""
"Min 1x per month","2014","indirect migration background","higher education","","","",""
"Rarely","2014","no migration background","in school","","","",""
"Rarely","2014","no migration background","inadequately","","","",""
"Rarely","2014","no migration background","general elemantary","","","",""
"Rarely","2014","no migration background","middle vocational","","","",""
"Rarely","2014","no migration background","vocational + Abi","","","",""
"Rarely","2014","no migration background","higher vocational","","","",""
"Rarely","2014","no migration background","higher education","","","",""
"Rarely","2014","direct migration background","in school","","","",""
"Rarely","2014","direct migration background","inadequately","","","",""
"Rarely","2014","direct migration background","general elemantary","","","",""
"Rarely","2014","direct migration background","middle vocational","","","",""
"Rarely","2014","direct migration background","vocational + Abi","","","",""
"Rarely","2014","direct migration background","higher vocational","","","",""
"Rarely","2014","direct migration background","higher education","","","",""
"Rarely","2014","indirect migration background","in school","","","",""
"Rarely","2014","indirect migration background","inadequately","","","",""
"Rarely","2014","indirect migration background","general elemantary","","","",""
"Rarely","2014","indirect migration background","middle vocational","","","",""
"Rarely","2014","indirect migration background","vocational + Abi","","","",""
"Rarely","2014","indirect migration background","higher vocational","","","",""
"Rarely","2014","indirect migration background","higher education","","","",""
"Never","2014","no migration background","in school","","","",""
"Never","2014","no migration background","inadequately","","","",""
"Never","2014","no migration background","general elemantary","","","",""
"Never","2014","no migration background","middle vocational","","","",""
"Never","2014","no migration background","vocational + Abi","","","",""
"Never","2014","no migration background","higher vocational","","","",""
"Never","2014","no migration background","higher education","","","",""
"Never","2014","direct migration background","in school","","","",""
"Never","2014","direct migration background","inadequately","","","",""
"Never","2014","direct migration background","general elemantary","","","",""
"Never","2014","direct migration background","middle vocational","","","",""
"Never","2014","direct migration background","vocational + Abi","","","",""
"Never","2014","direct migration background","higher vocational","","","",""
"Never","2014","direct migration background","higher education","","","",""
"Never","2014","indirect migration background","in school","","","",""
"Never","2014","indirect migration background","inadequately","","","",""
"Never","2014","indirect migration background","general elemantary","","","",""
"Never","2014","indirect migration background","middle vocational","","","",""
"Never","2014","indirect migration background","vocational + Abi","","","",""
"Never","2014","indirect migration background","higher vocational","","","",""
"Never","2014","indirect migration background","higher education","","","",""
"Daily","2015","no migration background","in school","","","",""
"Daily","2015","no migration background","inadequately","","","",""
"Daily","2015","no migration background","general elemantary","","","",""
"Daily","2015","no migration background","middle vocational","","","",""
"Daily","2015","no migration background","vocational + Abi","","","",""
"Daily","2015","no migration background","higher vocational","","","",""
"Daily","2015","no migration background","higher education","","","",""
"Daily","2015","direct migration background","in school","","","",""
"Daily","2015","direct migration background","inadequately","","","",""
"Daily","2015","direct migration background","general elemantary","","","",""
"Daily","2015","direct migration background","middle vocational","","","",""
"Daily","2015","direct migration background","vocational + Abi","","","",""
"Daily","2015","direct migration background","higher vocational","","","",""
"Daily","2015","direct migration background","higher education","","","",""
"Daily","2015","indirect migration background","in school","","","",""
"Daily","2015","indirect migration background","inadequately","","","",""
"Daily","2015","indirect migration background","general elemantary","","","",""
"Daily","2015","indirect migration background","middle vocational","","","",""
"Daily","2015","indirect migration background","vocational + Abi","","","",""
"Daily","2015","indirect migration background","higher vocational","","","",""
"Daily","2015","indirect migration background","higher education","","","",""
"Min 1x per week","2015","no migration background","in school","32","0.147946478118736","0.100707121110504","0.195185835126968"
"Min 1x per week","2015","no migration background","inadequately","","","",""
"Min 1x per week","2015","no migration background","general elemantary","145","0.0767946363918458","0.0638086055081579","0.0897806672755337"
"Min 1x per week","2015","no migration background","middle vocational","1034","0.0997636683035436","0.0937525350029874","0.1057748016041"
"Min 1x per week","2015","no migration background","vocational + Abi","178","0.144388134023885","0.124793236027314","0.163983032020455"
"Min 1x per week","2015","no migration background","higher vocational","207","0.139285201627268","0.120990682537254","0.157579720717282"
"Min 1x per week","2015","no migration background","higher education","785","0.157720139792721","0.147296735195062","0.168143544390379"
"Min 1x per week","2015","direct migration background","in school","","","",""
"Min 1x per week","2015","direct migration background","inadequately","","","",""
"Min 1x per week","2015","direct migration background","general elemantary","","","",""
"Min 1x per week","2015","direct migration background","middle vocational","76","0.0519558550603795","0.0421027366959109","0.0618089734248482"
"Min 1x per week","2015","direct migration background","vocational + Abi","","","",""
"Min 1x per week","2015","direct migration background","higher vocational","","","",""
"Min 1x per week","2015","direct migration background","higher education","112","0.0799110704791668","0.0661151870062276","0.0937069539521061"
"Min 1x per week","2015","indirect migration background","in school","","","",""
"Min 1x per week","2015","indirect migration background","inadequately","","","",""
"Min 1x per week","2015","indirect migration background","general elemantary","","","",""
"Min 1x per week","2015","indirect migration background","middle vocational","48","0.0789637259783043","0.0587829334816126","0.0991445184749959"
"Min 1x per week","2015","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","2015","indirect migration background","higher vocational","","","",""
"Min 1x per week","2015","indirect migration background","higher education","","","",""
"Min 1x per month","2015","no migration background","in school","","","",""
"Min 1x per month","2015","no migration background","inadequately","","","",""
"Min 1x per month","2015","no migration background","general elemantary","106","0.0598371556360362","0.0482694070762216","0.0714049041958508"
"Min 1x per month","2015","no migration background","middle vocational","930","0.0912713553177036","0.0854947027952726","0.0970480078401346"
"Min 1x per month","2015","no migration background","vocational + Abi","125","0.0925521872780128","0.0763958456370795","0.108708528918946"
"Min 1x per month","2015","no migration background","higher vocational","198","0.121015764611147","0.103783181105738","0.138248348116556"
"Min 1x per month","2015","no migration background","higher education","668","0.123025103499815","0.11363158572768","0.132418621271951"
"Min 1x per month","2015","direct migration background","in school","","","",""
"Min 1x per month","2015","direct migration background","inadequately","","","",""
"Min 1x per month","2015","direct migration background","general elemantary","32","0.0388220236196197","0.0270762586194616","0.0505677886197777"
"Min 1x per month","2015","direct migration background","middle vocational","70","0.0453369392244427","0.0361007392116595","0.0545731392372259"
"Min 1x per month","2015","direct migration background","vocational + Abi","30","0.0268675661870889","0.0157114902661026","0.0380236421080752"
"Min 1x per month","2015","direct migration background","higher vocational","","","",""
"Min 1x per month","2015","direct migration background","higher education","79","0.0535771728887315","0.0421203647410983","0.0650339810363647"
"Min 1x per month","2015","indirect migration background","in school","","","",""
"Min 1x per month","2015","indirect migration background","inadequately","","","",""
"Min 1x per month","2015","indirect migration background","general elemantary","","","",""
"Min 1x per month","2015","indirect migration background","middle vocational","44","0.0347890588413914","0.0210765004101698","0.0485016172726131"
"Min 1x per month","2015","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","2015","indirect migration background","higher vocational","","","",""
"Min 1x per month","2015","indirect migration background","higher education","30","0.0710556248189958","0.0400054319015319","0.10210581773646"
"Rarely","2015","no migration background","in school","34","0.217120781911632","0.16226577127679","0.271975792546475"
"Rarely","2015","no migration background","inadequately","","","",""
"Rarely","2015","no migration background","general elemantary","131","0.090302776238751","0.0763242684263839","0.104281284051118"
"Rarely","2015","no migration background","middle vocational","1223","0.127262806960363","0.120578069163702","0.133947544757025"
"Rarely","2015","no migration background","vocational + Abi","193","0.15517608969065","0.134990829311213","0.175361350070087"
"Rarely","2015","no migration background","higher vocational","213","0.147699897991316","0.128953180187236","0.166446615795395"
"Rarely","2015","no migration background","higher education","805","0.163620635493869","0.15304129724011","0.174199973747628"
"Rarely","2015","direct migration background","in school","","","",""
"Rarely","2015","direct migration background","inadequately","","","",""
"Rarely","2015","direct migration background","general elemantary","65","0.0628489676028343","0.0480920998501249","0.0776058353555438"
"Rarely","2015","direct migration background","middle vocational","150","0.0610420199476875","0.0504133309783853","0.0716707089169896"
"Rarely","2015","direct migration background","vocational + Abi","64","0.0877752499940556","0.0682521721136799","0.107298327874431"
"Rarely","2015","direct migration background","higher vocational","","","",""
"Rarely","2015","direct migration background","higher education","166","0.141113134133845","0.123400512721685","0.158825755546005"
"Rarely","2015","indirect migration background","in school","","","",""
"Rarely","2015","indirect migration background","inadequately","","","",""
"Rarely","2015","indirect migration background","general elemantary","38","0.14223262133283","0.104022365562359","0.180442877103301"
"Rarely","2015","indirect migration background","middle vocational","78","0.120943845179589","0.0965440473042072","0.14534364305497"
"Rarely","2015","indirect migration background","vocational + Abi","","","",""
"Rarely","2015","indirect migration background","higher vocational","","","",""
"Rarely","2015","indirect migration background","higher education","40","0.189082970936127","0.141758623315488","0.236407318556766"
"Never","2015","no migration background","in school","124","0.555299345482998","0.489181957332136","0.62141673363386"
"Never","2015","no migration background","inadequately","144","0.803975669659266","0.743402184578871","0.86454915473966"
"Never","2015","no migration background","general elemantary","1233","0.773065431733367","0.752637693574215","0.793493169892519"
"Never","2015","no migration background","middle vocational","6361","0.68170216941839","0.672358745292852","0.691045593543928"
"Never","2015","no migration background","vocational + Abi","740","0.607883589007453","0.580665566143067","0.635101611871839"
"Never","2015","no migration background","higher vocational","758","0.591999135770269","0.566031647032471","0.617966624508068"
"Never","2015","no migration background","higher education","2439","0.555634121213595","0.541423841827273","0.569844400599917"
"Never","2015","direct migration background","in school","44","0.739768057402558","0.626850315794597","0.85268579901052"
"Never","2015","direct migration background","inadequately","300","0.937540023038421","0.911470690479383","0.963609355597459"
"Never","2015","direct migration background","general elemantary","913","0.865167506823316","0.84439984037588","0.885935173270752"
"Never","2015","direct migration background","middle vocational","1653","0.84166518576749","0.825458281690409","0.857872089844572"
"Never","2015","direct migration background","vocational + Abi","686","0.850365589643673","0.825754553344931","0.874976625942415"
"Never","2015","direct migration background","higher vocational","77","0.841688373218525","0.770143229427227","0.913233517009822"
"Never","2015","direct migration background","higher education","1127","0.725398622498256","0.702691042150243","0.74810620284627"
"Never","2015","indirect migration background","in school","56","0.616898100883126","0.521135846201735","0.712660355564516"
"Never","2015","indirect migration background","inadequately","36","0.659070929834698","0.510301436937682","0.807840422731714"
"Never","2015","indirect migration background","general elemantary","258","0.793862623368381","0.749609225261195","0.838116021475566"
"Never","2015","indirect migration background","middle vocational","516","0.765303370000716","0.733588986548844","0.797017753452587"
"Never","2015","indirect migration background","vocational + Abi","70","0.562900543598408","0.473402600416727","0.65239848678009"
"Never","2015","indirect migration background","higher vocational","35","0.500122891548951","0.372540107048094","0.627705676049809"
"Never","2015","indirect migration background","higher education","169","0.683802976593369","0.6276057867759","0.740000166410838"
"Daily","2016","no migration background","in school","","","",""
"Daily","2016","no migration background","inadequately","","","",""
"Daily","2016","no migration background","general elemantary","","","",""
"Daily","2016","no migration background","middle vocational","","","",""
"Daily","2016","no migration background","vocational + Abi","","","",""
"Daily","2016","no migration background","higher vocational","","","",""
"Daily","2016","no migration background","higher education","","","",""
"Daily","2016","direct migration background","in school","","","",""
"Daily","2016","direct migration background","inadequately","","","",""
"Daily","2016","direct migration background","general elemantary","","","",""
"Daily","2016","direct migration background","middle vocational","","","",""
