"pli0096_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2009","indirect migration background","(0) in school","34","0.740125486895144","0.616056854066464","0.864194119723824"
"Never","2009","indirect migration background","(1a) inadequately completed","7","","",""
"Never","2009","indirect migration background","(1b) general elementary school","71","0.891354299708775","0.8251981712477","0.95751042816985"
"Never","2009","indirect migration background","(1c) basic vocational qualification","89","0.770007972911403","0.695938159614339","0.844077786208468"
"Never","2009","indirect migration background","(2b) intermediate general qualification","43","0.501755136039685","0.377298065351217","0.626212206728152"
"Never","2009","indirect migration background","(2a) intermediate vocational","85","0.786947961298527","0.710079055953872","0.863816866643183"
"Never","2009","indirect migration background","(2c_gen) general maturity certificate","44","0.680077473923888","0.563971690977278","0.796183256870499"
"Never","2009","indirect migration background","(2c_voc) vocational maturity certificate","35","0.676466144592059","0.539779924499761","0.813152364684357"
"Never","2009","indirect migration background","(3a) lower tertiary education","18","","",""
"Never","2009","indirect migration background","(3b) higher tertiary education","40","0.478280601524282","0.35589847934368","0.600662723704883"
"Daily","2010","no migration background","(0) in school","","","",""
"Daily","2010","no migration background","(1a) inadequately completed","","","",""
"Daily","2010","no migration background","(1b) general elementary school","","","",""
"Daily","2010","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2010","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2010","no migration background","(2a) intermediate vocational","","","",""
"Daily","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2010","no migration background","(3a) lower tertiary education","","","",""
"Daily","2010","no migration background","(3b) higher tertiary education","","","",""
"Daily","2010","direct migration background","(0) in school","","","",""
"Daily","2010","direct migration background","(1a) inadequately completed","","","",""
"Daily","2010","direct migration background","(1b) general elementary school","","","",""
"Daily","2010","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2010","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2010","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2010","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2010","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2010","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2010","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2010","indirect migration background","(0) in school","","","",""
"Daily","2010","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2010","indirect migration background","(1b) general elementary school","","","",""
"Daily","2010","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2010","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2010","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2010","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2010","no migration background","(0) in school","","","",""
"Min 1x per week","2010","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2010","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2010","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2010","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2010","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2010","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2010","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2010","direct migration background","(0) in school","","","",""
"Min 1x per week","2010","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2010","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2010","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2010","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2010","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2010","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2010","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2010","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2010","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2010","indirect migration background","(0) in school","","","",""
"Min 1x per week","2010","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2010","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2010","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2010","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2010","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2010","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2010","no migration background","(0) in school","","","",""
"Min 1x per month","2010","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2010","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2010","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2010","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2010","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2010","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2010","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2010","direct migration background","(0) in school","","","",""
"Min 1x per month","2010","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2010","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2010","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2010","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2010","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2010","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2010","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2010","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2010","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2010","indirect migration background","(0) in school","","","",""
"Min 1x per month","2010","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2010","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2010","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2010","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2010","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2010","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2010","no migration background","(0) in school","","","",""
"Rarely","2010","no migration background","(1a) inadequately completed","","","",""
"Rarely","2010","no migration background","(1b) general elementary school","","","",""
"Rarely","2010","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2010","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2010","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2010","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2010","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2010","direct migration background","(0) in school","","","",""
"Rarely","2010","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2010","direct migration background","(1b) general elementary school","","","",""
"Rarely","2010","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2010","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2010","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2010","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2010","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2010","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2010","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2010","indirect migration background","(0) in school","","","",""
"Rarely","2010","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2010","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2010","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2010","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2010","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2010","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2010","no migration background","(0) in school","","","",""
"Never","2010","no migration background","(1a) inadequately completed","","","",""
"Never","2010","no migration background","(1b) general elementary school","","","",""
"Never","2010","no migration background","(1c) basic vocational qualification","","","",""
"Never","2010","no migration background","(2b) intermediate general qualification","","","",""
"Never","2010","no migration background","(2a) intermediate vocational","","","",""
"Never","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2010","no migration background","(3a) lower tertiary education","","","",""
"Never","2010","no migration background","(3b) higher tertiary education","","","",""
"Never","2010","direct migration background","(0) in school","","","",""
"Never","2010","direct migration background","(1a) inadequately completed","","","",""
"Never","2010","direct migration background","(1b) general elementary school","","","",""
"Never","2010","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2010","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2010","direct migration background","(2a) intermediate vocational","","","",""
"Never","2010","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2010","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2010","direct migration background","(3a) lower tertiary education","","","",""
"Never","2010","direct migration background","(3b) higher tertiary education","","","",""
"Never","2010","indirect migration background","(0) in school","","","",""
"Never","2010","indirect migration background","(1a) inadequately completed","","","",""
"Never","2010","indirect migration background","(1b) general elementary school","","","",""
"Never","2010","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2010","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2010","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2010","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","2011","no migration background","(0) in school","","","",""
"Daily","2011","no migration background","(1a) inadequately completed","","","",""
"Daily","2011","no migration background","(1b) general elementary school","","","",""
"Daily","2011","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2011","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2011","no migration background","(2a) intermediate vocational","","","",""
"Daily","2011","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2011","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2011","no migration background","(3a) lower tertiary education","","","",""
"Daily","2011","no migration background","(3b) higher tertiary education","","","",""
"Daily","2011","direct migration background","(0) in school","","","",""
"Daily","2011","direct migration background","(1a) inadequately completed","","","",""
"Daily","2011","direct migration background","(1b) general elementary school","","","",""
"Daily","2011","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2011","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2011","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2011","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2011","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2011","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2011","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2011","indirect migration background","(0) in school","","","",""
"Daily","2011","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2011","indirect migration background","(1b) general elementary school","","","",""
"Daily","2011","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2011","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2011","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2011","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2011","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2011","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2011","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2011","no migration background","(0) in school","63","0.149994649587811","0.113262741233613","0.186726557942009"
"Min 1x per week","2011","no migration background","(1a) inadequately completed","13","","",""
"Min 1x per week","2011","no migration background","(1b) general elementary school","86","0.0552362643464027","0.0437293492020115","0.0667431794907939"
"Min 1x per week","2011","no migration background","(1c) basic vocational qualification","584","0.0945231610849534","0.0869673282105762","0.102078993959331"
"Min 1x per week","2011","no migration background","(2b) intermediate general qualification","87","0.141307577646396","0.114256789953436","0.168358365339357"
"Min 1x per week","2011","no migration background","(2a) intermediate vocational","765","0.112116944076831","0.104540038341681","0.11969384981198"
"Min 1x per week","2011","no migration background","(2c_gen) general maturity certificate","99","0.13038597298326","0.106602162658723","0.154169783307797"
"Min 1x per week","2011","no migration background","(2c_voc) vocational maturity certificate","265","0.144670788354308","0.129246418679978","0.160095158028639"
"Min 1x per week","2011","no migration background","(3a) lower tertiary education","303","0.138518409702372","0.123676533666674","0.153360285738071"
"Min 1x per week","2011","no migration background","(3b) higher tertiary education","552","0.151444158625173","0.139242824864149","0.163645492386198"
"Min 1x per week","2011","direct migration background","(0) in school","","","",""
"Min 1x per week","2011","direct migration background","(1a) inadequately completed","4","","",""
"Min 1x per week","2011","direct migration background","(1b) general elementary school","10","","",""
"Min 1x per week","2011","direct migration background","(1c) basic vocational qualification","26","","",""
"Min 1x per week","2011","direct migration background","(2b) intermediate general qualification","3","","",""
"Min 1x per week","2011","direct migration background","(2a) intermediate vocational","16","","",""
"Min 1x per week","2011","direct migration background","(2c_gen) general maturity certificate","8","","",""
"Min 1x per week","2011","direct migration background","(2c_voc) vocational maturity certificate","18","","",""
"Min 1x per week","2011","direct migration background","(3a) lower tertiary education","15","","",""
"Min 1x per week","2011","direct migration background","(3b) higher tertiary education","44","0.0732335872671527","0.0509062185915012","0.0955609559428042"
"Min 1x per week","2011","indirect migration background","(0) in school","3","","",""
"Min 1x per week","2011","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2011","indirect migration background","(1b) general elementary school","7","","",""
"Min 1x per week","2011","indirect migration background","(1c) basic vocational qualification","16","","",""
"Min 1x per week","2011","indirect migration background","(2b) intermediate general qualification","7","","",""
"Min 1x per week","2011","indirect migration background","(2a) intermediate vocational","28","","",""
"Min 1x per week","2011","indirect migration background","(2c_gen) general maturity certificate","11","","",""
"Min 1x per week","2011","indirect migration background","(2c_voc) vocational maturity certificate","17","","",""
"Min 1x per week","2011","indirect migration background","(3a) lower tertiary education","6","","",""
"Min 1x per week","2011","indirect migration background","(3b) higher tertiary education","15","","",""
"Min 1x per month","2011","no migration background","(0) in school","44","0.120396366168821","0.0869194861724303","0.153873246165212"
"Min 1x per month","2011","no migration background","(1a) inadequately completed","6","","",""
"Min 1x per month","2011","no migration background","(1b) general elementary school","54","0.0384103341260576","0.0287296936892499","0.0480909745628654"
"Min 1x per month","2011","no migration background","(1c) basic vocational qualification","516","0.0897138350139781","0.0823332084190647","0.0970944616088915"
"Min 1x per month","2011","no migration background","(2b) intermediate general qualification","43","0.0509913185509439","0.0339084189433055","0.0680742181585824"
"Min 1x per month","2011","no migration background","(2a) intermediate vocational","688","0.0880078588464672","0.0812043234327548","0.0948113942601796"
"Min 1x per month","2011","no migration background","(2c_gen) general maturity certificate","78","0.125121129331577","0.101752027543473","0.148490231119682"
"Min 1x per month","2011","no migration background","(2c_voc) vocational maturity certificate","260","0.111483618465254","0.097683316260071","0.125283920670436"
"Min 1x per month","2011","no migration background","(3a) lower tertiary education","284","0.11369677201484","0.100057936751102","0.127335607278579"
"Min 1x per month","2011","no migration background","(3b) higher tertiary education","396","0.105185008457023","0.0947429918647748","0.115627025049271"
"Min 1x per month","2011","direct migration background","(0) in school","","","",""
"Min 1x per month","2011","direct migration background","(1a) inadequately completed","3","","",""
"Min 1x per month","2011","direct migration background","(1b) general elementary school","17","","",""
"Min 1x per month","2011","direct migration background","(1c) basic vocational qualification","26","","",""
"Min 1x per month","2011","direct migration background","(2b) intermediate general qualification","1","","",""
"Min 1x per month","2011","direct migration background","(2a) intermediate vocational","14","","",""
"Min 1x per month","2011","direct migration background","(2c_gen) general maturity certificate","9","","",""
"Min 1x per month","2011","direct migration background","(2c_voc) vocational maturity certificate","25","","",""
"Min 1x per month","2011","direct migration background","(3a) lower tertiary education","8","","",""
"Min 1x per month","2011","direct migration background","(3b) higher tertiary education","46","0.100460666747265","0.0746971375822759","0.126224195912255"
"Min 1x per month","2011","indirect migration background","(0) in school","6","","",""
"Min 1x per month","2011","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2011","indirect migration background","(1b) general elementary school","6","","",""
"Min 1x per month","2011","indirect migration background","(1c) basic vocational qualification","11","","",""
"Min 1x per month","2011","indirect migration background","(2b) intermediate general qualification","8","","",""
"Min 1x per month","2011","indirect migration background","(2a) intermediate vocational","16","","",""
"Min 1x per month","2011","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Min 1x per month","2011","indirect migration background","(2c_voc) vocational maturity certificate","11","","",""
"Min 1x per month","2011","indirect migration background","(3a) lower tertiary education","2","","",""
"Min 1x per month","2011","indirect migration background","(3b) higher tertiary education","5","","",""
"Rarely","2011","no migration background","(0) in school","62","0.167021574111394","0.128651031444445","0.205392116778344"
"Rarely","2011","no migration background","(1a) inadequately completed","14","","",""
"Rarely","2011","no migration background","(1b) general elementary school","123","0.0739149597916482","0.0607361326908457","0.0870937868924507"
"Rarely","2011","no migration background","(1c) basic vocational qualification","616","0.111269911303761","0.103148184726958","0.119391637880564"
"Rarely","2011","no migration background","(2b) intermediate general qualification","68","0.101257760920818","0.0778311151193105","0.124684406722326"
"Rarely","2011","no migration background","(2a) intermediate vocational","857","0.143900188411988","0.135471281526136","0.152329095297841"
"Rarely","2011","no migration background","(2c_gen) general maturity certificate","165","0.231740957997839","0.201938096287846","0.261543819707831"
"Rarely","2011","no migration background","(2c_voc) vocational maturity certificate","299","0.150441771055594","0.134765919463063","0.166117622648124"
"Rarely","2011","no migration background","(3a) lower tertiary education","344","0.156493333169134","0.140883285437818","0.17210338090045"
"Rarely","2011","no migration background","(3b) higher tertiary education","602","0.192074513705947","0.178666595392352","0.205482432019542"
"Rarely","2011","direct migration background","(0) in school","3","","",""
"Rarely","2011","direct migration background","(1a) inadequately completed","9","","",""
"Rarely","2011","direct migration background","(1b) general elementary school","30","0.0516424579215945","0.0341092298024636","0.0691756860407254"
"Rarely","2011","direct migration background","(1c) basic vocational qualification","64","0.0893109569864572","0.0685083904674018","0.110113523505513"
"Rarely","2011","direct migration background","(2b) intermediate general qualification","6","","",""
"Rarely","2011","direct migration background","(2a) intermediate vocational","22","","",""
"Rarely","2011","direct migration background","(2c_gen) general maturity certificate","17","","",""
"Rarely","2011","direct migration background","(2c_voc) vocational maturity certificate","31","0.110284380249482","0.0797393879846664","0.140829372514299"
"Rarely","2011","direct migration background","(3a) lower tertiary education","14","","",""
"Rarely","2011","direct migration background","(3b) higher tertiary education","58","0.128878163018976","0.100162002950909","0.157594323087043"
"Rarely","2011","indirect migration background","(0) in school","18","","",""
"Rarely","2011","indirect migration background","(1a) inadequately completed","2","","",""
"Rarely","2011","indirect migration background","(1b) general elementary school","9","","",""
"Rarely","2011","indirect migration background","(1c) basic vocational qualification","21","","",""
"Rarely","2011","indirect migration background","(2b) intermediate general qualification","12","","",""
"Rarely","2011","indirect migration background","(2a) intermediate vocational","30","0.159176729516662","0.114185964003521","0.204167495029803"
"Rarely","2011","indirect migration background","(2c_gen) general maturity certificate","14","","",""
"Rarely","2011","indirect migration background","(2c_voc) vocational maturity certificate","12","","",""
"Rarely","2011","indirect migration background","(3a) lower tertiary education","9","","",""
"Rarely","2011","indirect migration background","(3b) higher tertiary education","22","","",""
"Never","2011","no migration background","(0) in school","194","0.562587410131974","0.511556252240329","0.613618568023618"
"Never","2011","no migration background","(1a) inadequately completed","170","0.766292187688105","0.708077323837506","0.824507051538703"
"Never","2011","no migration background","(1b) general elementary school","1251","0.832438441735892","0.813625859452698","0.851251024019085"
"Never","2011","no migration background","(1c) basic vocational qualification","4043","0.704493092597308","0.692708983899238","0.716277201295377"
"Never","2011","no migration background","(2b) intermediate general qualification","439","0.706443342881842","0.671079210300722","0.741807475462961"
"Never","2011","no migration background","(2a) intermediate vocational","4351","0.655975008664714","0.644566811523892","0.667383205805536"
"Never","2011","no migration background","(2c_gen) general maturity certificate","428","0.512751939687324","0.477447327612265","0.548056551762382"
"Never","2011","no migration background","(2c_voc) vocational maturity certificate","1174","0.593403822124845","0.571865733253563","0.614941910996126"
"Never","2011","no migration background","(3a) lower tertiary education","1150","0.591291485113653","0.570170230775681","0.612412739451626"
"Never","2011","no migration background","(3b) higher tertiary education","1766","0.551296319211857","0.534368025227001","0.568224613196712"
"Never","2011","direct migration background","(0) in school","19","","",""
"Never","2011","direct migration background","(1a) inadequately completed","190","0.899021771018808","0.857877112709245","0.940166429328371"
"Never","2011","direct migration background","(1b) general elementary school","555","0.900315759711283","0.876581097360358","0.924050422062209"
"Never","2011","direct migration background","(1c) basic vocational qualification","606","0.825814931914896","0.79815020935476","0.853479654475031"
"Never","2011","direct migration background","(2b) intermediate general qualification","39","0.77375695861662","0.656607590593824","0.890906326639416"
"Never","2011","direct migration background","(2a) intermediate vocational","187","0.753627307089394","0.698998245669794","0.808256368508994"
"Never","2011","direct migration background","(2c_gen) general maturity certificate","214","0.808736499428185","0.759787724985193","0.857685273871177"
"Never","2011","direct migration background","(2c_voc) vocational maturity certificate","330","0.804695935862714","0.766038864166073","0.843353007559356"
"Never","2011","direct migration background","(3a) lower tertiary education","57","0.622485816642396","0.524488196081571","0.72048343720322"
"Never","2011","direct migration background","(3b) higher tertiary education","375","0.697427582966606","0.658057940242312","0.7367972256909"
"Never","2011","indirect migration background","(0) in school","61","0.557715794105604","0.453947675633869","0.661483912577339"
"Never","2011","indirect migration background","(1a) inadequately completed","17","","",""
"Never","2011","indirect migration background","(1b) general elementary school","113","0.882895411230984","0.828655022516527","0.937135799945442"
"Never","2011","indirect migration background","(1c) basic vocational qualification","147","0.746159582032218","0.68507564332859","0.807243520735847"
"Never","2011","indirect migration background","(2b) intermediate general qualification","57","0.571718590748565","0.465899453402223","0.677537728094907"
"Never","2011","indirect migration background","(2a) intermediate vocational","180","0.691398785852075","0.634592766922404","0.748204804781747"
"Never","2011","indirect migration background","(2c_gen) general maturity certificate","81","0.757217290562554","0.677810394957558","0.836624186167549"
"Never","2011","indirect migration background","(2c_voc) vocational maturity certificate","73","0.536841722915038","0.444903370882393","0.628780074947684"
"Never","2011","indirect migration background","(3a) lower tertiary education","44","0.715232460390345","0.601978858472772","0.828486062307918"
"Never","2011","indirect migration background","(3b) higher tertiary education","90","0.773800548982377","0.702429609191878","0.845171488772875"
"Daily","2012","no migration background","(0) in school","","","",""
"Daily","2012","no migration background","(1a) inadequately completed","","","",""
"Daily","2012","no migration background","(1b) general elementary school","","","",""
"Daily","2012","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2012","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2012","no migration background","(2a) intermediate vocational","","","",""
"Daily","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2012","no migration background","(3a) lower tertiary education","","","",""
"Daily","2012","no migration background","(3b) higher tertiary education","","","",""
"Daily","2012","direct migration background","(0) in school","","","",""
"Daily","2012","direct migration background","(1a) inadequately completed","","","",""
"Daily","2012","direct migration background","(1b) general elementary school","","","",""
"Daily","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2012","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2012","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2012","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2012","indirect migration background","(0) in school","","","",""
"Daily","2012","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2012","indirect migration background","(1b) general elementary school","","","",""
"Daily","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2012","no migration background","(0) in school","","","",""
"Min 1x per week","2012","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2012","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2012","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2012","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2012","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2012","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2012","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2012","direct migration background","(0) in school","","","",""
"Min 1x per week","2012","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2012","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2012","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2012","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2012","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2012","indirect migration background","(0) in school","","","",""
"Min 1x per week","2012","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2012","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2012","no migration background","(0) in school","","","",""
"Min 1x per month","2012","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2012","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2012","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2012","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2012","no migration background","(2a) intermediate vocational","","","",""
