"plh0206i03","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2016","North Rhine-Westphalia","no migration background","1","","",""
"2 on scale 1-7 ","2016","North Rhine-Westphalia","direct migration background","72","0.173734611994466","0.147496366711884","0.199972857277048"
"2 on scale 1-7 ","2016","North Rhine-Westphalia","indirect migration background","1","","",""
"2 on scale 1-7 ","2016","Hesse","no migration background","","","",""
"2 on scale 1-7 ","2016","Hesse","direct migration background","25","","",""
"2 on scale 1-7 ","2016","Hesse","indirect migration background","","","",""
"2 on scale 1-7 ","2016","Rhineland-Palatinate,Saarland","no migration background","1","","",""
"2 on scale 1-7 ","2016","Rhineland-Palatinate,Saarland","direct migration background","30","0.123713386527045","0.0844400638995163","0.162986709154574"
"2 on scale 1-7 ","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"2 on scale 1-7 ","2016","Baden-Württemberg","no migration background","","","",""
"2 on scale 1-7 ","2016","Baden-Württemberg","direct migration background","63","0.113217809787376","0.088356634712568","0.138078984862184"
"2 on scale 1-7 ","2016","Baden-Württemberg","indirect migration background","","","",""
"2 on scale 1-7 ","2016","Bavaria","no migration background","","","",""
"2 on scale 1-7 ","2016","Bavaria","direct migration background","43","0.052759622347307","0.035303058686989","0.070216186007625"
"2 on scale 1-7 ","2016","Bavaria","indirect migration background","1","","",""
"2 on scale 1-7 ","2016","Berlin","no migration background","","","",""
"2 on scale 1-7 ","2016","Berlin","direct migration background","22","","",""
"2 on scale 1-7 ","2016","Berlin","indirect migration background","","","",""
"2 on scale 1-7 ","2016","Brandenburg","no migration background","","","",""
"2 on scale 1-7 ","2016","Brandenburg","direct migration background","31","0.20048280149371","0.144716998229576","0.256248604757845"
"2 on scale 1-7 ","2016","Brandenburg","indirect migration background","","","",""
"2 on scale 1-7 ","2016","Mecklenburg-Western Pomerania","no migration background","","","",""
"2 on scale 1-7 ","2016","Mecklenburg-Western Pomerania","direct migration background","8","","",""
"2 on scale 1-7 ","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"2 on scale 1-7 ","2016","Saxony","no migration background","","","",""
"2 on scale 1-7 ","2016","Saxony","direct migration background","12","","",""
"2 on scale 1-7 ","2016","Saxony","indirect migration background","","","",""
"2 on scale 1-7 ","2016","Saxony-Anhalt","no migration background","","","",""
"2 on scale 1-7 ","2016","Saxony-Anhalt","direct migration background","12","","",""
"2 on scale 1-7 ","2016","Saxony-Anhalt","indirect migration background","","","",""
"2 on scale 1-7 ","2016","Thuringia","no migration background","","","",""
"2 on scale 1-7 ","2016","Thuringia","direct migration background","9","","",""
"2 on scale 1-7 ","2016","Thuringia","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Schleswig-Holstein","no migration background","","","",""
"3 on scale 1-7 ","2016","Schleswig-Holstein","direct migration background","11","","",""
"3 on scale 1-7 ","2016","Schleswig-Holstein","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Hamburg","no migration background","","","",""
"3 on scale 1-7 ","2016","Hamburg","direct migration background","","","",""
"3 on scale 1-7 ","2016","Hamburg","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Lower Saxony","no migration background","","","",""
"3 on scale 1-7 ","2016","Lower Saxony","direct migration background","5","","",""
"3 on scale 1-7 ","2016","Lower Saxony","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Bremen","no migration background","","","",""
"3 on scale 1-7 ","2016","Bremen","direct migration background","1","","",""
"3 on scale 1-7 ","2016","Bremen","indirect migration background","","","",""
"3 on scale 1-7 ","2016","North Rhine-Westphalia","no migration background","","","",""
"3 on scale 1-7 ","2016","North Rhine-Westphalia","direct migration background","32","0.0631298688785506","0.0462880507486626","0.0799716870084386"
"3 on scale 1-7 ","2016","North Rhine-Westphalia","indirect migration background","1","","",""
"3 on scale 1-7 ","2016","Hesse","no migration background","","","",""
"3 on scale 1-7 ","2016","Hesse","direct migration background","11","","",""
"3 on scale 1-7 ","2016","Hesse","indirect migration background","1","","",""
"3 on scale 1-7 ","2016","Rhineland-Palatinate,Saarland","no migration background","","","",""
"3 on scale 1-7 ","2016","Rhineland-Palatinate,Saarland","direct migration background","12","","",""
"3 on scale 1-7 ","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Baden-Württemberg","no migration background","","","",""
"3 on scale 1-7 ","2016","Baden-Württemberg","direct migration background","17","","",""
"3 on scale 1-7 ","2016","Baden-Württemberg","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Bavaria","no migration background","1","","",""
"3 on scale 1-7 ","2016","Bavaria","direct migration background","23","","",""
"3 on scale 1-7 ","2016","Bavaria","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Berlin","no migration background","","","",""
"3 on scale 1-7 ","2016","Berlin","direct migration background","8","","",""
"3 on scale 1-7 ","2016","Berlin","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Brandenburg","no migration background","","","",""
"3 on scale 1-7 ","2016","Brandenburg","direct migration background","7","","",""
"3 on scale 1-7 ","2016","Brandenburg","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Mecklenburg-Western Pomerania","no migration background","","","",""
"3 on scale 1-7 ","2016","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"3 on scale 1-7 ","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Saxony","no migration background","","","",""
"3 on scale 1-7 ","2016","Saxony","direct migration background","5","","",""
"3 on scale 1-7 ","2016","Saxony","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Saxony-Anhalt","no migration background","1","","",""
"3 on scale 1-7 ","2016","Saxony-Anhalt","direct migration background","2","","",""
"3 on scale 1-7 ","2016","Saxony-Anhalt","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Thuringia","no migration background","","","",""
"3 on scale 1-7 ","2016","Thuringia","direct migration background","6","","",""
"3 on scale 1-7 ","2016","Thuringia","indirect migration background","","","",""
"4 on scale 1-7","2016","Schleswig-Holstein","no migration background","","","",""
"4 on scale 1-7","2016","Schleswig-Holstein","direct migration background","6","","",""
"4 on scale 1-7","2016","Schleswig-Holstein","indirect migration background","","","",""
"4 on scale 1-7","2016","Hamburg","no migration background","","","",""
"4 on scale 1-7","2016","Hamburg","direct migration background","8","","",""
"4 on scale 1-7","2016","Hamburg","indirect migration background","","","",""
"4 on scale 1-7","2016","Lower Saxony","no migration background","1","","",""
"4 on scale 1-7","2016","Lower Saxony","direct migration background","12","","",""
"4 on scale 1-7","2016","Lower Saxony","indirect migration background","","","",""
"4 on scale 1-7","2016","Bremen","no migration background","","","",""
"4 on scale 1-7","2016","Bremen","direct migration background","17","","",""
"4 on scale 1-7","2016","Bremen","indirect migration background","","","",""
"4 on scale 1-7","2016","North Rhine-Westphalia","no migration background","","","",""
"4 on scale 1-7","2016","North Rhine-Westphalia","direct migration background","27","","",""
"4 on scale 1-7","2016","North Rhine-Westphalia","indirect migration background","4","","",""
"4 on scale 1-7","2016","Hesse","no migration background","","","",""
"4 on scale 1-7","2016","Hesse","direct migration background","12","","",""
"4 on scale 1-7","2016","Hesse","indirect migration background","","","",""
"4 on scale 1-7","2016","Rhineland-Palatinate,Saarland","no migration background","","","",""
"4 on scale 1-7","2016","Rhineland-Palatinate,Saarland","direct migration background","11","","",""
"4 on scale 1-7","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"4 on scale 1-7","2016","Baden-Württemberg","no migration background","","","",""
"4 on scale 1-7","2016","Baden-Württemberg","direct migration background","17","","",""
"4 on scale 1-7","2016","Baden-Württemberg","indirect migration background","","","",""
"4 on scale 1-7","2016","Bavaria","no migration background","","","",""
"4 on scale 1-7","2016","Bavaria","direct migration background","23","","",""
"4 on scale 1-7","2016","Bavaria","indirect migration background","1","","",""
"4 on scale 1-7","2016","Berlin","no migration background","","","",""
"4 on scale 1-7","2016","Berlin","direct migration background","8","","",""
"4 on scale 1-7","2016","Berlin","indirect migration background","","","",""
"4 on scale 1-7","2016","Brandenburg","no migration background","","","",""
"4 on scale 1-7","2016","Brandenburg","direct migration background","10","","",""
"4 on scale 1-7","2016","Brandenburg","indirect migration background","","","",""
"4 on scale 1-7","2016","Mecklenburg-Western Pomerania","no migration background","","","",""
"4 on scale 1-7","2016","Mecklenburg-Western Pomerania","direct migration background","5","","",""
"4 on scale 1-7","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"4 on scale 1-7","2016","Saxony","no migration background","","","",""
"4 on scale 1-7","2016","Saxony","direct migration background","6","","",""
"4 on scale 1-7","2016","Saxony","indirect migration background","","","",""
"4 on scale 1-7","2016","Saxony-Anhalt","no migration background","","","",""
"4 on scale 1-7","2016","Saxony-Anhalt","direct migration background","5","","",""
"4 on scale 1-7","2016","Saxony-Anhalt","indirect migration background","","","",""
"4 on scale 1-7","2016","Thuringia","no migration background","","","",""
"4 on scale 1-7","2016","Thuringia","direct migration background","3","","",""
"4 on scale 1-7","2016","Thuringia","indirect migration background","","","",""
"5 on scale 1-7","2016","Schleswig-Holstein","no migration background","","","",""
"5 on scale 1-7","2016","Schleswig-Holstein","direct migration background","8","","",""
"5 on scale 1-7","2016","Schleswig-Holstein","indirect migration background","","","",""
"5 on scale 1-7","2016","Hamburg","no migration background","","","",""
"5 on scale 1-7","2016","Hamburg","direct migration background","2","","",""
"5 on scale 1-7","2016","Hamburg","indirect migration background","1","","",""
"5 on scale 1-7","2016","Lower Saxony","no migration background","","","",""
"5 on scale 1-7","2016","Lower Saxony","direct migration background","7","","",""
"5 on scale 1-7","2016","Lower Saxony","indirect migration background","1","","",""
"5 on scale 1-7","2016","Bremen","no migration background","","","",""
"5 on scale 1-7","2016","Bremen","direct migration background","9","","",""
"5 on scale 1-7","2016","Bremen","indirect migration background","","","",""
"5 on scale 1-7","2016","North Rhine-Westphalia","no migration background","","","",""
"5 on scale 1-7","2016","North Rhine-Westphalia","direct migration background","22","","",""
"5 on scale 1-7","2016","North Rhine-Westphalia","indirect migration background","","","",""
"5 on scale 1-7","2016","Hesse","no migration background","","","",""
"5 on scale 1-7","2016","Hesse","direct migration background","9","","",""
"5 on scale 1-7","2016","Hesse","indirect migration background","","","",""
"5 on scale 1-7","2016","Rhineland-Palatinate,Saarland","no migration background","","","",""
"5 on scale 1-7","2016","Rhineland-Palatinate,Saarland","direct migration background","6","","",""
"5 on scale 1-7","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"5 on scale 1-7","2016","Baden-Württemberg","no migration background","","","",""
"5 on scale 1-7","2016","Baden-Württemberg","direct migration background","13","","",""
"5 on scale 1-7","2016","Baden-Württemberg","indirect migration background","","","",""
"5 on scale 1-7","2016","Bavaria","no migration background","","","",""
"5 on scale 1-7","2016","Bavaria","direct migration background","7","","",""
"5 on scale 1-7","2016","Bavaria","indirect migration background","","","",""
"5 on scale 1-7","2016","Berlin","no migration background","","","",""
"5 on scale 1-7","2016","Berlin","direct migration background","8","","",""
"5 on scale 1-7","2016","Berlin","indirect migration background","","","",""
"5 on scale 1-7","2016","Brandenburg","no migration background","","","",""
"5 on scale 1-7","2016","Brandenburg","direct migration background","","","",""
"5 on scale 1-7","2016","Brandenburg","indirect migration background","","","",""
"5 on scale 1-7","2016","Mecklenburg-Western Pomerania","no migration background","","","",""
"5 on scale 1-7","2016","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"5 on scale 1-7","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"5 on scale 1-7","2016","Saxony","no migration background","","","",""
"5 on scale 1-7","2016","Saxony","direct migration background","2","","",""
"5 on scale 1-7","2016","Saxony","indirect migration background","","","",""
"5 on scale 1-7","2016","Saxony-Anhalt","no migration background","","","",""
"5 on scale 1-7","2016","Saxony-Anhalt","direct migration background","","","",""
"5 on scale 1-7","2016","Saxony-Anhalt","indirect migration background","","","",""
"5 on scale 1-7","2016","Thuringia","no migration background","","","",""
"5 on scale 1-7","2016","Thuringia","direct migration background","3","","",""
"5 on scale 1-7","2016","Thuringia","indirect migration background","","","",""
"6 on scale 1-7","2016","Schleswig-Holstein","no migration background","","","",""
"6 on scale 1-7","2016","Schleswig-Holstein","direct migration background","2","","",""
"6 on scale 1-7","2016","Schleswig-Holstein","indirect migration background","","","",""
"6 on scale 1-7","2016","Hamburg","no migration background","","","",""
"6 on scale 1-7","2016","Hamburg","direct migration background","","","",""
"6 on scale 1-7","2016","Hamburg","indirect migration background","","","",""
"6 on scale 1-7","2016","Lower Saxony","no migration background","","","",""
"6 on scale 1-7","2016","Lower Saxony","direct migration background","5","","",""
"6 on scale 1-7","2016","Lower Saxony","indirect migration background","","","",""
"6 on scale 1-7","2016","Bremen","no migration background","","","",""
"6 on scale 1-7","2016","Bremen","direct migration background","5","","",""
"6 on scale 1-7","2016","Bremen","indirect migration background","","","",""
"6 on scale 1-7","2016","North Rhine-Westphalia","no migration background","","","",""
"6 on scale 1-7","2016","North Rhine-Westphalia","direct migration background","9","","",""
"6 on scale 1-7","2016","North Rhine-Westphalia","indirect migration background","","","",""
"6 on scale 1-7","2016","Hesse","no migration background","","","",""
"6 on scale 1-7","2016","Hesse","direct migration background","4","","",""
"6 on scale 1-7","2016","Hesse","indirect migration background","","","",""
"6 on scale 1-7","2016","Rhineland-Palatinate,Saarland","no migration background","1","","",""
"6 on scale 1-7","2016","Rhineland-Palatinate,Saarland","direct migration background","5","","",""
"6 on scale 1-7","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"6 on scale 1-7","2016","Baden-Württemberg","no migration background","","","",""
"6 on scale 1-7","2016","Baden-Württemberg","direct migration background","5","","",""
"6 on scale 1-7","2016","Baden-Württemberg","indirect migration background","","","",""
"6 on scale 1-7","2016","Bavaria","no migration background","","","",""
"6 on scale 1-7","2016","Bavaria","direct migration background","9","","",""
"6 on scale 1-7","2016","Bavaria","indirect migration background","","","",""
"6 on scale 1-7","2016","Berlin","no migration background","","","",""
"6 on scale 1-7","2016","Berlin","direct migration background","1","","",""
"6 on scale 1-7","2016","Berlin","indirect migration background","","","",""
"6 on scale 1-7","2016","Brandenburg","no migration background","","","",""
"6 on scale 1-7","2016","Brandenburg","direct migration background","3","","",""
"6 on scale 1-7","2016","Brandenburg","indirect migration background","","","",""
"6 on scale 1-7","2016","Mecklenburg-Western Pomerania","no migration background","","","",""
"6 on scale 1-7","2016","Mecklenburg-Western Pomerania","direct migration background","","","",""
"6 on scale 1-7","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"6 on scale 1-7","2016","Saxony","no migration background","","","",""
"6 on scale 1-7","2016","Saxony","direct migration background","3","","",""
"6 on scale 1-7","2016","Saxony","indirect migration background","","","",""
"6 on scale 1-7","2016","Saxony-Anhalt","no migration background","","","",""
"6 on scale 1-7","2016","Saxony-Anhalt","direct migration background","","","",""
"6 on scale 1-7","2016","Saxony-Anhalt","indirect migration background","","","",""
"6 on scale 1-7","2016","Thuringia","no migration background","","","",""
"6 on scale 1-7","2016","Thuringia","direct migration background","","","",""
"6 on scale 1-7","2016","Thuringia","indirect migration background","","","",""
"7 Strongly agree","2016","Schleswig-Holstein","no migration background","","","",""
"7 Strongly agree","2016","Schleswig-Holstein","direct migration background","6","","",""
"7 Strongly agree","2016","Schleswig-Holstein","indirect migration background","","","",""
"7 Strongly agree","2016","Hamburg","no migration background","","","",""
"7 Strongly agree","2016","Hamburg","direct migration background","2","","",""
"7 Strongly agree","2016","Hamburg","indirect migration background","","","",""
"7 Strongly agree","2016","Lower Saxony","no migration background","","","",""
"7 Strongly agree","2016","Lower Saxony","direct migration background","11","","",""
"7 Strongly agree","2016","Lower Saxony","indirect migration background","","","",""
"7 Strongly agree","2016","Bremen","no migration background","","","",""
"7 Strongly agree","2016","Bremen","direct migration background","3","","",""
"7 Strongly agree","2016","Bremen","indirect migration background","","","",""
"7 Strongly agree","2016","North Rhine-Westphalia","no migration background","","","",""
"7 Strongly agree","2016","North Rhine-Westphalia","direct migration background","12","","",""
"7 Strongly agree","2016","North Rhine-Westphalia","indirect migration background","","","",""
"7 Strongly agree","2016","Hesse","no migration background","","","",""
"7 Strongly agree","2016","Hesse","direct migration background","9","","",""
"7 Strongly agree","2016","Hesse","indirect migration background","","","",""
"7 Strongly agree","2016","Rhineland-Palatinate,Saarland","no migration background","1","","",""
"7 Strongly agree","2016","Rhineland-Palatinate,Saarland","direct migration background","3","","",""
"7 Strongly agree","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"7 Strongly agree","2016","Baden-Württemberg","no migration background","","","",""
"7 Strongly agree","2016","Baden-Württemberg","direct migration background","13","","",""
"7 Strongly agree","2016","Baden-Württemberg","indirect migration background","1","","",""
"7 Strongly agree","2016","Bavaria","no migration background","","","",""
"7 Strongly agree","2016","Bavaria","direct migration background","16","","",""
"7 Strongly agree","2016","Bavaria","indirect migration background","","","",""
"7 Strongly agree","2016","Berlin","no migration background","","","",""
"7 Strongly agree","2016","Berlin","direct migration background","6","","",""
"7 Strongly agree","2016","Berlin","indirect migration background","","","",""
"7 Strongly agree","2016","Brandenburg","no migration background","","","",""
"7 Strongly agree","2016","Brandenburg","direct migration background","10","","",""
"7 Strongly agree","2016","Brandenburg","indirect migration background","","","",""
"7 Strongly agree","2016","Mecklenburg-Western Pomerania","no migration background","","","",""
"7 Strongly agree","2016","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"7 Strongly agree","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"7 Strongly agree","2016","Saxony","no migration background","","","",""
"7 Strongly agree","2016","Saxony","direct migration background","7","","",""
"7 Strongly agree","2016","Saxony","indirect migration background","","","",""
"7 Strongly agree","2016","Saxony-Anhalt","no migration background","","","",""
"7 Strongly agree","2016","Saxony-Anhalt","direct migration background","4","","",""
"7 Strongly agree","2016","Saxony-Anhalt","indirect migration background","","","",""
"7 Strongly agree","2016","Thuringia","no migration background","","","",""
"7 Strongly agree","2016","Thuringia","direct migration background","4","","",""
"7 Strongly agree","2016","Thuringia","indirect migration background","","","",""
"1 Strongly disagree","2017","Schleswig-Holstein","no migration background","","","",""
"1 Strongly disagree","2017","Schleswig-Holstein","direct migration background","104","0.814485744655985","0.745509656084623","0.883461833227347"
"1 Strongly disagree","2017","Schleswig-Holstein","indirect migration background","","","",""
"1 Strongly disagree","2017","Hamburg","no migration background","","","",""
"1 Strongly disagree","2017","Hamburg","direct migration background","48","0.557814875304019","0.455773922561997","0.659855828046041"
"1 Strongly disagree","2017","Hamburg","indirect migration background","","","",""
"1 Strongly disagree","2017","Lower Saxony","no migration background","","","",""
"1 Strongly disagree","2017","Lower Saxony","direct migration background","325","0.885428593001235","0.852931104225628","0.917926081776842"
"1 Strongly disagree","2017","Lower Saxony","indirect migration background","","","",""
"1 Strongly disagree","2017","Bremen","no migration background","","","",""
"1 Strongly disagree","2017","Bremen","direct migration background","14","","",""
"1 Strongly disagree","2017","Bremen","indirect migration background","","","",""
"1 Strongly disagree","2017","North Rhine-Westphalia","no migration background","","","",""
"1 Strongly disagree","2017","North Rhine-Westphalia","direct migration background","630","0.733128300615445","0.702871864923339","0.763384736307551"
"1 Strongly disagree","2017","North Rhine-Westphalia","indirect migration background","","","",""
"1 Strongly disagree","2017","Hesse","no migration background","","","",""
"1 Strongly disagree","2017","Hesse","direct migration background","280","0.80595185081339","0.764580106338266","0.847323595288515"
"1 Strongly disagree","2017","Hesse","indirect migration background","","","",""
"1 Strongly disagree","2017","Rhineland-Palatinate,Saarland","no migration background","","","",""
"1 Strongly disagree","2017","Rhineland-Palatinate,Saarland","direct migration background","101","0.590205034272121","0.512022262844732","0.66838780569951"
"1 Strongly disagree","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"1 Strongly disagree","2017","Baden-Württemberg","no migration background","","","",""
"1 Strongly disagree","2017","Baden-Württemberg","direct migration background","200","0.779104335233029","0.728871365722458","0.8293373047436"
"1 Strongly disagree","2017","Baden-Württemberg","indirect migration background","","","",""
"1 Strongly disagree","2017","Bavaria","no migration background","","","",""
"1 Strongly disagree","2017","Bavaria","direct migration background","252","0.740580456230272","0.693783176406772","0.787377736053772"
"1 Strongly disagree","2017","Bavaria","indirect migration background","","","",""
"1 Strongly disagree","2017","Berlin","no migration background","","","",""
"1 Strongly disagree","2017","Berlin","direct migration background","36","0.580516287645974","0.436335766760068","0.724696808531881"
"1 Strongly disagree","2017","Berlin","indirect migration background","","","",""
"1 Strongly disagree","2017","Brandenburg","no migration background","","","",""
"1 Strongly disagree","2017","Brandenburg","direct migration background","49","0.924776284583551","0.856305328011486","0.993247241155616"
"1 Strongly disagree","2017","Brandenburg","indirect migration background","","","",""
"1 Strongly disagree","2017","Mecklenburg-Western Pomerania","no migration background","","","",""
"1 Strongly disagree","2017","Mecklenburg-Western Pomerania","direct migration background","9","","",""
"1 Strongly disagree","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"1 Strongly disagree","2017","Saxony","no migration background","","","",""
"1 Strongly disagree","2017","Saxony","direct migration background","59","0.81197131629234","0.723541269254383","0.900401363330297"
"1 Strongly disagree","2017","Saxony","indirect migration background","","","",""
"1 Strongly disagree","2017","Saxony-Anhalt","no migration background","","","",""
"1 Strongly disagree","2017","Saxony-Anhalt","direct migration background","21","","",""
"1 Strongly disagree","2017","Saxony-Anhalt","indirect migration background","","","",""
"1 Strongly disagree","2017","Thuringia","no migration background","","","",""
"1 Strongly disagree","2017","Thuringia","direct migration background","41","0.623454595796751","0.500856547396337","0.746052644197164"
"1 Strongly disagree","2017","Thuringia","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Schleswig-Holstein","no migration background","","","",""
"2 on scale 1-7 ","2017","Schleswig-Holstein","direct migration background","2","","",""
"2 on scale 1-7 ","2017","Schleswig-Holstein","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Hamburg","no migration background","","","",""
"2 on scale 1-7 ","2017","Hamburg","direct migration background","31","0.344078029852948","0.246470807241125","0.441685252464772"
"2 on scale 1-7 ","2017","Hamburg","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Lower Saxony","no migration background","","","",""
"2 on scale 1-7 ","2017","Lower Saxony","direct migration background","19","","",""
"2 on scale 1-7 ","2017","Lower Saxony","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Bremen","no migration background","","","",""
"2 on scale 1-7 ","2017","Bremen","direct migration background","10","","",""
"2 on scale 1-7 ","2017","Bremen","indirect migration background","","","",""
"2 on scale 1-7 ","2017","North Rhine-Westphalia","no migration background","","","",""
"2 on scale 1-7 ","2017","North Rhine-Westphalia","direct migration background","78","0.115096420604298","0.0932663370886163","0.136926504119979"
"2 on scale 1-7 ","2017","North Rhine-Westphalia","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Hesse","no migration background","","","",""
"2 on scale 1-7 ","2017","Hesse","direct migration background","19","","",""
"2 on scale 1-7 ","2017","Hesse","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","no migration background","","","",""
"2 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","direct migration background","29","","",""
"2 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Baden-Württemberg","no migration background","","","",""
"2 on scale 1-7 ","2017","Baden-Württemberg","direct migration background","24","","",""
"2 on scale 1-7 ","2017","Baden-Württemberg","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Bavaria","no migration background","","","",""
"2 on scale 1-7 ","2017","Bavaria","direct migration background","30","0.102678616368545","0.0702709952262052","0.135086237510884"
"2 on scale 1-7 ","2017","Bavaria","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Berlin","no migration background","","","",""
"2 on scale 1-7 ","2017","Berlin","direct migration background","2","","",""
"2 on scale 1-7 ","2017","Berlin","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Brandenburg","no migration background","","","",""
"2 on scale 1-7 ","2017","Brandenburg","direct migration background","1","","",""
"2 on scale 1-7 ","2017","Brandenburg","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","no migration background","","","",""
"2 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"2 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Saxony","no migration background","","","",""
"2 on scale 1-7 ","2017","Saxony","direct migration background","10","","",""
"2 on scale 1-7 ","2017","Saxony","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Saxony-Anhalt","no migration background","","","",""
"2 on scale 1-7 ","2017","Saxony-Anhalt","direct migration background","9","","",""
"2 on scale 1-7 ","2017","Saxony-Anhalt","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Thuringia","no migration background","","","",""
"2 on scale 1-7 ","2017","Thuringia","direct migration background","4","","",""
"2 on scale 1-7 ","2017","Thuringia","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Schleswig-Holstein","no migration background","","","",""
"3 on scale 1-7 ","2017","Schleswig-Holstein","direct migration background","4","","",""
"3 on scale 1-7 ","2017","Schleswig-Holstein","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Hamburg","no migration background","","","",""
"3 on scale 1-7 ","2017","Hamburg","direct migration background","5","","",""
"3 on scale 1-7 ","2017","Hamburg","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Lower Saxony","no migration background","","","",""
"3 on scale 1-7 ","2017","Lower Saxony","direct migration background","7","","",""
"3 on scale 1-7 ","2017","Lower Saxony","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Bremen","no migration background","","","",""
"3 on scale 1-7 ","2017","Bremen","direct migration background","4","","",""
"3 on scale 1-7 ","2017","Bremen","indirect migration background","","","",""
"3 on scale 1-7 ","2017","North Rhine-Westphalia","no migration background","","","",""
"3 on scale 1-7 ","2017","North Rhine-Westphalia","direct migration background","36","0.0369840502892826","0.0240748158480688","0.0498932847304965"
"3 on scale 1-7 ","2017","North Rhine-Westphalia","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Hesse","no migration background","","","",""
"3 on scale 1-7 ","2017","Hesse","direct migration background","13","","",""
"3 on scale 1-7 ","2017","Hesse","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","no migration background","","","",""
"3 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","direct migration background","9","","",""
"3 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Baden-Württemberg","no migration background","","","",""
"3 on scale 1-7 ","2017","Baden-Württemberg","direct migration background","13","","",""
"3 on scale 1-7 ","2017","Baden-Württemberg","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Bavaria","no migration background","","","",""
"3 on scale 1-7 ","2017","Bavaria","direct migration background","13","","",""
"3 on scale 1-7 ","2017","Bavaria","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Berlin","no migration background","","","",""
"3 on scale 1-7 ","2017","Berlin","direct migration background","","","",""
"3 on scale 1-7 ","2017","Berlin","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Brandenburg","no migration background","","","",""
"3 on scale 1-7 ","2017","Brandenburg","direct migration background","","","",""
"3 on scale 1-7 ","2017","Brandenburg","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","no migration background","","","",""
"3 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"3 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Saxony","no migration background","","","",""
"3 on scale 1-7 ","2017","Saxony","direct migration background","1","","",""
"3 on scale 1-7 ","2017","Saxony","indirect migration background","","","",""
