"plh0206i03","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2018","middle vocational","Female","1","","",""
"2 on scale 1-7 ","2018","vocational + Abi","Male","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","Female","","","",""
"2 on scale 1-7 ","2018","higher vocational","Male","","","",""
"2 on scale 1-7 ","2018","higher vocational","Female","","","",""
"2 on scale 1-7 ","2018","higher education","Male","2","","",""
"2 on scale 1-7 ","2018","higher education","Female","2","","",""
"3 on scale 1-7 ","2018","in school","Male","","","",""
"3 on scale 1-7 ","2018","in school","Female","","","",""
"3 on scale 1-7 ","2018","inadequately","Male","2","","",""
"3 on scale 1-7 ","2018","inadequately","Female","5","","",""
"3 on scale 1-7 ","2018","general elemantary","Male","1","","",""
"3 on scale 1-7 ","2018","general elemantary","Female","3","","",""
"3 on scale 1-7 ","2018","middle vocational","Male","","","",""
"3 on scale 1-7 ","2018","middle vocational","Female","4","","",""
"3 on scale 1-7 ","2018","vocational + Abi","Male","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","Female","","","",""
"3 on scale 1-7 ","2018","higher vocational","Male","","","",""
"3 on scale 1-7 ","2018","higher vocational","Female","","","",""
"3 on scale 1-7 ","2018","higher education","Male","1","","",""
"3 on scale 1-7 ","2018","higher education","Female","","","",""
"4 on scale 1-7","2018","in school","Male","","","",""
"4 on scale 1-7","2018","in school","Female","","","",""
"4 on scale 1-7","2018","inadequately","Male","4","","",""
"4 on scale 1-7","2018","inadequately","Female","4","","",""
"4 on scale 1-7","2018","general elemantary","Male","3","","",""
"4 on scale 1-7","2018","general elemantary","Female","1","","",""
"4 on scale 1-7","2018","middle vocational","Male","2","","",""
"4 on scale 1-7","2018","middle vocational","Female","2","","",""
"4 on scale 1-7","2018","vocational + Abi","Male","","","",""
"4 on scale 1-7","2018","vocational + Abi","Female","","","",""
"4 on scale 1-7","2018","higher vocational","Male","","","",""
"4 on scale 1-7","2018","higher vocational","Female","","","",""
"4 on scale 1-7","2018","higher education","Male","","","",""
"4 on scale 1-7","2018","higher education","Female","1","","",""
"5 on scale 1-7","2018","in school","Male","2","","",""
"5 on scale 1-7","2018","in school","Female","","","",""
"5 on scale 1-7","2018","inadequately","Male","1","","",""
"5 on scale 1-7","2018","inadequately","Female","1","","",""
"5 on scale 1-7","2018","general elemantary","Male","1","","",""
"5 on scale 1-7","2018","general elemantary","Female","2","","",""
"5 on scale 1-7","2018","middle vocational","Male","","","",""
"5 on scale 1-7","2018","middle vocational","Female","","","",""
"5 on scale 1-7","2018","vocational + Abi","Male","","","",""
"5 on scale 1-7","2018","vocational + Abi","Female","","","",""
"5 on scale 1-7","2018","higher vocational","Male","","","",""
"5 on scale 1-7","2018","higher vocational","Female","","","",""
"5 on scale 1-7","2018","higher education","Male","","","",""
"5 on scale 1-7","2018","higher education","Female","","","",""
"6 on scale 1-7","2018","in school","Male","","","",""
"6 on scale 1-7","2018","in school","Female","1","","",""
"6 on scale 1-7","2018","inadequately","Male","3","","",""
"6 on scale 1-7","2018","inadequately","Female","","","",""
"6 on scale 1-7","2018","general elemantary","Male","1","","",""
"6 on scale 1-7","2018","general elemantary","Female","","","",""
"6 on scale 1-7","2018","middle vocational","Male","1","","",""
"6 on scale 1-7","2018","middle vocational","Female","1","","",""
"6 on scale 1-7","2018","vocational + Abi","Male","","","",""
"6 on scale 1-7","2018","vocational + Abi","Female","","","",""
"6 on scale 1-7","2018","higher vocational","Male","","","",""
"6 on scale 1-7","2018","higher vocational","Female","","","",""
"6 on scale 1-7","2018","higher education","Male","","","",""
"6 on scale 1-7","2018","higher education","Female","","","",""
"7 Strongly agree","2018","in school","Male","1","","",""
"7 Strongly agree","2018","in school","Female","","","",""
"7 Strongly agree","2018","inadequately","Male","","","",""
"7 Strongly agree","2018","inadequately","Female","6","","",""
"7 Strongly agree","2018","general elemantary","Male","1","","",""
"7 Strongly agree","2018","general elemantary","Female","2","","",""
"7 Strongly agree","2018","middle vocational","Male","3","","",""
"7 Strongly agree","2018","middle vocational","Female","1","","",""
"7 Strongly agree","2018","vocational + Abi","Male","","","",""
"7 Strongly agree","2018","vocational + Abi","Female","","","",""
"7 Strongly agree","2018","higher vocational","Male","","","",""
"7 Strongly agree","2018","higher vocational","Female","","","",""
"7 Strongly agree","2018","higher education","Male","1","","",""
"7 Strongly agree","2018","higher education","Female","","","",""
"1 Strongly disagree","2019","in school","Male","","","",""
"1 Strongly disagree","2019","in school","Female","1","","",""
"1 Strongly disagree","2019","inadequately","Male","35","0.648982100413904","0.52920765615835","0.768756544669458"
"1 Strongly disagree","2019","inadequately","Female","39","0.635571458582106","0.522829011870536","0.748313905293676"
"1 Strongly disagree","2019","general elemantary","Male","15","","",""
"1 Strongly disagree","2019","general elemantary","Female","18","","",""
"1 Strongly disagree","2019","middle vocational","Male","12","","",""
"1 Strongly disagree","2019","middle vocational","Female","11","","",""
"1 Strongly disagree","2019","vocational + Abi","Male","1","","",""
"1 Strongly disagree","2019","vocational + Abi","Female","","","",""
"1 Strongly disagree","2019","higher vocational","Male","","","",""
"1 Strongly disagree","2019","higher vocational","Female","","","",""
"1 Strongly disagree","2019","higher education","Male","6","","",""
"1 Strongly disagree","2019","higher education","Female","10","","",""
"2 on scale 1-7 ","2019","in school","Male","1","","",""
"2 on scale 1-7 ","2019","in school","Female","","","",""
"2 on scale 1-7 ","2019","inadequately","Male","5","","",""
"2 on scale 1-7 ","2019","inadequately","Female","12","","",""
"2 on scale 1-7 ","2019","general elemantary","Male","3","","",""
"2 on scale 1-7 ","2019","general elemantary","Female","3","","",""
"2 on scale 1-7 ","2019","middle vocational","Male","3","","",""
"2 on scale 1-7 ","2019","middle vocational","Female","2","","",""
"2 on scale 1-7 ","2019","vocational + Abi","Male","","","",""
"2 on scale 1-7 ","2019","vocational + Abi","Female","","","",""
"2 on scale 1-7 ","2019","higher vocational","Male","","","",""
"2 on scale 1-7 ","2019","higher vocational","Female","","","",""
"2 on scale 1-7 ","2019","higher education","Male","4","","",""
"2 on scale 1-7 ","2019","higher education","Female","1","","",""
"3 on scale 1-7 ","2019","in school","Male","","","",""
"3 on scale 1-7 ","2019","in school","Female","","","",""
"3 on scale 1-7 ","2019","inadequately","Male","7","","",""
"3 on scale 1-7 ","2019","inadequately","Female","11","","",""
"3 on scale 1-7 ","2019","general elemantary","Male","2","","",""
"3 on scale 1-7 ","2019","general elemantary","Female","3","","",""
"3 on scale 1-7 ","2019","middle vocational","Male","","","",""
"3 on scale 1-7 ","2019","middle vocational","Female","1","","",""
"3 on scale 1-7 ","2019","vocational + Abi","Male","","","",""
"3 on scale 1-7 ","2019","vocational + Abi","Female","","","",""
"3 on scale 1-7 ","2019","higher vocational","Male","","","",""
"3 on scale 1-7 ","2019","higher vocational","Female","","","",""
"3 on scale 1-7 ","2019","higher education","Male","","","",""
"3 on scale 1-7 ","2019","higher education","Female","1","","",""
"4 on scale 1-7","2019","in school","Male","","","",""
"4 on scale 1-7","2019","in school","Female","","","",""
"4 on scale 1-7","2019","inadequately","Male","7","","",""
"4 on scale 1-7","2019","inadequately","Female","2","","",""
"4 on scale 1-7","2019","general elemantary","Male","2","","",""
"4 on scale 1-7","2019","general elemantary","Female","1","","",""
"4 on scale 1-7","2019","middle vocational","Male","","","",""
"4 on scale 1-7","2019","middle vocational","Female","2","","",""
"4 on scale 1-7","2019","vocational + Abi","Male","1","","",""
"4 on scale 1-7","2019","vocational + Abi","Female","","","",""
"4 on scale 1-7","2019","higher vocational","Male","","","",""
"4 on scale 1-7","2019","higher vocational","Female","","","",""
"4 on scale 1-7","2019","higher education","Male","2","","",""
"4 on scale 1-7","2019","higher education","Female","1","","",""
"5 on scale 1-7","2019","in school","Male","","","",""
"5 on scale 1-7","2019","in school","Female","","","",""
"5 on scale 1-7","2019","inadequately","Male","2","","",""
"5 on scale 1-7","2019","inadequately","Female","5","","",""
"5 on scale 1-7","2019","general elemantary","Male","1","","",""
"5 on scale 1-7","2019","general elemantary","Female","1","","",""
"5 on scale 1-7","2019","middle vocational","Male","","","",""
"5 on scale 1-7","2019","middle vocational","Female","1","","",""
"5 on scale 1-7","2019","vocational + Abi","Male","","","",""
"5 on scale 1-7","2019","vocational + Abi","Female","","","",""
"5 on scale 1-7","2019","higher vocational","Male","","","",""
"5 on scale 1-7","2019","higher vocational","Female","","","",""
"5 on scale 1-7","2019","higher education","Male","","","",""
"5 on scale 1-7","2019","higher education","Female","1","","",""
"6 on scale 1-7","2019","in school","Male","","","",""
"6 on scale 1-7","2019","in school","Female","","","",""
"6 on scale 1-7","2019","inadequately","Male","4","","",""
"6 on scale 1-7","2019","inadequately","Female","","","",""
"6 on scale 1-7","2019","general elemantary","Male","","","",""
"6 on scale 1-7","2019","general elemantary","Female","","","",""
"6 on scale 1-7","2019","middle vocational","Male","","","",""
"6 on scale 1-7","2019","middle vocational","Female","","","",""
"6 on scale 1-7","2019","vocational + Abi","Male","","","",""
"6 on scale 1-7","2019","vocational + Abi","Female","","","",""
"6 on scale 1-7","2019","higher vocational","Male","","","",""
"6 on scale 1-7","2019","higher vocational","Female","","","",""
"6 on scale 1-7","2019","higher education","Male","","","",""
"6 on scale 1-7","2019","higher education","Female","","","",""
"7 Strongly agree","2019","in school","Male","","","",""
"7 Strongly agree","2019","in school","Female","","","",""
"7 Strongly agree","2019","inadequately","Male","1","","",""
"7 Strongly agree","2019","inadequately","Female","1","","",""
"7 Strongly agree","2019","general elemantary","Male","2","","",""
"7 Strongly agree","2019","general elemantary","Female","1","","",""
"7 Strongly agree","2019","middle vocational","Male","","","",""
"7 Strongly agree","2019","middle vocational","Female","1","","",""
"7 Strongly agree","2019","vocational + Abi","Male","","","",""
"7 Strongly agree","2019","vocational + Abi","Female","","","",""
"7 Strongly agree","2019","higher vocational","Male","","","",""
"7 Strongly agree","2019","higher vocational","Female","","","",""
"7 Strongly agree","2019","higher education","Male","1","","",""
"7 Strongly agree","2019","higher education","Female","","","",""
