"plh0206i03","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2016","vocational + Abi","Urban Area","3","","","","3"
"3 on scale 1-7 ","2016","vocational + Abi","Rural Area","2","","","","3"
"3 on scale 1-7 ","2016","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2016","higher vocational","Rural Area","","","","","3"
"4 on scale 1-7","2016","in school","Urban Area","4","","","","4"
"4 on scale 1-7","2016","in school","Rural Area","1","","","","4"
"4 on scale 1-7","2016","inadequately","Urban Area","36","0.0843266964413577","0.0671212062662767","0.101532186616439","4"
"4 on scale 1-7","2016","inadequately","Rural Area","25","","","","4"
"4 on scale 1-7","2016","general elemantary","Urban Area","26","","","","4"
"4 on scale 1-7","2016","general elemantary","Rural Area","9","","","","4"
"4 on scale 1-7","2016","middle vocational","Urban Area","25","","","","4"
"4 on scale 1-7","2016","middle vocational","Rural Area","14","","","","4"
"4 on scale 1-7","2016","vocational + Abi","Urban Area","1","","","","4"
"4 on scale 1-7","2016","vocational + Abi","Rural Area","3","","","","4"
"4 on scale 1-7","2016","higher vocational","Urban Area","1","","","","4"
"4 on scale 1-7","2016","higher vocational","Rural Area","","","","","4"
"4 on scale 1-7","2016","higher education","Urban Area","13","","","","4"
"4 on scale 1-7","2016","higher education","Rural Area","5","","","","4"
"5 on scale 1-7","2016","in school","Urban Area","2","","","","5"
"5 on scale 1-7","2016","in school","Rural Area","","","","","5"
"5 on scale 1-7","2016","inadequately","Urban Area","20","","","","5"
"5 on scale 1-7","2016","inadequately","Rural Area","6","","","","5"
"5 on scale 1-7","2016","vocational + Abi","Urban Area","4","","","","5"
"5 on scale 1-7","2016","vocational + Abi","Rural Area","","","","","5"
"5 on scale 1-7","2016","general elemantary","Urban Area","15","","","","5"
"5 on scale 1-7","2016","general elemantary","Rural Area","4","","","","5"
"5 on scale 1-7","2016","middle vocational","Urban Area","20","","","","5"
"5 on scale 1-7","2016","middle vocational","Rural Area","4","","","","5"
"5 on scale 1-7","2016","higher vocational","Urban Area","","","","","5"
"5 on scale 1-7","2016","higher vocational","Rural Area","","","","","5"
"5 on scale 1-7","2016","higher education","Urban Area","6","","","","5"
"5 on scale 1-7","2016","higher education","Rural Area","8","","","","5"
"6 on scale 1-7","2016","vocational + Abi","Urban Area","3","","","","6"
"6 on scale 1-7","2016","vocational + Abi","Rural Area","2","","","","6"
"6 on scale 1-7","2016","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2016","higher vocational","Rural Area","","","","","6"
"6 on scale 1-7","2016","in school","Urban Area","","","","","6"
"6 on scale 1-7","2016","in school","Rural Area","","","","","6"
"6 on scale 1-7","2016","inadequately","Urban Area","13","","","","6"
"6 on scale 1-7","2016","inadequately","Rural Area","10","","","","6"
"6 on scale 1-7","2016","general elemantary","Urban Area","3","","","","6"
"6 on scale 1-7","2016","general elemantary","Rural Area","5","","","","6"
"6 on scale 1-7","2016","middle vocational","Urban Area","10","","","","6"
"6 on scale 1-7","2016","middle vocational","Rural Area","4","","","","6"
"6 on scale 1-7","2016","higher education","Urban Area","2","","","","6"
"6 on scale 1-7","2016","higher education","Rural Area","","","","","6"
"7 Strongly agree","2016","in school","Urban Area","","","","","7"
"7 Strongly agree","2016","in school","Rural Area","","","","","7"
"7 Strongly agree","2016","inadequately","Urban Area","36","0.0402013464923738","0.0280387976267398","0.0523638953580078","7"
"7 Strongly agree","2016","inadequately","Rural Area","16","","","","7"
"7 Strongly agree","2016","general elemantary","Urban Area","16","","","","7"
"7 Strongly agree","2016","middle vocational","Rural Area","5","","","","7"
"7 Strongly agree","2016","vocational + Abi","Urban Area","1","","","","7"
"7 Strongly agree","2016","vocational + Abi","Rural Area","","","","","7"
"7 Strongly agree","2016","general elemantary","Rural Area","4","","","","7"
"7 Strongly agree","2016","middle vocational","Urban Area","11","","","","7"
"7 Strongly agree","2016","higher vocational","Urban Area","","","","","7"
"7 Strongly agree","2016","higher vocational","Rural Area","","","","","7"
"7 Strongly agree","2016","higher education","Urban Area","7","","","","7"
"7 Strongly agree","2016","higher education","Rural Area","7","","","","7"
"1 Strongly disagree","2017","in school","Urban Area","8","","","","1"
"1 Strongly disagree","2017","in school","Rural Area","3","","","","1"
"1 Strongly disagree","2017","inadequately","Urban Area","660","0.709531146271249","0.679705586361468","0.739356706181029","1"
"1 Strongly disagree","2017","inadequately","Rural Area","244","0.836882342973056","0.795280797317401","0.878483888628711","1"
"1 Strongly disagree","2017","general elemantary","Urban Area","290","0.699738366358581","0.653591071171078","0.745885661546084","1"
"1 Strongly disagree","2017","general elemantary","Rural Area","146","0.899228844626889","0.853844301034409","0.94461338821937","1"
"1 Strongly disagree","2017","middle vocational","Urban Area","224","0.733849394119521","0.684169747404228","0.783529040834814","1"
"1 Strongly disagree","2017","middle vocational","Rural Area","109","0.819625439940085","0.754523931858329","0.884726948021841","1"
"1 Strongly disagree","2017","vocational + Abi","Urban Area","38","0.628055566959052","0.495407456125096","0.760703677793009","1"
"1 Strongly disagree","2017","vocational + Abi","Rural Area","12","","","","1"
"1 Strongly disagree","2017","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2017","higher vocational","Rural Area","","","","","1"
"1 Strongly disagree","2017","higher education","Urban Area","261","0.736992985652345","0.690468218037044","0.783517753267646","1"
"1 Strongly disagree","2017","higher education","Rural Area","80","0.715678157774679","0.628982885468416","0.802373430080942","1"
"2 on scale 1-7 ","2017","vocational + Abi","Urban Area","4","","","","2"
"2 on scale 1-7 ","2017","vocational + Abi","Rural Area","3","","","","2"
"2 on scale 1-7 ","2017","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2017","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2017","higher education","Urban Area","35","0.0984267583896874","0.0669473930727465","0.129906123706628","2"
"2 on scale 1-7 ","2017","higher education","Rural Area","11","","","","2"
"2 on scale 1-7 ","2017","in school","Urban Area","2","","","","2"
"2 on scale 1-7 ","2017","in school","Rural Area","","","","","2"
"2 on scale 1-7 ","2017","inadequately","Urban Area","87","0.114528263106044","0.0936065724352117","0.135449953776876","2"
"2 on scale 1-7 ","2017","general elemantary","Urban Area","43","0.127831901502306","0.0942157332111209","0.16144806979349","2"
"2 on scale 1-7 ","2017","general elemantary","Rural Area","5","","","","2"
"2 on scale 1-7 ","2017","middle vocational","Urban Area","32","0.0885101591958947","0.0565812724495472","0.120439045942242","2"
"2 on scale 1-7 ","2017","inadequately","Rural Area","25","","","","2"
"2 on scale 1-7 ","2017","middle vocational","Rural Area","16","","","","2"
"3 on scale 1-7 ","2017","in school","Urban Area","1","","","","3"
"3 on scale 1-7 ","2017","in school","Rural Area","1","","","","3"
"3 on scale 1-7 ","2017","inadequately","Urban Area","34","0.0322147597341127","0.0206144380354166","0.0438150814328089","3"
"3 on scale 1-7 ","2017","inadequately","Rural Area","6","","","","3"
"3 on scale 1-7 ","2017","general elemantary","Urban Area","9","","","","3"
"3 on scale 1-7 ","2017","general elemantary","Rural Area","7","","","","3"
"3 on scale 1-7 ","2017","middle vocational","Urban Area","14","","","","3"
"3 on scale 1-7 ","2017","middle vocational","Rural Area","2","","","","3"
"3 on scale 1-7 ","2017","vocational + Abi","Urban Area","4","","","","3"
"3 on scale 1-7 ","2017","vocational + Abi","Rural Area","1","","","","3"
"3 on scale 1-7 ","2017","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2017","higher vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2017","higher education","Urban Area","15","","","","3"
"3 on scale 1-7 ","2017","higher education","Rural Area","9","","","","3"
"4 on scale 1-7","2017","vocational + Abi","Rural Area","","","","","4"
"4 on scale 1-7","2017","higher vocational","Urban Area","","","","","4"
"4 on scale 1-7","2017","higher vocational","Rural Area","","","","","4"
"4 on scale 1-7","2017","higher education","Urban Area","12","","","","4"
"4 on scale 1-7","2017","higher education","Rural Area","2","","","","4"
"4 on scale 1-7","2017","in school","Urban Area","2","","","","4"
"4 on scale 1-7","2017","in school","Rural Area","","","","","4"
"4 on scale 1-7","2017","inadequately","Urban Area","35","0.0366390053634324","0.0242960415848214","0.0489819691420433","4"
"4 on scale 1-7","2017","inadequately","Rural Area","7","","","","4"
"4 on scale 1-7","2017","general elemantary","Urban Area","16","","","","4"
"4 on scale 1-7","2017","general elemantary","Rural Area","4","","","","4"
"4 on scale 1-7","2017","vocational + Abi","Urban Area","2","","","","4"
"4 on scale 1-7","2017","middle vocational","Urban Area","13","","","","4"
"4 on scale 1-7","2017","middle vocational","Rural Area","2","","","","4"
"5 on scale 1-7","2017","in school","Urban Area","1","","","","5"
"5 on scale 1-7","2017","in school","Rural Area","1","","","","5"
"5 on scale 1-7","2017","inadequately","Urban Area","19","","","","5"
"5 on scale 1-7","2017","inadequately","Rural Area","6","","","","5"
"5 on scale 1-7","2017","higher education","Rural Area","","","","","5"
"5 on scale 1-7","2017","general elemantary","Urban Area","6","","","","5"
"5 on scale 1-7","2017","general elemantary","Rural Area","3","","","","5"
"5 on scale 1-7","2017","middle vocational","Urban Area","7","","","","5"
"5 on scale 1-7","2017","middle vocational","Rural Area","","","","","5"
"5 on scale 1-7","2017","vocational + Abi","Urban Area","1","","","","5"
"5 on scale 1-7","2017","vocational + Abi","Rural Area","","","","","5"
"5 on scale 1-7","2017","higher vocational","Urban Area","","","","","5"
"5 on scale 1-7","2017","higher vocational","Rural Area","","","","","5"
"5 on scale 1-7","2017","higher education","Urban Area","8","","","","5"
"6 on scale 1-7","2017","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2017","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2017","higher vocational","Rural Area","","","","","6"
"6 on scale 1-7","2017","higher education","Urban Area","3","","","","6"
"6 on scale 1-7","2017","higher education","Rural Area","1","","","","6"
"6 on scale 1-7","2017","in school","Urban Area","","","","","6"
"6 on scale 1-7","2017","vocational + Abi","Urban Area","","","","","6"
"6 on scale 1-7","2017","inadequately","Urban Area","11","","","","6"
"6 on scale 1-7","2017","inadequately","Rural Area","5","","","","6"
"6 on scale 1-7","2017","middle vocational","Urban Area","5","","","","6"
"6 on scale 1-7","2017","in school","Rural Area","1","","","","6"
"6 on scale 1-7","2017","general elemantary","Urban Area","1","","","","6"
"6 on scale 1-7","2017","general elemantary","Rural Area","1","","","","6"
"6 on scale 1-7","2017","middle vocational","Rural Area","1","","","","6"
"7 Strongly agree","2017","inadequately","Urban Area","44","0.0695516128369819","0.0528386736058894","0.0862645520680743","7"
"7 Strongly agree","2017","inadequately","Rural Area","10","","","","7"
"7 Strongly agree","2017","in school","Urban Area","","","","","7"
"7 Strongly agree","2017","in school","Rural Area","","","","","7"
"7 Strongly agree","2017","general elemantary","Urban Area","14","","","","7"
"7 Strongly agree","2017","general elemantary","Rural Area","3","","","","7"
"7 Strongly agree","2017","middle vocational","Urban Area","9","","","","7"
"7 Strongly agree","2017","middle vocational","Rural Area","4","","","","7"
"7 Strongly agree","2017","vocational + Abi","Urban Area","2","","","","7"
"7 Strongly agree","2017","vocational + Abi","Rural Area","1","","","","7"
"7 Strongly agree","2017","higher vocational","Urban Area","","","","","7"
"7 Strongly agree","2017","higher vocational","Rural Area","","","","","7"
"7 Strongly agree","2017","higher education","Urban Area","10","","","","7"
"7 Strongly agree","2017","higher education","Rural Area","1","","","","7"
"1 Strongly disagree","2018","vocational + Abi","Rural Area","2","","","","1"
"1 Strongly disagree","2018","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2018","higher vocational","Rural Area","","","","","1"
"1 Strongly disagree","2018","higher education","Urban Area","27","","","","1"
"1 Strongly disagree","2018","higher education","Rural Area","15","","","","1"
"1 Strongly disagree","2018","inadequately","Urban Area","84","0.851961380239814","0.784354230588419","0.919568529891209","1"
"1 Strongly disagree","2018","inadequately","Rural Area","35","0.727905221697284","0.606944619482949","0.84886582391162","1"
"1 Strongly disagree","2018","general elemantary","Urban Area","40","0.734618281246252","0.623815786024055","0.84542077646845","1"
"1 Strongly disagree","2018","general elemantary","Rural Area","28","","","","1"
"1 Strongly disagree","2018","in school","Urban Area","1","","","","1"
"1 Strongly disagree","2018","in school","Rural Area","3","","","","1"
"1 Strongly disagree","2018","middle vocational","Urban Area","21","","","","1"
"1 Strongly disagree","2018","middle vocational","Rural Area","17","","","","1"
"1 Strongly disagree","2018","vocational + Abi","Urban Area","5","","","","1"
"2 on scale 1-7 ","2018","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2018","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","higher education","Urban Area","4","","","","2"
"2 on scale 1-7 ","2018","in school","Urban Area","","","","","2"
"2 on scale 1-7 ","2018","in school","Rural Area","1","","","","2"
"2 on scale 1-7 ","2018","inadequately","Urban Area","8","","","","2"
"2 on scale 1-7 ","2018","inadequately","Rural Area","5","","","","2"
"2 on scale 1-7 ","2018","general elemantary","Urban Area","9","","","","2"
"2 on scale 1-7 ","2018","general elemantary","Rural Area","4","","","","2"
"2 on scale 1-7 ","2018","middle vocational","Urban Area","2","","","","2"
"2 on scale 1-7 ","2018","middle vocational","Rural Area","1","","","","2"
"2 on scale 1-7 ","2018","vocational + Abi","Urban Area","","","","","2"
"2 on scale 1-7 ","2018","vocational + Abi","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","higher education","Rural Area","","","","","2"
"3 on scale 1-7 ","2018","in school","Urban Area","","","","","3"
"3 on scale 1-7 ","2018","in school","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","inadequately","Urban Area","6","","","","3"
"3 on scale 1-7 ","2018","inadequately","Rural Area","1","","","","3"
"3 on scale 1-7 ","2018","general elemantary","Urban Area","4","","","","3"
"3 on scale 1-7 ","2018","general elemantary","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","middle vocational","Urban Area","2","","","","3"
"3 on scale 1-7 ","2018","middle vocational","Rural Area","2","","","","3"
"3 on scale 1-7 ","2018","vocational + Abi","Urban Area","","","","","3"
"3 on scale 1-7 ","2018","vocational + Abi","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2018","higher vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","higher education","Urban Area","","","","","3"
"3 on scale 1-7 ","2018","higher education","Rural Area","1","","","","3"
"4 on scale 1-7","2018","inadequately","Urban Area","5","","","","4"
"4 on scale 1-7","2018","inadequately","Rural Area","3","","","","4"
"4 on scale 1-7","2018","vocational + Abi","Rural Area","","","","","4"
"4 on scale 1-7","2018","higher vocational","Urban Area","","","","","4"
"4 on scale 1-7","2018","higher vocational","Rural Area","","","","","4"
"4 on scale 1-7","2018","general elemantary","Urban Area","4","","","","4"
"4 on scale 1-7","2018","general elemantary","Rural Area","","","","","4"
"4 on scale 1-7","2018","middle vocational","Urban Area","3","","","","4"
"4 on scale 1-7","2018","vocational + Abi","Urban Area","","","","","4"
"4 on scale 1-7","2018","higher education","Urban Area","","","","","4"
"4 on scale 1-7","2018","higher education","Rural Area","1","","","","4"
"4 on scale 1-7","2018","in school","Urban Area","","","","","4"
"4 on scale 1-7","2018","in school","Rural Area","","","","","4"
"4 on scale 1-7","2018","middle vocational","Rural Area","1","","","","4"
"5 on scale 1-7","2018","in school","Urban Area","1","","","","5"
"5 on scale 1-7","2018","in school","Rural Area","1","","","","5"
"5 on scale 1-7","2018","inadequately","Urban Area","1","","","","5"
"5 on scale 1-7","2018","inadequately","Rural Area","1","","","","5"
"5 on scale 1-7","2018","general elemantary","Urban Area","2","","","","5"
"5 on scale 1-7","2018","general elemantary","Rural Area","1","","","","5"
"5 on scale 1-7","2018","middle vocational","Urban Area","","","","","5"
"5 on scale 1-7","2018","middle vocational","Rural Area","","","","","5"
"5 on scale 1-7","2018","vocational + Abi","Urban Area","","","","","5"
"5 on scale 1-7","2018","vocational + Abi","Rural Area","","","","","5"
"5 on scale 1-7","2018","higher vocational","Urban Area","","","","","5"
"5 on scale 1-7","2018","higher vocational","Rural Area","","","","","5"
"5 on scale 1-7","2018","higher education","Urban Area","","","","","5"
"5 on scale 1-7","2018","higher education","Rural Area","","","","","5"
"6 on scale 1-7","2018","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2018","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2018","higher vocational","Rural Area","","","","","6"
"6 on scale 1-7","2018","higher education","Urban Area","","","","","6"
"6 on scale 1-7","2018","higher education","Rural Area","","","","","6"
"6 on scale 1-7","2018","general elemantary","Urban Area","","","","","6"
"6 on scale 1-7","2018","general elemantary","Rural Area","1","","","","6"
"6 on scale 1-7","2018","middle vocational","Urban Area","1","","","","6"
"6 on scale 1-7","2018","inadequately","Urban Area","","","","","6"
"6 on scale 1-7","2018","inadequately","Rural Area","3","","","","6"
"6 on scale 1-7","2018","middle vocational","Rural Area","1","","","","6"
"6 on scale 1-7","2018","vocational + Abi","Urban Area","","","","","6"
"6 on scale 1-7","2018","in school","Rural Area","","","","","6"
"6 on scale 1-7","2018","in school","Urban Area","1","","","","6"
"7 Strongly agree","2018","in school","Urban Area","1","","","","7"
"7 Strongly agree","2018","in school","Rural Area","","","","","7"
"7 Strongly agree","2018","inadequately","Urban Area","2","","","","7"
"7 Strongly agree","2018","inadequately","Rural Area","4","","","","7"
"7 Strongly agree","2018","vocational + Abi","Urban Area","","","","","7"
"7 Strongly agree","2018","vocational + Abi","Rural Area","","","","","7"
"7 Strongly agree","2018","higher vocational","Urban Area","","","","","7"
"7 Strongly agree","2018","higher vocational","Rural Area","","","","","7"
"7 Strongly agree","2018","higher education","Urban Area","","","","","7"
"7 Strongly agree","2018","higher education","Rural Area","1","","","","7"
"7 Strongly agree","2018","general elemantary","Urban Area","2","","","","7"
"7 Strongly agree","2018","general elemantary","Rural Area","1","","","","7"
"7 Strongly agree","2018","middle vocational","Urban Area","2","","","","7"
"7 Strongly agree","2018","middle vocational","Rural Area","2","","","","7"
"1 Strongly disagree","2019","vocational + Abi","Rural Area","1","","","","1"
"1 Strongly disagree","2019","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2019","higher vocational","Rural Area","","","","","1"
"1 Strongly disagree","2019","higher education","Urban Area","11","","","","1"
"1 Strongly disagree","2019","higher education","Rural Area","4","","","","1"
"1 Strongly disagree","2019","general elemantary","Urban Area","25","","","","1"
"1 Strongly disagree","2019","general elemantary","Rural Area","8","","","","1"
"1 Strongly disagree","2019","middle vocational","Urban Area","17","","","","1"
"1 Strongly disagree","2019","middle vocational","Rural Area","6","","","","1"
"1 Strongly disagree","2019","vocational + Abi","Urban Area","","","","","1"
"1 Strongly disagree","2019","inadequately","Urban Area","37","0.623839071218873","0.513467974288769","0.734210168148977","1"
"1 Strongly disagree","2019","in school","Rural Area","1","","","","1"
"1 Strongly disagree","2019","in school","Urban Area","","","","","1"
"1 Strongly disagree","2019","inadequately","Rural Area","37","0.677128562780651","0.55574467495186","0.798512450609442","1"
"2 on scale 1-7 ","2019","inadequately","Urban Area","6","","","","2"
"2 on scale 1-7 ","2019","inadequately","Rural Area","11","","","","2"
"2 on scale 1-7 ","2019","general elemantary","Urban Area","3","","","","2"
"2 on scale 1-7 ","2019","general elemantary","Rural Area","3","","","","2"
"2 on scale 1-7 ","2019","middle vocational","Urban Area","2","","","","2"
"2 on scale 1-7 ","2019","middle vocational","Rural Area","3","","","","2"
"2 on scale 1-7 ","2019","vocational + Abi","Urban Area","","","","","2"
"2 on scale 1-7 ","2019","vocational + Abi","Rural Area","","","","","2"
"2 on scale 1-7 ","2019","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2019","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2019","higher education","Urban Area","2","","","","2"
"2 on scale 1-7 ","2019","higher education","Rural Area","3","","","","2"
"2 on scale 1-7 ","2019","in school","Urban Area","1","","","","2"
"2 on scale 1-7 ","2019","in school","Rural Area","","","","","2"
"3 on scale 1-7 ","2019","general elemantary","Urban Area","2","","","","3"
"3 on scale 1-7 ","2019","general elemantary","Rural Area","3","","","","3"
"3 on scale 1-7 ","2019","middle vocational","Urban Area","1","","","","3"
"3 on scale 1-7 ","2019","middle vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","vocational + Abi","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","vocational + Abi","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","higher vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","higher education","Urban Area","1","","","","3"
"3 on scale 1-7 ","2019","higher education","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","in school","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","in school","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","inadequately","Urban Area","16","","","","3"
"3 on scale 1-7 ","2019","inadequately","Rural Area","2","","","","3"
"4 on scale 1-7","2019","vocational + Abi","Rural Area","","","","","4"
"4 on scale 1-7","2019","higher vocational","Urban Area","","","","","4"
"4 on scale 1-7","2019","higher vocational","Rural Area","","","","","4"
"4 on scale 1-7","2019","in school","Rural Area","","","","","4"
"4 on scale 1-7","2019","inadequately","Urban Area","4","","","","4"
"4 on scale 1-7","2019","inadequately","Rural Area","5","","","","4"
"4 on scale 1-7","2019","general elemantary","Urban Area","1","","","","4"
"4 on scale 1-7","2019","higher education","Urban Area","2","","","","4"
"4 on scale 1-7","2019","higher education","Rural Area","1","","","","4"
"4 on scale 1-7","2019","general elemantary","Rural Area","2","","","","4"
"4 on scale 1-7","2019","middle vocational","Urban Area","2","","","","4"
"4 on scale 1-7","2019","in school","Urban Area","","","","","4"
"4 on scale 1-7","2019","vocational + Abi","Urban Area","","","","","4"
"4 on scale 1-7","2019","middle vocational","Rural Area","","","","","4"
"5 on scale 1-7","2019","in school","Urban Area","","","","","5"
"5 on scale 1-7","2019","in school","Rural Area","","","","","5"
"5 on scale 1-7","2019","inadequately","Urban Area","6","","","","5"
"5 on scale 1-7","2019","inadequately","Rural Area","1","","","","5"
"5 on scale 1-7","2019","general elemantary","Urban Area","1","","","","5"
"5 on scale 1-7","2019","general elemantary","Rural Area","1","","","","5"
"5 on scale 1-7","2019","middle vocational","Urban Area","1","","","","5"
"5 on scale 1-7","2019","higher vocational","Urban Area","","","","","5"
"5 on scale 1-7","2019","higher vocational","Rural Area","","","","","5"
"5 on scale 1-7","2019","higher education","Urban Area","1","","","","5"
"5 on scale 1-7","2019","higher education","Rural Area","","","","","5"
"5 on scale 1-7","2019","middle vocational","Rural Area","","","","","5"
"5 on scale 1-7","2019","vocational + Abi","Urban Area","","","","","5"
"5 on scale 1-7","2019","vocational + Abi","Rural Area","","","","","5"
"6 on scale 1-7","2019","general elemantary","Urban Area","","","","","6"
"6 on scale 1-7","2019","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2019","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2019","higher vocational","Rural Area","","","","","6"
"6 on scale 1-7","2019","higher education","Urban Area","","","","","6"
"6 on scale 1-7","2019","higher education","Rural Area","","","","","6"
"6 on scale 1-7","2019","in school","Urban Area","","","","","6"
"6 on scale 1-7","2019","in school","Rural Area","","","","","6"
"6 on scale 1-7","2019","inadequately","Urban Area","4","","","","6"
"6 on scale 1-7","2019","inadequately","Rural Area","","","","","6"
"6 on scale 1-7","2019","general elemantary","Rural Area","","","","","6"
"6 on scale 1-7","2019","middle vocational","Urban Area","","","","","6"
"6 on scale 1-7","2019","middle vocational","Rural Area","","","","","6"
"6 on scale 1-7","2019","vocational + Abi","Urban Area","","","","","6"
"7 Strongly agree","2019","in school","Urban Area","","","","","7"
"7 Strongly agree","2019","in school","Rural Area","","","","","7"
"7 Strongly agree","2019","inadequately","Urban Area","1","","","","7"
"7 Strongly agree","2019","inadequately","Rural Area","1","","","","7"
"7 Strongly agree","2019","general elemantary","Urban Area","3","","","","7"
"7 Strongly agree","2019","general elemantary","Rural Area","","","","","7"
"7 Strongly agree","2019","middle vocational","Urban Area","1","","","","7"
"7 Strongly agree","2019","middle vocational","Rural Area","","","","","7"
"7 Strongly agree","2019","vocational + Abi","Urban Area","","","","","7"
"7 Strongly agree","2019","vocational + Abi","Rural Area","","","","","7"
"7 Strongly agree","2019","higher vocational","Urban Area","","","","","7"
"7 Strongly agree","2019","higher vocational","Rural Area","","","","","7"
"7 Strongly agree","2019","higher education","Urban Area","1","","","","7"
"7 Strongly agree","2019","higher education","Rural Area","","","","","7"
