"plh0206i03","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2016","1-pers.-HH","Urban Area","69","0.120392241067105","0.0942445477017831","0.146539934432426","2"
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","Urban Area","23","","","","2"
"2 on scale 1-7 ","2016","1-pers.-HH","Rural Area","37","0.121639911919521","0.0866894598433764","0.156590363995665","2"
"2 on scale 1-7 ","2016","(Married) couple without C. ","Urban Area","11","","","","2"
"2 on scale 1-7 ","2016","(Married) couple without C. ","Rural Area","3","","","","2"
"2 on scale 1-7 ","2016","Single parent ","Urban Area","17","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","Rural Area","45","0.154671310854432","0.124452008521821","0.184890613187043","2"
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","Urban Area","9","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","Rural Area","7","","","","2"
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","Rural Area","","","","","2"
"3 on scale 1-7 ","2016","1-pers.-HH","Urban Area","27","","","","3"
"3 on scale 1-7 ","2016","1-pers.-HH","Rural Area","23","","","","3"
"3 on scale 1-7 ","2016","(Married) couple without C. ","Urban Area","5","","","","3"
"3 on scale 1-7 ","2016","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2016","Single parent ","Urban Area","6","","","","3"
"3 on scale 1-7 ","2016","Single parent ","Rural Area","4","","","","3"
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","Urban Area","3","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","Rural Area","11","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","Rural Area","3","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","Urban Area","35","0.124092462429594","0.106163904921557","0.14202101993763","3"
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","Urban Area","14","","","","3"
"4 on scale 1-7","2016","1-pers.-HH","Urban Area","23","","","","4"
"4 on scale 1-7","2016","1-pers.-HH","Rural Area","10","","","","4"
"4 on scale 1-7","2016","Couple + C. LE and GT 16","Urban Area","8","","","","4"
"4 on scale 1-7","2016","(Married) couple without C. ","Urban Area","6","","","","4"
"4 on scale 1-7","2016","(Married) couple without C. ","Rural Area","4","","","","4"
"4 on scale 1-7","2016","Single parent ","Rural Area","9","","","","4"
"4 on scale 1-7","2016","Couple + C. LE 16 ","Urban Area","42","0.0630996217268114","0.0498774254275769","0.0763218180260459","4"
"4 on scale 1-7","2016","Couple + C. LE 16 ","Rural Area","17","","","","4"
"4 on scale 1-7","2016","Couple + C. GT 16 ","Urban Area","1","","","","4"
"4 on scale 1-7","2016","Couple + C. GT 16 ","Rural Area","1","","","","4"
"4 on scale 1-7","2016","Couple + C. LE and GT 16","Rural Area","6","","","","4"
"4 on scale 1-7","2016","Single parent ","Urban Area","15","","","","4"
"5 on scale 1-7","2016","1-pers.-HH","Urban Area","17","","","","5"
"5 on scale 1-7","2016","1-pers.-HH","Rural Area","3","","","","5"
"5 on scale 1-7","2016","(Married) couple without C. ","Urban Area","4","","","","5"
"5 on scale 1-7","2016","(Married) couple without C. ","Rural Area","2","","","","5"
"5 on scale 1-7","2016","Single parent ","Urban Area","6","","","","5"
"5 on scale 1-7","2016","Single parent ","Rural Area","2","","","","5"
"5 on scale 1-7","2016","Couple + C. LE 16 ","Urban Area","27","","","","5"
"5 on scale 1-7","2016","Couple + C. LE 16 ","Rural Area","9","","","","5"
"5 on scale 1-7","2016","Couple + C. LE and GT 16","Urban Area","9","","","","5"
"5 on scale 1-7","2016","Couple + C. GT 16 ","Urban Area","1","","","","5"
"5 on scale 1-7","2016","Couple + C. GT 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2016","Couple + C. LE and GT 16","Rural Area","4","","","","5"
"6 on scale 1-7","2016","1-pers.-HH","Urban Area","9","","","","6"
"6 on scale 1-7","2016","1-pers.-HH","Rural Area","6","","","","6"
"6 on scale 1-7","2016","(Married) couple without C. ","Urban Area","1","","","","6"
"6 on scale 1-7","2016","(Married) couple without C. ","Rural Area","2","","","","6"
"6 on scale 1-7","2016","Single parent ","Urban Area","4","","","","6"
"6 on scale 1-7","2016","Single parent ","Rural Area","1","","","","6"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","Urban Area","2","","","","6"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","Rural Area","4","","","","6"
"6 on scale 1-7","2016","Couple + C. LE 16 ","Rural Area","8","","","","6"
"6 on scale 1-7","2016","Couple + C. GT 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2016","Couple + C. LE 16 ","Urban Area","11","","","","6"
"6 on scale 1-7","2016","Couple + C. GT 16 ","Rural Area","","","","","6"
"7 Strongly agree","2016","1-pers.-HH","Urban Area","14","","","","7"
"7 Strongly agree","2016","1-pers.-HH","Rural Area","6","","","","7"
"7 Strongly agree","2016","(Married) couple without C. ","Urban Area","4","","","","7"
"7 Strongly agree","2016","Couple + C. LE and GT 16","Urban Area","5","","","","7"
"7 Strongly agree","2016","Couple + C. LE and GT 16","Rural Area","1","","","","7"
"7 Strongly agree","2016","(Married) couple without C. ","Rural Area","1","","","","7"
"7 Strongly agree","2016","Single parent ","Urban Area","4","","","","7"
"7 Strongly agree","2016","Single parent ","Rural Area","2","","","","7"
"7 Strongly agree","2016","Couple + C. LE 16 ","Urban Area","28","","","","7"
"7 Strongly agree","2016","Couple + C. LE 16 ","Rural Area","19","","","","7"
"7 Strongly agree","2016","Couple + C. GT 16 ","Urban Area","","","","","7"
"7 Strongly agree","2016","Couple + C. GT 16 ","Rural Area","1","","","","7"
"1 Strongly disagree","2017","(Married) couple without C. ","Urban Area","72","0.743045367626435","0.656972477660625","0.829118257592246","1"
"1 Strongly disagree","2017","(Married) couple without C. ","Rural Area","18","","","","1"
"1 Strongly disagree","2017","Single parent ","Urban Area","99","0.709842189389346","0.631526049638969","0.788158329139722","1"
"1 Strongly disagree","2017","Single parent ","Rural Area","34","0.657819852325776","0.520715870527625","0.794923834123927","1"
"1 Strongly disagree","2017","Couple + C. LE 16 ","Urban Area","562","0.704466807604847","0.671724289413402","0.737209325796292","1"
"1 Strongly disagree","2017","Couple + C. LE 16 ","Rural Area","245","0.836426852616995","0.795050815588746","0.877802889645244","1"
"1 Strongly disagree","2017","Couple + C. GT 16 ","Urban Area","33","0.636545029751755","0.496010933236624","0.777079126266886","1"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","Urban Area","145","0.723794160972367","0.660049890635499","0.787538431309235","1"
"1 Strongly disagree","2017","1-pers.-HH","Urban Area","307","0.708429945491362","0.665118984337917","0.751740906644806","1"
"1 Strongly disagree","2017","1-pers.-HH","Rural Area","114","0.835347819172834","0.774133087531506","0.896562550814162","1"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","Rural Area","92","0.795799190110588","0.72180014052189","0.869798239699285","1"
"1 Strongly disagree","2017","Couple + C. GT 16 ","Rural Area","11","","","","1"
"2 on scale 1-7 ","2017","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2017","Single parent ","Urban Area","8","","","","2"
"2 on scale 1-7 ","2017","(Married) couple without C. ","Urban Area","14","","","","2"
"2 on scale 1-7 ","2017","Single parent ","Rural Area","10","","","","2"
"2 on scale 1-7 ","2017","1-pers.-HH","Urban Area","37","0.0867560095440473","0.0599321601030498","0.113579858985045","2"
"2 on scale 1-7 ","2017","1-pers.-HH","Rural Area","14","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","Urban Area","74","0.106141401341175","0.0840381838539927","0.128244618828358","2"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","Rural Area","23","","","","2"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","Urban Area","4","","","","2"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","Urban Area","25","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","Rural Area","10","","","","2"
"3 on scale 1-7 ","2017","1-pers.-HH","Urban Area","19","","","","3"
"3 on scale 1-7 ","2017","1-pers.-HH","Rural Area","5","","","","3"
"3 on scale 1-7 ","2017","(Married) couple without C. ","Rural Area","3","","","","3"
"3 on scale 1-7 ","2017","(Married) couple without C. ","Urban Area","2","","","","3"
"3 on scale 1-7 ","2017","Single parent ","Rural Area","1","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","Urban Area","24","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","Rural Area","9","","","","3"
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","Urban Area","4","","","","3"
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","Rural Area","1","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","Urban Area","6","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","Rural Area","3","","","","3"
"3 on scale 1-7 ","2017","Single parent ","Urban Area","7","","","","3"
"4 on scale 1-7","2017","Couple + C. LE 16 ","Urban Area","30","0.050292711270672","0.0346098215954091","0.065975600945935","4"
"4 on scale 1-7","2017","Couple + C. LE 16 ","Rural Area","10","","","","4"
"4 on scale 1-7","2017","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2017","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2017","1-pers.-HH","Urban Area","24","","","","4"
"4 on scale 1-7","2017","(Married) couple without C. ","Urban Area","6","","","","4"
"4 on scale 1-7","2017","(Married) couple without C. ","Rural Area","2","","","","4"
"4 on scale 1-7","2017","Single parent ","Urban Area","4","","","","4"
"4 on scale 1-7","2017","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2017","1-pers.-HH","Rural Area","3","","","","4"
"4 on scale 1-7","2017","Couple + C. LE and GT 16","Urban Area","8","","","","4"
"4 on scale 1-7","2017","Couple + C. LE and GT 16","Rural Area","","","","","4"
"5 on scale 1-7","2017","1-pers.-HH","Urban Area","9","","","","5"
"5 on scale 1-7","2017","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2017","(Married) couple without C. ","Urban Area","2","","","","5"
"5 on scale 1-7","2017","(Married) couple without C. ","Rural Area","1","","","","5"
"5 on scale 1-7","2017","Single parent ","Urban Area","5","","","","5"
"5 on scale 1-7","2017","Couple + C. LE 16 ","Urban Area","15","","","","5"
"5 on scale 1-7","2017","Couple + C. LE 16 ","Rural Area","5","","","","5"
"5 on scale 1-7","2017","Single parent ","Rural Area","1","","","","5"
"5 on scale 1-7","2017","Couple + C. GT 16 ","Urban Area","1","","","","5"
"5 on scale 1-7","2017","Couple + C. GT 16 ","Rural Area","1","","","","5"
"5 on scale 1-7","2017","Couple + C. LE and GT 16","Urban Area","","","","","5"
"5 on scale 1-7","2017","Couple + C. LE and GT 16","Rural Area","2","","","","5"
"6 on scale 1-7","2017","1-pers.-HH","Urban Area","7","","","","6"
"6 on scale 1-7","2017","1-pers.-HH","Rural Area","1","","","","6"
"6 on scale 1-7","2017","(Married) couple without C. ","Urban Area","","","","","6"
"6 on scale 1-7","2017","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2017","Single parent ","Urban Area","1","","","","6"
"6 on scale 1-7","2017","Single parent ","Rural Area","","","","","6"
"6 on scale 1-7","2017","Couple + C. LE 16 ","Urban Area","11","","","","6"
"6 on scale 1-7","2017","Couple + C. LE 16 ","Rural Area","5","","","","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","Urban Area","","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","Rural Area","3","","","","6"
"7 Strongly agree","2017","1-pers.-HH","Urban Area","20","","","","7"
"7 Strongly agree","2017","1-pers.-HH","Rural Area","4","","","","7"
"7 Strongly agree","2017","(Married) couple without C. ","Urban Area","3","","","","7"
"7 Strongly agree","2017","(Married) couple without C. ","Rural Area","","","","","7"
"7 Strongly agree","2017","Single parent ","Urban Area","5","","","","7"
"7 Strongly agree","2017","Single parent ","Rural Area","","","","","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","Urban Area","30","0.0553426571956278","0.038935027975369","0.0717502864158866","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","Rural Area","10","","","","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","Urban Area","3","","","","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","Rural Area","","","","","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","Urban Area","5","","","","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","Rural Area","4","","","","7"
"1 Strongly disagree","2018","(Married) couple without C. ","Urban Area","13","","","","1"
"1 Strongly disagree","2018","(Married) couple without C. ","Rural Area","5","","","","1"
"1 Strongly disagree","2018","Single parent ","Urban Area","12","","","","1"
"1 Strongly disagree","2018","Single parent ","Rural Area","2","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","Urban Area","68","0.806285019491833","0.7246356688173","0.887934370166367","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","Rural Area","39","0.773825637281366","0.664254209150377","0.883397065412355","1"
"1 Strongly disagree","2018","Couple + C. GT 16 ","Urban Area","8","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","Rural Area","35","0.818574618206371","0.705979387767759","0.931169848644984","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","Urban Area","45","0.833050816893281","0.737891792315454","0.928209841471108","1"
"1 Strongly disagree","2018","1-pers.-HH","Urban Area","3","","","","1"
"1 Strongly disagree","2018","1-pers.-HH","Rural Area","2","","","","1"
"1 Strongly disagree","2018","Couple + C. GT 16 ","Rural Area","5","","","","1"
"2 on scale 1-7 ","2018","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","Single parent ","Urban Area","3","","","","2"
"2 on scale 1-7 ","2018","Single parent ","Rural Area","2","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","Rural Area","1","","","","2"
"2 on scale 1-7 ","2018","(Married) couple without C. ","Urban Area","1","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","Urban Area","2","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","Rural Area","1","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","Urban Area","6","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","Urban Area","7","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","Rural Area","5","","","","2"
"3 on scale 1-7 ","2018","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","Rural Area","1","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","Urban Area","1","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","Rural Area","3","","","","3"
"3 on scale 1-7 ","2018","Single parent ","Urban Area","1","","","","3"
"3 on scale 1-7 ","2018","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","Urban Area","6","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","Urban Area","2","","","","3"
"4 on scale 1-7","2018","1-pers.-HH","Urban Area","1","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2018","Single parent ","Urban Area","2","","","","4"
"4 on scale 1-7","2018","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","Urban Area","4","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","Rural Area","2","","","","4"
"4 on scale 1-7","2018","Couple + C. GT 16 ","Urban Area","2","","","","4"
"4 on scale 1-7","2018","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","Rural Area","1","","","","4"
"4 on scale 1-7","2018","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","Urban Area","2","","","","4"
"5 on scale 1-7","2018","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2018","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2018","Single parent ","Urban Area","1","","","","5"
"5 on scale 1-7","2018","Couple + C. LE 16 ","Urban Area","2","","","","5"
"5 on scale 1-7","2018","Couple + C. LE 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","Rural Area","2","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","Urban Area","","","","","5"
"5 on scale 1-7","2018","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","Urban Area","","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","Rural Area","","","","","5"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","Rural Area","2","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2018","Single parent ","Urban Area","","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","Urban Area","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","Rural Area","1","","","","6"
"6 on scale 1-7","2018","Single parent ","Rural Area","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","Rural Area","2","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","Urban Area","1","","","","6"
"7 Strongly agree","2018","1-pers.-HH","Urban Area","","","","","7"
"7 Strongly agree","2018","1-pers.-HH","Rural Area","","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","Urban Area","1","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","Rural Area","","","","","7"
"7 Strongly agree","2018","Single parent ","Urban Area","1","","","","7"
"7 Strongly agree","2018","Single parent ","Rural Area","1","","","","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","Urban Area","3","","","","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","Rural Area","5","","","","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","Urban Area","","","","","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","Rural Area","","","","","7"
"7 Strongly agree","2018","Couple + C. LE and GT 16","Urban Area","3","","","","7"
"7 Strongly agree","2018","Couple + C. LE and GT 16","Rural Area","3","","","","7"
"1 Strongly disagree","2019","Couple + C. GT 16 ","Urban Area","5","","","","1"
"1 Strongly disagree","2019","Couple + C. LE and GT 16","Urban Area","24","","","","1"
"1 Strongly disagree","2019","(Married) couple without C. ","Urban Area","10","","","","1"
"1 Strongly disagree","2019","Single parent ","Rural Area","3","","","","1"
"1 Strongly disagree","2019","Couple + C. LE 16 ","Urban Area","38","0.72360169401975","0.611373842357991","0.835829545681509","1"
"1 Strongly disagree","2019","Couple + C. LE 16 ","Rural Area","23","","","","1"
"1 Strongly disagree","2019","(Married) couple without C. ","Rural Area","2","","","","1"
"1 Strongly disagree","2019","Couple + C. GT 16 ","Rural Area","5","","","","1"
"1 Strongly disagree","2019","Couple + C. LE and GT 16","Rural Area","15","","","","1"
"1 Strongly disagree","2019","Single parent ","Urban Area","9","","","","1"
"1 Strongly disagree","2019","1-pers.-HH","Urban Area","1","","","","1"
"1 Strongly disagree","2019","1-pers.-HH","Rural Area","1","","","","1"
"2 on scale 1-7 ","2019","Single parent ","Rural Area","3","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","Rural Area","10","","","","2"
"2 on scale 1-7 ","2019","(Married) couple without C. ","Rural Area","1","","","","2"
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","Urban Area","1","","","","2"
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2019","(Married) couple without C. ","Urban Area","1","","","","2"
"2 on scale 1-7 ","2019","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","Rural Area","2","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","Urban Area","6","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","Urban Area","6","","","","2"
"2 on scale 1-7 ","2019","1-pers.-HH","Urban Area","1","","","","2"
"2 on scale 1-7 ","2019","1-pers.-HH","Rural Area","","","","","2"
"3 on scale 1-7 ","2019","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","1-pers.-HH","Rural Area","1","","","","3"
"3 on scale 1-7 ","2019","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","Rural Area","5","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","Rural Area","1","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","Urban Area","8","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","Urban Area","6","","","","3"
"3 on scale 1-7 ","2019","Single parent ","Urban Area","1","","","","3"
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","Urban Area","4","","","","3"
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","Single parent ","Rural Area","","","","","3"
"4 on scale 1-7","2019","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2019","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2019","Couple + C. GT 16 ","Urban Area","1","","","","4"
"4 on scale 1-7","2019","Couple + C. GT 16 ","Rural Area","1","","","","4"
"4 on scale 1-7","2019","Couple + C. LE and GT 16","Rural Area","1","","","","4"
"4 on scale 1-7","2019","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2019","Single parent ","Urban Area","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE 16 ","Rural Area","5","","","","4"
"4 on scale 1-7","2019","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE and GT 16","Urban Area","1","","","","4"
"4 on scale 1-7","2019","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE 16 ","Urban Area","4","","","","4"
"5 on scale 1-7","2019","Couple + C. LE and GT 16","Rural Area","","","","","5"
"5 on scale 1-7","2019","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2019","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2019","(Married) couple without C. ","Urban Area","","","","","5"
"5 on scale 1-7","2019","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2019","Single parent ","Urban Area","2","","","","5"
"5 on scale 1-7","2019","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2019","Couple + C. LE 16 ","Urban Area","4","","","","5"
"5 on scale 1-7","2019","Couple + C. LE 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2019","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2019","Couple + C. GT 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2019","Couple + C. LE and GT 16","Urban Area","2","","","","5"
"6 on scale 1-7","2019","(Married) couple without C. ","Urban Area","1","","","","6"
"6 on scale 1-7","2019","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2019","Single parent ","Urban Area","","","","","6"
"6 on scale 1-7","2019","Couple + C. LE 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2019","Couple + C. LE and GT 16","Rural Area","","","","","6"
"6 on scale 1-7","2019","Couple + C. GT 16 ","Urban Area","1","","","","6"
"6 on scale 1-7","2019","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2019","Couple + C. LE 16 ","Urban Area","1","","","","6"
"6 on scale 1-7","2019","Couple + C. LE and GT 16","Urban Area","2","","","","6"
"6 on scale 1-7","2019","1-pers.-HH","Rural Area","","","","","6"
"6 on scale 1-7","2019","Single parent ","Rural Area","","","","","6"
"6 on scale 1-7","2019","Couple + C. GT 16 ","Rural Area","1","","","","6"
"7 Strongly agree","2019","1-pers.-HH","Urban Area","1","","","","7"
"7 Strongly agree","2019","1-pers.-HH","Rural Area","","","","","7"
"7 Strongly agree","2019","(Married) couple without C. ","Urban Area","","","","","7"
"7 Strongly agree","2019","(Married) couple without C. ","Rural Area","1","","","","7"
"7 Strongly agree","2019","Single parent ","Urban Area","1","","","","7"
"7 Strongly agree","2019","Single parent ","Rural Area","","","","","7"
"7 Strongly agree","2019","Couple + C. LE 16 ","Urban Area","2","","","","7"
"7 Strongly agree","2019","Couple + C. LE 16 ","Rural Area","1","","","","7"
"7 Strongly agree","2019","Couple + C. GT 16 ","Urban Area","","","","","7"
"7 Strongly agree","2019","Couple + C. GT 16 ","Rural Area","","","","","7"
"7 Strongly agree","2019","Couple + C. LE and GT 16","Urban Area","2","","","","7"
"7 Strongly agree","2019","Couple + C. LE and GT 16","Rural Area","","","","","7"
