"plh0206i03","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2013","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2013","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2013","Not Working","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2013","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2013","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2013","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2013","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2013","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2013","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2013","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2013","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2013","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2013","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2013","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2013","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2013","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2013","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2013","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2013","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2013","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2013","Not Working","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2013","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2013","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2013","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2013","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","Full Time","Single parent ","","","",""
"4 on scale 1-7","2013","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2013","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2013","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","Part Time","Single parent ","","","",""
"4 on scale 1-7","2013","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2013","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2013","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","Not Working","Single parent ","","","",""
"4 on scale 1-7","2013","Not Working","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","Not Working","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2013","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","Full Time","Single parent ","","","",""
"5 on scale 1-7","2013","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2013","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","Part Time","Single parent ","","","",""
"5 on scale 1-7","2013","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2013","Not Working","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","Not Working","Single parent ","","","",""
"5 on scale 1-7","2013","Not Working","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","Not Working","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","Not Working","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2013","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","Full Time","Single parent ","","","",""
"6 on scale 1-7","2013","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2013","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","Part Time","Single parent ","","","",""
"6 on scale 1-7","2013","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","Not Working","1-pers.-HH","","","",""
"6 on scale 1-7","2013","Not Working","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","Not Working","Single parent ","","","",""
"6 on scale 1-7","2013","Not Working","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","Not Working","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","Not Working","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2013","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","Full Time","Single parent ","","","",""
"7 Strongly agree","2013","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2013","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","Part Time","Single parent ","","","",""
"7 Strongly agree","2013","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","Not Working","1-pers.-HH","","","",""
"7 Strongly agree","2013","Not Working","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","Not Working","Single parent ","","","",""
"7 Strongly agree","2013","Not Working","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","Not Working","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","Not Working","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2014","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","Full Time","Single parent ","","","",""
"1 Strongly disagree","2014","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2014","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","Part Time","Single parent ","","","",""
"1 Strongly disagree","2014","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2014","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","Not Working","Single parent ","","","",""
"1 Strongly disagree","2014","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2014","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2014","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2014","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2014","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2014","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2014","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2014","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2014","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2014","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2014","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2014","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2014","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2014","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2014","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2014","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2014","Not Working","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2014","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2014","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2014","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2014","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2014","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2014","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2014","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2014","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2014","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2014","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2014","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2014","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2014","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2014","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2014","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2014","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2014","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2014","Not Working","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2014","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2014","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2014","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2014","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2014","Full Time","Single parent ","","","",""
"4 on scale 1-7","2014","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2014","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2014","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2014","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2014","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2014","Part Time","Single parent ","","","",""
"4 on scale 1-7","2014","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2014","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2014","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2014","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2014","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2014","Not Working","Single parent ","","","",""
"4 on scale 1-7","2014","Not Working","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2014","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2014","Not Working","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2014","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2014","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2014","Full Time","Single parent ","","","",""
"5 on scale 1-7","2014","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2014","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2014","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2014","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2014","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2014","Part Time","Single parent ","","","",""
"5 on scale 1-7","2014","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2014","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2014","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2014","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2014","Not Working","(Married) couple without C. ","","","",""
"5 on scale 1-7","2014","Not Working","Single parent ","","","",""
"5 on scale 1-7","2014","Not Working","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2014","Not Working","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2014","Not Working","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2014","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2014","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2014","Full Time","Single parent ","","","",""
"6 on scale 1-7","2014","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2014","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2014","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2014","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2014","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2014","Part Time","Single parent ","","","",""
"6 on scale 1-7","2014","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2014","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2014","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2014","Not Working","1-pers.-HH","","","",""
"6 on scale 1-7","2014","Not Working","(Married) couple without C. ","","","",""
"6 on scale 1-7","2014","Not Working","Single parent ","","","",""
"6 on scale 1-7","2014","Not Working","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2014","Not Working","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2014","Not Working","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2014","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","Full Time","Single parent ","","","",""
"7 Strongly agree","2014","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2014","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","Part Time","Single parent ","","","",""
"7 Strongly agree","2014","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","Not Working","1-pers.-HH","","","",""
"7 Strongly agree","2014","Not Working","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","Not Working","Single parent ","","","",""
"7 Strongly agree","2014","Not Working","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","Not Working","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","Not Working","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2015","Full Time","1-pers.-HH","366","0.300493784345732","0.273926411278094","0.32706115741337"
"1 Strongly disagree","2015","Full Time","(Married) couple without C. ","648","0.229779867611396","0.212828523448807","0.246731211773985"
"1 Strongly disagree","2015","Full Time","Single parent ","260","0.367712849691339","0.332995179892173","0.402430519490505"
"1 Strongly disagree","2015","Full Time","Couple + C. LE 16 ","830","0.256302200629086","0.240442265594095","0.272162135664077"
"1 Strongly disagree","2015","Full Time","Couple + C. GT 16 ","331","0.228043981177549","0.204747267837054","0.251340694518045"
"1 Strongly disagree","2015","Full Time","Couple + C. LE and GT 16","241","0.224956502114616","0.197017122345079","0.252895881884154"
"1 Strongly disagree","2015","Part Time","1-pers.-HH","241","0.326065257605554","0.290727748833279","0.361402766377829"
"1 Strongly disagree","2015","Part Time","(Married) couple without C. ","469","0.310216862398572","0.286366051194397","0.334067673602746"
"1 Strongly disagree","2015","Part Time","Single parent ","333","0.347387422505918","0.316035368758255","0.378739476253581"
"1 Strongly disagree","2015","Part Time","Couple + C. LE 16 ","801","0.357916909986582","0.338064611024689","0.377769208948476"
"1 Strongly disagree","2015","Part Time","Couple + C. GT 16 ","287","0.307342502205295","0.277528192497904","0.337156811912686"
"1 Strongly disagree","2015","Part Time","Couple + C. LE and GT 16","266","0.378464564172959","0.344140716380317","0.412788411965601"
"1 Strongly disagree","2015","Not Working","1-pers.-HH","763","0.38557098749778","0.363691101058142","0.407450873937418"
"1 Strongly disagree","2015","Not Working","(Married) couple without C. ","1430","0.335342360953315","0.320898356153985","0.349786365752645"
"1 Strongly disagree","2015","Not Working","Single parent ","284","0.351093242153372","0.317136220881373","0.385050263425371"
"1 Strongly disagree","2015","Not Working","Couple + C. LE 16 ","628","0.374158762989757","0.350076225752773","0.398241300226741"
"1 Strongly disagree","2015","Not Working","Couple + C. GT 16 ","245","0.302390770071827","0.270199724047482","0.334581816096172"
"1 Strongly disagree","2015","Not Working","Couple + C. LE and GT 16","221","0.338908008661379","0.301002132129554","0.376813885193203"
"2 on scale 1-7 ","2015","Full Time","1-pers.-HH","358","0.308761617665925","0.281990860466824","0.335532374865026"
"2 on scale 1-7 ","2015","Full Time","(Married) couple without C. ","699","0.321926539104575","0.3031005638","0.340752514409149"
"2 on scale 1-7 ","2015","Full Time","Single parent ","239","0.314445808936497","0.28101608521091","0.347875532662085"
"2 on scale 1-7 ","2015","Full Time","Couple + C. LE 16 ","841","0.317676147582153","0.300763384362279","0.334588910802028"
"2 on scale 1-7 ","2015","Full Time","Couple + C. GT 16 ","335","0.287244827817317","0.262121025513789","0.312368630120844"
"2 on scale 1-7 ","2015","Full Time","Couple + C. LE and GT 16","264","0.279090276814938","0.249076735449028","0.309103818180849"
"2 on scale 1-7 ","2015","Part Time","1-pers.-HH","209","0.328372037366117","0.292970492734889","0.363773581997345"
"2 on scale 1-7 ","2015","Part Time","(Married) couple without C. ","407","0.280569855757922","0.257405032693931","0.303734678821913"
"2 on scale 1-7 ","2015","Part Time","Single parent ","268","0.264445288142434","0.235404617753394","0.293485958531473"
"2 on scale 1-7 ","2015","Part Time","Couple + C. LE 16 ","662","0.292644756750208","0.273803353522453","0.311486159977963"
"2 on scale 1-7 ","2015","Part Time","Couple + C. GT 16 ","261","0.26497092375856","0.236453811393761","0.29348803612336"
"2 on scale 1-7 ","2015","Part Time","Couple + C. LE and GT 16","229","0.263738269254873","0.232552741454635","0.294923797055112"
"2 on scale 1-7 ","2015","Not Working","1-pers.-HH","462","0.249997023733194","0.230531954839945","0.269462092626442"
"2 on scale 1-7 ","2015","Not Working","(Married) couple without C. ","1127","0.264240248215179","0.250750249361421","0.277730247068938"
"2 on scale 1-7 ","2015","Not Working","Single parent ","195","0.269677801580403","0.238105441057794","0.301250162103012"
"2 on scale 1-7 ","2015","Not Working","Couple + C. LE 16 ","417","0.290019865086997","0.267436993556648","0.312602736617346"
"2 on scale 1-7 ","2015","Not Working","Couple + C. GT 16 ","217","0.299645998656044","0.267538404636108","0.33175359267598"
"2 on scale 1-7 ","2015","Not Working","Couple + C. LE and GT 16","156","0.280175215423929","0.244211633938431","0.316138796909428"
"3 on scale 1-7 ","2015","Full Time","1-pers.-HH","179","0.169925825857546","0.148162602240927","0.191689049474164"
"3 on scale 1-7 ","2015","Full Time","(Married) couple without C. ","418","0.185208799548519","0.169555903743747","0.200861695353291"
"3 on scale 1-7 ","2015","Full Time","Single parent ","87","0.112915323809259","0.0901277563274979","0.135702891291021"
"3 on scale 1-7 ","2015","Full Time","Couple + C. LE 16 ","502","0.166275265084799","0.152749801610868","0.179800728558731"
"3 on scale 1-7 ","2015","Full Time","Couple + C. GT 16 ","224","0.205284086762987","0.182857010130906","0.227711163395067"
"3 on scale 1-7 ","2015","Full Time","Couple + C. LE and GT 16","135","0.176641192737787","0.151123288160998","0.202159097314575"
"3 on scale 1-7 ","2015","Part Time","1-pers.-HH","102","0.169493673630187","0.141210837194076","0.197776510066298"
"3 on scale 1-7 ","2015","Part Time","(Married) couple without C. ","252","0.184138731331593","0.164154157151756","0.20412330551143"
"3 on scale 1-7 ","2015","Part Time","Single parent ","128","0.175279025466733","0.150243902727889","0.200314148205576"
"3 on scale 1-7 ","2015","Part Time","Couple + C. LE 16 ","338","0.168621922711682","0.153116615176052","0.184127230247312"
"3 on scale 1-7 ","2015","Part Time","Couple + C. GT 16 ","157","0.17529124152867","0.150722405081476","0.199860077975863"
"3 on scale 1-7 ","2015","Part Time","Couple + C. LE and GT 16","122","0.199421966152555","0.171144613969407","0.227699318335703"
"3 on scale 1-7 ","2015","Not Working","1-pers.-HH","243","0.126052950137385","0.111132700138467","0.140973200136304"
"3 on scale 1-7 ","2015","Not Working","(Married) couple without C. ","626","0.162345679527178","0.151063391075061","0.173627967979296"
"3 on scale 1-7 ","2015","Not Working","Single parent ","109","0.116169556156176","0.0933735982392833","0.138965514073069"
"3 on scale 1-7 ","2015","Not Working","Couple + C. LE 16 ","162","0.117741689222606","0.101701658259996","0.133781720185216"
"3 on scale 1-7 ","2015","Not Working","Couple + C. GT 16 ","118","0.14933332080934","0.124352725327283","0.174313916291397"
"3 on scale 1-7 ","2015","Not Working","Couple + C. LE and GT 16","83","0.13558273370048","0.108167081024005","0.162998386376954"
"4 on scale 1-7","2015","Full Time","1-pers.-HH","135","0.118035809135521","0.099339002103397","0.136732616167646"
"4 on scale 1-7","2015","Full Time","(Married) couple without C. ","325","0.129855082864756","0.116310488865096","0.143399676864417"
"4 on scale 1-7","2015","Full Time","Single parent ","84","0.105871646780906","0.0837188402525994","0.128024453309212"
"4 on scale 1-7","2015","Full Time","Couple + C. LE 16 ","398","0.151926048931726","0.138886577956114","0.164965519907338"
"4 on scale 1-7","2015","Full Time","Couple + C. GT 16 ","179","0.149331582449066","0.129541615991582","0.169121548906551"
"4 on scale 1-7","2015","Full Time","Couple + C. LE and GT 16","107","0.177360433287757","0.151801800715296","0.202919065860218"
"4 on scale 1-7","2015","Part Time","1-pers.-HH","66","0.0894930999903682","0.0679746423414969","0.111011557639239"
"4 on scale 1-7","2015","Part Time","(Married) couple without C. ","164","0.113605631257736","0.0972439626834021","0.129967299832071"
"4 on scale 1-7","2015","Part Time","Single parent ","94","0.127650822362676","0.105677879997112","0.149623764728241"
"4 on scale 1-7","2015","Part Time","Couple + C. LE 16 ","232","0.0966186231073792","0.0843840147800962","0.108853231434662"
"4 on scale 1-7","2015","Part Time","Couple + C. GT 16 ","113","0.14749957011885","0.124585783843193","0.170413356394508"
"4 on scale 1-7","2015","Part Time","Couple + C. LE and GT 16","68","0.0693397106784557","0.0513618912801036","0.0873175300768078"
"4 on scale 1-7","2015","Not Working","1-pers.-HH","218","0.117272249810306","0.102808927950364","0.131735571670248"
"4 on scale 1-7","2015","Not Working","(Married) couple without C. ","459","0.116900225878639","0.107070147582776","0.126730304174502"
"4 on scale 1-7","2015","Not Working","Single parent ","78","0.125363834045817","0.101806450566872","0.148921217524763"
"4 on scale 1-7","2015","Not Working","Couple + C. LE 16 ","162","0.0997882313551892","0.0848721687370952","0.114704293973283"
"4 on scale 1-7","2015","Not Working","Couple + C. GT 16 ","99","0.115625956579971","0.093213452709575","0.138038460450367"
"4 on scale 1-7","2015","Not Working","Couple + C. LE and GT 16","66","0.0975509356140894","0.073790097857588","0.121311773370591"
"5 on scale 1-7","2015","Full Time","1-pers.-HH","65","0.065008086381257","0.0507216899463202","0.0792944828161937"
"5 on scale 1-7","2015","Full Time","(Married) couple without C. ","143","0.0751954376788914","0.0645696423004997","0.0858212330572831"
"5 on scale 1-7","2015","Full Time","Single parent ","38","0.0559262626884679","0.0393819075366602","0.0724706178402757"
"5 on scale 1-7","2015","Full Time","Couple + C. LE 16 ","186","0.0586651318558465","0.0501284501913796","0.0672018135203134"
"5 on scale 1-7","2015","Full Time","Couple + C. GT 16 ","105","0.0715735981907308","0.0572603159105235","0.085886880470938"
"5 on scale 1-7","2015","Full Time","Couple + C. LE and GT 16","63","0.0870285522391924","0.0681675865790156","0.105889517899369"
"5 on scale 1-7","2015","Part Time","1-pers.-HH","30","0.0434695837278188","0.0280980615510775","0.0588411059045601"
"5 on scale 1-7","2015","Part Time","(Married) couple without C. ","78","0.0548959095569397","0.0431516948745873","0.0666401242392921"
"5 on scale 1-7","2015","Part Time","Single parent ","35","0.0467656422904844","0.0328630903763353","0.0606681942046335"
"5 on scale 1-7","2015","Part Time","Couple + C. LE 16 ","111","0.0520730765198109","0.0428724345821293","0.0612737184574924"
"5 on scale 1-7","2015","Part Time","Couple + C. GT 16 ","49","0.0498866920710204","0.0358186314334266","0.0639547527086142"
"5 on scale 1-7","2015","Part Time","Couple + C. LE and GT 16","39","0.041474417623912","0.0273639173514656","0.0555849178963584"
"5 on scale 1-7","2015","Not Working","1-pers.-HH","94","0.0526172382088524","0.0425807033767607","0.0626537730409442"
"5 on scale 1-7","2015","Not Working","(Married) couple without C. ","253","0.0656433638676037","0.0580663834245459","0.0732203443106615"
"5 on scale 1-7","2015","Not Working","Single parent ","42","0.0410601659046554","0.0269434643677131","0.0551768674415976"
"5 on scale 1-7","2015","Not Working","Couple + C. LE 16 ","80","0.0464958701392252","0.0360170913787054","0.0569746488997451"
"5 on scale 1-7","2015","Not Working","Couple + C. GT 16 ","45","0.070612626670031","0.0526576732898525","0.0885675800502095"
"5 on scale 1-7","2015","Not Working","Couple + C. LE and GT 16","39","0.0780377057094928","0.0565572492347064","0.0995181621842791"
"6 on scale 1-7","2015","Full Time","1-pers.-HH","26","","",""
"6 on scale 1-7","2015","Full Time","(Married) couple without C. ","65","0.0315821136667742","0.0245353011339805","0.0386289261995679"
"6 on scale 1-7","2015","Full Time","Single parent ","18","","",""
"6 on scale 1-7","2015","Full Time","Couple + C. LE 16 ","82","0.0255940227388472","0.0198572686518363","0.031330776825858"
"6 on scale 1-7","2015","Full Time","Couple + C. GT 16 ","44","0.0361642239470382","0.0257977713498305","0.0465306765442459"
"6 on scale 1-7","2015","Full Time","Couple + C. LE and GT 16","27","","",""
"6 on scale 1-7","2015","Part Time","1-pers.-HH","14","","",""
"6 on scale 1-7","2015","Part Time","(Married) couple without C. ","48","0.0353130550880744","0.0257966041254233","0.0448295060507255"
"6 on scale 1-7","2015","Part Time","Single parent ","13","","",""
"6 on scale 1-7","2015","Part Time","Couple + C. LE 16 ","48","0.0190405500081431","0.0133809028821317","0.0247001971341544"
"6 on scale 1-7","2015","Part Time","Couple + C. GT 16 ","30","0.0334960635121808","0.0218694596218572","0.0451226674025044"
"6 on scale 1-7","2015","Part Time","Couple + C. LE and GT 16","22","","",""
"6 on scale 1-7","2015","Not Working","1-pers.-HH","69","0.0428070932936388","0.0337076538741145","0.0519065327131631"
"6 on scale 1-7","2015","Not Working","(Married) couple without C. ","112","0.0269485411674322","0.0219942679986515","0.031902814336213"
"6 on scale 1-7","2015","Not Working","Single parent ","28","","",""
"6 on scale 1-7","2015","Not Working","Couple + C. LE 16 ","46","0.0371503024898384","0.0277378538723653","0.0465627511073115"
"6 on scale 1-7","2015","Not Working","Couple + C. GT 16 ","31","0.0343796025202618","0.0216093832110151","0.0471498218295085"
