"plh0206i03","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2017","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","3","","",""
"1 Strongly disagree","2017","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2017","Saxony","1-pers.-HH","14","","",""
"1 Strongly disagree","2017","Saxony","(Married) couple without C. ","2","","",""
"1 Strongly disagree","2017","Saxony","Single parent ","2","","",""
"1 Strongly disagree","2017","Saxony","Couple + C. LE 16 ","35","0.811817463307677","0.690691582194224","0.932943344421131"
"1 Strongly disagree","2017","Saxony","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","Saxony","Couple + C. LE and GT 16","4","","",""
"1 Strongly disagree","2017","Saxony-Anhalt","1-pers.-HH","1","","",""
"1 Strongly disagree","2017","Saxony-Anhalt","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","Saxony-Anhalt","Single parent ","3","","",""
"1 Strongly disagree","2017","Saxony-Anhalt","Couple + C. LE 16 ","12","","",""
"1 Strongly disagree","2017","Saxony-Anhalt","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2017","Saxony-Anhalt","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2017","Thuringia","1-pers.-HH","11","","",""
"1 Strongly disagree","2017","Thuringia","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","Thuringia","Single parent ","4","","",""
"1 Strongly disagree","2017","Thuringia","Couple + C. LE 16 ","13","","",""
"1 Strongly disagree","2017","Thuringia","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","Thuringia","Couple + C. LE and GT 16","7","","",""
"2 on scale 1-7 ","2017","Schleswig-Holstein","1-pers.-HH","1","","",""
"2 on scale 1-7 ","2017","Schleswig-Holstein","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Schleswig-Holstein","Single parent ","","","",""
"2 on scale 1-7 ","2017","Schleswig-Holstein","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2017","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","Hamburg","1-pers.-HH","7","","",""
"2 on scale 1-7 ","2017","Hamburg","(Married) couple without C. ","1","","",""
"2 on scale 1-7 ","2017","Hamburg","Single parent ","2","","",""
"2 on scale 1-7 ","2017","Hamburg","Couple + C. LE 16 ","3","","",""
"2 on scale 1-7 ","2017","Hamburg","Couple + C. GT 16 ","2","","",""
"2 on scale 1-7 ","2017","Hamburg","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2017","Lower Saxony","1-pers.-HH","4","","",""
"2 on scale 1-7 ","2017","Lower Saxony","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Lower Saxony","Single parent ","1","","",""
"2 on scale 1-7 ","2017","Lower Saxony","Couple + C. LE 16 ","5","","",""
"2 on scale 1-7 ","2017","Lower Saxony","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Lower Saxony","Couple + C. LE and GT 16","3","","",""
"2 on scale 1-7 ","2017","Bremen","1-pers.-HH","1","","",""
"2 on scale 1-7 ","2017","Bremen","(Married) couple without C. ","1","","",""
"2 on scale 1-7 ","2017","Bremen","Single parent ","1","","",""
"2 on scale 1-7 ","2017","Bremen","Couple + C. LE 16 ","4","","",""
"2 on scale 1-7 ","2017","Bremen","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Bremen","Couple + C. LE and GT 16","3","","",""
"2 on scale 1-7 ","2017","North Rhine-Westphalia","1-pers.-HH","18","","",""
"2 on scale 1-7 ","2017","North Rhine-Westphalia","(Married) couple without C. ","6","","",""
"2 on scale 1-7 ","2017","North Rhine-Westphalia","Single parent ","4","","",""
"2 on scale 1-7 ","2017","North Rhine-Westphalia","Couple + C. LE 16 ","28","","",""
"2 on scale 1-7 ","2017","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","North Rhine-Westphalia","Couple + C. LE and GT 16","8","","",""
"2 on scale 1-7 ","2017","Hesse","1-pers.-HH","2","","",""
"2 on scale 1-7 ","2017","Hesse","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Hesse","Single parent ","1","","",""
"2 on scale 1-7 ","2017","Hesse","Couple + C. LE 16 ","9","","",""
"2 on scale 1-7 ","2017","Hesse","Couple + C. GT 16 ","1","","",""
"2 on scale 1-7 ","2017","Hesse","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","1-pers.-HH","5","","",""
"2 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","Single parent ","3","","",""
"2 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","14","","",""
"2 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","1","","",""
"2 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","4","","",""
"2 on scale 1-7 ","2017","Baden-Württemberg","1-pers.-HH","5","","",""
"2 on scale 1-7 ","2017","Baden-Württemberg","(Married) couple without C. ","2","","",""
"2 on scale 1-7 ","2017","Baden-Württemberg","Single parent ","1","","",""
"2 on scale 1-7 ","2017","Baden-Württemberg","Couple + C. LE 16 ","9","","",""
"2 on scale 1-7 ","2017","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Baden-Württemberg","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2017","Bavaria","1-pers.-HH","4","","",""
"2 on scale 1-7 ","2017","Bavaria","(Married) couple without C. ","2","","",""
"2 on scale 1-7 ","2017","Bavaria","Single parent ","3","","",""
"2 on scale 1-7 ","2017","Bavaria","Couple + C. LE 16 ","14","","",""
"2 on scale 1-7 ","2017","Bavaria","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Bavaria","Couple + C. LE and GT 16","3","","",""
"2 on scale 1-7 ","2017","Berlin","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","Berlin","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Berlin","Single parent ","","","",""
"2 on scale 1-7 ","2017","Berlin","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2017","Berlin","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Berlin","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","Brandenburg","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","Brandenburg","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Brandenburg","Single parent ","","","",""
"2 on scale 1-7 ","2017","Brandenburg","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","Brandenburg","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Brandenburg","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","1-pers.-HH","1","","",""
"2 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","Single parent ","1","","",""
"2 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","Saxony","1-pers.-HH","2","","",""
"2 on scale 1-7 ","2017","Saxony","(Married) couple without C. ","1","","",""
"2 on scale 1-7 ","2017","Saxony","Single parent ","","","",""
"2 on scale 1-7 ","2017","Saxony","Couple + C. LE 16 ","5","","",""
"2 on scale 1-7 ","2017","Saxony","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Saxony","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2017","Saxony-Anhalt","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","Saxony-Anhalt","(Married) couple without C. ","1","","",""
"2 on scale 1-7 ","2017","Saxony-Anhalt","Single parent ","1","","",""
"2 on scale 1-7 ","2017","Saxony-Anhalt","Couple + C. LE 16 ","4","","",""
"2 on scale 1-7 ","2017","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Saxony-Anhalt","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2017","Thuringia","1-pers.-HH","1","","",""
"2 on scale 1-7 ","2017","Thuringia","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Thuringia","Single parent ","","","",""
"2 on scale 1-7 ","2017","Thuringia","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","Thuringia","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Thuringia","Couple + C. LE and GT 16","3","","",""
"3 on scale 1-7 ","2017","Schleswig-Holstein","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","Schleswig-Holstein","(Married) couple without C. ","1","","",""
"3 on scale 1-7 ","2017","Schleswig-Holstein","Single parent ","","","",""
"3 on scale 1-7 ","2017","Schleswig-Holstein","Couple + C. LE 16 ","2","","",""
"3 on scale 1-7 ","2017","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","Hamburg","1-pers.-HH","3","","",""
"3 on scale 1-7 ","2017","Hamburg","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Hamburg","Single parent ","","","",""
"3 on scale 1-7 ","2017","Hamburg","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","Hamburg","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Hamburg","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2017","Lower Saxony","1-pers.-HH","1","","",""
"3 on scale 1-7 ","2017","Lower Saxony","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Lower Saxony","Single parent ","1","","",""
"3 on scale 1-7 ","2017","Lower Saxony","Couple + C. LE 16 ","1","","",""
"3 on scale 1-7 ","2017","Lower Saxony","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Lower Saxony","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2017","Bremen","1-pers.-HH","1","","",""
"3 on scale 1-7 ","2017","Bremen","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Bremen","Single parent ","","","",""
"3 on scale 1-7 ","2017","Bremen","Couple + C. LE 16 ","3","","",""
"3 on scale 1-7 ","2017","Bremen","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Bremen","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","North Rhine-Westphalia","1-pers.-HH","7","","",""
"3 on scale 1-7 ","2017","North Rhine-Westphalia","(Married) couple without C. ","1","","",""
"3 on scale 1-7 ","2017","North Rhine-Westphalia","Single parent ","2","","",""
"3 on scale 1-7 ","2017","North Rhine-Westphalia","Couple + C. LE 16 ","12","","",""
"3 on scale 1-7 ","2017","North Rhine-Westphalia","Couple + C. GT 16 ","1","","",""
"3 on scale 1-7 ","2017","North Rhine-Westphalia","Couple + C. LE and GT 16","2","","",""
"3 on scale 1-7 ","2017","Hesse","1-pers.-HH","2","","",""
"3 on scale 1-7 ","2017","Hesse","(Married) couple without C. ","1","","",""
"3 on scale 1-7 ","2017","Hesse","Single parent ","2","","",""
"3 on scale 1-7 ","2017","Hesse","Couple + C. LE 16 ","6","","",""
"3 on scale 1-7 ","2017","Hesse","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Hesse","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","1-pers.-HH","3","","",""
"3 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"3 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","3","","",""
"3 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","1","","",""
"3 on scale 1-7 ","2017","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","Baden-Württemberg","1-pers.-HH","2","","",""
"3 on scale 1-7 ","2017","Baden-Württemberg","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Baden-Württemberg","Single parent ","3","","",""
"3 on scale 1-7 ","2017","Baden-Württemberg","Couple + C. LE 16 ","3","","",""
"3 on scale 1-7 ","2017","Baden-Württemberg","Couple + C. GT 16 ","2","","",""
"3 on scale 1-7 ","2017","Baden-Württemberg","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2017","Bavaria","1-pers.-HH","4","","",""
"3 on scale 1-7 ","2017","Bavaria","(Married) couple without C. ","2","","",""
"3 on scale 1-7 ","2017","Bavaria","Single parent ","","","",""
"3 on scale 1-7 ","2017","Bavaria","Couple + C. LE 16 ","1","","",""
"3 on scale 1-7 ","2017","Bavaria","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Bavaria","Couple + C. LE and GT 16","2","","",""
"3 on scale 1-7 ","2017","Berlin","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","Berlin","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Berlin","Single parent ","","","",""
"3 on scale 1-7 ","2017","Berlin","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","Berlin","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Berlin","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","Brandenburg","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","Brandenburg","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Brandenburg","Single parent ","","","",""
"3 on scale 1-7 ","2017","Brandenburg","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","Brandenburg","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Brandenburg","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","Single parent ","","","",""
"3 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","1","","",""
"3 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","Saxony","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","Saxony","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Saxony","Single parent ","","","",""
"3 on scale 1-7 ","2017","Saxony","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","Saxony","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Saxony","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","Saxony-Anhalt","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","Saxony-Anhalt","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Saxony-Anhalt","Single parent ","","","",""
"3 on scale 1-7 ","2017","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","Saxony-Anhalt","Couple + C. GT 16 ","1","","",""
"3 on scale 1-7 ","2017","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","Thuringia","1-pers.-HH","1","","",""
"3 on scale 1-7 ","2017","Thuringia","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Thuringia","Single parent ","","","",""
"3 on scale 1-7 ","2017","Thuringia","Couple + C. LE 16 ","1","","",""
"3 on scale 1-7 ","2017","Thuringia","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Thuringia","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2017","Schleswig-Holstein","1-pers.-HH","","","",""
"4 on scale 1-7","2017","Schleswig-Holstein","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Schleswig-Holstein","Single parent ","","","",""
"4 on scale 1-7","2017","Schleswig-Holstein","Couple + C. LE 16 ","3","","",""
"4 on scale 1-7","2017","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","Hamburg","1-pers.-HH","","","",""
"4 on scale 1-7","2017","Hamburg","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Hamburg","Single parent ","","","",""
"4 on scale 1-7","2017","Hamburg","Couple + C. LE 16 ","2","","",""
"4 on scale 1-7","2017","Hamburg","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Hamburg","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","Lower Saxony","1-pers.-HH","2","","",""
"4 on scale 1-7","2017","Lower Saxony","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Lower Saxony","Single parent ","","","",""
"4 on scale 1-7","2017","Lower Saxony","Couple + C. LE 16 ","1","","",""
"4 on scale 1-7","2017","Lower Saxony","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Lower Saxony","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","Bremen","1-pers.-HH","1","","",""
"4 on scale 1-7","2017","Bremen","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Bremen","Single parent ","1","","",""
"4 on scale 1-7","2017","Bremen","Couple + C. LE 16 ","6","","",""
"4 on scale 1-7","2017","Bremen","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Bremen","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","North Rhine-Westphalia","1-pers.-HH","6","","",""
"4 on scale 1-7","2017","North Rhine-Westphalia","(Married) couple without C. ","2","","",""
"4 on scale 1-7","2017","North Rhine-Westphalia","Single parent ","1","","",""
"4 on scale 1-7","2017","North Rhine-Westphalia","Couple + C. LE 16 ","5","","",""
"4 on scale 1-7","2017","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","North Rhine-Westphalia","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2017","Hesse","1-pers.-HH","4","","",""
"4 on scale 1-7","2017","Hesse","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Hesse","Single parent ","","","",""
"4 on scale 1-7","2017","Hesse","Couple + C. LE 16 ","4","","",""
"4 on scale 1-7","2017","Hesse","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Hesse","Couple + C. LE and GT 16","4","","",""
"4 on scale 1-7","2017","Rhineland-Palatinate,Saarland","1-pers.-HH","3","","",""
"4 on scale 1-7","2017","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"4 on scale 1-7","2017","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","4","","",""
"4 on scale 1-7","2017","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2017","Baden-Württemberg","1-pers.-HH","2","","",""
"4 on scale 1-7","2017","Baden-Württemberg","(Married) couple without C. ","2","","",""
"4 on scale 1-7","2017","Baden-Württemberg","Single parent ","1","","",""
"4 on scale 1-7","2017","Baden-Württemberg","Couple + C. LE 16 ","3","","",""
"4 on scale 1-7","2017","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","Bavaria","1-pers.-HH","5","","",""
"4 on scale 1-7","2017","Bavaria","(Married) couple without C. ","3","","",""
"4 on scale 1-7","2017","Bavaria","Single parent ","","","",""
"4 on scale 1-7","2017","Bavaria","Couple + C. LE 16 ","7","","",""
"4 on scale 1-7","2017","Bavaria","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Bavaria","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2017","Berlin","1-pers.-HH","","","",""
"4 on scale 1-7","2017","Berlin","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Berlin","Single parent ","1","","",""
"4 on scale 1-7","2017","Berlin","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2017","Berlin","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Berlin","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","Brandenburg","1-pers.-HH","","","",""
"4 on scale 1-7","2017","Brandenburg","(Married) couple without C. ","1","","",""
"4 on scale 1-7","2017","Brandenburg","Single parent ","","","",""
"4 on scale 1-7","2017","Brandenburg","Couple + C. LE 16 ","2","","",""
"4 on scale 1-7","2017","Brandenburg","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Brandenburg","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","Mecklenburg-Western Pomerania","1-pers.-HH","1","","",""
"4 on scale 1-7","2017","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Mecklenburg-Western Pomerania","Single parent ","","","",""
"4 on scale 1-7","2017","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","1","","",""
"4 on scale 1-7","2017","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","Saxony","1-pers.-HH","2","","",""
"4 on scale 1-7","2017","Saxony","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Saxony","Single parent ","","","",""
"4 on scale 1-7","2017","Saxony","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2017","Saxony","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Saxony","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2017","Saxony-Anhalt","1-pers.-HH","1","","",""
"4 on scale 1-7","2017","Saxony-Anhalt","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Saxony-Anhalt","Single parent ","","","",""
"4 on scale 1-7","2017","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2017","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","Thuringia","1-pers.-HH","","","",""
"4 on scale 1-7","2017","Thuringia","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Thuringia","Single parent ","","","",""
"4 on scale 1-7","2017","Thuringia","Couple + C. LE 16 ","2","","",""
"4 on scale 1-7","2017","Thuringia","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Thuringia","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","Schleswig-Holstein","1-pers.-HH","","","",""
"5 on scale 1-7","2017","Schleswig-Holstein","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","Schleswig-Holstein","Single parent ","","","",""
"5 on scale 1-7","2017","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2017","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","Hamburg","1-pers.-HH","","","",""
"5 on scale 1-7","2017","Hamburg","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","Hamburg","Single parent ","","","",""
"5 on scale 1-7","2017","Hamburg","Couple + C. LE 16 ","1","","",""
"5 on scale 1-7","2017","Hamburg","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","Hamburg","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","Lower Saxony","1-pers.-HH","1","","",""
"5 on scale 1-7","2017","Lower Saxony","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","Lower Saxony","Single parent ","1","","",""
"5 on scale 1-7","2017","Lower Saxony","Couple + C. LE 16 ","2","","",""
"5 on scale 1-7","2017","Lower Saxony","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2017","Lower Saxony","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","Bremen","1-pers.-HH","","","",""
"5 on scale 1-7","2017","Bremen","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","Bremen","Single parent ","","","",""
"5 on scale 1-7","2017","Bremen","Couple + C. LE 16 ","4","","",""
"5 on scale 1-7","2017","Bremen","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","Bremen","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","North Rhine-Westphalia","1-pers.-HH","5","","",""
"5 on scale 1-7","2017","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","North Rhine-Westphalia","Single parent ","4","","",""
"5 on scale 1-7","2017","North Rhine-Westphalia","Couple + C. LE 16 ","7","","",""
"5 on scale 1-7","2017","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","Hesse","1-pers.-HH","1","","",""
"5 on scale 1-7","2017","Hesse","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","Hesse","Single parent ","","","",""
"5 on scale 1-7","2017","Hesse","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2017","Hesse","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","Hesse","Couple + C. LE and GT 16","1","","",""
"5 on scale 1-7","2017","Rhineland-Palatinate,Saarland","1-pers.-HH","1","","",""
"5 on scale 1-7","2017","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"5 on scale 1-7","2017","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2017","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","Baden-Württemberg","1-pers.-HH","","","",""
"5 on scale 1-7","2017","Baden-Württemberg","(Married) couple without C. ","2","","",""
"5 on scale 1-7","2017","Baden-Württemberg","Single parent ","1","","",""
"5 on scale 1-7","2017","Baden-Württemberg","Couple + C. LE 16 ","1","","",""
"5 on scale 1-7","2017","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","Baden-Württemberg","Couple + C. LE and GT 16","1","","",""
"5 on scale 1-7","2017","Bavaria","1-pers.-HH","","","",""
"5 on scale 1-7","2017","Bavaria","(Married) couple without C. ","1","","",""
"5 on scale 1-7","2017","Bavaria","Single parent ","","","",""
"5 on scale 1-7","2017","Bavaria","Couple + C. LE 16 ","3","","",""
"5 on scale 1-7","2017","Bavaria","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","Bavaria","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","Berlin","1-pers.-HH","1","","",""
