"plh0206i03","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2017","inadequately","West Germany","35","0.0296739429014378","0.0196142555018096","0.0397336303010661"
"4 on scale 1-7","2017","inadequately","East Germany","","","",""
"4 on scale 1-7","2017","general elemantary","West Germany","","","",""
"4 on scale 1-7","2017","general elemantary","East Germany","","","",""
"4 on scale 1-7","2017","middle vocational","West Germany","","","",""
"4 on scale 1-7","2017","middle vocational","East Germany","","","",""
"4 on scale 1-7","2017","vocational + Abi","West Germany","","","",""
"4 on scale 1-7","2017","vocational + Abi","East Germany","","","",""
"4 on scale 1-7","2017","higher vocational","West Germany","","","",""
"4 on scale 1-7","2017","higher vocational","East Germany","","","",""
"4 on scale 1-7","2017","higher education","West Germany","","","",""
"4 on scale 1-7","2017","higher education","East Germany","","","",""
"5 on scale 1-7","2017","in school","West Germany","","","",""
"5 on scale 1-7","2017","in school","East Germany","","","",""
"5 on scale 1-7","2017","inadequately","West Germany","","","",""
"5 on scale 1-7","2017","inadequately","East Germany","","","",""
"5 on scale 1-7","2017","general elemantary","West Germany","","","",""
"5 on scale 1-7","2017","general elemantary","East Germany","","","",""
"5 on scale 1-7","2017","middle vocational","West Germany","","","",""
"5 on scale 1-7","2017","middle vocational","East Germany","","","",""
"5 on scale 1-7","2017","vocational + Abi","West Germany","","","",""
"5 on scale 1-7","2017","vocational + Abi","East Germany","","","",""
"5 on scale 1-7","2017","higher vocational","West Germany","","","",""
"5 on scale 1-7","2017","higher vocational","East Germany","","","",""
"5 on scale 1-7","2017","higher education","West Germany","","","",""
"5 on scale 1-7","2017","higher education","East Germany","","","",""
"6 on scale 1-7","2017","in school","West Germany","","","",""
"6 on scale 1-7","2017","in school","East Germany","","","",""
"6 on scale 1-7","2017","inadequately","West Germany","","","",""
"6 on scale 1-7","2017","inadequately","East Germany","","","",""
"6 on scale 1-7","2017","general elemantary","West Germany","","","",""
"6 on scale 1-7","2017","general elemantary","East Germany","","","",""
"6 on scale 1-7","2017","middle vocational","West Germany","","","",""
"6 on scale 1-7","2017","middle vocational","East Germany","","","",""
"6 on scale 1-7","2017","vocational + Abi","West Germany","","","",""
"6 on scale 1-7","2017","vocational + Abi","East Germany","","","",""
"6 on scale 1-7","2017","higher vocational","West Germany","","","",""
"6 on scale 1-7","2017","higher vocational","East Germany","","","",""
"6 on scale 1-7","2017","higher education","West Germany","","","",""
"6 on scale 1-7","2017","higher education","East Germany","","","",""
"7 Strongly agree","2017","in school","West Germany","","","",""
"7 Strongly agree","2017","in school","East Germany","","","",""
"7 Strongly agree","2017","inadequately","West Germany","46","0.0510621596908384","0.0380122807664526","0.0641120386152242"
"7 Strongly agree","2017","inadequately","East Germany","","","",""
"7 Strongly agree","2017","general elemantary","West Germany","","","",""
"7 Strongly agree","2017","general elemantary","East Germany","","","",""
"7 Strongly agree","2017","middle vocational","West Germany","","","",""
"7 Strongly agree","2017","middle vocational","East Germany","","","",""
"7 Strongly agree","2017","vocational + Abi","West Germany","","","",""
"7 Strongly agree","2017","vocational + Abi","East Germany","","","",""
"7 Strongly agree","2017","higher vocational","West Germany","","","",""
"7 Strongly agree","2017","higher vocational","East Germany","","","",""
"7 Strongly agree","2017","higher education","West Germany","","","",""
"7 Strongly agree","2017","higher education","East Germany","","","",""
"1 Strongly disagree","2018","in school","West Germany","","","",""
"1 Strongly disagree","2018","in school","East Germany","","","",""
"1 Strongly disagree","2018","inadequately","West Germany","111","0.814786939376987","0.751774035100521","0.877799843653453"
"1 Strongly disagree","2018","inadequately","East Germany","","","",""
"1 Strongly disagree","2018","general elemantary","West Germany","54","0.73294880186175","0.635389512002531","0.83050809172097"
"1 Strongly disagree","2018","general elemantary","East Germany","","","",""
"1 Strongly disagree","2018","middle vocational","West Germany","34","0.634344273646309","0.50085026016336","0.767838287129258"
"1 Strongly disagree","2018","middle vocational","East Germany","","","",""
"1 Strongly disagree","2018","vocational + Abi","West Germany","","","",""
"1 Strongly disagree","2018","vocational + Abi","East Germany","","","",""
"1 Strongly disagree","2018","higher vocational","West Germany","","","",""
"1 Strongly disagree","2018","higher vocational","East Germany","","","",""
"1 Strongly disagree","2018","higher education","West Germany","32","0.866777408637874","0.7601279837659","0.973426833509848"
"1 Strongly disagree","2018","higher education","East Germany","","","",""
"2 on scale 1-7 ","2018","in school","West Germany","","","",""
"2 on scale 1-7 ","2018","in school","East Germany","","","",""
"2 on scale 1-7 ","2018","inadequately","West Germany","","","",""
"2 on scale 1-7 ","2018","inadequately","East Germany","","","",""
"2 on scale 1-7 ","2018","general elemantary","West Germany","","","",""
"2 on scale 1-7 ","2018","general elemantary","East Germany","","","",""
"2 on scale 1-7 ","2018","middle vocational","West Germany","","","",""
"2 on scale 1-7 ","2018","middle vocational","East Germany","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","West Germany","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","East Germany","","","",""
"2 on scale 1-7 ","2018","higher vocational","West Germany","","","",""
"2 on scale 1-7 ","2018","higher vocational","East Germany","","","",""
"2 on scale 1-7 ","2018","higher education","West Germany","","","",""
"2 on scale 1-7 ","2018","higher education","East Germany","","","",""
"3 on scale 1-7 ","2018","in school","West Germany","","","",""
"3 on scale 1-7 ","2018","in school","East Germany","","","",""
"3 on scale 1-7 ","2018","inadequately","West Germany","","","",""
"3 on scale 1-7 ","2018","inadequately","East Germany","","","",""
"3 on scale 1-7 ","2018","general elemantary","West Germany","","","",""
"3 on scale 1-7 ","2018","general elemantary","East Germany","","","",""
"3 on scale 1-7 ","2018","middle vocational","West Germany","","","",""
"3 on scale 1-7 ","2018","middle vocational","East Germany","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","West Germany","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","East Germany","","","",""
"3 on scale 1-7 ","2018","higher vocational","West Germany","","","",""
"3 on scale 1-7 ","2018","higher vocational","East Germany","","","",""
"3 on scale 1-7 ","2018","higher education","West Germany","","","",""
"3 on scale 1-7 ","2018","higher education","East Germany","","","",""
"4 on scale 1-7","2018","in school","West Germany","","","",""
"4 on scale 1-7","2018","in school","East Germany","","","",""
"4 on scale 1-7","2018","inadequately","West Germany","","","",""
"4 on scale 1-7","2018","inadequately","East Germany","","","",""
"4 on scale 1-7","2018","general elemantary","West Germany","","","",""
"4 on scale 1-7","2018","general elemantary","East Germany","","","",""
"4 on scale 1-7","2018","middle vocational","West Germany","","","",""
"4 on scale 1-7","2018","middle vocational","East Germany","","","",""
"4 on scale 1-7","2018","vocational + Abi","West Germany","","","",""
"4 on scale 1-7","2018","vocational + Abi","East Germany","","","",""
"4 on scale 1-7","2018","higher vocational","West Germany","","","",""
"4 on scale 1-7","2018","higher vocational","East Germany","","","",""
"4 on scale 1-7","2018","higher education","West Germany","","","",""
"4 on scale 1-7","2018","higher education","East Germany","","","",""
"5 on scale 1-7","2018","in school","West Germany","","","",""
"5 on scale 1-7","2018","in school","East Germany","","","",""
"5 on scale 1-7","2018","inadequately","West Germany","","","",""
"5 on scale 1-7","2018","inadequately","East Germany","","","",""
"5 on scale 1-7","2018","general elemantary","West Germany","","","",""
"5 on scale 1-7","2018","general elemantary","East Germany","","","",""
"5 on scale 1-7","2018","middle vocational","West Germany","","","",""
"5 on scale 1-7","2018","middle vocational","East Germany","","","",""
"5 on scale 1-7","2018","vocational + Abi","West Germany","","","",""
"5 on scale 1-7","2018","vocational + Abi","East Germany","","","",""
"5 on scale 1-7","2018","higher vocational","West Germany","","","",""
"5 on scale 1-7","2018","higher vocational","East Germany","","","",""
"5 on scale 1-7","2018","higher education","West Germany","","","",""
"5 on scale 1-7","2018","higher education","East Germany","","","",""
"6 on scale 1-7","2018","in school","West Germany","","","",""
"6 on scale 1-7","2018","in school","East Germany","","","",""
"6 on scale 1-7","2018","inadequately","West Germany","","","",""
"6 on scale 1-7","2018","inadequately","East Germany","","","",""
"6 on scale 1-7","2018","general elemantary","West Germany","","","",""
"6 on scale 1-7","2018","general elemantary","East Germany","","","",""
"6 on scale 1-7","2018","middle vocational","West Germany","","","",""
"6 on scale 1-7","2018","middle vocational","East Germany","","","",""
"6 on scale 1-7","2018","vocational + Abi","West Germany","","","",""
"6 on scale 1-7","2018","vocational + Abi","East Germany","","","",""
"6 on scale 1-7","2018","higher vocational","West Germany","","","",""
"6 on scale 1-7","2018","higher vocational","East Germany","","","",""
"6 on scale 1-7","2018","higher education","West Germany","","","",""
"6 on scale 1-7","2018","higher education","East Germany","","","",""
"7 Strongly agree","2018","in school","West Germany","","","",""
"7 Strongly agree","2018","in school","East Germany","","","",""
"7 Strongly agree","2018","inadequately","West Germany","","","",""
"7 Strongly agree","2018","inadequately","East Germany","","","",""
"7 Strongly agree","2018","general elemantary","West Germany","","","",""
"7 Strongly agree","2018","general elemantary","East Germany","","","",""
"7 Strongly agree","2018","middle vocational","West Germany","","","",""
"7 Strongly agree","2018","middle vocational","East Germany","","","",""
"7 Strongly agree","2018","vocational + Abi","West Germany","","","",""
"7 Strongly agree","2018","vocational + Abi","East Germany","","","",""
"7 Strongly agree","2018","higher vocational","West Germany","","","",""
"7 Strongly agree","2018","higher vocational","East Germany","","","",""
"7 Strongly agree","2018","higher education","West Germany","","","",""
"7 Strongly agree","2018","higher education","East Germany","","","",""
"1 Strongly disagree","2019","in school","West Germany","","","",""
"1 Strongly disagree","2019","in school","East Germany","","","",""
"1 Strongly disagree","2019","inadequately","West Germany","65","0.632537806159028","0.545916608115973","0.719159004202083"
"1 Strongly disagree","2019","inadequately","East Germany","","","",""
"1 Strongly disagree","2019","general elemantary","West Germany","32","0.580163675718177","0.441977269135724","0.718350082300631"
"1 Strongly disagree","2019","general elemantary","East Germany","","","",""
"1 Strongly disagree","2019","middle vocational","West Germany","","","",""
"1 Strongly disagree","2019","middle vocational","East Germany","","","",""
"1 Strongly disagree","2019","vocational + Abi","West Germany","","","",""
"1 Strongly disagree","2019","vocational + Abi","East Germany","","","",""
"1 Strongly disagree","2019","higher vocational","West Germany","","","",""
"1 Strongly disagree","2019","higher vocational","East Germany","","","",""
"1 Strongly disagree","2019","higher education","West Germany","","","",""
"1 Strongly disagree","2019","higher education","East Germany","","","",""
"2 on scale 1-7 ","2019","in school","West Germany","","","",""
"2 on scale 1-7 ","2019","in school","East Germany","","","",""
"2 on scale 1-7 ","2019","inadequately","West Germany","","","",""
"2 on scale 1-7 ","2019","inadequately","East Germany","","","",""
"2 on scale 1-7 ","2019","general elemantary","West Germany","","","",""
"2 on scale 1-7 ","2019","general elemantary","East Germany","","","",""
"2 on scale 1-7 ","2019","middle vocational","West Germany","","","",""
"2 on scale 1-7 ","2019","middle vocational","East Germany","","","",""
"2 on scale 1-7 ","2019","vocational + Abi","West Germany","","","",""
"2 on scale 1-7 ","2019","vocational + Abi","East Germany","","","",""
"2 on scale 1-7 ","2019","higher vocational","West Germany","","","",""
"2 on scale 1-7 ","2019","higher vocational","East Germany","","","",""
"2 on scale 1-7 ","2019","higher education","West Germany","","","",""
"2 on scale 1-7 ","2019","higher education","East Germany","","","",""
"3 on scale 1-7 ","2019","in school","West Germany","","","",""
"3 on scale 1-7 ","2019","in school","East Germany","","","",""
"3 on scale 1-7 ","2019","inadequately","West Germany","","","",""
"3 on scale 1-7 ","2019","inadequately","East Germany","","","",""
"3 on scale 1-7 ","2019","general elemantary","West Germany","","","",""
"3 on scale 1-7 ","2019","general elemantary","East Germany","","","",""
"3 on scale 1-7 ","2019","middle vocational","West Germany","","","",""
"3 on scale 1-7 ","2019","middle vocational","East Germany","","","",""
"3 on scale 1-7 ","2019","vocational + Abi","West Germany","","","",""
"3 on scale 1-7 ","2019","vocational + Abi","East Germany","","","",""
"3 on scale 1-7 ","2019","higher vocational","West Germany","","","",""
"3 on scale 1-7 ","2019","higher vocational","East Germany","","","",""
"3 on scale 1-7 ","2019","higher education","West Germany","","","",""
"3 on scale 1-7 ","2019","higher education","East Germany","","","",""
"4 on scale 1-7","2019","in school","West Germany","","","",""
"4 on scale 1-7","2019","in school","East Germany","","","",""
"4 on scale 1-7","2019","inadequately","West Germany","","","",""
"4 on scale 1-7","2019","inadequately","East Germany","","","",""
"4 on scale 1-7","2019","general elemantary","West Germany","","","",""
"4 on scale 1-7","2019","general elemantary","East Germany","","","",""
"4 on scale 1-7","2019","middle vocational","West Germany","","","",""
"4 on scale 1-7","2019","middle vocational","East Germany","","","",""
"4 on scale 1-7","2019","vocational + Abi","West Germany","","","",""
"4 on scale 1-7","2019","vocational + Abi","East Germany","","","",""
"4 on scale 1-7","2019","higher vocational","West Germany","","","",""
"4 on scale 1-7","2019","higher vocational","East Germany","","","",""
"4 on scale 1-7","2019","higher education","West Germany","","","",""
"4 on scale 1-7","2019","higher education","East Germany","","","",""
"5 on scale 1-7","2019","in school","West Germany","","","",""
"5 on scale 1-7","2019","in school","East Germany","","","",""
"5 on scale 1-7","2019","inadequately","West Germany","","","",""
"5 on scale 1-7","2019","inadequately","East Germany","","","",""
"5 on scale 1-7","2019","general elemantary","West Germany","","","",""
"5 on scale 1-7","2019","general elemantary","East Germany","","","",""
"5 on scale 1-7","2019","middle vocational","West Germany","","","",""
"5 on scale 1-7","2019","middle vocational","East Germany","","","",""
"5 on scale 1-7","2019","vocational + Abi","West Germany","","","",""
"5 on scale 1-7","2019","vocational + Abi","East Germany","","","",""
"5 on scale 1-7","2019","higher vocational","West Germany","","","",""
"5 on scale 1-7","2019","higher vocational","East Germany","","","",""
"5 on scale 1-7","2019","higher education","West Germany","","","",""
"5 on scale 1-7","2019","higher education","East Germany","","","",""
"6 on scale 1-7","2019","in school","West Germany","","","",""
"6 on scale 1-7","2019","in school","East Germany","","","",""
"6 on scale 1-7","2019","inadequately","West Germany","","","",""
"6 on scale 1-7","2019","inadequately","East Germany","","","",""
"6 on scale 1-7","2019","general elemantary","West Germany","","","",""
"6 on scale 1-7","2019","general elemantary","East Germany","","","",""
"6 on scale 1-7","2019","middle vocational","West Germany","","","",""
"6 on scale 1-7","2019","middle vocational","East Germany","","","",""
"6 on scale 1-7","2019","vocational + Abi","West Germany","","","",""
"6 on scale 1-7","2019","vocational + Abi","East Germany","","","",""
"6 on scale 1-7","2019","higher vocational","West Germany","","","",""
"6 on scale 1-7","2019","higher vocational","East Germany","","","",""
"6 on scale 1-7","2019","higher education","West Germany","","","",""
"6 on scale 1-7","2019","higher education","East Germany","","","",""
"7 Strongly agree","2019","in school","West Germany","","","",""
"7 Strongly agree","2019","in school","East Germany","","","",""
"7 Strongly agree","2019","inadequately","West Germany","","","",""
"7 Strongly agree","2019","inadequately","East Germany","","","",""
"7 Strongly agree","2019","general elemantary","West Germany","","","",""
"7 Strongly agree","2019","general elemantary","East Germany","","","",""
"7 Strongly agree","2019","middle vocational","West Germany","","","",""
"7 Strongly agree","2019","middle vocational","East Germany","","","",""
"7 Strongly agree","2019","vocational + Abi","West Germany","","","",""
"7 Strongly agree","2019","vocational + Abi","East Germany","","","",""
"7 Strongly agree","2019","higher vocational","West Germany","","","",""
"7 Strongly agree","2019","higher vocational","East Germany","","","",""
"7 Strongly agree","2019","higher education","West Germany","","","",""
"7 Strongly agree","2019","higher education","East Germany","","","",""
