"plh0206i03","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2017","Couple + C. GT 16 ","Male","1","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","Female","1","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","Male","1","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","Female","1","","",""
"6 on scale 1-7","2017","1-pers.-HH","Male","7","","",""
"6 on scale 1-7","2017","1-pers.-HH","Female","1","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","Male","","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","Female","","","",""
"6 on scale 1-7","2017","Single parent ","Male","","","",""
"6 on scale 1-7","2017","Single parent ","Female","1","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","Male","9","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","Female","7","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","Male","","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","Female","","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","Male","2","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","Female","1","","",""
"7 Strongly agree","2017","1-pers.-HH","Male","23","","",""
"7 Strongly agree","2017","1-pers.-HH","Female","1","","",""
"7 Strongly agree","2017","(Married) couple without C. ","Male","1","","",""
"7 Strongly agree","2017","(Married) couple without C. ","Female","2","","",""
"7 Strongly agree","2017","Single parent ","Male","1","","",""
"7 Strongly agree","2017","Single parent ","Female","4","","",""
"7 Strongly agree","2017","Couple + C. LE 16 ","Male","17","","",""
"7 Strongly agree","2017","Couple + C. LE 16 ","Female","23","","",""
"7 Strongly agree","2017","Couple + C. GT 16 ","Male","1","","",""
"7 Strongly agree","2017","Couple + C. GT 16 ","Female","2","","",""
"7 Strongly agree","2017","Couple + C. LE and GT 16","Male","6","","",""
"7 Strongly agree","2017","Couple + C. LE and GT 16","Female","3","","",""
"1 Strongly disagree","2018","1-pers.-HH","Male","4","","",""
"1 Strongly disagree","2018","1-pers.-HH","Female","1","","",""
"1 Strongly disagree","2018","(Married) couple without C. ","Male","7","","",""
"1 Strongly disagree","2018","(Married) couple without C. ","Female","11","","",""
"1 Strongly disagree","2018","Single parent ","Male","5","","",""
"1 Strongly disagree","2018","Single parent ","Female","9","","",""
"1 Strongly disagree","2018","Couple + C. LE 16 ","Male","39","0.778912420826332","0.668230242480216","0.889594599172447"
"1 Strongly disagree","2018","Couple + C. LE 16 ","Female","68","0.801821816157209","0.720366199914578","0.883277432399841"
"1 Strongly disagree","2018","Couple + C. GT 16 ","Male","10","","",""
"1 Strongly disagree","2018","Couple + C. GT 16 ","Female","3","","",""
"1 Strongly disagree","2018","Couple + C. LE and GT 16","Male","47","0.814649139967796","0.71713540795068","0.912162871984911"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","Female","33","0.839659557402028","0.729989765319638","0.949329349484418"
"2 on scale 1-7 ","2018","1-pers.-HH","Male","","","",""
"2 on scale 1-7 ","2018","1-pers.-HH","Female","","","",""
"2 on scale 1-7 ","2018","(Married) couple without C. ","Male","1","","",""
"2 on scale 1-7 ","2018","(Married) couple without C. ","Female","","","",""
"2 on scale 1-7 ","2018","Single parent ","Male","3","","",""
"2 on scale 1-7 ","2018","Single parent ","Female","2","","",""
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","Male","6","","",""
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","Female","6","","",""
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","Male","1","","",""
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","Female","2","","",""
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","Male","5","","",""
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","Female","2","","",""
"3 on scale 1-7 ","2018","1-pers.-HH","Male","","","",""
"3 on scale 1-7 ","2018","1-pers.-HH","Female","","","",""
"3 on scale 1-7 ","2018","(Married) couple without C. ","Male","","","",""
"3 on scale 1-7 ","2018","(Married) couple without C. ","Female","","","",""
"3 on scale 1-7 ","2018","Single parent ","Male","1","","",""
"3 on scale 1-7 ","2018","Single parent ","Female","","","",""
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","Male","2","","",""
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","Female","7","","",""
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","Male","","","",""
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","Female","1","","",""
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","Male","","","",""
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","Female","3","","",""
"4 on scale 1-7","2018","1-pers.-HH","Male","1","","",""
"4 on scale 1-7","2018","1-pers.-HH","Female","","","",""
"4 on scale 1-7","2018","(Married) couple without C. ","Male","","","",""
"4 on scale 1-7","2018","(Married) couple without C. ","Female","","","",""
"4 on scale 1-7","2018","Single parent ","Male","","","",""
"4 on scale 1-7","2018","Single parent ","Female","2","","",""
"4 on scale 1-7","2018","Couple + C. LE 16 ","Male","3","","",""
"4 on scale 1-7","2018","Couple + C. LE 16 ","Female","3","","",""
"4 on scale 1-7","2018","Couple + C. GT 16 ","Male","","","",""
"4 on scale 1-7","2018","Couple + C. GT 16 ","Female","2","","",""
"4 on scale 1-7","2018","Couple + C. LE and GT 16","Male","2","","",""
"4 on scale 1-7","2018","Couple + C. LE and GT 16","Female","1","","",""
"5 on scale 1-7","2018","1-pers.-HH","Male","","","",""
"5 on scale 1-7","2018","1-pers.-HH","Female","","","",""
"5 on scale 1-7","2018","(Married) couple without C. ","Male","","","",""
"5 on scale 1-7","2018","(Married) couple without C. ","Female","","","",""
"5 on scale 1-7","2018","Single parent ","Male","1","","",""
"5 on scale 1-7","2018","Single parent ","Female","","","",""
"5 on scale 1-7","2018","Couple + C. LE 16 ","Male","1","","",""
"5 on scale 1-7","2018","Couple + C. LE 16 ","Female","1","","",""
"5 on scale 1-7","2018","Couple + C. GT 16 ","Male","","","",""
"5 on scale 1-7","2018","Couple + C. GT 16 ","Female","","","",""
"5 on scale 1-7","2018","Couple + C. LE and GT 16","Male","1","","",""
"5 on scale 1-7","2018","Couple + C. LE and GT 16","Female","1","","",""
"6 on scale 1-7","2018","1-pers.-HH","Male","1","","",""
"6 on scale 1-7","2018","1-pers.-HH","Female","","","",""
"6 on scale 1-7","2018","(Married) couple without C. ","Male","","","",""
"6 on scale 1-7","2018","(Married) couple without C. ","Female","","","",""
"6 on scale 1-7","2018","Single parent ","Male","","","",""
"6 on scale 1-7","2018","Single parent ","Female","","","",""
"6 on scale 1-7","2018","Couple + C. LE 16 ","Male","2","","",""
"6 on scale 1-7","2018","Couple + C. LE 16 ","Female","","","",""
"6 on scale 1-7","2018","Couple + C. GT 16 ","Male","","","",""
"6 on scale 1-7","2018","Couple + C. GT 16 ","Female","","","",""
"6 on scale 1-7","2018","Couple + C. LE and GT 16","Male","2","","",""
"6 on scale 1-7","2018","Couple + C. LE and GT 16","Female","1","","",""
"7 Strongly agree","2018","1-pers.-HH","Male","","","",""
"7 Strongly agree","2018","1-pers.-HH","Female","","","",""
"7 Strongly agree","2018","(Married) couple without C. ","Male","","","",""
"7 Strongly agree","2018","(Married) couple without C. ","Female","1","","",""
"7 Strongly agree","2018","Single parent ","Male","1","","",""
"7 Strongly agree","2018","Single parent ","Female","1","","",""
"7 Strongly agree","2018","Couple + C. LE 16 ","Male","1","","",""
"7 Strongly agree","2018","Couple + C. LE 16 ","Female","7","","",""
"7 Strongly agree","2018","Couple + C. GT 16 ","Male","","","",""
"7 Strongly agree","2018","Couple + C. GT 16 ","Female","","","",""
"7 Strongly agree","2018","Couple + C. LE and GT 16","Male","4","","",""
"7 Strongly agree","2018","Couple + C. LE and GT 16","Female","2","","",""
"1 Strongly disagree","2019","1-pers.-HH","Male","2","","",""
"1 Strongly disagree","2019","1-pers.-HH","Female","","","",""
"1 Strongly disagree","2019","(Married) couple without C. ","Male","7","","",""
"1 Strongly disagree","2019","(Married) couple without C. ","Female","5","","",""
"1 Strongly disagree","2019","Single parent ","Male","4","","",""
"1 Strongly disagree","2019","Single parent ","Female","8","","",""
"1 Strongly disagree","2019","Couple + C. LE 16 ","Male","24","","",""
"1 Strongly disagree","2019","Couple + C. LE 16 ","Female","38","0.634100071346697","0.517892028571582","0.750308114121813"
"1 Strongly disagree","2019","Couple + C. GT 16 ","Male","8","","",""
"1 Strongly disagree","2019","Couple + C. GT 16 ","Female","2","","",""
"1 Strongly disagree","2019","Couple + C. LE and GT 16","Male","17","","",""
"1 Strongly disagree","2019","Couple + C. LE and GT 16","Female","23","","",""
"2 on scale 1-7 ","2019","1-pers.-HH","Male","1","","",""
"2 on scale 1-7 ","2019","1-pers.-HH","Female","","","",""
"2 on scale 1-7 ","2019","(Married) couple without C. ","Male","1","","",""
"2 on scale 1-7 ","2019","(Married) couple without C. ","Female","1","","",""
"2 on scale 1-7 ","2019","Single parent ","Male","1","","",""
"2 on scale 1-7 ","2019","Single parent ","Female","2","","",""
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","Male","7","","",""
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","Female","9","","",""
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","Male","1","","",""
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","Female","","","",""
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","Male","4","","",""
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","Female","4","","",""
"3 on scale 1-7 ","2019","1-pers.-HH","Male","","","",""
"3 on scale 1-7 ","2019","1-pers.-HH","Female","1","","",""
"3 on scale 1-7 ","2019","(Married) couple without C. ","Male","","","",""
"3 on scale 1-7 ","2019","(Married) couple without C. ","Female","","","",""
"3 on scale 1-7 ","2019","Single parent ","Male","","","",""
"3 on scale 1-7 ","2019","Single parent ","Female","1","","",""
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","Male","2","","",""
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","Female","9","","",""
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","Male","1","","",""
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","Female","3","","",""
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","Male","4","","",""
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","Female","5","","",""
"4 on scale 1-7","2019","1-pers.-HH","Male","","","",""
"4 on scale 1-7","2019","1-pers.-HH","Female","","","",""
"4 on scale 1-7","2019","(Married) couple without C. ","Male","","","",""
"4 on scale 1-7","2019","(Married) couple without C. ","Female","","","",""
"4 on scale 1-7","2019","Single parent ","Male","","","",""
"4 on scale 1-7","2019","Single parent ","Female","","","",""
"4 on scale 1-7","2019","Couple + C. LE 16 ","Male","4","","",""
"4 on scale 1-7","2019","Couple + C. LE 16 ","Female","5","","",""
"4 on scale 1-7","2019","Couple + C. GT 16 ","Male","3","","",""
"4 on scale 1-7","2019","Couple + C. GT 16 ","Female","","","",""
"4 on scale 1-7","2019","Couple + C. LE and GT 16","Male","2","","",""
"4 on scale 1-7","2019","Couple + C. LE and GT 16","Female","","","",""
"5 on scale 1-7","2019","1-pers.-HH","Male","","","",""
"5 on scale 1-7","2019","1-pers.-HH","Female","","","",""
"5 on scale 1-7","2019","(Married) couple without C. ","Male","","","",""
"5 on scale 1-7","2019","(Married) couple without C. ","Female","","","",""
"5 on scale 1-7","2019","Single parent ","Male","","","",""
"5 on scale 1-7","2019","Single parent ","Female","2","","",""
"5 on scale 1-7","2019","Couple + C. LE 16 ","Male","1","","",""
"5 on scale 1-7","2019","Couple + C. LE 16 ","Female","3","","",""
"5 on scale 1-7","2019","Couple + C. GT 16 ","Male","","","",""
"5 on scale 1-7","2019","Couple + C. GT 16 ","Female","","","",""
"5 on scale 1-7","2019","Couple + C. LE and GT 16","Male","1","","",""
"5 on scale 1-7","2019","Couple + C. LE and GT 16","Female","1","","",""
"6 on scale 1-7","2019","1-pers.-HH","Male","","","",""
"6 on scale 1-7","2019","1-pers.-HH","Female","","","",""
"6 on scale 1-7","2019","(Married) couple without C. ","Male","1","","",""
"6 on scale 1-7","2019","(Married) couple without C. ","Female","","","",""
"6 on scale 1-7","2019","Single parent ","Male","","","",""
"6 on scale 1-7","2019","Single parent ","Female","","","",""
"6 on scale 1-7","2019","Couple + C. LE 16 ","Male","1","","",""
"6 on scale 1-7","2019","Couple + C. LE 16 ","Female","","","",""
"6 on scale 1-7","2019","Couple + C. GT 16 ","Male","2","","",""
"6 on scale 1-7","2019","Couple + C. GT 16 ","Female","","","",""
"6 on scale 1-7","2019","Couple + C. LE and GT 16","Male","2","","",""
"6 on scale 1-7","2019","Couple + C. LE and GT 16","Female","","","",""
"7 Strongly agree","2019","1-pers.-HH","Male","1","","",""
"7 Strongly agree","2019","1-pers.-HH","Female","","","",""
"7 Strongly agree","2019","(Married) couple without C. ","Male","1","","",""
"7 Strongly agree","2019","(Married) couple without C. ","Female","","","",""
"7 Strongly agree","2019","Single parent ","Male","1","","",""
"7 Strongly agree","2019","Single parent ","Female","","","",""
"7 Strongly agree","2019","Couple + C. LE 16 ","Male","1","","",""
"7 Strongly agree","2019","Couple + C. LE 16 ","Female","2","","",""
"7 Strongly agree","2019","Couple + C. GT 16 ","Male","","","",""
"7 Strongly agree","2019","Couple + C. GT 16 ","Female","","","",""
"7 Strongly agree","2019","Couple + C. LE and GT 16","Male","1","","",""
"7 Strongly agree","2019","Couple + C. LE and GT 16","Female","1","","",""
