"pli0082","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2013","college entrance qualification","Couple + C. LE and GT 16","14","","",""
"Min 1x per week","2013","Other degree","1-pers.-HH","4","","",""
"Min 1x per week","2013","Other degree","(Married) couple without C. ","14","","",""
"Min 1x per week","2013","Other degree","Single parent ","6","","",""
"Min 1x per week","2013","Other degree","Couple + C. LE 16 ","49","0.0651338389790933","0.0448939514414881","0.0853737265166985"
"Min 1x per week","2013","Other degree","Couple + C. GT 16 ","2","","",""
"Min 1x per week","2013","Other degree","Couple + C. LE and GT 16","6","","",""
"Min 1x per week","2013","no degree/no degree yet","1-pers.-HH","2","","",""
"Min 1x per week","2013","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Min 1x per week","2013","no degree/no degree yet","Single parent ","6","","",""
"Min 1x per week","2013","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"Min 1x per week","2013","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Min 1x per week","2013","no degree/no degree yet","Couple + C. LE and GT 16","10","","",""
"Min 1x per month","2013","lower secondary degree","1-pers.-HH","186","0.137513342385041","0.118580146529447","0.156446538240636"
"Min 1x per month","2013","lower secondary degree","(Married) couple without C. ","641","0.235614444905389","0.219901006863713","0.251327882947065"
"Min 1x per month","2013","lower secondary degree","Single parent ","98","0.141270937026639","0.113539889664798","0.16900198438848"
"Min 1x per month","2013","lower secondary degree","Couple + C. LE 16 ","286","0.226187821391932","0.202437890383578","0.249937752400286"
"Min 1x per month","2013","lower secondary degree","Couple + C. GT 16 ","113","0.183895716711463","0.154969135000195","0.212822298422731"
"Min 1x per month","2013","lower secondary degree","Couple + C. LE and GT 16","67","0.122868372534297","0.0906566402032146","0.15508010486538"
"Min 1x per month","2013","secondary school degree","1-pers.-HH","233","0.241110476992156","0.213866505247453","0.268354448736859"
"Min 1x per month","2013","secondary school degree","(Married) couple without C. ","692","0.300775139485389","0.2816640727682","0.319886206202579"
"Min 1x per month","2013","secondary school degree","Single parent ","223","0.217716131752672","0.191798452876093","0.24363381062925"
"Min 1x per month","2013","secondary school degree","Couple + C. LE 16 ","642","0.274941120713662","0.256142537361712","0.293739704065613"
"Min 1x per month","2013","secondary school degree","Couple + C. GT 16 ","206","0.237004905286659","0.208988268752649","0.265021541820668"
"Min 1x per month","2013","secondary school degree","Couple + C. LE and GT 16","142","0.264619500685902","0.228468772144135","0.30077022922767"
"Min 1x per month","2013","college entrance qualification","1-pers.-HH","400","0.385738690483329","0.355997141383306","0.415480239583352"
"Min 1x per month","2013","college entrance qualification","(Married) couple without C. ","853","0.397379420952191","0.376262862323295","0.418495979581087"
"Min 1x per month","2013","college entrance qualification","Single parent ","201","0.34657664557283","0.309057682519176","0.384095608626483"
"Min 1x per month","2013","college entrance qualification","Couple + C. LE 16 ","988","0.415778760929271","0.395771078966823","0.435786442891719"
"Min 1x per month","2013","college entrance qualification","Couple + C. GT 16 ","241","0.293640378392111","0.261282757474064","0.325997999310158"
"Min 1x per month","2013","college entrance qualification","Couple + C. LE and GT 16","173","0.320391484750218","0.280168646929959","0.360614322570476"
"Min 1x per month","2013","Other degree","1-pers.-HH","21","","",""
"Min 1x per month","2013","Other degree","(Married) couple without C. ","88","0.214577378584417","0.173570057693256","0.255584699475577"
"Min 1x per month","2013","Other degree","Single parent ","19","","",""
"Min 1x per month","2013","Other degree","Couple + C. LE 16 ","130","0.23727237683932","0.202379372465878","0.272165381212763"
"Min 1x per month","2013","Other degree","Couple + C. GT 16 ","25","","",""
"Min 1x per month","2013","Other degree","Couple + C. LE and GT 16","32","0.138706035800764","0.0896881259017354","0.187723945699793"
"Min 1x per month","2013","no degree/no degree yet","1-pers.-HH","9","","",""
"Min 1x per month","2013","no degree/no degree yet","(Married) couple without C. ","17","","",""
"Min 1x per month","2013","no degree/no degree yet","Single parent ","37","0.181600450318999","0.122777436722213","0.240423463915785"
"Min 1x per month","2013","no degree/no degree yet","Couple + C. LE 16 ","18","","",""
"Min 1x per month","2013","no degree/no degree yet","Couple + C. GT 16 ","44","0.273497440508425","0.200943785195856","0.346051095820995"
"Min 1x per month","2013","no degree/no degree yet","Couple + C. LE and GT 16","62","0.224786998533919","0.169373449964809","0.280200547103029"
"Rarely","2013","lower secondary degree","1-pers.-HH","617","0.501124830501423","0.473636762210953","0.528612898791894"
"Rarely","2013","lower secondary degree","(Married) couple without C. ","1560","0.548353400737935","0.529926866078228","0.566779935397642"
"Rarely","2013","lower secondary degree","Single parent ","307","0.51890202433376","0.479121433769374","0.558682614898147"
"Rarely","2013","lower secondary degree","Couple + C. LE 16 ","693","0.59776775893862","0.569931257809335","0.625604260067905"
"Rarely","2013","lower secondary degree","Couple + C. GT 16 ","430","0.605388619980429","0.56889302827673","0.641884211684128"
"Rarely","2013","lower secondary degree","Couple + C. LE and GT 16","241","0.671099189290372","0.625000617307507","0.717197761273238"
"Rarely","2013","secondary school degree","1-pers.-HH","496","0.528893198937167","0.497101277270327","0.560685120604008"
"Rarely","2013","secondary school degree","(Married) couple without C. ","1268","0.581353736628122","0.560794860328418","0.601912612927827"
"Rarely","2013","secondary school degree","Single parent ","581","0.575378527437462","0.544336761933508","0.606420292941416"
"Rarely","2013","secondary school degree","Couple + C. LE 16 ","1237","0.619103581301658","0.598657798724277","0.63954936387904"
"Rarely","2013","secondary school degree","Couple + C. GT 16 ","596","0.661864423354542","0.630696604727645","0.69303224198144"
"Rarely","2013","secondary school degree","Couple + C. LE and GT 16","358","0.637944884326873","0.598560052049993","0.677329716603752"
"Rarely","2013","college entrance qualification","1-pers.-HH","515","0.506240504986554","0.475692941286903","0.536788068686206"
"Rarely","2013","college entrance qualification","(Married) couple without C. ","1003","0.494247810087028","0.472673359746326","0.51582226042773"
"Rarely","2013","college entrance qualification","Single parent ","348","0.554342779749704","0.515155643703585","0.593529915795823"
"Rarely","2013","college entrance qualification","Couple + C. LE 16 ","1061","0.474189594424423","0.453918950154934","0.494460238693913"
"Rarely","2013","college entrance qualification","Couple + C. GT 16 ","463","0.638868825410056","0.604742140618769","0.672995510201343"
"Rarely","2013","college entrance qualification","Couple + C. LE and GT 16","310","0.629812099255027","0.588190436178812","0.671433762331242"
"Rarely","2013","Other degree","1-pers.-HH","66","0.404465925757836","0.327939077858871","0.480992773656801"
"Rarely","2013","Other degree","(Married) couple without C. ","198","0.511635850165026","0.461704869268806","0.561566831061246"
"Rarely","2013","Other degree","Single parent ","53","0.489059509148595","0.398866453293199","0.579252565003991"
"Rarely","2013","Other degree","Couple + C. LE 16 ","310","0.58797891894268","0.547607814261756","0.628350023623604"
"Rarely","2013","Other degree","Couple + C. GT 16 ","80","0.559389889320448","0.477733823017435","0.64104595562346"
"Rarely","2013","Other degree","Couple + C. LE and GT 16","104","0.579622858527952","0.509618721549299","0.649626995506604"
"Rarely","2013","no degree/no degree yet","1-pers.-HH","17","","",""
"Rarely","2013","no degree/no degree yet","(Married) couple without C. ","37","0.3878752374453","0.28110035571958","0.494650119171021"
"Rarely","2013","no degree/no degree yet","Single parent ","92","0.537272687124001","0.461193464212964","0.613351910035038"
"Rarely","2013","no degree/no degree yet","Couple + C. LE 16 ","49","0.432968246951143","0.343567983064304","0.522368510837981"
"Rarely","2013","no degree/no degree yet","Couple + C. GT 16 ","83","0.605884815974249","0.526347540933447","0.685422091015051"
"Rarely","2013","no degree/no degree yet","Couple + C. LE and GT 16","126","0.635929889434681","0.572056939249564","0.699802839619798"
"Never","2013","lower secondary degree","1-pers.-HH","432","0.336172140639948","0.310201425245453","0.362142856034443"
"Never","2013","lower secondary degree","(Married) couple without C. ","498","0.17986375316172","0.165642795138254","0.194084711185186"
"Never","2013","lower secondary degree","Single parent ","178","0.308704855315429","0.271924555734197","0.34548515489666"
"Never","2013","lower secondary degree","Couple + C. LE 16 ","155","0.130529622034651","0.111405042361936","0.149654201707365"
"Never","2013","lower secondary degree","Couple + C. GT 16 ","137","0.195161060669182","0.1655680224535","0.224754098884865"
"Never","2013","lower secondary degree","Couple + C. LE and GT 16","83","0.18845671790135","0.15008393484371","0.22682950095899"
"Never","2013","secondary school degree","1-pers.-HH","174","0.18293719710813","0.158313581004779","0.207560813211482"
"Never","2013","secondary school degree","(Married) couple without C. ","179","0.0860476492334908","0.0743610860371134","0.0977342124298683"
"Never","2013","secondary school degree","Single parent ","131","0.147832116422851","0.125541832975617","0.170122399870086"
"Never","2013","secondary school degree","Couple + C. LE 16 ","173","0.0641403290100164","0.0538248454005898","0.074455812619443"
"Never","2013","secondary school degree","Couple + C. GT 16 ","60","0.0794047206128497","0.0615918469180556","0.0972175943076437"
"Never","2013","secondary school degree","Couple + C. LE and GT 16","55","0.0712102960245029","0.0501346852980256","0.0922859067509802"
"Never","2013","college entrance qualification","1-pers.-HH","64","0.0693104411643142","0.0537922121758097","0.0848286701528187"
"Never","2013","college entrance qualification","(Married) couple without C. ","81","0.040379270148482","0.0318849716203534","0.0488735686766106"
"Never","2013","college entrance qualification","Single parent ","35","0.0432075100230185","0.0271771841113307","0.0592378359347063"
"Never","2013","college entrance qualification","Couple + C. LE 16 ","75","0.0267551844154179","0.0202044200467385","0.0333059487840973"
"Never","2013","college entrance qualification","Couple + C. GT 16 ","26","","",""
"Never","2013","college entrance qualification","Couple + C. LE and GT 16","19","","",""
"Never","2013","Other degree","1-pers.-HH","67","0.445312246564903","0.367816805263209","0.522807687866597"
"Never","2013","Other degree","(Married) couple without C. ","84","0.222050804761967","0.180534420790151","0.263567188733784"
"Never","2013","Other degree","Single parent ","40","0.361114716599074","0.274450239020257","0.447779194177891"
"Never","2013","Other degree","Couple + C. LE 16 ","80","0.108798196402941","0.0832577247402383","0.134338668065643"
"Never","2013","Other degree","Couple + C. GT 16 ","35","0.255126014231401","0.183425429986224","0.326826598476578"
"Never","2013","Other degree","Couple + C. LE and GT 16","49","0.258926426233114","0.196803735322244","0.321049117143984"
"Never","2013","no degree/no degree yet","1-pers.-HH","37","0.509225718476506","0.387694605416577","0.630756831536434"
"Never","2013","no degree/no degree yet","(Married) couple without C. ","23","","",""
"Never","2013","no degree/no degree yet","Single parent ","29","","",""
"Never","2013","no degree/no degree yet","Couple + C. LE 16 ","42","0.300586668842771","0.217857454859021","0.38331588282652"
"Never","2013","no degree/no degree yet","Couple + C. GT 16 ","15","","",""
"Never","2013","no degree/no degree yet","Couple + C. LE and GT 16","20","","",""
"Daily","2014","lower secondary degree","1-pers.-HH","","","",""
"Daily","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2014","lower secondary degree","Single parent ","","","",""
"Daily","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2014","secondary school degree","1-pers.-HH","","","",""
"Daily","2014","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2014","secondary school degree","Single parent ","","","",""
"Daily","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2014","college entrance qualification","1-pers.-HH","","","",""
"Daily","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2014","college entrance qualification","Single parent ","","","",""
"Daily","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2014","Other degree","1-pers.-HH","","","",""
"Daily","2014","Other degree","(Married) couple without C. ","","","",""
"Daily","2014","Other degree","Single parent ","","","",""
"Daily","2014","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2014","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2014","no degree/no degree yet","Single parent ","","","",""
"Daily","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2014","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2014","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2014","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2014","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2014","secondary school degree","Single parent ","","","",""
"Min 1x per week","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2014","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2014","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2014","Other degree","1-pers.-HH","","","",""
"Min 1x per week","2014","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","2014","Other degree","Single parent ","","","",""
"Min 1x per week","2014","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2014","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2014","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2014","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2014","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2014","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2014","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2014","secondary school degree","Single parent ","","","",""
"Min 1x per month","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2014","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2014","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2014","Other degree","1-pers.-HH","","","",""
"Min 1x per month","2014","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","2014","Other degree","Single parent ","","","",""
"Min 1x per month","2014","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2014","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","2014","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2014","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2014","lower secondary degree","Single parent ","","","",""
"Rarely","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2014","secondary school degree","1-pers.-HH","","","",""
"Rarely","2014","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2014","secondary school degree","Single parent ","","","",""
"Rarely","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2014","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2014","college entrance qualification","Single parent ","","","",""
"Rarely","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2014","Other degree","1-pers.-HH","","","",""
"Rarely","2014","Other degree","(Married) couple without C. ","","","",""
"Rarely","2014","Other degree","Single parent ","","","",""
"Rarely","2014","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2014","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2014","no degree/no degree yet","Single parent ","","","",""
"Rarely","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2014","lower secondary degree","1-pers.-HH","","","",""
"Never","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2014","lower secondary degree","Single parent ","","","",""
"Never","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2014","secondary school degree","1-pers.-HH","","","",""
"Never","2014","secondary school degree","(Married) couple without C. ","","","",""
"Never","2014","secondary school degree","Single parent ","","","",""
"Never","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2014","college entrance qualification","1-pers.-HH","","","",""
"Never","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2014","college entrance qualification","Single parent ","","","",""
"Never","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2014","Other degree","1-pers.-HH","","","",""
"Never","2014","Other degree","(Married) couple without C. ","","","",""
"Never","2014","Other degree","Single parent ","","","",""
"Never","2014","Other degree","Couple + C. LE 16 ","","","",""
"Never","2014","Other degree","Couple + C. GT 16 ","","","",""
"Never","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2014","no degree/no degree yet","Single parent ","","","",""
"Never","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","2015","lower secondary degree","1-pers.-HH","","","",""
"Daily","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2015","lower secondary degree","Single parent ","","","",""
"Daily","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2015","secondary school degree","1-pers.-HH","","","",""
"Daily","2015","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2015","secondary school degree","Single parent ","","","",""
"Daily","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2015","college entrance qualification","1-pers.-HH","","","",""
"Daily","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2015","college entrance qualification","Single parent ","","","",""
"Daily","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2015","Other degree","1-pers.-HH","","","",""
"Daily","2015","Other degree","(Married) couple without C. ","","","",""
"Daily","2015","Other degree","Single parent ","","","",""
"Daily","2015","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2015","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2015","no degree/no degree yet","Single parent ","","","",""
"Daily","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2015","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2015","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2015","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2015","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2015","secondary school degree","Single parent ","","","",""
"Min 1x per week","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2015","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2015","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2015","Other degree","1-pers.-HH","","","",""
"Min 1x per week","2015","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","2015","Other degree","Single parent ","","","",""
"Min 1x per week","2015","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2015","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2015","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2015","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2015","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2015","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2015","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2015","secondary school degree","Single parent ","","","",""
"Min 1x per month","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2015","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2015","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2015","Other degree","1-pers.-HH","","","",""
"Min 1x per month","2015","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","2015","Other degree","Single parent ","","","",""
"Min 1x per month","2015","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2015","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","2015","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2015","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2015","lower secondary degree","Single parent ","","","",""
"Rarely","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2015","secondary school degree","1-pers.-HH","","","",""
"Rarely","2015","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2015","secondary school degree","Single parent ","","","",""
"Rarely","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2015","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2015","college entrance qualification","Single parent ","","","",""
"Rarely","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2015","Other degree","1-pers.-HH","","","",""
"Rarely","2015","Other degree","(Married) couple without C. ","","","",""
"Rarely","2015","Other degree","Single parent ","","","",""
