"pli0082","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","2013","Saxony-Anhalt","no migration background","499","0.511401258403037","0.47934360559106","0.543458911215013"
"Rarely","2013","Saxony-Anhalt","direct migration background","10","","",""
"Rarely","2013","Saxony-Anhalt","indirect migration background","8","","",""
"Rarely","2013","Thuringia","no migration background","575","0.609205409654613","0.5785155697241","0.639895249585126"
"Rarely","2013","Thuringia","direct migration background","10","","",""
"Rarely","2013","Thuringia","indirect migration background","7","","",""
"Never","2013","Schleswig-Holstein","no migration background","77","0.115163321562962","0.0928751915796525","0.137451451546272"
"Never","2013","Schleswig-Holstein","direct migration background","20","","",""
"Never","2013","Schleswig-Holstein","indirect migration background","4","","",""
"Never","2013","Hamburg","no migration background","39","0.142406210580003","0.105205304267863","0.179607116892144"
"Never","2013","Hamburg","direct migration background","8","","",""
"Never","2013","Hamburg","indirect migration background","5","","",""
"Never","2013","Lower Saxony","no migration background","239","0.133178608787516","0.118796659682612","0.14756055789242"
"Never","2013","Lower Saxony","direct migration background","40","0.16282918609954","0.115113921263502","0.210544450935577"
"Never","2013","Lower Saxony","indirect migration background","5","","",""
"Never","2013","Bremen","no migration background","18","","",""
"Never","2013","Bremen","direct migration background","7","","",""
"Never","2013","Bremen","indirect migration background","","","",""
"Never","2013","North Rhine-Westphalia","no migration background","464","0.13445616939943","0.123902723050432","0.145009615748428"
"Never","2013","North Rhine-Westphalia","direct migration background","171","0.289141216251561","0.257014669790309","0.321267762712813"
"Never","2013","North Rhine-Westphalia","indirect migration background","39","0.109975304663371","0.0762712066117971","0.143679402714944"
"Never","2013","Hesse","no migration background","146","0.131393678395408","0.113485040219351","0.149302316571465"
"Never","2013","Hesse","direct migration background","67","0.270087632847058","0.218081233600495","0.32209403209362"
"Never","2013","Hesse","indirect migration background","13","","",""
"Never","2013","Rhineland-Palatinate,Saarland","no migration background","170","0.15668979150618","0.135869650157391","0.177509932854969"
"Never","2013","Rhineland-Palatinate,Saarland","direct migration background","42","0.230562991632965","0.167980218742077","0.293145764523852"
"Never","2013","Rhineland-Palatinate,Saarland","indirect migration background","14","","",""
"Never","2013","Baden-Württemberg","no migration background","236","0.114623233019473","0.101808542524686","0.12743792351426"
"Never","2013","Baden-Württemberg","direct migration background","72","0.15075064874266","0.116852700418834","0.184648597066487"
"Never","2013","Baden-Württemberg","indirect migration background","21","","",""
"Never","2013","Bavaria","no migration background","355","0.137364001929764","0.125766000177227","0.148962003682301"
"Never","2013","Bavaria","direct migration background","80","0.238421837404558","0.198332074954753","0.278511599854362"
"Never","2013","Bavaria","indirect migration background","19","","",""
"Never","2013","Berlin","no migration background","112","0.13044827402287","0.108081369036824","0.152815179008916"
"Never","2013","Berlin","direct migration background","12","","",""
"Never","2013","Berlin","indirect migration background","4","","",""
"Never","2013","Brandenburg","no migration background","162","0.175745858179002","0.151855706802344","0.19963600955566"
"Never","2013","Brandenburg","direct migration background","7","","",""
"Never","2013","Brandenburg","indirect migration background","3","","",""
"Never","2013","Mecklenburg-Western Pomerania","no migration background","95","0.148676547093346","0.119392904768501","0.17796018941819"
"Never","2013","Mecklenburg-Western Pomerania","direct migration background","5","","",""
"Never","2013","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2013","Saxony","no migration background","222","0.151894492010697","0.134618150409371","0.169170833612022"
"Never","2013","Saxony","direct migration background","12","","",""
"Never","2013","Saxony","indirect migration background","6","","",""
"Never","2013","Saxony-Anhalt","no migration background","151","0.178040329783711","0.153506852799708","0.202573806767713"
"Never","2013","Saxony-Anhalt","direct migration background","3","","",""
"Never","2013","Saxony-Anhalt","indirect migration background","4","","",""
"Never","2013","Thuringia","no migration background","144","0.16214039748866","0.138957393046457","0.185323401930863"
"Never","2013","Thuringia","direct migration background","3","","",""
"Never","2013","Thuringia","indirect migration background","1","","",""
"Daily","2014","Schleswig-Holstein","no migration background","","","",""
"Daily","2014","Schleswig-Holstein","direct migration background","","","",""
"Daily","2014","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2014","Hamburg","no migration background","","","",""
"Daily","2014","Hamburg","direct migration background","","","",""
"Daily","2014","Hamburg","indirect migration background","","","",""
"Daily","2014","Lower Saxony","no migration background","","","",""
"Daily","2014","Lower Saxony","direct migration background","","","",""
"Daily","2014","Lower Saxony","indirect migration background","","","",""
"Daily","2014","Bremen","no migration background","","","",""
"Daily","2014","Bremen","direct migration background","","","",""
"Daily","2014","Bremen","indirect migration background","","","",""
"Daily","2014","North Rhine-Westphalia","no migration background","","","",""
"Daily","2014","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2014","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2014","Hesse","no migration background","","","",""
"Daily","2014","Hesse","direct migration background","","","",""
"Daily","2014","Hesse","indirect migration background","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2014","Baden-Württemberg","no migration background","","","",""
"Daily","2014","Baden-Württemberg","direct migration background","","","",""
"Daily","2014","Baden-Württemberg","indirect migration background","","","",""
"Daily","2014","Bavaria","no migration background","","","",""
"Daily","2014","Bavaria","direct migration background","","","",""
"Daily","2014","Bavaria","indirect migration background","","","",""
"Daily","2014","Berlin","no migration background","","","",""
"Daily","2014","Berlin","direct migration background","","","",""
"Daily","2014","Berlin","indirect migration background","","","",""
"Daily","2014","Brandenburg","no migration background","","","",""
"Daily","2014","Brandenburg","direct migration background","","","",""
"Daily","2014","Brandenburg","indirect migration background","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2014","Saxony","no migration background","","","",""
"Daily","2014","Saxony","direct migration background","","","",""
"Daily","2014","Saxony","indirect migration background","","","",""
"Daily","2014","Saxony-Anhalt","no migration background","","","",""
"Daily","2014","Saxony-Anhalt","direct migration background","","","",""
"Daily","2014","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2014","Thuringia","no migration background","","","",""
"Daily","2014","Thuringia","direct migration background","","","",""
"Daily","2014","Thuringia","indirect migration background","","","",""
"Min 1x per week","2014","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","2014","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","2014","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","2014","Hamburg","no migration background","","","",""
"Min 1x per week","2014","Hamburg","direct migration background","","","",""
"Min 1x per week","2014","Hamburg","indirect migration background","","","",""
"Min 1x per week","2014","Lower Saxony","no migration background","","","",""
"Min 1x per week","2014","Lower Saxony","direct migration background","","","",""
"Min 1x per week","2014","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","2014","Bremen","no migration background","","","",""
"Min 1x per week","2014","Bremen","direct migration background","","","",""
"Min 1x per week","2014","Bremen","indirect migration background","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","2014","Hesse","no migration background","","","",""
"Min 1x per week","2014","Hesse","direct migration background","","","",""
"Min 1x per week","2014","Hesse","indirect migration background","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","2014","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","2014","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","2014","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","2014","Bavaria","no migration background","","","",""
"Min 1x per week","2014","Bavaria","direct migration background","","","",""
"Min 1x per week","2014","Bavaria","indirect migration background","","","",""
"Min 1x per week","2014","Berlin","no migration background","","","",""
"Min 1x per week","2014","Berlin","direct migration background","","","",""
"Min 1x per week","2014","Berlin","indirect migration background","","","",""
"Min 1x per week","2014","Brandenburg","no migration background","","","",""
"Min 1x per week","2014","Brandenburg","direct migration background","","","",""
"Min 1x per week","2014","Brandenburg","indirect migration background","","","",""
"Min 1x per week","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","2014","Saxony","no migration background","","","",""
"Min 1x per week","2014","Saxony","direct migration background","","","",""
"Min 1x per week","2014","Saxony","indirect migration background","","","",""
"Min 1x per week","2014","Saxony-Anhalt","no migration background","","","",""
"Min 1x per week","2014","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","2014","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","2014","Thuringia","no migration background","","","",""
"Min 1x per week","2014","Thuringia","direct migration background","","","",""
"Min 1x per week","2014","Thuringia","indirect migration background","","","",""
"Min 1x per month","2014","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","2014","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","2014","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","2014","Hamburg","no migration background","","","",""
"Min 1x per month","2014","Hamburg","direct migration background","","","",""
"Min 1x per month","2014","Hamburg","indirect migration background","","","",""
"Min 1x per month","2014","Lower Saxony","no migration background","","","",""
"Min 1x per month","2014","Lower Saxony","direct migration background","","","",""
"Min 1x per month","2014","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","2014","Bremen","no migration background","","","",""
"Min 1x per month","2014","Bremen","direct migration background","","","",""
"Min 1x per month","2014","Bremen","indirect migration background","","","",""
"Min 1x per month","2014","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per month","2014","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per month","2014","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per month","2014","Hesse","no migration background","","","",""
"Min 1x per month","2014","Hesse","direct migration background","","","",""
"Min 1x per month","2014","Hesse","indirect migration background","","","",""
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","2014","Baden-Württemberg","no migration background","","","",""
"Min 1x per month","2014","Baden-Württemberg","direct migration background","","","",""
"Min 1x per month","2014","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","2014","Bavaria","no migration background","","","",""
"Min 1x per month","2014","Bavaria","direct migration background","","","",""
"Min 1x per month","2014","Bavaria","indirect migration background","","","",""
"Min 1x per month","2014","Berlin","no migration background","","","",""
"Min 1x per month","2014","Berlin","direct migration background","","","",""
"Min 1x per month","2014","Berlin","indirect migration background","","","",""
"Min 1x per month","2014","Brandenburg","no migration background","","","",""
"Min 1x per month","2014","Brandenburg","direct migration background","","","",""
"Min 1x per month","2014","Brandenburg","indirect migration background","","","",""
"Min 1x per month","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","2014","Saxony","no migration background","","","",""
"Min 1x per month","2014","Saxony","direct migration background","","","",""
"Min 1x per month","2014","Saxony","indirect migration background","","","",""
"Min 1x per month","2014","Saxony-Anhalt","no migration background","","","",""
"Min 1x per month","2014","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","2014","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","2014","Thuringia","no migration background","","","",""
"Min 1x per month","2014","Thuringia","direct migration background","","","",""
"Min 1x per month","2014","Thuringia","indirect migration background","","","",""
"Rarely","2014","Schleswig-Holstein","no migration background","","","",""
"Rarely","2014","Schleswig-Holstein","direct migration background","","","",""
"Rarely","2014","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","2014","Hamburg","no migration background","","","",""
"Rarely","2014","Hamburg","direct migration background","","","",""
"Rarely","2014","Hamburg","indirect migration background","","","",""
"Rarely","2014","Lower Saxony","no migration background","","","",""
"Rarely","2014","Lower Saxony","direct migration background","","","",""
"Rarely","2014","Lower Saxony","indirect migration background","","","",""
"Rarely","2014","Bremen","no migration background","","","",""
"Rarely","2014","Bremen","direct migration background","","","",""
"Rarely","2014","Bremen","indirect migration background","","","",""
"Rarely","2014","North Rhine-Westphalia","no migration background","","","",""
"Rarely","2014","North Rhine-Westphalia","direct migration background","","","",""
"Rarely","2014","North Rhine-Westphalia","indirect migration background","","","",""
"Rarely","2014","Hesse","no migration background","","","",""
"Rarely","2014","Hesse","direct migration background","","","",""
"Rarely","2014","Hesse","indirect migration background","","","",""
"Rarely","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Rarely","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Rarely","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","2014","Baden-Württemberg","no migration background","","","",""
"Rarely","2014","Baden-Württemberg","direct migration background","","","",""
"Rarely","2014","Baden-Württemberg","indirect migration background","","","",""
"Rarely","2014","Bavaria","no migration background","","","",""
"Rarely","2014","Bavaria","direct migration background","","","",""
"Rarely","2014","Bavaria","indirect migration background","","","",""
"Rarely","2014","Berlin","no migration background","","","",""
"Rarely","2014","Berlin","direct migration background","","","",""
"Rarely","2014","Berlin","indirect migration background","","","",""
"Rarely","2014","Brandenburg","no migration background","","","",""
"Rarely","2014","Brandenburg","direct migration background","","","",""
"Rarely","2014","Brandenburg","indirect migration background","","","",""
"Rarely","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rarely","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","2014","Saxony","no migration background","","","",""
"Rarely","2014","Saxony","direct migration background","","","",""
"Rarely","2014","Saxony","indirect migration background","","","",""
"Rarely","2014","Saxony-Anhalt","no migration background","","","",""
"Rarely","2014","Saxony-Anhalt","direct migration background","","","",""
"Rarely","2014","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","2014","Thuringia","no migration background","","","",""
"Rarely","2014","Thuringia","direct migration background","","","",""
"Rarely","2014","Thuringia","indirect migration background","","","",""
"Never","2014","Schleswig-Holstein","no migration background","","","",""
"Never","2014","Schleswig-Holstein","direct migration background","","","",""
"Never","2014","Schleswig-Holstein","indirect migration background","","","",""
"Never","2014","Hamburg","no migration background","","","",""
"Never","2014","Hamburg","direct migration background","","","",""
"Never","2014","Hamburg","indirect migration background","","","",""
"Never","2014","Lower Saxony","no migration background","","","",""
"Never","2014","Lower Saxony","direct migration background","","","",""
"Never","2014","Lower Saxony","indirect migration background","","","",""
"Never","2014","Bremen","no migration background","","","",""
"Never","2014","Bremen","direct migration background","","","",""
"Never","2014","Bremen","indirect migration background","","","",""
"Never","2014","North Rhine-Westphalia","no migration background","","","",""
"Never","2014","North Rhine-Westphalia","direct migration background","","","",""
"Never","2014","North Rhine-Westphalia","indirect migration background","","","",""
"Never","2014","Hesse","no migration background","","","",""
"Never","2014","Hesse","direct migration background","","","",""
"Never","2014","Hesse","indirect migration background","","","",""
"Never","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Never","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Never","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","2014","Baden-Württemberg","no migration background","","","",""
"Never","2014","Baden-Württemberg","direct migration background","","","",""
"Never","2014","Baden-Württemberg","indirect migration background","","","",""
"Never","2014","Bavaria","no migration background","","","",""
"Never","2014","Bavaria","direct migration background","","","",""
"Never","2014","Bavaria","indirect migration background","","","",""
"Never","2014","Berlin","no migration background","","","",""
"Never","2014","Berlin","direct migration background","","","",""
"Never","2014","Berlin","indirect migration background","","","",""
"Never","2014","Brandenburg","no migration background","","","",""
"Never","2014","Brandenburg","direct migration background","","","",""
"Never","2014","Brandenburg","indirect migration background","","","",""
"Never","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2014","Saxony","no migration background","","","",""
"Never","2014","Saxony","direct migration background","","","",""
"Never","2014","Saxony","indirect migration background","","","",""
"Never","2014","Saxony-Anhalt","no migration background","","","",""
"Never","2014","Saxony-Anhalt","direct migration background","","","",""
"Never","2014","Saxony-Anhalt","indirect migration background","","","",""
"Never","2014","Thuringia","no migration background","","","",""
"Never","2014","Thuringia","direct migration background","","","",""
"Never","2014","Thuringia","indirect migration background","","","",""
"Daily","2015","Schleswig-Holstein","no migration background","","","",""
"Daily","2015","Schleswig-Holstein","direct migration background","","","",""
"Daily","2015","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2015","Hamburg","no migration background","","","",""
"Daily","2015","Hamburg","direct migration background","","","",""
"Daily","2015","Hamburg","indirect migration background","","","",""
"Daily","2015","Lower Saxony","no migration background","","","",""
"Daily","2015","Lower Saxony","direct migration background","","","",""
"Daily","2015","Lower Saxony","indirect migration background","","","",""
"Daily","2015","Bremen","no migration background","","","",""
"Daily","2015","Bremen","direct migration background","","","",""
"Daily","2015","Bremen","indirect migration background","","","",""
"Daily","2015","North Rhine-Westphalia","no migration background","","","",""
"Daily","2015","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2015","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2015","Hesse","no migration background","","","",""
"Daily","2015","Hesse","direct migration background","","","",""
"Daily","2015","Hesse","indirect migration background","","","",""
"Daily","2015","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2015","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2015","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2015","Baden-Württemberg","no migration background","","","",""
"Daily","2015","Baden-Württemberg","direct migration background","","","",""
"Daily","2015","Baden-Württemberg","indirect migration background","","","",""
"Daily","2015","Bavaria","no migration background","","","",""
"Daily","2015","Bavaria","direct migration background","","","",""
"Daily","2015","Bavaria","indirect migration background","","","",""
"Daily","2015","Berlin","no migration background","","","",""
"Daily","2015","Berlin","direct migration background","","","",""
"Daily","2015","Berlin","indirect migration background","","","",""
"Daily","2015","Brandenburg","no migration background","","","",""
"Daily","2015","Brandenburg","direct migration background","","","",""
"Daily","2015","Brandenburg","indirect migration background","","","",""
"Daily","2015","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2015","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2015","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2015","Saxony","no migration background","","","",""
"Daily","2015","Saxony","direct migration background","","","",""
"Daily","2015","Saxony","indirect migration background","","","",""
"Daily","2015","Saxony-Anhalt","no migration background","","","",""
"Daily","2015","Saxony-Anhalt","direct migration background","","","",""
"Daily","2015","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2015","Thuringia","no migration background","","","",""
"Daily","2015","Thuringia","direct migration background","","","",""
"Daily","2015","Thuringia","indirect migration background","","","",""
"Min 1x per week","2015","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","2015","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","2015","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","2015","Hamburg","no migration background","","","",""
"Min 1x per week","2015","Hamburg","direct migration background","","","",""
"Min 1x per week","2015","Hamburg","indirect migration background","","","",""
"Min 1x per week","2015","Lower Saxony","no migration background","","","",""
"Min 1x per week","2015","Lower Saxony","direct migration background","","","",""
"Min 1x per week","2015","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","2015","Bremen","no migration background","","","",""
"Min 1x per week","2015","Bremen","direct migration background","","","",""
"Min 1x per week","2015","Bremen","indirect migration background","","","",""
"Min 1x per week","2015","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","2015","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","2015","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","2015","Hesse","no migration background","","","",""
"Min 1x per week","2015","Hesse","direct migration background","","","",""
"Min 1x per week","2015","Hesse","indirect migration background","","","",""
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","2015","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","2015","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","2015","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","2015","Bavaria","no migration background","","","",""
"Min 1x per week","2015","Bavaria","direct migration background","","","",""
"Min 1x per week","2015","Bavaria","indirect migration background","","","",""
"Min 1x per week","2015","Berlin","no migration background","","","",""
"Min 1x per week","2015","Berlin","direct migration background","","","",""
"Min 1x per week","2015","Berlin","indirect migration background","","","",""
"Min 1x per week","2015","Brandenburg","no migration background","","","",""
"Min 1x per week","2015","Brandenburg","direct migration background","","","",""
"Min 1x per week","2015","Brandenburg","indirect migration background","","","",""
"Min 1x per week","2015","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","2015","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","2015","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","2015","Saxony","no migration background","","","",""
"Min 1x per week","2015","Saxony","direct migration background","","","",""
"Min 1x per week","2015","Saxony","indirect migration background","","","",""
"Min 1x per week","2015","Saxony-Anhalt","no migration background","","","",""
"Min 1x per week","2015","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","2015","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","2015","Thuringia","no migration background","","","",""
"Min 1x per week","2015","Thuringia","direct migration background","","","",""
"Min 1x per week","2015","Thuringia","indirect migration background","","","",""
"Min 1x per month","2015","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","2015","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","2015","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","2015","Hamburg","no migration background","","","",""
"Min 1x per month","2015","Hamburg","direct migration background","","","",""
"Min 1x per month","2015","Hamburg","indirect migration background","","","",""
"Min 1x per month","2015","Lower Saxony","no migration background","","","",""
"Min 1x per month","2015","Lower Saxony","direct migration background","","","",""
"Min 1x per month","2015","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","2015","Bremen","no migration background","","","",""
"Min 1x per month","2015","Bremen","direct migration background","","","",""
"Min 1x per month","2015","Bremen","indirect migration background","","","",""
"Min 1x per month","2015","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per month","2015","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per month","2015","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per month","2015","Hesse","no migration background","","","",""
"Min 1x per month","2015","Hesse","direct migration background","","","",""
"Min 1x per month","2015","Hesse","indirect migration background","","","",""
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","2015","Baden-Württemberg","no migration background","","","",""
"Min 1x per month","2015","Baden-Württemberg","direct migration background","","","",""
"Min 1x per month","2015","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","2015","Bavaria","no migration background","","","",""
"Min 1x per month","2015","Bavaria","direct migration background","","","",""
"Min 1x per month","2015","Bavaria","indirect migration background","","","",""
"Min 1x per month","2015","Berlin","no migration background","","","",""
"Min 1x per month","2015","Berlin","direct migration background","","","",""
"Min 1x per month","2015","Berlin","indirect migration background","","","",""
"Min 1x per month","2015","Brandenburg","no migration background","","","",""
"Min 1x per month","2015","Brandenburg","direct migration background","","","",""
"Min 1x per month","2015","Brandenburg","indirect migration background","","","",""
"Min 1x per month","2015","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","2015","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","2015","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","2015","Saxony","no migration background","","","",""
"Min 1x per month","2015","Saxony","direct migration background","","","",""
"Min 1x per month","2015","Saxony","indirect migration background","","","",""
"Min 1x per month","2015","Saxony-Anhalt","no migration background","","","",""
"Min 1x per month","2015","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","2015","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","2015","Thuringia","no migration background","","","",""
"Min 1x per month","2015","Thuringia","direct migration background","","","",""
"Min 1x per month","2015","Thuringia","indirect migration background","","","",""
"Rarely","2015","Schleswig-Holstein","no migration background","","","",""
"Rarely","2015","Schleswig-Holstein","direct migration background","","","",""
"Rarely","2015","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","2015","Hamburg","no migration background","","","",""
"Rarely","2015","Hamburg","direct migration background","","","",""
"Rarely","2015","Hamburg","indirect migration background","","","",""
"Rarely","2015","Lower Saxony","no migration background","","","",""
"Rarely","2015","Lower Saxony","direct migration background","","","",""
"Rarely","2015","Lower Saxony","indirect migration background","","","",""
"Rarely","2015","Bremen","no migration background","","","",""
"Rarely","2015","Bremen","direct migration background","","","",""
"Rarely","2015","Bremen","indirect migration background","","","",""
"Rarely","2015","North Rhine-Westphalia","no migration background","","","",""
"Rarely","2015","North Rhine-Westphalia","direct migration background","","","",""
"Rarely","2015","North Rhine-Westphalia","indirect migration background","","","",""
"Rarely","2015","Hesse","no migration background","","","",""
"Rarely","2015","Hesse","direct migration background","","","",""
"Rarely","2015","Hesse","indirect migration background","","","",""
"Rarely","2015","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Rarely","2015","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Rarely","2015","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","2015","Baden-Württemberg","no migration background","","","",""
"Rarely","2015","Baden-Württemberg","direct migration background","","","",""
"Rarely","2015","Baden-Württemberg","indirect migration background","","","",""
"Rarely","2015","Bavaria","no migration background","","","",""
"Rarely","2015","Bavaria","direct migration background","","","",""
"Rarely","2015","Bavaria","indirect migration background","","","",""
"Rarely","2015","Berlin","no migration background","","","",""
"Rarely","2015","Berlin","direct migration background","","","",""
"Rarely","2015","Berlin","indirect migration background","","","",""
"Rarely","2015","Brandenburg","no migration background","","","",""
"Rarely","2015","Brandenburg","direct migration background","","","",""
"Rarely","2015","Brandenburg","indirect migration background","","","",""
"Rarely","2015","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rarely","2015","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","2015","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","2015","Saxony","no migration background","","","",""
"Rarely","2015","Saxony","direct migration background","","","",""
"Rarely","2015","Saxony","indirect migration background","","","",""
"Rarely","2015","Saxony-Anhalt","no migration background","","","",""
"Rarely","2015","Saxony-Anhalt","direct migration background","","","",""
"Rarely","2015","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","2015","Thuringia","no migration background","","","",""
"Rarely","2015","Thuringia","direct migration background","","","",""
"Rarely","2015","Thuringia","indirect migration background","","","",""
"Never","2015","Schleswig-Holstein","no migration background","","","",""
"Never","2015","Schleswig-Holstein","direct migration background","","","",""
"Never","2015","Schleswig-Holstein","indirect migration background","","","",""
