"pli0082","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Rarely","2018","college entrance qualification","Female","2","","",""
"Rarely","2018","Other degree","Male","436","0.330607718189489","0.305064669717086","0.356150766661891"
"Rarely","2018","Other degree","Female","294","0.407356673110503","0.371417342343343","0.443296003877664"
"Rarely","2018","no degree/no degree yet","Male","277","0.299222867030323","0.268013663379142","0.330432070681504"
"Rarely","2018","no degree/no degree yet","Female","226","0.378237186511487","0.339271342069594","0.417203030953381"
"Never","2018","lower secondary degree","Male","5","","",""
"Never","2018","lower secondary degree","Female","1","","",""
"Never","2018","secondary school degree","Male","2","","",""
"Never","2018","secondary school degree","Female","1","","",""
"Never","2018","college entrance qualification","Male","3","","",""
"Never","2018","college entrance qualification","Female","1","","",""
"Never","2018","Other degree","Male","218","0.164596858304381","0.144462643111916","0.184731073496846"
"Never","2018","Other degree","Female","141","0.237016984928486","0.205911782030755","0.268122187826217"
"Never","2018","no degree/no degree yet","Male","192","0.278323565565167","0.247778462980676","0.308868668149657"
"Never","2018","no degree/no degree yet","Female","164","0.334248827722274","0.296345222118599","0.372152433325949"
"Daily","2019","lower secondary degree","Male","6","","",""
"Daily","2019","lower secondary degree","Female","4","","",""
"Daily","2019","secondary school degree","Male","10","","",""
"Daily","2019","secondary school degree","Female","10","","",""
"Daily","2019","college entrance qualification","Male","10","","",""
"Daily","2019","college entrance qualification","Female","7","","",""
"Daily","2019","Other degree","Male","41","0.0024125164950242","0.000402795191560217","0.00442223779848818"
"Daily","2019","Other degree","Female","19","","",""
"Daily","2019","no degree/no degree yet","Male","21","","",""
"Daily","2019","no degree/no degree yet","Female","13","","",""
"Min 1x per week","2019","lower secondary degree","Male","126","0.0427922002051724","0.0352769584164323","0.0503074419939125"
"Min 1x per week","2019","lower secondary degree","Female","107","0.0331856368523212","0.0262832944127544","0.0400879792918879"
"Min 1x per week","2019","secondary school degree","Male","180","0.0524943244049006","0.0447852065016092","0.0602034423081919"
"Min 1x per week","2019","secondary school degree","Female","220","0.0500853029068515","0.0435306936931034","0.0566399121205996"
"Min 1x per week","2019","college entrance qualification","Male","321","0.0553473108015393","0.0485097641972829","0.0621848574057957"
"Min 1x per week","2019","college entrance qualification","Female","233","0.0522469775836441","0.0455803778344808","0.0589135773328074"
"Min 1x per week","2019","Other degree","Male","247","0.0418779899922825","0.0336720465846305","0.0500839333999345"
"Min 1x per week","2019","Other degree","Female","159","0.0476727219613986","0.0384737947590469","0.0568716491637502"
"Min 1x per week","2019","no degree/no degree yet","Male","126","0.0607147950218853","0.0468704956108019","0.0745590944329688"
"Min 1x per week","2019","no degree/no degree yet","Female","81","0.0357461867837309","0.0240324630508517","0.0474599105166102"
"Min 1x per month","2019","lower secondary degree","Male","738","0.243205771239432","0.227275125538893","0.259136416939971"
"Min 1x per month","2019","lower secondary degree","Female","573","0.218364396880328","0.20244440072842","0.234284393032235"
"Min 1x per month","2019","secondary school degree","Male","1145","0.334811403356187","0.318498542915261","0.351124263797114"
"Min 1x per month","2019","secondary school degree","Female","1375","0.298109576956897","0.284363715236452","0.311855438677343"
"Min 1x per month","2019","college entrance qualification","Male","1955","0.423171645066471","0.408397664109288","0.437945626023653"
"Min 1x per month","2019","college entrance qualification","Female","1877","0.416808571708855","0.402037905178127","0.431579238239584"
"Min 1x per month","2019","Other degree","Male","718","0.31972450323572","0.30061912810589","0.33882987836555"
"Min 1x per month","2019","Other degree","Female","590","0.257049585622691","0.238182819588763","0.275916351656619"
"Min 1x per month","2019","no degree/no degree yet","Male","344","0.193339667165443","0.17044518580235","0.216234148528536"
"Min 1x per month","2019","no degree/no degree yet","Female","247","0.209539213315708","0.183861446300311","0.235216980331104"
"Rarely","2019","lower secondary degree","Male","1454","0.532564246471849","0.514037272031344","0.551091220912355"
"Rarely","2019","lower secondary degree","Female","1366","0.518549311224067","0.499295318041371","0.537803304406762"
"Rarely","2019","secondary school degree","Male","1654","0.530895459050336","0.513645148170464","0.548145769930208"
"Rarely","2019","secondary school degree","Female","2349","0.568697413048414","0.553814737769395","0.583580088327433"
"Rarely","2019","college entrance qualification","Male","1868","0.477313619250985","0.46237747635491","0.49224976214706"
"Rarely","2019","college entrance qualification","Female","2023","0.483271727549115","0.468300651618369","0.498242803479861"
"Rarely","2019","Other degree","Male","915","0.440151732790346","0.419815918282779","0.460487547297913"
"Rarely","2019","Other degree","Female","941","0.520805295635851","0.499237647189347","0.542372944082354"
"Rarely","2019","no degree/no degree yet","Male","444","0.525775268327913","0.496827362414827","0.554723174241"
"Rarely","2019","no degree/no degree yet","Female","403","0.498114272206899","0.466567760036486","0.529660784377311"
"Never","2019","lower secondary degree","Male","462","0.180936373252996","0.166641533360124","0.195231213145867"
"Never","2019","lower secondary degree","Female","537","0.228223079046363","0.212050638974435","0.244395519118291"
"Never","2019","secondary school degree","Male","226","0.080445223996105","0.0710437372695011","0.0898467107227089"
"Never","2019","secondary school degree","Female","300","0.0813507438234205","0.0731357928445111","0.0895656948023299"
"Never","2019","college entrance qualification","Male","142","0.0424813091260222","0.0364503202054501","0.0485122980465943"
"Never","2019","college entrance qualification","Female","140","0.0460481692177547","0.039769095041356","0.0523272433941533"
"Never","2019","Other degree","Male","368","0.195833257486627","0.179576217542063","0.212090297431191"
"Never","2019","Other degree","Female","352","0.170644152524056","0.154402685447553","0.186885619600559"
"Never","2019","no degree/no degree yet","Male","208","0.211640914088206","0.187960634333496","0.235321193842917"
"Never","2019","no degree/no degree yet","Female","221","0.255773302236695","0.228245935909021","0.283300668564369"
