"pli0082","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2002","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Never","2002","(Married) couple without C. ","(1b) general elementary school","","","",""
"Never","2002","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Never","2002","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Never","2002","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Never","2002","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Never","2002","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Never","2002","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Never","2002","Single parent ","(0) in school","","","",""
"Never","2002","Single parent ","(1a) inadequately completed","","","",""
"Never","2002","Single parent ","(1b) general elementary school","","","",""
"Never","2002","Single parent ","(1c) basic vocational qualification","","","",""
"Never","2002","Single parent ","(2b) intermediate general qualification","","","",""
"Never","2002","Single parent ","(2a) intermediate vocational","","","",""
"Never","2002","Single parent ","(2c_gen) general maturity certificate","","","",""
"Never","2002","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","Single parent ","(3a) lower tertiary education","","","",""
"Never","2002","Single parent ","(3b) higher tertiary education","","","",""
"Never","2002","Couple + C. LE 16 ","(0) in school","","","",""
"Never","2002","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Never","2002","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Never","2002","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Never","2002","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Never","2002","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Never","2002","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Never","2002","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Never","2002","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Never","2002","Couple + C. GT 16 ","(0) in school","","","",""
"Never","2002","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Never","2002","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Never","2002","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Never","2002","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Never","2002","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Never","2002","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Never","2002","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Never","2002","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Never","2002","Couple + C. LE and GT 16","(0) in school","","","",""
"Never","2002","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Never","2002","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Never","2002","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Never","2002","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Never","2002","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Never","2002","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Never","2002","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Never","2002","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Daily","2003","1-pers.-HH","(0) in school","","","",""
"Daily","2003","1-pers.-HH","(1a) inadequately completed","","","",""
"Daily","2003","1-pers.-HH","(1b) general elementary school","1","","",""
"Daily","2003","1-pers.-HH","(1c) basic vocational qualification","1","","",""
"Daily","2003","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Daily","2003","1-pers.-HH","(2a) intermediate vocational","2","","",""
"Daily","2003","1-pers.-HH","(2c_gen) general maturity certificate","1","","",""
"Daily","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","1-pers.-HH","(3a) lower tertiary education","","","",""
"Daily","2003","1-pers.-HH","(3b) higher tertiary education","1","","",""
"Daily","2003","(Married) couple without C. ","(0) in school","","","",""
"Daily","2003","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Daily","2003","(Married) couple without C. ","(1b) general elementary school","","","",""
"Daily","2003","(Married) couple without C. ","(1c) basic vocational qualification","3","","",""
"Daily","2003","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Daily","2003","(Married) couple without C. ","(2a) intermediate vocational","1","","",""
"Daily","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Daily","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","(Married) couple without C. ","(3a) lower tertiary education","2","","",""
"Daily","2003","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Daily","2003","Single parent ","(0) in school","","","",""
"Daily","2003","Single parent ","(1a) inadequately completed","","","",""
"Daily","2003","Single parent ","(1b) general elementary school","","","",""
"Daily","2003","Single parent ","(1c) basic vocational qualification","","","",""
"Daily","2003","Single parent ","(2b) intermediate general qualification","","","",""
"Daily","2003","Single parent ","(2a) intermediate vocational","","","",""
"Daily","2003","Single parent ","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Single parent ","(3a) lower tertiary education","","","",""
"Daily","2003","Single parent ","(3b) higher tertiary education","","","",""
"Daily","2003","Couple + C. LE 16 ","(0) in school","","","",""
"Daily","2003","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Daily","2003","Couple + C. LE 16 ","(1b) general elementary school","1","","",""
"Daily","2003","Couple + C. LE 16 ","(1c) basic vocational qualification","1","","",""
"Daily","2003","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Daily","2003","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Daily","2003","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Daily","2003","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Daily","2003","Couple + C. GT 16 ","(0) in school","1","","",""
"Daily","2003","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Daily","2003","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Daily","2003","Couple + C. GT 16 ","(1c) basic vocational qualification","1","","",""
"Daily","2003","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Daily","2003","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Daily","2003","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Daily","2003","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Daily","2003","Couple + C. LE and GT 16","(0) in school","","","",""
"Daily","2003","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Daily","2003","Couple + C. LE and GT 16","(1b) general elementary school","1","","",""
"Daily","2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Daily","2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Daily","2003","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Daily","2003","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Daily","2003","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Min 1x per week","2003","1-pers.-HH","(0) in school","","","",""
"Min 1x per week","2003","1-pers.-HH","(1a) inadequately completed","","","",""
"Min 1x per week","2003","1-pers.-HH","(1b) general elementary school","6","","",""
"Min 1x per week","2003","1-pers.-HH","(1c) basic vocational qualification","34","0.0416913114522042","0.0288997911932386","0.0544828317111698"
"Min 1x per week","2003","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"Min 1x per week","2003","1-pers.-HH","(2a) intermediate vocational","18","","",""
"Min 1x per week","2003","1-pers.-HH","(2c_gen) general maturity certificate","5","","",""
"Min 1x per week","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per week","2003","1-pers.-HH","(3a) lower tertiary education","24","","",""
"Min 1x per week","2003","1-pers.-HH","(3b) higher tertiary education","28","","",""
"Min 1x per week","2003","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per week","2003","(Married) couple without C. ","(1a) inadequately completed","2","","",""
"Min 1x per week","2003","(Married) couple without C. ","(1b) general elementary school","29","","",""
"Min 1x per week","2003","(Married) couple without C. ","(1c) basic vocational qualification","157","0.0589910652290212","0.0500842293154173","0.0678979011426251"
"Min 1x per week","2003","(Married) couple without C. ","(2b) intermediate general qualification","4","","",""
"Min 1x per week","2003","(Married) couple without C. ","(2a) intermediate vocational","93","0.0625263618438471","0.0501074719967309","0.0749452516909633"
"Min 1x per week","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","7","","",""
"Min 1x per week","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","26","","",""
"Min 1x per week","2003","(Married) couple without C. ","(3a) lower tertiary education","51","0.0798400753842206","0.0595720308912257","0.100108119877215"
"Min 1x per week","2003","(Married) couple without C. ","(3b) higher tertiary education","85","0.0623779534653223","0.0470637362518197","0.0776921706788249"
"Min 1x per week","2003","Single parent ","(0) in school","1","","",""
"Min 1x per week","2003","Single parent ","(1a) inadequately completed","","","",""
"Min 1x per week","2003","Single parent ","(1b) general elementary school","5","","",""
"Min 1x per week","2003","Single parent ","(1c) basic vocational qualification","6","","",""
"Min 1x per week","2003","Single parent ","(2b) intermediate general qualification","1","","",""
"Min 1x per week","2003","Single parent ","(2a) intermediate vocational","12","","",""
"Min 1x per week","2003","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Min 1x per week","2003","Single parent ","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","2003","Single parent ","(3a) lower tertiary education","1","","",""
"Min 1x per week","2003","Single parent ","(3b) higher tertiary education","5","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","(1a) inadequately completed","1","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","(1b) general elementary school","8","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","(1c) basic vocational qualification","36","0.0323300269838225","0.0213564178672036","0.0433036361004415"
"Min 1x per week","2003","Couple + C. LE 16 ","(2b) intermediate general qualification","4","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","(2a) intermediate vocational","55","0.0367316104913893","0.0268889411597489","0.0465742798230297"
"Min 1x per week","2003","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","33","0.0878185798270891","0.0624723043847422","0.113164855269436"
