"pli0082","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2010","inadequately","Rural Area","","","",""
"Min 1x per month","2010","general elemantary","Urban Area","","","",""
"Min 1x per month","2010","general elemantary","Rural Area","","","",""
"Min 1x per month","2010","middle vocational","Urban Area","","","",""
"Min 1x per month","2010","middle vocational","Rural Area","","","",""
"Min 1x per month","2010","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2010","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2010","higher vocational","Urban Area","","","",""
"Min 1x per month","2010","higher vocational","Rural Area","","","",""
"Min 1x per month","2010","higher education","Urban Area","","","",""
"Min 1x per month","2010","higher education","Rural Area","","","",""
"Rarely","2010","in school","Urban Area","","","",""
"Rarely","2010","in school","Rural Area","","","",""
"Rarely","2010","inadequately","Urban Area","","","",""
"Rarely","2010","inadequately","Rural Area","","","",""
"Rarely","2010","general elemantary","Urban Area","","","",""
"Rarely","2010","general elemantary","Rural Area","","","",""
"Rarely","2010","middle vocational","Urban Area","","","",""
"Rarely","2010","middle vocational","Rural Area","","","",""
"Rarely","2010","vocational + Abi","Urban Area","","","",""
"Rarely","2010","vocational + Abi","Rural Area","","","",""
"Rarely","2010","higher vocational","Urban Area","","","",""
"Rarely","2010","higher vocational","Rural Area","","","",""
"Rarely","2010","higher education","Urban Area","","","",""
"Rarely","2010","higher education","Rural Area","","","",""
"Never","2010","in school","Urban Area","","","",""
"Never","2010","in school","Rural Area","","","",""
"Never","2010","inadequately","Urban Area","","","",""
"Never","2010","inadequately","Rural Area","","","",""
"Never","2010","general elemantary","Urban Area","","","",""
"Never","2010","general elemantary","Rural Area","","","",""
"Never","2010","middle vocational","Urban Area","","","",""
"Never","2010","middle vocational","Rural Area","","","",""
"Never","2010","vocational + Abi","Urban Area","","","",""
"Never","2010","vocational + Abi","Rural Area","","","",""
"Never","2010","higher vocational","Urban Area","","","",""
"Never","2010","higher vocational","Rural Area","","","",""
"Never","2010","higher education","Urban Area","","","",""
"Never","2010","higher education","Rural Area","","","",""
"Daily","2011","in school","Urban Area","","","",""
"Daily","2011","in school","Rural Area","","","",""
"Daily","2011","inadequately","Urban Area","","","",""
"Daily","2011","inadequately","Rural Area","","","",""
"Daily","2011","general elemantary","Urban Area","","","",""
"Daily","2011","general elemantary","Rural Area","","","",""
"Daily","2011","middle vocational","Urban Area","","","",""
"Daily","2011","middle vocational","Rural Area","","","",""
"Daily","2011","vocational + Abi","Urban Area","","","",""
"Daily","2011","vocational + Abi","Rural Area","","","",""
"Daily","2011","higher vocational","Urban Area","","","",""
"Daily","2011","higher vocational","Rural Area","","","",""
"Daily","2011","higher education","Urban Area","","","",""
"Daily","2011","higher education","Rural Area","","","",""
"Min 1x per week","2011","in school","Urban Area","","","",""
"Min 1x per week","2011","in school","Rural Area","","","",""
"Min 1x per week","2011","inadequately","Urban Area","","","",""
"Min 1x per week","2011","inadequately","Rural Area","","","",""
"Min 1x per week","2011","general elemantary","Urban Area","","","",""
"Min 1x per week","2011","general elemantary","Rural Area","","","",""
"Min 1x per week","2011","middle vocational","Urban Area","","","",""
"Min 1x per week","2011","middle vocational","Rural Area","","","",""
"Min 1x per week","2011","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2011","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2011","higher vocational","Urban Area","","","",""
"Min 1x per week","2011","higher vocational","Rural Area","","","",""
"Min 1x per week","2011","higher education","Urban Area","","","",""
"Min 1x per week","2011","higher education","Rural Area","","","",""
"Min 1x per month","2011","in school","Urban Area","","","",""
"Min 1x per month","2011","in school","Rural Area","","","",""
"Min 1x per month","2011","inadequately","Urban Area","","","",""
"Min 1x per month","2011","inadequately","Rural Area","","","",""
"Min 1x per month","2011","general elemantary","Urban Area","","","",""
"Min 1x per month","2011","general elemantary","Rural Area","","","",""
"Min 1x per month","2011","middle vocational","Urban Area","","","",""
"Min 1x per month","2011","middle vocational","Rural Area","","","",""
"Min 1x per month","2011","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2011","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2011","higher vocational","Urban Area","","","",""
"Min 1x per month","2011","higher vocational","Rural Area","","","",""
"Min 1x per month","2011","higher education","Urban Area","","","",""
"Min 1x per month","2011","higher education","Rural Area","","","",""
"Rarely","2011","in school","Urban Area","","","",""
"Rarely","2011","in school","Rural Area","","","",""
"Rarely","2011","inadequately","Urban Area","","","",""
"Rarely","2011","inadequately","Rural Area","","","",""
"Rarely","2011","general elemantary","Urban Area","","","",""
"Rarely","2011","general elemantary","Rural Area","","","",""
"Rarely","2011","middle vocational","Urban Area","","","",""
"Rarely","2011","middle vocational","Rural Area","","","",""
"Rarely","2011","vocational + Abi","Urban Area","","","",""
"Rarely","2011","vocational + Abi","Rural Area","","","",""
"Rarely","2011","higher vocational","Urban Area","","","",""
"Rarely","2011","higher vocational","Rural Area","","","",""
"Rarely","2011","higher education","Urban Area","","","",""
"Rarely","2011","higher education","Rural Area","","","",""
"Never","2011","in school","Urban Area","","","",""
"Never","2011","in school","Rural Area","","","",""
"Never","2011","inadequately","Urban Area","","","",""
"Never","2011","inadequately","Rural Area","","","",""
"Never","2011","general elemantary","Urban Area","","","",""
"Never","2011","general elemantary","Rural Area","","","",""
"Never","2011","middle vocational","Urban Area","","","",""
"Never","2011","middle vocational","Rural Area","","","",""
"Never","2011","vocational + Abi","Urban Area","","","",""
"Never","2011","vocational + Abi","Rural Area","","","",""
"Never","2011","higher vocational","Urban Area","","","",""
"Never","2011","higher vocational","Rural Area","","","",""
"Never","2011","higher education","Urban Area","","","",""
"Never","2011","higher education","Rural Area","","","",""
"Daily","2012","in school","Urban Area","","","",""
"Daily","2012","in school","Rural Area","","","",""
"Daily","2012","inadequately","Urban Area","","","",""
"Daily","2012","inadequately","Rural Area","","","",""
"Daily","2012","general elemantary","Urban Area","","","",""
"Daily","2012","general elemantary","Rural Area","","","",""
"Daily","2012","middle vocational","Urban Area","","","",""
"Daily","2012","middle vocational","Rural Area","","","",""
"Daily","2012","vocational + Abi","Urban Area","","","",""
"Daily","2012","vocational + Abi","Rural Area","","","",""
"Daily","2012","higher vocational","Urban Area","","","",""
"Daily","2012","higher vocational","Rural Area","","","",""
"Daily","2012","higher education","Urban Area","","","",""
"Daily","2012","higher education","Rural Area","","","",""
"Min 1x per week","2012","in school","Urban Area","","","",""
"Min 1x per week","2012","in school","Rural Area","","","",""
"Min 1x per week","2012","inadequately","Urban Area","","","",""
"Min 1x per week","2012","inadequately","Rural Area","","","",""
"Min 1x per week","2012","general elemantary","Urban Area","","","",""
"Min 1x per week","2012","general elemantary","Rural Area","","","",""
"Min 1x per week","2012","middle vocational","Urban Area","","","",""
"Min 1x per week","2012","middle vocational","Rural Area","","","",""
"Min 1x per week","2012","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2012","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2012","higher vocational","Urban Area","","","",""
"Min 1x per week","2012","higher vocational","Rural Area","","","",""
"Min 1x per week","2012","higher education","Urban Area","","","",""
"Min 1x per week","2012","higher education","Rural Area","","","",""
"Min 1x per month","2012","in school","Urban Area","","","",""
"Min 1x per month","2012","in school","Rural Area","","","",""
"Min 1x per month","2012","inadequately","Urban Area","","","",""
"Min 1x per month","2012","inadequately","Rural Area","","","",""
"Min 1x per month","2012","general elemantary","Urban Area","","","",""
"Min 1x per month","2012","general elemantary","Rural Area","","","",""
"Min 1x per month","2012","middle vocational","Urban Area","","","",""
"Min 1x per month","2012","middle vocational","Rural Area","","","",""
"Min 1x per month","2012","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2012","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2012","higher vocational","Urban Area","","","",""
"Min 1x per month","2012","higher vocational","Rural Area","","","",""
"Min 1x per month","2012","higher education","Urban Area","","","",""
"Min 1x per month","2012","higher education","Rural Area","","","",""
"Rarely","2012","in school","Urban Area","","","",""
"Rarely","2012","in school","Rural Area","","","",""
"Rarely","2012","inadequately","Urban Area","","","",""
"Rarely","2012","inadequately","Rural Area","","","",""
"Rarely","2012","general elemantary","Urban Area","","","",""
"Rarely","2012","general elemantary","Rural Area","","","",""
"Rarely","2012","middle vocational","Urban Area","","","",""
"Rarely","2012","middle vocational","Rural Area","","","",""
"Rarely","2012","vocational + Abi","Urban Area","","","",""
"Rarely","2012","vocational + Abi","Rural Area","","","",""
"Rarely","2012","higher vocational","Urban Area","","","",""
"Rarely","2012","higher vocational","Rural Area","","","",""
"Rarely","2012","higher education","Urban Area","","","",""
"Rarely","2012","higher education","Rural Area","","","",""
"Never","2012","in school","Urban Area","","","",""
"Never","2012","in school","Rural Area","","","",""
"Never","2012","inadequately","Urban Area","","","",""
"Never","2012","inadequately","Rural Area","","","",""
"Never","2012","general elemantary","Urban Area","","","",""
"Never","2012","general elemantary","Rural Area","","","",""
"Never","2012","middle vocational","Urban Area","","","",""
"Never","2012","middle vocational","Rural Area","","","",""
"Never","2012","vocational + Abi","Urban Area","","","",""
"Never","2012","vocational + Abi","Rural Area","","","",""
"Never","2012","higher vocational","Urban Area","","","",""
"Never","2012","higher vocational","Rural Area","","","",""
"Never","2012","higher education","Urban Area","","","",""
"Never","2012","higher education","Rural Area","","","",""
"Daily","2013","in school","Urban Area","","","",""
"Daily","2013","in school","Rural Area","","","",""
"Daily","2013","inadequately","Urban Area","","","",""
"Daily","2013","inadequately","Rural Area","1","","",""
"Daily","2013","general elemantary","Urban Area","1","","",""
"Daily","2013","general elemantary","Rural Area","2","","",""
"Daily","2013","middle vocational","Urban Area","10","","",""
"Daily","2013","middle vocational","Rural Area","7","","",""
"Daily","2013","vocational + Abi","Urban Area","3","","",""
"Daily","2013","vocational + Abi","Rural Area","2","","",""
"Daily","2013","higher vocational","Urban Area","1","","",""
"Daily","2013","higher vocational","Rural Area","","","",""
"Daily","2013","higher education","Urban Area","6","","",""
"Daily","2013","higher education","Rural Area","1","","",""
"Min 1x per week","2013","in school","Urban Area","11","","",""
"Min 1x per week","2013","in school","Rural Area","6","","",""
"Min 1x per week","2013","inadequately","Urban Area","9","","",""
"Min 1x per week","2013","inadequately","Rural Area","5","","",""
"Min 1x per week","2013","general elemantary","Urban Area","59","0.0270146405698899","0.0193055321934511","0.0347237489463287"
"Min 1x per week","2013","general elemantary","Rural Area","36","0.0331985022700974","0.021480925014638","0.0449160795255568"
"Min 1x per week","2013","middle vocational","Urban Area","261","0.0289514516098453","0.0251250259465104","0.0327778772731802"
"Min 1x per week","2013","middle vocational","Rural Area","177","0.0330118596972169","0.0280846054113669","0.0379391139830669"
"Min 1x per week","2013","vocational + Abi","Urban Area","62","0.0468601420255642","0.0353139458163881","0.0584063382347403"
"Min 1x per week","2013","vocational + Abi","Rural Area","16","","",""
"Min 1x per week","2013","higher vocational","Urban Area","52","0.0445564383379106","0.0318001944736535","0.0573126822021676"
"Min 1x per week","2013","higher vocational","Rural Area","30","0.0455317970968945","0.029828462478743","0.061235131715046"
"Min 1x per week","2013","higher education","Urban Area","287","0.0573666334755943","0.0503330565751429","0.0644002103760457"
"Min 1x per week","2013","higher education","Rural Area","117","0.0784047739508195","0.0653672127419209","0.0914423351597181"
"Min 1x per month","2013","in school","Urban Area","93","0.267886033068137","0.218427968815251","0.317344097321024"
"Min 1x per month","2013","in school","Rural Area","46","0.289885867847544","0.213911795297561","0.365859940397527"
"Min 1x per month","2013","inadequately","Urban Area","25","","",""
"Min 1x per month","2013","inadequately","Rural Area","14","","",""
"Min 1x per month","2013","general elemantary","Urban Area","274","0.138643180613766","0.12221111326494","0.155075247962593"
"Min 1x per month","2013","general elemantary","Rural Area","133","0.145302291219999","0.122253273391007","0.16835130904899"
"Min 1x per month","2013","middle vocational","Urban Area","1808","0.233372121333212","0.223719296434729","0.243024946231695"
"Min 1x per month","2013","middle vocational","Rural Area","1189","0.229901778442832","0.218297887663049","0.241505669222614"
"Min 1x per month","2013","vocational + Abi","Urban Area","402","0.276491842339256","0.252056316185087","0.300927368493425"
"Min 1x per month","2013","vocational + Abi","Rural Area","160","0.32586474149933","0.284237673956398","0.367491809042262"
"Min 1x per month","2013","higher vocational","Urban Area","313","0.286106160312119","0.258164932786657","0.314047387837581"
"Min 1x per month","2013","higher vocational","Rural Area","195","0.287262419333717","0.253177835725127","0.321347002942308"
"Min 1x per month","2013","higher education","Urban Area","1754","0.418359031362692","0.403438742799604","0.433279319925781"
"Min 1x per month","2013","higher education","Rural Area","637","0.380328968503375","0.356783068325728","0.403874868681022"
"Rarely","2013","in school","Urban Area","185","0.646917004736926","0.593542308381919","0.700291701091933"
"Rarely","2013","in school","Rural Area","78","0.579472467003752","0.496811319849981","0.662133614157522"
"Rarely","2013","inadequately","Urban Area","83","0.39378285699376","0.328321694440624","0.459244019546895"
"Rarely","2013","inadequately","Rural Area","43","0.312397866831326","0.227319664889638","0.397476068773015"
"Rarely","2013","general elemantary","Urban Area","885","0.517881403350881","0.494121563909401","0.541641242792361"
"Rarely","2013","general elemantary","Rural Area","472","0.505351521766266","0.472650972291927","0.538052071240604"
"Rarely","2013","middle vocational","Urban Area","4244","0.578589607572017","0.567320862032832","0.589858353111202"
"Rarely","2013","middle vocational","Rural Area","2949","0.588375227099187","0.574803430310905","0.601947023887469"
"Rarely","2013","vocational + Abi","Urban Area","715","0.575125354519522","0.548118719067508","0.602131989971536"
"Rarely","2013","vocational + Abi","Rural Area","274","0.56302159819175","0.518968533790648","0.607074662592851"
"Rarely","2013","higher vocational","Urban Area","565","0.581229650119827","0.550727749416698","0.611731550822956"
"Rarely","2013","higher vocational","Rural Area","396","0.567822657186268","0.5305069984199","0.605138315952636"
"Rarely","2013","higher education","Urban Area","1973","0.478939376413696","0.463829547276237","0.494049205551156"
"Rarely","2013","higher education","Rural Area","792","0.480652066130505","0.456419488678182","0.504884643582829"
"Never","2013","in school","Urban Area","19","","",""
"Never","2013","in school","Rural Area","7","","",""
"Never","2013","inadequately","Urban Area","97","0.47150386171902","0.404622556417061","0.53838516702098"
"Never","2013","inadequately","Rural Area","51","0.488070439292893","0.3963128443496","0.579828034236187"
"Never","2013","general elemantary","Urban Area","480","0.316424365974185","0.294309737488484","0.338538994459886"
"Never","2013","general elemantary","Rural Area","255","0.315686957113685","0.285287512379097","0.346086401848272"
"Never","2013","middle vocational","Urban Area","1053","0.157674776748819","0.149357930895162","0.165991622602475"
"Never","2013","middle vocational","Rural Area","729","0.146937794813021","0.137174047839637","0.156701541786404"
"Never","2013","vocational + Abi","Urban Area","105","0.0963247470454623","0.0802059008675143","0.11244359322341"
"Never","2013","vocational + Abi","Rural Area","35","0.0740692285238087","0.0508101888406467","0.0973282682069706"
"Never","2013","higher vocational","Urban Area","74","0.0879330912964425","0.070424363930522","0.105441818662363"
"Never","2013","higher vocational","Rural Area","56","0.0993831263831205","0.0768469556741044","0.121919297092136"
"Never","2013","higher education","Urban Area","179","0.0434438560677881","0.0372779831482091","0.049609728987367"
"Never","2013","higher education","Rural Area","86","0.060596336455821","0.0490244461655851","0.072168226746057"
"Daily","2014","in school","Urban Area","","","",""
"Daily","2014","in school","Rural Area","","","",""
"Daily","2014","inadequately","Urban Area","","","",""
"Daily","2014","inadequately","Rural Area","","","",""
"Daily","2014","general elemantary","Urban Area","","","",""
"Daily","2014","general elemantary","Rural Area","","","",""
"Daily","2014","middle vocational","Urban Area","","","",""
"Daily","2014","middle vocational","Rural Area","","","",""
"Daily","2014","vocational + Abi","Urban Area","","","",""
"Daily","2014","vocational + Abi","Rural Area","","","",""
"Daily","2014","higher vocational","Urban Area","","","",""
"Daily","2014","higher vocational","Rural Area","","","",""
"Daily","2014","higher education","Urban Area","","","",""
"Daily","2014","higher education","Rural Area","","","",""
"Min 1x per week","2014","in school","Urban Area","","","",""
"Min 1x per week","2014","in school","Rural Area","","","",""
"Min 1x per week","2014","inadequately","Urban Area","","","",""
"Min 1x per week","2014","inadequately","Rural Area","","","",""
"Min 1x per week","2014","general elemantary","Urban Area","","","",""
"Min 1x per week","2014","general elemantary","Rural Area","","","",""
"Min 1x per week","2014","middle vocational","Urban Area","","","",""
"Min 1x per week","2014","middle vocational","Rural Area","","","",""
"Min 1x per week","2014","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2014","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2014","higher vocational","Urban Area","","","",""
"Min 1x per week","2014","higher vocational","Rural Area","","","",""
"Min 1x per week","2014","higher education","Urban Area","","","",""
"Min 1x per week","2014","higher education","Rural Area","","","",""
"Min 1x per month","2014","in school","Urban Area","","","",""
"Min 1x per month","2014","in school","Rural Area","","","",""
"Min 1x per month","2014","inadequately","Urban Area","","","",""
"Min 1x per month","2014","inadequately","Rural Area","","","",""
"Min 1x per month","2014","general elemantary","Urban Area","","","",""
"Min 1x per month","2014","general elemantary","Rural Area","","","",""
"Min 1x per month","2014","middle vocational","Urban Area","","","",""
"Min 1x per month","2014","middle vocational","Rural Area","","","",""
"Min 1x per month","2014","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2014","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2014","higher vocational","Urban Area","","","",""
"Min 1x per month","2014","higher vocational","Rural Area","","","",""
"Min 1x per month","2014","higher education","Urban Area","","","",""
"Min 1x per month","2014","higher education","Rural Area","","","",""
"Rarely","2014","in school","Urban Area","","","",""
"Rarely","2014","in school","Rural Area","","","",""
"Rarely","2014","inadequately","Urban Area","","","",""
"Rarely","2014","inadequately","Rural Area","","","",""
"Rarely","2014","general elemantary","Urban Area","","","",""
"Rarely","2014","general elemantary","Rural Area","","","",""
"Rarely","2014","middle vocational","Urban Area","","","",""
"Rarely","2014","middle vocational","Rural Area","","","",""
"Rarely","2014","vocational + Abi","Urban Area","","","",""
"Rarely","2014","vocational + Abi","Rural Area","","","",""
"Rarely","2014","higher vocational","Urban Area","","","",""
"Rarely","2014","higher vocational","Rural Area","","","",""
"Rarely","2014","higher education","Urban Area","","","",""
"Rarely","2014","higher education","Rural Area","","","",""
"Never","2014","in school","Urban Area","","","",""
"Never","2014","in school","Rural Area","","","",""
"Never","2014","inadequately","Urban Area","","","",""
"Never","2014","inadequately","Rural Area","","","",""
"Never","2014","general elemantary","Urban Area","","","",""
"Never","2014","general elemantary","Rural Area","","","",""
"Never","2014","middle vocational","Urban Area","","","",""
"Never","2014","middle vocational","Rural Area","","","",""
"Never","2014","vocational + Abi","Urban Area","","","",""
"Never","2014","vocational + Abi","Rural Area","","","",""
"Never","2014","higher vocational","Urban Area","","","",""
"Never","2014","higher vocational","Rural Area","","","",""
"Never","2014","higher education","Urban Area","","","",""
"Never","2014","higher education","Rural Area","","","",""
"Daily","2015","in school","Urban Area","","","",""
"Daily","2015","in school","Rural Area","","","",""
"Daily","2015","inadequately","Urban Area","","","",""
"Daily","2015","inadequately","Rural Area","","","",""
"Daily","2015","general elemantary","Urban Area","","","",""
"Daily","2015","general elemantary","Rural Area","","","",""
"Daily","2015","middle vocational","Urban Area","","","",""
"Daily","2015","middle vocational","Rural Area","","","",""
"Daily","2015","vocational + Abi","Urban Area","","","",""
"Daily","2015","vocational + Abi","Rural Area","","","",""
"Daily","2015","higher vocational","Urban Area","","","",""
"Daily","2015","higher vocational","Rural Area","","","",""
"Daily","2015","higher education","Urban Area","","","",""
"Daily","2015","higher education","Rural Area","","","",""
"Min 1x per week","2015","in school","Urban Area","","","",""
"Min 1x per week","2015","in school","Rural Area","","","",""
"Min 1x per week","2015","inadequately","Urban Area","","","",""
"Min 1x per week","2015","inadequately","Rural Area","","","",""
"Min 1x per week","2015","general elemantary","Urban Area","","","",""
"Min 1x per week","2015","general elemantary","Rural Area","","","",""
"Min 1x per week","2015","middle vocational","Urban Area","","","",""
"Min 1x per week","2015","middle vocational","Rural Area","","","",""
"Min 1x per week","2015","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2015","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2015","higher vocational","Urban Area","","","",""
"Min 1x per week","2015","higher vocational","Rural Area","","","",""
"Min 1x per week","2015","higher education","Urban Area","","","",""
"Min 1x per week","2015","higher education","Rural Area","","","",""
"Min 1x per month","2015","in school","Urban Area","","","",""
"Min 1x per month","2015","in school","Rural Area","","","",""
"Min 1x per month","2015","inadequately","Urban Area","","","",""
"Min 1x per month","2015","inadequately","Rural Area","","","",""
"Min 1x per month","2015","general elemantary","Urban Area","","","",""
"Min 1x per month","2015","general elemantary","Rural Area","","","",""
"Min 1x per month","2015","middle vocational","Urban Area","","","",""
"Min 1x per month","2015","middle vocational","Rural Area","","","",""
"Min 1x per month","2015","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2015","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2015","higher vocational","Urban Area","","","",""
"Min 1x per month","2015","higher vocational","Rural Area","","","",""
"Min 1x per month","2015","higher education","Urban Area","","","",""
"Min 1x per month","2015","higher education","Rural Area","","","",""
"Rarely","2015","in school","Urban Area","","","",""
"Rarely","2015","in school","Rural Area","","","",""
"Rarely","2015","inadequately","Urban Area","","","",""
"Rarely","2015","inadequately","Rural Area","","","",""
"Rarely","2015","general elemantary","Urban Area","","","",""
"Rarely","2015","general elemantary","Rural Area","","","",""
"Rarely","2015","middle vocational","Urban Area","","","",""
"Rarely","2015","middle vocational","Rural Area","","","",""
"Rarely","2015","vocational + Abi","Urban Area","","","",""
"Rarely","2015","vocational + Abi","Rural Area","","","",""
"Rarely","2015","higher vocational","Urban Area","","","",""
"Rarely","2015","higher vocational","Rural Area","","","",""
"Rarely","2015","higher education","Urban Area","","","",""
"Rarely","2015","higher education","Rural Area","","","",""
"Never","2015","in school","Urban Area","","","",""
"Never","2015","in school","Rural Area","","","",""
"Never","2015","inadequately","Urban Area","","","",""
"Never","2015","inadequately","Rural Area","","","",""
"Never","2015","general elemantary","Urban Area","","","",""
"Never","2015","general elemantary","Rural Area","","","",""
"Never","2015","middle vocational","Urban Area","","","",""
"Never","2015","middle vocational","Rural Area","","","",""
"Never","2015","vocational + Abi","Urban Area","","","",""
"Never","2015","vocational + Abi","Rural Area","","","",""
"Never","2015","higher vocational","Urban Area","","","",""
"Never","2015","higher vocational","Rural Area","","","",""
"Never","2015","higher education","Urban Area","","","",""
"Never","2015","higher education","Rural Area","","","",""
"Daily","2016","in school","Urban Area","","","",""
"Daily","2016","in school","Rural Area","","","",""
"Daily","2016","inadequately","Urban Area","","","",""
"Daily","2016","inadequately","Rural Area","","","",""
"Daily","2016","general elemantary","Urban Area","","","",""
"Daily","2016","general elemantary","Rural Area","","","",""
"Daily","2016","middle vocational","Urban Area","","","",""
"Daily","2016","middle vocational","Rural Area","","","",""
"Daily","2016","vocational + Abi","Urban Area","","","",""
"Daily","2016","vocational + Abi","Rural Area","","","",""
"Daily","2016","higher vocational","Urban Area","","","",""
"Daily","2016","higher vocational","Rural Area","","","",""
"Daily","2016","higher education","Urban Area","","","",""
"Daily","2016","higher education","Rural Area","","","",""
"Min 1x per week","2016","in school","Urban Area","","","",""
"Min 1x per week","2016","in school","Rural Area","","","",""
"Min 1x per week","2016","inadequately","Urban Area","","","",""
"Min 1x per week","2016","inadequately","Rural Area","","","",""
"Min 1x per week","2016","general elemantary","Urban Area","","","",""
"Min 1x per week","2016","general elemantary","Rural Area","","","",""
"Min 1x per week","2016","middle vocational","Urban Area","","","",""
"Min 1x per week","2016","middle vocational","Rural Area","","","",""
"Min 1x per week","2016","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2016","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2016","higher vocational","Urban Area","","","",""
"Min 1x per week","2016","higher vocational","Rural Area","","","",""
"Min 1x per week","2016","higher education","Urban Area","","","",""
"Min 1x per week","2016","higher education","Rural Area","","","",""
"Min 1x per month","2016","in school","Urban Area","","","",""
"Min 1x per month","2016","in school","Rural Area","","","",""
"Min 1x per month","2016","inadequately","Urban Area","","","",""
"Min 1x per month","2016","inadequately","Rural Area","","","",""
"Min 1x per month","2016","general elemantary","Urban Area","","","",""
"Min 1x per month","2016","general elemantary","Rural Area","","","",""
"Min 1x per month","2016","middle vocational","Urban Area","","","",""
"Min 1x per month","2016","middle vocational","Rural Area","","","",""
"Min 1x per month","2016","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2016","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2016","higher vocational","Urban Area","","","",""
"Min 1x per month","2016","higher vocational","Rural Area","","","",""
"Min 1x per month","2016","higher education","Urban Area","","","",""
"Min 1x per month","2016","higher education","Rural Area","","","",""
"Rarely","2016","in school","Urban Area","","","",""
"Rarely","2016","in school","Rural Area","","","",""
"Rarely","2016","inadequately","Urban Area","","","",""
"Rarely","2016","inadequately","Rural Area","","","",""
"Rarely","2016","general elemantary","Urban Area","","","",""
"Rarely","2016","general elemantary","Rural Area","","","",""
"Rarely","2016","middle vocational","Urban Area","","","",""
"Rarely","2016","middle vocational","Rural Area","","","",""
"Rarely","2016","vocational + Abi","Urban Area","","","",""
"Rarely","2016","vocational + Abi","Rural Area","","","",""
"Rarely","2016","higher vocational","Urban Area","","","",""
"Rarely","2016","higher vocational","Rural Area","","","",""
"Rarely","2016","higher education","Urban Area","","","",""
"Rarely","2016","higher education","Rural Area","","","",""
"Never","2016","in school","Urban Area","","","",""
"Never","2016","in school","Rural Area","","","",""
"Never","2016","inadequately","Urban Area","","","",""
"Never","2016","inadequately","Rural Area","","","",""
"Never","2016","general elemantary","Urban Area","","","",""
"Never","2016","general elemantary","Rural Area","","","",""
"Never","2016","middle vocational","Urban Area","","","",""
"Never","2016","middle vocational","Rural Area","","","",""
"Never","2016","vocational + Abi","Urban Area","","","",""
"Never","2016","vocational + Abi","Rural Area","","","",""
"Never","2016","higher vocational","Urban Area","","","",""
"Never","2016","higher vocational","Rural Area","","","",""
"Never","2016","higher education","Urban Area","","","",""
"Never","2016","higher education","Rural Area","","","",""
"Daily","2017","in school","Urban Area","1","","",""
"Daily","2017","in school","Rural Area","","","",""
"Daily","2017","inadequately","Urban Area","14","","",""
"Daily","2017","inadequately","Rural Area","5","","",""
"Daily","2017","general elemantary","Urban Area","12","","",""
"Daily","2017","general elemantary","Rural Area","4","","",""
"Daily","2017","middle vocational","Urban Area","12","","",""
"Daily","2017","middle vocational","Rural Area","3","","",""
"Daily","2017","vocational + Abi","Urban Area","","","",""
"Daily","2017","vocational + Abi","Rural Area","","","",""
"Daily","2017","higher vocational","Urban Area","","","",""
"Daily","2017","higher vocational","Rural Area","","","",""
"Daily","2017","higher education","Urban Area","9","","",""
"Daily","2017","higher education","Rural Area","2","","",""
"Min 1x per week","2017","in school","Urban Area","1","","",""
"Min 1x per week","2017","in school","Rural Area","1","","",""
"Min 1x per week","2017","inadequately","Urban Area","112","0.0603108473041826","0.0483508636374793","0.0722708309708859"
"Min 1x per week","2017","inadequately","Rural Area","35","0.0693807021135227","0.049523038909264","0.0892383653177814"
"Min 1x per week","2017","general elemantary","Urban Area","68","0.0941365410794538","0.073429792959099","0.114843289199808"
"Min 1x per week","2017","general elemantary","Rural Area","24","","",""
"Min 1x per week","2017","middle vocational","Urban Area","73","0.109607532738058","0.0853285507595571","0.133886514716558"
"Min 1x per week","2017","middle vocational","Rural Area","24","","",""
"Min 1x per week","2017","vocational + Abi","Urban Area","7","","",""
"Min 1x per week","2017","vocational + Abi","Rural Area","2","","",""
"Min 1x per week","2017","higher vocational","Urban Area","","","",""
"Min 1x per week","2017","higher vocational","Rural Area","","","",""
"Min 1x per week","2017","higher education","Urban Area","72","0.134909373426055","0.109382023144989","0.160436723707121"
"Min 1x per week","2017","higher education","Rural Area","24","","",""
"Min 1x per month","2017","in school","Urban Area","4","","",""
"Min 1x per month","2017","in school","Rural Area","3","","",""
