"pli0082","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2013","Hesse","general elemantary","6","","",""
"Min 1x per week","2013","Hesse","middle vocational","29","","",""
"Min 1x per week","2013","Hesse","vocational + Abi","6","","",""
"Min 1x per week","2013","Hesse","higher vocational","5","","",""
"Min 1x per week","2013","Hesse","higher education","26","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","in school","","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","inadequately","3","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","general elemantary","6","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","middle vocational","29","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","vocational + Abi","3","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","higher vocational","6","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","higher education","22","","",""
"Min 1x per week","2013","Baden-Württemberg","in school","2","","",""
"Min 1x per week","2013","Baden-Württemberg","inadequately","","","",""
"Min 1x per week","2013","Baden-Württemberg","general elemantary","13","","",""
"Min 1x per week","2013","Baden-Württemberg","middle vocational","55","0.0363852675448747","0.026587350515573","0.0461831845741763"
"Min 1x per week","2013","Baden-Württemberg","vocational + Abi","12","","",""
"Min 1x per week","2013","Baden-Württemberg","higher vocational","18","","",""
"Min 1x per week","2013","Baden-Württemberg","higher education","54","0.0780969514646247","0.0583182374756175","0.097875665453632"
"Min 1x per week","2013","Bavaria","in school","4","","",""
"Min 1x per week","2013","Bavaria","inadequately","2","","",""
"Min 1x per week","2013","Bavaria","general elemantary","19","","",""
"Min 1x per week","2013","Bavaria","middle vocational","92","0.0385956716461263","0.0303823150184457","0.0468090282738068"
"Min 1x per week","2013","Bavaria","vocational + Abi","10","","",""
"Min 1x per week","2013","Bavaria","higher vocational","11","","",""
"Min 1x per week","2013","Bavaria","higher education","67","0.0638432265435947","0.0469445858314462","0.0807418672557431"
"Min 1x per week","2013","Berlin","in school","3","","",""
"Min 1x per week","2013","Berlin","inadequately","1","","",""
"Min 1x per week","2013","Berlin","general elemantary","1","","",""
"Min 1x per week","2013","Berlin","middle vocational","15","","",""
"Min 1x per week","2013","Berlin","vocational + Abi","1","","",""
"Min 1x per week","2013","Berlin","higher vocational","3","","",""
"Min 1x per week","2013","Berlin","higher education","28","","",""
"Min 1x per week","2013","Brandenburg","in school","2","","",""
"Min 1x per week","2013","Brandenburg","inadequately","","","",""
"Min 1x per week","2013","Brandenburg","general elemantary","1","","",""
"Min 1x per week","2013","Brandenburg","middle vocational","10","","",""
"Min 1x per week","2013","Brandenburg","vocational + Abi","","","",""
"Min 1x per week","2013","Brandenburg","higher vocational","1","","",""
"Min 1x per week","2013","Brandenburg","higher education","9","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","in school","1","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","inadequately","2","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","general elemantary","2","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","middle vocational","17","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","vocational + Abi","2","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","higher vocational","3","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","higher education","15","","",""
"Min 1x per week","2013","Saxony","in school","","","",""
"Min 1x per week","2013","Saxony","inadequately","","","",""
"Min 1x per week","2013","Saxony","general elemantary","6","","",""
"Min 1x per week","2013","Saxony","middle vocational","35","0.0405628976628978","0.0277945069504454","0.0533312883753501"
"Min 1x per week","2013","Saxony","vocational + Abi","4","","",""
"Min 1x per week","2013","Saxony","higher vocational","10","","",""
"Min 1x per week","2013","Saxony","higher education","37","0.0782747568688575","0.0535124855359666","0.103037028201748"
"Min 1x per week","2013","Saxony-Anhalt","in school","","","",""
"Min 1x per week","2013","Saxony-Anhalt","inadequately","","","",""
"Min 1x per week","2013","Saxony-Anhalt","general elemantary","3","","",""
"Min 1x per week","2013","Saxony-Anhalt","middle vocational","16","","",""
"Min 1x per week","2013","Saxony-Anhalt","vocational + Abi","2","","",""
"Min 1x per week","2013","Saxony-Anhalt","higher vocational","1","","",""
"Min 1x per week","2013","Saxony-Anhalt","higher education","11","","",""
"Min 1x per week","2013","Thuringia","in school","","","",""
"Min 1x per week","2013","Thuringia","inadequately","","","",""
"Min 1x per week","2013","Thuringia","general elemantary","","","",""
"Min 1x per week","2013","Thuringia","middle vocational","9","","",""
"Min 1x per week","2013","Thuringia","vocational + Abi","1","","",""
"Min 1x per week","2013","Thuringia","higher vocational","4","","",""
"Min 1x per week","2013","Thuringia","higher education","17","","",""
"Min 1x per month","2013","Schleswig-Holstein","in school","12","","",""
"Min 1x per month","2013","Schleswig-Holstein","inadequately","1","","",""
"Min 1x per month","2013","Schleswig-Holstein","general elemantary","11","","",""
"Min 1x per month","2013","Schleswig-Holstein","middle vocational","132","0.266445195170861","0.226433965464993","0.306456424876728"
"Min 1x per month","2013","Schleswig-Holstein","vocational + Abi","30","0.280665100721334","0.181583202615859","0.37974699882681"
"Min 1x per month","2013","Schleswig-Holstein","higher vocational","20","","",""
"Min 1x per month","2013","Schleswig-Holstein","higher education","55","0.429196488681354","0.349454211880051","0.508938765482657"
"Min 1x per month","2013","Hamburg","in school","2","","",""
"Min 1x per month","2013","Hamburg","inadequately","","","",""
"Min 1x per month","2013","Hamburg","general elemantary","6","","",""
"Min 1x per month","2013","Hamburg","middle vocational","57","0.261382313875302","0.195525913930002","0.327238713820601"
"Min 1x per month","2013","Hamburg","vocational + Abi","11","","",""
"Min 1x per month","2013","Hamburg","higher vocational","10","","",""
"Min 1x per month","2013","Hamburg","higher education","62","0.463738694759227","0.377008338834732","0.550469050683721"
"Min 1x per month","2013","Lower Saxony","in school","19","","",""
"Min 1x per month","2013","Lower Saxony","inadequately","8","","",""
"Min 1x per month","2013","Lower Saxony","general elemantary","55","0.165871593525818","0.124663892452419","0.207079294599217"
"Min 1x per month","2013","Lower Saxony","middle vocational","306","0.225371858790584","0.202050006996152","0.248693710585016"
"Min 1x per month","2013","Lower Saxony","vocational + Abi","50","0.295563656240985","0.225081116431902","0.366046196050069"
"Min 1x per month","2013","Lower Saxony","higher vocational","41","0.272980597259495","0.198108926001681","0.347852268517309"
"Min 1x per month","2013","Lower Saxony","higher education","206","0.468073235748707","0.423711065697272","0.512435405800142"
"Min 1x per month","2013","Bremen","in school","","","",""
"Min 1x per month","2013","Bremen","inadequately","3","","",""
"Min 1x per month","2013","Bremen","general elemantary","4","","",""
"Min 1x per month","2013","Bremen","middle vocational","21","","",""
"Min 1x per month","2013","Bremen","vocational + Abi","1","","",""
"Min 1x per month","2013","Bremen","higher vocational","2","","",""
"Min 1x per month","2013","Bremen","higher education","23","","",""
"Min 1x per month","2013","North Rhine-Westphalia","in school","42","0.272447408460831","0.195318596327814","0.349576220593848"
"Min 1x per month","2013","North Rhine-Westphalia","inadequately","10","","",""
"Min 1x per month","2013","North Rhine-Westphalia","general elemantary","95","0.143854848097753","0.116407257869662","0.171302438325844"
"Min 1x per month","2013","North Rhine-Westphalia","middle vocational","515","0.220752013603662","0.203560964824214","0.237943062383111"
"Min 1x per month","2013","North Rhine-Westphalia","vocational + Abi","155","0.278510087633336","0.23949076660752","0.317529408659152"
"Min 1x per month","2013","North Rhine-Westphalia","higher vocational","94","0.296915838850466","0.244510322403922","0.34932135529701"
"Min 1x per month","2013","North Rhine-Westphalia","higher education","435","0.383980057885642","0.355368709715361","0.412591406055924"
"Min 1x per month","2013","Hesse","in school","9","","",""
"Min 1x per month","2013","Hesse","inadequately","3","","",""
"Min 1x per month","2013","Hesse","general elemantary","30","0.157338799423235","0.102922590447278","0.211755008399191"
"Min 1x per month","2013","Hesse","middle vocational","163","0.198569400758327","0.170114063464504","0.22702473805215"
"Min 1x per month","2013","Hesse","vocational + Abi","49","0.302014007503981","0.228539047539097","0.375488967468865"
"Min 1x per month","2013","Hesse","higher vocational","31","0.251073983863822","0.1624656658241","0.339682301903543"
"Min 1x per month","2013","Hesse","higher education","189","0.403253752153334","0.359819324005102","0.446688180301567"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","in school","7","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","inadequately","3","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","general elemantary","29","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","middle vocational","155","0.24285820591135","0.211137376377615","0.274579035445084"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","vocational + Abi","25","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","higher vocational","16","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","higher education","97","0.362456685185245","0.303222729557801","0.421690640812688"
"Min 1x per month","2013","Baden-Württemberg","in school","12","","",""
"Min 1x per month","2013","Baden-Württemberg","inadequately","","","",""
"Min 1x per month","2013","Baden-Württemberg","general elemantary","52","0.122898031028512","0.0881525333667567","0.157643528690268"
"Min 1x per month","2013","Baden-Württemberg","middle vocational","387","0.275676664936463","0.252294458149745","0.299058871723181"
"Min 1x per month","2013","Baden-Württemberg","vocational + Abi","69","0.265921816861455","0.205587746697443","0.326255887025467"
"Min 1x per month","2013","Baden-Württemberg","higher vocational","76","0.300273451884026","0.240246439855888","0.360300463912164"
"Min 1x per month","2013","Baden-Württemberg","higher education","337","0.450306758161247","0.413633219675473","0.486980296647022"
"Min 1x per month","2013","Bavaria","in school","22","","",""
"Min 1x per month","2013","Bavaria","inadequately","7","","",""
"Min 1x per month","2013","Bavaria","general elemantary","72","0.153568500088895","0.118670290823875","0.188466709353916"
"Min 1x per month","2013","Bavaria","middle vocational","561","0.240559149300763","0.222334622558164","0.258783676043361"
"Min 1x per month","2013","Bavaria","vocational + Abi","71","0.398363732987332","0.334678012989208","0.462049452985456"
"Min 1x per month","2013","Bavaria","higher vocational","92","0.297356660819267","0.245018243795231","0.349695077843303"
"Min 1x per month","2013","Bavaria","higher education","376","0.493868409172372","0.459309707938028","0.528427110406717"
"Min 1x per month","2013","Berlin","in school","3","","",""
"Min 1x per month","2013","Berlin","inadequately","1","","",""
"Min 1x per month","2013","Berlin","general elemantary","9","","",""
"Min 1x per month","2013","Berlin","middle vocational","91","0.219859912260761","0.178913944664327","0.260805879857195"
"Min 1x per month","2013","Berlin","vocational + Abi","20","","",""
"Min 1x per month","2013","Berlin","higher vocational","14","","",""
"Min 1x per month","2013","Berlin","higher education","142","0.353129493023284","0.304364229133015","0.401894756913553"
"Min 1x per month","2013","Brandenburg","in school","3","","",""
"Min 1x per month","2013","Brandenburg","inadequately","","","",""
"Min 1x per month","2013","Brandenburg","general elemantary","6","","",""
"Min 1x per month","2013","Brandenburg","middle vocational","86","0.176298670311453","0.14338670031716","0.209210640305745"
"Min 1x per month","2013","Brandenburg","vocational + Abi","12","","",""
"Min 1x per month","2013","Brandenburg","higher vocational","16","","",""
"Min 1x per month","2013","Brandenburg","higher education","100","0.340631927067448","0.283025883303148","0.398237970831748"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","in school","","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","inadequately","1","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","general elemantary","3","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","middle vocational","88","0.290292094818492","0.240404569975379","0.340179619661604"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","vocational + Abi","10","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","higher vocational","17","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","higher education","54","0.343809460991215","0.265130617576598","0.422488304405832"
"Min 1x per month","2013","Saxony","in school","6","","",""
"Min 1x per month","2013","Saxony","inadequately","","","",""
"Min 1x per month","2013","Saxony","general elemantary","15","","",""
"Min 1x per month","2013","Saxony","middle vocational","199","0.201545926519597","0.175581699000244","0.227510154038949"
"Min 1x per month","2013","Saxony","vocational + Abi","26","","",""
"Min 1x per month","2013","Saxony","higher vocational","36","0.267322510978387","0.193215039159037","0.341429982797737"
"Min 1x per month","2013","Saxony","higher education","172","0.342216336000001","0.298477141180767","0.385955530819236"
"Min 1x per month","2013","Saxony-Anhalt","in school","1","","",""
"Min 1x per month","2013","Saxony-Anhalt","inadequately","1","","",""
"Min 1x per month","2013","Saxony-Anhalt","general elemantary","13","","",""
"Min 1x per month","2013","Saxony-Anhalt","middle vocational","124","0.277836569607314","0.239483961937176","0.316189177277452"
"Min 1x per month","2013","Saxony-Anhalt","vocational + Abi","17","","",""
"Min 1x per month","2013","Saxony-Anhalt","higher vocational","19","","",""
"Min 1x per month","2013","Saxony-Anhalt","higher education","80","0.351897419505811","0.288791998713083","0.41500284029854"
"Min 1x per month","2013","Thuringia","in school","1","","",""
"Min 1x per month","2013","Thuringia","inadequately","1","","",""
"Min 1x per month","2013","Thuringia","general elemantary","7","","",""
"Min 1x per month","2013","Thuringia","middle vocational","112","0.156241621346657","0.127140822110541","0.185342420582773"
"Min 1x per month","2013","Thuringia","vocational + Abi","16","","",""
"Min 1x per month","2013","Thuringia","higher vocational","24","","",""
"Min 1x per month","2013","Thuringia","higher education","63","0.327382083906469","0.264214854219516","0.390549313593423"
"Rarely","2013","Schleswig-Holstein","in school","7","","",""
"Rarely","2013","Schleswig-Holstein","inadequately","6","","",""
"Rarely","2013","Schleswig-Holstein","general elemantary","59","0.632136120018332","0.536662381239334","0.727609858797331"
"Rarely","2013","Schleswig-Holstein","middle vocational","265","0.571279560319582","0.526490380749659","0.616068739889505"
"Rarely","2013","Schleswig-Holstein","vocational + Abi","41","0.619163317684559","0.512083766731661","0.726242868637457"
"Rarely","2013","Schleswig-Holstein","higher vocational","28","","",""
"Rarely","2013","Schleswig-Holstein","higher education","72","0.443888224945694","0.363843062362486","0.523933387528903"
"Rarely","2013","Hamburg","in school","3","","",""
"Rarely","2013","Hamburg","inadequately","1","","",""
"Rarely","2013","Hamburg","general elemantary","13","","",""
"Rarely","2013","Hamburg","middle vocational","87","0.551822035078244","0.47728453802192","0.626359532134568"
"Rarely","2013","Hamburg","vocational + Abi","19","","",""
"Rarely","2013","Hamburg","higher vocational","13","","",""
"Rarely","2013","Hamburg","higher education","48","0.461156816901291","0.3744602812885","0.547853352514083"
"Rarely","2013","Lower Saxony","in school","26","","",""
"Rarely","2013","Lower Saxony","inadequately","18","","",""
"Rarely","2013","Lower Saxony","general elemantary","173","0.539170782125746","0.483949167551397","0.594392396700095"
"Rarely","2013","Lower Saxony","middle vocational","755","0.627460667301359","0.60047421019069","0.654447124412027"
"Rarely","2013","Lower Saxony","vocational + Abi","89","0.494910027915346","0.417680629312975","0.572139426517717"
"Rarely","2013","Lower Saxony","higher vocational","78","0.547326450901979","0.463670967239286","0.630981934564671"
"Rarely","2013","Lower Saxony","higher education","228","0.400508746514623","0.356944783123899","0.444072709905347"
"Rarely","2013","Bremen","in school","3","","",""
"Rarely","2013","Bremen","inadequately","1","","",""
"Rarely","2013","Bremen","general elemantary","10","","",""
"Rarely","2013","Bremen","middle vocational","44","0.565767351815173","0.457153985226237","0.674380718404109"
"Rarely","2013","Bremen","vocational + Abi","9","","",""
"Rarely","2013","Bremen","higher vocational","1","","",""
"Rarely","2013","Bremen","higher education","23","","",""
"Rarely","2013","North Rhine-Westphalia","in school","74","0.612439654895279","0.528039270474725","0.696840039315832"
"Rarely","2013","North Rhine-Westphalia","inadequately","32","0.257398907326474","0.164455247502879","0.350342567150068"
"Rarely","2013","North Rhine-Westphalia","general elemantary","330","0.508884446795156","0.469785081996131","0.547983811594182"
"Rarely","2013","North Rhine-Westphalia","middle vocational","1317","0.578609336804559","0.558142658449091","0.599076015160026"
"Rarely","2013","North Rhine-Westphalia","vocational + Abi","293","0.570727900305963","0.527643009702809","0.613812790909116"
"Rarely","2013","North Rhine-Westphalia","higher vocational","172","0.61164089363534","0.555739624363225","0.667542162907455"
"Rarely","2013","North Rhine-Westphalia","higher education","563","0.515630215560515","0.486230420519147","0.545030010601882"
"Rarely","2013","Hesse","in school","27","","",""
"Rarely","2013","Hesse","inadequately","14","","",""
"Rarely","2013","Hesse","general elemantary","82","0.400246625222123","0.327025894763863","0.473467355680383"
"Rarely","2013","Hesse","middle vocational","462","0.625451711778329","0.590927369291598","0.659976054265061"
"Rarely","2013","Hesse","vocational + Abi","83","0.568423850031887","0.489161430439722","0.647686269624051"
"Rarely","2013","Hesse","higher vocational","50","0.597850856966534","0.497656288486406","0.698045425446661"
"Rarely","2013","Hesse","higher education","240","0.494982214466877","0.450713370116358","0.539251058817396"
"Rarely","2013","Rhineland-Palatinate,Saarland","in school","14","","",""
"Rarely","2013","Rhineland-Palatinate,Saarland","inadequately","2","","",""
"Rarely","2013","Rhineland-Palatinate,Saarland","general elemantary","101","0.523539813851671","0.454147763812585","0.592931863890757"
"Rarely","2013","Rhineland-Palatinate,Saarland","middle vocational","403","0.553437026174493","0.516661830169136","0.59021222217985"
"Rarely","2013","Rhineland-Palatinate,Saarland","vocational + Abi","52","0.634939543188194","0.537090811482793","0.732788274893594"
"Rarely","2013","Rhineland-Palatinate,Saarland","higher vocational","59","0.614377377703062","0.515452510371761","0.713302245034362"
"Rarely","2013","Rhineland-Palatinate,Saarland","higher education","127","0.55095498548757","0.489664815116555","0.612245155858584"
"Rarely","2013","Baden-Württemberg","in school","34","0.733219521031351","0.610628934672372","0.855810107390331"
"Rarely","2013","Baden-Württemberg","inadequately","15","","",""
"Rarely","2013","Baden-Württemberg","general elemantary","200","0.602769305025937","0.55098501870131","0.654553591350563"
"Rarely","2013","Baden-Württemberg","middle vocational","780","0.558706641317268","0.532724504331533","0.584688778303002"
"Rarely","2013","Baden-Württemberg","vocational + Abi","109","0.630652618111311","0.56474629324097","0.696558942981652"
"Rarely","2013","Baden-Württemberg","higher vocational","114","0.526661340307325","0.461276692280277","0.592045988334373"
"Rarely","2013","Baden-Württemberg","higher education","300","0.449654139384875","0.412985437630255","0.486322841139496"
"Rarely","2013","Bavaria","in school","37","0.631396733309739","0.513204521701369","0.749588944918109"
"Rarely","2013","Bavaria","inadequately","17","","",""
"Rarely","2013","Bavaria","general elemantary","214","0.460932277596509","0.412682380926109","0.50918217426691"
"Rarely","2013","Bavaria","middle vocational","1213","0.578647004490819","0.557593313714221","0.599700695267416"
"Rarely","2013","Bavaria","vocational + Abi","126","0.458993763607228","0.394169186760396","0.523818340454059"
"Rarely","2013","Bavaria","higher vocational","168","0.574967158931876","0.518363169070043","0.631571148793709"
"Rarely","2013","Bavaria","higher education","326","0.386842982002573","0.353178395879315","0.42050756812583"
"Rarely","2013","Berlin","in school","8","","",""
"Rarely","2013","Berlin","inadequately","5","","",""
"Rarely","2013","Berlin","general elemantary","31","0.572617736508893","0.451418816636659","0.693816656381127"
"Rarely","2013","Berlin","middle vocational","216","0.579580645917805","0.5307772431926","0.62838404864301"
"Rarely","2013","Berlin","vocational + Abi","30","0.670592219494671","0.549635423100299","0.791549015889043"
"Rarely","2013","Berlin","higher vocational","40","0.775767869571162","0.671103710314437","0.880432028827888"
"Rarely","2013","Berlin","higher education","184","0.538508248701744","0.487643950184896","0.589372547218592"
"Rarely","2013","Brandenburg","in school","6","","",""
"Rarely","2013","Brandenburg","inadequately","1","","",""
"Rarely","2013","Brandenburg","general elemantary","37","0.563497687000153","0.451996205345168","0.674999168655138"
"Rarely","2013","Brandenburg","middle vocational","314","0.607830611015392","0.565663620505924","0.64999760152486"
"Rarely","2013","Brandenburg","vocational + Abi","43","0.718685888002114","0.605849677704855","0.831522098299373"
"Rarely","2013","Brandenburg","higher vocational","50","0.641248299303878","0.528888962160802","0.753607636446954"
"Rarely","2013","Brandenburg","higher education","135","0.536308494503186","0.47569304572371","0.596923943282661"
"Rarely","2013","Mecklenburg-Western Pomerania","in school","4","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","inadequately","","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","general elemantary","12","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","middle vocational","154","0.517121072604532","0.462198638620061","0.572043506589004"
"Rarely","2013","Mecklenburg-Western Pomerania","vocational + Abi","12","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","higher vocational","27","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","higher education","66","0.491558761073822","0.408746969992657","0.574370552154987"
"Rarely","2013","Saxony","in school","9","","",""
"Rarely","2013","Saxony","inadequately","4","","",""
"Rarely","2013","Saxony","general elemantary","36","0.378311124809693","0.27867002807154","0.477952221547847"
"Rarely","2013","Saxony","middle vocational","530","0.59124858017105","0.559430196398321","0.623066963943779"
"Rarely","2013","Saxony","vocational + Abi","40","0.561639066399041","0.450084880576621","0.673193252221462"
"Rarely","2013","Saxony","higher vocational","78","0.55990913956807","0.476786799597532","0.643031479538607"
"Rarely","2013","Saxony","higher education","217","0.503253654289328","0.457160154698013","0.549347153880644"
"Rarely","2013","Saxony-Anhalt","in school","6","","",""
"Rarely","2013","Saxony-Anhalt","inadequately","7","","",""
"Rarely","2013","Saxony-Anhalt","general elemantary","35","0.483780313787975","0.365866435794322","0.601694191781628"
"Rarely","2013","Saxony-Anhalt","middle vocational","278","0.504232279059859","0.461423100649157","0.547041457470562"
"Rarely","2013","Saxony-Anhalt","vocational + Abi","18","","",""
"Rarely","2013","Saxony-Anhalt","higher vocational","46","0.510183856782875","0.397048757373823","0.623318956191927"
"Rarely","2013","Saxony-Anhalt","higher education","117","0.548283328516094","0.48252173466189","0.614044922370297"
"Rarely","2013","Thuringia","in school","5","","",""
"Rarely","2013","Thuringia","inadequately","3","","",""
"Rarely","2013","Thuringia","general elemantary","24","","",""
"Rarely","2013","Thuringia","middle vocational","375","0.649396357717327","0.611152593234805","0.687640122199848"
"Rarely","2013","Thuringia","vocational + Abi","25","","",""
"Rarely","2013","Thuringia","higher vocational","37","0.555162230545197","0.439569719035038","0.670754742055356"
"Rarely","2013","Thuringia","higher education","119","0.560057333620566","0.493239183779229","0.626875483461904"
"Never","2013","Schleswig-Holstein","in school","1","","",""
"Never","2013","Schleswig-Holstein","inadequately","6","","",""
"Never","2013","Schleswig-Holstein","general elemantary","21","","",""
"Never","2013","Schleswig-Holstein","middle vocational","52","0.132941483104807","0.102214768001054","0.163668198208561"
"Never","2013","Schleswig-Holstein","vocational + Abi","4","","",""
"Never","2013","Schleswig-Holstein","higher vocational","4","","",""
"Never","2013","Schleswig-Holstein","higher education","9","","",""
"Never","2013","Hamburg","in school","2","","",""
"Never","2013","Hamburg","inadequately","1","","",""
"Never","2013","Hamburg","general elemantary","13","","",""
"Never","2013","Hamburg","middle vocational","22","","",""
"Never","2013","Hamburg","vocational + Abi","4","","",""
"Never","2013","Hamburg","higher vocational","1","","",""
"Never","2013","Hamburg","higher education","9","","",""
"Never","2013","Lower Saxony","in school","2","","",""
"Never","2013","Lower Saxony","inadequately","12","","",""
"Never","2013","Lower Saxony","general elemantary","78","0.272433320742225","0.223111121308106","0.321755520176344"
"Never","2013","Lower Saxony","middle vocational","140","0.120924624915918","0.102726066606222","0.139123183225613"
"Never","2013","Lower Saxony","vocational + Abi","11","","",""
"Never","2013","Lower Saxony","higher vocational","10","","",""
"Never","2013","Lower Saxony","higher education","22","","",""
"Never","2013","Bremen","in school","","","",""
"Never","2013","Bremen","inadequately","1","","",""
"Never","2013","Bremen","general elemantary","3","","",""
"Never","2013","Bremen","middle vocational","13","","",""
"Never","2013","Bremen","vocational + Abi","","","",""
"Never","2013","Bremen","higher vocational","1","","",""
"Never","2013","Bremen","higher education","6","","",""
"Never","2013","North Rhine-Westphalia","in school","10","","",""
"Never","2013","North Rhine-Westphalia","inadequately","40","0.577803457118027","0.472804246863698","0.682802667372355"
"Never","2013","North Rhine-Westphalia","general elemantary","181","0.326452219182795","0.289777880902567","0.363126557463022"
"Never","2013","North Rhine-Westphalia","middle vocational","325","0.170790266644119","0.155192014179108","0.18638851910913"
"Never","2013","North Rhine-Westphalia","vocational + Abi","37","0.0794061017893186","0.0558715953164247","0.102940608262212"
"Never","2013","North Rhine-Westphalia","higher vocational","17","","",""
"Never","2013","North Rhine-Westphalia","higher education","44","0.0395259109428355","0.0280636478609609","0.0509881740247102"
"Never","2013","Hesse","in school","1","","",""
"Never","2013","Hesse","inadequately","13","","",""
"Never","2013","Hesse","general elemantary","54","0.419932681800019","0.346174041182907","0.493691322417131"
"Never","2013","Hesse","middle vocational","100","0.133705691758556","0.109429403072922","0.15798198044419"
"Never","2013","Hesse","vocational + Abi","11","","",""
"Never","2013","Hesse","higher vocational","6","","",""
"Never","2013","Hesse","higher education","35","0.0690406278408523","0.0465931381246064","0.0914881175570983"
"Never","2013","Rhineland-Palatinate,Saarland","in school","2","","",""
"Never","2013","Rhineland-Palatinate,Saarland","inadequately","14","","",""
"Never","2013","Rhineland-Palatinate,Saarland","general elemantary","63","0.284141002126441","0.221479290907295","0.346802713345587"
"Never","2013","Rhineland-Palatinate,Saarland","middle vocational","114","0.170769685306547","0.14293268019097","0.198606690422125"
"Never","2013","Rhineland-Palatinate,Saarland","vocational + Abi","13","","",""
"Never","2013","Rhineland-Palatinate,Saarland","higher vocational","11","","",""
"Never","2013","Rhineland-Palatinate,Saarland","higher education","5","","",""
"Never","2013","Baden-Württemberg","in school","2","","",""
"Never","2013","Baden-Württemberg","inadequately","14","","",""
"Never","2013","Baden-Württemberg","general elemantary","77","0.251743532424672","0.205812582055743","0.297674482793602"
"Never","2013","Baden-Württemberg","middle vocational","179","0.128367868189998","0.110864806002928","0.145870930377067"
"Never","2013","Baden-Württemberg","vocational + Abi","16","","",""
"Never","2013","Baden-Württemberg","higher vocational","16","","",""
"Never","2013","Baden-Württemberg","higher education","16","","",""
"Never","2013","Bavaria","in school","1","","",""
"Never","2013","Bavaria","inadequately","16","","",""
"Never","2013","Bavaria","general elemantary","104","0.340634384661189","0.294760707597554","0.386508061724825"
"Never","2013","Bavaria","middle vocational","246","0.141262025731021","0.126411514944891","0.156112536517151"
"Never","2013","Bavaria","vocational + Abi","20","","",""
"Never","2013","Bavaria","higher vocational","22","","",""
"Never","2013","Bavaria","higher education","34","0.0538687490907638","0.0382637335399895","0.0694737646415381"
"Never","2013","Berlin","in school","2","","",""
"Never","2013","Berlin","inadequately","5","","",""
"Never","2013","Berlin","general elemantary","23","","",""
"Never","2013","Berlin","middle vocational","70","0.16968930250961","0.132578583842811","0.206800021176408"
"Never","2013","Berlin","vocational + Abi","7","","",""
"Never","2013","Berlin","higher vocational","4","","",""
"Never","2013","Berlin","higher education","14","","",""
"Never","2013","Brandenburg","in school","1","","",""
"Never","2013","Brandenburg","inadequately","6","","",""
"Never","2013","Brandenburg","general elemantary","31","0.374949507241787","0.26611033268137","0.483788681802204"
"Never","2013","Brandenburg","middle vocational","104","0.206024611003803","0.171093890137873","0.240955331869732"
"Never","2013","Brandenburg","vocational + Abi","5","","",""
"Never","2013","Brandenburg","higher vocational","3","","",""
"Never","2013","Brandenburg","higher education","16","","",""
"Never","2013","Mecklenburg-Western Pomerania","in school","","","",""
"Never","2013","Mecklenburg-Western Pomerania","inadequately","8","","",""
"Never","2013","Mecklenburg-Western Pomerania","general elemantary","15","","",""
"Never","2013","Mecklenburg-Western Pomerania","middle vocational","59","0.136733125169429","0.0989720858298937","0.174494164508965"
"Never","2013","Mecklenburg-Western Pomerania","vocational + Abi","3","","",""
"Never","2013","Mecklenburg-Western Pomerania","higher vocational","7","","",""
"Never","2013","Mecklenburg-Western Pomerania","higher education","5","","",""
"Never","2013","Saxony","in school","1","","",""
"Never","2013","Saxony","inadequately","2","","",""
"Never","2013","Saxony","general elemantary","34","0.384950824883416","0.284977314379914","0.484924335386918"
