"pli0082","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2015","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2015","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2015","direct migration background","higher education","","","","","3"
"Min 1x per month","2015","indirect migration background","in school","","","","","3"
"Min 1x per month","2015","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2015","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2015","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2015","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2015","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2015","indirect migration background","higher education","","","","","3"
"Min 1x per week","2015","no migration background","middle vocational","","","","","2"
"Min 1x per week","2015","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2015","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2015","indirect migration background","higher education","","","","","2"
"Min 1x per week","2015","no migration background","in school","","","","","2"
"Min 1x per week","2015","no migration background","inadequately","","","","","2"
"Min 1x per week","2015","no migration background","general elemantary","","","","","2"
"Min 1x per week","2015","no migration background","higher vocational","","","","","2"
"Min 1x per week","2015","no migration background","higher education","","","","","2"
"Min 1x per week","2015","direct migration background","in school","","","","","2"
"Min 1x per week","2015","direct migration background","inadequately","","","","","2"
"Min 1x per week","2015","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2015","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2015","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2015","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2015","direct migration background","higher education","","","","","2"
"Min 1x per week","2015","indirect migration background","in school","","","","","2"
"Min 1x per week","2015","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2015","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2015","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2015","indirect migration background","vocational + Abi","","","","","2"
"Never","2015","no migration background","in school","","","","","5"
"Never","2015","no migration background","inadequately","","","","","5"
"Never","2015","no migration background","general elemantary","","","","","5"
"Never","2015","no migration background","middle vocational","","","","","5"
"Never","2015","no migration background","vocational + Abi","","","","","5"
"Never","2015","no migration background","higher vocational","","","","","5"
"Never","2015","no migration background","higher education","","","","","5"
"Never","2015","direct migration background","in school","","","","","5"
"Never","2015","direct migration background","inadequately","","","","","5"
"Never","2015","direct migration background","general elemantary","","","","","5"
"Never","2015","direct migration background","middle vocational","","","","","5"
"Never","2015","direct migration background","vocational + Abi","","","","","5"
"Never","2015","direct migration background","higher vocational","","","","","5"
"Never","2015","direct migration background","higher education","","","","","5"
"Never","2015","indirect migration background","in school","","","","","5"
"Never","2015","indirect migration background","inadequately","","","","","5"
"Never","2015","indirect migration background","general elemantary","","","","","5"
"Never","2015","indirect migration background","middle vocational","","","","","5"
"Never","2015","indirect migration background","vocational + Abi","","","","","5"
"Never","2015","indirect migration background","higher vocational","","","","","5"
"Never","2015","indirect migration background","higher education","","","","","5"
"Rarely","2015","indirect migration background","in school","","","","","4"
"Rarely","2015","indirect migration background","inadequately","","","","","4"
"Rarely","2015","indirect migration background","general elemantary","","","","","4"
"Rarely","2015","indirect migration background","middle vocational","","","","","4"
"Rarely","2015","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2015","indirect migration background","higher vocational","","","","","4"
"Rarely","2015","indirect migration background","higher education","","","","","4"
"Rarely","2015","direct migration background","in school","","","","","4"
"Rarely","2015","direct migration background","inadequately","","","","","4"
"Rarely","2015","direct migration background","general elemantary","","","","","4"
"Rarely","2015","direct migration background","middle vocational","","","","","4"
"Rarely","2015","no migration background","in school","","","","","4"
"Rarely","2015","no migration background","inadequately","","","","","4"
"Rarely","2015","direct migration background","vocational + Abi","","","","","4"
"Rarely","2015","direct migration background","higher vocational","","","","","4"
"Rarely","2015","direct migration background","higher education","","","","","4"
"Rarely","2015","no migration background","higher education","","","","","4"
"Rarely","2015","no migration background","general elemantary","","","","","4"
"Rarely","2015","no migration background","middle vocational","","","","","4"
"Rarely","2015","no migration background","vocational + Abi","","","","","4"
"Rarely","2015","no migration background","higher vocational","","","","","4"
"Daily","2016","indirect migration background","in school","","","","","1"
"Daily","2016","indirect migration background","inadequately","","","","","1"
"Daily","2016","indirect migration background","general elemantary","","","","","1"
"Daily","2016","indirect migration background","middle vocational","","","","","1"
"Daily","2016","indirect migration background","vocational + Abi","","","","","1"
"Daily","2016","indirect migration background","higher vocational","","","","","1"
"Daily","2016","indirect migration background","higher education","","","","","1"
"Daily","2016","direct migration background","in school","","","","","1"
"Daily","2016","direct migration background","inadequately","","","","","1"
"Daily","2016","direct migration background","general elemantary","","","","","1"
"Daily","2016","direct migration background","middle vocational","","","","","1"
"Daily","2016","no migration background","in school","","","","","1"
"Daily","2016","no migration background","middle vocational","","","","","1"
"Daily","2016","no migration background","vocational + Abi","","","","","1"
"Daily","2016","no migration background","higher vocational","","","","","1"
"Daily","2016","no migration background","higher education","","","","","1"
"Daily","2016","direct migration background","vocational + Abi","","","","","1"
"Daily","2016","direct migration background","higher vocational","","","","","1"
"Daily","2016","direct migration background","higher education","","","","","1"
"Daily","2016","no migration background","inadequately","","","","","1"
"Daily","2016","no migration background","general elemantary","","","","","1"
"Min 1x per month","2016","indirect migration background","in school","","","","","3"
"Min 1x per month","2016","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2016","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2016","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2016","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2016","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2016","indirect migration background","higher education","","","","","3"
"Min 1x per month","2016","no migration background","in school","","","","","3"
"Min 1x per month","2016","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2016","no migration background","higher vocational","","","","","3"
"Min 1x per month","2016","no migration background","higher education","","","","","3"
"Min 1x per month","2016","direct migration background","in school","","","","","3"
"Min 1x per month","2016","direct migration background","inadequately","","","","","3"
"Min 1x per month","2016","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2016","direct migration background","higher education","","","","","3"
"Min 1x per month","2016","no migration background","inadequately","","","","","3"
"Min 1x per month","2016","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2016","no migration background","general elemantary","","","","","3"
"Min 1x per month","2016","no migration background","middle vocational","","","","","3"
"Min 1x per month","2016","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2016","direct migration background","general elemantary","","","","","3"
"Min 1x per week","2016","no migration background","in school","","","","","2"
"Min 1x per week","2016","no migration background","inadequately","","","","","2"
"Min 1x per week","2016","no migration background","general elemantary","","","","","2"
"Min 1x per week","2016","no migration background","middle vocational","","","","","2"
"Min 1x per week","2016","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2016","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2016","indirect migration background","higher education","","","","","2"
"Min 1x per week","2016","no migration background","higher vocational","","","","","2"
"Min 1x per week","2016","no migration background","higher education","","","","","2"
"Min 1x per week","2016","direct migration background","in school","","","","","2"
"Min 1x per week","2016","direct migration background","inadequately","","","","","2"
"Min 1x per week","2016","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2016","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2016","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2016","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2016","direct migration background","higher education","","","","","2"
"Min 1x per week","2016","indirect migration background","in school","","","","","2"
"Min 1x per week","2016","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2016","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2016","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2016","indirect migration background","vocational + Abi","","","","","2"
"Never","2016","no migration background","in school","","","","","5"
"Never","2016","no migration background","inadequately","","","","","5"
"Never","2016","no migration background","general elemantary","","","","","5"
"Never","2016","no migration background","middle vocational","","","","","5"
"Never","2016","no migration background","vocational + Abi","","","","","5"
"Never","2016","direct migration background","higher vocational","","","","","5"
"Never","2016","direct migration background","higher education","","","","","5"
"Never","2016","indirect migration background","in school","","","","","5"
"Never","2016","indirect migration background","inadequately","","","","","5"
"Never","2016","indirect migration background","general elemantary","","","","","5"
"Never","2016","indirect migration background","middle vocational","","","","","5"
"Never","2016","indirect migration background","vocational + Abi","","","","","5"
"Never","2016","indirect migration background","higher vocational","","","","","5"
"Never","2016","indirect migration background","higher education","","","","","5"
"Never","2016","no migration background","higher vocational","","","","","5"
"Never","2016","no migration background","higher education","","","","","5"
"Never","2016","direct migration background","in school","","","","","5"
"Never","2016","direct migration background","inadequately","","","","","5"
"Never","2016","direct migration background","general elemantary","","","","","5"
"Never","2016","direct migration background","middle vocational","","","","","5"
"Never","2016","direct migration background","vocational + Abi","","","","","5"
"Rarely","2016","indirect migration background","higher education","","","","","4"
"Rarely","2016","indirect migration background","higher vocational","","","","","4"
"Rarely","2016","indirect migration background","middle vocational","","","","","4"
"Rarely","2016","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2016","indirect migration background","in school","","","","","4"
"Rarely","2016","indirect migration background","inadequately","","","","","4"
"Rarely","2016","indirect migration background","general elemantary","","","","","4"
"Rarely","2016","direct migration background","in school","","","","","4"
"Rarely","2016","direct migration background","inadequately","","","","","4"
"Rarely","2016","direct migration background","general elemantary","","","","","4"
"Rarely","2016","direct migration background","middle vocational","","","","","4"
"Rarely","2016","direct migration background","vocational + Abi","","","","","4"
"Rarely","2016","direct migration background","higher vocational","","","","","4"
"Rarely","2016","direct migration background","higher education","","","","","4"
"Rarely","2016","no migration background","in school","","","","","4"
"Rarely","2016","no migration background","inadequately","","","","","4"
"Rarely","2016","no migration background","general elemantary","","","","","4"
"Rarely","2016","no migration background","middle vocational","","","","","4"
"Rarely","2016","no migration background","vocational + Abi","","","","","4"
"Rarely","2016","no migration background","higher vocational","","","","","4"
"Rarely","2016","no migration background","higher education","","","","","4"
"Daily","2017","indirect migration background","in school","","","","","1"
"Daily","2017","indirect migration background","inadequately","","","","","1"
"Daily","2017","indirect migration background","general elemantary","","","","","1"
"Daily","2017","indirect migration background","middle vocational","","","","","1"
"Daily","2017","indirect migration background","vocational + Abi","","","","","1"
"Daily","2017","indirect migration background","higher vocational","","","","","1"
"Daily","2017","indirect migration background","higher education","","","","","1"
"Daily","2017","direct migration background","in school","1","","","","1"
"Daily","2017","direct migration background","inadequately","19","","","","1"
"Daily","2017","direct migration background","general elemantary","16","","","","1"
"Daily","2017","no migration background","in school","","","","","1"
"Daily","2017","no migration background","general elemantary","","","","","1"
"Daily","2017","no migration background","middle vocational","","","","","1"
"Daily","2017","no migration background","vocational + Abi","","","","","1"
"Daily","2017","no migration background","higher vocational","","","","","1"
"Daily","2017","no migration background","higher education","","","","","1"
"Daily","2017","direct migration background","middle vocational","15","","","","1"
"Daily","2017","direct migration background","vocational + Abi","","","","","1"
"Daily","2017","direct migration background","higher vocational","","","","","1"
"Daily","2017","direct migration background","higher education","11","","","","1"
"Daily","2017","no migration background","inadequately","","","","","1"
"Min 1x per month","2017","indirect migration background","in school","","","","","3"
"Min 1x per month","2017","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2017","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2017","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2017","no migration background","in school","","","","","3"
"Min 1x per month","2017","no migration background","middle vocational","","","","","3"
"Min 1x per month","2017","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2017","no migration background","higher vocational","","","","","3"
"Min 1x per month","2017","no migration background","higher education","","","","","3"
"Min 1x per month","2017","direct migration background","in school","7","","","","3"
"Min 1x per month","2017","direct migration background","inadequately","292","0.124965477055349","0.110991001916444","0.138939952194254","3"
"Min 1x per month","2017","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2017","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2017","indirect migration background","higher education","","","","","3"
"Min 1x per month","2017","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2017","direct migration background","general elemantary","178","0.145404377842247","0.124439021349749","0.166369734334745","3"
"Min 1x per month","2017","direct migration background","middle vocational","150","0.173774811846835","0.148908676531532","0.198640947162139","3"
"Min 1x per month","2017","no migration background","general elemantary","","","","","3"
"Min 1x per month","2017","direct migration background","higher education","174","0.17577936092951","0.151289868376701","0.200268853482318","3"
"Min 1x per month","2017","no migration background","inadequately","","","","","3"
"Min 1x per month","2017","direct migration background","vocational + Abi","34","0.277755335748735","0.201920444522006","0.353590226975463","3"
"Min 1x per week","2017","no migration background","in school","","","","","2"
"Min 1x per week","2017","no migration background","inadequately","","","","","2"
"Min 1x per week","2017","no migration background","general elemantary","","","","","2"
"Min 1x per week","2017","no migration background","middle vocational","","","","","2"
"Min 1x per week","2017","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2017","no migration background","higher vocational","","","","","2"
"Min 1x per week","2017","no migration background","higher education","","","","","2"
"Min 1x per week","2017","direct migration background","in school","2","","","","2"
"Min 1x per week","2017","direct migration background","inadequately","147","0.0631679886657492","0.0528876535663452","0.0734483237651533","2"
"Min 1x per week","2017","direct migration background","general elemantary","92","0.100519029536599","0.0826354968919699","0.118402562181229","2"
"Min 1x per week","2017","direct migration background","middle vocational","97","0.10269029543538","0.0827697352124069","0.122610855658352","2"
"Min 1x per week","2017","direct migration background","vocational + Abi","9","","","","2"
"Min 1x per week","2017","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2017","direct migration background","higher education","96","0.133010305899738","0.111161700728023","0.154858911071452","2"
"Min 1x per week","2017","indirect migration background","in school","","","","","2"
"Min 1x per week","2017","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2017","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2017","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2017","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2017","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2017","indirect migration background","higher education","","","","","2"
"Never","2017","no migration background","in school","","","","","5"
"Never","2017","no migration background","inadequately","","","","","5"
"Never","2017","no migration background","general elemantary","","","","","5"
"Never","2017","no migration background","middle vocational","","","","","5"
"Never","2017","no migration background","vocational + Abi","","","","","5"
"Never","2017","direct migration background","higher vocational","","","","","5"
"Never","2017","direct migration background","higher education","319","0.342553001748953","0.312020079971537","0.373085923526369","5"
"Never","2017","indirect migration background","in school","","","","","5"
"Never","2017","indirect migration background","inadequately","","","","","5"
"Never","2017","indirect migration background","general elemantary","","","","","5"
"Never","2017","indirect migration background","middle vocational","","","","","5"
"Never","2017","indirect migration background","vocational + Abi","","","","","5"
"Never","2017","indirect migration background","higher vocational","","","","","5"
"Never","2017","indirect migration background","higher education","","","","","5"
"Never","2017","no migration background","higher vocational","","","","","5"
"Never","2017","no migration background","higher education","","","","","5"
"Never","2017","direct migration background","in school","8","","","","5"
"Never","2017","direct migration background","inadequately","1017","0.505468475419629","0.484339817386099","0.52659713345316","5"
"Never","2017","direct migration background","general elemantary","427","0.409044784194945","0.379803536938575","0.438286031451315","5"
"Never","2017","direct migration background","middle vocational","341","0.380072251915556","0.348217862583937","0.411926641247175","5"
"Never","2017","direct migration background","vocational + Abi","51","0.373745660802419","0.291831469989184","0.455659851615653","5"
"Rarely","2017","indirect migration background","in school","","","","","4"
"Rarely","2017","indirect migration background","inadequately","","","","","4"
"Rarely","2017","indirect migration background","general elemantary","","","","","4"
"Rarely","2017","indirect migration background","middle vocational","","","","","4"
"Rarely","2017","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2017","indirect migration background","higher vocational","","","","","4"
"Rarely","2017","indirect migration background","higher education","","","","","4"
"Rarely","2017","direct migration background","in school","4","","","","4"
"Rarely","2017","direct migration background","inadequately","676","0.296565124977671","0.277263233348411","0.315867016606931","4"
"Rarely","2017","direct migration background","general elemantary","373","0.322866608614664","0.295057833524179","0.350675383705149","4"
"Rarely","2017","direct migration background","middle vocational","289","0.322106895567438","0.291441661567471","0.352772129567405","4"
"Rarely","2017","direct migration background","vocational + Abi","40","0.29858932045675","0.221104074830473","0.376074566083027","4"
"Rarely","2017","direct migration background","higher vocational","","","","","4"
"Rarely","2017","direct migration background","higher education","328","0.336662373897439","0.306257814818816","0.367066932976062","4"
"Rarely","2017","no migration background","in school","","","","","4"
"Rarely","2017","no migration background","inadequately","","","","","4"
"Rarely","2017","no migration background","general elemantary","","","","","4"
"Rarely","2017","no migration background","middle vocational","","","","","4"
"Rarely","2017","no migration background","vocational + Abi","","","","","4"
"Rarely","2017","no migration background","higher vocational","","","","","4"
"Rarely","2017","no migration background","higher education","","","","","4"
"Daily","2018","indirect migration background","in school","","","","","1"
"Daily","2018","indirect migration background","inadequately","","","","","1"
"Daily","2018","indirect migration background","general elemantary","","","","","1"
"Daily","2018","indirect migration background","middle vocational","","","","","1"
"Daily","2018","indirect migration background","vocational + Abi","","","","","1"
"Daily","2018","indirect migration background","higher vocational","","","","","1"
"Daily","2018","indirect migration background","higher education","","","","","1"
"Daily","2018","direct migration background","in school","","","","","1"
"Daily","2018","direct migration background","inadequately","38","0.0325583870274983","0.0234012703444761","0.0417155037105204","1"
"Daily","2018","direct migration background","general elemantary","14","","","","1"
"Daily","2018","direct migration background","middle vocational","14","","","","1"
"Daily","2018","direct migration background","vocational + Abi","","","","","1"
"Daily","2018","direct migration background","higher vocational","","","","","1"
"Daily","2018","direct migration background","higher education","17","","","","1"
"Daily","2018","no migration background","in school","","","","","1"
"Daily","2018","no migration background","inadequately","","","","","1"
"Daily","2018","no migration background","middle vocational","","","","","1"
"Daily","2018","no migration background","vocational + Abi","","","","","1"
"Daily","2018","no migration background","higher vocational","","","","","1"
"Daily","2018","no migration background","higher education","","","","","1"
"Daily","2018","no migration background","general elemantary","","","","","1"
"Min 1x per month","2018","indirect migration background","in school","","","","","3"
"Min 1x per month","2018","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2018","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2018","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2018","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2018","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2018","indirect migration background","higher education","","","","","3"
"Min 1x per month","2018","no migration background","in school","","","","","3"
"Min 1x per month","2018","no migration background","inadequately","","","","","3"
"Min 1x per month","2018","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2018","no migration background","higher vocational","","","","","3"
"Min 1x per month","2018","no migration background","higher education","","","","","3"
"Min 1x per month","2018","direct migration background","in school","2","","","","3"
"Min 1x per month","2018","direct migration background","inadequately","333","0.225636651039015","0.204069531635036","0.247203770442993","3"
"Min 1x per month","2018","direct migration background","general elemantary","197","0.250024314487728","0.219033558271058","0.281015070704397","3"
"Min 1x per month","2018","direct migration background","middle vocational","163","0.257860616593124","0.224486377631683","0.291234855554565","3"
"Min 1x per month","2018","direct migration background","vocational + Abi","19","","","","3"
"Min 1x per month","2018","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2018","direct migration background","higher education","177","0.237982730358744","0.205494111319813","0.270471349397675","3"
"Min 1x per month","2018","no migration background","general elemantary","","","","","3"
"Min 1x per month","2018","no migration background","middle vocational","","","","","3"
"Min 1x per week","2018","no migration background","middle vocational","","","","","2"
"Min 1x per week","2018","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2018","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2018","indirect migration background","higher education","","","","","2"
"Min 1x per week","2018","no migration background","in school","","","","","2"
"Min 1x per week","2018","no migration background","inadequately","","","","","2"
"Min 1x per week","2018","no migration background","general elemantary","","","","","2"
"Min 1x per week","2018","no migration background","higher vocational","","","","","2"
"Min 1x per week","2018","no migration background","higher education","","","","","2"
"Min 1x per week","2018","direct migration background","in school","","","","","2"
"Min 1x per week","2018","direct migration background","inadequately","204","0.128622046077464","0.111348722190611","0.145895369964316","2"
"Min 1x per week","2018","direct migration background","general elemantary","126","0.193758554592749","0.165471973286104","0.222045135899393","2"
"Min 1x per week","2018","direct migration background","middle vocational","112","0.188928315176133","0.159063882493946","0.21879274785832","2"
"Min 1x per week","2018","direct migration background","vocational + Abi","20","","","","2"
"Min 1x per week","2018","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2018","direct migration background","higher education","135","0.222051245453871","0.190342560947882","0.253759929959859","2"
"Min 1x per week","2018","indirect migration background","in school","","","","","2"
"Min 1x per week","2018","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2018","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2018","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2018","indirect migration background","vocational + Abi","","","","","2"
"Never","2018","no migration background","in school","","","","","5"
"Never","2018","no migration background","inadequately","","","","","5"
"Never","2018","no migration background","general elemantary","","","","","5"
"Never","2018","no migration background","middle vocational","","","","","5"
"Never","2018","no migration background","vocational + Abi","","","","","5"
"Never","2018","no migration background","higher vocational","","","","","5"
"Never","2018","no migration background","higher education","","","","","5"
"Never","2018","direct migration background","in school","1","","","","5"
"Never","2018","direct migration background","inadequately","359","0.29459628052538","0.271075732974218","0.318116828076541","5"
"Never","2018","direct migration background","general elemantary","143","0.194737966872692","0.166397213764772","0.223078719980612","5"
"Never","2018","direct migration background","middle vocational","117","0.155094021655105","0.127476936212698","0.182711107097512","5"
"Never","2018","direct migration background","vocational + Abi","13","","","","5"
"Never","2018","direct migration background","higher vocational","","","","","5"
"Never","2018","direct migration background","higher education","115","0.198036473331984","0.167632802383731","0.228440144280237","5"
"Never","2018","indirect migration background","in school","","","","","5"
"Never","2018","indirect migration background","inadequately","","","","","5"
"Never","2018","indirect migration background","general elemantary","","","","","5"
"Never","2018","indirect migration background","middle vocational","","","","","5"
"Never","2018","indirect migration background","vocational + Abi","","","","","5"
"Never","2018","indirect migration background","higher vocational","","","","","5"
"Never","2018","indirect migration background","higher education","","","","","5"
"Rarely","2018","direct migration background","middle vocational","254","0.37165622440685","0.334788571747551","0.408523877066149","4"
"Rarely","2018","direct migration background","vocational + Abi","34","0.367082140407585","0.265210296182074","0.468953984633096","4"
"Rarely","2018","direct migration background","higher vocational","","","","","4"
"Rarely","2018","direct migration background","higher education","216","0.322695214679407","0.287028389108539","0.358362040250274","4"
"Rarely","2018","indirect migration background","in school","","","","","4"
"Rarely","2018","indirect migration background","inadequately","","","","","4"
"Rarely","2018","indirect migration background","general elemantary","","","","","4"
"Rarely","2018","indirect migration background","middle vocational","","","","","4"
"Rarely","2018","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2018","indirect migration background","higher vocational","","","","","4"
"Rarely","2018","indirect migration background","higher education","","","","","4"
"Rarely","2018","direct migration background","in school","2","","","","4"
"Rarely","2018","direct migration background","inadequately","509","0.318586635330644","0.294546659555372","0.342626611105915","4"
"Rarely","2018","direct migration background","general elemantary","270","0.331792083144645","0.29809391621532","0.365490250073969","4"
"Rarely","2018","no migration background","in school","","","","","4"
"Rarely","2018","no migration background","inadequately","","","","","4"
"Rarely","2018","no migration background","general elemantary","","","","","4"
"Rarely","2018","no migration background","middle vocational","","","","","4"
"Rarely","2018","no migration background","vocational + Abi","","","","","4"
"Rarely","2018","no migration background","higher vocational","","","","","4"
"Rarely","2018","no migration background","higher education","","","","","4"
"Daily","2019","indirect migration background","in school","1","","","","1"
"Daily","2019","indirect migration background","inadequately","","","","","1"
"Daily","2019","indirect migration background","general elemantary","","","","","1"
"Daily","2019","indirect migration background","middle vocational","3","","","","1"
"Daily","2019","indirect migration background","vocational + Abi","","","","","1"
"Daily","2019","indirect migration background","higher vocational","","","","","1"
"Daily","2019","indirect migration background","higher education","","","","","1"
"Daily","2019","direct migration background","in school","","","","","1"
"Daily","2019","direct migration background","inadequately","33","0.00356617913022114","0.000612816827974905","0.00651954143246737","1"
"Daily","2019","direct migration background","general elemantary","23","","","","1"
"Daily","2019","direct migration background","middle vocational","30","0.00405727374156713","0.00112959645729955","0.00698495102583471","1"
"Daily","2019","no migration background","in school","","","","","1"
"Daily","2019","no migration background","inadequately","","","","","1"
"Daily","2019","direct migration background","vocational + Abi","2","","","","1"
"Daily","2019","direct migration background","higher vocational","","","","","1"
"Daily","2019","direct migration background","higher education","16","","","","1"
"Daily","2019","no migration background","middle vocational","17","","","","1"
"Daily","2019","no migration background","vocational + Abi","3","","","","1"
"Daily","2019","no migration background","higher vocational","1","","","","1"
"Daily","2019","no migration background","general elemantary","6","","","","1"
"Daily","2019","no migration background","higher education","11","","","","1"
"Min 1x per month","2019","indirect migration background","in school","30","0.342224306985794","0.239532569580532","0.444916044391056","3"
"Min 1x per month","2019","indirect migration background","inadequately","6","","","","3"
"Min 1x per month","2019","indirect migration background","general elemantary","42","0.192350700428474","0.142170520472595","0.242530880384353","3"
"Min 1x per month","2019","indirect migration background","middle vocational","190","0.263944699662214","0.230494642143614","0.297394757180815","3"
"Min 1x per month","2019","indirect migration background","vocational + Abi","51","0.262534574356506","0.190163002747277","0.334906145965735","3"
"Min 1x per month","2019","indirect migration background","higher vocational","34","0.441672649883359","0.329286662866821","0.554058636899897","3"
"Min 1x per month","2019","indirect migration background","higher education","168","0.499236241788937","0.445773903455448","0.552698580122427","3"
"Min 1x per month","2019","no migration background","in school","71","0.303376596379576","0.240292036854218","0.366461155904934","3"
"Min 1x per month","2019","no migration background","inadequately","24","","","","3"
"Min 1x per month","2019","no migration background","higher vocational","589","0.35110459226051","0.327108976318323","0.375100208202696","3"
"Min 1x per month","2019","no migration background","higher education","2648","0.440681078361617","0.427689598693689","0.453672558029544","3"
"Min 1x per month","2019","direct migration background","in school","12","","","","3"
"Min 1x per month","2019","direct migration background","inadequately","440","0.132236163116155","0.11545327058648","0.149019055645829","3"
"Min 1x per month","2019","direct migration background","middle vocational","521","0.251282358551037","0.231305421605663","0.271259295496411","3"
"Min 1x per month","2019","direct migration background","vocational + Abi","171","0.255777053500861","0.221097090965972","0.29045701603575","3"
"Min 1x per month","2019","no migration background","middle vocational","2819","0.288379752705463","0.279130995287231","0.297628510123695","3"
"Min 1x per month","2019","no migration background","vocational + Abi","585","0.35686895698228","0.33268922167043","0.38104869229413","3"
"Min 1x per month","2019","direct migration background","general elemantary","328","0.224374361086487","0.201679713786641","0.247069008386332","3"
"Min 1x per month","2019","direct migration background","higher vocational","23","","","","3"
"Min 1x per month","2019","direct migration background","higher education","658","0.456495020702889","0.432562347202359","0.48042769420342","3"
"Min 1x per month","2019","no migration background","general elemantary","347","0.208611773854675","0.18859602542249","0.22862752228686","3"
"Min 1x per week","2019","no migration background","in school","8","","","","2"
"Min 1x per week","2019","no migration background","inadequately","4","","","","2"
"Min 1x per week","2019","no migration background","general elemantary","65","0.0384659221572797","0.0289920384777513","0.0479398058368081","2"
"Min 1x per week","2019","no migration background","middle vocational","446","0.044209942629483","0.0400131444208651","0.048406740838101","2"
"Min 1x per week","2019","no migration background","vocational + Abi","73","0.0451009098639758","0.0346267593191135","0.055575060408838","2"
"Min 1x per week","2019","indirect migration background","higher vocational","3","","","","2"
"Min 1x per week","2019","indirect migration background","higher education","30","0.106233498179496","0.0732860919718888","0.139180904387103","2"
"Min 1x per week","2019","no migration background","higher vocational","67","0.0288466645776415","0.0204323643776304","0.0372609647776526","2"
"Min 1x per week","2019","no migration background","higher education","399","0.0617259957884651","0.0554285337995996","0.0680234577773307","2"
"Min 1x per week","2019","direct migration background","in school","3","","","","2"
"Min 1x per week","2019","direct migration background","inadequately","180","0.0481617979407653","0.0375540343729234","0.0587695615086073","2"
"Min 1x per week","2019","direct migration background","general elemantary","124","0.0370834741374882","0.026803423074594","0.0473635252003824","2"
