"ple0004","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Not at all","2014","Brandenburg","higher vocational","33","0.437254117945996","0.319353318031957","0.555154917860036","3"
"Not at all","2014","Brandenburg","higher education","129","0.427350095279805","0.367334469847411","0.487365720712198","3"
"Not at all","2014","Mecklenburg-Western Pomerania","in school","6","","","","3"
"Not at all","2014","Mecklenburg-Western Pomerania","inadequately","8","","","","3"
"Not at all","2014","Mecklenburg-Western Pomerania","general elemantary","23","","","","3"
"Strong","2014","Saxony","general elemantary","19","","","","1"
"Strong","2014","Saxony","middle vocational","95","0.117843478629576","0.0960913146165674","0.139595642642586","1"
"Strong","2014","Saxony","vocational + Abi","3","","","","1"
"Strong","2014","Saxony","higher vocational","17","","","","1"
"Strong","2014","Saxony","higher education","38","0.11482653054648","0.0850712457001093","0.144581815392851","1"
"Strong","2014","Saxony-Anhalt","in school","1","","","","1"
"Strong","2014","Saxony-Anhalt","inadequately","4","","","","1"
"Strong","2014","Saxony-Anhalt","general elemantary","19","","","","1"
"Strong","2014","Saxony-Anhalt","middle vocational","72","0.154460020138633","0.123095538079177","0.18582450219809","1"
"Strong","2014","Saxony-Anhalt","vocational + Abi","1","","","","1"
"Strong","2014","Saxony-Anhalt","higher vocational","9","","","","1"
"Strong","2014","Saxony-Anhalt","higher education","16","","","","1"
"Strong","2014","Thuringia","in school","","","","","1"
"Strong","2014","Thuringia","inadequately","1","","","","1"
"Strong","2014","Thuringia","general elemantary","13","","","","1"
"Strong","2014","Thuringia","middle vocational","73","0.14016079763345","0.111785784593708","0.168535810673192","1"
"Strong","2014","Thuringia","vocational + Abi","1","","","","1"
"Strong","2014","Thuringia","higher vocational","9","","","","1"
"Strong","2014","Thuringia","higher education","15","","","","1"
"Strong","2014","Schleswig-Holstein","higher vocational","1","","","","1"
"Strong","2014","Schleswig-Holstein","higher education","6","","","","1"
"Strong","2014","Hamburg","in school","","","","","1"
"Strong","2014","Hamburg","inadequately","1","","","","1"
"Strong","2014","Hamburg","general elemantary","6","","","","1"
"Strong","2014","Hamburg","middle vocational","18","","","","1"
"Strong","2014","Hamburg","vocational + Abi","1","","","","1"
"Strong","2014","Hamburg","higher vocational","2","","","","1"
"Strong","2014","Hamburg","higher education","11","","","","1"
"Strong","2014","Lower Saxony","in school","","","","","1"
"Strong","2014","Lower Saxony","inadequately","9","","","","1"
"Strong","2014","Lower Saxony","general elemantary","54","0.186788670487813","0.146246136429853","0.227331204545773","1"
"Strong","2014","Lower Saxony","middle vocational","139","0.146677077287785","0.127025326628977","0.166328827946594","1"
"Strong","2014","Lower Saxony","vocational + Abi","10","","","","1"
"Strong","2014","Lower Saxony","higher vocational","7","","","","1"
"Strong","2014","Lower Saxony","higher education","23","","","","1"
"Strong","2014","Bremen","in school","","","","","1"
"Strong","2014","Bremen","inadequately","1","","","","1"
"Strong","2014","Bremen","general elemantary","2","","","","1"
"Strong","2014","Bremen","middle vocational","9","","","","1"
"Strong","2014","Bremen","vocational + Abi","1","","","","1"
"Strong","2014","Bremen","higher vocational","","","","","1"
"Strong","2014","Bremen","higher education","2","","","","1"
"Strong","2014","North Rhine-Westphalia","in school","2","","","","1"
"Strong","2014","Schleswig-Holstein","in school","","","","","1"
"Strong","2014","Schleswig-Holstein","inadequately","6","","","","1"
"Strong","2014","Schleswig-Holstein","general elemantary","19","","","","1"
"Strong","2014","Schleswig-Holstein","middle vocational","56","0.118811908459343","0.0891462298980971","0.148477587020589","1"
"Strong","2014","Schleswig-Holstein","vocational + Abi","4","","","","1"
"Strong","2014","North Rhine-Westphalia","inadequately","27","","","","1"
"Strong","2014","North Rhine-Westphalia","general elemantary","112","0.202730775383528","0.174297308138618","0.231164242628439","1"
"Strong","2014","North Rhine-Westphalia","middle vocational","289","0.151528223982243","0.137224638202886","0.1658318097616","1"
"Strong","2014","North Rhine-Westphalia","vocational + Abi","34","0.0749905072486034","0.0538635396674339","0.0961174748297729","1"
"Strong","2014","North Rhine-Westphalia","higher vocational","30","0.121246939280585","0.0836789536147488","0.158814924946422","1"
"Strong","2014","North Rhine-Westphalia","higher education","66","0.0653970276733766","0.0511578012747587","0.0796362540719945","1"
"Strong","2014","Hesse","in school","","","","","1"
"Strong","2014","Hesse","inadequately","14","","","","1"
"Strong","2014","Hesse","general elemantary","44","0.275129531790118","0.213997339804066","0.33626172377617","1"
"Strong","2014","Hesse","middle vocational","95","0.132213718459018","0.108412294372084","0.156015142545953","1"
"Strong","2014","Hesse","vocational + Abi","8","","","","1"
"Strong","2014","Hesse","higher vocational","5","","","","1"
"Strong","2014","Hesse","higher education","39","0.0997412564426774","0.0742059339886697","0.125276578896685","1"
"Strong","2014","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Strong","2014","Rhineland-Palatinate,Saarland","inadequately","5","","","","1"
"Strong","2014","Rhineland-Palatinate,Saarland","general elemantary","39","0.186654794212706","0.140006289834875","0.233303298590537","1"
"Strong","2014","Rhineland-Palatinate,Saarland","middle vocational","66","0.116370179100024","0.0934206651115349","0.139319693088514","1"
"Strong","2014","Rhineland-Palatinate,Saarland","vocational + Abi","8","","","","1"
"Strong","2014","Rhineland-Palatinate,Saarland","higher vocational","6","","","","1"
"Strong","2014","Rhineland-Palatinate,Saarland","higher education","11","","","","1"
"Strong","2014","Baden-Württemberg","higher education","41","0.0561143823840381","0.0401466434565677","0.0720821213115084","1"
"Strong","2014","Bavaria","in school","2","","","","1"
"Strong","2014","Bavaria","inadequately","14","","","","1"
"Strong","2014","Bavaria","general elemantary","65","0.155323117710701","0.123414437219073","0.187231798202329","1"
"Strong","2014","Bavaria","middle vocational","212","0.123231380446542","0.109391836123423","0.13707092476966","1"
"Strong","2014","Bavaria","vocational + Abi","16","","","","1"
"Strong","2014","Bavaria","higher vocational","25","","","","1"
"Strong","2014","Bavaria","higher education","52","0.064959236031717","0.0493120095965681","0.0806064624668659","1"
"Strong","2014","Berlin","in school","","","","","1"
"Strong","2014","Berlin","inadequately","1","","","","1"
"Strong","2014","Berlin","general elemantary","6","","","","1"
"Strong","2014","Berlin","middle vocational","63","0.201122313118578","0.160606510959807","0.24163811527735","1"
"Strong","2014","Berlin","vocational + Abi","6","","","","1"
"Strong","2014","Berlin","higher vocational","7","","","","1"
"Strong","2014","Berlin","higher education","24","","","","1"
"Strong","2014","Brandenburg","in school","","","","","1"
"Strong","2014","Brandenburg","inadequately","4","","","","1"
"Strong","2014","Brandenburg","general elemantary","26","","","","1"
"Strong","2014","Brandenburg","middle vocational","90","0.202846605731367","0.167314547763828","0.238378663698905","1"
"Strong","2014","Brandenburg","vocational + Abi","5","","","","1"
"Strong","2014","Brandenburg","higher vocational","12","","","","1"
"Strong","2014","Brandenburg","higher education","30","0.164522691191767","0.119543869984941","0.209501512398593","1"
"Strong","2014","Mecklenburg-Western Pomerania","in school","1","","","","1"
"Strong","2014","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Strong","2014","Baden-Württemberg","in school","2","","","","1"
"Strong","2014","Baden-Württemberg","inadequately","11","","","","1"
"Strong","2014","Baden-Württemberg","general elemantary","63","0.203675361399709","0.16492833603436","0.242422386765058","1"
"Strong","2014","Baden-Württemberg","middle vocational","120","0.0957235759494406","0.0804478900399068","0.110999261858974","1"
"Strong","2014","Baden-Württemberg","vocational + Abi","18","","","","1"
"Strong","2014","Baden-Württemberg","higher vocational","16","","","","1"
"Strong","2014","Mecklenburg-Western Pomerania","general elemantary","8","","","","1"
"Strong","2014","Mecklenburg-Western Pomerania","middle vocational","41","0.174819882764391","0.130568722423492","0.219071043105289","1"
"Strong","2014","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Strong","2014","Mecklenburg-Western Pomerania","higher vocational","6","","","","1"
"Strong","2014","Mecklenburg-Western Pomerania","higher education","12","","","","1"
"Strong","2014","Saxony","in school","","","","","1"
"Strong","2014","Saxony","inadequately","1","","","","1"
"A little","2015","Schleswig-Holstein","in school","","","","","2"
"A little","2015","Hamburg","middle vocational","","","","","2"
"A little","2015","Hamburg","vocational + Abi","","","","","2"
"A little","2015","Hamburg","higher vocational","","","","","2"
"A little","2015","Hamburg","higher education","","","","","2"
"A little","2015","Lower Saxony","in school","","","","","2"
"A little","2015","Lower Saxony","inadequately","","","","","2"
"A little","2015","Lower Saxony","general elemantary","","","","","2"
"A little","2015","Lower Saxony","middle vocational","","","","","2"
"A little","2015","Lower Saxony","vocational + Abi","","","","","2"
"A little","2015","Lower Saxony","higher vocational","","","","","2"
"A little","2015","Lower Saxony","higher education","","","","","2"
"A little","2015","Schleswig-Holstein","inadequately","","","","","2"
"A little","2015","Schleswig-Holstein","general elemantary","","","","","2"
"A little","2015","Schleswig-Holstein","middle vocational","","","","","2"
"A little","2015","Schleswig-Holstein","vocational + Abi","","","","","2"
"A little","2015","Schleswig-Holstein","higher vocational","","","","","2"
"A little","2015","Schleswig-Holstein","higher education","","","","","2"
"A little","2015","Hamburg","in school","","","","","2"
"A little","2015","Hamburg","inadequately","","","","","2"
"A little","2015","Hamburg","general elemantary","","","","","2"
"A little","2015","Bremen","in school","","","","","2"
"A little","2015","Bremen","inadequately","","","","","2"
"A little","2015","Bremen","general elemantary","","","","","2"
"A little","2015","Bremen","middle vocational","","","","","2"
"A little","2015","Bremen","vocational + Abi","","","","","2"
"A little","2015","Bremen","higher vocational","","","","","2"
"A little","2015","Bremen","higher education","","","","","2"
"A little","2015","North Rhine-Westphalia","in school","","","","","2"
"A little","2015","North Rhine-Westphalia","inadequately","","","","","2"
"A little","2015","North Rhine-Westphalia","general elemantary","","","","","2"
"A little","2015","North Rhine-Westphalia","middle vocational","","","","","2"
"A little","2015","North Rhine-Westphalia","vocational + Abi","","","","","2"
"A little","2015","North Rhine-Westphalia","higher vocational","","","","","2"
"A little","2015","North Rhine-Westphalia","higher education","","","","","2"
"A little","2015","Hesse","in school","","","","","2"
"A little","2015","Hesse","inadequately","","","","","2"
"A little","2015","Hesse","general elemantary","","","","","2"
"A little","2015","Hesse","middle vocational","","","","","2"
"A little","2015","Hesse","vocational + Abi","","","","","2"
"A little","2015","Hesse","higher vocational","","","","","2"
"A little","2015","Hesse","higher education","","","","","2"
"A little","2015","Rhineland-Palatinate,Saarland","in school","","","","","2"
"A little","2015","Baden-Württemberg","higher vocational","","","","","2"
"A little","2015","Baden-Württemberg","higher education","","","","","2"
"A little","2015","Bavaria","in school","","","","","2"
"A little","2015","Bavaria","inadequately","","","","","2"
"A little","2015","Bavaria","general elemantary","","","","","2"
"A little","2015","Bavaria","middle vocational","","","","","2"
"A little","2015","Bavaria","vocational + Abi","","","","","2"
"A little","2015","Bavaria","higher vocational","","","","","2"
"A little","2015","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"A little","2015","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"A little","2015","Rhineland-Palatinate,Saarland","middle vocational","","","","","2"
"A little","2015","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"A little","2015","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"A little","2015","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"A little","2015","Baden-Württemberg","in school","","","","","2"
"A little","2015","Baden-Württemberg","inadequately","","","","","2"
"A little","2015","Baden-Württemberg","general elemantary","","","","","2"
"A little","2015","Baden-Württemberg","middle vocational","","","","","2"
"A little","2015","Baden-Württemberg","vocational + Abi","","","","","2"
"A little","2015","Bavaria","higher education","","","","","2"
"A little","2015","Berlin","in school","","","","","2"
"A little","2015","Berlin","inadequately","","","","","2"
"A little","2015","Berlin","general elemantary","","","","","2"
"A little","2015","Berlin","middle vocational","","","","","2"
"A little","2015","Berlin","vocational + Abi","","","","","2"
"A little","2015","Berlin","higher vocational","","","","","2"
"A little","2015","Berlin","higher education","","","","","2"
"A little","2015","Brandenburg","in school","","","","","2"
"A little","2015","Saxony","general elemantary","","","","","2"
"A little","2015","Saxony","middle vocational","","","","","2"
"A little","2015","Saxony","vocational + Abi","","","","","2"
"A little","2015","Saxony","higher vocational","","","","","2"
"A little","2015","Saxony","higher education","","","","","2"
"A little","2015","Saxony-Anhalt","in school","","","","","2"
"A little","2015","Saxony-Anhalt","inadequately","","","","","2"
"A little","2015","Saxony-Anhalt","general elemantary","","","","","2"
"A little","2015","Saxony-Anhalt","middle vocational","","","","","2"
"A little","2015","Brandenburg","inadequately","","","","","2"
"A little","2015","Brandenburg","general elemantary","","","","","2"
"A little","2015","Brandenburg","middle vocational","","","","","2"
"A little","2015","Brandenburg","vocational + Abi","","","","","2"
"A little","2015","Brandenburg","higher vocational","","","","","2"
"A little","2015","Brandenburg","higher education","","","","","2"
"A little","2015","Mecklenburg-Western Pomerania","in school","","","","","2"
"A little","2015","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"A little","2015","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"A little","2015","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"A little","2015","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"A little","2015","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"A little","2015","Mecklenburg-Western Pomerania","higher education","","","","","2"
"A little","2015","Saxony","in school","","","","","2"
"A little","2015","Saxony","inadequately","","","","","2"
"A little","2015","Saxony-Anhalt","vocational + Abi","","","","","2"
"A little","2015","Saxony-Anhalt","higher vocational","","","","","2"
"A little","2015","Saxony-Anhalt","higher education","","","","","2"
"A little","2015","Thuringia","in school","","","","","2"
"A little","2015","Thuringia","inadequately","","","","","2"
"A little","2015","Thuringia","general elemantary","","","","","2"
"A little","2015","Thuringia","middle vocational","","","","","2"
"A little","2015","Thuringia","vocational + Abi","","","","","2"
"A little","2015","Thuringia","higher vocational","","","","","2"
"A little","2015","Thuringia","higher education","","","","","2"
"Not at all","2015","Schleswig-Holstein","in school","","","","","3"
"Not at all","2015","Schleswig-Holstein","inadequately","","","","","3"
"Not at all","2015","Schleswig-Holstein","general elemantary","","","","","3"
"Not at all","2015","Schleswig-Holstein","middle vocational","","","","","3"
"Not at all","2015","Schleswig-Holstein","vocational + Abi","","","","","3"
"Not at all","2015","Schleswig-Holstein","higher vocational","","","","","3"
"Not at all","2015","Schleswig-Holstein","higher education","","","","","3"
"Not at all","2015","Hamburg","in school","","","","","3"
"Not at all","2015","Hamburg","inadequately","","","","","3"
"Not at all","2015","Hamburg","general elemantary","","","","","3"
"Not at all","2015","Hamburg","middle vocational","","","","","3"
"Not at all","2015","Hamburg","vocational + Abi","","","","","3"
"Not at all","2015","Hamburg","higher vocational","","","","","3"
"Not at all","2015","Hamburg","higher education","","","","","3"
"Not at all","2015","Lower Saxony","in school","","","","","3"
"Not at all","2015","Lower Saxony","inadequately","","","","","3"
"Not at all","2015","Lower Saxony","general elemantary","","","","","3"
"Not at all","2015","Lower Saxony","middle vocational","","","","","3"
"Not at all","2015","Lower Saxony","vocational + Abi","","","","","3"
"Not at all","2015","Lower Saxony","higher vocational","","","","","3"
"Not at all","2015","Lower Saxony","higher education","","","","","3"
"Not at all","2015","Bremen","in school","","","","","3"
"Not at all","2015","Bremen","inadequately","","","","","3"
"Not at all","2015","Bremen","general elemantary","","","","","3"
"Not at all","2015","Bremen","middle vocational","","","","","3"
"Not at all","2015","Bremen","vocational + Abi","","","","","3"
"Not at all","2015","Bremen","higher vocational","","","","","3"
"Not at all","2015","Bremen","higher education","","","","","3"
"Not at all","2015","North Rhine-Westphalia","in school","","","","","3"
"Not at all","2015","North Rhine-Westphalia","inadequately","","","","","3"
"Not at all","2015","North Rhine-Westphalia","general elemantary","","","","","3"
"Not at all","2015","North Rhine-Westphalia","middle vocational","","","","","3"
"Not at all","2015","North Rhine-Westphalia","vocational + Abi","","","","","3"
"Not at all","2015","North Rhine-Westphalia","higher vocational","","","","","3"
"Not at all","2015","North Rhine-Westphalia","higher education","","","","","3"
"Not at all","2015","Hesse","in school","","","","","3"
"Not at all","2015","Hesse","inadequately","","","","","3"
"Not at all","2015","Hesse","general elemantary","","","","","3"
"Not at all","2015","Hesse","middle vocational","","","","","3"
"Not at all","2015","Hesse","vocational + Abi","","","","","3"
"Not at all","2015","Hesse","higher vocational","","","","","3"
"Not at all","2015","Hesse","higher education","","","","","3"
"Not at all","2015","Rhineland-Palatinate,Saarland","in school","","","","","3"
"Not at all","2015","Rhineland-Palatinate,Saarland","inadequately","","","","","3"
"Not at all","2015","Rhineland-Palatinate,Saarland","general elemantary","","","","","3"
"Not at all","2015","Rhineland-Palatinate,Saarland","middle vocational","","","","","3"
"Not at all","2015","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","3"
"Not at all","2015","Rhineland-Palatinate,Saarland","higher vocational","","","","","3"
"Not at all","2015","Rhineland-Palatinate,Saarland","higher education","","","","","3"
"Not at all","2015","Baden-Württemberg","in school","","","","","3"
"Not at all","2015","Baden-Württemberg","inadequately","","","","","3"
"Not at all","2015","Baden-Württemberg","general elemantary","","","","","3"
"Not at all","2015","Baden-Württemberg","middle vocational","","","","","3"
"Not at all","2015","Baden-Württemberg","vocational + Abi","","","","","3"
"Not at all","2015","Baden-Württemberg","higher vocational","","","","","3"
"Not at all","2015","Baden-Württemberg","higher education","","","","","3"
"Not at all","2015","Bavaria","in school","","","","","3"
"Not at all","2015","Bavaria","inadequately","","","","","3"
"Not at all","2015","Bavaria","general elemantary","","","","","3"
"Not at all","2015","Bavaria","middle vocational","","","","","3"
"Not at all","2015","Bavaria","vocational + Abi","","","","","3"
"Not at all","2015","Bavaria","higher vocational","","","","","3"
"Not at all","2015","Bavaria","higher education","","","","","3"
"Not at all","2015","Berlin","in school","","","","","3"
"Not at all","2015","Berlin","inadequately","","","","","3"
"Not at all","2015","Berlin","general elemantary","","","","","3"
"Not at all","2015","Berlin","middle vocational","","","","","3"
"Not at all","2015","Berlin","vocational + Abi","","","","","3"
"Not at all","2015","Berlin","higher vocational","","","","","3"
"Not at all","2015","Berlin","higher education","","","","","3"
"Not at all","2015","Brandenburg","in school","","","","","3"
"Not at all","2015","Brandenburg","inadequately","","","","","3"
"Not at all","2015","Brandenburg","general elemantary","","","","","3"
"Not at all","2015","Brandenburg","middle vocational","","","","","3"
"Not at all","2015","Brandenburg","vocational + Abi","","","","","3"
"Not at all","2015","Brandenburg","higher vocational","","","","","3"
"Not at all","2015","Brandenburg","higher education","","","","","3"
"Not at all","2015","Mecklenburg-Western Pomerania","in school","","","","","3"
"Not at all","2015","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Not at all","2015","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Not at all","2015","Mecklenburg-Western Pomerania","middle vocational","","","","","3"
"Not at all","2015","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Not at all","2015","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Not at all","2015","Mecklenburg-Western Pomerania","higher education","","","","","3"
"Not at all","2015","Saxony","in school","","","","","3"
"Not at all","2015","Saxony","inadequately","","","","","3"
"Not at all","2015","Saxony","general elemantary","","","","","3"
"Not at all","2015","Saxony","middle vocational","","","","","3"
"Not at all","2015","Saxony","vocational + Abi","","","","","3"
"Not at all","2015","Saxony","higher vocational","","","","","3"
"Not at all","2015","Saxony","higher education","","","","","3"
"Not at all","2015","Saxony-Anhalt","in school","","","","","3"
"Not at all","2015","Saxony-Anhalt","inadequately","","","","","3"
"Not at all","2015","Saxony-Anhalt","general elemantary","","","","","3"
"Not at all","2015","Saxony-Anhalt","middle vocational","","","","","3"
"Not at all","2015","Saxony-Anhalt","vocational + Abi","","","","","3"
"Not at all","2015","Saxony-Anhalt","higher vocational","","","","","3"
"Not at all","2015","Saxony-Anhalt","higher education","","","","","3"
"Not at all","2015","Thuringia","in school","","","","","3"
"Not at all","2015","Thuringia","inadequately","","","","","3"
"Not at all","2015","Thuringia","general elemantary","","","","","3"
"Not at all","2015","Thuringia","middle vocational","","","","","3"
"Not at all","2015","Thuringia","vocational + Abi","","","","","3"
"Not at all","2015","Thuringia","higher vocational","","","","","3"
"Not at all","2015","Thuringia","higher education","","","","","3"
"Strong","2015","Saxony","general elemantary","","","","","1"
"Strong","2015","Saxony","middle vocational","","","","","1"
"Strong","2015","Saxony","vocational + Abi","","","","","1"
"Strong","2015","Saxony","higher vocational","","","","","1"
"Strong","2015","Saxony","higher education","","","","","1"
"Strong","2015","Saxony-Anhalt","in school","","","","","1"
"Strong","2015","Saxony-Anhalt","inadequately","","","","","1"
"Strong","2015","Saxony-Anhalt","general elemantary","","","","","1"
"Strong","2015","Saxony-Anhalt","middle vocational","","","","","1"
"Strong","2015","Saxony-Anhalt","vocational + Abi","","","","","1"
"Strong","2015","Saxony-Anhalt","higher vocational","","","","","1"
"Strong","2015","Saxony-Anhalt","higher education","","","","","1"
"Strong","2015","Thuringia","in school","","","","","1"
"Strong","2015","Thuringia","inadequately","","","","","1"
"Strong","2015","Thuringia","general elemantary","","","","","1"
"Strong","2015","Thuringia","middle vocational","","","","","1"
"Strong","2015","Thuringia","vocational + Abi","","","","","1"
"Strong","2015","Thuringia","higher vocational","","","","","1"
"Strong","2015","Thuringia","higher education","","","","","1"
"Strong","2015","Schleswig-Holstein","higher vocational","","","","","1"
"Strong","2015","Schleswig-Holstein","higher education","","","","","1"
"Strong","2015","Hamburg","in school","","","","","1"
"Strong","2015","Hamburg","inadequately","","","","","1"
"Strong","2015","Hamburg","general elemantary","","","","","1"
"Strong","2015","Hamburg","middle vocational","","","","","1"
"Strong","2015","Hamburg","vocational + Abi","","","","","1"
"Strong","2015","Hamburg","higher vocational","","","","","1"
"Strong","2015","Hamburg","higher education","","","","","1"
"Strong","2015","Lower Saxony","in school","","","","","1"
"Strong","2015","Lower Saxony","inadequately","","","","","1"
"Strong","2015","Lower Saxony","general elemantary","","","","","1"
"Strong","2015","Lower Saxony","middle vocational","","","","","1"
"Strong","2015","Lower Saxony","vocational + Abi","","","","","1"
"Strong","2015","Lower Saxony","higher vocational","","","","","1"
"Strong","2015","Lower Saxony","higher education","","","","","1"
"Strong","2015","Bremen","in school","","","","","1"
"Strong","2015","Bremen","inadequately","","","","","1"
"Strong","2015","Bremen","general elemantary","","","","","1"
"Strong","2015","Bremen","middle vocational","","","","","1"
"Strong","2015","Bremen","vocational + Abi","","","","","1"
"Strong","2015","Bremen","higher vocational","","","","","1"
"Strong","2015","Bremen","higher education","","","","","1"
"Strong","2015","North Rhine-Westphalia","in school","","","","","1"
"Strong","2015","Hesse","inadequately","","","","","1"
"Strong","2015","Hesse","general elemantary","","","","","1"
"Strong","2015","Hesse","middle vocational","","","","","1"
"Strong","2015","Hesse","vocational + Abi","","","","","1"
"Strong","2015","Hesse","higher vocational","","","","","1"
"Strong","2015","Hesse","higher education","","","","","1"
"Strong","2015","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Strong","2015","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Strong","2015","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"Strong","2015","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"Strong","2015","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Strong","2015","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Strong","2015","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"Strong","2015","Baden-Württemberg","higher vocational","","","","","1"
"Strong","2015","Baden-Württemberg","higher education","","","","","1"
"Strong","2015","Bavaria","in school","","","","","1"
"Strong","2015","Bavaria","inadequately","","","","","1"
"Strong","2015","Bavaria","general elemantary","","","","","1"
"Strong","2015","Bavaria","middle vocational","","","","","1"
"Strong","2015","Bavaria","vocational + Abi","","","","","1"
"Strong","2015","Bavaria","higher vocational","","","","","1"
"Strong","2015","Bavaria","higher education","","","","","1"
"Strong","2015","Berlin","in school","","","","","1"
"Strong","2015","Berlin","inadequately","","","","","1"
"Strong","2015","Berlin","general elemantary","","","","","1"
"Strong","2015","Berlin","middle vocational","","","","","1"
"Strong","2015","Berlin","vocational + Abi","","","","","1"
"Strong","2015","Berlin","higher vocational","","","","","1"
"Strong","2015","Berlin","higher education","","","","","1"
"Strong","2015","Brandenburg","in school","","","","","1"
"Strong","2015","Brandenburg","inadequately","","","","","1"
"Strong","2015","Brandenburg","general elemantary","","","","","1"
"Strong","2015","Brandenburg","middle vocational","","","","","1"
"Strong","2015","Brandenburg","vocational + Abi","","","","","1"
"Strong","2015","Brandenburg","higher vocational","","","","","1"
"Strong","2015","Brandenburg","higher education","","","","","1"
"Strong","2015","Mecklenburg-Western Pomerania","in school","","","","","1"
"Strong","2015","Schleswig-Holstein","in school","","","","","1"
"Strong","2015","Schleswig-Holstein","inadequately","","","","","1"
"Strong","2015","Schleswig-Holstein","general elemantary","","","","","1"
"Strong","2015","Schleswig-Holstein","middle vocational","","","","","1"
"Strong","2015","Schleswig-Holstein","vocational + Abi","","","","","1"
"Strong","2015","North Rhine-Westphalia","inadequately","","","","","1"
"Strong","2015","North Rhine-Westphalia","general elemantary","","","","","1"
"Strong","2015","North Rhine-Westphalia","middle vocational","","","","","1"
"Strong","2015","North Rhine-Westphalia","vocational + Abi","","","","","1"
"Strong","2015","North Rhine-Westphalia","higher vocational","","","","","1"
"Strong","2015","North Rhine-Westphalia","higher education","","","","","1"
"Strong","2015","Hesse","in school","","","","","1"
"Strong","2015","Baden-Württemberg","in school","","","","","1"
"Strong","2015","Baden-Württemberg","inadequately","","","","","1"
"Strong","2015","Baden-Württemberg","general elemantary","","","","","1"
"Strong","2015","Baden-Württemberg","middle vocational","","","","","1"
"Strong","2015","Baden-Württemberg","vocational + Abi","","","","","1"
"Strong","2015","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Strong","2015","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Strong","2015","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Strong","2015","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Strong","2015","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Strong","2015","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Strong","2015","Saxony","in school","","","","","1"
"Strong","2015","Saxony","inadequately","","","","","1"
"A little","2016","Schleswig-Holstein","in school","2","","","","2"
"A little","2016","Schleswig-Holstein","inadequately","22","","","","2"
"A little","2016","Schleswig-Holstein","general elemantary","55","0.383983421294429","0.30641015923455","0.461556683354308","2"
"A little","2016","Schleswig-Holstein","middle vocational","119","0.323953157904119","0.279090039966937","0.368816275841302","2"
"A little","2016","Schleswig-Holstein","vocational + Abi","26","","","","2"
"A little","2016","Schleswig-Holstein","higher vocational","13","","","","2"
"A little","2016","Schleswig-Holstein","higher education","46","0.336983802405071","0.271960854570368","0.402006750239774","2"
"A little","2016","Hamburg","in school","","","","","2"
"A little","2016","Hamburg","inadequately","12","","","","2"
"A little","2016","Hamburg","general elemantary","16","","","","2"
"A little","2016","Hamburg","middle vocational","42","0.298682247781678","0.226396970346786","0.37096752521657","2"
"A little","2016","Hamburg","vocational + Abi","12","","","","2"
"A little","2016","Hamburg","higher vocational","5","","","","2"
"A little","2016","Hamburg","higher education","26","","","","2"
"A little","2016","Lower Saxony","in school","3","","","","2"
"A little","2016","Lower Saxony","inadequately","53","0.481141982319664","0.413240803169716","0.549043161469611","2"
"A little","2016","Lower Saxony","general elemantary","111","0.360607065863159","0.311942447453251","0.409271684273066","2"
"A little","2016","Lower Saxony","middle vocational","371","0.340430579973019","0.313067411156704","0.367793748789334","2"
"A little","2016","Lower Saxony","vocational + Abi","47","0.211618196440072","0.156635635930627","0.266600756949517","2"
"A little","2016","Lower Saxony","higher vocational","39","0.366174408525098","0.275316006824921","0.457032810225275","2"
"A little","2016","Lower Saxony","higher education","136","0.253353107969654","0.217926501086481","0.288779714852827","2"
"A little","2016","Bremen","in school","","","","","2"
