"pli0097_h","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Daily","2011","Other degree","Male","","","",""
"Daily","2011","Other degree","Female","","","",""
"Daily","2011","no degree/no degree yet","Male","","","",""
"Daily","2011","no degree/no degree yet","Female","","","",""
"Min 1x per week","2011","lower secondary degree","Male","36","0.00833441154467592","0.00549354386654523","0.0111752792228066"
"Min 1x per week","2011","lower secondary degree","Female","15","","",""
"Min 1x per week","2011","secondary school degree","Male","33","0.00828656719722451","0.00524302922789024","0.0113301051665588"
"Min 1x per week","2011","secondary school degree","Female","29","","",""
"Min 1x per week","2011","college entrance qualification","Male","103","0.0287367124192492","0.0234136745637885","0.03405975027471"
"Min 1x per week","2011","college entrance qualification","Female","45","0.0124018597742826","0.00903920120455111","0.015764518344014"
"Min 1x per week","2011","Other degree","Male","7","","",""
"Min 1x per week","2011","Other degree","Female","3","","",""
"Min 1x per week","2011","no degree/no degree yet","Male","4","","",""
"Min 1x per week","2011","no degree/no degree yet","Female","4","","",""
"Min 1x per month","2011","lower secondary degree","Male","74","0.0199697859149239","0.0155982167870268","0.0243413550428209"
"Min 1x per month","2011","lower secondary degree","Female","23","","",""
"Min 1x per month","2011","secondary school degree","Male","70","0.0140271876076643","0.010078833725515","0.0179755414898137"
"Min 1x per month","2011","secondary school degree","Female","61","0.00822858190416268","0.00578680437712879","0.0106703594311966"
"Min 1x per month","2011","college entrance qualification","Male","130","0.0321568774675948","0.0265358986754836","0.037777856259706"
"Min 1x per month","2011","college entrance qualification","Female","77","0.0162776272074935","0.0124327625537674","0.0201224918612195"
"Min 1x per month","2011","Other degree","Male","3","","",""
"Min 1x per month","2011","Other degree","Female","6","","",""
"Min 1x per month","2011","no degree/no degree yet","Male","9","","",""
"Min 1x per month","2011","no degree/no degree yet","Female","4","","",""
"Rarely","2011","lower secondary degree","Male","258","0.0685600267939772","0.0606633595359041","0.0764566940520504"
"Rarely","2011","lower secondary degree","Female","154","0.0432971895523246","0.0371427270694612","0.0494516520351879"
"Rarely","2011","secondary school degree","Male","223","0.0792200354026106","0.0701524063668953","0.088287664438326"
"Rarely","2011","secondary school degree","Female","261","0.0531588091957396","0.0470947421611847","0.0592228762302946"
"Rarely","2011","college entrance qualification","Male","356","0.0854717501814211","0.0765637054668011","0.0943797948960412"
"Rarely","2011","college entrance qualification","Female","313","0.0727312285735865","0.0648405834465618","0.0806218737006113"
"Rarely","2011","Other degree","Male","30","0.0396211840968854","0.0263183835842081","0.0529239846095627"
"Rarely","2011","Other degree","Female","22","","",""
"Rarely","2011","no degree/no degree yet","Male","21","","",""
"Rarely","2011","no degree/no degree yet","Female","11","","",""
"Never","2011","lower secondary degree","Male","3566","0.903135775746423","0.893893282567854","0.912378268924992"
"Never","2011","lower secondary degree","Female","4009","0.946494263250955","0.939689219566026","0.953299306935884"
"Never","2011","secondary school degree","Male","3082","0.8984662097925","0.888325824155423","0.908606595429577"
"Never","2011","secondary school degree","Female","4907","0.934798000847704","0.928124908369536","0.941471093325871"
"Never","2011","college entrance qualification","Male","3195","0.853634659931735","0.842372344924947","0.864896974938523"
"Never","2011","college entrance qualification","Female","3726","0.898589284444637","0.889417121226489","0.907761447662786"
"Never","2011","Other degree","Male","786","0.950906607205974","0.936172001346464","0.965641213065485"
"Never","2011","Other degree","Female","1025","0.973959399596311","0.964354074790043","0.983564724402578"
"Never","2011","no degree/no degree yet","Male","388","0.892740854736063","0.863217089967264","0.922264619504862"
"Never","2011","no degree/no degree yet","Female","464","0.970195707619373","0.955030665960453","0.985360749278292"
"Daily","2012","lower secondary degree","Male","","","",""
"Daily","2012","lower secondary degree","Female","","","",""
"Daily","2012","secondary school degree","Male","","","",""
"Daily","2012","secondary school degree","Female","","","",""
"Daily","2012","college entrance qualification","Male","","","",""
"Daily","2012","college entrance qualification","Female","","","",""
"Daily","2012","Other degree","Male","","","",""
"Daily","2012","Other degree","Female","","","",""
"Daily","2012","no degree/no degree yet","Male","","","",""
"Daily","2012","no degree/no degree yet","Female","","","",""
"Min 1x per week","2012","lower secondary degree","Male","","","",""
"Min 1x per week","2012","lower secondary degree","Female","","","",""
"Min 1x per week","2012","secondary school degree","Male","","","",""
"Min 1x per week","2012","secondary school degree","Female","","","",""
"Min 1x per week","2012","college entrance qualification","Male","","","",""
"Min 1x per week","2012","college entrance qualification","Female","","","",""
"Min 1x per week","2012","Other degree","Male","","","",""
"Min 1x per week","2012","Other degree","Female","","","",""
"Min 1x per week","2012","no degree/no degree yet","Male","","","",""
"Min 1x per week","2012","no degree/no degree yet","Female","","","",""
"Min 1x per month","2012","lower secondary degree","Male","","","",""
"Min 1x per month","2012","lower secondary degree","Female","","","",""
"Min 1x per month","2012","secondary school degree","Male","","","",""
"Min 1x per month","2012","secondary school degree","Female","","","",""
"Min 1x per month","2012","college entrance qualification","Male","","","",""
"Min 1x per month","2012","college entrance qualification","Female","","","",""
"Min 1x per month","2012","Other degree","Male","","","",""
"Min 1x per month","2012","Other degree","Female","","","",""
"Min 1x per month","2012","no degree/no degree yet","Male","","","",""
"Min 1x per month","2012","no degree/no degree yet","Female","","","",""
"Rarely","2012","lower secondary degree","Male","","","",""
"Rarely","2012","lower secondary degree","Female","","","",""
"Rarely","2012","secondary school degree","Male","","","",""
"Rarely","2012","secondary school degree","Female","","","",""
"Rarely","2012","college entrance qualification","Male","","","",""
"Rarely","2012","college entrance qualification","Female","","","",""
"Rarely","2012","Other degree","Male","","","",""
"Rarely","2012","Other degree","Female","","","",""
"Rarely","2012","no degree/no degree yet","Male","","","",""
"Rarely","2012","no degree/no degree yet","Female","","","",""
"Never","2012","lower secondary degree","Male","","","",""
"Never","2012","lower secondary degree","Female","","","",""
"Never","2012","secondary school degree","Male","","","",""
"Never","2012","secondary school degree","Female","","","",""
"Never","2012","college entrance qualification","Male","","","",""
"Never","2012","college entrance qualification","Female","","","",""
"Never","2012","Other degree","Male","","","",""
"Never","2012","Other degree","Female","","","",""
"Never","2012","no degree/no degree yet","Male","","","",""
"Never","2012","no degree/no degree yet","Female","","","",""
"Daily","2013","lower secondary degree","Male","8","","",""
"Daily","2013","lower secondary degree","Female","2","","",""
"Daily","2013","secondary school degree","Male","10","","",""
"Daily","2013","secondary school degree","Female","5","","",""
"Daily","2013","college entrance qualification","Male","30","0.0102296994468698","0.00689895907439829","0.0135604398193412"
"Daily","2013","college entrance qualification","Female","7","","",""
"Daily","2013","Other degree","Male","","","",""
"Daily","2013","Other degree","Female","","","",""
"Daily","2013","no degree/no degree yet","Male","2","","",""
"Daily","2013","no degree/no degree yet","Female","","","",""
"Min 1x per week","2013","lower secondary degree","Male","27","","",""
"Min 1x per week","2013","lower secondary degree","Female","8","","",""
"Min 1x per week","2013","secondary school degree","Male","30","0.00894820857395092","0.00564013808207356","0.0122562790658283"
"Min 1x per week","2013","secondary school degree","Female","17","","",""
"Min 1x per week","2013","college entrance qualification","Male","96","0.0249992660321665","0.0198314358324277","0.0301670962319052"
"Min 1x per week","2013","college entrance qualification","Female","34","0.0119077556118546","0.00848762073076914","0.0153278904929401"
"Min 1x per week","2013","Other degree","Male","5","","",""
"Min 1x per week","2013","Other degree","Female","3","","",""
"Min 1x per week","2013","no degree/no degree yet","Male","4","","",""
"Min 1x per week","2013","no degree/no degree yet","Female","3","","",""
"Min 1x per month","2013","lower secondary degree","Male","78","0.0250383380790537","0.019824014086094","0.0302526620720135"
"Min 1x per month","2013","lower secondary degree","Female","29","","",""
"Min 1x per month","2013","secondary school degree","Male","80","0.0222203165513678","0.0170424106217416","0.0273982224809939"
"Min 1x per month","2013","secondary school degree","Female","60","0.0133231940112102","0.0100605673068899","0.0165858207155306"
"Min 1x per month","2013","college entrance qualification","Male","131","0.0373405679959767","0.0310647703748865","0.0436163656170668"
"Min 1x per month","2013","college entrance qualification","Female","90","0.0172177190732416","0.0131161880597143","0.0213192500867689"
"Min 1x per month","2013","Other degree","Male","9","","",""
"Min 1x per month","2013","Other degree","Female","6","","",""
"Min 1x per month","2013","no degree/no degree yet","Male","6","","",""
"Min 1x per month","2013","no degree/no degree yet","Female","5","","",""
"Rarely","2013","lower secondary degree","Male","331","0.0970659606997591","0.087185823275865","0.106946098123653"
"Rarely","2013","lower secondary degree","Female","220","0.0678110348198531","0.0596422166721133","0.0759798529675929"
"Rarely","2013","secondary school degree","Male","255","0.0936795095703817","0.083443710918476","0.103915308222287"
"Rarely","2013","secondary school degree","Female","321","0.0692662450879108","0.0620410545278059","0.0764914356480157"
"Rarely","2013","college entrance qualification","Male","448","0.134204813715874","0.122921575288676","0.145488052143073"
"Rarely","2013","college entrance qualification","Female","362","0.0956055353877436","0.0863340354685069","0.10487703530698"
"Rarely","2013","Other degree","Male","38","0.0410743788686656","0.0264037614351235","0.0557449963022078"
"Rarely","2013","Other degree","Female","43","0.0492106573438825","0.0351101216758031","0.063311193011962"
"Rarely","2013","no degree/no degree yet","Male","32","0.0841404450615845","0.0562295903862265","0.112051299736942"
"Rarely","2013","no degree/no degree yet","Female","32","0.0640028814662497","0.0408957265915141","0.0871100363409853"
"Never","2013","lower secondary degree","Male","3005","0.871866576370923","0.860711880766896","0.88302127197495"
"Never","2013","lower secondary degree","Female","3380","0.918076388354507","0.909165910045016","0.926986866663998"
"Never","2013","secondary school degree","Male","2738","0.8724529789328","0.860734676413668","0.884171281451932"
"Never","2013","secondary school degree","Female","4341","0.914651178335317","0.90670053512401","0.922601821546625"
"Never","2013","college entrance qualification","Male","2801","0.793225652809113","0.779819973075759","0.806631332542466"
"Never","2013","college entrance qualification","Female","3371","0.873651493318128","0.863175777690589","0.884127208945667"
"Never","2013","Other degree","Male","651","0.941367120464621","0.924000290469886","0.958733950459356"
"Never","2013","Other degree","Female","852","0.939781478784347","0.924273958432274","0.955288999136421"
"Never","2013","no degree/no degree yet","Male","336","0.895358890925711","0.864583325910511","0.92613445594091"
"Never","2013","no degree/no degree yet","Female","391","0.928711652248587","0.904419881279002","0.953003423218172"
"Daily","2014","lower secondary degree","Male","","","",""
"Daily","2014","lower secondary degree","Female","","","",""
"Daily","2014","secondary school degree","Male","","","",""
"Daily","2014","secondary school degree","Female","","","",""
"Daily","2014","college entrance qualification","Male","","","",""
"Daily","2014","college entrance qualification","Female","","","",""
"Daily","2014","Other degree","Male","","","",""
"Daily","2014","Other degree","Female","","","",""
"Daily","2014","no degree/no degree yet","Male","","","",""
"Daily","2014","no degree/no degree yet","Female","","","",""
"Min 1x per week","2014","lower secondary degree","Male","","","",""
"Min 1x per week","2014","lower secondary degree","Female","","","",""
"Min 1x per week","2014","secondary school degree","Male","","","",""
"Min 1x per week","2014","secondary school degree","Female","","","",""
"Min 1x per week","2014","college entrance qualification","Male","","","",""
"Min 1x per week","2014","college entrance qualification","Female","","","",""
"Min 1x per week","2014","Other degree","Male","","","",""
"Min 1x per week","2014","Other degree","Female","","","",""
"Min 1x per week","2014","no degree/no degree yet","Male","","","",""
"Min 1x per week","2014","no degree/no degree yet","Female","","","",""
"Min 1x per month","2014","lower secondary degree","Male","","","",""
"Min 1x per month","2014","lower secondary degree","Female","","","",""
"Min 1x per month","2014","secondary school degree","Male","","","",""
"Min 1x per month","2014","secondary school degree","Female","","","",""
"Min 1x per month","2014","college entrance qualification","Male","","","",""
"Min 1x per month","2014","college entrance qualification","Female","","","",""
"Min 1x per month","2014","Other degree","Male","","","",""
"Min 1x per month","2014","Other degree","Female","","","",""
"Min 1x per month","2014","no degree/no degree yet","Male","","","",""
"Min 1x per month","2014","no degree/no degree yet","Female","","","",""
"Rarely","2014","lower secondary degree","Male","","","",""
"Rarely","2014","lower secondary degree","Female","","","",""
"Rarely","2014","secondary school degree","Male","","","",""
"Rarely","2014","secondary school degree","Female","","","",""
"Rarely","2014","college entrance qualification","Male","","","",""
"Rarely","2014","college entrance qualification","Female","","","",""
"Rarely","2014","Other degree","Male","","","",""
"Rarely","2014","Other degree","Female","","","",""
"Rarely","2014","no degree/no degree yet","Male","","","",""
"Rarely","2014","no degree/no degree yet","Female","","","",""
"Never","2014","lower secondary degree","Male","","","",""
"Never","2014","lower secondary degree","Female","","","",""
"Never","2014","secondary school degree","Male","","","",""
"Never","2014","secondary school degree","Female","","","",""
"Never","2014","college entrance qualification","Male","","","",""
"Never","2014","college entrance qualification","Female","","","",""
"Never","2014","Other degree","Male","","","",""
"Never","2014","Other degree","Female","","","",""
"Never","2014","no degree/no degree yet","Male","","","",""
"Never","2014","no degree/no degree yet","Female","","","",""
"Daily","2015","lower secondary degree","Male","","","",""
"Daily","2015","lower secondary degree","Female","","","",""
"Daily","2015","secondary school degree","Male","","","",""
"Daily","2015","secondary school degree","Female","","","",""
"Daily","2015","college entrance qualification","Male","","","",""
"Daily","2015","college entrance qualification","Female","","","",""
"Daily","2015","Other degree","Male","","","",""
"Daily","2015","Other degree","Female","","","",""
"Daily","2015","no degree/no degree yet","Male","","","",""
"Daily","2015","no degree/no degree yet","Female","","","",""
"Min 1x per week","2015","lower secondary degree","Male","26","","",""
"Min 1x per week","2015","lower secondary degree","Female","12","","",""
"Min 1x per week","2015","secondary school degree","Male","32","0.00908486286321899","0.00565110648704788","0.0125186192393901"
"Min 1x per week","2015","secondary school degree","Female","17","","",""
"Min 1x per week","2015","college entrance qualification","Male","89","0.0250945870754052","0.0198851222134769","0.0303040519373334"
"Min 1x per week","2015","college entrance qualification","Female","34","0.0127270708176727","0.00914033391624379","0.0163138077191015"
"Min 1x per week","2015","Other degree","Male","8","","",""
"Min 1x per week","2015","Other degree","Female","7","","",""
"Min 1x per week","2015","no degree/no degree yet","Male","2","","",""
"Min 1x per week","2015","no degree/no degree yet","Female","1","","",""
"Min 1x per month","2015","lower secondary degree","Male","49","0.0123791321066706","0.00852273049329173","0.0162355337200495"
"Min 1x per month","2015","lower secondary degree","Female","20","","",""
"Min 1x per month","2015","secondary school degree","Male","67","0.021462886008694","0.0162181362681082","0.0267076357492798"
"Min 1x per month","2015","secondary school degree","Female","45","0.0104241936344757","0.00737247789032369","0.0134759093786278"
"Min 1x per month","2015","college entrance qualification","Male","133","0.0335604282970775","0.0275622006442104","0.0395586559499447"
"Min 1x per month","2015","college entrance qualification","Female","64","0.0150243174391601","0.0111318337092723","0.0189168011690479"
"Min 1x per month","2015","Other degree","Male","11","","",""
"Min 1x per month","2015","Other degree","Female","16","","",""
"Min 1x per month","2015","no degree/no degree yet","Male","4","","",""
"Min 1x per month","2015","no degree/no degree yet","Female","6","","",""
"Rarely","2015","lower secondary degree","Male","200","0.0580263084299525","0.0498722487452724","0.0661803681146327"
"Rarely","2015","lower secondary degree","Female","133","0.0411457564146987","0.0342883993967923","0.0480031134326052"
"Rarely","2015","secondary school degree","Male","206","0.0743009513036236","0.0648096850773041","0.0837922175299431"
"Rarely","2015","secondary school degree","Female","232","0.0482214929273551","0.0417844473898069","0.0546585384649034"
"Rarely","2015","college entrance qualification","Male","353","0.0920615856080265","0.0824324064714364","0.101690764744617"
"Rarely","2015","college entrance qualification","Female","280","0.0680966830375905","0.0600361254702524","0.0761572406049286"
"Rarely","2015","Other degree","Male","58","0.0286891346486858","0.0211652838545075","0.0362129854428641"
"Rarely","2015","Other degree","Female","70","0.03308019689887","0.0256305008591143","0.0405298929386257"
"Rarely","2015","no degree/no degree yet","Male","23","","",""
"Rarely","2015","no degree/no degree yet","Female","17","","",""
"Never","2015","lower secondary degree","Male","2883","0.925736202016108","0.916591401630734","0.934881002401483"
"Never","2015","lower secondary degree","Female","3058","0.94922218722217","0.941642716604779","0.956801657839562"
"Never","2015","secondary school degree","Male","2628","0.895151299824464","0.884064101700935","0.906238497947992"
"Never","2015","secondary school degree","Female","3961","0.938617205959073","0.931405037025983","0.945829374892164"
"Never","2015","college entrance qualification","Male","2888","0.849283399019491","0.837367448028715","0.861199350010267"
"Never","2015","college entrance qualification","Female","3374","0.904151928705577","0.894732402215696","0.913571455195457"
"Never","2015","Other degree","Male","1814","0.960293781304724","0.951492748293433","0.969094814316015"
"Never","2015","Other degree","Female","2121","0.953118946666137","0.944313902988862","0.961923990343412"
"Never","2015","no degree/no degree yet","Male","395","0.948779169934886","0.927796002818198","0.969762337051574"
"Never","2015","no degree/no degree yet","Female","521","0.971253211787437","0.957224727871643","0.985281695703231"
"Daily","2016","lower secondary degree","Male","","","",""
"Daily","2016","lower secondary degree","Female","","","",""
"Daily","2016","secondary school degree","Male","","","",""
"Daily","2016","secondary school degree","Female","","","",""
"Daily","2016","college entrance qualification","Male","","","",""
"Daily","2016","college entrance qualification","Female","","","",""
"Daily","2016","Other degree","Male","","","",""
"Daily","2016","Other degree","Female","","","",""
"Daily","2016","no degree/no degree yet","Male","","","",""
"Daily","2016","no degree/no degree yet","Female","","","",""
"Min 1x per week","2016","lower secondary degree","Male","","","",""
"Min 1x per week","2016","lower secondary degree","Female","","","",""
"Min 1x per week","2016","secondary school degree","Male","","","",""
"Min 1x per week","2016","secondary school degree","Female","","","",""
"Min 1x per week","2016","college entrance qualification","Male","","","",""
"Min 1x per week","2016","college entrance qualification","Female","","","",""
"Min 1x per week","2016","Other degree","Male","","","",""
"Min 1x per week","2016","Other degree","Female","","","",""
"Min 1x per week","2016","no degree/no degree yet","Male","","","",""
"Min 1x per week","2016","no degree/no degree yet","Female","","","",""
"Min 1x per month","2016","lower secondary degree","Male","","","",""
"Min 1x per month","2016","lower secondary degree","Female","","","",""
"Min 1x per month","2016","secondary school degree","Male","","","",""
"Min 1x per month","2016","secondary school degree","Female","","","",""
"Min 1x per month","2016","college entrance qualification","Male","","","",""
"Min 1x per month","2016","college entrance qualification","Female","","","",""
"Min 1x per month","2016","Other degree","Male","","","",""
"Min 1x per month","2016","Other degree","Female","","","",""
"Min 1x per month","2016","no degree/no degree yet","Male","","","",""
"Min 1x per month","2016","no degree/no degree yet","Female","","","",""
"Rarely","2016","lower secondary degree","Male","","","",""
"Rarely","2016","lower secondary degree","Female","","","",""
"Rarely","2016","secondary school degree","Male","","","",""
"Rarely","2016","secondary school degree","Female","","","",""
"Rarely","2016","college entrance qualification","Male","","","",""
"Rarely","2016","college entrance qualification","Female","","","",""
"Rarely","2016","Other degree","Male","","","",""
"Rarely","2016","Other degree","Female","","","",""
"Rarely","2016","no degree/no degree yet","Male","","","",""
"Rarely","2016","no degree/no degree yet","Female","","","",""
"Never","2016","lower secondary degree","Male","","","",""
"Never","2016","lower secondary degree","Female","","","",""
"Never","2016","secondary school degree","Male","","","",""
"Never","2016","secondary school degree","Female","","","",""
"Never","2016","college entrance qualification","Male","","","",""
"Never","2016","college entrance qualification","Female","","","",""
"Never","2016","Other degree","Male","","","",""
"Never","2016","Other degree","Female","","","",""
"Never","2016","no degree/no degree yet","Male","","","",""
"Never","2016","no degree/no degree yet","Female","","","",""
"Daily","2017","lower secondary degree","Male","","","",""
"Daily","2017","lower secondary degree","Female","","","",""
"Daily","2017","secondary school degree","Male","","","",""
"Daily","2017","secondary school degree","Female","","","",""
"Daily","2017","college entrance qualification","Male","","","",""
"Daily","2017","college entrance qualification","Female","","","",""
"Daily","2017","Other degree","Male","","","",""
"Daily","2017","Other degree","Female","","","",""
"Daily","2017","no degree/no degree yet","Male","","","",""
"Daily","2017","no degree/no degree yet","Female","","","",""
"Min 1x per week","2017","lower secondary degree","Male","25","","",""
"Min 1x per week","2017","lower secondary degree","Female","13","","",""
"Min 1x per week","2017","secondary school degree","Male","42","0.0112805264294663","0.00757659168608796","0.0149844611728447"
"Min 1x per week","2017","secondary school degree","Female","24","","",""
"Min 1x per week","2017","college entrance qualification","Male","113","0.0291085129867417","0.0237655731381874","0.034451452835296"
"Min 1x per week","2017","college entrance qualification","Female","46","0.01480183710813","0.0111131037390225","0.0184905704772374"
"Min 1x per week","2017","Other degree","Male","10","","",""
"Min 1x per week","2017","Other degree","Female","9","","",""
"Min 1x per week","2017","no degree/no degree yet","Male","1","","",""
"Min 1x per week","2017","no degree/no degree yet","Female","1","","",""
"Min 1x per month","2017","lower secondary degree","Male","58","0.0183508297911568","0.0135836618924695","0.023117997689844"
"Min 1x per month","2017","lower secondary degree","Female","17","","",""
"Min 1x per month","2017","secondary school degree","Male","64","0.0167703015212339","0.0122666992610836","0.0212739037813842"
"Min 1x per month","2017","secondary school degree","Female","42","0.00673428398254323","0.00433401950639606","0.00913454845869041"
"Min 1x per month","2017","college entrance qualification","Male","123","0.0377044405622595","0.0316505380953877","0.0437583430291313"
"Min 1x per month","2017","college entrance qualification","Female","86","0.0217816902189992","0.0173228558520573","0.0262405245859412"
"Min 1x per month","2017","Other degree","Male","9","","",""
"Min 1x per month","2017","Other degree","Female","12","","",""
"Min 1x per month","2017","no degree/no degree yet","Male","6","","",""
"Min 1x per month","2017","no degree/no degree yet","Female","","","",""
"Rarely","2017","lower secondary degree","Male","187","0.061170574655878","0.0526588205426883","0.0696823287690678"
"Rarely","2017","lower secondary degree","Female","129","0.0440108350475339","0.0366855100634365","0.0513361600316312"
"Rarely","2017","secondary school degree","Male","207","0.0702488066844338","0.0612855683044535","0.079212045064414"
"Rarely","2017","secondary school degree","Female","236","0.0568946805902634","0.0500964390538237","0.0636929221267031"
"Rarely","2017","college entrance qualification","Male","350","0.0818173270451971","0.0731062447158686","0.0905284093745255"
"Rarely","2017","college entrance qualification","Female","270","0.0620389895464894","0.0546704332101366","0.0694075458828422"
"Rarely","2017","Other degree","Male","47","0.0466995387244141","0.0356786159145806","0.0577204615342475"
"Rarely","2017","Other degree","Female","43","0.037336555768988","0.0283847671446658","0.0462883443933102"
"Rarely","2017","no degree/no degree yet","Male","23","","",""
"Rarely","2017","no degree/no degree yet","Female","16","","",""
"Never","2017","lower secondary degree","Male","2775","0.91365541995195","0.903679264662917","0.923631575240983"
"Never","2017","lower secondary degree","Female","2853","0.947704095038924","0.939753661211873","0.955654528865976"
"Never","2017","secondary school degree","Male","2810","0.901700365364866","0.891258714359751","0.912142016369981"
"Never","2017","secondary school degree","Female","4158","0.929454817233833","0.921939825893678","0.936969808573988"
"Never","2017","college entrance qualification","Male","3217","0.851369719405802","0.840064013683671","0.862675425127933"
"Never","2017","college entrance qualification","Female","3715","0.901377483126381","0.892269985833332","0.910484980419431"
"Never","2017","Other degree","Male","1342","0.934797653977695","0.921902183794691","0.947693124160699"
"Never","2017","Other degree","Female","1659","0.949751353496742","0.93943627358305","0.960066433410433"
"Never","2017","no degree/no degree yet","Male","396","0.927069046883415","0.902377103265017","0.951760990501813"
"Never","2017","no degree/no degree yet","Female","500","0.964333365184583","0.948347082670566","0.980319647698599"
