"pli0097_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","2003","general elemantary","Rural Area","51","0.0601284938703291","0.0445104192970798","0.0757465684435784"
"Rarely","2003","middle vocational","Urban Area","535","0.0778098332802397","0.0715942972516543","0.0840253693088252"
"Rarely","2003","middle vocational","Rural Area","370","0.0947856425489395","0.0856762279816823","0.103895057116197"
"Rarely","2003","vocational + Abi","Urban Area","61","0.0757185686721417","0.0583383034412198","0.0930988339030636"
"Rarely","2003","vocational + Abi","Rural Area","28","","",""
"Rarely","2003","higher vocational","Urban Area","106","0.0997591574354936","0.0818781035865221","0.117640211284465"
"Rarely","2003","higher vocational","Rural Area","88","0.137909417551758","0.110411295563404","0.165407539540113"
"Rarely","2003","higher education","Urban Area","399","0.132369921327899","0.12042480719896","0.144315035456839"
"Rarely","2003","higher education","Rural Area","219","0.168640790053298","0.1478752829107","0.189406297195895"
"Never","2003","in school","Urban Area","377","0.903838433969776","0.875609970084805","0.932066897854747"
"Never","2003","in school","Rural Area","174","0.861226447607614","0.81245322312803","0.909999672087199"
"Never","2003","inadequately","Urban Area","200","0.954145364737938","0.925719393150516","0.982571336325361"
"Never","2003","inadequately","Rural Area","60","1","1","1"
"Never","2003","general elemantary","Urban Area","1765","0.942217980347521","0.931622669169433","0.95281329152561"
"Never","2003","general elemantary","Rural Area","823","0.920603600421869","0.902841683818993","0.938365517024744"
"Never","2003","middle vocational","Urban Area","6432","0.900595209869707","0.893652650936835","0.907537768802578"
"Never","2003","middle vocational","Rural Area","3503","0.879213571939605","0.869079132495703","0.889348011383508"
"Never","2003","vocational + Abi","Urban Area","809","0.900345639579194","0.880666510534345","0.920024768624042"
"Never","2003","vocational + Abi","Rural Area","231","0.879061195861231","0.8399514629501","0.918170928772363"
"Never","2003","higher vocational","Urban Area","936","0.865556139343388","0.845201871891127","0.885910406795649"
"Never","2003","higher vocational","Rural Area","488","0.828886515162848","0.798852093276192","0.858920937049504"
"Never","2003","higher education","Urban Area","2509","0.814443973441738","0.800741578294674","0.828146368588803"
"Never","2003","higher education","Rural Area","921","0.746577195874833","0.722454431319338","0.770699960430329"
"Daily","2004","in school","Urban Area","","","",""
"Daily","2004","in school","Rural Area","","","",""
"Daily","2004","inadequately","Urban Area","","","",""
"Daily","2004","inadequately","Rural Area","","","",""
"Daily","2004","general elemantary","Urban Area","","","",""
"Daily","2004","general elemantary","Rural Area","","","",""
"Daily","2004","middle vocational","Urban Area","","","",""
"Daily","2004","middle vocational","Rural Area","","","",""
"Daily","2004","vocational + Abi","Urban Area","","","",""
"Daily","2004","vocational + Abi","Rural Area","","","",""
"Daily","2004","higher vocational","Urban Area","","","",""
"Daily","2004","higher vocational","Rural Area","","","",""
"Daily","2004","higher education","Urban Area","","","",""
"Daily","2004","higher education","Rural Area","","","",""
"Min 1x per week","2004","in school","Urban Area","","","",""
"Min 1x per week","2004","in school","Rural Area","","","",""
"Min 1x per week","2004","inadequately","Urban Area","","","",""
"Min 1x per week","2004","inadequately","Rural Area","","","",""
"Min 1x per week","2004","general elemantary","Urban Area","","","",""
"Min 1x per week","2004","general elemantary","Rural Area","","","",""
"Min 1x per week","2004","middle vocational","Urban Area","","","",""
"Min 1x per week","2004","middle vocational","Rural Area","","","",""
"Min 1x per week","2004","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2004","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2004","higher vocational","Urban Area","","","",""
"Min 1x per week","2004","higher vocational","Rural Area","","","",""
"Min 1x per week","2004","higher education","Urban Area","","","",""
"Min 1x per week","2004","higher education","Rural Area","","","",""
"Min 1x per month","2004","in school","Urban Area","","","",""
"Min 1x per month","2004","in school","Rural Area","","","",""
"Min 1x per month","2004","inadequately","Urban Area","","","",""
"Min 1x per month","2004","inadequately","Rural Area","","","",""
"Min 1x per month","2004","general elemantary","Urban Area","","","",""
"Min 1x per month","2004","general elemantary","Rural Area","","","",""
"Min 1x per month","2004","middle vocational","Urban Area","","","",""
"Min 1x per month","2004","middle vocational","Rural Area","","","",""
"Min 1x per month","2004","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2004","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2004","higher vocational","Urban Area","","","",""
"Min 1x per month","2004","higher vocational","Rural Area","","","",""
"Min 1x per month","2004","higher education","Urban Area","","","",""
"Min 1x per month","2004","higher education","Rural Area","","","",""
"Rarely","2004","in school","Urban Area","","","",""
"Rarely","2004","in school","Rural Area","","","",""
"Rarely","2004","inadequately","Urban Area","","","",""
"Rarely","2004","inadequately","Rural Area","","","",""
"Rarely","2004","general elemantary","Urban Area","","","",""
"Rarely","2004","general elemantary","Rural Area","","","",""
"Rarely","2004","middle vocational","Urban Area","","","",""
"Rarely","2004","middle vocational","Rural Area","","","",""
"Rarely","2004","vocational + Abi","Urban Area","","","",""
"Rarely","2004","vocational + Abi","Rural Area","","","",""
"Rarely","2004","higher vocational","Urban Area","","","",""
"Rarely","2004","higher vocational","Rural Area","","","",""
"Rarely","2004","higher education","Urban Area","","","",""
"Rarely","2004","higher education","Rural Area","","","",""
"Never","2004","in school","Urban Area","","","",""
"Never","2004","in school","Rural Area","","","",""
"Never","2004","inadequately","Urban Area","","","",""
"Never","2004","inadequately","Rural Area","","","",""
"Never","2004","general elemantary","Urban Area","","","",""
"Never","2004","general elemantary","Rural Area","","","",""
"Never","2004","middle vocational","Urban Area","","","",""
"Never","2004","middle vocational","Rural Area","","","",""
"Never","2004","vocational + Abi","Urban Area","","","",""
"Never","2004","vocational + Abi","Rural Area","","","",""
"Never","2004","higher vocational","Urban Area","","","",""
"Never","2004","higher vocational","Rural Area","","","",""
"Never","2004","higher education","Urban Area","","","",""
"Never","2004","higher education","Rural Area","","","",""
"Daily","2005","in school","Urban Area","","","",""
"Daily","2005","in school","Rural Area","","","",""
"Daily","2005","inadequately","Urban Area","","","",""
"Daily","2005","inadequately","Rural Area","","","",""
"Daily","2005","general elemantary","Urban Area","","","",""
"Daily","2005","general elemantary","Rural Area","","","",""
"Daily","2005","middle vocational","Urban Area","","","",""
"Daily","2005","middle vocational","Rural Area","","","",""
"Daily","2005","vocational + Abi","Urban Area","","","",""
"Daily","2005","vocational + Abi","Rural Area","","","",""
"Daily","2005","higher vocational","Urban Area","","","",""
"Daily","2005","higher vocational","Rural Area","","","",""
"Daily","2005","higher education","Urban Area","","","",""
"Daily","2005","higher education","Rural Area","","","",""
"Min 1x per week","2005","in school","Urban Area","4","","",""
"Min 1x per week","2005","in school","Rural Area","","","",""
"Min 1x per week","2005","inadequately","Urban Area","","","",""
"Min 1x per week","2005","inadequately","Rural Area","","","",""
"Min 1x per week","2005","general elemantary","Urban Area","5","","",""
"Min 1x per week","2005","general elemantary","Rural Area","","","",""
"Min 1x per week","2005","middle vocational","Urban Area","67","0.00871920460345765","0.0064629169109156","0.0109754922959997"
"Min 1x per week","2005","middle vocational","Rural Area","28","","",""
"Min 1x per week","2005","vocational + Abi","Urban Area","5","","",""
"Min 1x per week","2005","vocational + Abi","Rural Area","4","","",""
"Min 1x per week","2005","higher vocational","Urban Area","16","","",""
"Min 1x per week","2005","higher vocational","Rural Area","7","","",""
"Min 1x per week","2005","higher education","Urban Area","59","0.0191356325620934","0.014200166998658","0.0240710981255287"
"Min 1x per week","2005","higher education","Rural Area","38","0.0190826042116663","0.0113190085476003","0.0268461998757323"
"Min 1x per month","2005","in school","Urban Area","3","","",""
"Min 1x per month","2005","in school","Rural Area","","","",""
"Min 1x per month","2005","inadequately","Urban Area","","","",""
"Min 1x per month","2005","inadequately","Rural Area","","","",""
"Min 1x per month","2005","general elemantary","Urban Area","13","","",""
"Min 1x per month","2005","general elemantary","Rural Area","6","","",""
"Min 1x per month","2005","middle vocational","Urban Area","84","0.0134003597733653","0.0106098316780084","0.0161908878687222"
"Min 1x per month","2005","middle vocational","Rural Area","78","0.0231041625294736","0.0182672901515063","0.0279410349074409"
"Min 1x per month","2005","vocational + Abi","Urban Area","10","","",""
"Min 1x per month","2005","vocational + Abi","Rural Area","5","","",""
"Min 1x per month","2005","higher vocational","Urban Area","21","","",""
"Min 1x per month","2005","higher vocational","Rural Area","11","","",""
"Min 1x per month","2005","higher education","Urban Area","96","0.0257380614987185","0.0200334244153132","0.0314426985821237"
"Min 1x per month","2005","higher education","Rural Area","63","0.0729226833892822","0.0581684323909811","0.0876769343875832"
"Rarely","2005","in school","Urban Area","19","","",""
"Rarely","2005","in school","Rural Area","14","","",""
"Rarely","2005","inadequately","Urban Area","3","","",""
"Rarely","2005","inadequately","Rural Area","1","","",""
"Rarely","2005","general elemantary","Urban Area","55","0.0354916998802326","0.0265317098340121","0.0444516899264532"
"Rarely","2005","general elemantary","Rural Area","42","0.0661981826375161","0.0485334872246196","0.0838628780504127"
"Rarely","2005","middle vocational","Urban Area","407","0.0659513867821136","0.059927810705162","0.0719749628590652"
"Rarely","2005","middle vocational","Rural Area","282","0.0770308698506979","0.0684462439870799","0.085615495714316"
"Rarely","2005","vocational + Abi","Urban Area","40","0.0511098140165954","0.0364425444868602","0.0657770835463306"
"Rarely","2005","vocational + Abi","Rural Area","22","","",""
"Rarely","2005","higher vocational","Urban Area","66","0.0591945294648169","0.0445460949049453","0.0738429640246886"
"Rarely","2005","higher vocational","Rural Area","61","0.0821948946873328","0.0594057173574358","0.10498407201723"
"Rarely","2005","higher education","Urban Area","303","0.100457857463127","0.0896284436723044","0.11128727125395"
"Rarely","2005","higher education","Rural Area","175","0.152854009433166","0.132434494718849","0.173273524147482"
"Never","2005","in school","Urban Area","423","0.94794081662175","0.927393069703884","0.968488563539616"
"Never","2005","in school","Rural Area","181","0.934616765406698","0.899920656694263","0.969312874119134"
"Never","2005","inadequately","Urban Area","183","0.96674071447209","0.940971387185306","0.992510041758875"
"Never","2005","inadequately","Rural Area","56","0.992248774739832","0.969481757944028","1.01501579153564"
"Never","2005","general elemantary","Urban Area","1565","0.953389368945619","0.943180707857095","0.963598030034144"
"Never","2005","general elemantary","Rural Area","713","0.924721422843957","0.905975927411662","0.943466918276253"
"Never","2005","middle vocational","Urban Area","5964","0.911929048841063","0.905051169350046","0.918806928332081"
"Never","2005","middle vocational","Rural Area","3318","0.891738251816378","0.881734760497335","0.901741743135421"
"Never","2005","vocational + Abi","Urban Area","811","0.933048426587166","0.916401976562238","0.949694876612093"
"Never","2005","vocational + Abi","Rural Area","232","0.886067625814305","0.847667979426981","0.924467272201628"
"Never","2005","higher vocational","Urban Area","894","0.906176048899609","0.88807667047518","0.924275427324038"
"Never","2005","higher vocational","Rural Area","479","0.880227928836788","0.85328738592355","0.907168471750027"
"Never","2005","higher education","Urban Area","2502","0.854668448476061","0.841972035909463","0.867364861042659"
"Never","2005","higher education","Rural Area","917","0.755140702965886","0.730740125287043","0.779541280644729"
"Daily","2006","in school","Urban Area","","","",""
"Daily","2006","in school","Rural Area","","","",""
"Daily","2006","inadequately","Urban Area","","","",""
"Daily","2006","inadequately","Rural Area","","","",""
"Daily","2006","general elemantary","Urban Area","","","",""
"Daily","2006","general elemantary","Rural Area","","","",""
"Daily","2006","middle vocational","Urban Area","","","",""
"Daily","2006","middle vocational","Rural Area","","","",""
"Daily","2006","vocational + Abi","Urban Area","","","",""
"Daily","2006","vocational + Abi","Rural Area","","","",""
"Daily","2006","higher vocational","Urban Area","","","",""
"Daily","2006","higher vocational","Rural Area","","","",""
"Daily","2006","higher education","Urban Area","","","",""
"Daily","2006","higher education","Rural Area","","","",""
"Min 1x per week","2006","in school","Urban Area","","","",""
"Min 1x per week","2006","in school","Rural Area","","","",""
"Min 1x per week","2006","inadequately","Urban Area","","","",""
"Min 1x per week","2006","inadequately","Rural Area","","","",""
"Min 1x per week","2006","general elemantary","Urban Area","","","",""
"Min 1x per week","2006","general elemantary","Rural Area","","","",""
"Min 1x per week","2006","middle vocational","Urban Area","","","",""
"Min 1x per week","2006","middle vocational","Rural Area","","","",""
"Min 1x per week","2006","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2006","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2006","higher vocational","Urban Area","","","",""
"Min 1x per week","2006","higher vocational","Rural Area","","","",""
"Min 1x per week","2006","higher education","Urban Area","","","",""
"Min 1x per week","2006","higher education","Rural Area","","","",""
"Min 1x per month","2006","in school","Urban Area","","","",""
"Min 1x per month","2006","in school","Rural Area","","","",""
"Min 1x per month","2006","inadequately","Urban Area","","","",""
"Min 1x per month","2006","inadequately","Rural Area","","","",""
"Min 1x per month","2006","general elemantary","Urban Area","","","",""
"Min 1x per month","2006","general elemantary","Rural Area","","","",""
"Min 1x per month","2006","middle vocational","Urban Area","","","",""
"Min 1x per month","2006","middle vocational","Rural Area","","","",""
"Min 1x per month","2006","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2006","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2006","higher vocational","Urban Area","","","",""
"Min 1x per month","2006","higher vocational","Rural Area","","","",""
"Min 1x per month","2006","higher education","Urban Area","","","",""
"Min 1x per month","2006","higher education","Rural Area","","","",""
"Rarely","2006","in school","Urban Area","","","",""
"Rarely","2006","in school","Rural Area","","","",""
"Rarely","2006","inadequately","Urban Area","","","",""
"Rarely","2006","inadequately","Rural Area","","","",""
"Rarely","2006","general elemantary","Urban Area","","","",""
"Rarely","2006","general elemantary","Rural Area","","","",""
"Rarely","2006","middle vocational","Urban Area","","","",""
"Rarely","2006","middle vocational","Rural Area","","","",""
"Rarely","2006","vocational + Abi","Urban Area","","","",""
"Rarely","2006","vocational + Abi","Rural Area","","","",""
"Rarely","2006","higher vocational","Urban Area","","","",""
"Rarely","2006","higher vocational","Rural Area","","","",""
"Rarely","2006","higher education","Urban Area","","","",""
"Rarely","2006","higher education","Rural Area","","","",""
"Never","2006","in school","Urban Area","","","",""
"Never","2006","in school","Rural Area","","","",""
"Never","2006","inadequately","Urban Area","","","",""
"Never","2006","inadequately","Rural Area","","","",""
"Never","2006","general elemantary","Urban Area","","","",""
"Never","2006","general elemantary","Rural Area","","","",""
"Never","2006","middle vocational","Urban Area","","","",""
"Never","2006","middle vocational","Rural Area","","","",""
"Never","2006","vocational + Abi","Urban Area","","","",""
"Never","2006","vocational + Abi","Rural Area","","","",""
"Never","2006","higher vocational","Urban Area","","","",""
"Never","2006","higher vocational","Rural Area","","","",""
"Never","2006","higher education","Urban Area","","","",""
"Never","2006","higher education","Rural Area","","","",""
"Daily","2007","in school","Urban Area","","","",""
"Daily","2007","in school","Rural Area","","","",""
"Daily","2007","inadequately","Urban Area","","","",""
"Daily","2007","inadequately","Rural Area","","","",""
"Daily","2007","general elemantary","Urban Area","","","",""
"Daily","2007","general elemantary","Rural Area","","","",""
"Daily","2007","middle vocational","Urban Area","","","",""
"Daily","2007","middle vocational","Rural Area","","","",""
"Daily","2007","vocational + Abi","Urban Area","","","",""
"Daily","2007","vocational + Abi","Rural Area","","","",""
"Daily","2007","higher vocational","Urban Area","","","",""
"Daily","2007","higher vocational","Rural Area","","","",""
"Daily","2007","higher education","Urban Area","","","",""
"Daily","2007","higher education","Rural Area","","","",""
"Min 1x per week","2007","in school","Urban Area","1","","",""
"Min 1x per week","2007","in school","Rural Area","1","","",""
"Min 1x per week","2007","inadequately","Urban Area","","","",""
"Min 1x per week","2007","inadequately","Rural Area","","","",""
"Min 1x per week","2007","general elemantary","Urban Area","6","","",""
"Min 1x per week","2007","general elemantary","Rural Area","","","",""
"Min 1x per week","2007","middle vocational","Urban Area","45","0.00624184511928552","0.00432808320076228","0.00815560703780877"
"Min 1x per week","2007","middle vocational","Rural Area","22","","",""
"Min 1x per week","2007","vocational + Abi","Urban Area","6","","",""
"Min 1x per week","2007","vocational + Abi","Rural Area","4","","",""
"Min 1x per week","2007","higher vocational","Urban Area","16","","",""
"Min 1x per week","2007","higher vocational","Rural Area","11","","",""
"Min 1x per week","2007","higher education","Urban Area","50","0.0151577223421828","0.0108643515138129","0.0194510931705527"
"Min 1x per week","2007","higher education","Rural Area","37","0.0195426933781031","0.0118721524974485","0.0272132342587576"
"Min 1x per month","2007","in school","Urban Area","2","","",""
"Min 1x per month","2007","in school","Rural Area","2","","",""
"Min 1x per month","2007","inadequately","Urban Area","","","",""
"Min 1x per month","2007","inadequately","Rural Area","","","",""
"Min 1x per month","2007","general elemantary","Urban Area","10","","",""
"Min 1x per month","2007","general elemantary","Rural Area","3","","",""
"Min 1x per month","2007","middle vocational","Urban Area","78","0.0112871253714847","0.00872017288111753","0.0138540778618518"
"Min 1x per month","2007","middle vocational","Rural Area","51","0.0101584260735028","0.00696217556745456","0.013354676579551"
"Min 1x per month","2007","vocational + Abi","Urban Area","8","","",""
"Min 1x per month","2007","vocational + Abi","Rural Area","6","","",""
"Min 1x per month","2007","higher vocational","Urban Area","16","","",""
"Min 1x per month","2007","higher vocational","Rural Area","11","","",""
"Min 1x per month","2007","higher education","Urban Area","68","0.0166619154352445","0.0121639928308679","0.021159838039621"
"Min 1x per month","2007","higher education","Rural Area","52","0.0431885617882556","0.0319239303618083","0.0544531932147029"
"Rarely","2007","in school","Urban Area","8","","",""
"Rarely","2007","in school","Rural Area","2","","",""
"Rarely","2007","inadequately","Urban Area","1","","",""
"Rarely","2007","inadequately","Rural Area","","","",""
"Rarely","2007","general elemantary","Urban Area","32","0.0253202184306416","0.0172537578145484","0.0333866790467349"
"Rarely","2007","general elemantary","Rural Area","18","","",""
"Rarely","2007","middle vocational","Urban Area","287","0.0409102192944914","0.036096989492484","0.0457234490964987"
"Rarely","2007","middle vocational","Rural Area","187","0.050415195894416","0.043441028615767","0.0573893631730649"
"Rarely","2007","vocational + Abi","Urban Area","44","0.0635442006310036","0.0474178812908333","0.0796705199711739"
"Rarely","2007","vocational + Abi","Rural Area","13","","",""
"Rarely","2007","higher vocational","Urban Area","63","0.0691440943745365","0.0529345034491554","0.0853536852999175"
"Rarely","2007","higher vocational","Rural Area","64","0.104823372675299","0.0797418319142149","0.129904913436383"
"Rarely","2007","higher education","Urban Area","303","0.08597822669191","0.0761274471922503","0.0958290061915698"
"Rarely","2007","higher education","Rural Area","148","0.122205428348419","0.104056076068854","0.140354780627984"
"Never","2007","in school","Urban Area","214","0.956764041488355","0.930188519717315","0.983339563259396"
"Never","2007","in school","Rural Area","107","0.968376041798802","0.93596677459521","1.00078530900239"
"Never","2007","inadequately","Urban Area","150","0.998511771726152","0.992363246098265","1.00466029735404"
"Never","2007","inadequately","Rural Area","66","1","1","1"
"Never","2007","general elemantary","Urban Area","1409","0.964873303634127","0.95542025018035","0.974326357087903"
"Never","2007","general elemantary","Rural Area","718","0.974003187818203","0.962530475352309","0.985475900284096"
"Never","2007","middle vocational","Urban Area","6096","0.941560810214738","0.935860908834236","0.947260711595241"
"Never","2007","middle vocational","Rural Area","3521","0.932120866523603","0.924103181105676","0.940138551941531"
"Never","2007","vocational + Abi","Urban Area","821","0.924228408927338","0.906734111182714","0.941722706671963"
"Never","2007","vocational + Abi","Rural Area","266","0.92117792408237","0.890111242600925","0.952244605563815"
"Never","2007","higher vocational","Urban Area","846","0.889662781067262","0.86964448965561","0.909681072478914"
"Never","2007","higher vocational","Rural Area","487","0.86964663951263","0.842078763463648","0.897214515561611"
"Never","2007","higher education","Urban Area","2690","0.882202135530663","0.870874197971318","0.893530073090007"
"Never","2007","higher education","Rural Area","1014","0.815063316485222","0.793549045110444","0.836577587860001"
"Daily","2008","in school","Urban Area","","","",""
"Daily","2008","in school","Rural Area","","","",""
"Daily","2008","inadequately","Urban Area","","","",""
"Daily","2008","inadequately","Rural Area","","","",""
"Daily","2008","general elemantary","Urban Area","","","",""
"Daily","2008","general elemantary","Rural Area","1","","",""
"Daily","2008","middle vocational","Urban Area","12","","",""
"Daily","2008","middle vocational","Rural Area","1","","",""
"Daily","2008","vocational + Abi","Urban Area","1","","",""
"Daily","2008","vocational + Abi","Rural Area","1","","",""
"Daily","2008","higher vocational","Urban Area","3","","",""
"Daily","2008","higher vocational","Rural Area","1","","",""
"Daily","2008","higher education","Urban Area","7","","",""
"Daily","2008","higher education","Rural Area","10","","",""
"Min 1x per week","2008","in school","Urban Area","1","","",""
"Min 1x per week","2008","in school","Rural Area","2","","",""
"Min 1x per week","2008","inadequately","Urban Area","","","",""
"Min 1x per week","2008","inadequately","Rural Area","","","",""
"Min 1x per week","2008","general elemantary","Urban Area","5","","",""
"Min 1x per week","2008","general elemantary","Rural Area","3","","",""
"Min 1x per week","2008","middle vocational","Urban Area","26","","",""
"Min 1x per week","2008","middle vocational","Rural Area","25","","",""
"Min 1x per week","2008","vocational + Abi","Urban Area","3","","",""
"Min 1x per week","2008","vocational + Abi","Rural Area","4","","",""
"Min 1x per week","2008","higher vocational","Urban Area","10","","",""
"Min 1x per week","2008","higher vocational","Rural Area","9","","",""
"Min 1x per week","2008","higher education","Urban Area","42","0.0135798268674956","0.00943271848436867","0.0177269352506226"
"Min 1x per week","2008","higher education","Rural Area","25","","",""
"Min 1x per month","2008","in school","Urban Area","3","","",""
"Min 1x per month","2008","in school","Rural Area","4","","",""
"Min 1x per month","2008","inadequately","Urban Area","2","","",""
"Min 1x per month","2008","inadequately","Rural Area","","","",""
"Min 1x per month","2008","general elemantary","Urban Area","14","","",""
"Min 1x per month","2008","general elemantary","Rural Area","4","","",""
"Min 1x per month","2008","middle vocational","Urban Area","93","0.0136408346183635","0.0107415966836324","0.0165400725530947"
"Min 1x per month","2008","middle vocational","Rural Area","70","0.0144832184910108","0.0105691195916498","0.0183973173903718"
"Min 1x per month","2008","vocational + Abi","Urban Area","13","","",""
"Min 1x per month","2008","vocational + Abi","Rural Area","5","","",""
"Min 1x per month","2008","higher vocational","Urban Area","12","","",""
"Min 1x per month","2008","higher vocational","Rural Area","15","","",""
"Min 1x per month","2008","higher education","Urban Area","90","0.0191046184013783","0.014199518861437","0.0240097179413197"
"Min 1x per month","2008","higher education","Rural Area","68","0.0521865446642719","0.0396188395046757","0.0647542498238681"
"Rarely","2008","in school","Urban Area","11","","",""
"Rarely","2008","in school","Rural Area","9","","",""
"Rarely","2008","inadequately","Urban Area","3","","",""
"Rarely","2008","inadequately","Rural Area","","","",""
"Rarely","2008","general elemantary","Urban Area","47","0.0338767154493914","0.0242047356818034","0.0435486952169794"
"Rarely","2008","general elemantary","Rural Area","31","0.044750574695217","0.0292673824459083","0.0602337669445257"
"Rarely","2008","middle vocational","Urban Area","391","0.0608679571693451","0.0548920542024486","0.0668438601362415"
"Rarely","2008","middle vocational","Rural Area","267","0.0716917424404304","0.0632399676413692","0.0801435172394915"
"Rarely","2008","vocational + Abi","Urban Area","59","0.0883329942823572","0.0688741672530881","0.107791821311626"
"Rarely","2008","vocational + Abi","Rural Area","20","","",""
"Rarely","2008","higher vocational","Urban Area","98","0.0914366758905282","0.072489912745307","0.110383439035749"
"Rarely","2008","higher vocational","Rural Area","65","0.124264731075765","0.0961799838969639","0.152349478254567"
"Rarely","2008","higher education","Urban Area","307","0.0957378760468793","0.0851950665097033","0.106280685584055"
"Rarely","2008","higher education","Rural Area","160","0.138323660996206","0.118814634497479","0.157832687494933"
"Never","2008","in school","Urban Area","220","0.934915693621553","0.903377375807776","0.966454011435329"
"Never","2008","in school","Rural Area","102","0.916094622994247","0.865858024734988","0.966331221253507"
"Never","2008","inadequately","Urban Area","130","0.968782126233481","0.93944646203637","0.998117790430592"
"Never","2008","inadequately","Rural Area","51","1","1","1"
"Never","2008","general elemantary","Urban Area","1278","0.953985627962275","0.942784387451063","0.965186868473487"
"Never","2008","general elemantary","Rural Area","646","0.937747249100769","0.919653649379258","0.955840848822281"
"Never","2008","middle vocational","Urban Area","5627","0.921283583245921","0.914552651776115","0.928014514715726"
"Never","2008","middle vocational","Rural Area","3216","0.906826566204048","0.897303530562749","0.916349601845346"
"Never","2008","vocational + Abi","Urban Area","741","0.887975325772569","0.866348421562836","0.909602229982301"
"Never","2008","vocational + Abi","Rural Area","244","0.884599700268264","0.846768539058585","0.922430861477942"
"Never","2008","higher vocational","Urban Area","766","0.881047526657894","0.859766938985361","0.902328114330427"
"Never","2008","higher vocational","Rural Area","440","0.841590790005676","0.810505791035026","0.872675788976326"
"Never","2008","higher education","Urban Area","2546","0.868924805187575","0.856832234076693","0.881017376298458"
"Never","2008","higher education","Rural Area","940","0.794678445194457","0.771852526488191","0.817504363900723"
"Daily","2009","in school","Urban Area","","","",""
"Daily","2009","in school","Rural Area","","","",""
"Daily","2009","inadequately","Urban Area","","","",""
"Daily","2009","inadequately","Rural Area","","","",""
"Daily","2009","general elemantary","Urban Area","","","",""
"Daily","2009","general elemantary","Rural Area","","","",""
"Daily","2009","middle vocational","Urban Area","","","",""
"Daily","2009","middle vocational","Rural Area","","","",""
"Daily","2009","vocational + Abi","Urban Area","","","",""
"Daily","2009","vocational + Abi","Rural Area","","","",""
"Daily","2009","higher vocational","Urban Area","","","",""
"Daily","2009","higher vocational","Rural Area","","","",""
"Daily","2009","higher education","Urban Area","","","",""
"Daily","2009","higher education","Rural Area","","","",""
"Min 1x per week","2009","in school","Urban Area","3","","",""
"Min 1x per week","2009","in school","Rural Area","","","",""
"Min 1x per week","2009","inadequately","Urban Area","","","",""
"Min 1x per week","2009","inadequately","Rural Area","","","",""
"Min 1x per week","2009","general elemantary","Urban Area","1","","",""
"Min 1x per week","2009","general elemantary","Rural Area","1","","",""
"Min 1x per week","2009","middle vocational","Urban Area","32","0.00478611905825465","0.00298205218612165","0.00659018593038764"
"Min 1x per week","2009","middle vocational","Rural Area","18","","",""
"Min 1x per week","2009","vocational + Abi","Urban Area","3","","",""
"Min 1x per week","2009","vocational + Abi","Rural Area","5","","",""
"Min 1x per week","2009","higher vocational","Urban Area","9","","",""
"Min 1x per week","2009","higher vocational","Rural Area","7","","",""
"Min 1x per week","2009","higher education","Urban Area","32","0.0117933598656187","0.00781597577181101","0.0157707439594263"
"Min 1x per week","2009","higher education","Rural Area","39","0.0213596013934099","0.0131416171281096","0.0295775856587103"
"Min 1x per month","2009","in school","Urban Area","8","","",""
"Min 1x per month","2009","in school","Rural Area","8","","",""
"Min 1x per month","2009","inadequately","Urban Area","","","",""
"Min 1x per month","2009","inadequately","Rural Area","","","",""
"Min 1x per month","2009","general elemantary","Urban Area","7","","",""
"Min 1x per month","2009","general elemantary","Rural Area","3","","",""
"Min 1x per month","2009","middle vocational","Urban Area","68","0.0100913103296492","0.00747870372967688","0.0127039169296215"
"Min 1x per month","2009","middle vocational","Rural Area","45","0.0125714361850681","0.00882696868339157","0.0163159036867446"
"Min 1x per month","2009","vocational + Abi","Urban Area","6","","",""
"Min 1x per month","2009","vocational + Abi","Rural Area","4","","",""
"Min 1x per month","2009","higher vocational","Urban Area","11","","",""
"Min 1x per month","2009","higher vocational","Rural Area","15","","",""
"Min 1x per month","2009","higher education","Urban Area","76","0.0215229736617175","0.0161763289359448","0.0268696183874902"
"Min 1x per month","2009","higher education","Rural Area","36","0.028529400153805","0.0190666294889289","0.037992170818681"
"Rarely","2009","in school","Urban Area","8","","",""
"Rarely","2009","in school","Rural Area","5","","",""
"Rarely","2009","inadequately","Urban Area","2","","",""
"Rarely","2009","inadequately","Rural Area","","","",""
"Rarely","2009","general elemantary","Urban Area","34","0.027874807232563","0.0185493947381133","0.0372002197270127"
"Rarely","2009","general elemantary","Rural Area","17","","",""
"Rarely","2009","middle vocational","Urban Area","276","0.0478693999279462","0.0422888124077463","0.053449987448146"
"Rarely","2009","middle vocational","Rural Area","212","0.0723549454611853","0.0636479202470369","0.0810619706753336"
"Rarely","2009","vocational + Abi","Urban Area","46","0.0954104867538886","0.074314794332026","0.116506179175751"
"Rarely","2009","vocational + Abi","Rural Area","12","","",""
"Rarely","2009","higher vocational","Urban Area","65","0.0807137132528284","0.0619895735471463","0.0994378529585104"
