"pli0097_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","2014","no degree/no degree yet","general elemantary","","","",""
"Rarely","2014","no degree/no degree yet","middle vocational","","","",""
"Rarely","2014","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2014","no degree/no degree yet","higher vocational","","","",""
"Rarely","2014","no degree/no degree yet","higher education","","","",""
"Never","2014","lower secondary degree","in school","","","",""
"Never","2014","lower secondary degree","inadequately","","","",""
"Never","2014","lower secondary degree","general elemantary","","","",""
"Never","2014","lower secondary degree","middle vocational","","","",""
"Never","2014","lower secondary degree","vocational + Abi","","","",""
"Never","2014","lower secondary degree","higher vocational","","","",""
"Never","2014","lower secondary degree","higher education","","","",""
"Never","2014","secondary school degree","in school","","","",""
"Never","2014","secondary school degree","inadequately","","","",""
"Never","2014","secondary school degree","general elemantary","","","",""
"Never","2014","secondary school degree","middle vocational","","","",""
"Never","2014","secondary school degree","vocational + Abi","","","",""
"Never","2014","secondary school degree","higher vocational","","","",""
"Never","2014","secondary school degree","higher education","","","",""
"Never","2014","college entrance qualification","in school","","","",""
"Never","2014","college entrance qualification","inadequately","","","",""
"Never","2014","college entrance qualification","general elemantary","","","",""
"Never","2014","college entrance qualification","middle vocational","","","",""
"Never","2014","college entrance qualification","vocational + Abi","","","",""
"Never","2014","college entrance qualification","higher vocational","","","",""
"Never","2014","college entrance qualification","higher education","","","",""
"Never","2014","Other degree","in school","","","",""
"Never","2014","Other degree","inadequately","","","",""
"Never","2014","Other degree","general elemantary","","","",""
"Never","2014","Other degree","middle vocational","","","",""
"Never","2014","Other degree","vocational + Abi","","","",""
"Never","2014","Other degree","higher vocational","","","",""
"Never","2014","Other degree","higher education","","","",""
"Never","2014","no degree/no degree yet","in school","","","",""
"Never","2014","no degree/no degree yet","inadequately","","","",""
"Never","2014","no degree/no degree yet","general elemantary","","","",""
"Never","2014","no degree/no degree yet","middle vocational","","","",""
"Never","2014","no degree/no degree yet","vocational + Abi","","","",""
"Never","2014","no degree/no degree yet","higher vocational","","","",""
"Never","2014","no degree/no degree yet","higher education","","","",""
"Daily","2015","lower secondary degree","in school","","","",""
"Daily","2015","lower secondary degree","inadequately","","","",""
"Daily","2015","lower secondary degree","general elemantary","","","",""
"Daily","2015","lower secondary degree","middle vocational","","","",""
"Daily","2015","lower secondary degree","vocational + Abi","","","",""
"Daily","2015","lower secondary degree","higher vocational","","","",""
"Daily","2015","lower secondary degree","higher education","","","",""
"Daily","2015","secondary school degree","in school","","","",""
"Daily","2015","secondary school degree","inadequately","","","",""
"Daily","2015","secondary school degree","general elemantary","","","",""
"Daily","2015","secondary school degree","middle vocational","","","",""
"Daily","2015","secondary school degree","vocational + Abi","","","",""
"Daily","2015","secondary school degree","higher vocational","","","",""
"Daily","2015","secondary school degree","higher education","","","",""
"Daily","2015","college entrance qualification","in school","","","",""
"Daily","2015","college entrance qualification","inadequately","","","",""
"Daily","2015","college entrance qualification","general elemantary","","","",""
"Daily","2015","college entrance qualification","middle vocational","","","",""
"Daily","2015","college entrance qualification","vocational + Abi","","","",""
"Daily","2015","college entrance qualification","higher vocational","","","",""
"Daily","2015","college entrance qualification","higher education","","","",""
"Daily","2015","Other degree","in school","","","",""
"Daily","2015","Other degree","inadequately","","","",""
"Daily","2015","Other degree","general elemantary","","","",""
"Daily","2015","Other degree","middle vocational","","","",""
"Daily","2015","Other degree","vocational + Abi","","","",""
"Daily","2015","Other degree","higher vocational","","","",""
"Daily","2015","Other degree","higher education","","","",""
"Daily","2015","no degree/no degree yet","in school","","","",""
"Daily","2015","no degree/no degree yet","inadequately","","","",""
"Daily","2015","no degree/no degree yet","general elemantary","","","",""
"Daily","2015","no degree/no degree yet","middle vocational","","","",""
"Daily","2015","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2015","no degree/no degree yet","higher vocational","","","",""
"Daily","2015","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2015","lower secondary degree","in school","","","",""
"Min 1x per week","2015","lower secondary degree","inadequately","","","",""
"Min 1x per week","2015","lower secondary degree","general elemantary","","","",""
"Min 1x per week","2015","lower secondary degree","middle vocational","","","",""
"Min 1x per week","2015","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2015","lower secondary degree","higher vocational","","","",""
"Min 1x per week","2015","lower secondary degree","higher education","","","",""
"Min 1x per week","2015","secondary school degree","in school","","","",""
"Min 1x per week","2015","secondary school degree","inadequately","","","",""
"Min 1x per week","2015","secondary school degree","general elemantary","","","",""
"Min 1x per week","2015","secondary school degree","middle vocational","","","",""
"Min 1x per week","2015","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2015","secondary school degree","higher vocational","","","",""
"Min 1x per week","2015","secondary school degree","higher education","","","",""
"Min 1x per week","2015","college entrance qualification","in school","","","",""
"Min 1x per week","2015","college entrance qualification","inadequately","","","",""
"Min 1x per week","2015","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2015","college entrance qualification","middle vocational","","","",""
"Min 1x per week","2015","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","2015","college entrance qualification","higher vocational","","","",""
"Min 1x per week","2015","college entrance qualification","higher education","86","0.0230888592818917","0.018603580675414","0.0275741378883694"
"Min 1x per week","2015","Other degree","in school","","","",""
"Min 1x per week","2015","Other degree","inadequately","","","",""
"Min 1x per week","2015","Other degree","general elemantary","","","",""
"Min 1x per week","2015","Other degree","middle vocational","","","",""
"Min 1x per week","2015","Other degree","vocational + Abi","","","",""
"Min 1x per week","2015","Other degree","higher vocational","","","",""
"Min 1x per week","2015","Other degree","higher education","","","",""
"Min 1x per week","2015","no degree/no degree yet","in school","","","",""
"Min 1x per week","2015","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","2015","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2015","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","2015","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2015","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2015","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2015","lower secondary degree","in school","","","",""
"Min 1x per month","2015","lower secondary degree","inadequately","","","",""
"Min 1x per month","2015","lower secondary degree","general elemantary","","","",""
"Min 1x per month","2015","lower secondary degree","middle vocational","44","0.00701391425208029","0.00454858528006887","0.00947924322409172"
"Min 1x per month","2015","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2015","lower secondary degree","higher vocational","","","",""
"Min 1x per month","2015","lower secondary degree","higher education","","","",""
"Min 1x per month","2015","secondary school degree","in school","","","",""
"Min 1x per month","2015","secondary school degree","inadequately","","","",""
"Min 1x per month","2015","secondary school degree","general elemantary","","","",""
"Min 1x per month","2015","secondary school degree","middle vocational","68","0.0118797884694659","0.00890800658504615","0.0148515703538856"
"Min 1x per month","2015","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","2015","secondary school degree","higher vocational","","","",""
"Min 1x per month","2015","secondary school degree","higher education","","","",""
"Min 1x per month","2015","college entrance qualification","in school","","","",""
"Min 1x per month","2015","college entrance qualification","inadequately","","","",""
"Min 1x per month","2015","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2015","college entrance qualification","middle vocational","","","",""
"Min 1x per month","2015","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","2015","college entrance qualification","higher vocational","","","",""
"Min 1x per month","2015","college entrance qualification","higher education","145","0.0308026863146902","0.0256425514483852","0.0359628211809952"
"Min 1x per month","2015","Other degree","in school","","","",""
"Min 1x per month","2015","Other degree","inadequately","","","",""
"Min 1x per month","2015","Other degree","general elemantary","","","",""
"Min 1x per month","2015","Other degree","middle vocational","","","",""
"Min 1x per month","2015","Other degree","vocational + Abi","","","",""
"Min 1x per month","2015","Other degree","higher vocational","","","",""
"Min 1x per month","2015","Other degree","higher education","","","",""
"Min 1x per month","2015","no degree/no degree yet","in school","","","",""
"Min 1x per month","2015","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","2015","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2015","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","2015","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2015","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2015","no degree/no degree yet","higher education","","","",""
"Rarely","2015","lower secondary degree","in school","","","",""
"Rarely","2015","lower secondary degree","inadequately","","","",""
"Rarely","2015","lower secondary degree","general elemantary","42","0.0243269623000166","0.0164912053410761","0.0321627192589571"
"Rarely","2015","lower secondary degree","middle vocational","247","0.0571294630818114","0.0502733309990463","0.0639855951645765"
"Rarely","2015","lower secondary degree","vocational + Abi","","","",""
"Rarely","2015","lower secondary degree","higher vocational","35","0.0581266840605609","0.0336135923692971","0.0826397757518247"
"Rarely","2015","lower secondary degree","higher education","","","",""
"Rarely","2015","secondary school degree","in school","","","",""
"Rarely","2015","secondary school degree","inadequately","","","",""
"Rarely","2015","secondary school degree","general elemantary","42","0.0519575264924561","0.0362404474445781","0.0676746055403341"
"Rarely","2015","secondary school degree","middle vocational","278","0.054039870066545","0.0478383057807155","0.0602414343523744"
"Rarely","2015","secondary school degree","vocational + Abi","","","",""
"Rarely","2015","secondary school degree","higher vocational","63","0.0877670791571626","0.0664369523982202","0.109097205916105"
"Rarely","2015","secondary school degree","higher education","55","0.089807946853512","0.067393295607974","0.11222259809905"
"Rarely","2015","college entrance qualification","in school","","","",""
"Rarely","2015","college entrance qualification","inadequately","","","",""
"Rarely","2015","college entrance qualification","general elemantary","","","",""
"Rarely","2015","college entrance qualification","middle vocational","67","0.0637891245289753","0.0490077914548403","0.0785704576031104"
"Rarely","2015","college entrance qualification","vocational + Abi","76","0.0509089662958791","0.0395478835572472","0.062270049034511"
"Rarely","2015","college entrance qualification","higher vocational","46","0.121706483060157","0.0904384803615305","0.152974485758784"
"Rarely","2015","college entrance qualification","higher education","444","0.0901627851396956","0.0816090428246875","0.0987165274547037"
"Rarely","2015","Other degree","in school","","","",""
"Rarely","2015","Other degree","inadequately","","","",""
"Rarely","2015","Other degree","general elemantary","","","",""
"Rarely","2015","Other degree","middle vocational","","","",""
"Rarely","2015","Other degree","vocational + Abi","","","",""
"Rarely","2015","Other degree","higher vocational","","","",""
"Rarely","2015","Other degree","higher education","59","0.0502712169543781","0.0381727022976","0.0623697316111562"
"Rarely","2015","no degree/no degree yet","in school","","","",""
"Rarely","2015","no degree/no degree yet","inadequately","","","",""
"Rarely","2015","no degree/no degree yet","general elemantary","","","",""
"Rarely","2015","no degree/no degree yet","middle vocational","","","",""
"Rarely","2015","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2015","no degree/no degree yet","higher vocational","","","",""
"Rarely","2015","no degree/no degree yet","higher education","","","",""
"Never","2015","lower secondary degree","in school","","","",""
"Never","2015","lower secondary degree","inadequately","","","",""
"Never","2015","lower secondary degree","general elemantary","1429","0.961504998871343","0.951719954355147","0.971290043387539"
"Never","2015","lower secondary degree","middle vocational","4082","0.931618876192606","0.924162800150093","0.939074952235119"
"Never","2015","lower secondary degree","vocational + Abi","","","",""
"Never","2015","lower secondary degree","higher vocational","303","0.919903562557936","0.891466036029708","0.948341089086165"
"Never","2015","lower secondary degree","higher education","123","0.936481970769334","0.895936821031702","0.977027120506966"
"Never","2015","secondary school degree","in school","","","",""
"Never","2015","secondary school degree","inadequately","","","",""
"Never","2015","secondary school degree","general elemantary","718","0.940074740587702","0.923266592748261","0.956882888427143"
"Never","2015","secondary school degree","middle vocational","4731","0.929972271126553","0.922972598859402","0.936971943393704"
"Never","2015","secondary school degree","vocational + Abi","","","",""
"Never","2015","secondary school degree","higher vocational","583","0.875032078181268","0.850104160373228","0.899959995989309"
"Never","2015","secondary school degree","higher education","542","0.849064970825455","0.820999420287368","0.877130521363542"
"Never","2015","college entrance qualification","in school","","","",""
"Never","2015","college entrance qualification","inadequately","","","",""
"Never","2015","college entrance qualification","general elemantary","","","",""
"Never","2015","college entrance qualification","middle vocational","953","0.916136328808584","0.899370677515302","0.932901980101867"
"Never","2015","college entrance qualification","vocational + Abi","1332","0.919554744978151","0.905497258991319","0.933612230964983"
"Never","2015","college entrance qualification","higher vocational","345","0.830865817878884","0.795014544492919","0.86671709126485"
"Never","2015","college entrance qualification","higher education","3632","0.855945669263722","0.845458774396642","0.866432564130803"
"Never","2015","Other degree","in school","","","",""
"Never","2015","Other degree","inadequately","62","0.998550772509066","0.989157191735089","1.00794435328304"
"Never","2015","Other degree","general elemantary","701","0.963653059059667","0.950001766405892","0.977304351713443"
"Never","2015","Other degree","middle vocational","1270","0.963073470710409","0.95288088975225","0.973266051668568"
"Never","2015","Other degree","vocational + Abi","679","0.964583455616112","0.950939932560182","0.978226978672041"
"Never","2015","Other degree","higher vocational","45","0.96765354314215","0.917074283769362","1.01823280251494"
"Never","2015","Other degree","higher education","1178","0.933149711689139","0.919320422419237","0.946979000959041"
"Never","2015","no degree/no degree yet","in school","345","0.950600941636729","0.928580041043187","0.972621842230272"
"Never","2015","no degree/no degree yet","inadequately","455","0.975334303238095","0.961326788730575","0.989341817745615"
"Never","2015","no degree/no degree yet","general elemantary","","","",""
"Never","2015","no degree/no degree yet","middle vocational","106","0.941393680796265","0.898085820042884","0.984701541549647"
"Never","2015","no degree/no degree yet","vocational + Abi","","","",""
"Never","2015","no degree/no degree yet","higher vocational","","","",""
"Never","2015","no degree/no degree yet","higher education","","","",""
"Daily","2016","lower secondary degree","in school","","","",""
"Daily","2016","lower secondary degree","inadequately","","","",""
"Daily","2016","lower secondary degree","general elemantary","","","",""
"Daily","2016","lower secondary degree","middle vocational","","","",""
"Daily","2016","lower secondary degree","vocational + Abi","","","",""
"Daily","2016","lower secondary degree","higher vocational","","","",""
"Daily","2016","lower secondary degree","higher education","","","",""
"Daily","2016","secondary school degree","in school","","","",""
"Daily","2016","secondary school degree","inadequately","","","",""
"Daily","2016","secondary school degree","general elemantary","","","",""
"Daily","2016","secondary school degree","middle vocational","","","",""
"Daily","2016","secondary school degree","vocational + Abi","","","",""
"Daily","2016","secondary school degree","higher vocational","","","",""
"Daily","2016","secondary school degree","higher education","","","",""
"Daily","2016","college entrance qualification","in school","","","",""
"Daily","2016","college entrance qualification","inadequately","","","",""
"Daily","2016","college entrance qualification","general elemantary","","","",""
"Daily","2016","college entrance qualification","middle vocational","","","",""
"Daily","2016","college entrance qualification","vocational + Abi","","","",""
"Daily","2016","college entrance qualification","higher vocational","","","",""
"Daily","2016","college entrance qualification","higher education","","","",""
"Daily","2016","Other degree","in school","","","",""
"Daily","2016","Other degree","inadequately","","","",""
"Daily","2016","Other degree","general elemantary","","","",""
"Daily","2016","Other degree","middle vocational","","","",""
"Daily","2016","Other degree","vocational + Abi","","","",""
"Daily","2016","Other degree","higher vocational","","","",""
"Daily","2016","Other degree","higher education","","","",""
"Daily","2016","no degree/no degree yet","in school","","","",""
"Daily","2016","no degree/no degree yet","inadequately","","","",""
"Daily","2016","no degree/no degree yet","general elemantary","","","",""
"Daily","2016","no degree/no degree yet","middle vocational","","","",""
"Daily","2016","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2016","no degree/no degree yet","higher vocational","","","",""
"Daily","2016","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2016","lower secondary degree","in school","","","",""
"Min 1x per week","2016","lower secondary degree","inadequately","","","",""
"Min 1x per week","2016","lower secondary degree","general elemantary","","","",""
"Min 1x per week","2016","lower secondary degree","middle vocational","","","",""
"Min 1x per week","2016","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2016","lower secondary degree","higher vocational","","","",""
"Min 1x per week","2016","lower secondary degree","higher education","","","",""
"Min 1x per week","2016","secondary school degree","in school","","","",""
"Min 1x per week","2016","secondary school degree","inadequately","","","",""
"Min 1x per week","2016","secondary school degree","general elemantary","","","",""
"Min 1x per week","2016","secondary school degree","middle vocational","","","",""
"Min 1x per week","2016","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2016","secondary school degree","higher vocational","","","",""
"Min 1x per week","2016","secondary school degree","higher education","","","",""
"Min 1x per week","2016","college entrance qualification","in school","","","",""
"Min 1x per week","2016","college entrance qualification","inadequately","","","",""
"Min 1x per week","2016","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2016","college entrance qualification","middle vocational","","","",""
"Min 1x per week","2016","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","2016","college entrance qualification","higher vocational","","","",""
"Min 1x per week","2016","college entrance qualification","higher education","","","",""
"Min 1x per week","2016","Other degree","in school","","","",""
"Min 1x per week","2016","Other degree","inadequately","","","",""
"Min 1x per week","2016","Other degree","general elemantary","","","",""
"Min 1x per week","2016","Other degree","middle vocational","","","",""
"Min 1x per week","2016","Other degree","vocational + Abi","","","",""
"Min 1x per week","2016","Other degree","higher vocational","","","",""
"Min 1x per week","2016","Other degree","higher education","","","",""
"Min 1x per week","2016","no degree/no degree yet","in school","","","",""
"Min 1x per week","2016","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","2016","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2016","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","2016","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2016","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2016","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2016","lower secondary degree","in school","","","",""
"Min 1x per month","2016","lower secondary degree","inadequately","","","",""
"Min 1x per month","2016","lower secondary degree","general elemantary","","","",""
"Min 1x per month","2016","lower secondary degree","middle vocational","","","",""
"Min 1x per month","2016","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2016","lower secondary degree","higher vocational","","","",""
"Min 1x per month","2016","lower secondary degree","higher education","","","",""
"Min 1x per month","2016","secondary school degree","in school","","","",""
"Min 1x per month","2016","secondary school degree","inadequately","","","",""
"Min 1x per month","2016","secondary school degree","general elemantary","","","",""
"Min 1x per month","2016","secondary school degree","middle vocational","","","",""
"Min 1x per month","2016","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","2016","secondary school degree","higher vocational","","","",""
"Min 1x per month","2016","secondary school degree","higher education","","","",""
"Min 1x per month","2016","college entrance qualification","in school","","","",""
"Min 1x per month","2016","college entrance qualification","inadequately","","","",""
"Min 1x per month","2016","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2016","college entrance qualification","middle vocational","","","",""
"Min 1x per month","2016","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","2016","college entrance qualification","higher vocational","","","",""
"Min 1x per month","2016","college entrance qualification","higher education","","","",""
"Min 1x per month","2016","Other degree","in school","","","",""
"Min 1x per month","2016","Other degree","inadequately","","","",""
"Min 1x per month","2016","Other degree","general elemantary","","","",""
"Min 1x per month","2016","Other degree","middle vocational","","","",""
"Min 1x per month","2016","Other degree","vocational + Abi","","","",""
"Min 1x per month","2016","Other degree","higher vocational","","","",""
"Min 1x per month","2016","Other degree","higher education","","","",""
"Min 1x per month","2016","no degree/no degree yet","in school","","","",""
"Min 1x per month","2016","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","2016","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2016","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","2016","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2016","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2016","no degree/no degree yet","higher education","","","",""
"Rarely","2016","lower secondary degree","in school","","","",""
"Rarely","2016","lower secondary degree","inadequately","","","",""
"Rarely","2016","lower secondary degree","general elemantary","","","",""
"Rarely","2016","lower secondary degree","middle vocational","","","",""
"Rarely","2016","lower secondary degree","vocational + Abi","","","",""
"Rarely","2016","lower secondary degree","higher vocational","","","",""
"Rarely","2016","lower secondary degree","higher education","","","",""
"Rarely","2016","secondary school degree","in school","","","",""
"Rarely","2016","secondary school degree","inadequately","","","",""
"Rarely","2016","secondary school degree","general elemantary","","","",""
"Rarely","2016","secondary school degree","middle vocational","","","",""
"Rarely","2016","secondary school degree","vocational + Abi","","","",""
"Rarely","2016","secondary school degree","higher vocational","","","",""
"Rarely","2016","secondary school degree","higher education","","","",""
"Rarely","2016","college entrance qualification","in school","","","",""
"Rarely","2016","college entrance qualification","inadequately","","","",""
"Rarely","2016","college entrance qualification","general elemantary","","","",""
"Rarely","2016","college entrance qualification","middle vocational","","","",""
"Rarely","2016","college entrance qualification","vocational + Abi","","","",""
"Rarely","2016","college entrance qualification","higher vocational","","","",""
"Rarely","2016","college entrance qualification","higher education","","","",""
"Rarely","2016","Other degree","in school","","","",""
"Rarely","2016","Other degree","inadequately","","","",""
"Rarely","2016","Other degree","general elemantary","","","",""
"Rarely","2016","Other degree","middle vocational","","","",""
"Rarely","2016","Other degree","vocational + Abi","","","",""
"Rarely","2016","Other degree","higher vocational","","","",""
"Rarely","2016","Other degree","higher education","","","",""
"Rarely","2016","no degree/no degree yet","in school","","","",""
"Rarely","2016","no degree/no degree yet","inadequately","","","",""
"Rarely","2016","no degree/no degree yet","general elemantary","","","",""
"Rarely","2016","no degree/no degree yet","middle vocational","","","",""
"Rarely","2016","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2016","no degree/no degree yet","higher vocational","","","",""
"Rarely","2016","no degree/no degree yet","higher education","","","",""
"Never","2016","lower secondary degree","in school","","","",""
"Never","2016","lower secondary degree","inadequately","","","",""
"Never","2016","lower secondary degree","general elemantary","","","",""
"Never","2016","lower secondary degree","middle vocational","","","",""
"Never","2016","lower secondary degree","vocational + Abi","","","",""
"Never","2016","lower secondary degree","higher vocational","","","",""
"Never","2016","lower secondary degree","higher education","","","",""
"Never","2016","secondary school degree","in school","","","",""
"Never","2016","secondary school degree","inadequately","","","",""
"Never","2016","secondary school degree","general elemantary","","","",""
"Never","2016","secondary school degree","middle vocational","","","",""
"Never","2016","secondary school degree","vocational + Abi","","","",""
"Never","2016","secondary school degree","higher vocational","","","",""
"Never","2016","secondary school degree","higher education","","","",""
"Never","2016","college entrance qualification","in school","","","",""
"Never","2016","college entrance qualification","inadequately","","","",""
"Never","2016","college entrance qualification","general elemantary","","","",""
"Never","2016","college entrance qualification","middle vocational","","","",""
"Never","2016","college entrance qualification","vocational + Abi","","","",""
"Never","2016","college entrance qualification","higher vocational","","","",""
"Never","2016","college entrance qualification","higher education","","","",""
"Never","2016","Other degree","in school","","","",""
"Never","2016","Other degree","inadequately","","","",""
"Never","2016","Other degree","general elemantary","","","",""
"Never","2016","Other degree","middle vocational","","","",""
"Never","2016","Other degree","vocational + Abi","","","",""
"Never","2016","Other degree","higher vocational","","","",""
"Never","2016","Other degree","higher education","","","",""
"Never","2016","no degree/no degree yet","in school","","","",""
"Never","2016","no degree/no degree yet","inadequately","","","",""
"Never","2016","no degree/no degree yet","general elemantary","","","",""
"Never","2016","no degree/no degree yet","middle vocational","","","",""
"Never","2016","no degree/no degree yet","vocational + Abi","","","",""
"Never","2016","no degree/no degree yet","higher vocational","","","",""
"Never","2016","no degree/no degree yet","higher education","","","",""
"Daily","2017","lower secondary degree","in school","","","",""
"Daily","2017","lower secondary degree","inadequately","","","",""
"Daily","2017","lower secondary degree","general elemantary","","","",""
"Daily","2017","lower secondary degree","middle vocational","","","",""
"Daily","2017","lower secondary degree","vocational + Abi","","","",""
"Daily","2017","lower secondary degree","higher vocational","","","",""
"Daily","2017","lower secondary degree","higher education","","","",""
"Daily","2017","secondary school degree","in school","","","",""
"Daily","2017","secondary school degree","inadequately","","","",""
"Daily","2017","secondary school degree","general elemantary","","","",""
"Daily","2017","secondary school degree","middle vocational","","","",""
"Daily","2017","secondary school degree","vocational + Abi","","","",""
"Daily","2017","secondary school degree","higher vocational","","","",""
"Daily","2017","secondary school degree","higher education","","","",""
"Daily","2017","college entrance qualification","in school","","","",""
"Daily","2017","college entrance qualification","inadequately","","","",""
"Daily","2017","college entrance qualification","general elemantary","","","",""
"Daily","2017","college entrance qualification","middle vocational","","","",""
"Daily","2017","college entrance qualification","vocational + Abi","","","",""
"Daily","2017","college entrance qualification","higher vocational","","","",""
"Daily","2017","college entrance qualification","higher education","","","",""
"Daily","2017","Other degree","in school","","","",""
"Daily","2017","Other degree","inadequately","","","",""
"Daily","2017","Other degree","general elemantary","","","",""
"Daily","2017","Other degree","middle vocational","","","",""
"Daily","2017","Other degree","vocational + Abi","","","",""
"Daily","2017","Other degree","higher vocational","","","",""
"Daily","2017","Other degree","higher education","","","",""
"Daily","2017","no degree/no degree yet","in school","","","",""
"Daily","2017","no degree/no degree yet","inadequately","","","",""
"Daily","2017","no degree/no degree yet","general elemantary","","","",""
"Daily","2017","no degree/no degree yet","middle vocational","","","",""
"Daily","2017","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2017","no degree/no degree yet","higher vocational","","","",""
"Daily","2017","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2017","lower secondary degree","in school","","","",""
"Min 1x per week","2017","lower secondary degree","inadequately","","","",""
"Min 1x per week","2017","lower secondary degree","general elemantary","","","",""
"Min 1x per week","2017","lower secondary degree","middle vocational","","","",""
"Min 1x per week","2017","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2017","lower secondary degree","higher vocational","","","",""
"Min 1x per week","2017","lower secondary degree","higher education","","","",""
"Min 1x per week","2017","secondary school degree","in school","","","",""
"Min 1x per week","2017","secondary school degree","inadequately","","","",""
"Min 1x per week","2017","secondary school degree","general elemantary","","","",""
"Min 1x per week","2017","secondary school degree","middle vocational","42","0.0084296209814373","0.00599092746506453","0.0108683144978101"
"Min 1x per week","2017","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2017","secondary school degree","higher vocational","","","",""
"Min 1x per week","2017","secondary school degree","higher education","","","",""
"Min 1x per week","2017","college entrance qualification","in school","","","",""
"Min 1x per week","2017","college entrance qualification","inadequately","","","",""
"Min 1x per week","2017","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2017","college entrance qualification","middle vocational","","","",""
"Min 1x per week","2017","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","2017","college entrance qualification","higher vocational","","","",""
"Min 1x per week","2017","college entrance qualification","higher education","112","0.0271911988826276","0.0225160414322214","0.0318663563330339"
"Min 1x per week","2017","Other degree","in school","","","",""
"Min 1x per week","2017","Other degree","inadequately","","","",""
"Min 1x per week","2017","Other degree","general elemantary","","","",""
"Min 1x per week","2017","Other degree","middle vocational","","","",""
"Min 1x per week","2017","Other degree","vocational + Abi","","","",""
"Min 1x per week","2017","Other degree","higher vocational","","","",""
"Min 1x per week","2017","Other degree","higher education","","","",""
"Min 1x per week","2017","no degree/no degree yet","in school","","","",""
"Min 1x per week","2017","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","2017","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2017","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","2017","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2017","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2017","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2017","lower secondary degree","in school","","","",""
"Min 1x per month","2017","lower secondary degree","inadequately","","","",""
"Min 1x per month","2017","lower secondary degree","general elemantary","","","",""
"Min 1x per month","2017","lower secondary degree","middle vocational","51","0.012056036633412","0.00875308424544797","0.015358989021376"
"Min 1x per month","2017","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2017","lower secondary degree","higher vocational","","","",""
"Min 1x per month","2017","lower secondary degree","higher education","","","",""
"Min 1x per month","2017","secondary school degree","in school","","","",""
"Min 1x per month","2017","secondary school degree","inadequately","","","",""
"Min 1x per month","2017","secondary school degree","general elemantary","","","",""
"Min 1x per month","2017","secondary school degree","middle vocational","73","0.0113367424376205","0.00851277448126369","0.0141607103939774"
