"pli0097_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Rarely","2005","inadequately","Female","1","","",""
"Rarely","2005","general elemantary","Male","36","0.0508060902662387","0.0353850127067669","0.0662271678257105"
"Rarely","2005","general elemantary","Female","61","0.0424748443888453","0.0326543901072766","0.052295298670414"
"Rarely","2005","middle vocational","Male","358","0.0759301919474974","0.0684983268236543","0.0833620570713405"
"Rarely","2005","middle vocational","Female","331","0.0637202241631509","0.057173954966796","0.0702664933595058"
"Rarely","2005","vocational + Abi","Male","32","0.0801973530925423","0.0555379546736155","0.104856751511469"
"Rarely","2005","vocational + Abi","Female","30","0.0410106963905334","0.0259152214901609","0.0561061712909059"
"Rarely","2005","higher vocational","Male","81","0.0722386149800749","0.0552400566205042","0.0892371733396456"
"Rarely","2005","higher vocational","Female","46","0.0583509274239444","0.0405217020674789","0.0761801527804098"
"Rarely","2005","higher education","Male","289","0.123003688742665","0.109583836539483","0.136423540945847"
"Rarely","2005","higher education","Female","189","0.102525892019184","0.0887107503707403","0.116341033667628"
"Never","2005","in school","Male","282","0.933172858068389","0.905238647897604","0.961107068239173"
"Never","2005","in school","Female","322","0.954943587644855","0.932797332305176","0.977089842984534"
"Never","2005","inadequately","Male","99","0.982710217565947","0.957414004819475","1.00800643031242"
"Never","2005","inadequately","Female","140","0.962854717923903","0.931639185529796","0.994070250318011"
"Never","2005","general elemantary","Male","734","0.93509064068026","0.917790091932819","0.952391189427702"
"Never","2005","general elemantary","Female","1544","0.948780287647297","0.938045536580649","0.959515038713945"
"Never","2005","middle vocational","Male","4363","0.888938182082615","0.8801224912847","0.89775387288053"
"Never","2005","middle vocational","Female","4919","0.92063511961855","0.913390587474628","0.927879651762471"
"Never","2005","vocational + Abi","Male","422","0.900991609060551","0.87387399302667","0.928109225094431"
"Never","2005","vocational + Abi","Female","621","0.94067998724426","0.922699026330201","0.958660948158319"
"Never","2005","higher vocational","Male","769","0.883173807986152","0.862082552140025","0.904265063832279"
"Never","2005","higher vocational","Female","604","0.919622586622561","0.898943284463179","0.940301888781943"
"Never","2005","higher education","Male","1832","0.801320784611541","0.785017721731575","0.817623847491508"
"Never","2005","higher education","Female","1587","0.864363322488465","0.848769078087201","0.879957566889729"
"Daily","2006","in school","Male","","","",""
"Daily","2006","in school","Female","","","",""
"Daily","2006","inadequately","Male","","","",""
"Daily","2006","inadequately","Female","","","",""
"Daily","2006","general elemantary","Male","","","",""
"Daily","2006","general elemantary","Female","","","",""
"Daily","2006","middle vocational","Male","","","",""
"Daily","2006","middle vocational","Female","","","",""
"Daily","2006","vocational + Abi","Male","","","",""
"Daily","2006","vocational + Abi","Female","","","",""
"Daily","2006","higher vocational","Male","","","",""
"Daily","2006","higher vocational","Female","","","",""
"Daily","2006","higher education","Male","","","",""
"Daily","2006","higher education","Female","","","",""
"Min 1x per week","2006","in school","Male","","","",""
"Min 1x per week","2006","in school","Female","","","",""
"Min 1x per week","2006","inadequately","Male","","","",""
"Min 1x per week","2006","inadequately","Female","","","",""
"Min 1x per week","2006","general elemantary","Male","","","",""
"Min 1x per week","2006","general elemantary","Female","","","",""
"Min 1x per week","2006","middle vocational","Male","","","",""
"Min 1x per week","2006","middle vocational","Female","","","",""
"Min 1x per week","2006","vocational + Abi","Male","","","",""
"Min 1x per week","2006","vocational + Abi","Female","","","",""
"Min 1x per week","2006","higher vocational","Male","","","",""
"Min 1x per week","2006","higher vocational","Female","","","",""
"Min 1x per week","2006","higher education","Male","","","",""
"Min 1x per week","2006","higher education","Female","","","",""
"Min 1x per month","2006","in school","Male","","","",""
"Min 1x per month","2006","in school","Female","","","",""
"Min 1x per month","2006","inadequately","Male","","","",""
"Min 1x per month","2006","inadequately","Female","","","",""
"Min 1x per month","2006","general elemantary","Male","","","",""
"Min 1x per month","2006","general elemantary","Female","","","",""
"Min 1x per month","2006","middle vocational","Male","","","",""
"Min 1x per month","2006","middle vocational","Female","","","",""
"Min 1x per month","2006","vocational + Abi","Male","","","",""
"Min 1x per month","2006","vocational + Abi","Female","","","",""
"Min 1x per month","2006","higher vocational","Male","","","",""
"Min 1x per month","2006","higher vocational","Female","","","",""
"Min 1x per month","2006","higher education","Male","","","",""
"Min 1x per month","2006","higher education","Female","","","",""
"Rarely","2006","in school","Male","","","",""
"Rarely","2006","in school","Female","","","",""
"Rarely","2006","inadequately","Male","","","",""
"Rarely","2006","inadequately","Female","","","",""
"Rarely","2006","general elemantary","Male","","","",""
"Rarely","2006","general elemantary","Female","","","",""
"Rarely","2006","middle vocational","Male","","","",""
"Rarely","2006","middle vocational","Female","","","",""
"Rarely","2006","vocational + Abi","Male","","","",""
"Rarely","2006","vocational + Abi","Female","","","",""
"Rarely","2006","higher vocational","Male","","","",""
"Rarely","2006","higher vocational","Female","","","",""
"Rarely","2006","higher education","Male","","","",""
"Rarely","2006","higher education","Female","","","",""
"Never","2006","in school","Male","","","",""
"Never","2006","in school","Female","","","",""
"Never","2006","inadequately","Male","","","",""
"Never","2006","inadequately","Female","","","",""
"Never","2006","general elemantary","Male","","","",""
"Never","2006","general elemantary","Female","","","",""
"Never","2006","middle vocational","Male","","","",""
"Never","2006","middle vocational","Female","","","",""
"Never","2006","vocational + Abi","Male","","","",""
"Never","2006","vocational + Abi","Female","","","",""
"Never","2006","higher vocational","Male","","","",""
"Never","2006","higher vocational","Female","","","",""
"Never","2006","higher education","Male","","","",""
"Never","2006","higher education","Female","","","",""
"Daily","2007","in school","Male","","","",""
"Daily","2007","in school","Female","","","",""
"Daily","2007","inadequately","Male","","","",""
"Daily","2007","inadequately","Female","","","",""
"Daily","2007","general elemantary","Male","","","",""
"Daily","2007","general elemantary","Female","","","",""
"Daily","2007","middle vocational","Male","","","",""
"Daily","2007","middle vocational","Female","","","",""
"Daily","2007","vocational + Abi","Male","","","",""
"Daily","2007","vocational + Abi","Female","","","",""
"Daily","2007","higher vocational","Male","","","",""
"Daily","2007","higher vocational","Female","","","",""
"Daily","2007","higher education","Male","","","",""
"Daily","2007","higher education","Female","","","",""
"Min 1x per week","2007","in school","Male","2","","",""
"Min 1x per week","2007","in school","Female","","","",""
"Min 1x per week","2007","inadequately","Male","","","",""
"Min 1x per week","2007","inadequately","Female","","","",""
"Min 1x per week","2007","general elemantary","Male","1","","",""
"Min 1x per week","2007","general elemantary","Female","5","","",""
"Min 1x per week","2007","middle vocational","Male","42","0.00837812002147029","0.00582106527470886","0.0109351747682317"
"Min 1x per week","2007","middle vocational","Female","25","","",""
"Min 1x per week","2007","vocational + Abi","Male","6","","",""
"Min 1x per week","2007","vocational + Abi","Female","4","","",""
"Min 1x per week","2007","higher vocational","Male","20","","",""
"Min 1x per week","2007","higher vocational","Female","7","","",""
"Min 1x per week","2007","higher education","Male","69","0.0240861206191355","0.0179433270995111","0.0302289141387599"
"Min 1x per week","2007","higher education","Female","18","","",""
"Min 1x per month","2007","in school","Male","3","","",""
"Min 1x per month","2007","in school","Female","1","","",""
"Min 1x per month","2007","inadequately","Male","","","",""
"Min 1x per month","2007","inadequately","Female","","","",""
"Min 1x per month","2007","general elemantary","Male","6","","",""
"Min 1x per month","2007","general elemantary","Female","7","","",""
"Min 1x per month","2007","middle vocational","Male","81","0.0161819304045098","0.0126422320891895","0.01972162871983"
"Min 1x per month","2007","middle vocational","Female","48","0.00579559016694487","0.00377212027669882","0.00781906005719092"
"Min 1x per month","2007","vocational + Abi","Male","5","","",""
"Min 1x per month","2007","vocational + Abi","Female","9","","",""
"Min 1x per month","2007","higher vocational","Male","24","","",""
"Min 1x per month","2007","higher vocational","Female","3","","",""
"Min 1x per month","2007","higher education","Male","84","0.0294877611897669","0.0227098144744749","0.0362657079050589"
"Min 1x per month","2007","higher education","Female","36","0.0153519509574347","0.00992135449344241","0.0207825474214271"
"Rarely","2007","in school","Male","5","","",""
"Rarely","2007","in school","Female","5","","",""
"Rarely","2007","inadequately","Male","1","","",""
"Rarely","2007","inadequately","Female","","","",""
"Rarely","2007","general elemantary","Male","21","","",""
"Rarely","2007","general elemantary","Female","29","","",""
"Rarely","2007","middle vocational","Male","277","0.0577495316339551","0.0512054139405509","0.0642936493273593"
"Rarely","2007","middle vocational","Female","197","0.0311755343587774","0.0265427768124219","0.0358082919051329"
"Rarely","2007","vocational + Abi","Male","24","","",""
"Rarely","2007","vocational + Abi","Female","33","0.0592579279280807","0.0417921453642591","0.0767237104919023"
"Rarely","2007","higher vocational","Male","82","0.0896125570840412","0.0708369159875927","0.10838819818049"
"Rarely","2007","higher vocational","Female","45","0.0699024460649055","0.049912182508309","0.089892709621502"
"Rarely","2007","higher education","Male","267","0.0957175316350794","0.0839299546400512","0.107505108630108"
"Rarely","2007","higher education","Female","184","0.0942264031607368","0.0813224918900556","0.107130314431418"
"Never","2007","in school","Male","151","0.943277160846111","0.907547096950303","0.97900722474192"
"Never","2007","in school","Female","170","0.977433528011533","0.955491982910868","0.999375073112198"
"Never","2007","inadequately","Male","80","0.997705706372586","0.987286579915932","1.00812483282924"
"Never","2007","inadequately","Female","136","1","1","1"
"Never","2007","general elemantary","Male","656","0.953414352912037","0.937620541457345","0.96920816436673"
"Never","2007","general elemantary","Female","1471","0.974238335956993","0.96625302635452","0.982223645559466"
"Never","2007","middle vocational","Male","4481","0.917690417940065","0.909980194144961","0.925400641735169"
"Never","2007","middle vocational","Female","5136","0.95811923267886","0.952779405956763","0.963459059400958"
"Never","2007","vocational + Abi","Male","431","0.917875016240989","0.892947181579304","0.942802850902674"
"Never","2007","vocational + Abi","Female","656","0.927763237415192","0.90861286377662","0.946913611053765"
"Never","2007","higher vocational","Male","763","0.867889310193239","0.845630683787485","0.890147936598992"
"Never","2007","higher vocational","Female","570","0.904649032879805","0.881623446701802","0.927674619057807"
"Never","2007","higher education","Male","1973","0.850708586556018","0.836430021494038","0.864987151617999"
"Never","2007","higher education","Female","1731","0.88426751558029","0.870137432785693","0.898397598374888"
"Daily","2008","in school","Male","","","",""
"Daily","2008","in school","Female","","","",""
"Daily","2008","inadequately","Male","","","",""
"Daily","2008","inadequately","Female","","","",""
"Daily","2008","general elemantary","Male","1","","",""
"Daily","2008","general elemantary","Female","","","",""
"Daily","2008","middle vocational","Male","8","","",""
"Daily","2008","middle vocational","Female","5","","",""
"Daily","2008","vocational + Abi","Male","2","","",""
"Daily","2008","vocational + Abi","Female","","","",""
"Daily","2008","higher vocational","Male","4","","",""
"Daily","2008","higher vocational","Female","","","",""
"Daily","2008","higher education","Male","11","","",""
"Daily","2008","higher education","Female","6","","",""
"Min 1x per week","2008","in school","Male","2","","",""
"Min 1x per week","2008","in school","Female","1","","",""
"Min 1x per week","2008","inadequately","Male","","","",""
"Min 1x per week","2008","inadequately","Female","","","",""
"Min 1x per week","2008","general elemantary","Male","2","","",""
"Min 1x per week","2008","general elemantary","Female","6","","",""
"Min 1x per week","2008","middle vocational","Male","31","0.005747692452989","0.00356455445369104","0.00793083045228696"
"Min 1x per week","2008","middle vocational","Female","20","","",""
"Min 1x per week","2008","vocational + Abi","Male","3","","",""
"Min 1x per week","2008","vocational + Abi","Female","4","","",""
"Min 1x per week","2008","higher vocational","Male","14","","",""
"Min 1x per week","2008","higher vocational","Female","5","","",""
"Min 1x per week","2008","higher education","Male","49","0.0169415450518527","0.0116593766545368","0.0222237134491687"
"Min 1x per week","2008","higher education","Female","18","","",""
"Min 1x per month","2008","in school","Male","5","","",""
"Min 1x per month","2008","in school","Female","2","","",""
"Min 1x per month","2008","inadequately","Male","1","","",""
"Min 1x per month","2008","inadequately","Female","1","","",""
"Min 1x per month","2008","general elemantary","Male","9","","",""
"Min 1x per month","2008","general elemantary","Female","9","","",""
"Min 1x per month","2008","middle vocational","Male","92","0.0184739671380873","0.0145851536088107","0.0223627806673639"
"Min 1x per month","2008","middle vocational","Female","71","0.00958696442880831","0.00691840403618716","0.0122555248214295"
"Min 1x per month","2008","vocational + Abi","Male","4","","",""
"Min 1x per month","2008","vocational + Abi","Female","14","","",""
"Min 1x per month","2008","higher vocational","Male","22","","",""
"Min 1x per month","2008","higher vocational","Female","5","","",""
"Min 1x per month","2008","higher education","Male","112","0.0334555536478836","0.0260953286751027","0.0408157786206645"
"Min 1x per month","2008","higher education","Female","46","0.0192029713696929","0.0130353653640482","0.0253705773753377"
"Rarely","2008","in school","Male","12","","",""
"Rarely","2008","in school","Female","8","","",""
"Rarely","2008","inadequately","Male","1","","",""
"Rarely","2008","inadequately","Female","2","","",""
"Rarely","2008","general elemantary","Male","44","0.0580311199446009","0.0398175536998172","0.0762446861893845"
"Rarely","2008","general elemantary","Female","34","0.0279608486083142","0.019312714121167","0.0366089830954615"
"Rarely","2008","middle vocational","Male","371","0.0745310069539792","0.0669463567746471","0.0821156571333113"
"Rarely","2008","middle vocational","Female","287","0.0550959929196694","0.0488474010932588","0.0613445847460801"
"Rarely","2008","vocational + Abi","Male","37","0.112556239534722","0.0829579752692507","0.142154503800193"
"Rarely","2008","vocational + Abi","Female","42","0.0644391110161033","0.0456068571708201","0.0832713648613865"
"Rarely","2008","higher vocational","Male","109","0.121795078476885","0.0995722552852755","0.144017901668494"
"Rarely","2008","higher vocational","Female","54","0.0737379282656379","0.0525961532588498","0.0948797032724261"
"Rarely","2008","higher education","Male","275","0.11420519230532","0.101186853994097","0.127223530616544"
"Rarely","2008","higher education","Female","192","0.095872820272648","0.0826414339825346","0.109104206562761"
"Never","2008","in school","Male","150","0.917787311774182","0.876373501650639","0.959201121897725"
"Never","2008","in school","Female","172","0.940017422538084","0.905613888303415","0.974420956772754"
"Never","2008","inadequately","Male","71","0.971312039731301","0.9330193491654","1.0096047302972"
"Never","2008","inadequately","Female","110","0.982560293543122","0.958424695774361","1.00669589131188"
"Never","2008","general elemantary","Male","577","0.921321894214865","0.900348009347859","0.942295779081871"
"Never","2008","general elemantary","Female","1347","0.961258267581131","0.951135134539372","0.971381400622889"
"Never","2008","middle vocational","Male","4104","0.900091026575408","0.891430753457701","0.908751299693116"
"Never","2008","middle vocational","Female","4739","0.931807327757928","0.924903972565756","0.938710682950101"
"Never","2008","vocational + Abi","Male","392","0.870503943551432","0.839060892652365","0.901946994450498"
"Never","2008","vocational + Abi","Female","593","0.900373496292925","0.877401946491654","0.923345046094196"
"Never","2008","higher vocational","Male","683","0.839798193176624","0.81487477520297","0.864721611150278"
"Never","2008","higher vocational","Female","523","0.909281464876661","0.88604734509505","0.932515584658271"
"Never","2008","higher education","Male","1846","0.831607474279083","0.816290722964095","0.84692422559407"
"Never","2008","higher education","Female","1640","0.875367742484012","0.860523660821116","0.890211824146908"
"Daily","2009","in school","Male","","","",""
"Daily","2009","in school","Female","","","",""
"Daily","2009","inadequately","Male","","","",""
"Daily","2009","inadequately","Female","","","",""
"Daily","2009","general elemantary","Male","","","",""
"Daily","2009","general elemantary","Female","","","",""
"Daily","2009","middle vocational","Male","","","",""
"Daily","2009","middle vocational","Female","","","",""
"Daily","2009","vocational + Abi","Male","","","",""
"Daily","2009","vocational + Abi","Female","","","",""
"Daily","2009","higher vocational","Male","","","",""
"Daily","2009","higher vocational","Female","","","",""
"Daily","2009","higher education","Male","","","",""
"Daily","2009","higher education","Female","","","",""
"Min 1x per week","2009","in school","Male","2","","",""
"Min 1x per week","2009","in school","Female","1","","",""
"Min 1x per week","2009","inadequately","Male","","","",""
"Min 1x per week","2009","inadequately","Female","","","",""
"Min 1x per week","2009","general elemantary","Male","1","","",""
"Min 1x per week","2009","general elemantary","Female","1","","",""
"Min 1x per week","2009","middle vocational","Male","30","0.00576984417916944","0.00349623437771681","0.00804345398062206"
"Min 1x per week","2009","middle vocational","Female","20","","",""
"Min 1x per week","2009","vocational + Abi","Male","5","","",""
"Min 1x per week","2009","vocational + Abi","Female","3","","",""
"Min 1x per week","2009","higher vocational","Male","13","","",""
"Min 1x per week","2009","higher vocational","Female","3","","",""
"Min 1x per week","2009","higher education","Male","56","0.0205223654869844","0.0145694399980119","0.0264752909759568"
"Min 1x per week","2009","higher education","Female","15","","",""
"Min 1x per month","2009","in school","Male","13","","",""
"Min 1x per month","2009","in school","Female","3","","",""
"Min 1x per month","2009","inadequately","Male","","","",""
"Min 1x per month","2009","inadequately","Female","","","",""
"Min 1x per month","2009","general elemantary","Male","4","","",""
"Min 1x per month","2009","general elemantary","Female","6","","",""
"Min 1x per month","2009","middle vocational","Male","71","0.0153573895829443","0.011666012272713","0.0190487668931757"
"Min 1x per month","2009","middle vocational","Female","42","0.00678015518594571","0.00444891443606808","0.00911139593582333"
"Min 1x per month","2009","vocational + Abi","Male","4","","",""
"Min 1x per month","2009","vocational + Abi","Female","6","","",""
"Min 1x per month","2009","higher vocational","Male","21","","",""
"Min 1x per month","2009","higher vocational","Female","5","","",""
"Min 1x per month","2009","higher education","Male","81","0.0333553632320238","0.0258159814483207","0.0408947450157269"
"Min 1x per month","2009","higher education","Female","31","0.0103216812393268","0.00570360148447328","0.0149397609941803"
"Rarely","2009","in school","Male","9","","",""
"Rarely","2009","in school","Female","4","","",""
"Rarely","2009","inadequately","Male","1","","",""
"Rarely","2009","inadequately","Female","1","","",""
"Rarely","2009","general elemantary","Male","24","","",""
"Rarely","2009","general elemantary","Female","27","","",""
"Rarely","2009","middle vocational","Male","262","0.0638368864457309","0.0564984753752417","0.0711752975162201"
"Rarely","2009","middle vocational","Female","226","0.0495181063780123","0.0433550157657593","0.0556811969902653"
"Rarely","2009","vocational + Abi","Male","29","","",""
"Rarely","2009","vocational + Abi","Female","29","","",""
"Rarely","2009","higher vocational","Male","71","0.0859115540557401","0.0662705081009018","0.105552600010579"
"Rarely","2009","higher vocational","Female","38","0.0745742911470156","0.0525188785332718","0.0966297037607594"
"Rarely","2009","higher education","Male","212","0.089896249814692","0.0778864514711918","0.101906048158192"
"Rarely","2009","higher education","Female","151","0.0786958123645721","0.0663926568519546","0.0909989678771897"
"Never","2009","in school","Male","144","0.882938048059479","0.834323478262134","0.931552617856823"
"Never","2009","in school","Female","133","0.952608537059785","0.917537724602849","0.98767934951672"
"Never","2009","inadequately","Male","68","0.997962959637663","0.987324455325372","1.00860146394995"
"Never","2009","inadequately","Female","98","0.994293816434751","0.979456316423885","1.00913131644562"
"Never","2009","general elemantary","Male","529","0.947633982458647","0.929150828625037","0.966117136292257"
"Never","2009","general elemantary","Female","1205","0.969219017068496","0.959601462850093","0.9788365712869"
"Never","2009","middle vocational","Male","3900","0.915035879792155","0.906665844891371","0.923405914692939"
"Never","2009","middle vocational","Female","4472","0.939976403598177","0.933228574152556","0.946724233043799"
"Never","2009","vocational + Abi","Male","355","0.866175864193716","0.832515246707421","0.899836481680012"
"Never","2009","vocational + Abi","Female","570","0.920329766548936","0.898806108650934","0.941853424446939"
"Never","2009","higher vocational","Male","677","0.870737715521269","0.847223835058446","0.894251595984093"
"Never","2009","higher vocational","Female","499","0.913090016821944","0.88943945455644","0.936740579087448"
"Never","2009","higher education","Male","1830","0.8562260214663","0.841494288690699","0.870957754241901"
"Never","2009","higher education","Female","1643","0.904941476224709","0.891540237020631","0.918342715428786"
"Daily","2010","in school","Male","","","",""
"Daily","2010","in school","Female","","","",""
"Daily","2010","inadequately","Male","","","",""
"Daily","2010","inadequately","Female","","","",""
"Daily","2010","general elemantary","Male","","","",""
"Daily","2010","general elemantary","Female","","","",""
"Daily","2010","middle vocational","Male","","","",""
"Daily","2010","middle vocational","Female","","","",""
"Daily","2010","vocational + Abi","Male","","","",""
"Daily","2010","vocational + Abi","Female","","","",""
"Daily","2010","higher vocational","Male","","","",""
"Daily","2010","higher vocational","Female","","","",""
"Daily","2010","higher education","Male","","","",""
"Daily","2010","higher education","Female","","","",""
"Min 1x per week","2010","in school","Male","","","",""
"Min 1x per week","2010","in school","Female","","","",""
"Min 1x per week","2010","inadequately","Male","","","",""
"Min 1x per week","2010","inadequately","Female","","","",""
"Min 1x per week","2010","general elemantary","Male","","","",""
"Min 1x per week","2010","general elemantary","Female","","","",""
"Min 1x per week","2010","middle vocational","Male","","","",""
"Min 1x per week","2010","middle vocational","Female","","","",""
"Min 1x per week","2010","vocational + Abi","Male","","","",""
"Min 1x per week","2010","vocational + Abi","Female","","","",""
"Min 1x per week","2010","higher vocational","Male","","","",""
"Min 1x per week","2010","higher vocational","Female","","","",""
"Min 1x per week","2010","higher education","Male","","","",""
"Min 1x per week","2010","higher education","Female","","","",""
"Min 1x per month","2010","in school","Male","","","",""
"Min 1x per month","2010","in school","Female","","","",""
"Min 1x per month","2010","inadequately","Male","","","",""
"Min 1x per month","2010","inadequately","Female","","","",""
"Min 1x per month","2010","general elemantary","Male","","","",""
"Min 1x per month","2010","general elemantary","Female","","","",""
"Min 1x per month","2010","middle vocational","Male","","","",""
"Min 1x per month","2010","middle vocational","Female","","","",""
"Min 1x per month","2010","vocational + Abi","Male","","","",""
"Min 1x per month","2010","vocational + Abi","Female","","","",""
"Min 1x per month","2010","higher vocational","Male","","","",""
"Min 1x per month","2010","higher vocational","Female","","","",""
"Min 1x per month","2010","higher education","Male","","","",""
"Min 1x per month","2010","higher education","Female","","","",""
"Rarely","2010","in school","Male","","","",""
"Rarely","2010","in school","Female","","","",""
"Rarely","2010","inadequately","Male","","","",""
"Rarely","2010","inadequately","Female","","","",""
"Rarely","2010","general elemantary","Male","","","",""
"Rarely","2010","general elemantary","Female","","","",""
"Rarely","2010","middle vocational","Male","","","",""
"Rarely","2010","middle vocational","Female","","","",""
"Rarely","2010","vocational + Abi","Male","","","",""
"Rarely","2010","vocational + Abi","Female","","","",""
"Rarely","2010","higher vocational","Male","","","",""
"Rarely","2010","higher vocational","Female","","","",""
"Rarely","2010","higher education","Male","","","",""
"Rarely","2010","higher education","Female","","","",""
"Never","2010","in school","Male","","","",""
"Never","2010","in school","Female","","","",""
"Never","2010","inadequately","Male","","","",""
"Never","2010","inadequately","Female","","","",""
"Never","2010","general elemantary","Male","","","",""
"Never","2010","general elemantary","Female","","","",""
"Never","2010","middle vocational","Male","","","",""
"Never","2010","middle vocational","Female","","","",""
"Never","2010","vocational + Abi","Male","","","",""
"Never","2010","vocational + Abi","Female","","","",""
"Never","2010","higher vocational","Male","","","",""
"Never","2010","higher vocational","Female","","","",""
"Never","2010","higher education","Male","","","",""
"Never","2010","higher education","Female","","","",""
"Daily","2011","in school","Male","","","",""
"Daily","2011","in school","Female","","","",""
"Daily","2011","inadequately","Male","","","",""
"Daily","2011","inadequately","Female","","","",""
"Daily","2011","general elemantary","Male","","","",""
"Daily","2011","general elemantary","Female","","","",""
"Daily","2011","middle vocational","Male","","","",""
"Daily","2011","middle vocational","Female","","","",""
"Daily","2011","vocational + Abi","Male","","","",""
"Daily","2011","vocational + Abi","Female","","","",""
"Daily","2011","higher vocational","Male","","","",""
"Daily","2011","higher vocational","Female","","","",""
"Daily","2011","higher education","Male","","","",""
"Daily","2011","higher education","Female","","","",""
"Min 1x per week","2011","in school","Male","3","","",""
"Min 1x per week","2011","in school","Female","4","","",""
"Min 1x per week","2011","inadequately","Male","","","",""
"Min 1x per week","2011","inadequately","Female","1","","",""
"Min 1x per week","2011","general elemantary","Male","4","","",""
"Min 1x per week","2011","general elemantary","Female","8","","",""
"Min 1x per week","2011","middle vocational","Male","59","0.00923523388277717","0.00684650444867013","0.0116239633168842"
"Min 1x per week","2011","middle vocational","Female","30","0.00336845603813077","0.00207748504394683","0.00465942703231471"
"Min 1x per week","2011","vocational + Abi","Male","9","","",""
"Min 1x per week","2011","vocational + Abi","Female","8","","",""
"Min 1x per week","2011","higher vocational","Male","24","","",""
"Min 1x per week","2011","higher vocational","Female","5","","",""
"Min 1x per week","2011","higher education","Male","84","0.0246638206466377","0.0192950645300133","0.0300325767632621"
"Min 1x per week","2011","higher education","Female","40","0.0136433200879233","0.00948943751017223","0.0177972026656744"
"Min 1x per month","2011","in school","Male","6","","",""
"Min 1x per month","2011","in school","Female","3","","",""
"Min 1x per month","2011","inadequately","Male","1","","",""
"Min 1x per month","2011","inadequately","Female","1","","",""
"Min 1x per month","2011","general elemantary","Male","9","","",""
"Min 1x per month","2011","general elemantary","Female","6","","",""
"Min 1x per month","2011","middle vocational","Male","113","0.0169907006956053","0.013763379480624","0.0202180219105865"
"Min 1x per month","2011","middle vocational","Female","70","0.00822018917556081","0.00620840093088098","0.0102319774202406"
"Min 1x per month","2011","vocational + Abi","Male","8","","",""
"Min 1x per month","2011","vocational + Abi","Female","12","","",""
"Min 1x per month","2011","higher vocational","Male","33","0.0239749965523324","0.0151029300710637","0.0328470630336011"
"Min 1x per month","2011","higher vocational","Female","8","","",""
"Min 1x per month","2011","higher education","Male","121","0.0352957346225959","0.028908328296233","0.0416831409489587"
"Min 1x per month","2011","higher education","Female","72","0.0224649340750771","0.0171585835707598","0.0277712845793944"
"Rarely","2011","in school","Male","18","","",""
"Rarely","2011","in school","Female","7","","",""
"Rarely","2011","inadequately","Male","3","","",""
"Rarely","2011","inadequately","Female","3","","",""
"Rarely","2011","general elemantary","Male","42","0.0437169628216181","0.030632229098829","0.0568016965444072"
"Rarely","2011","general elemantary","Female","60","0.0294872529258372","0.0221100762287208","0.0368644296229537"
"Rarely","2011","middle vocational","Male","371","0.0676529487155858","0.0613811819276378","0.0739247155035338"
"Rarely","2011","middle vocational","Female","330","0.049750516053441","0.0449059894570295","0.0545950426498525"
"Rarely","2011","vocational + Abi","Male","36","0.0444865632451635","0.0288517503913177","0.0601213760990092"
"Rarely","2011","vocational + Abi","Female","57","0.0377467256651001","0.0275348768742681","0.0479585744559321"
"Rarely","2011","higher vocational","Male","102","0.0728672779981335","0.0577924534248882","0.0879421025713787"
"Rarely","2011","higher vocational","Female","46","0.0545874993913171","0.0378539244736069","0.0713210743090274"
"Rarely","2011","higher education","Male","327","0.109349579375452","0.0985469735596294","0.120152185191274"
"Rarely","2011","higher education","Female","263","0.0804309646393963","0.0706927129557982","0.0901692163229944"
"Never","2011","in school","Male","205","0.800950211821235","0.749570966753773","0.852329456888697"
"Never","2011","in school","Female","225","0.94246036501504","0.912937109899664","0.971983620130416"
"Never","2011","inadequately","Male","159","0.987098085711136","0.969773553378654","1.00442261804362"
"Never","2011","inadequately","Female","243","0.991726624995977","0.980453103636442","1.00300014635551"
"Never","2011","general elemantary","Male","883","0.943237949516132","0.928430292639084","0.958045606393181"
"Never","2011","general elemantary","Female","1946","0.964358322056236","0.956273495760614","0.972443148351857"
"Never","2011","middle vocational","Male","5617","0.906121116706032","0.898837705698136","0.913404527713927"
"Never","2011","middle vocational","Female","7308","0.938660838732867","0.933314493557436","0.944007183908299"
"Never","2011","vocational + Abi","Male","615","0.91468651056876","0.8935026626604","0.935870358477119"
"Never","2011","vocational + Abi","Female","1261","0.950656118160665","0.939051030799378","0.962261205521952"
"Never","2011","higher vocational","Male","983","0.888190233710421","0.869913107717228","0.906467359703615"
"Never","2011","higher vocational","Female","649","0.934085039713797","0.915807544965367","0.952362534462228"
"Never","2011","higher education","Male","2674","0.830690865355314","0.817709324502326","0.843672406208302"
"Never","2011","higher education","Female","2621","0.883460781197603","0.871971129188468","0.894950433206739"
"Daily","2012","in school","Male","","","",""
"Daily","2012","in school","Female","","","",""
"Daily","2012","inadequately","Male","","","",""
"Daily","2012","inadequately","Female","","","",""
"Daily","2012","general elemantary","Male","","","",""
"Daily","2012","general elemantary","Female","","","",""
"Daily","2012","middle vocational","Male","","","",""
"Daily","2012","middle vocational","Female","","","",""
"Daily","2012","vocational + Abi","Male","","","",""
"Daily","2012","vocational + Abi","Female","","","",""
"Daily","2012","higher vocational","Male","","","",""
"Daily","2012","higher vocational","Female","","","",""
"Daily","2012","higher education","Male","","","",""
"Daily","2012","higher education","Female","","","",""
"Min 1x per week","2012","in school","Male","","","",""
"Min 1x per week","2012","in school","Female","","","",""
"Min 1x per week","2012","inadequately","Male","","","",""
