"pli0097_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Daily","2010","Part Time","Single parent ","","","","","1"
"Daily","2010","Not Working","1-pers.-HH","","","","","1"
"Daily","2010","Not Working","(Married) couple without C. ","","","","","1"
"Daily","2010","Not Working","Single parent ","","","","","1"
"Daily","2010","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","2010","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","2010","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","2010","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2010","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","2010","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","2010","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2010","Full Time","Single parent ","","","","","3"
"Min 1x per month","2010","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2010","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2010","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2010","Part Time","Single parent ","","","","","3"
"Min 1x per month","2010","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2010","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2010","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2010","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","2010","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","2010","Not Working","Single parent ","","","","","3"
"Min 1x per month","2010","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2010","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2010","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","2010","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2010","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","2010","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2010","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2010","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2010","Part Time","Single parent ","","","","","2"
"Min 1x per week","2010","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2010","Full Time","Single parent ","","","","","2"
"Min 1x per week","2010","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","2010","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2010","Not Working","Single parent ","","","","","2"
"Min 1x per week","2010","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2010","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","2010","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2010","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","2010","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2010","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2010","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","2010","Full Time","1-pers.-HH","","","","","5"
"Never","2010","Full Time","(Married) couple without C. ","","","","","5"
"Never","2010","Full Time","Single parent ","","","","","5"
"Never","2010","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2010","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2010","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2010","Part Time","1-pers.-HH","","","","","5"
"Never","2010","Part Time","(Married) couple without C. ","","","","","5"
"Never","2010","Part Time","Single parent ","","","","","5"
"Never","2010","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2010","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2010","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2010","Not Working","1-pers.-HH","","","","","5"
"Never","2010","Not Working","(Married) couple without C. ","","","","","5"
"Never","2010","Not Working","Single parent ","","","","","5"
"Never","2010","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","2010","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2010","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","2010","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2010","Full Time","1-pers.-HH","","","","","4"
"Rarely","2010","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","2010","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2010","Part Time","Single parent ","","","","","4"
"Rarely","2010","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2010","Full Time","Single parent ","","","","","4"
"Rarely","2010","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2010","Part Time","1-pers.-HH","","","","","4"
"Rarely","2010","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2010","Not Working","Single parent ","","","","","4"
"Rarely","2010","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","2010","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2010","Not Working","1-pers.-HH","","","","","4"
"Rarely","2010","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","2010","Not Working","Couple + C. LE and GT 16","","","","","4"
"Rarely","2010","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","2010","Not Working","Couple + C. LE 16 ","","","","","4"
"Daily","2011","Full Time","1-pers.-HH","","","","","1"
"Daily","2011","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2011","Full Time","Single parent ","","","","","1"
"Daily","2011","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2011","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","2011","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2011","Part Time","1-pers.-HH","","","","","1"
"Daily","2011","Part Time","(Married) couple without C. ","","","","","1"
"Daily","2011","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","2011","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","2011","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2011","Part Time","Single parent ","","","","","1"
"Daily","2011","Not Working","1-pers.-HH","","","","","1"
"Daily","2011","Not Working","(Married) couple without C. ","","","","","1"
"Daily","2011","Not Working","Single parent ","","","","","1"
"Daily","2011","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","2011","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","2011","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","2011","Full Time","Single parent ","13","","","","3"
"Min 1x per month","2011","Full Time","Couple + C. LE 16 ","73","0.0177428271225003","0.0134183799845689","0.0220672742604317","3"
"Min 1x per month","2011","Full Time","Couple + C. GT 16 ","29","","","","3"
"Min 1x per month","2011","Full Time","Couple + C. LE and GT 16","23","","","","3"
"Min 1x per month","2011","Part Time","1-pers.-HH","5","","","","3"
"Min 1x per month","2011","Part Time","(Married) couple without C. ","24","","","","3"
"Min 1x per month","2011","Part Time","Single parent ","12","","","","3"
"Min 1x per month","2011","Part Time","Couple + C. LE 16 ","38","0.0106167955396455","0.0068042296869606","0.0144293613923304","3"
"Min 1x per month","2011","Full Time","1-pers.-HH","24","","","","3"
"Min 1x per month","2011","Full Time","(Married) couple without C. ","40","0.0168337128166502","0.0118715224869335","0.0217959031463669","3"
"Min 1x per month","2011","Part Time","Couple + C. GT 16 ","12","","","","3"
"Min 1x per month","2011","Part Time","Couple + C. LE and GT 16","9","","","","3"
"Min 1x per month","2011","Not Working","1-pers.-HH","27","","","","3"
"Min 1x per month","2011","Not Working","(Married) couple without C. ","77","0.0159330355089934","0.0121039553165054","0.0197621157014814","3"
"Min 1x per month","2011","Not Working","Single parent ","9","","","","3"
"Min 1x per month","2011","Not Working","Couple + C. GT 16 ","20","","","","3"
"Min 1x per month","2011","Not Working","Couple + C. LE and GT 16","10","","","","3"
"Min 1x per month","2011","Not Working","Couple + C. LE 16 ","16","","","","3"
"Min 1x per week","2011","Full Time","(Married) couple without C. ","40","0.0135812167143978","0.00911674600048395","0.0180456874283116","2"
"Min 1x per week","2011","Full Time","Couple + C. LE 16 ","43","0.0100893235026768","0.00681564817327402","0.0133629988320795","2"
"Min 1x per week","2011","Full Time","1-pers.-HH","13","","","","2"
"Min 1x per week","2011","Full Time","Single parent ","7","","","","2"
"Min 1x per week","2011","Full Time","Couple + C. GT 16 ","23","","","","2"
"Min 1x per week","2011","Full Time","Couple + C. LE and GT 16","9","","","","2"
"Min 1x per week","2011","Part Time","1-pers.-HH","2","","","","2"
"Min 1x per week","2011","Part Time","(Married) couple without C. ","14","","","","2"
"Min 1x per week","2011","Part Time","Single parent ","5","","","","2"
"Min 1x per week","2011","Part Time","Couple + C. LE 16 ","22","","","","2"
"Min 1x per week","2011","Part Time","Couple + C. GT 16 ","9","","","","2"
"Min 1x per week","2011","Part Time","Couple + C. LE and GT 16","10","","","","2"
"Min 1x per week","2011","Not Working","1-pers.-HH","19","","","","2"
"Min 1x per week","2011","Not Working","Single parent ","8","","","","2"
"Min 1x per week","2011","Not Working","Couple + C. LE 16 ","6","","","","2"
"Min 1x per week","2011","Not Working","(Married) couple without C. ","36","0.00836637536623691","0.00558104208343574","0.0111517086490381","2"
"Min 1x per week","2011","Not Working","Couple + C. GT 16 ","10","","","","2"
"Min 1x per week","2011","Not Working","Couple + C. LE and GT 16","2","","","","2"
"Never","2011","Full Time","1-pers.-HH","1029","0.905432498069873","0.888490884173734","0.922374111966012","5"
"Never","2011","Full Time","(Married) couple without C. ","2336","0.901984085110846","0.890515292263625","0.913452877958067","5"
"Never","2011","Full Time","Single parent ","790","0.926026952368316","0.908554936014454","0.943498968722178","5"
"Never","2011","Full Time","Couple + C. LE 16 ","3241","0.916171307984861","0.907093285250995","0.925249330718727","5"
"Never","2011","Full Time","Couple + C. GT 16 ","1293","0.885692121644251","0.869492552570814","0.901891690717689","5"
"Never","2011","Full Time","Couple + C. LE and GT 16","706","0.896703474930315","0.87565320831966","0.917753741540971","5"
"Never","2011","Part Time","1-pers.-HH","527","0.920425286179644","0.898304733070981","0.942545839288308","5"
"Never","2011","Part Time","(Married) couple without C. ","1263","0.914984824854892","0.900359515517225","0.929610134192558","5"
"Never","2011","Part Time","Single parent ","1092","0.928516306950145","0.913779197773599","0.943253416126692","5"
"Never","2011","Part Time","Couple + C. LE 16 ","2580","0.936372241379703","0.92729223951174","0.945452243247667","5"
"Never","2011","Part Time","Couple + C. GT 16 ","840","0.899507676695812","0.88012199909005","0.918893354301573","5"
"Never","2011","Part Time","Couple + C. LE and GT 16","625","0.881812553862293","0.85770726762473","0.905917840099856","5"
"Never","2011","Not Working","1-pers.-HH","1733","0.931661757763936","0.920188512628506","0.943135002899366","5"
"Never","2011","Not Working","(Married) couple without C. ","3752","0.913142584656847","0.90453055289706","0.921754616416634","5"
"Never","2011","Not Working","Single parent ","772","0.936903693303754","0.920231739138824","0.953575647468684","5"
"Never","2011","Not Working","Couple + C. LE 16 ","1576","0.945976061865078","0.935074812792996","0.956877310937161","5"
"Never","2011","Not Working","Couple + C. GT 16 ","785","0.912573130542264","0.893846972807116","0.931299288277411","5"
"Never","2011","Not Working","Couple + C. LE and GT 16","532","0.909752763210894","0.886352782591687","0.933152743830101","5"
"Rarely","2011","Full Time","1-pers.-HH","80","0.0692038561153432","0.0545095792931241","0.0838981329375623","4"
"Rarely","2011","Full Time","(Married) couple without C. ","166","0.0676009853581062","0.0579171501990629","0.0772848205171495","4"
"Rarely","2011","Full Time","Couple + C. GT 16 ","137","0.0831403583284659","0.0690837234760709","0.0971969931808608","4"
"Rarely","2011","Full Time","Couple + C. LE and GT 16","65","0.0822693751472326","0.0632644120792971","0.101274338215168","4"
"Rarely","2011","Part Time","Single parent ","65","0.0624337984649413","0.0485941552829477","0.076273441646935","4"
"Rarely","2011","Part Time","Couple + C. LE 16 ","136","0.0436889253111212","0.036085248772832","0.0512926018494103","4"
"Rarely","2011","Full Time","Single parent ","52","0.0528925857554509","0.037951179451599","0.0678339920593029","4"
"Rarely","2011","Full Time","Couple + C. LE 16 ","223","0.0559965413899619","0.0484651715940991","0.0635279111858247","4"
"Rarely","2011","Part Time","1-pers.-HH","41","0.0664824841836653","0.0461200814076708","0.0868448869596598","4"
"Rarely","2011","Part Time","(Married) couple without C. ","96","0.0696801373723065","0.0563289302369794","0.0830313445076336","4"
"Rarely","2011","Part Time","Couple + C. GT 16 ","63","0.0677984667178083","0.0515886931603065","0.0840082402753102","4"
"Rarely","2011","Part Time","Couple + C. LE and GT 16","45","0.100737200295754","0.0782633888690443","0.123211011722463","4"
"Rarely","2011","Not Working","1-pers.-HH","79","0.0446934894634361","0.0352980145603728","0.0540889643664994","4"
"Rarely","2011","Not Working","(Married) couple without C. ","243","0.0625580044679227","0.0551526386092139","0.0699633703266314","4"
"Rarely","2011","Not Working","Single parent ","28","","","","4"
"Rarely","2011","Not Working","Couple + C. LE and GT 16","32","0.0619749808094124","0.0422846840836787","0.0816652775351461","4"
"Rarely","2011","Not Working","Couple + C. GT 16 ","59","0.0498761023655785","0.035444028289043","0.064308176442114","4"
"Rarely","2011","Not Working","Couple + C. LE 16 ","54","0.0275859846607141","0.0196880612198113","0.0354839081016169","4"
"Daily","2012","Full Time","1-pers.-HH","","","","","1"
"Daily","2012","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2012","Full Time","Single parent ","","","","","1"
"Daily","2012","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2012","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","2012","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2012","Part Time","1-pers.-HH","","","","","1"
"Daily","2012","Part Time","(Married) couple without C. ","","","","","1"
"Daily","2012","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","2012","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","2012","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2012","Not Working","1-pers.-HH","","","","","1"
"Daily","2012","Not Working","(Married) couple without C. ","","","","","1"
"Daily","2012","Not Working","Single parent ","","","","","1"
"Daily","2012","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","2012","Part Time","Single parent ","","","","","1"
"Daily","2012","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","2012","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","2012","Part Time","Single parent ","","","","","3"
"Min 1x per month","2012","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2012","Full Time","Single parent ","","","","","3"
"Min 1x per month","2012","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2012","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2012","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2012","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","2012","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2012","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2012","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2012","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","2012","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","2012","Not Working","Single parent ","","","","","3"
"Min 1x per month","2012","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","2012","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2012","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2012","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2012","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per week","2012","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Full Time","Single parent ","","","","","2"
"Min 1x per week","2012","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Part Time","Single parent ","","","","","2"
"Min 1x per week","2012","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Not Working","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Not Working","Single parent ","","","","","2"
"Min 1x per week","2012","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Not Working","Couple + C. GT 16 ","","","","","2"
"Never","2012","Full Time","1-pers.-HH","","","","","5"
"Never","2012","Full Time","(Married) couple without C. ","","","","","5"
"Never","2012","Full Time","Single parent ","","","","","5"
"Never","2012","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2012","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2012","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2012","Part Time","1-pers.-HH","","","","","5"
"Never","2012","Part Time","(Married) couple without C. ","","","","","5"
"Never","2012","Part Time","Single parent ","","","","","5"
"Never","2012","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2012","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2012","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2012","Not Working","1-pers.-HH","","","","","5"
"Never","2012","Not Working","(Married) couple without C. ","","","","","5"
"Never","2012","Not Working","Single parent ","","","","","5"
"Never","2012","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","2012","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2012","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","2012","Full Time","1-pers.-HH","","","","","4"
"Rarely","2012","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","2012","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","2012","Part Time","Single parent ","","","","","4"
"Rarely","2012","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2012","Not Working","1-pers.-HH","","","","","4"
"Rarely","2012","Full Time","Single parent ","","","","","4"
"Rarely","2012","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2012","Part Time","1-pers.-HH","","","","","4"
"Rarely","2012","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","2012","Not Working","Single parent ","","","","","4"
"Rarely","2012","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Not Working","Couple + C. LE and GT 16","","","","","4"
"Daily","2013","Full Time","1-pers.-HH","6","","","","1"
"Daily","2013","Full Time","(Married) couple without C. ","7","","","","1"
"Daily","2013","Full Time","Single parent ","1","","","","1"
"Daily","2013","Full Time","Couple + C. LE 16 ","6","","","","1"
"Daily","2013","Full Time","Couple + C. GT 16 ","9","","","","1"
"Daily","2013","Full Time","Couple + C. LE and GT 16","3","","","","1"
"Daily","2013","Part Time","1-pers.-HH","2","","","","1"
"Daily","2013","Part Time","(Married) couple without C. ","8","","","","1"
"Daily","2013","Part Time","Couple + C. LE 16 ","1","","","","1"
"Daily","2013","Part Time","Couple + C. GT 16 ","4","","","","1"
"Daily","2013","Part Time","Couple + C. LE and GT 16","1","","","","1"
"Daily","2013","Not Working","1-pers.-HH","6","","","","1"
"Daily","2013","Not Working","(Married) couple without C. ","5","","","","1"
"Daily","2013","Not Working","Single parent ","1","","","","1"
"Daily","2013","Not Working","Couple + C. LE 16 ","1","","","","1"
"Daily","2013","Not Working","Couple + C. GT 16 ","4","","","","1"
"Daily","2013","Not Working","Couple + C. LE and GT 16","","","","","1"
"Daily","2013","Part Time","Single parent ","","","","","1"
"Min 1x per month","2013","Part Time","Single parent ","9","","","","3"
"Min 1x per month","2013","Part Time","Couple + C. LE 16 ","39","0.0122107409726187","0.00779289171899213","0.0166285902262454","3"
"Min 1x per month","2013","Full Time","Single parent ","15","","","","3"
"Min 1x per month","2013","Full Time","Couple + C. LE 16 ","73","0.02023088549754","0.0152253325510998","0.0252364384439803","3"
"Min 1x per month","2013","Full Time","Couple + C. GT 16 ","40","0.0327789646215869","0.0228201100616857","0.0427378191814881","3"
"Min 1x per month","2013","Full Time","Couple + C. LE and GT 16","14","","","","3"
"Min 1x per month","2013","Part Time","1-pers.-HH","11","","","","3"
"Min 1x per month","2013","Part Time","(Married) couple without C. ","31","0.0177504031535827","0.0106805444833897","0.0248202618237756","3"
"Min 1x per month","2013","Part Time","Couple + C. GT 16 ","15","","","","3"
"Min 1x per month","2013","Part Time","Couple + C. LE and GT 16","8","","","","3"
"Min 1x per month","2013","Not Working","1-pers.-HH","23","","","","3"
"Min 1x per month","2013","Not Working","(Married) couple without C. ","104","0.0235816537191211","0.0188193084129831","0.0283439990252592","3"
"Min 1x per month","2013","Not Working","Single parent ","5","","","","3"
"Min 1x per month","2013","Full Time","1-pers.-HH","25","","","","3"
"Min 1x per month","2013","Full Time","(Married) couple without C. ","51","0.019983897290249","0.0143449579708453","0.0256228366096527","3"
"Min 1x per month","2013","Not Working","Couple + C. LE 16 ","6","","","","3"
"Min 1x per month","2013","Not Working","Couple + C. LE and GT 16","6","","","","3"
"Min 1x per month","2013","Not Working","Couple + C. GT 16 ","19","","","","3"
"Min 1x per week","2013","Full Time","(Married) couple without C. ","29","","","","2"
"Min 1x per week","2013","Full Time","Couple + C. LE 16 ","33","0.00926502508177614","0.00585871023061508","0.0126713399329372","2"
"Min 1x per week","2013","Part Time","Single parent ","6","","","","2"
"Min 1x per week","2013","Part Time","Couple + C. LE and GT 16","2","","","","2"
"Min 1x per week","2013","Full Time","1-pers.-HH","12","","","","2"
"Min 1x per week","2013","Full Time","Single parent ","10","","","","2"
"Min 1x per week","2013","Full Time","Couple + C. GT 16 ","28","","","","2"
"Min 1x per week","2013","Full Time","Couple + C. LE and GT 16","12","","","","2"
"Min 1x per week","2013","Part Time","1-pers.-HH","4","","","","2"
"Min 1x per week","2013","Part Time","(Married) couple without C. ","17","","","","2"
"Min 1x per week","2013","Part Time","Couple + C. LE 16 ","14","","","","2"
"Min 1x per week","2013","Part Time","Couple + C. GT 16 ","4","","","","2"
"Min 1x per week","2013","Not Working","1-pers.-HH","10","","","","2"
"Min 1x per week","2013","Not Working","Couple + C. GT 16 ","7","","","","2"
"Min 1x per week","2013","Not Working","Single parent ","6","","","","2"
"Min 1x per week","2013","Not Working","Couple + C. LE 16 ","4","","","","2"
"Min 1x per week","2013","Not Working","Couple + C. LE and GT 16","2","","","","2"
"Min 1x per week","2013","Not Working","(Married) couple without C. ","32","0.00566089863467549","0.00330625202966395","0.00801554523968702","2"
"Never","2013","Full Time","1-pers.-HH","1049","0.889248848559082","0.87147068912444","0.907027007993724","5"
"Never","2013","Full Time","(Married) couple without C. ","2056","0.873369442015275","0.859969313072163","0.886769570958388","5"
"Never","2013","Full Time","Single parent ","744","0.860233271038812","0.836812452797991","0.883654089279633","5"
"Never","2013","Full Time","Couple + C. LE 16 ","2705","0.901266237032582","0.890660468694214","0.91187200537095","5"
"Never","2013","Full Time","Couple + C. GT 16 ","1038","0.852851089500192","0.833037460017755","0.87266471898263","5"
"Never","2013","Full Time","Couple + C. LE and GT 16","701","0.863337872555406","0.839653772037051","0.887021973073762","5"
"Never","2013","Part Time","1-pers.-HH","526","0.895225439807791","0.870780804308612","0.91967007530697","5"
"Never","2013","Part Time","(Married) couple without C. ","1161","0.8732869243265","0.855476064451715","0.891097784201284","5"
"Never","2013","Part Time","Single parent ","980","0.899542807929753","0.881547796221697","0.917537819637808","5"
"Never","2013","Part Time","Couple + C. LE 16 ","2170","0.910857562894256","0.899395171872019","0.922319953916493","5"
"Never","2013","Part Time","Couple + C. GT 16 ","770","0.864195765207774","0.841548468142215","0.886843062273333","5"
"Never","2013","Part Time","Couple + C. LE and GT 16","621","0.886787137766727","0.863398167038613","0.910176108494841","5"
"Never","2013","Not Working","1-pers.-HH","1610","0.904164959076875","0.890435964177046","0.917893953976704","5"
"Never","2013","Not Working","(Married) couple without C. ","3359","0.86376240292696","0.852996228212747","0.874528577641174","5"
"Never","2013","Not Working","Single parent ","633","0.910371663418459","0.889058123855242","0.931685202981677","5"
"Never","2013","Not Working","Couple + C. LE 16 ","984","0.907201844993354","0.889635189552369","0.924768500434339","5"
"Never","2013","Not Working","Couple + C. GT 16 ","566","0.868242673321023","0.842419278544733","0.894066068097312","5"
"Never","2013","Not Working","Couple + C. LE and GT 16","455","0.92834654348536","0.905762439587255","0.950930647383464","5"
"Rarely","2013","Full Time","1-pers.-HH","105","0.0789704602443885","0.0636923327430339","0.0942485877457431","4"
"Rarely","2013","Full Time","(Married) couple without C. ","223","0.0891795123466785","0.0776956054489207","0.100663419244436","4"
"Rarely","2013","Full Time","Couple + C. LE 16 ","222","0.0684591416244155","0.0594807319094999","0.0774375513393311","4"
"Rarely","2013","Full Time","Couple + C. GT 16 ","113","0.0894551385109958","0.073492590085464","0.105417686936528","4"
"Rarely","2013","Part Time","(Married) couple without C. ","123","0.0977629118392299","0.0818612287545613","0.113664594923898","4"
"Rarely","2013","Part Time","Single parent ","77","0.0821356406912963","0.0656992757226358","0.0985720056599568","4"
"Rarely","2013","Part Time","Couple + C. LE and GT 16","73","0.101826293057776","0.0795027220488089","0.124149864066744","4"
"Rarely","2013","Not Working","1-pers.-HH","117","0.0729879434287577","0.0608562620390973","0.0851196248184181","4"
"Rarely","2013","Not Working","Couple + C. GT 16 ","63","0.0871084738889029","0.0655784171584887","0.108638530619317","4"
"Rarely","2013","Full Time","Couple + C. LE and GT 16","78","0.110503834014365","0.0888864506667913","0.132121217361938","4"
"Rarely","2013","Part Time","Couple + C. LE 16 ","150","0.0665150765053457","0.056491529409558","0.0765386236011335","4"
"Rarely","2013","Not Working","Single parent ","45","0.0796476545962083","0.059445992475088","0.0998493167173286","4"
"Rarely","2013","Not Working","Couple + C. LE 16 ","53","0.0748320612274196","0.058901847934462","0.0907622745203771","4"
"Rarely","2013","Not Working","Couple + C. LE and GT 16","38","0.0610277351140743","0.0400663857450879","0.0819890844830607","4"
"Rarely","2013","Full Time","Single parent ","72","0.105434834639494","0.0846909495884628","0.126178719690525","4"
"Rarely","2013","Part Time","1-pers.-HH","60","0.0788403163297037","0.0573307786935456","0.100349853965862","4"
"Rarely","2013","Part Time","Couple + C. GT 16 ","86","0.112960598136197","0.0920344834641611","0.133886712808233","4"
"Rarely","2013","Not Working","(Married) couple without C. ","400","0.106052513173926","0.0963890616203458","0.115715964727506","4"
"Daily","2014","Full Time","1-pers.-HH","","","","","1"
"Daily","2014","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2014","Full Time","Single parent ","","","","","1"
"Daily","2014","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2014","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","2014","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2014","Part Time","1-pers.-HH","","","","","1"
"Daily","2014","Part Time","(Married) couple without C. ","","","","","1"
"Daily","2014","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","2014","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2014","Not Working","1-pers.-HH","","","","","1"
"Daily","2014","Not Working","(Married) couple without C. ","","","","","1"
"Daily","2014","Not Working","Single parent ","","","","","1"
"Daily","2014","Not Working","Couple + C. LE 16 ","","","","","1"
