"pli0093_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2014","Saxony","vocational + Abi","","","",""
"Min 1x per week","2014","Saxony","higher vocational","","","",""
"Min 1x per week","2014","Saxony","higher education","","","",""
"Min 1x per week","2014","Saxony-Anhalt","in school","","","",""
"Min 1x per week","2014","Saxony-Anhalt","inadequately","","","",""
"Min 1x per week","2014","Saxony-Anhalt","general elemantary","","","",""
"Min 1x per week","2014","Saxony-Anhalt","middle vocational","","","",""
"Min 1x per week","2014","Saxony-Anhalt","vocational + Abi","","","",""
"Min 1x per week","2014","Saxony-Anhalt","higher vocational","","","",""
"Min 1x per week","2014","Saxony-Anhalt","higher education","","","",""
"Min 1x per week","2014","Thuringia","in school","","","",""
"Min 1x per week","2014","Thuringia","inadequately","","","",""
"Min 1x per week","2014","Thuringia","general elemantary","","","",""
"Min 1x per week","2014","Thuringia","middle vocational","","","",""
"Min 1x per week","2014","Thuringia","vocational + Abi","","","",""
"Min 1x per week","2014","Thuringia","higher vocational","","","",""
"Min 1x per week","2014","Thuringia","higher education","","","",""
"Min 1x per month","2014","Schleswig-Holstein","in school","","","",""
"Min 1x per month","2014","Schleswig-Holstein","inadequately","","","",""
"Min 1x per month","2014","Schleswig-Holstein","general elemantary","","","",""
"Min 1x per month","2014","Schleswig-Holstein","middle vocational","","","",""
"Min 1x per month","2014","Schleswig-Holstein","vocational + Abi","","","",""
"Min 1x per month","2014","Schleswig-Holstein","higher vocational","","","",""
"Min 1x per month","2014","Schleswig-Holstein","higher education","","","",""
"Min 1x per month","2014","Hamburg","in school","","","",""
"Min 1x per month","2014","Hamburg","inadequately","","","",""
"Min 1x per month","2014","Hamburg","general elemantary","","","",""
"Min 1x per month","2014","Hamburg","middle vocational","","","",""
"Min 1x per month","2014","Hamburg","vocational + Abi","","","",""
"Min 1x per month","2014","Hamburg","higher vocational","","","",""
"Min 1x per month","2014","Hamburg","higher education","","","",""
"Min 1x per month","2014","Lower Saxony","in school","","","",""
"Min 1x per month","2014","Lower Saxony","inadequately","","","",""
"Min 1x per month","2014","Lower Saxony","general elemantary","","","",""
"Min 1x per month","2014","Lower Saxony","middle vocational","","","",""
"Min 1x per month","2014","Lower Saxony","vocational + Abi","","","",""
"Min 1x per month","2014","Lower Saxony","higher vocational","","","",""
"Min 1x per month","2014","Lower Saxony","higher education","","","",""
"Min 1x per month","2014","Bremen","in school","","","",""
"Min 1x per month","2014","Bremen","inadequately","","","",""
"Min 1x per month","2014","Bremen","general elemantary","","","",""
"Min 1x per month","2014","Bremen","middle vocational","","","",""
"Min 1x per month","2014","Bremen","vocational + Abi","","","",""
"Min 1x per month","2014","Bremen","higher vocational","","","",""
"Min 1x per month","2014","Bremen","higher education","","","",""
"Min 1x per month","2014","North Rhine-Westphalia","in school","","","",""
"Min 1x per month","2014","North Rhine-Westphalia","inadequately","","","",""
"Min 1x per month","2014","North Rhine-Westphalia","general elemantary","","","",""
"Min 1x per month","2014","North Rhine-Westphalia","middle vocational","","","",""
"Min 1x per month","2014","North Rhine-Westphalia","vocational + Abi","","","",""
"Min 1x per month","2014","North Rhine-Westphalia","higher vocational","","","",""
"Min 1x per month","2014","North Rhine-Westphalia","higher education","","","",""
"Min 1x per month","2014","Hesse","in school","","","",""
"Min 1x per month","2014","Hesse","inadequately","","","",""
"Min 1x per month","2014","Hesse","general elemantary","","","",""
"Min 1x per month","2014","Hesse","middle vocational","","","",""
"Min 1x per month","2014","Hesse","vocational + Abi","","","",""
"Min 1x per month","2014","Hesse","higher vocational","","","",""
"Min 1x per month","2014","Hesse","higher education","","","",""
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","in school","","","",""
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","higher education","","","",""
"Min 1x per month","2014","Baden-Württemberg","in school","","","",""
"Min 1x per month","2014","Baden-Württemberg","inadequately","","","",""
"Min 1x per month","2014","Baden-Württemberg","general elemantary","","","",""
"Min 1x per month","2014","Baden-Württemberg","middle vocational","","","",""
"Min 1x per month","2014","Baden-Württemberg","vocational + Abi","","","",""
"Min 1x per month","2014","Baden-Württemberg","higher vocational","","","",""
"Min 1x per month","2014","Baden-Württemberg","higher education","","","",""
"Min 1x per month","2014","Bavaria","in school","","","",""
"Min 1x per month","2014","Bavaria","inadequately","","","",""
"Min 1x per month","2014","Bavaria","general elemantary","","","",""
"Min 1x per month","2014","Bavaria","middle vocational","","","",""
"Min 1x per month","2014","Bavaria","vocational + Abi","","","",""
"Min 1x per month","2014","Bavaria","higher vocational","","","",""
"Min 1x per month","2014","Bavaria","higher education","","","",""
"Min 1x per month","2014","Berlin","in school","","","",""
"Min 1x per month","2014","Berlin","inadequately","","","",""
"Min 1x per month","2014","Berlin","general elemantary","","","",""
"Min 1x per month","2014","Berlin","middle vocational","","","",""
"Min 1x per month","2014","Berlin","vocational + Abi","","","",""
"Min 1x per month","2014","Berlin","higher vocational","","","",""
"Min 1x per month","2014","Berlin","higher education","","","",""
"Min 1x per month","2014","Brandenburg","in school","","","",""
"Min 1x per month","2014","Brandenburg","inadequately","","","",""
"Min 1x per month","2014","Brandenburg","general elemantary","","","",""
"Min 1x per month","2014","Brandenburg","middle vocational","","","",""
"Min 1x per month","2014","Brandenburg","vocational + Abi","","","",""
"Min 1x per month","2014","Brandenburg","higher vocational","","","",""
"Min 1x per month","2014","Brandenburg","higher education","","","",""
"Min 1x per month","2014","Mecklenburg-Western Pomerania","in school","","","",""
"Min 1x per month","2014","Mecklenburg-Western Pomerania","inadequately","","","",""
"Min 1x per month","2014","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Min 1x per month","2014","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Min 1x per month","2014","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Min 1x per month","2014","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Min 1x per month","2014","Mecklenburg-Western Pomerania","higher education","","","",""
"Min 1x per month","2014","Saxony","in school","","","",""
"Min 1x per month","2014","Saxony","inadequately","","","",""
"Min 1x per month","2014","Saxony","general elemantary","","","",""
"Min 1x per month","2014","Saxony","middle vocational","","","",""
"Min 1x per month","2014","Saxony","vocational + Abi","","","",""
"Min 1x per month","2014","Saxony","higher vocational","","","",""
"Min 1x per month","2014","Saxony","higher education","","","",""
"Min 1x per month","2014","Saxony-Anhalt","in school","","","",""
"Min 1x per month","2014","Saxony-Anhalt","inadequately","","","",""
"Min 1x per month","2014","Saxony-Anhalt","general elemantary","","","",""
"Min 1x per month","2014","Saxony-Anhalt","middle vocational","","","",""
"Min 1x per month","2014","Saxony-Anhalt","vocational + Abi","","","",""
"Min 1x per month","2014","Saxony-Anhalt","higher vocational","","","",""
"Min 1x per month","2014","Saxony-Anhalt","higher education","","","",""
"Min 1x per month","2014","Thuringia","in school","","","",""
"Min 1x per month","2014","Thuringia","inadequately","","","",""
"Min 1x per month","2014","Thuringia","general elemantary","","","",""
"Min 1x per month","2014","Thuringia","middle vocational","","","",""
"Min 1x per month","2014","Thuringia","vocational + Abi","","","",""
"Min 1x per month","2014","Thuringia","higher vocational","","","",""
"Min 1x per month","2014","Thuringia","higher education","","","",""
"Rarely","2014","Schleswig-Holstein","in school","","","",""
"Rarely","2014","Schleswig-Holstein","inadequately","","","",""
"Rarely","2014","Schleswig-Holstein","general elemantary","","","",""
"Rarely","2014","Schleswig-Holstein","middle vocational","","","",""
"Rarely","2014","Schleswig-Holstein","vocational + Abi","","","",""
"Rarely","2014","Schleswig-Holstein","higher vocational","","","",""
"Rarely","2014","Schleswig-Holstein","higher education","","","",""
"Rarely","2014","Hamburg","in school","","","",""
"Rarely","2014","Hamburg","inadequately","","","",""
"Rarely","2014","Hamburg","general elemantary","","","",""
"Rarely","2014","Hamburg","middle vocational","","","",""
"Rarely","2014","Hamburg","vocational + Abi","","","",""
"Rarely","2014","Hamburg","higher vocational","","","",""
"Rarely","2014","Hamburg","higher education","","","",""
"Rarely","2014","Lower Saxony","in school","","","",""
"Rarely","2014","Lower Saxony","inadequately","","","",""
"Rarely","2014","Lower Saxony","general elemantary","","","",""
"Rarely","2014","Lower Saxony","middle vocational","","","",""
"Rarely","2014","Lower Saxony","vocational + Abi","","","",""
"Rarely","2014","Lower Saxony","higher vocational","","","",""
"Rarely","2014","Lower Saxony","higher education","","","",""
"Rarely","2014","Bremen","in school","","","",""
"Rarely","2014","Bremen","inadequately","","","",""
"Rarely","2014","Bremen","general elemantary","","","",""
"Rarely","2014","Bremen","middle vocational","","","",""
"Rarely","2014","Bremen","vocational + Abi","","","",""
"Rarely","2014","Bremen","higher vocational","","","",""
"Rarely","2014","Bremen","higher education","","","",""
"Rarely","2014","North Rhine-Westphalia","in school","","","",""
"Rarely","2014","North Rhine-Westphalia","inadequately","","","",""
"Rarely","2014","North Rhine-Westphalia","general elemantary","","","",""
"Rarely","2014","North Rhine-Westphalia","middle vocational","","","",""
"Rarely","2014","North Rhine-Westphalia","vocational + Abi","","","",""
"Rarely","2014","North Rhine-Westphalia","higher vocational","","","",""
"Rarely","2014","North Rhine-Westphalia","higher education","","","",""
"Rarely","2014","Hesse","in school","","","",""
"Rarely","2014","Hesse","inadequately","","","",""
"Rarely","2014","Hesse","general elemantary","","","",""
"Rarely","2014","Hesse","middle vocational","","","",""
"Rarely","2014","Hesse","vocational + Abi","","","",""
"Rarely","2014","Hesse","higher vocational","","","",""
"Rarely","2014","Hesse","higher education","","","",""
"Rarely","2014","Rhineland-Palatinate,Saarland","in school","","","",""
"Rarely","2014","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Rarely","2014","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Rarely","2014","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Rarely","2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Rarely","2014","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Rarely","2014","Rhineland-Palatinate,Saarland","higher education","","","",""
"Rarely","2014","Baden-Württemberg","in school","","","",""
"Rarely","2014","Baden-Württemberg","inadequately","","","",""
"Rarely","2014","Baden-Württemberg","general elemantary","","","",""
"Rarely","2014","Baden-Württemberg","middle vocational","","","",""
"Rarely","2014","Baden-Württemberg","vocational + Abi","","","",""
"Rarely","2014","Baden-Württemberg","higher vocational","","","",""
"Rarely","2014","Baden-Württemberg","higher education","","","",""
"Rarely","2014","Bavaria","in school","","","",""
"Rarely","2014","Bavaria","inadequately","","","",""
"Rarely","2014","Bavaria","general elemantary","","","",""
"Rarely","2014","Bavaria","middle vocational","","","",""
"Rarely","2014","Bavaria","vocational + Abi","","","",""
"Rarely","2014","Bavaria","higher vocational","","","",""
"Rarely","2014","Bavaria","higher education","","","",""
"Rarely","2014","Berlin","in school","","","",""
"Rarely","2014","Berlin","inadequately","","","",""
"Rarely","2014","Berlin","general elemantary","","","",""
"Rarely","2014","Berlin","middle vocational","","","",""
"Rarely","2014","Berlin","vocational + Abi","","","",""
"Rarely","2014","Berlin","higher vocational","","","",""
"Rarely","2014","Berlin","higher education","","","",""
"Rarely","2014","Brandenburg","in school","","","",""
"Rarely","2014","Brandenburg","inadequately","","","",""
"Rarely","2014","Brandenburg","general elemantary","","","",""
"Rarely","2014","Brandenburg","middle vocational","","","",""
"Rarely","2014","Brandenburg","vocational + Abi","","","",""
"Rarely","2014","Brandenburg","higher vocational","","","",""
"Rarely","2014","Brandenburg","higher education","","","",""
"Rarely","2014","Mecklenburg-Western Pomerania","in school","","","",""
"Rarely","2014","Mecklenburg-Western Pomerania","inadequately","","","",""
"Rarely","2014","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Rarely","2014","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Rarely","2014","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Rarely","2014","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Rarely","2014","Mecklenburg-Western Pomerania","higher education","","","",""
"Rarely","2014","Saxony","in school","","","",""
"Rarely","2014","Saxony","inadequately","","","",""
"Rarely","2014","Saxony","general elemantary","","","",""
"Rarely","2014","Saxony","middle vocational","","","",""
"Rarely","2014","Saxony","vocational + Abi","","","",""
"Rarely","2014","Saxony","higher vocational","","","",""
"Rarely","2014","Saxony","higher education","","","",""
"Rarely","2014","Saxony-Anhalt","in school","","","",""
"Rarely","2014","Saxony-Anhalt","inadequately","","","",""
"Rarely","2014","Saxony-Anhalt","general elemantary","","","",""
"Rarely","2014","Saxony-Anhalt","middle vocational","","","",""
"Rarely","2014","Saxony-Anhalt","vocational + Abi","","","",""
"Rarely","2014","Saxony-Anhalt","higher vocational","","","",""
"Rarely","2014","Saxony-Anhalt","higher education","","","",""
"Rarely","2014","Thuringia","in school","","","",""
"Rarely","2014","Thuringia","inadequately","","","",""
"Rarely","2014","Thuringia","general elemantary","","","",""
"Rarely","2014","Thuringia","middle vocational","","","",""
"Rarely","2014","Thuringia","vocational + Abi","","","",""
"Rarely","2014","Thuringia","higher vocational","","","",""
"Rarely","2014","Thuringia","higher education","","","",""
"Never","2014","Schleswig-Holstein","in school","","","",""
"Never","2014","Schleswig-Holstein","inadequately","","","",""
"Never","2014","Schleswig-Holstein","general elemantary","","","",""
"Never","2014","Schleswig-Holstein","middle vocational","","","",""
"Never","2014","Schleswig-Holstein","vocational + Abi","","","",""
"Never","2014","Schleswig-Holstein","higher vocational","","","",""
"Never","2014","Schleswig-Holstein","higher education","","","",""
"Never","2014","Hamburg","in school","","","",""
"Never","2014","Hamburg","inadequately","","","",""
"Never","2014","Hamburg","general elemantary","","","",""
"Never","2014","Hamburg","middle vocational","","","",""
"Never","2014","Hamburg","vocational + Abi","","","",""
"Never","2014","Hamburg","higher vocational","","","",""
"Never","2014","Hamburg","higher education","","","",""
"Never","2014","Lower Saxony","in school","","","",""
"Never","2014","Lower Saxony","inadequately","","","",""
"Never","2014","Lower Saxony","general elemantary","","","",""
"Never","2014","Lower Saxony","middle vocational","","","",""
"Never","2014","Lower Saxony","vocational + Abi","","","",""
"Never","2014","Lower Saxony","higher vocational","","","",""
"Never","2014","Lower Saxony","higher education","","","",""
"Never","2014","Bremen","in school","","","",""
"Never","2014","Bremen","inadequately","","","",""
"Never","2014","Bremen","general elemantary","","","",""
"Never","2014","Bremen","middle vocational","","","",""
"Never","2014","Bremen","vocational + Abi","","","",""
"Never","2014","Bremen","higher vocational","","","",""
"Never","2014","Bremen","higher education","","","",""
"Never","2014","North Rhine-Westphalia","in school","","","",""
"Never","2014","North Rhine-Westphalia","inadequately","","","",""
"Never","2014","North Rhine-Westphalia","general elemantary","","","",""
"Never","2014","North Rhine-Westphalia","middle vocational","","","",""
"Never","2014","North Rhine-Westphalia","vocational + Abi","","","",""
"Never","2014","North Rhine-Westphalia","higher vocational","","","",""
"Never","2014","North Rhine-Westphalia","higher education","","","",""
"Never","2014","Hesse","in school","","","",""
"Never","2014","Hesse","inadequately","","","",""
"Never","2014","Hesse","general elemantary","","","",""
"Never","2014","Hesse","middle vocational","","","",""
"Never","2014","Hesse","vocational + Abi","","","",""
"Never","2014","Hesse","higher vocational","","","",""
"Never","2014","Hesse","higher education","","","",""
"Never","2014","Rhineland-Palatinate,Saarland","in school","","","",""
"Never","2014","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Never","2014","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Never","2014","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Never","2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Never","2014","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Never","2014","Rhineland-Palatinate,Saarland","higher education","","","",""
"Never","2014","Baden-Württemberg","in school","","","",""
"Never","2014","Baden-Württemberg","inadequately","","","",""
"Never","2014","Baden-Württemberg","general elemantary","","","",""
"Never","2014","Baden-Württemberg","middle vocational","","","",""
"Never","2014","Baden-Württemberg","vocational + Abi","","","",""
"Never","2014","Baden-Württemberg","higher vocational","","","",""
"Never","2014","Baden-Württemberg","higher education","","","",""
"Never","2014","Bavaria","in school","","","",""
"Never","2014","Bavaria","inadequately","","","",""
"Never","2014","Bavaria","general elemantary","","","",""
"Never","2014","Bavaria","middle vocational","","","",""
"Never","2014","Bavaria","vocational + Abi","","","",""
"Never","2014","Bavaria","higher vocational","","","",""
"Never","2014","Bavaria","higher education","","","",""
"Never","2014","Berlin","in school","","","",""
"Never","2014","Berlin","inadequately","","","",""
"Never","2014","Berlin","general elemantary","","","",""
"Never","2014","Berlin","middle vocational","","","",""
"Never","2014","Berlin","vocational + Abi","","","",""
"Never","2014","Berlin","higher vocational","","","",""
"Never","2014","Berlin","higher education","","","",""
"Never","2014","Brandenburg","in school","","","",""
"Never","2014","Brandenburg","inadequately","","","",""
"Never","2014","Brandenburg","general elemantary","","","",""
"Never","2014","Brandenburg","middle vocational","","","",""
"Never","2014","Brandenburg","vocational + Abi","","","",""
"Never","2014","Brandenburg","higher vocational","","","",""
"Never","2014","Brandenburg","higher education","","","",""
"Never","2014","Mecklenburg-Western Pomerania","in school","","","",""
"Never","2014","Mecklenburg-Western Pomerania","inadequately","","","",""
"Never","2014","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Never","2014","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Never","2014","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Never","2014","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Never","2014","Mecklenburg-Western Pomerania","higher education","","","",""
"Never","2014","Saxony","in school","","","",""
"Never","2014","Saxony","inadequately","","","",""
"Never","2014","Saxony","general elemantary","","","",""
"Never","2014","Saxony","middle vocational","","","",""
"Never","2014","Saxony","vocational + Abi","","","",""
"Never","2014","Saxony","higher vocational","","","",""
"Never","2014","Saxony","higher education","","","",""
"Never","2014","Saxony-Anhalt","in school","","","",""
"Never","2014","Saxony-Anhalt","inadequately","","","",""
"Never","2014","Saxony-Anhalt","general elemantary","","","",""
"Never","2014","Saxony-Anhalt","middle vocational","","","",""
"Never","2014","Saxony-Anhalt","vocational + Abi","","","",""
"Never","2014","Saxony-Anhalt","higher vocational","","","",""
"Never","2014","Saxony-Anhalt","higher education","","","",""
"Never","2014","Thuringia","in school","","","",""
"Never","2014","Thuringia","inadequately","","","",""
"Never","2014","Thuringia","general elemantary","","","",""
"Never","2014","Thuringia","middle vocational","","","",""
"Never","2014","Thuringia","vocational + Abi","","","",""
"Never","2014","Thuringia","higher vocational","","","",""
"Never","2014","Thuringia","higher education","","","",""
"Daily","2015","Schleswig-Holstein","in school","","","",""
"Daily","2015","Schleswig-Holstein","inadequately","","","",""
"Daily","2015","Schleswig-Holstein","general elemantary","","","",""
"Daily","2015","Schleswig-Holstein","middle vocational","","","",""
"Daily","2015","Schleswig-Holstein","vocational + Abi","","","",""
"Daily","2015","Schleswig-Holstein","higher vocational","","","",""
"Daily","2015","Schleswig-Holstein","higher education","","","",""
"Daily","2015","Hamburg","in school","","","",""
"Daily","2015","Hamburg","inadequately","","","",""
"Daily","2015","Hamburg","general elemantary","","","",""
"Daily","2015","Hamburg","middle vocational","","","",""
"Daily","2015","Hamburg","vocational + Abi","","","",""
"Daily","2015","Hamburg","higher vocational","","","",""
"Daily","2015","Hamburg","higher education","","","",""
"Daily","2015","Lower Saxony","in school","","","",""
"Daily","2015","Lower Saxony","inadequately","","","",""
"Daily","2015","Lower Saxony","general elemantary","","","",""
"Daily","2015","Lower Saxony","middle vocational","","","",""
"Daily","2015","Lower Saxony","vocational + Abi","","","",""
"Daily","2015","Lower Saxony","higher vocational","","","",""
"Daily","2015","Lower Saxony","higher education","","","",""
"Daily","2015","Bremen","in school","","","",""
"Daily","2015","Bremen","inadequately","","","",""
"Daily","2015","Bremen","general elemantary","","","",""
"Daily","2015","Bremen","middle vocational","","","",""
"Daily","2015","Bremen","vocational + Abi","","","",""
"Daily","2015","Bremen","higher vocational","","","",""
"Daily","2015","Bremen","higher education","","","",""
"Daily","2015","North Rhine-Westphalia","in school","","","",""
"Daily","2015","North Rhine-Westphalia","inadequately","","","",""
"Daily","2015","North Rhine-Westphalia","general elemantary","","","",""
"Daily","2015","North Rhine-Westphalia","middle vocational","","","",""
"Daily","2015","North Rhine-Westphalia","vocational + Abi","","","",""
"Daily","2015","North Rhine-Westphalia","higher vocational","","","",""
"Daily","2015","North Rhine-Westphalia","higher education","","","",""
"Daily","2015","Hesse","in school","","","",""
"Daily","2015","Hesse","inadequately","","","",""
"Daily","2015","Hesse","general elemantary","","","",""
"Daily","2015","Hesse","middle vocational","","","",""
"Daily","2015","Hesse","vocational + Abi","","","",""
"Daily","2015","Hesse","higher vocational","","","",""
"Daily","2015","Hesse","higher education","","","",""
"Daily","2015","Rhineland-Palatinate,Saarland","in school","","","",""
"Daily","2015","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Daily","2015","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Daily","2015","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Daily","2015","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Daily","2015","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Daily","2015","Rhineland-Palatinate,Saarland","higher education","","","",""
"Daily","2015","Baden-Württemberg","in school","","","",""
"Daily","2015","Baden-Württemberg","inadequately","","","",""
"Daily","2015","Baden-Württemberg","general elemantary","","","",""
"Daily","2015","Baden-Württemberg","middle vocational","","","",""
"Daily","2015","Baden-Württemberg","vocational + Abi","","","",""
"Daily","2015","Baden-Württemberg","higher vocational","","","",""
"Daily","2015","Baden-Württemberg","higher education","","","",""
"Daily","2015","Bavaria","in school","","","",""
"Daily","2015","Bavaria","inadequately","","","",""
"Daily","2015","Bavaria","general elemantary","","","",""
"Daily","2015","Bavaria","middle vocational","","","",""
"Daily","2015","Bavaria","vocational + Abi","","","",""
"Daily","2015","Bavaria","higher vocational","","","",""
"Daily","2015","Bavaria","higher education","","","",""
"Daily","2015","Berlin","in school","","","",""
"Daily","2015","Berlin","inadequately","","","",""
"Daily","2015","Berlin","general elemantary","","","",""
"Daily","2015","Berlin","middle vocational","","","",""
"Daily","2015","Berlin","vocational + Abi","","","",""
"Daily","2015","Berlin","higher vocational","","","",""
"Daily","2015","Berlin","higher education","","","",""
"Daily","2015","Brandenburg","in school","","","",""
"Daily","2015","Brandenburg","inadequately","","","",""
"Daily","2015","Brandenburg","general elemantary","","","",""
"Daily","2015","Brandenburg","middle vocational","","","",""
"Daily","2015","Brandenburg","vocational + Abi","","","",""
"Daily","2015","Brandenburg","higher vocational","","","",""
"Daily","2015","Brandenburg","higher education","","","",""
"Daily","2015","Mecklenburg-Western Pomerania","in school","","","",""
"Daily","2015","Mecklenburg-Western Pomerania","inadequately","","","",""
"Daily","2015","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Daily","2015","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Daily","2015","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Daily","2015","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Daily","2015","Mecklenburg-Western Pomerania","higher education","","","",""
"Daily","2015","Saxony","in school","","","",""
"Daily","2015","Saxony","inadequately","","","",""
"Daily","2015","Saxony","general elemantary","","","",""
"Daily","2015","Saxony","middle vocational","","","",""
"Daily","2015","Saxony","vocational + Abi","","","",""
"Daily","2015","Saxony","higher vocational","","","",""
"Daily","2015","Saxony","higher education","","","",""
"Daily","2015","Saxony-Anhalt","in school","","","",""
"Daily","2015","Saxony-Anhalt","inadequately","","","",""
"Daily","2015","Saxony-Anhalt","general elemantary","","","",""
"Daily","2015","Saxony-Anhalt","middle vocational","","","",""
"Daily","2015","Saxony-Anhalt","vocational + Abi","","","",""
"Daily","2015","Saxony-Anhalt","higher vocational","","","",""
"Daily","2015","Saxony-Anhalt","higher education","","","",""
"Daily","2015","Thuringia","in school","","","",""
"Daily","2015","Thuringia","inadequately","","","",""
"Daily","2015","Thuringia","general elemantary","","","",""
"Daily","2015","Thuringia","middle vocational","","","",""
"Daily","2015","Thuringia","vocational + Abi","","","",""
"Daily","2015","Thuringia","higher vocational","","","",""
"Daily","2015","Thuringia","higher education","","","",""
"Min 1x per week","2015","Schleswig-Holstein","in school","6","","",""
"Min 1x per week","2015","Schleswig-Holstein","inadequately","","","",""
"Min 1x per week","2015","Schleswig-Holstein","general elemantary","6","","",""
"Min 1x per week","2015","Schleswig-Holstein","middle vocational","32","0.0925862367126339","0.0654103783970426","0.119762095028225"
"Min 1x per week","2015","Schleswig-Holstein","vocational + Abi","13","","",""
"Min 1x per week","2015","Schleswig-Holstein","higher vocational","8","","",""
"Min 1x per week","2015","Schleswig-Holstein","higher education","30","0.196395413631192","0.135030231552942","0.257760595709443"
"Min 1x per week","2015","Hamburg","in school","5","","",""
"Min 1x per week","2015","Hamburg","inadequately","","","",""
"Min 1x per week","2015","Hamburg","general elemantary","3","","",""
"Min 1x per week","2015","Hamburg","middle vocational","17","","",""
"Min 1x per week","2015","Hamburg","vocational + Abi","7","","",""
"Min 1x per week","2015","Hamburg","higher vocational","9","","",""
"Min 1x per week","2015","Hamburg","higher education","33","0.181253915597478","0.122295679258729","0.240212151936227"
"Min 1x per week","2015","Lower Saxony","in school","11","","",""
"Min 1x per week","2015","Lower Saxony","inadequately","4","","",""
"Min 1x per week","2015","Lower Saxony","general elemantary","30","0.0714489415837257","0.044386980598977","0.0985109025684745"
"Min 1x per week","2015","Lower Saxony","middle vocational","116","0.0969890509531509","0.0801746084193205","0.113803493486981"
"Min 1x per week","2015","Lower Saxony","vocational + Abi","22","","",""
"Min 1x per week","2015","Lower Saxony","higher vocational","15","","",""
"Min 1x per week","2015","Lower Saxony","higher education","110","0.209821609131807","0.175730157599752","0.243913060663863"
"Min 1x per week","2015","Bremen","in school","2","","",""
"Min 1x per week","2015","Bremen","inadequately","","","",""
"Min 1x per week","2015","Bremen","general elemantary","5","","",""
"Min 1x per week","2015","Bremen","middle vocational","4","","",""
"Min 1x per week","2015","Bremen","vocational + Abi","1","","",""
"Min 1x per week","2015","Bremen","higher vocational","1","","",""
"Min 1x per week","2015","Bremen","higher education","13","","",""
"Min 1x per week","2015","North Rhine-Westphalia","in school","19","","",""
"Min 1x per week","2015","North Rhine-Westphalia","inadequately","8","","",""
"Min 1x per week","2015","North Rhine-Westphalia","general elemantary","39","0.0470186842790825","0.0317878543968109","0.0622495141613541"
"Min 1x per week","2015","North Rhine-Westphalia","middle vocational","247","0.0951981888153244","0.083446622445442","0.106949755185207"
"Min 1x per week","2015","North Rhine-Westphalia","vocational + Abi","69","0.0887872289828552","0.0659517507573361","0.111622707208374"
"Min 1x per week","2015","North Rhine-Westphalia","higher vocational","33","0.125343391113348","0.0854781252154414","0.165208657011254"
"Min 1x per week","2015","North Rhine-Westphalia","higher education","209","0.210512880460823","0.18702232572516","0.234003435196486"
"Min 1x per week","2015","Hesse","in school","8","","",""
"Min 1x per week","2015","Hesse","inadequately","4","","",""
"Min 1x per week","2015","Hesse","general elemantary","18","","",""
"Min 1x per week","2015","Hesse","middle vocational","81","0.0827979269218482","0.0632825945807139","0.102313259262982"
"Min 1x per week","2015","Hesse","vocational + Abi","12","","",""
"Min 1x per week","2015","Hesse","higher vocational","12","","",""
"Min 1x per week","2015","Hesse","higher education","110","0.221483355193984","0.186748426082035","0.256218284305932"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","in school","6","","",""
