"pli0093_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2015","Other degree","(1b) general elementary school","82","0.0982854184169964","0.0774997462131942","0.119071090620799"
"Rarely","2015","Other degree","(1c) basic vocational qualification","128","0.159989290693325","0.135004069177588","0.184974512209063"
"Rarely","2015","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","2015","Other degree","(2a) intermediate vocational","","","",""
"Rarely","2015","Other degree","(2c_gen) general maturity certificate","89","0.162696366665675","0.130881270921042","0.194511462410308"
"Rarely","2015","Other degree","(2c_voc) vocational maturity certificate","152","0.199279739155499","0.170142293660742","0.228417184650255"
"Rarely","2015","Other degree","(3a) lower tertiary education","12","","",""
"Rarely","2015","Other degree","(3b) higher tertiary education","326","0.254862669507284","0.230449247588927","0.279276091425641"
"Rarely","2015","no degree/no degree yet","(0) in school","66","0.156461915249014","0.119935002990384","0.192988827507643"
"Rarely","2015","no degree/no degree yet","(1a) inadequately completed","65","0.118612923706432","0.0925009446803111","0.144724902732553"
"Rarely","2015","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","2015","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","2015","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","2015","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","2015","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","2015","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2015","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","2015","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","2015","lower secondary degree","(0) in school","","","",""
"Never","2015","lower secondary degree","(1a) inadequately completed","","","",""
"Never","2015","lower secondary degree","(1b) general elementary school","1108","0.770403115852731","0.748997904232769","0.791808327472694"
"Never","2015","lower secondary degree","(1c) basic vocational qualification","3190","0.67690586059218","0.663593907130075","0.690217814054286"
"Never","2015","lower secondary degree","(2b) intermediate general qualification","1","","",""
"Never","2015","lower secondary degree","(2a) intermediate vocational","9","","",""
"Never","2015","lower secondary degree","(2c_gen) general maturity certificate","2","","",""
"Never","2015","lower secondary degree","(2c_voc) vocational maturity certificate","5","","",""
"Never","2015","lower secondary degree","(3a) lower tertiary education","55","0.466026714530898","0.371062423606417","0.560991005455378"
"Never","2015","lower secondary degree","(3b) higher tertiary education","18","","",""
"Never","2015","secondary school degree","(0) in school","","","",""
"Never","2015","secondary school degree","(1a) inadequately completed","","","",""
"Never","2015","secondary school degree","(1b) general elementary school","","","",""
"Never","2015","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","2015","secondary school degree","(2b) intermediate general qualification","447","0.602487966372011","0.567808955478678","0.637166977265344"
"Never","2015","secondary school degree","(2a) intermediate vocational","3287","0.565429721882299","0.552653841951297","0.578205601813302"
"Never","2015","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","2015","secondary school degree","(2c_voc) vocational maturity certificate","9","","",""
"Never","2015","secondary school degree","(3a) lower tertiary education","202","0.387995299982138","0.344537760167432","0.431452839796844"
"Never","2015","secondary school degree","(3b) higher tertiary education","66","0.522392678252938","0.440524693328758","0.604260663177117"
"Never","2015","college entrance qualification","(0) in school","","","",""
"Never","2015","college entrance qualification","(1a) inadequately completed","","","",""
"Never","2015","college entrance qualification","(1b) general elementary school","","","",""
"Never","2015","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","2015","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","2015","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","2015","college entrance qualification","(2c_gen) general maturity certificate","406","0.401990833268116","0.372348749616923","0.431632916919308"
"Never","2015","college entrance qualification","(2c_voc) vocational maturity certificate","890","0.468252259284171","0.445563120917317","0.490941397651026"
"Never","2015","college entrance qualification","(3a) lower tertiary education","537","0.414825480100866","0.388104528614569","0.441546431587163"
"Never","2015","college entrance qualification","(3b) higher tertiary education","1128","0.372396262542008","0.355091019854509","0.389701505229507"
"Never","2015","Other degree","(0) in school","","","",""
"Never","2015","Other degree","(1a) inadequately completed","","","",""
"Never","2015","Other degree","(1b) general elementary school","652","0.818984778288157","0.792101610319738","0.845867946256575"
"Never","2015","Other degree","(1c) basic vocational qualification","622","0.740686172760004","0.710816855735338","0.770555489784671"
"Never","2015","Other degree","(2b) intermediate general qualification","","","",""
"Never","2015","Other degree","(2a) intermediate vocational","","","",""
"Never","2015","Other degree","(2c_gen) general maturity certificate","359","0.692725286239925","0.652956095719549","0.732494476760302"
"Never","2015","Other degree","(2c_voc) vocational maturity certificate","467","0.643074086190388","0.608127960314092","0.678020212066685"
"Never","2015","Other degree","(3a) lower tertiary education","18","","",""
"Never","2015","Other degree","(3b) higher tertiary education","605","0.507594705289499","0.479587015933859","0.535602394645138"
"Never","2015","no degree/no degree yet","(0) in school","151","0.458931391673764","0.408829243825675","0.509033539521853"
"Never","2015","no degree/no degree yet","(1a) inadequately completed","481","0.803734167581758","0.771658994434919","0.835809340728596"
"Never","2015","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2015","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2015","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2015","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2015","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2015","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"Never","2015","no degree/no degree yet","(3b) higher tertiary education","6","","",""
"Daily","2016","lower secondary degree","(0) in school","","","",""
"Daily","2016","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","2016","lower secondary degree","(1b) general elementary school","","","",""
"Daily","2016","lower secondary degree","(1c) basic vocational qualification","","","",""
"Daily","2016","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","2016","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","2016","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Daily","2016","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2016","lower secondary degree","(3a) lower tertiary education","","","",""
"Daily","2016","lower secondary degree","(3b) higher tertiary education","","","",""
"Daily","2016","secondary school degree","(0) in school","","","",""
"Daily","2016","secondary school degree","(1a) inadequately completed","","","",""
"Daily","2016","secondary school degree","(1b) general elementary school","","","",""
"Daily","2016","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","2016","secondary school degree","(2b) intermediate general qualification","","","",""
"Daily","2016","secondary school degree","(2a) intermediate vocational","","","",""
"Daily","2016","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Daily","2016","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2016","secondary school degree","(3a) lower tertiary education","","","",""
"Daily","2016","secondary school degree","(3b) higher tertiary education","","","",""
"Daily","2016","college entrance qualification","(0) in school","","","",""
"Daily","2016","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","2016","college entrance qualification","(1b) general elementary school","","","",""
"Daily","2016","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","2016","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","2016","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","2016","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Daily","2016","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Daily","2016","college entrance qualification","(3a) lower tertiary education","","","",""
"Daily","2016","college entrance qualification","(3b) higher tertiary education","","","",""
"Daily","2016","Other degree","(0) in school","","","",""
"Daily","2016","Other degree","(1a) inadequately completed","","","",""
"Daily","2016","Other degree","(1b) general elementary school","","","",""
"Daily","2016","Other degree","(1c) basic vocational qualification","","","",""
"Daily","2016","Other degree","(2b) intermediate general qualification","","","",""
"Daily","2016","Other degree","(2a) intermediate vocational","","","",""
"Daily","2016","Other degree","(2c_gen) general maturity certificate","","","",""
"Daily","2016","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2016","Other degree","(3a) lower tertiary education","","","",""
"Daily","2016","Other degree","(3b) higher tertiary education","","","",""
"Daily","2016","no degree/no degree yet","(0) in school","","","",""
"Daily","2016","no degree/no degree yet","(1a) inadequately completed","","","",""
"Daily","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","2016","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","2016","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","2016","lower secondary degree","(0) in school","","","",""
"Min 1x per week","2016","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","2016","lower secondary degree","(1b) general elementary school","","","",""
"Min 1x per week","2016","lower secondary degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2016","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2016","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2016","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2016","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2016","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per week","2016","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per week","2016","secondary school degree","(0) in school","","","",""
"Min 1x per week","2016","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","2016","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","2016","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2016","secondary school degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2016","secondary school degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2016","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2016","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2016","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per week","2016","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per week","2016","college entrance qualification","(0) in school","","","",""
"Min 1x per week","2016","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","2016","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","2016","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","2016","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","2016","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","2016","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2016","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2016","college entrance qualification","(3a) lower tertiary education","","","",""
"Min 1x per week","2016","college entrance qualification","(3b) higher tertiary education","","","",""
"Min 1x per week","2016","Other degree","(0) in school","","","",""
"Min 1x per week","2016","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","2016","Other degree","(1b) general elementary school","","","",""
"Min 1x per week","2016","Other degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2016","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2016","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2016","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2016","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2016","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per week","2016","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per week","2016","no degree/no degree yet","(0) in school","","","",""
"Min 1x per week","2016","no degree/no degree yet","(1a) inadequately completed","","","",""
"Min 1x per week","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per week","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per week","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per week","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2016","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per week","2016","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per month","2016","lower secondary degree","(0) in school","","","",""
"Min 1x per month","2016","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per month","2016","lower secondary degree","(1b) general elementary school","","","",""
"Min 1x per month","2016","lower secondary degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","2016","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","2016","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per month","2016","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2016","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2016","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per month","2016","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per month","2016","secondary school degree","(0) in school","","","",""
"Min 1x per month","2016","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per month","2016","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per month","2016","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","2016","secondary school degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","2016","secondary school degree","(2a) intermediate vocational","","","",""
"Min 1x per month","2016","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2016","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2016","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per month","2016","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per month","2016","college entrance qualification","(0) in school","","","",""
"Min 1x per month","2016","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per month","2016","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per month","2016","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per month","2016","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per month","2016","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per month","2016","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2016","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2016","college entrance qualification","(3a) lower tertiary education","","","",""
"Min 1x per month","2016","college entrance qualification","(3b) higher tertiary education","","","",""
"Min 1x per month","2016","Other degree","(0) in school","","","",""
"Min 1x per month","2016","Other degree","(1a) inadequately completed","","","",""
"Min 1x per month","2016","Other degree","(1b) general elementary school","","","",""
"Min 1x per month","2016","Other degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","2016","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","2016","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per month","2016","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2016","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2016","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per month","2016","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per month","2016","no degree/no degree yet","(0) in school","","","",""
"Min 1x per month","2016","no degree/no degree yet","(1a) inadequately completed","","","",""
"Min 1x per month","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per month","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per month","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per month","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per month","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2016","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per month","2016","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","2016","lower secondary degree","(0) in school","","","",""
"Rarely","2016","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","2016","lower secondary degree","(1b) general elementary school","","","",""
"Rarely","2016","lower secondary degree","(1c) basic vocational qualification","","","",""
"Rarely","2016","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","2016","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely","2016","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","lower secondary degree","(3a) lower tertiary education","","","",""
"Rarely","2016","lower secondary degree","(3b) higher tertiary education","","","",""
"Rarely","2016","secondary school degree","(0) in school","","","",""
"Rarely","2016","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","2016","secondary school degree","(1b) general elementary school","","","",""
"Rarely","2016","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","2016","secondary school degree","(2b) intermediate general qualification","","","",""
"Rarely","2016","secondary school degree","(2a) intermediate vocational","","","",""
"Rarely","2016","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","secondary school degree","(3a) lower tertiary education","","","",""
"Rarely","2016","secondary school degree","(3b) higher tertiary education","","","",""
"Rarely","2016","college entrance qualification","(0) in school","","","",""
"Rarely","2016","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","2016","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","2016","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","2016","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","2016","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","2016","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","college entrance qualification","(3a) lower tertiary education","","","",""
"Rarely","2016","college entrance qualification","(3b) higher tertiary education","","","",""
"Rarely","2016","Other degree","(0) in school","","","",""
"Rarely","2016","Other degree","(1a) inadequately completed","","","",""
"Rarely","2016","Other degree","(1b) general elementary school","","","",""
"Rarely","2016","Other degree","(1c) basic vocational qualification","","","",""
"Rarely","2016","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","2016","Other degree","(2a) intermediate vocational","","","",""
"Rarely","2016","Other degree","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","Other degree","(3a) lower tertiary education","","","",""
"Rarely","2016","Other degree","(3b) higher tertiary education","","","",""
"Rarely","2016","no degree/no degree yet","(0) in school","","","",""
"Rarely","2016","no degree/no degree yet","(1a) inadequately completed","","","",""
"Rarely","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","2016","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","2016","lower secondary degree","(0) in school","","","",""
"Never","2016","lower secondary degree","(1a) inadequately completed","","","",""
"Never","2016","lower secondary degree","(1b) general elementary school","","","",""
"Never","2016","lower secondary degree","(1c) basic vocational qualification","","","",""
"Never","2016","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","2016","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","2016","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Never","2016","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","lower secondary degree","(3a) lower tertiary education","","","",""
"Never","2016","lower secondary degree","(3b) higher tertiary education","","","",""
"Never","2016","secondary school degree","(0) in school","","","",""
"Never","2016","secondary school degree","(1a) inadequately completed","","","",""
"Never","2016","secondary school degree","(1b) general elementary school","","","",""
"Never","2016","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","2016","secondary school degree","(2b) intermediate general qualification","","","",""
"Never","2016","secondary school degree","(2a) intermediate vocational","","","",""
"Never","2016","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","2016","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","secondary school degree","(3a) lower tertiary education","","","",""
"Never","2016","secondary school degree","(3b) higher tertiary education","","","",""
"Never","2016","college entrance qualification","(0) in school","","","",""
"Never","2016","college entrance qualification","(1a) inadequately completed","","","",""
"Never","2016","college entrance qualification","(1b) general elementary school","","","",""
"Never","2016","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","2016","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","2016","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","2016","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Never","2016","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","college entrance qualification","(3a) lower tertiary education","","","",""
"Never","2016","college entrance qualification","(3b) higher tertiary education","","","",""
"Never","2016","Other degree","(0) in school","","","",""
"Never","2016","Other degree","(1a) inadequately completed","","","",""
"Never","2016","Other degree","(1b) general elementary school","","","",""
"Never","2016","Other degree","(1c) basic vocational qualification","","","",""
"Never","2016","Other degree","(2b) intermediate general qualification","","","",""
"Never","2016","Other degree","(2a) intermediate vocational","","","",""
"Never","2016","Other degree","(2c_gen) general maturity certificate","","","",""
"Never","2016","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","Other degree","(3a) lower tertiary education","","","",""
"Never","2016","Other degree","(3b) higher tertiary education","","","",""
"Never","2016","no degree/no degree yet","(0) in school","","","",""
"Never","2016","no degree/no degree yet","(1a) inadequately completed","","","",""
"Never","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","2016","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Daily","2017","lower secondary degree","(0) in school","","","",""
"Daily","2017","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","2017","lower secondary degree","(1b) general elementary school","2","","",""
"Daily","2017","lower secondary degree","(1c) basic vocational qualification","","","",""
"Daily","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","2017","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Daily","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","lower secondary degree","(3a) lower tertiary education","","","",""
"Daily","2017","lower secondary degree","(3b) higher tertiary education","","","",""
"Daily","2017","secondary school degree","(0) in school","","","",""
"Daily","2017","secondary school degree","(1a) inadequately completed","","","",""
"Daily","2017","secondary school degree","(1b) general elementary school","","","",""
"Daily","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","2017","secondary school degree","(2b) intermediate general qualification","2","","",""
"Daily","2017","secondary school degree","(2a) intermediate vocational","","","",""
"Daily","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Daily","2017","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","secondary school degree","(3a) lower tertiary education","","","",""
"Daily","2017","secondary school degree","(3b) higher tertiary education","","","",""
"Daily","2017","college entrance qualification","(0) in school","","","",""
"Daily","2017","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","2017","college entrance qualification","(1b) general elementary school","","","",""
"Daily","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","2017","college entrance qualification","(2c_gen) general maturity certificate","1","","",""
"Daily","2017","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","college entrance qualification","(3a) lower tertiary education","","","",""
"Daily","2017","college entrance qualification","(3b) higher tertiary education","","","",""
"Daily","2017","Other degree","(0) in school","","","",""
"Daily","2017","Other degree","(1a) inadequately completed","","","",""
"Daily","2017","Other degree","(1b) general elementary school","30","0.00249291413702921","6.68600101773951e-05","0.00491896826388103"
"Daily","2017","Other degree","(1c) basic vocational qualification","2","","",""
"Daily","2017","Other degree","(2b) intermediate general qualification","","","",""
"Daily","2017","Other degree","(2a) intermediate vocational","","","",""
"Daily","2017","Other degree","(2c_gen) general maturity certificate","19","","",""
"Daily","2017","Other degree","(2c_voc) vocational maturity certificate","6","","",""
"Daily","2017","Other degree","(3a) lower tertiary education","","","",""
"Daily","2017","Other degree","(3b) higher tertiary education","25","","",""
"Daily","2017","no degree/no degree yet","(0) in school","1","","",""
"Daily","2017","no degree/no degree yet","(1a) inadequately completed","37","0.00380947684607726","0.00148021598134239","0.00613873771081213"
"Daily","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","2017","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Min 1x per week","2017","lower secondary degree","(0) in school","","","",""
"Min 1x per week","2017","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","2017","lower secondary degree","(1b) general elementary school","103","0.0684361794128657","0.0554355887868019","0.0814367700389296"
"Min 1x per week","2017","lower secondary degree","(1c) basic vocational qualification","394","0.0906410869748143","0.0822630573076488","0.0990191166419798"
"Min 1x per week","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2017","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2017","lower secondary degree","(3a) lower tertiary education","10","","",""
"Min 1x per week","2017","lower secondary degree","(3b) higher tertiary education","7","","",""
"Min 1x per week","2017","secondary school degree","(0) in school","","","",""
"Min 1x per week","2017","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","2017","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2017","secondary school degree","(2b) intermediate general qualification","131","0.143119555108463","0.119266581520305","0.166972528696621"
"Min 1x per week","2017","secondary school degree","(2a) intermediate vocational","682","0.103074072508516","0.0954532320939264","0.110694912923106"
"Min 1x per week","2017","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Min 1x per week","2017","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2017","secondary school degree","(3a) lower tertiary education","88","0.178733568005639","0.145016302065677","0.2124508339456"
"Min 1x per week","2017","secondary school degree","(3b) higher tertiary education","34","0.250074127765363","0.17884666594085","0.321301589589876"
"Min 1x per week","2017","college entrance qualification","(0) in school","","","",""
