"pli0093_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","1998","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","70","0.329700592179474","0.267296348266097","0.392104836092851"
"Rarely","1998","Couple + C. LE 16 ","(3a) lower tertiary education","73","0.310940753379484","0.250989612034191","0.370891894724777"
"Rarely","1998","Couple + C. LE 16 ","(3b) higher tertiary education","95","0.377431215741286","0.31884670661048","0.436015724872092"
"Rarely","1998","Couple + C. GT 16 ","(0) in school","39","0.31320811629355","0.232544941469413","0.393871291117687"
"Rarely","1998","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"Rarely","1998","Couple + C. GT 16 ","(1b) general elementary school","64","0.161873304878291","0.125128419900865","0.198618189855716"
"Rarely","1998","Couple + C. GT 16 ","(1c) basic vocational qualification","192","0.295871718094819","0.261154759427329","0.330588676762308"
"Rarely","1998","Couple + C. GT 16 ","(2b) intermediate general qualification","43","0.296988385016882","0.225285476186877","0.368691293846886"
"Rarely","1998","Couple + C. GT 16 ","(2a) intermediate vocational","165","0.393517898599027","0.3472353308078","0.439800466390254"
"Rarely","1998","Couple + C. GT 16 ","(2c_gen) general maturity certificate","50","0.34888115034068","0.273848354568837","0.423913946112523"
"Rarely","1998","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","32","0.375264639319671","0.271720549772674","0.478808728866668"
"Rarely","1998","Couple + C. GT 16 ","(3a) lower tertiary education","67","0.442539090374457","0.36197255423073","0.523105626518184"
"Rarely","1998","Couple + C. GT 16 ","(3b) higher tertiary education","58","0.394828033923937","0.317875020109325","0.471781047738549"
"Rarely","1998","Couple + C. LE and GT 16","(0) in school","35","0.20854293022076","0.143310077086743","0.273775783354777"
"Rarely","1998","Couple + C. LE and GT 16","(1a) inadequately completed","9","","",""
"Rarely","1998","Couple + C. LE and GT 16","(1b) general elementary school","26","","",""
"Rarely","1998","Couple + C. LE and GT 16","(1c) basic vocational qualification","62","0.312301754993867","0.251476795288126","0.373126714699608"
"Rarely","1998","Couple + C. LE and GT 16","(2b) intermediate general qualification","31","0.344154940247157","0.25150075660286","0.436809123891454"
"Rarely","1998","Couple + C. LE and GT 16","(2a) intermediate vocational","86","0.359716120663443","0.296868286440628","0.422563954886258"
"Rarely","1998","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","19","","",""
"Rarely","1998","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","14","","",""
"Rarely","1998","Couple + C. LE and GT 16","(3a) lower tertiary education","35","0.581697652705332","0.466958213443631","0.696437091967033"
"Rarely","1998","Couple + C. LE and GT 16","(3b) higher tertiary education","33","0.421418714433693","0.311127268996837","0.531710159870549"
"Never","1998","1-pers.-HH","(0) in school","","","",""
"Never","1998","1-pers.-HH","(1a) inadequately completed","31","0.824347079497935","0.700044660609103","0.948649498386767"
"Never","1998","1-pers.-HH","(1b) general elementary school","284","0.848188116222864","0.810268158360708","0.886108074085021"
"Never","1998","1-pers.-HH","(1c) basic vocational qualification","353","0.703457314014457","0.663140415581191","0.743774212447724"
"Never","1998","1-pers.-HH","(2b) intermediate general qualification","24","","",""
"Never","1998","1-pers.-HH","(2a) intermediate vocational","167","0.522269762074444","0.46829522222373","0.576244301925158"
"Never","1998","1-pers.-HH","(2c_gen) general maturity certificate","19","","",""
"Never","1998","1-pers.-HH","(2c_voc) vocational maturity certificate","40","0.385510109391127","0.28914710986307","0.481873108919185"
"Never","1998","1-pers.-HH","(3a) lower tertiary education","49","0.403788924145559","0.316001018353318","0.4915768299378"
"Never","1998","1-pers.-HH","(3b) higher tertiary education","44","0.362906623641566","0.274250678995622","0.451562568287509"
"Never","1998","(Married) couple without C. ","(0) in school","3","","",""
"Never","1998","(Married) couple without C. ","(1a) inadequately completed","91","0.86772778256575","0.802616314145915","0.932839250985584"
"Never","1998","(Married) couple without C. ","(1b) general elementary school","447","0.696233804973515","0.658967405784722","0.733500204162307"
"Never","1998","(Married) couple without C. ","(1c) basic vocational qualification","977","0.596316266130541","0.572207668187861","0.620424864073222"
"Never","1998","(Married) couple without C. ","(2b) intermediate general qualification","42","0.492222213047599","0.382670152359578","0.60177427373562"
"Never","1998","(Married) couple without C. ","(2a) intermediate vocational","286","0.408759097769116","0.371451170148873","0.446067025389359"
"Never","1998","(Married) couple without C. ","(2c_gen) general maturity certificate","30","0.380358521275514","0.266630917947216","0.494086124603811"
"Never","1998","(Married) couple without C. ","(2c_voc) vocational maturity certificate","66","0.307757690875346","0.241246342257037","0.374269039493655"
"Never","1998","(Married) couple without C. ","(3a) lower tertiary education","139","0.439912351680385","0.385611498855553","0.494213204505217"
"Never","1998","(Married) couple without C. ","(3b) higher tertiary education","103","0.312653078008131","0.260627427192016","0.364678728824246"
"Never","1998","Single parent ","(0) in school","12","","",""
"Never","1998","Single parent ","(1a) inadequately completed","23","","",""
"Never","1998","Single parent ","(1b) general elementary school","85","0.726650239894847","0.646575291122165","0.80672518866753"
"Never","1998","Single parent ","(1c) basic vocational qualification","109","0.593239831774736","0.52004011509312","0.666439548456352"
"Never","1998","Single parent ","(2b) intermediate general qualification","24","","",""
"Never","1998","Single parent ","(2a) intermediate vocational","66","0.431719141858602","0.348165886918814","0.51527239679839"
"Never","1998","Single parent ","(2c_gen) general maturity certificate","11","","",""
"Never","1998","Single parent ","(2c_voc) vocational maturity certificate","10","","",""
"Never","1998","Single parent ","(3a) lower tertiary education","7","","",""
"Never","1998","Single parent ","(3b) higher tertiary education","12","","",""
"Never","1998","Couple + C. LE 16 ","(0) in school","1","","",""
"Never","1998","Couple + C. LE 16 ","(1a) inadequately completed","60","0.854980268188424","0.77364602356849","0.936314512808358"
"Never","1998","Couple + C. LE 16 ","(1b) general elementary school","224","0.6986736674814","0.647010324184239","0.750337010778562"
"Never","1998","Couple + C. LE 16 ","(1c) basic vocational qualification","507","0.606565931243653","0.572650767411494","0.640481095075811"
"Never","1998","Couple + C. LE 16 ","(2b) intermediate general qualification","44","0.647473855753928","0.537878173436386","0.757069538071469"
"Never","1998","Couple + C. LE 16 ","(2a) intermediate vocational","441","0.427268235354455","0.395661530713817","0.458874939995092"
"Never","1998","Couple + C. LE 16 ","(2c_gen) general maturity certificate","37","0.474888163347479","0.361111339093067","0.58866498760189"
"Never","1998","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","103","0.468196970616521","0.401958614250378","0.534435326982664"
"Never","1998","Couple + C. LE 16 ","(3a) lower tertiary education","94","0.4177032424478","0.353827426769893","0.481579058125708"
"Never","1998","Couple + C. LE 16 ","(3b) higher tertiary education","84","0.295557681381173","0.240411675709248","0.350703687053098"
"Never","1998","Couple + C. GT 16 ","(0) in school","39","0.270376359215448","0.193129641123586","0.347623077307311"
"Never","1998","Couple + C. GT 16 ","(1a) inadequately completed","119","0.9191972758268","0.871984398159521","0.966410153494079"
"Never","1998","Couple + C. GT 16 ","(1b) general elementary school","282","0.698832182527969","0.653065949459395","0.744598415596544"
"Never","1998","Couple + C. GT 16 ","(1c) basic vocational qualification","392","0.578759995817286","0.541204101528027","0.616315890106545"
"Never","1998","Couple + C. GT 16 ","(2b) intermediate general qualification","59","0.373296396585632","0.297396045180265","0.449196747991"
"Never","1998","Couple + C. GT 16 ","(2a) intermediate vocational","195","0.432224076807806","0.385292065109577","0.479156088506034"
"Never","1998","Couple + C. GT 16 ","(2c_gen) general maturity certificate","44","0.258412399206758","0.189496385930116","0.327328412483399"
"Never","1998","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","33","0.393203255070743","0.288745997078179","0.497660513063308"
"Never","1998","Couple + C. GT 16 ","(3a) lower tertiary education","53","0.342460783781992","0.265487871919931","0.419433695644053"
"Never","1998","Couple + C. GT 16 ","(3b) higher tertiary education","42","0.226398532416365","0.160514876850874","0.292282187981857"
"Never","1998","Couple + C. LE and GT 16","(0) in school","50","0.271764629440769","0.200333534507257","0.343195724374282"
"Never","1998","Couple + C. LE and GT 16","(1a) inadequately completed","61","0.79429338816297","0.70219610255408","0.88639067377186"
"Never","1998","Couple + C. LE and GT 16","(1b) general elementary school","118","0.629667486965199","0.557077756144439","0.702257217785959"
"Never","1998","Couple + C. LE and GT 16","(1c) basic vocational qualification","132","0.531130884452128","0.465633757392573","0.596628011511682"
"Never","1998","Couple + C. LE and GT 16","(2b) intermediate general qualification","48","0.416421050386889","0.320281175909099","0.51256092486468"
"Never","1998","Couple + C. LE and GT 16","(2a) intermediate vocational","95","0.39482646615055","0.330813614652959","0.458839317648141"
"Never","1998","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","21","","",""
"Never","1998","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","15","","",""
"Never","1998","Couple + C. LE and GT 16","(3a) lower tertiary education","24","","",""
"Never","1998","Couple + C. LE and GT 16","(3b) higher tertiary education","21","","",""
"Daily","1999","1-pers.-HH","(0) in school","","","",""
"Daily","1999","1-pers.-HH","(1a) inadequately completed","","","",""
"Daily","1999","1-pers.-HH","(1b) general elementary school","","","",""
"Daily","1999","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Daily","1999","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Daily","1999","1-pers.-HH","(2a) intermediate vocational","","","",""
"Daily","1999","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Daily","1999","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Daily","1999","1-pers.-HH","(3a) lower tertiary education","","","",""
"Daily","1999","1-pers.-HH","(3b) higher tertiary education","","","",""
"Daily","1999","(Married) couple without C. ","(0) in school","","","",""
"Daily","1999","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Daily","1999","(Married) couple without C. ","(1b) general elementary school","","","",""
"Daily","1999","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Daily","1999","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Daily","1999","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Daily","1999","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Daily","1999","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1999","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Daily","1999","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Daily","1999","Single parent ","(0) in school","","","",""
"Daily","1999","Single parent ","(1a) inadequately completed","","","",""
"Daily","1999","Single parent ","(1b) general elementary school","","","",""
"Daily","1999","Single parent ","(1c) basic vocational qualification","","","",""
"Daily","1999","Single parent ","(2b) intermediate general qualification","","","",""
"Daily","1999","Single parent ","(2a) intermediate vocational","","","",""
"Daily","1999","Single parent ","(2c_gen) general maturity certificate","","","",""
"Daily","1999","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1999","Single parent ","(3a) lower tertiary education","","","",""
"Daily","1999","Single parent ","(3b) higher tertiary education","","","",""
"Daily","1999","Couple + C. LE 16 ","(0) in school","","","",""
"Daily","1999","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Daily","1999","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Daily","1999","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Daily","1999","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
