"pli0093_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Never","2015","Brandenburg","West Germany","","","","","5"
"Never","2015","Brandenburg","East Germany","660","0.651425580430209","0.622037747320479","0.680813413539939","5"
"Rarely","2015","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2015","Mecklenburg-Western Pomerania","East Germany","168","0.299080192336691","0.261091094179001","0.337069290494382","4"
"Rarely","2015","Saxony","West Germany","","","","","4"
"Rarely","2015","Saxony","East Germany","395","0.253107240749077","0.231405862660151","0.274808618838003","4"
"Rarely","2015","Thuringia","East Germany","202","0.194637332757894","0.169861833971706","0.219412831544082","4"
"Rarely","2015","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2015","Saxony-Anhalt","East Germany","180","0.190082938349269","0.164391647337792","0.215774229360746","4"
"Rarely","2015","Thuringia","West Germany","","","","","4"
"Rarely","2015","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2015","Hesse","West Germany","446","0.233058878338932","0.214003561921287","0.252114194756578","4"
"Rarely","2015","Hesse","East Germany","","","","","4"
"Rarely","2015","Rhineland-Palatinate,Saarland","West Germany","372","0.225102160760185","0.204701360214751","0.245502961305618","4"
"Rarely","2015","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2015","Baden-Württemberg","West Germany","814","0.242917758196272","0.228123864626436","0.257711651766108","4"
"Rarely","2015","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2015","Bavaria","West Germany","1081","0.247754599935825","0.234982687444444","0.260526512427206","4"
"Rarely","2015","Bavaria","East Germany","","","","","4"
"Rarely","2015","Berlin","West Germany","129","0.230706627857987","0.195751811677805","0.265661444038169","4"
"Rarely","2015","Berlin","East Germany","106","0.198101678358274","0.160817930639881","0.235385426076667","4"
"Rarely","2015","Brandenburg","West Germany","","","","","4"
"Rarely","2015","Brandenburg","East Germany","194","0.196690139143338","0.172175796787863","0.221204481498812","4"
"Rarely","2015","Schleswig-Holstein","West Germany","189","0.238405961472966","0.210536392878732","0.266275530067201","4"
"Rarely","2015","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2015","Hamburg","West Germany","113","0.210998763516328","0.173873640807787","0.248123886224868","4"
"Rarely","2015","Hamburg","East Germany","","","","","4"
"Rarely","2015","Lower Saxony","West Germany","634","0.225971481161017","0.209939005224781","0.242003957097252","4"
"Rarely","2015","Lower Saxony","East Germany","","","","","4"
"Rarely","2015","Bremen","West Germany","40","0.275128199942363","0.211121498968787","0.339134900915938","4"
"Rarely","2015","Bremen","East Germany","","","","","4"
"Rarely","2015","North Rhine-Westphalia","West Germany","1176","0.215851022580385","0.205066062733876","0.226635982426893","4"
"Daily","2016","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2016","Hesse","West Germany","","","","","1"
"Daily","2016","Hesse","East Germany","","","","","1"
"Daily","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2016","Baden-Württemberg","West Germany","","","","","1"
"Daily","2016","Baden-Württemberg","East Germany","","","","","1"
"Daily","2016","Bavaria","West Germany","","","","","1"
"Daily","2016","Bavaria","East Germany","","","","","1"
"Daily","2016","Berlin","West Germany","","","","","1"
"Daily","2016","Berlin","East Germany","","","","","1"
"Daily","2016","Brandenburg","West Germany","","","","","1"
"Daily","2016","Brandenburg","East Germany","","","","","1"
"Daily","2016","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2016","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2016","Saxony","West Germany","","","","","1"
"Daily","2016","Saxony","East Germany","","","","","1"
"Daily","2016","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2016","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2016","Thuringia","West Germany","","","","","1"
"Daily","2016","Thuringia","East Germany","","","","","1"
"Daily","2016","Schleswig-Holstein","West Germany","","","","","1"
"Daily","2016","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2016","Hamburg","West Germany","","","","","1"
"Daily","2016","Hamburg","East Germany","","","","","1"
"Daily","2016","Lower Saxony","West Germany","","","","","1"
"Daily","2016","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2016","Lower Saxony","East Germany","","","","","1"
"Daily","2016","Bremen","East Germany","","","","","1"
"Daily","2016","Bremen","West Germany","","","","","1"
"Min 1x per month","2016","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2016","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","2016","Saxony","West Germany","","","","","3"
"Min 1x per month","2016","Saxony","East Germany","","","","","3"
"Min 1x per month","2016","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2016","Hesse","West Germany","","","","","3"
"Min 1x per month","2016","Hesse","East Germany","","","","","3"
"Min 1x per month","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2016","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","2016","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2016","Bavaria","West Germany","","","","","3"
"Min 1x per month","2016","Bavaria","East Germany","","","","","3"
"Min 1x per month","2016","Berlin","West Germany","","","","","3"
"Min 1x per month","2016","Berlin","East Germany","","","","","3"
"Min 1x per month","2016","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2016","Brandenburg","East Germany","","","","","3"
"Min 1x per month","2016","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","2016","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2016","Hamburg","West Germany","","","","","3"
"Min 1x per month","2016","Hamburg","East Germany","","","","","3"
"Min 1x per month","2016","Bremen","West Germany","","","","","3"
"Min 1x per month","2016","Bremen","East Germany","","","","","3"
"Min 1x per month","2016","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","2016","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2016","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","2016","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","2016","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2016","Thuringia","East Germany","","","","","3"
"Min 1x per month","2016","Thuringia","West Germany","","","","","3"
"Min 1x per week","2016","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2016","Hesse","West Germany","","","","","2"
"Min 1x per week","2016","Hesse","East Germany","","","","","2"
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","2016","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2016","Hamburg","West Germany","","","","","2"
"Min 1x per week","2016","Hamburg","East Germany","","","","","2"
"Min 1x per week","2016","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","2016","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","2016","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2016","Bremen","West Germany","","","","","2"
"Min 1x per week","2016","Bremen","East Germany","","","","","2"
"Min 1x per week","2016","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","2016","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2016","Bavaria","West Germany","","","","","2"
"Min 1x per week","2016","Bavaria","East Germany","","","","","2"
"Min 1x per week","2016","Berlin","West Germany","","","","","2"
"Min 1x per week","2016","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","2016","Saxony","West Germany","","","","","2"
"Min 1x per week","2016","Saxony","East Germany","","","","","2"
"Min 1x per week","2016","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2016","Thuringia","East Germany","","","","","2"
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2016","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","2016","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2016","Brandenburg","East Germany","","","","","2"
"Min 1x per week","2016","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2016","Berlin","East Germany","","","","","2"
"Min 1x per week","2016","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","2016","Thuringia","West Germany","","","","","2"
"Never","2016","Schleswig-Holstein","West Germany","","","","","5"
"Never","2016","Schleswig-Holstein","East Germany","","","","","5"
"Never","2016","Hamburg","West Germany","","","","","5"
"Never","2016","Hamburg","East Germany","","","","","5"
"Never","2016","Lower Saxony","West Germany","","","","","5"
"Never","2016","Lower Saxony","East Germany","","","","","5"
"Never","2016","Bremen","West Germany","","","","","5"
"Never","2016","Bremen","East Germany","","","","","5"
"Never","2016","North Rhine-Westphalia","West Germany","","","","","5"
"Never","2016","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2016","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","2016","Saxony","West Germany","","","","","5"
"Never","2016","Saxony","East Germany","","","","","5"
"Never","2016","Saxony-Anhalt","West Germany","","","","","5"
"Never","2016","Saxony-Anhalt","East Germany","","","","","5"
"Never","2016","Thuringia","West Germany","","","","","5"
"Never","2016","Thuringia","East Germany","","","","","5"
"Never","2016","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2016","Hesse","West Germany","","","","","5"
"Never","2016","Hesse","East Germany","","","","","5"
"Never","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2016","Baden-Württemberg","West Germany","","","","","5"
"Never","2016","Baden-Württemberg","East Germany","","","","","5"
"Never","2016","Bavaria","West Germany","","","","","5"
"Never","2016","Bavaria","East Germany","","","","","5"
"Never","2016","Berlin","West Germany","","","","","5"
"Never","2016","Berlin","East Germany","","","","","5"
"Never","2016","Brandenburg","West Germany","","","","","5"
"Never","2016","Brandenburg","East Germany","","","","","5"
"Rarely","2016","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2016","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","2016","Saxony","West Germany","","","","","4"
"Rarely","2016","Saxony","East Germany","","","","","4"
"Rarely","2016","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2016","Saxony-Anhalt","East Germany","","","","","4"
"Rarely","2016","Thuringia","West Germany","","","","","4"
"Rarely","2016","Thuringia","East Germany","","","","","4"
"Rarely","2016","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2016","Schleswig-Holstein","West Germany","","","","","4"
"Rarely","2016","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2016","Hesse","West Germany","","","","","4"
"Rarely","2016","Hesse","East Germany","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2016","Baden-Württemberg","West Germany","","","","","4"
"Rarely","2016","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2016","Bavaria","West Germany","","","","","4"
"Rarely","2016","Bavaria","East Germany","","","","","4"
"Rarely","2016","Berlin","West Germany","","","","","4"
"Rarely","2016","Berlin","East Germany","","","","","4"
"Rarely","2016","Brandenburg","West Germany","","","","","4"
"Rarely","2016","Brandenburg","East Germany","","","","","4"
"Rarely","2016","Hamburg","West Germany","","","","","4"
"Rarely","2016","Hamburg","East Germany","","","","","4"
"Rarely","2016","Lower Saxony","West Germany","","","","","4"
"Rarely","2016","Lower Saxony","East Germany","","","","","4"
"Rarely","2016","Bremen","West Germany","","","","","4"
"Rarely","2016","Bremen","East Germany","","","","","4"
"Rarely","2016","North Rhine-Westphalia","West Germany","","","","","4"
"Daily","2017","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2017","Hesse","West Germany","10","","","","1"
"Daily","2017","Hesse","East Germany","","","","","1"
"Daily","2017","Rhineland-Palatinate,Saarland","West Germany","7","","","","1"
"Daily","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2017","Baden-Württemberg","West Germany","20","","","","1"
"Daily","2017","Baden-Württemberg","East Germany","","","","","1"
"Daily","2017","Bavaria","West Germany","18","","","","1"
"Daily","2017","Bavaria","East Germany","","","","","1"
"Daily","2017","Berlin","West Germany","4","","","","1"
"Daily","2017","Berlin","East Germany","1","","","","1"
"Daily","2017","Brandenburg","West Germany","","","","","1"
"Daily","2017","Bremen","East Germany","","","","","1"
"Daily","2017","North Rhine-Westphalia","West Germany","41","0.000484839615104342","-3.73866261567689e-05","0.00100706585636545","1"
"Daily","2017","Thuringia","East Germany","2","","","","1"
"Daily","2017","Schleswig-Holstein","West Germany","11","","","","1"
"Daily","2017","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2017","Hamburg","West Germany","2","","","","1"
"Daily","2017","Hamburg","East Germany","","","","","1"
"Daily","2017","Lower Saxony","West Germany","13","","","","1"
"Daily","2017","Lower Saxony","East Germany","","","","","1"
"Daily","2017","Brandenburg","East Germany","6","","","","1"
"Daily","2017","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2017","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2017","Saxony","West Germany","","","","","1"
"Daily","2017","Saxony","East Germany","1","","","","1"
"Daily","2017","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2017","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2017","Thuringia","West Germany","","","","","1"
"Daily","2017","Bremen","West Germany","1","","","","1"
"Min 1x per month","2017","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2017","Bavaria","West Germany","472","0.104090179454363","0.0955597636593318","0.112620595249394","3"
"Min 1x per month","2017","Bavaria","East Germany","","","","","3"
"Min 1x per month","2017","Berlin","West Germany","60","0.0894226563143074","0.0674520120907807","0.111393300537834","3"
"Min 1x per month","2017","Berlin","East Germany","44","0.0997165353962716","0.0738894114571055","0.125543659335438","3"
"Min 1x per month","2017","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2017","Brandenburg","East Germany","75","0.0592332272659329","0.0460086723368234","0.0724577821950425","3"
"Min 1x per month","2017","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2017","Mecklenburg-Western Pomerania","East Germany","43","0.106752984681584","0.0826398530871528","0.130866116276015","3"
"Min 1x per month","2017","Saxony","West Germany","","","","","3"
"Min 1x per month","2017","Saxony","East Germany","156","0.0853480190618698","0.0725574012882541","0.0981386368354854","3"
"Min 1x per month","2017","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2017","Hesse","West Germany","175","0.0766483653968205","0.0660249368553086","0.0872717939383325","3"
"Min 1x per month","2017","Hesse","East Germany","","","","","3"
"Min 1x per month","2017","Rhineland-Palatinate,Saarland","West Germany","132","0.0587465862838351","0.0480021464258954","0.0694910261417747","3"
"Min 1x per month","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2017","Baden-Württemberg","West Germany","324","0.0843793547915582","0.0754219579824188","0.0933367516006977","3"
"Min 1x per month","2017","Schleswig-Holstein","West Germany","80","0.0776798944144716","0.0627636877309751","0.092596101097968","3"
"Min 1x per month","2017","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2017","Hamburg","West Germany","62","0.127611502669523","0.101495049413129","0.153727955925918","3"
"Min 1x per month","2017","Hamburg","East Germany","","","","","3"
"Min 1x per month","2017","Thuringia","East Germany","72","0.0845025516234161","0.0681767641756663","0.100828339071166","3"
"Min 1x per month","2017","North Rhine-Westphalia","West Germany","441","0.0637930156283615","0.0579955597281989","0.069590471528524","3"
"Min 1x per month","2017","Thuringia","West Germany","","","","","3"
"Min 1x per month","2017","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2017","Saxony-Anhalt","East Germany","63","0.0694607697526136","0.0540019100165204","0.0849196294887068","3"
"Min 1x per month","2017","Bremen","West Germany","29","","","","3"
"Min 1x per month","2017","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2017","Bremen","East Germany","","","","","3"
"Min 1x per month","2017","Lower Saxony","West Germany","242","0.0752743296233944","0.0662835936172306","0.0842650656295582","3"
"Min 1x per week","2017","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2017","Hesse","West Germany","289","0.135135456477146","0.12148370435931","0.148787208594981","2"
"Min 1x per week","2017","Hesse","East Germany","","","","","2"
"Min 1x per week","2017","Rhineland-Palatinate,Saarland","West Germany","227","0.143893125852541","0.127856123416608","0.159930128288474","2"
"Min 1x per week","2017","North Rhine-Westphalia","West Germany","798","0.122729963043567","0.114945890065183","0.130514036021951","2"
"Min 1x per week","2017","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2017","Hamburg","West Germany","75","0.101865280286827","0.0781898350188075","0.125540725554847","2"
"Min 1x per week","2017","Hamburg","East Germany","","","","","2"
"Min 1x per week","2017","Lower Saxony","West Germany","401","0.13241241809691","0.12086230165692","0.1439625345369","2"
"Min 1x per week","2017","Thuringia","East Germany","124","0.13038034032955","0.110616042613605","0.150144638045495","2"
"Min 1x per week","2017","Schleswig-Holstein","West Germany","141","0.130141968136846","0.111392190771156","0.148891745502535","2"
"Min 1x per week","2017","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2017","Bremen","West Germany","46","0.129341739766238","0.090517732986373","0.168165746546102","2"
"Min 1x per week","2017","Bremen","East Germany","","","","","2"
"Min 1x per week","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2017","Baden-Württemberg","West Germany","533","0.160544328078912","0.148713850066983","0.172374806090842","2"
"Min 1x per week","2017","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2017","Bavaria","West Germany","670","0.138884559374392","0.129224254247546","0.148544864501239","2"
"Min 1x per week","2017","Bavaria","East Germany","","","","","2"
"Min 1x per week","2017","Berlin","West Germany","117","0.194051030810407","0.163602079676957","0.224499981943857","2"
"Min 1x per week","2017","Berlin","East Germany","70","0.145754265302536","0.115338071598593","0.176170459006479","2"
"Min 1x per week","2017","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2017","Brandenburg","East Germany","106","0.0682250212375385","0.054100141985573","0.0823499004895041","2"
"Min 1x per week","2017","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2017","Mecklenburg-Western Pomerania","East Germany","78","0.13422708305466","0.107607583249989","0.160846582859332","2"
"Min 1x per week","2017","Saxony","West Germany","","","","","2"
"Min 1x per week","2017","Saxony","East Germany","246","0.137563212781922","0.121795029832943","0.1533313957309","2"
"Min 1x per week","2017","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2017","Saxony-Anhalt","East Germany","95","0.0829595203920399","0.0661881833469709","0.0997308574371089","2"
"Min 1x per week","2017","Thuringia","West Germany","","","","","2"
"Never","2017","Schleswig-Holstein","West Germany","715","0.529861110745288","0.50204750127501","0.557674720215566","5"
"Never","2017","Schleswig-Holstein","East Germany","","","","","5"
"Never","2017","Hamburg","West Germany","368","0.537326886712077","0.498299386201579","0.576354387222576","5"
"Never","2017","Hamburg","East Germany","","","","","5"
"Never","2017","Lower Saxony","West Germany","1860","0.533320135080627","0.516319354486822","0.550320915674433","5"
"Never","2017","Lower Saxony","East Germany","","","","","5"
"Never","2017","Bremen","West Germany","136","0.550072965227391","0.49251726554631","0.607628664908472","5"
"Never","2017","Bremen","East Germany","","","","","5"
"Never","2017","North Rhine-Westphalia","West Germany","4111","0.57625548960984","0.564532873868744","0.587978105350936","5"
"Never","2017","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2017","Hesse","West Germany","1436","0.546705742154655","0.526826646771778","0.566584837537532","5"
"Never","2017","Hesse","East Germany","","","","","5"
"Never","2017","Rhineland-Palatinate,Saarland","West Germany","1047","0.570411156163584","0.547792870635418","0.593029441691749","5"
"Never","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2017","Baden-Württemberg","West Germany","1820","0.487009205267271","0.470901662375412","0.50311674815913","5"
"Never","2017","Baden-Württemberg","East Germany","","","","","5"
"Never","2017","Bavaria","West Germany","2598","0.50803488579712","0.49406968789029","0.52200008370395","5"
"Never","2017","Bavaria","East Germany","","","","","5"
"Never","2017","Berlin","West Germany","312","0.463610007873437","0.425214773547135","0.502005242199739","5"
"Never","2017","Berlin","East Germany","286","0.556309191333523","0.513483818434791","0.599134564232255","5"
"Never","2017","Brandenburg","West Germany","","","","","5"
"Never","2017","Brandenburg","East Germany","783","0.652234381554201","0.625553354202315","0.678915408906088","5"
"Never","2017","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2017","Mecklenburg-Western Pomerania","East Germany","345","0.51680919726422","0.477787849741004","0.555830544787436","5"
"Never","2017","Saxony","West Germany","","","","","5"
"Never","2017","Saxony","East Germany","952","0.495073346449262","0.47218492827238","0.517961764626143","5"
"Never","2017","Saxony-Anhalt","West Germany","","","","","5"
"Never","2017","Saxony-Anhalt","East Germany","682","0.652833145821138","0.623885680486706","0.68178061115557","5"
"Never","2017","Thuringia","West Germany","","","","","5"
"Never","2017","Thuringia","East Germany","675","0.59118005565359","0.562324025592504","0.620036085714676","5"
"Rarely","2017","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2017","Hesse","West Germany","499","0.241283148546944","0.224197437718708","0.25836885937518","4"
"Rarely","2017","Bavaria","West Germany","1165","0.248551207948695","0.236478886036142","0.260623529861248","4"
"Rarely","2017","Hesse","East Germany","","","","","4"
"Rarely","2017","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2017","Rhineland-Palatinate,Saarland","West Germany","427","0.226709608013679","0.207578265387818","0.24584095063954","4"
"Rarely","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2017","Baden-Württemberg","West Germany","1002","0.267624412768424","0.253357312328837","0.281891513208011","4"
"Rarely","2017","Bremen","East Germany","","","","","4"
"Rarely","2017","North Rhine-Westphalia","West Germany","1435","0.236736692103127","0.226652643525453","0.246820740680802","4"
"Rarely","2017","Bavaria","East Germany","","","","","4"
"Rarely","2017","Berlin","West Germany","155","0.252154097660705","0.21871922585986","0.28558896946155","4"
"Rarely","2017","Berlin","East Germany","116","0.198126982156965","0.163769017247042","0.232484947066888","4"
"Rarely","2017","Brandenburg","West Germany","","","","","4"
"Rarely","2017","Brandenburg","East Germany","254","0.219899350406594","0.196696321819243","0.243102378993945","4"
"Rarely","2017","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2017","Mecklenburg-Western Pomerania","East Germany","164","0.242210734999535","0.20875668247673","0.275664787522341","4"
"Rarely","2017","Saxony","West Germany","","","","","4"
"Rarely","2017","Saxony","East Germany","478","0.281983953420468","0.261384953726032","0.302582953114903","4"
"Rarely","2017","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2017","Saxony-Anhalt","East Germany","199","0.194746564034208","0.17066739405156","0.218825734016857","4"
"Rarely","2017","Thuringia","West Germany","","","","","4"
"Rarely","2017","Thuringia","East Germany","242","0.193647757462028","0.170453563086656","0.216841951837399","4"
"Rarely","2017","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2017","Hamburg","West Germany","120","0.233024197340693","0.199933519593696","0.26611487508769","4"
"Rarely","2017","Hamburg","East Germany","","","","","4"
"Rarely","2017","Lower Saxony","West Germany","792","0.258776233108634","0.243851650228704","0.273700815988564","4"
"Rarely","2017","Lower Saxony","East Germany","","","","","4"
"Rarely","2017","Bremen","West Germany","75","0.159545277101481","0.117180367896244","0.201910186306718","4"
"Rarely","2017","Schleswig-Holstein","West Germany","290","0.261517786386489","0.237028063164445","0.286007509608533","4"
"Daily","2018","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2018","Hesse","West Germany","2","","","","1"
"Daily","2018","Hesse","East Germany","","","","","1"
"Daily","2018","Rhineland-Palatinate,Saarland","West Germany","4","","","","1"
"Daily","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2018","Baden-Württemberg","West Germany","15","","","","1"
"Daily","2018","Baden-Württemberg","East Germany","","","","","1"
"Daily","2018","Bavaria","West Germany","11","","","","1"
"Daily","2018","Bavaria","East Germany","","","","","1"
"Daily","2018","Berlin","West Germany","1","","","","1"
"Daily","2018","Berlin","East Germany","","","","","1"
"Daily","2018","Brandenburg","West Germany","","","","","1"
"Daily","2018","Bremen","East Germany","","","","","1"
"Daily","2018","North Rhine-Westphalia","West Germany","12","","","","1"
"Daily","2018","Thuringia","East Germany","10","","","","1"
"Daily","2018","Saxony","West Germany","","","","","1"
"Daily","2018","Schleswig-Holstein","West Germany","2","","","","1"
"Daily","2018","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2018","Hamburg","West Germany","5","","","","1"
"Daily","2018","Hamburg","East Germany","","","","","1"
"Daily","2018","Lower Saxony","West Germany","5","","","","1"
"Daily","2018","Lower Saxony","East Germany","","","","","1"
"Daily","2018","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2018","Mecklenburg-Western Pomerania","East Germany","4","","","","1"
"Daily","2018","Saxony","East Germany","1","","","","1"
"Daily","2018","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2018","Saxony-Anhalt","East Germany","1","","","","1"
"Daily","2018","Thuringia","West Germany","","","","","1"
"Daily","2018","Brandenburg","East Germany","2","","","","1"
"Daily","2018","Bremen","West Germany","","","","","1"
"Min 1x per month","2018","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2018","Hesse","West Germany","20","","","","3"
"Min 1x per month","2018","Hesse","East Germany","","","","","3"
"Min 1x per month","2018","Rhineland-Palatinate,Saarland","West Germany","12","","","","3"
"Min 1x per month","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2018","Baden-Württemberg","West Germany","56","0.166428556784962","0.131744366078059","0.201112747491865","3"
"Min 1x per month","2018","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2018","Bavaria","West Germany","25","","","","3"
"Min 1x per month","2018","Bavaria","East Germany","","","","","3"
"Min 1x per month","2018","Berlin","West Germany","8","","","","3"
"Min 1x per month","2018","Berlin","East Germany","4","","","","3"
"Min 1x per month","2018","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2018","Brandenburg","East Germany","7","","","","3"
"Min 1x per month","2018","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2018","Mecklenburg-Western Pomerania","East Germany","2","","","","3"
"Min 1x per month","2018","Saxony","West Germany","","","","","3"
"Min 1x per month","2018","Saxony","East Germany","10","","","","3"
"Min 1x per month","2018","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2018","Hamburg","West Germany","6","","","","3"
"Min 1x per month","2018","Hamburg","East Germany","","","","","3"
"Min 1x per month","2018","Schleswig-Holstein","West Germany","22","","","","3"
"Min 1x per month","2018","North Rhine-Westphalia","West Germany","57","0.0580367869664763","0.042437263028715","0.0736363109042377","3"
"Min 1x per month","2018","Thuringia","East Germany","10","","","","3"
"Min 1x per month","2018","Bremen","East Germany","","","","","3"
"Min 1x per month","2018","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2018","Bremen","West Germany","7","","","","3"
"Min 1x per month","2018","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2018","Thuringia","West Germany","","","","","3"
"Min 1x per month","2018","Saxony-Anhalt","East Germany","2","","","","3"
"Min 1x per month","2018","Lower Saxony","West Germany","21","","","","3"
"Min 1x per week","2018","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2018","Hesse","West Germany","15","","","","2"
"Min 1x per week","2018","Hesse","East Germany","","","","","2"
"Min 1x per week","2018","Rhineland-Palatinate,Saarland","West Germany","17","","","","2"
