"pli0093_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Never","2012","Bremen","indirect migration background","","","",""
"Never","2012","North Rhine-Westphalia","no migration background","","","",""
"Never","2012","North Rhine-Westphalia","direct migration background","","","",""
"Never","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Never","2012","Hesse","no migration background","","","",""
"Never","2012","Hesse","direct migration background","","","",""
"Never","2012","Hesse","indirect migration background","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","2012","Baden-Württemberg","no migration background","","","",""
"Never","2012","Baden-Württemberg","direct migration background","","","",""
"Never","2012","Baden-Württemberg","indirect migration background","","","",""
"Never","2012","Bavaria","no migration background","","","",""
"Never","2012","Bavaria","direct migration background","","","",""
"Never","2012","Bavaria","indirect migration background","","","",""
"Never","2012","Berlin","no migration background","","","",""
"Never","2012","Berlin","direct migration background","","","",""
"Never","2012","Berlin","indirect migration background","","","",""
"Never","2012","Brandenburg","no migration background","","","",""
"Never","2012","Brandenburg","direct migration background","","","",""
"Never","2012","Brandenburg","indirect migration background","","","",""
"Never","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2012","Saxony","no migration background","","","",""
"Never","2012","Saxony","direct migration background","","","",""
"Never","2012","Saxony","indirect migration background","","","",""
"Never","2012","Saxony-Anhalt","no migration background","","","",""
"Never","2012","Saxony-Anhalt","direct migration background","","","",""
"Never","2012","Saxony-Anhalt","indirect migration background","","","",""
"Never","2012","Thuringia","no migration background","","","",""
"Never","2012","Thuringia","direct migration background","","","",""
"Never","2012","Thuringia","indirect migration background","","","",""
"Daily","2013","Schleswig-Holstein","no migration background","38","0.0283922374489589","0.0167882828214756","0.0399961920764423"
"Daily","2013","Schleswig-Holstein","direct migration background","3","","",""
"Daily","2013","Schleswig-Holstein","indirect migration background","3","","",""
"Daily","2013","Hamburg","no migration background","22","","",""
"Daily","2013","Hamburg","direct migration background","2","","",""
"Daily","2013","Hamburg","indirect migration background","1","","",""
"Daily","2013","Lower Saxony","no migration background","87","0.0422636056960539","0.0337395265629361","0.0507876848291718"
"Daily","2013","Lower Saxony","direct migration background","12","","",""
"Daily","2013","Lower Saxony","indirect migration background","3","","",""
"Daily","2013","Bremen","no migration background","15","","",""
"Daily","2013","Bremen","direct migration background","1","","",""
"Daily","2013","Bremen","indirect migration background","","","",""
"Daily","2013","North Rhine-Westphalia","no migration background","157","0.0394697524858284","0.0334410181844056","0.0454984867872511"
"Daily","2013","North Rhine-Westphalia","direct migration background","35","0.0199931295949286","0.0100610367022718","0.0299252224875854"
"Daily","2013","North Rhine-Westphalia","indirect migration background","36","0.0931399347551354","0.0618307184063626","0.124449151103908"
"Daily","2013","Hesse","no migration background","63","0.0394849518141663","0.0291575604760385","0.0498123431522941"
"Daily","2013","Hesse","direct migration background","8","","",""
"Daily","2013","Hesse","indirect migration background","10","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","no migration background","60","0.0344792107423134","0.0240199664190849","0.0449384550655418"
"Daily","2013","Rhineland-Palatinate,Saarland","direct migration background","12","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","indirect migration background","7","","",""
"Daily","2013","Baden-Württemberg","no migration background","128","0.0544159125525356","0.0452796141037421","0.0635522110013291"
"Daily","2013","Baden-Württemberg","direct migration background","11","","",""
"Daily","2013","Baden-Württemberg","indirect migration background","18","","",""
"Daily","2013","Bavaria","no migration background","155","0.0421723905560906","0.0354037994593775","0.0489409816528037"
"Daily","2013","Bavaria","direct migration background","12","","",""
"Daily","2013","Bavaria","indirect migration background","11","","",""
"Daily","2013","Berlin","no migration background","54","0.0718767575617963","0.0547041887310766","0.0890493263925161"
"Daily","2013","Berlin","direct migration background","3","","",""
"Daily","2013","Berlin","indirect migration background","1","","",""
"Daily","2013","Brandenburg","no migration background","25","","",""
"Daily","2013","Brandenburg","direct migration background","1","","",""
"Daily","2013","Brandenburg","indirect migration background","2","","",""
"Daily","2013","Mecklenburg-Western Pomerania","no migration background","23","","",""
"Daily","2013","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Daily","2013","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Daily","2013","Saxony","no migration background","53","0.0284283109636233","0.0204166120729615","0.036440009854285"
"Daily","2013","Saxony","direct migration background","1","","",""
"Daily","2013","Saxony","indirect migration background","1","","",""
"Daily","2013","Saxony-Anhalt","no migration background","27","","",""
"Daily","2013","Saxony-Anhalt","direct migration background","1","","",""
"Daily","2013","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2013","Thuringia","no migration background","14","","",""
"Daily","2013","Thuringia","direct migration background","2","","",""
"Daily","2013","Thuringia","indirect migration background","1","","",""
"Min 1x per week","2013","Schleswig-Holstein","no migration background","98","0.129233579214691","0.105796728826404","0.152670429602977"
"Min 1x per week","2013","Schleswig-Holstein","direct migration background","7","","",""
"Min 1x per week","2013","Schleswig-Holstein","indirect migration background","5","","",""
"Min 1x per week","2013","Hamburg","no migration background","64","0.141859718051111","0.104497351401596","0.179222084700626"
"Min 1x per week","2013","Hamburg","direct migration background","5","","",""
"Min 1x per week","2013","Hamburg","indirect migration background","2","","",""
"Min 1x per week","2013","Lower Saxony","no migration background","265","0.115667853339528","0.102117355589829","0.129218351089226"
"Min 1x per week","2013","Lower Saxony","direct migration background","19","","",""
"Min 1x per week","2013","Lower Saxony","indirect migration background","19","","",""
"Min 1x per week","2013","Bremen","no migration background","20","","",""
"Min 1x per week","2013","Bremen","direct migration background","4","","",""
"Min 1x per week","2013","Bremen","indirect migration background","1","","",""
"Min 1x per week","2013","North Rhine-Westphalia","no migration background","501","0.111070728128173","0.101341646818001","0.120799809438345"
"Min 1x per week","2013","North Rhine-Westphalia","direct migration background","73","0.105387614009616","0.0836005825017481","0.127174645517485"
"Min 1x per week","2013","North Rhine-Westphalia","indirect migration background","48","0.130693915623123","0.0943820854442448","0.167005745802002"
"Min 1x per week","2013","Hesse","no migration background","207","0.136185540275697","0.117996973652671","0.154374106898723"
"Min 1x per week","2013","Hesse","direct migration background","34","0.073004843856686","0.0425340586360405","0.103475629077331"
"Min 1x per week","2013","Hesse","indirect migration background","20","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","no migration background","177","0.144435695002986","0.124284331751783","0.164587058254189"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","direct migration background","10","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","indirect migration background","10","","",""
"Min 1x per week","2013","Baden-Württemberg","no migration background","434","0.158458260205559","0.1437502976893","0.173166222721818"
"Min 1x per week","2013","Baden-Württemberg","direct migration background","45","0.112064800780074","0.0821799250356938","0.141949676524454"
"Min 1x per week","2013","Baden-Württemberg","indirect migration background","45","0.250781000212939","0.192705506490468","0.308856493935411"
"Min 1x per week","2013","Bavaria","no migration background","483","0.111970059396198","0.101350530492721","0.122589588299675"
"Min 1x per week","2013","Bavaria","direct migration background","44","0.062364567767771","0.0395879042243236","0.0851412313112184"
"Min 1x per week","2013","Bavaria","indirect migration background","38","0.143202608211393","0.0959395961928536","0.190465620229933"
"Min 1x per week","2013","Berlin","no migration background","127","0.125337761041969","0.103323740987354","0.147351781096584"
"Min 1x per week","2013","Berlin","direct migration background","8","","",""
"Min 1x per week","2013","Berlin","indirect migration background","5","","",""
"Min 1x per week","2013","Brandenburg","no migration background","94","0.0758551106403595","0.0592614914272207","0.0924487298534983"
"Min 1x per week","2013","Brandenburg","direct migration background","3","","",""
"Min 1x per week","2013","Brandenburg","indirect migration background","1","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","no migration background","61","0.116828717454824","0.0903891810690654","0.143268253840583"
"Min 1x per week","2013","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","2013","Saxony","no migration background","207","0.108038663697515","0.0930737477841657","0.123003579610863"
"Min 1x per week","2013","Saxony","direct migration background","3","","",""
"Min 1x per week","2013","Saxony","indirect migration background","5","","",""
"Min 1x per week","2013","Saxony-Anhalt","no migration background","92","0.0888659294763439","0.0705975963665777","0.10713426258611"
"Min 1x per week","2013","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","2013","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","2013","Thuringia","no migration background","109","0.108735889542362","0.0891652677697986","0.128306511314926"
"Min 1x per week","2013","Thuringia","direct migration background","4","","",""
"Min 1x per week","2013","Thuringia","indirect migration background","2","","",""
"Min 1x per month","2013","Schleswig-Holstein","no migration background","80","0.112181258900635","0.0901325565996096","0.13422996120166"
"Min 1x per month","2013","Schleswig-Holstein","direct migration background","5","","",""
"Min 1x per month","2013","Schleswig-Holstein","indirect migration background","7","","",""
"Min 1x per month","2013","Hamburg","no migration background","35","0.134383594608398","0.0978610058028504","0.170906183413945"
"Min 1x per month","2013","Hamburg","direct migration background","2","","",""
"Min 1x per month","2013","Hamburg","indirect migration background","1","","",""
"Min 1x per month","2013","Lower Saxony","no migration background","215","0.0883299083580495","0.0763068778800238","0.100352938836075"
"Min 1x per month","2013","Lower Saxony","direct migration background","18","","",""
"Min 1x per month","2013","Lower Saxony","indirect migration background","7","","",""
"Min 1x per month","2013","Bremen","no migration background","13","","",""
"Min 1x per month","2013","Bremen","direct migration background","3","","",""
"Min 1x per month","2013","Bremen","indirect migration background","","","",""
"Min 1x per month","2013","North Rhine-Westphalia","no migration background","410","0.0985614094879449","0.089332296865495","0.107790522110395"
"Min 1x per month","2013","North Rhine-Westphalia","direct migration background","77","0.0939856198844259","0.0732801985435129","0.114691041225339"
"Min 1x per month","2013","North Rhine-Westphalia","indirect migration background","35","0.133155690562675","0.0965554018683706","0.169755979256979"
"Min 1x per month","2013","Hesse","no migration background","137","0.0849000922064241","0.0701188450762116","0.0996813393366365"
"Min 1x per month","2013","Hesse","direct migration background","29","","",""
"Min 1x per month","2013","Hesse","indirect migration background","6","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","no migration background","96","0.091849307254719","0.0752932188294413","0.108405395679997"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","direct migration background","14","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","indirect migration background","8","","",""
"Min 1x per month","2013","Baden-Württemberg","no migration background","293","0.12097153772639","0.107837437946284","0.134105637506496"
"Min 1x per month","2013","Baden-Württemberg","direct migration background","42","0.0974029033726288","0.0693124257327722","0.125493381012485"
"Min 1x per month","2013","Baden-Württemberg","indirect migration background","28","","",""
"Min 1x per month","2013","Bavaria","no migration background","386","0.0999404676604264","0.0898398763453676","0.110041058975485"
"Min 1x per month","2013","Bavaria","direct migration background","34","0.0814982779366048","0.055728044868108","0.107268511005102"
"Min 1x per month","2013","Bavaria","indirect migration background","27","","",""
"Min 1x per month","2013","Berlin","no migration background","109","0.130253151257229","0.107874765583115","0.152631536931344"
"Min 1x per month","2013","Berlin","direct migration background","10","","",""
"Min 1x per month","2013","Berlin","indirect migration background","5","","",""
"Min 1x per month","2013","Brandenburg","no migration background","63","0.0594728242054185","0.0446502504781907","0.0742953979326464"
"Min 1x per month","2013","Brandenburg","direct migration background","1","","",""
"Min 1x per month","2013","Brandenburg","indirect migration background","1","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","no migration background","53","0.0979874498878723","0.0735166548598554","0.122458244915889"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","indirect migration background","2","","",""
"Min 1x per month","2013","Saxony","no migration background","152","0.0970843616790194","0.0828115383035496","0.111357185054489"
"Min 1x per month","2013","Saxony","direct migration background","3","","",""
"Min 1x per month","2013","Saxony","indirect migration background","","","",""
"Min 1x per month","2013","Saxony-Anhalt","no migration background","85","0.0875095410759921","0.0693676730193521","0.105651409132632"
"Min 1x per month","2013","Saxony-Anhalt","direct migration background","1","","",""
"Min 1x per month","2013","Saxony-Anhalt","indirect migration background","3","","",""
"Min 1x per month","2013","Thuringia","no migration background","85","0.0747839004048814","0.0582475142479404","0.0913202865618225"
"Min 1x per month","2013","Thuringia","direct migration background","1","","",""
"Min 1x per month","2013","Thuringia","indirect migration background","3","","",""
"Rarely","2013","Schleswig-Holstein","no migration background","198","0.241915428994246","0.211996135250094","0.271834722738399"
"Rarely","2013","Schleswig-Holstein","direct migration background","34","0.399654435097315","0.295523060858712","0.503785809335917"
"Rarely","2013","Schleswig-Holstein","indirect migration background","6","","",""
"Rarely","2013","Hamburg","no migration background","70","0.211699365044549","0.167954064622643","0.255444665466454"
"Rarely","2013","Hamburg","direct migration background","10","","",""
"Rarely","2013","Hamburg","indirect migration background","7","","",""
"Rarely","2013","Lower Saxony","no migration background","545","0.257791932128232","0.239259231917965","0.276324632338499"
"Rarely","2013","Lower Saxony","direct migration background","46","0.15217663018258","0.105756019854828","0.198597240510332"
"Rarely","2013","Lower Saxony","indirect migration background","19","","",""
"Rarely","2013","Bremen","no migration background","42","0.232058753253252","0.163347627425636","0.300769879080868"
"Rarely","2013","Bremen","direct migration background","7","","",""
"Rarely","2013","Bremen","indirect migration background","4","","",""
"Rarely","2013","North Rhine-Westphalia","no migration background","1049","0.265812093986369","0.252133879760856","0.279490308211881"
"Rarely","2013","North Rhine-Westphalia","direct migration background","167","0.213013310104966","0.18396152077138","0.242065099438552"
"Rarely","2013","North Rhine-Westphalia","indirect migration background","66","0.214785139253187","0.170543575998687","0.259026702507688"
"Rarely","2013","Hesse","no migration background","369","0.265239786888792","0.24182906033768","0.288650513439904"
"Rarely","2013","Hesse","direct migration background","51","0.137314006713856","0.0970002873146378","0.177627726113073"
"Rarely","2013","Hesse","indirect migration background","29","","",""
"Rarely","2013","Rhineland-Palatinate,Saarland","no migration background","277","0.228679436364192","0.204604128634525","0.252754744093859"
"Rarely","2013","Rhineland-Palatinate,Saarland","direct migration background","38","0.192473730429133","0.134062933965203","0.250884526893063"
"Rarely","2013","Rhineland-Palatinate,Saarland","indirect migration background","24","","",""
"Rarely","2013","Baden-Württemberg","no migration background","625","0.251129388264624","0.233662746816837","0.26859602971241"
"Rarely","2013","Baden-Württemberg","direct migration background","110","0.291872282780632","0.248801929825042","0.334942635736222"
"Rarely","2013","Baden-Württemberg","indirect migration background","42","0.183600390911075","0.131728820176256","0.235471961645895"
"Rarely","2013","Bavaria","no migration background","944","0.288051154373659","0.272800106027691","0.303302202719626"
"Rarely","2013","Bavaria","direct migration background","118","0.278342183305148","0.236127909990679","0.320556456619618"
"Rarely","2013","Bavaria","indirect migration background","65","0.30940127968014","0.247030553464008","0.371772005896272"
"Rarely","2013","Berlin","no migration background","214","0.249881287513354","0.221096033245459","0.278666541781249"
"Rarely","2013","Berlin","direct migration background","22","","",""
"Rarely","2013","Berlin","indirect migration background","16","","",""
"Rarely","2013","Brandenburg","no migration background","274","0.305972612790352","0.277091877533421","0.334853348047284"
"Rarely","2013","Brandenburg","direct migration background","10","","",""
"Rarely","2013","Brandenburg","indirect migration background","2","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","no migration background","163","0.314128804629274","0.27592279115906","0.352334818099488"
"Rarely","2013","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","indirect migration background","2","","",""
"Rarely","2013","Saxony","no migration background","459","0.294011386787562","0.272048339950106","0.315974433625017"
"Rarely","2013","Saxony","direct migration background","10","","",""
"Rarely","2013","Saxony","indirect migration background","3","","",""
"Rarely","2013","Saxony-Anhalt","no migration background","233","0.240654076182232","0.213209496814997","0.268098655549466"
"Rarely","2013","Saxony-Anhalt","direct migration background","2","","",""
"Rarely","2013","Saxony-Anhalt","indirect migration background","4","","",""
"Rarely","2013","Thuringia","no migration background","234","0.231911670919838","0.205378946631122","0.258444395208553"
"Rarely","2013","Thuringia","direct migration background","3","","",""
"Rarely","2013","Thuringia","indirect migration background","1","","",""
"Never","2013","Schleswig-Holstein","no migration background","373","0.488277495441469","0.453354512053274","0.523200478829664"
"Never","2013","Schleswig-Holstein","direct migration background","36","0.479786518064725","0.37357944267784","0.58599359345161"
"Never","2013","Schleswig-Holstein","indirect migration background","10","","",""
"Never","2013","Hamburg","no migration background","144","0.466249328250202","0.412829312176506","0.519669344323897"
"Never","2013","Hamburg","direct migration background","23","","",""
"Never","2013","Hamburg","indirect migration background","14","","",""
"Never","2013","Lower Saxony","no migration background","1028","0.495946700478136","0.474763238482521","0.517130162473751"
"Never","2013","Lower Saxony","direct migration background","135","0.634767026392756","0.57254038773581","0.696993665049701"
"Never","2013","Lower Saxony","indirect migration background","31","0.490075412548862","0.379840546408316","0.600310278689408"
"Never","2013","Bremen","no migration background","55","0.424530412123573","0.344079739001386","0.50498108524576"
"Never","2013","Bremen","direct migration background","14","","",""
"Never","2013","Bremen","indirect migration background","4","","",""
"Never","2013","North Rhine-Westphalia","no migration background","1890","0.485086015911685","0.469611568815554","0.500560463007817"
"Never","2013","North Rhine-Westphalia","direct migration background","411","0.567620326406063","0.532468537928732","0.602772114883395"
"Never","2013","North Rhine-Westphalia","indirect migration background","146","0.428225319805879","0.37491850599971","0.481532133612048"
"Never","2013","Hesse","no migration background","590","0.474189628814921","0.447709911718109","0.500669345911733"
"Never","2013","Hesse","direct migration background","158","0.660088829577246","0.604606717472796","0.715570941681696"
"Never","2013","Hesse","indirect migration background","44","0.512533972159746","0.418698218218435","0.606369726101056"
"Never","2013","Rhineland-Palatinate,Saarland","no migration background","559","0.50055635063579","0.471894081417038","0.529218619854542"
"Never","2013","Rhineland-Palatinate,Saarland","direct migration background","101","0.660749756256723","0.590602989730858","0.730896522782588"
"Never","2013","Rhineland-Palatinate,Saarland","indirect migration background","23","","",""
"Never","2013","Baden-Württemberg","no migration background","888","0.415024901250892","0.395179357205324","0.43487044529646"
"Never","2013","Baden-Württemberg","direct migration background","220","0.477558080074487","0.430236600646293","0.524879559502681"
"Never","2013","Baden-Württemberg","indirect migration background","81","0.398777052107926","0.333173998024651","0.464380106191202"
"Never","2013","Bavaria","no migration background","1419","0.457865928013626","0.44108704649268","0.474644809534573"
"Never","2013","Bavaria","direct migration background","225","0.559122436140874","0.51235790313179","0.605886969149957"
"Never","2013","Bavaria","indirect migration background","70","0.393549921037192","0.32763187784647","0.459467964227914"
"Never","2013","Berlin","no migration background","365","0.422651042625652","0.38980762308102","0.455494462170283"
"Never","2013","Berlin","direct migration background","31","0.296301071673493","0.192263001660146","0.40033914168684"
"Never","2013","Berlin","indirect migration background","16","","",""
"Never","2013","Brandenburg","no migration background","522","0.532271452373515","0.501000422136171","0.563542482610859"
"Never","2013","Brandenburg","direct migration background","21","","",""
"Never","2013","Brandenburg","indirect migration background","5","","",""
"Never","2013","Mecklenburg-Western Pomerania","no migration background","267","0.441468632592009","0.400596220218925","0.482341044965094"
"Never","2013","Mecklenburg-Western Pomerania","direct migration background","9","","",""
"Never","2013","Mecklenburg-Western Pomerania","indirect migration background","5","","",""
"Never","2013","Saxony","no migration background","782","0.472437276872281","0.448370341393381","0.496504212351181"
"Never","2013","Saxony","direct migration background","20","","",""
"Never","2013","Saxony","indirect migration background","8","","",""
"Never","2013","Saxony-Anhalt","no migration background","495","0.543988000951406","0.512012089675354","0.575963912227459"
"Never","2013","Saxony-Anhalt","direct migration background","15","","",""
"Never","2013","Saxony-Anhalt","indirect migration background","7","","",""
"Never","2013","Thuringia","no migration background","530","0.568029351532513","0.536888716369705","0.599169986695321"
"Never","2013","Thuringia","direct migration background","6","","",""
"Never","2013","Thuringia","indirect migration background","4","","",""
"Daily","2014","Schleswig-Holstein","no migration background","","","",""
"Daily","2014","Schleswig-Holstein","direct migration background","","","",""
"Daily","2014","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2014","Hamburg","no migration background","","","",""
"Daily","2014","Hamburg","direct migration background","","","",""
"Daily","2014","Hamburg","indirect migration background","","","",""
"Daily","2014","Lower Saxony","no migration background","","","",""
"Daily","2014","Lower Saxony","direct migration background","","","",""
"Daily","2014","Lower Saxony","indirect migration background","","","",""
"Daily","2014","Bremen","no migration background","","","",""
"Daily","2014","Bremen","direct migration background","","","",""
"Daily","2014","Bremen","indirect migration background","","","",""
"Daily","2014","North Rhine-Westphalia","no migration background","","","",""
"Daily","2014","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2014","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2014","Hesse","no migration background","","","",""
"Daily","2014","Hesse","direct migration background","","","",""
"Daily","2014","Hesse","indirect migration background","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2014","Baden-Württemberg","no migration background","","","",""
"Daily","2014","Baden-Württemberg","direct migration background","","","",""
"Daily","2014","Baden-Württemberg","indirect migration background","","","",""
"Daily","2014","Bavaria","no migration background","","","",""
"Daily","2014","Bavaria","direct migration background","","","",""
"Daily","2014","Bavaria","indirect migration background","","","",""
"Daily","2014","Berlin","no migration background","","","",""
"Daily","2014","Berlin","direct migration background","","","",""
"Daily","2014","Berlin","indirect migration background","","","",""
"Daily","2014","Brandenburg","no migration background","","","",""
"Daily","2014","Brandenburg","direct migration background","","","",""
"Daily","2014","Brandenburg","indirect migration background","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2014","Saxony","no migration background","","","",""
"Daily","2014","Saxony","direct migration background","","","",""
"Daily","2014","Saxony","indirect migration background","","","",""
"Daily","2014","Saxony-Anhalt","no migration background","","","",""
"Daily","2014","Saxony-Anhalt","direct migration background","","","",""
"Daily","2014","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2014","Thuringia","no migration background","","","",""
"Daily","2014","Thuringia","direct migration background","","","",""
"Daily","2014","Thuringia","indirect migration background","","","",""
"Min 1x per week","2014","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","2014","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","2014","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","2014","Hamburg","no migration background","","","",""
"Min 1x per week","2014","Hamburg","direct migration background","","","",""
"Min 1x per week","2014","Hamburg","indirect migration background","","","",""
"Min 1x per week","2014","Lower Saxony","no migration background","","","",""
"Min 1x per week","2014","Lower Saxony","direct migration background","","","",""
"Min 1x per week","2014","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","2014","Bremen","no migration background","","","",""
"Min 1x per week","2014","Bremen","direct migration background","","","",""
"Min 1x per week","2014","Bremen","indirect migration background","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","2014","Hesse","no migration background","","","",""
"Min 1x per week","2014","Hesse","direct migration background","","","",""
"Min 1x per week","2014","Hesse","indirect migration background","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","2014","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","2014","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","2014","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","2014","Bavaria","no migration background","","","",""
"Min 1x per week","2014","Bavaria","direct migration background","","","",""
"Min 1x per week","2014","Bavaria","indirect migration background","","","",""
"Min 1x per week","2014","Berlin","no migration background","","","",""
"Min 1x per week","2014","Berlin","direct migration background","","","",""
"Min 1x per week","2014","Berlin","indirect migration background","","","",""
"Min 1x per week","2014","Brandenburg","no migration background","","","",""
"Min 1x per week","2014","Brandenburg","direct migration background","","","",""
"Min 1x per week","2014","Brandenburg","indirect migration background","","","",""
"Min 1x per week","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","2014","Saxony","no migration background","","","",""
"Min 1x per week","2014","Saxony","direct migration background","","","",""
"Min 1x per week","2014","Saxony","indirect migration background","","","",""
"Min 1x per week","2014","Saxony-Anhalt","no migration background","","","",""
"Min 1x per week","2014","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","2014","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","2014","Thuringia","no migration background","","","",""
"Min 1x per week","2014","Thuringia","direct migration background","","","",""
"Min 1x per week","2014","Thuringia","indirect migration background","","","",""
"Min 1x per month","2014","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","2014","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","2014","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","2014","Hamburg","no migration background","","","",""
"Min 1x per month","2014","Hamburg","direct migration background","","","",""
"Min 1x per month","2014","Hamburg","indirect migration background","","","",""
"Min 1x per month","2014","Lower Saxony","no migration background","","","",""
"Min 1x per month","2014","Lower Saxony","direct migration background","","","",""
"Min 1x per month","2014","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","2014","Bremen","no migration background","","","",""
"Min 1x per month","2014","Bremen","direct migration background","","","",""
"Min 1x per month","2014","Bremen","indirect migration background","","","",""
"Min 1x per month","2014","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per month","2014","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per month","2014","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per month","2014","Hesse","no migration background","","","",""
"Min 1x per month","2014","Hesse","direct migration background","","","",""
"Min 1x per month","2014","Hesse","indirect migration background","","","",""
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","2014","Baden-Württemberg","no migration background","","","",""
"Min 1x per month","2014","Baden-Württemberg","direct migration background","","","",""
"Min 1x per month","2014","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","2014","Bavaria","no migration background","","","",""
"Min 1x per month","2014","Bavaria","direct migration background","","","",""
"Min 1x per month","2014","Bavaria","indirect migration background","","","",""
"Min 1x per month","2014","Berlin","no migration background","","","",""
"Min 1x per month","2014","Berlin","direct migration background","","","",""
"Min 1x per month","2014","Berlin","indirect migration background","","","",""
"Min 1x per month","2014","Brandenburg","no migration background","","","",""
"Min 1x per month","2014","Brandenburg","direct migration background","","","",""
"Min 1x per month","2014","Brandenburg","indirect migration background","","","",""
"Min 1x per month","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","2014","Saxony","no migration background","","","",""
"Min 1x per month","2014","Saxony","direct migration background","","","",""
"Min 1x per month","2014","Saxony","indirect migration background","","","",""
"Min 1x per month","2014","Saxony-Anhalt","no migration background","","","",""
"Min 1x per month","2014","Saxony-Anhalt","direct migration background","","","",""
