"plh0206i02","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2016","vocational + Abi","Rural Area","2","","",""
"7 Strongly agree","2016","higher vocational","Urban Area","","","",""
"7 Strongly agree","2016","higher vocational","Rural Area","","","",""
"7 Strongly agree","2016","higher education","Urban Area","10","","",""
"7 Strongly agree","2016","higher education","Rural Area","6","","",""
"1 Strongly disagree","2017","in school","Urban Area","7","","",""
"1 Strongly disagree","2017","in school","Rural Area","2","","",""
"1 Strongly disagree","2017","inadequately","Urban Area","629","0.685260242140613","0.65455890969655","0.715961574584676"
"1 Strongly disagree","2017","inadequately","Rural Area","236","0.837547365744342","0.796082585623219","0.879012145865465"
"1 Strongly disagree","2017","general elemantary","Urban Area","279","0.652534015236604","0.604146385734379","0.700921644738829"
"1 Strongly disagree","2017","general elemantary","Rural Area","143","0.846683380693316","0.792039065186457","0.901327696200174"
"1 Strongly disagree","2017","middle vocational","Urban Area","220","0.71078444637829","0.659733175587228","0.761835717169351"
"1 Strongly disagree","2017","middle vocational","Rural Area","106","0.805605548259323","0.7380961429297","0.873114953588947"
"1 Strongly disagree","2017","vocational + Abi","Urban Area","43","0.675177520282009","0.547892163260144","0.802462877303873"
"1 Strongly disagree","2017","vocational + Abi","Rural Area","13","","",""
"1 Strongly disagree","2017","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2017","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2017","higher education","Urban Area","249","0.72024397660351","0.672600829431171","0.767887123775849"
"1 Strongly disagree","2017","higher education","Rural Area","82","0.728796505333646","0.642518760140935","0.815074250526357"
"2 on scale 1-7 ","2017","in school","Urban Area","1","","",""
"2 on scale 1-7 ","2017","in school","Rural Area","","","",""
"2 on scale 1-7 ","2017","inadequately","Urban Area","97","0.116482540988388","0.0952749353285152","0.13769014664826"
"2 on scale 1-7 ","2017","inadequately","Rural Area","26","","",""
"2 on scale 1-7 ","2017","general elemantary","Urban Area","43","0.158970534308389","0.121813542741988","0.196127525874791"
"2 on scale 1-7 ","2017","general elemantary","Rural Area","10","","",""
"2 on scale 1-7 ","2017","middle vocational","Urban Area","32","0.0787921602363152","0.0484569441259775","0.109127376346653"
"2 on scale 1-7 ","2017","middle vocational","Rural Area","9","","",""
"2 on scale 1-7 ","2017","vocational + Abi","Urban Area","6","","",""
"2 on scale 1-7 ","2017","vocational + Abi","Rural Area","3","","",""
"2 on scale 1-7 ","2017","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2017","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2017","higher education","Urban Area","35","0.141956772711174","0.104913995121101","0.178999550301247"
"2 on scale 1-7 ","2017","higher education","Rural Area","6","","",""
"3 on scale 1-7 ","2017","in school","Urban Area","1","","",""
"3 on scale 1-7 ","2017","in school","Rural Area","1","","",""
"3 on scale 1-7 ","2017","inadequately","Urban Area","39","0.0362852872193004","0.0239231607950876","0.0486474136435133"
"3 on scale 1-7 ","2017","inadequately","Rural Area","7","","",""
"3 on scale 1-7 ","2017","general elemantary","Urban Area","11","","",""
"3 on scale 1-7 ","2017","general elemantary","Rural Area","2","","",""
"3 on scale 1-7 ","2017","middle vocational","Urban Area","22","","",""
"3 on scale 1-7 ","2017","middle vocational","Rural Area","4","","",""
"3 on scale 1-7 ","2017","vocational + Abi","Urban Area","2","","",""
"3 on scale 1-7 ","2017","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2017","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2017","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2017","higher education","Urban Area","17","","",""
"3 on scale 1-7 ","2017","higher education","Rural Area","6","","",""
"4 on scale 1-7","2017","in school","Urban Area","","","",""
"4 on scale 1-7","2017","in school","Rural Area","","","",""
"4 on scale 1-7","2017","inadequately","Urban Area","35","0.0516424887153332","0.03701252398036","0.0662724534503063"
"4 on scale 1-7","2017","inadequately","Rural Area","11","","",""
"4 on scale 1-7","2017","general elemantary","Urban Area","15","","",""
"4 on scale 1-7","2017","general elemantary","Rural Area","4","","",""
"4 on scale 1-7","2017","middle vocational","Urban Area","10","","",""
"4 on scale 1-7","2017","middle vocational","Rural Area","8","","",""
"4 on scale 1-7","2017","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2017","vocational + Abi","Rural Area","1","","",""
"4 on scale 1-7","2017","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2017","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2017","higher education","Urban Area","16","","",""
"4 on scale 1-7","2017","higher education","Rural Area","4","","",""
"5 on scale 1-7","2017","in school","Urban Area","2","","",""
"5 on scale 1-7","2017","in school","Rural Area","1","","",""
"5 on scale 1-7","2017","inadequately","Urban Area","23","","",""
"5 on scale 1-7","2017","inadequately","Rural Area","8","","",""
"5 on scale 1-7","2017","general elemantary","Urban Area","12","","",""
"5 on scale 1-7","2017","general elemantary","Rural Area","2","","",""
"5 on scale 1-7","2017","middle vocational","Urban Area","5","","",""
"5 on scale 1-7","2017","middle vocational","Rural Area","2","","",""
"5 on scale 1-7","2017","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2017","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2017","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2017","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2017","higher education","Urban Area","12","","",""
"5 on scale 1-7","2017","higher education","Rural Area","3","","",""
"6 on scale 1-7","2017","in school","Urban Area","","","",""
"6 on scale 1-7","2017","in school","Rural Area","","","",""
"6 on scale 1-7","2017","inadequately","Urban Area","13","","",""
"6 on scale 1-7","2017","inadequately","Rural Area","3","","",""
"6 on scale 1-7","2017","general elemantary","Urban Area","1","","",""
"6 on scale 1-7","2017","general elemantary","Rural Area","1","","",""
"6 on scale 1-7","2017","middle vocational","Urban Area","5","","",""
"6 on scale 1-7","2017","middle vocational","Rural Area","","","",""
"6 on scale 1-7","2017","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2017","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2017","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2017","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2017","higher education","Urban Area","4","","",""
"6 on scale 1-7","2017","higher education","Rural Area","","","",""
"7 Strongly agree","2017","in school","Urban Area","2","","",""
"7 Strongly agree","2017","in school","Rural Area","2","","",""
"7 Strongly agree","2017","inadequately","Urban Area","43","0.0621379408295468","0.046179091827201","0.0780967898318925"
"7 Strongly agree","2017","inadequately","Rural Area","13","","",""
"7 Strongly agree","2017","general elemantary","Urban Area","11","","",""
"7 Strongly agree","2017","general elemantary","Rural Area","5","","",""
"7 Strongly agree","2017","middle vocational","Urban Area","9","","",""
"7 Strongly agree","2017","middle vocational","Rural Area","3","","",""
"7 Strongly agree","2017","vocational + Abi","Urban Area","1","","",""
"7 Strongly agree","2017","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2017","higher vocational","Urban Area","","","",""
"7 Strongly agree","2017","higher vocational","Rural Area","","","",""
"7 Strongly agree","2017","higher education","Urban Area","8","","",""
"7 Strongly agree","2017","higher education","Rural Area","1","","",""
"1 Strongly disagree","2018","in school","Urban Area","1","","",""
"1 Strongly disagree","2018","in school","Rural Area","1","","",""
"1 Strongly disagree","2018","inadequately","Urban Area","77","0.687682119003811","0.599457975851674","0.775906262155949"
"1 Strongly disagree","2018","inadequately","Rural Area","37","0.728376070870853","0.609741009440203","0.847011132301504"
"1 Strongly disagree","2018","general elemantary","Urban Area","34","0.605434907205745","0.481764575767692","0.729105238643798"
"1 Strongly disagree","2018","general elemantary","Rural Area","25","","",""
"1 Strongly disagree","2018","middle vocational","Urban Area","21","","",""
"1 Strongly disagree","2018","middle vocational","Rural Area","17","","",""
"1 Strongly disagree","2018","vocational + Abi","Urban Area","4","","",""
"1 Strongly disagree","2018","vocational + Abi","Rural Area","1","","",""
"1 Strongly disagree","2018","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2018","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2018","higher education","Urban Area","21","","",""
"1 Strongly disagree","2018","higher education","Rural Area","16","","",""
"2 on scale 1-7 ","2018","in school","Urban Area","","","",""
"2 on scale 1-7 ","2018","in school","Rural Area","1","","",""
"2 on scale 1-7 ","2018","inadequately","Urban Area","9","","",""
"2 on scale 1-7 ","2018","inadequately","Rural Area","5","","",""
"2 on scale 1-7 ","2018","general elemantary","Urban Area","7","","",""
"2 on scale 1-7 ","2018","general elemantary","Rural Area","3","","",""
"2 on scale 1-7 ","2018","middle vocational","Urban Area","2","","",""
"2 on scale 1-7 ","2018","middle vocational","Rural Area","3","","",""
"2 on scale 1-7 ","2018","vocational + Abi","Urban Area","1","","",""
"2 on scale 1-7 ","2018","vocational + Abi","Rural Area","1","","",""
"2 on scale 1-7 ","2018","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2018","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2018","higher education","Urban Area","6","","",""
"2 on scale 1-7 ","2018","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2018","in school","Urban Area","","","",""
"3 on scale 1-7 ","2018","in school","Rural Area","","","",""
"3 on scale 1-7 ","2018","inadequately","Urban Area","6","","",""
"3 on scale 1-7 ","2018","inadequately","Rural Area","1","","",""
"3 on scale 1-7 ","2018","general elemantary","Urban Area","7","","",""
"3 on scale 1-7 ","2018","general elemantary","Rural Area","2","","",""
"3 on scale 1-7 ","2018","middle vocational","Urban Area","2","","",""
"3 on scale 1-7 ","2018","middle vocational","Rural Area","1","","",""
"3 on scale 1-7 ","2018","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2018","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2018","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2018","higher education","Urban Area","1","","",""
"3 on scale 1-7 ","2018","higher education","Rural Area","1","","",""
"4 on scale 1-7","2018","in school","Urban Area","","","",""
"4 on scale 1-7","2018","in school","Rural Area","1","","",""
"4 on scale 1-7","2018","inadequately","Urban Area","4","","",""
"4 on scale 1-7","2018","inadequately","Rural Area","5","","",""
"4 on scale 1-7","2018","general elemantary","Urban Area","8","","",""
"4 on scale 1-7","2018","general elemantary","Rural Area","2","","",""
"4 on scale 1-7","2018","middle vocational","Urban Area","2","","",""
"4 on scale 1-7","2018","middle vocational","Rural Area","1","","",""
"4 on scale 1-7","2018","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2018","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2018","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2018","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2018","higher education","Urban Area","1","","",""
"4 on scale 1-7","2018","higher education","Rural Area","","","",""
"5 on scale 1-7","2018","in school","Urban Area","1","","",""
"5 on scale 1-7","2018","in school","Rural Area","1","","",""
"5 on scale 1-7","2018","inadequately","Urban Area","3","","",""
"5 on scale 1-7","2018","inadequately","Rural Area","","","",""
"5 on scale 1-7","2018","general elemantary","Urban Area","1","","",""
"5 on scale 1-7","2018","general elemantary","Rural Area","","","",""
"5 on scale 1-7","2018","middle vocational","Urban Area","2","","",""
"5 on scale 1-7","2018","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2018","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2018","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2018","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2018","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2018","higher education","Urban Area","","","",""
"5 on scale 1-7","2018","higher education","Rural Area","","","",""
"6 on scale 1-7","2018","in school","Urban Area","1","","",""
"6 on scale 1-7","2018","in school","Rural Area","","","",""
"6 on scale 1-7","2018","inadequately","Urban Area","3","","",""
"6 on scale 1-7","2018","inadequately","Rural Area","4","","",""
"6 on scale 1-7","2018","general elemantary","Urban Area","1","","",""
"6 on scale 1-7","2018","general elemantary","Rural Area","2","","",""
"6 on scale 1-7","2018","middle vocational","Urban Area","1","","",""
"6 on scale 1-7","2018","middle vocational","Rural Area","1","","",""
"6 on scale 1-7","2018","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2018","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2018","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2018","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2018","higher education","Urban Area","1","","",""
"6 on scale 1-7","2018","higher education","Rural Area","","","",""
"7 Strongly agree","2018","in school","Urban Area","1","","",""
"7 Strongly agree","2018","in school","Rural Area","","","",""
"7 Strongly agree","2018","inadequately","Urban Area","4","","",""
"7 Strongly agree","2018","inadequately","Rural Area","2","","",""
"7 Strongly agree","2018","general elemantary","Urban Area","2","","",""
"7 Strongly agree","2018","general elemantary","Rural Area","","","",""
"7 Strongly agree","2018","middle vocational","Urban Area","1","","",""
"7 Strongly agree","2018","middle vocational","Rural Area","1","","",""
"7 Strongly agree","2018","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2018","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2018","higher vocational","Urban Area","","","",""
"7 Strongly agree","2018","higher vocational","Rural Area","","","",""
"7 Strongly agree","2018","higher education","Urban Area","1","","",""
"7 Strongly agree","2018","higher education","Rural Area","1","","",""
"1 Strongly disagree","2019","in school","Urban Area","","","",""
"1 Strongly disagree","2019","in school","Rural Area","1","","",""
"1 Strongly disagree","2019","inadequately","Urban Area","35","0.544591738241","0.431125094753334","0.658058381728665"
"1 Strongly disagree","2019","inadequately","Rural Area","36","0.714756652575454","0.597537783097144","0.831975522053765"
"1 Strongly disagree","2019","general elemantary","Urban Area","17","","",""
"1 Strongly disagree","2019","general elemantary","Rural Area","8","","",""
"1 Strongly disagree","2019","middle vocational","Urban Area","16","","",""
"1 Strongly disagree","2019","middle vocational","Rural Area","7","","",""
"1 Strongly disagree","2019","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2019","vocational + Abi","Rural Area","1","","",""
"1 Strongly disagree","2019","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2019","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2019","higher education","Urban Area","11","","",""
"1 Strongly disagree","2019","higher education","Rural Area","1","","",""
"2 on scale 1-7 ","2019","in school","Urban Area","1","","",""
"2 on scale 1-7 ","2019","in school","Rural Area","","","",""
"2 on scale 1-7 ","2019","inadequately","Urban Area","8","","",""
"2 on scale 1-7 ","2019","inadequately","Rural Area","12","","",""
"2 on scale 1-7 ","2019","general elemantary","Urban Area","4","","",""
"2 on scale 1-7 ","2019","general elemantary","Rural Area","1","","",""
"2 on scale 1-7 ","2019","middle vocational","Urban Area","3","","",""
"2 on scale 1-7 ","2019","middle vocational","Rural Area","2","","",""
"2 on scale 1-7 ","2019","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2019","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2019","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2019","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2019","higher education","Urban Area","3","","",""
"2 on scale 1-7 ","2019","higher education","Rural Area","6","","",""
"3 on scale 1-7 ","2019","in school","Urban Area","","","",""
"3 on scale 1-7 ","2019","in school","Rural Area","","","",""
"3 on scale 1-7 ","2019","inadequately","Urban Area","14","","",""
"3 on scale 1-7 ","2019","inadequately","Rural Area","4","","",""
"3 on scale 1-7 ","2019","general elemantary","Urban Area","6","","",""
"3 on scale 1-7 ","2019","general elemantary","Rural Area","2","","",""
"3 on scale 1-7 ","2019","middle vocational","Urban Area","","","",""
"3 on scale 1-7 ","2019","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2019","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2019","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2019","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2019","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2019","higher education","Urban Area","2","","",""
"3 on scale 1-7 ","2019","higher education","Rural Area","","","",""
"4 on scale 1-7","2019","in school","Urban Area","","","",""
"4 on scale 1-7","2019","in school","Rural Area","","","",""
"4 on scale 1-7","2019","inadequately","Urban Area","5","","",""
"4 on scale 1-7","2019","inadequately","Rural Area","2","","",""
"4 on scale 1-7","2019","general elemantary","Urban Area","3","","",""
"4 on scale 1-7","2019","general elemantary","Rural Area","3","","",""
"4 on scale 1-7","2019","middle vocational","Urban Area","1","","",""
"4 on scale 1-7","2019","middle vocational","Rural Area","","","",""
"4 on scale 1-7","2019","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2019","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2019","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2019","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2019","higher education","Urban Area","1","","",""
"4 on scale 1-7","2019","higher education","Rural Area","","","",""
"5 on scale 1-7","2019","in school","Urban Area","","","",""
"5 on scale 1-7","2019","in school","Rural Area","","","",""
"5 on scale 1-7","2019","inadequately","Urban Area","4","","",""
"5 on scale 1-7","2019","inadequately","Rural Area","1","","",""
"5 on scale 1-7","2019","general elemantary","Urban Area","1","","",""
"5 on scale 1-7","2019","general elemantary","Rural Area","1","","",""
"5 on scale 1-7","2019","middle vocational","Urban Area","1","","",""
"5 on scale 1-7","2019","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2019","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2019","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2019","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2019","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2019","higher education","Urban Area","1","","",""
"5 on scale 1-7","2019","higher education","Rural Area","","","",""
"6 on scale 1-7","2019","in school","Urban Area","","","",""
"6 on scale 1-7","2019","in school","Rural Area","","","",""
"6 on scale 1-7","2019","inadequately","Urban Area","4","","",""
"6 on scale 1-7","2019","inadequately","Rural Area","","","",""
"6 on scale 1-7","2019","general elemantary","Urban Area","","","",""
"6 on scale 1-7","2019","general elemantary","Rural Area","","","",""
"6 on scale 1-7","2019","middle vocational","Urban Area","","","",""
"6 on scale 1-7","2019","middle vocational","Rural Area","","","",""
"6 on scale 1-7","2019","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2019","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2019","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2019","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2019","higher education","Urban Area","","","",""
"6 on scale 1-7","2019","higher education","Rural Area","","","",""
"7 Strongly agree","2019","in school","Urban Area","","","",""
"7 Strongly agree","2019","in school","Rural Area","","","",""
"7 Strongly agree","2019","inadequately","Urban Area","4","","",""
"7 Strongly agree","2019","inadequately","Rural Area","2","","",""
"7 Strongly agree","2019","general elemantary","Urban Area","2","","",""
"7 Strongly agree","2019","general elemantary","Rural Area","2","","",""
"7 Strongly agree","2019","middle vocational","Urban Area","2","","",""
"7 Strongly agree","2019","middle vocational","Rural Area","","","",""
"7 Strongly agree","2019","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2019","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2019","higher vocational","Urban Area","","","",""
"7 Strongly agree","2019","higher vocational","Rural Area","","","",""
"7 Strongly agree","2019","higher education","Urban Area","","","",""
"7 Strongly agree","2019","higher education","Rural Area","","","",""
