"plh0206i02","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2016","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2016","Couple + C. LE and GT 16","Urban Area","9","","",""
"5 on scale 1-7","2016","Couple + C. LE and GT 16","Rural Area","6","","",""
"6 on scale 1-7","2016","1-pers.-HH","Urban Area","10","","",""
"6 on scale 1-7","2016","1-pers.-HH","Rural Area","12","","",""
"6 on scale 1-7","2016","(Married) couple without C. ","Urban Area","3","","",""
"6 on scale 1-7","2016","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2016","Single parent ","Urban Area","4","","",""
"6 on scale 1-7","2016","Single parent ","Rural Area","5","","",""
"6 on scale 1-7","2016","Couple + C. LE 16 ","Urban Area","24","","",""
"6 on scale 1-7","2016","Couple + C. LE 16 ","Rural Area","13","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","Urban Area","1","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","Urban Area","5","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","Rural Area","1","","",""
"7 Strongly agree","2016","1-pers.-HH","Urban Area","29","","",""
"7 Strongly agree","2016","1-pers.-HH","Rural Area","23","","",""
"7 Strongly agree","2016","(Married) couple without C. ","Urban Area","7","","",""
"7 Strongly agree","2016","(Married) couple without C. ","Rural Area","2","","",""
"7 Strongly agree","2016","Single parent ","Urban Area","7","","",""
"7 Strongly agree","2016","Single parent ","Rural Area","2","","",""
"7 Strongly agree","2016","Couple + C. LE 16 ","Urban Area","56","0.0352146585565737","0.02516790110518","0.0452614160079673"
"7 Strongly agree","2016","Couple + C. LE 16 ","Rural Area","34","0.0711792947811697","0.0495922782371451","0.0927663113251943"
"7 Strongly agree","2016","Couple + C. GT 16 ","Urban Area","1","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","Rural Area","1","","",""
"7 Strongly agree","2016","Couple + C. LE and GT 16","Urban Area","10","","",""
"7 Strongly agree","2016","Couple + C. LE and GT 16","Rural Area","6","","",""
"1 Strongly disagree","2017","1-pers.-HH","Urban Area","294","0.670018359627954","0.62499588938224","0.715040829873668"
"1 Strongly disagree","2017","1-pers.-HH","Rural Area","105","0.809632303675167","0.744131128936429","0.875133478413906"
"1 Strongly disagree","2017","(Married) couple without C. ","Urban Area","71","0.729554672361084","0.641611178367103","0.817498166355064"
"1 Strongly disagree","2017","(Married) couple without C. ","Rural Area","21","","",""
"1 Strongly disagree","2017","Single parent ","Urban Area","96","0.710681371528411","0.630870341981131","0.79049240107569"
"1 Strongly disagree","2017","Single parent ","Rural Area","32","0.641871369488015","0.501788394193098","0.781954344782932"
"1 Strongly disagree","2017","Couple + C. LE 16 ","Urban Area","542","0.672473699237882","0.638818781609868","0.706128616865896"
"1 Strongly disagree","2017","Couple + C. LE 16 ","Rural Area","235","0.814758352733317","0.771015157334927","0.858501548131706"
"1 Strongly disagree","2017","Couple + C. GT 16 ","Urban Area","30","0.619527059929383","0.47767558313599","0.761378536722776"
"1 Strongly disagree","2017","Couple + C. GT 16 ","Rural Area","11","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","Urban Area","138","0.774231670226208","0.713323468169406","0.83513987228301"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","Rural Area","92","0.789176413808767","0.713969889853831","0.864382937763703"
"2 on scale 1-7 ","2017","1-pers.-HH","Urban Area","45","0.125277089270695","0.0935805273466818","0.156973651194709"
"2 on scale 1-7 ","2017","1-pers.-HH","Rural Area","10","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","Urban Area","16","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","Rural Area","","","",""
"2 on scale 1-7 ","2017","Single parent ","Urban Area","8","","",""
"2 on scale 1-7 ","2017","Single parent ","Rural Area","5","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","Urban Area","77","0.131828476267624","0.107568231700984","0.156088720834263"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","Rural Area","24","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","Urban Area","9","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","Rural Area","1","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","Urban Area","18","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","Rural Area","10","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","Urban Area","21","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","Rural Area","7","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","Urban Area","3","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","Rural Area","1","","",""
"3 on scale 1-7 ","2017","Single parent ","Urban Area","6","","",""
"3 on scale 1-7 ","2017","Single parent ","Rural Area","2","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","Urban Area","34","0.0523945547119157","0.0364157370543252","0.0683733723695062"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","Rural Area","7","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","Urban Area","3","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","Urban Area","7","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","Rural Area","3","","",""
"4 on scale 1-7","2017","1-pers.-HH","Urban Area","17","","",""
"4 on scale 1-7","2017","1-pers.-HH","Rural Area","6","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","Urban Area","4","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2017","Single parent ","Urban Area","3","","",""
"4 on scale 1-7","2017","Single parent ","Rural Area","2","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","Urban Area","31","0.0384042158736065","0.0246234448551123","0.0521849868921007"
"4 on scale 1-7","2017","Couple + C. LE 16 ","Rural Area","12","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","Urban Area","1","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","Rural Area","1","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","Urban Area","7","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","Rural Area","3","","",""
"5 on scale 1-7","2017","1-pers.-HH","Urban Area","17","","",""
"5 on scale 1-7","2017","1-pers.-HH","Rural Area","2","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","Urban Area","1","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","Rural Area","2","","",""
"5 on scale 1-7","2017","Single parent ","Urban Area","4","","",""
"5 on scale 1-7","2017","Single parent ","Rural Area","2","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","Urban Area","20","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","Rural Area","7","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","Urban Area","1","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","Urban Area","3","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","Rural Area","3","","",""
"6 on scale 1-7","2017","1-pers.-HH","Urban Area","6","","",""
"6 on scale 1-7","2017","1-pers.-HH","Rural Area","2","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2017","Single parent ","Urban Area","2","","",""
"6 on scale 1-7","2017","Single parent ","Rural Area","1","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","Urban Area","14","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","Rural Area","1","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","Urban Area","","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","Urban Area","1","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","Rural Area","","","",""
"7 Strongly agree","2017","1-pers.-HH","Urban Area","19","","",""
"7 Strongly agree","2017","1-pers.-HH","Rural Area","6","","",""
"7 Strongly agree","2017","(Married) couple without C. ","Urban Area","3","","",""
"7 Strongly agree","2017","(Married) couple without C. ","Rural Area","","","",""
"7 Strongly agree","2017","Single parent ","Urban Area","5","","",""
"7 Strongly agree","2017","Single parent ","Rural Area","1","","",""
"7 Strongly agree","2017","Couple + C. LE 16 ","Urban Area","29","","",""
"7 Strongly agree","2017","Couple + C. LE 16 ","Rural Area","17","","",""
"7 Strongly agree","2017","Couple + C. GT 16 ","Urban Area","1","","",""
"7 Strongly agree","2017","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2017","Couple + C. LE and GT 16","Urban Area","7","","",""
"7 Strongly agree","2017","Couple + C. LE and GT 16","Rural Area","2","","",""
"1 Strongly disagree","2018","1-pers.-HH","Urban Area","2","","",""
"1 Strongly disagree","2018","1-pers.-HH","Rural Area","2","","",""
"1 Strongly disagree","2018","(Married) couple without C. ","Urban Area","10","","",""
"1 Strongly disagree","2018","(Married) couple without C. ","Rural Area","5","","",""
"1 Strongly disagree","2018","Single parent ","Urban Area","14","","",""
"1 Strongly disagree","2018","Single parent ","Rural Area","3","","",""
"1 Strongly disagree","2018","Couple + C. LE 16 ","Urban Area","60","0.643707063536942","0.544766454370921","0.742647672702962"
"1 Strongly disagree","2018","Couple + C. LE 16 ","Rural Area","37","0.736348719148582","0.621964167609324","0.850733270687841"
"1 Strongly disagree","2018","Couple + C. GT 16 ","Urban Area","9","","",""
"1 Strongly disagree","2018","Couple + C. GT 16 ","Rural Area","4","","",""
"1 Strongly disagree","2018","Couple + C. LE and GT 16","Urban Area","36","0.585721949724096","0.460028166916075","0.711415732532116"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","Rural Area","36","0.692213197307089","0.55735207524692","0.827074319367258"
"2 on scale 1-7 ","2018","1-pers.-HH","Urban Area","1","","",""
"2 on scale 1-7 ","2018","1-pers.-HH","Rural Area","","","",""
"2 on scale 1-7 ","2018","(Married) couple without C. ","Urban Area","2","","",""
"2 on scale 1-7 ","2018","(Married) couple without C. ","Rural Area","","","",""
"2 on scale 1-7 ","2018","Single parent ","Urban Area","3","","",""
"2 on scale 1-7 ","2018","Single parent ","Rural Area","1","","",""
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","Urban Area","10","","",""
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","Rural Area","8","","",""
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","Urban Area","1","","",""
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","Rural Area","1","","",""
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","Urban Area","3","","",""
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","Rural Area","2","","",""
"3 on scale 1-7 ","2018","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2018","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2018","(Married) couple without C. ","Urban Area","","","",""
"3 on scale 1-7 ","2018","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2018","Single parent ","Urban Area","1","","",""
"3 on scale 1-7 ","2018","Single parent ","Rural Area","","","",""
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","Urban Area","5","","",""
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","Rural Area","3","","",""
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","Urban Area","1","","",""
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","Urban Area","5","","",""
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","Rural Area","1","","",""
"4 on scale 1-7","2018","1-pers.-HH","Urban Area","1","","",""
"4 on scale 1-7","2018","1-pers.-HH","Rural Area","","","",""
"4 on scale 1-7","2018","(Married) couple without C. ","Urban Area","1","","",""
"4 on scale 1-7","2018","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2018","Single parent ","Urban Area","1","","",""
"4 on scale 1-7","2018","Single parent ","Rural Area","1","","",""
"4 on scale 1-7","2018","Couple + C. LE 16 ","Urban Area","4","","",""
"4 on scale 1-7","2018","Couple + C. LE 16 ","Rural Area","4","","",""
"4 on scale 1-7","2018","Couple + C. GT 16 ","Urban Area","1","","",""
"4 on scale 1-7","2018","Couple + C. GT 16 ","Rural Area","","","",""
"4 on scale 1-7","2018","Couple + C. LE and GT 16","Urban Area","5","","",""
"4 on scale 1-7","2018","Couple + C. LE and GT 16","Rural Area","3","","",""
"5 on scale 1-7","2018","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2018","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2018","(Married) couple without C. ","Urban Area","","","",""
"5 on scale 1-7","2018","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2018","Single parent ","Urban Area","","","",""
"5 on scale 1-7","2018","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2018","Couple + C. LE 16 ","Urban Area","3","","",""
"5 on scale 1-7","2018","Couple + C. LE 16 ","Rural Area","","","",""
"5 on scale 1-7","2018","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2018","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2018","Couple + C. LE and GT 16","Urban Area","2","","",""
"5 on scale 1-7","2018","Couple + C. LE and GT 16","Rural Area","2","","",""
"6 on scale 1-7","2018","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2018","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2018","(Married) couple without C. ","Urban Area","1","","",""
"6 on scale 1-7","2018","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2018","Single parent ","Urban Area","1","","",""
"6 on scale 1-7","2018","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2018","Couple + C. LE 16 ","Urban Area","1","","",""
"6 on scale 1-7","2018","Couple + C. LE 16 ","Rural Area","3","","",""
"6 on scale 1-7","2018","Couple + C. GT 16 ","Urban Area","","","",""
"6 on scale 1-7","2018","Couple + C. GT 16 ","Rural Area","1","","",""
"6 on scale 1-7","2018","Couple + C. LE and GT 16","Urban Area","4","","",""
"6 on scale 1-7","2018","Couple + C. LE and GT 16","Rural Area","","","",""
"7 Strongly agree","2018","1-pers.-HH","Urban Area","","","",""
"7 Strongly agree","2018","1-pers.-HH","Rural Area","","","",""
"7 Strongly agree","2018","(Married) couple without C. ","Urban Area","1","","",""
"7 Strongly agree","2018","(Married) couple without C. ","Rural Area","","","",""
"7 Strongly agree","2018","Single parent ","Urban Area","","","",""
"7 Strongly agree","2018","Single parent ","Rural Area","","","",""
"7 Strongly agree","2018","Couple + C. LE 16 ","Urban Area","7","","",""
"7 Strongly agree","2018","Couple + C. LE 16 ","Rural Area","2","","",""
"7 Strongly agree","2018","Couple + C. GT 16 ","Urban Area","","","",""
"7 Strongly agree","2018","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2018","Couple + C. LE and GT 16","Urban Area","4","","",""
"7 Strongly agree","2018","Couple + C. LE and GT 16","Rural Area","1","","",""
"1 Strongly disagree","2019","1-pers.-HH","Urban Area","2","","",""
"1 Strongly disagree","2019","1-pers.-HH","Rural Area","1","","",""
"1 Strongly disagree","2019","(Married) couple without C. ","Urban Area","10","","",""
"1 Strongly disagree","2019","(Married) couple without C. ","Rural Area","1","","",""
"1 Strongly disagree","2019","Single parent ","Urban Area","5","","",""
"1 Strongly disagree","2019","Single parent ","Rural Area","3","","",""
"1 Strongly disagree","2019","Couple + C. LE 16 ","Urban Area","35","0.734099226599178","0.62322761584726","0.844970837351096"
"1 Strongly disagree","2019","Couple + C. LE 16 ","Rural Area","24","","",""
"1 Strongly disagree","2019","Couple + C. GT 16 ","Urban Area","6","","",""
"1 Strongly disagree","2019","Couple + C. GT 16 ","Rural Area","4","","",""
"1 Strongly disagree","2019","Couple + C. LE and GT 16","Urban Area","22","","",""
"1 Strongly disagree","2019","Couple + C. LE and GT 16","Rural Area","14","","",""
"2 on scale 1-7 ","2019","1-pers.-HH","Urban Area","1","","",""
"2 on scale 1-7 ","2019","1-pers.-HH","Rural Area","1","","",""
"2 on scale 1-7 ","2019","(Married) couple without C. ","Urban Area","1","","",""
"2 on scale 1-7 ","2019","(Married) couple without C. ","Rural Area","2","","",""
"2 on scale 1-7 ","2019","Single parent ","Urban Area","4","","",""
"2 on scale 1-7 ","2019","Single parent ","Rural Area","2","","",""
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","Urban Area","6","","",""
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","Rural Area","11","","",""
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","Urban Area","2","","",""
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","Urban Area","5","","",""
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","Rural Area","2","","",""
"3 on scale 1-7 ","2019","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2019","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2019","(Married) couple without C. ","Urban Area","","","",""
"3 on scale 1-7 ","2019","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2019","Single parent ","Urban Area","2","","",""
"3 on scale 1-7 ","2019","Single parent ","Rural Area","1","","",""
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","Urban Area","9","","",""
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","Rural Area","3","","",""
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","Urban Area","1","","",""
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","Rural Area","1","","",""
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","Urban Area","9","","",""
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","Rural Area","","","",""
"4 on scale 1-7","2019","1-pers.-HH","Urban Area","","","",""
"4 on scale 1-7","2019","1-pers.-HH","Rural Area","","","",""
"4 on scale 1-7","2019","(Married) couple without C. ","Urban Area","","","",""
"4 on scale 1-7","2019","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2019","Single parent ","Urban Area","","","",""
"4 on scale 1-7","2019","Single parent ","Rural Area","","","",""
"4 on scale 1-7","2019","Couple + C. LE 16 ","Urban Area","3","","",""
"4 on scale 1-7","2019","Couple + C. LE 16 ","Rural Area","3","","",""
"4 on scale 1-7","2019","Couple + C. GT 16 ","Urban Area","1","","",""
"4 on scale 1-7","2019","Couple + C. GT 16 ","Rural Area","","","",""
"4 on scale 1-7","2019","Couple + C. LE and GT 16","Urban Area","4","","",""
"4 on scale 1-7","2019","Couple + C. LE and GT 16","Rural Area","1","","",""
"5 on scale 1-7","2019","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2019","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2019","(Married) couple without C. ","Urban Area","","","",""
"5 on scale 1-7","2019","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2019","Single parent ","Urban Area","","","",""
"5 on scale 1-7","2019","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2019","Couple + C. LE 16 ","Urban Area","4","","",""
"5 on scale 1-7","2019","Couple + C. LE 16 ","Rural Area","","","",""
"5 on scale 1-7","2019","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2019","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2019","Couple + C. LE and GT 16","Urban Area","2","","",""
"5 on scale 1-7","2019","Couple + C. LE and GT 16","Rural Area","1","","",""
"6 on scale 1-7","2019","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2019","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2019","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2019","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2019","Single parent ","Urban Area","","","",""
"6 on scale 1-7","2019","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2019","Couple + C. LE 16 ","Urban Area","1","","",""
"6 on scale 1-7","2019","Couple + C. LE 16 ","Rural Area","","","",""
"6 on scale 1-7","2019","Couple + C. GT 16 ","Urban Area","1","","",""
"6 on scale 1-7","2019","Couple + C. GT 16 ","Rural Area","1","","",""
"6 on scale 1-7","2019","Couple + C. LE and GT 16","Urban Area","","","",""
"6 on scale 1-7","2019","Couple + C. LE and GT 16","Rural Area","","","",""
"7 Strongly agree","2019","1-pers.-HH","Urban Area","","","",""
"7 Strongly agree","2019","1-pers.-HH","Rural Area","","","",""
"7 Strongly agree","2019","(Married) couple without C. ","Urban Area","1","","",""
"7 Strongly agree","2019","(Married) couple without C. ","Rural Area","1","","",""
"7 Strongly agree","2019","Single parent ","Urban Area","","","",""
"7 Strongly agree","2019","Single parent ","Rural Area","","","",""
"7 Strongly agree","2019","Couple + C. LE 16 ","Urban Area","3","","",""
"7 Strongly agree","2019","Couple + C. LE 16 ","Rural Area","2","","",""
"7 Strongly agree","2019","Couple + C. GT 16 ","Urban Area","1","","",""
"7 Strongly agree","2019","Couple + C. GT 16 ","Rural Area","1","","",""
"7 Strongly agree","2019","Couple + C. LE and GT 16","Urban Area","4","","",""
"7 Strongly agree","2019","Couple + C. LE and GT 16","Rural Area","1","","",""
